"ple0160","year","regtyp","n","percent","lower_confidence","upper_confidence"
"No","2014","Rural Area","9005","0.971292184191976","0.967898237710355","0.974686130673598"
"No","2014","Urban Area","17283","0.969960591018425","0.967457822386207","0.972463359650644"
"Yes","2014","Rural Area","294","0.0287078158080234","0.025313869326402","0.0321017622896448"
"Yes","2014","Urban Area","586","0.0300394089815747","0.0275366403493562","0.0325421776137933"
"No","2015","Rural Area","8413","0.969873780829581","0.966288311416025","0.973459250243138"
"No","2015","Urban Area","15884","0.969595776346611","0.966969200391238","0.972222352301984"
"Yes","2015","Rural Area","318","0.0301262191704185","0.026540749756862","0.0337116885839749"
"Yes","2015","Urban Area","531","0.0304042236533889","0.0277776476980158","0.033030799608762"
"No","2016","Rural Area","8031","0.966196288688018","0.962321823330179","0.970070754045856"
"No","2016","Urban Area","15290","0.96296793609344","0.960032321513895","0.965903550672985"
"Yes","2016","Rural Area","327","0.0338037113119823","0.0299292459541438","0.0376781766698209"
"Yes","2016","Urban Area","606","0.0370320639065599","0.034096449327015","0.0399676784861047"
"No","2017","Rural Area","8985","0.958196275944426","0.954150986526234","0.962241565362618"
"No","2017","Urban Area","16510","0.968221485243521","0.965596850250007","0.970846120237036"
"Yes","2017","Rural Area","418","0.0418037240555739","0.0377584346373822","0.0458490134737656"
"Yes","2017","Urban Area","648","0.0317785147564784","0.0291538797629639","0.034403149749993"
"No","2018","Rural Area","8690","0.966625715533525","0.962919900816543","0.970331530250508"
"No","2018","Urban Area","16082","0.96878504005458","0.966143628489534","0.971426451619626"
"Yes","2018","Rural Area","334","0.0333742844664746","0.0296684697494918","0.0370800991834575"
"Yes","2018","Urban Area","568","0.0312149599454199","0.0285735483803738","0.033856371510466"
"No","2019","Rural Area","8602","0.97151043400723","0.968047837392611","0.974973030621848"
"No","2019","Urban Area","14982","0.967508822759347","0.964713914332635","0.97030373118606"
"Yes","2019","Rural Area","266","0.0284895659927703","0.0250269693781515","0.0319521626073891"
"Yes","2019","Urban Area","477","0.0324911772406528","0.0296962688139406","0.035286085667365"
