"ple0160","year","education","hgtyp1hh","n","percent","lower_confidence","upper_confidence"
"No","2003","no degree/no degree yet","Couple + C. LE 16 ","40","0.979798398791506","0.937249854586087","1.02234694299692"
"No","2003","no degree/no degree yet","Couple + C. GT 16 ","270","0.948571707311083","0.922793086769358","0.974350327852808"
"No","2003","no degree/no degree yet","Couple + C. LE and GT 16","189","0.942407979212931","0.910671148577949","0.974144809847913"
"Yes","2004","lower secondary degree","1-pers.-HH","24","","",""
"Yes","2004","lower secondary degree","(Married) couple without C. ","92","0.0312761867547496","0.0252320804802633","0.0373202930292359"
"Yes","2004","lower secondary degree","Single parent ","20","","",""
"Yes","2004","lower secondary degree","Couple + C. LE 16 ","78","0.07638619662602","0.0602042573636116","0.0925681358884285"
"Yes","2004","lower secondary degree","Couple + C. GT 16 ","49","0.0431942175417358","0.0309617210371158","0.0554267140463559"
"Yes","2004","lower secondary degree","Couple + C. LE and GT 16","23","","",""
"Yes","2004","secondary school degree","1-pers.-HH","39","0.0593335361018859","0.0423004313126338","0.076366640891138"
"Yes","2004","secondary school degree","(Married) couple without C. ","156","0.0736624345796008","0.0617622813385605","0.0855625878206412"
"Yes","2004","secondary school degree","Single parent ","34","0.0984833236055788","0.0674875739016766","0.129479073309481"
"Yes","2004","secondary school degree","Couple + C. LE 16 ","134","0.0827593445710572","0.068713073568454","0.0968056155736605"
"Yes","2004","secondary school degree","Couple + C. GT 16 ","99","0.0792715157147711","0.0638894987340069","0.0946535326955354"
"Yes","2004","secondary school degree","Couple + C. LE and GT 16","47","0.0910176037732289","0.0662237945858049","0.115811412960653"
"Yes","2004","college entrance qualification","1-pers.-HH","63","0.0711878007828174","0.052990073481967","0.0893855280836678"
"Yes","2004","college entrance qualification","(Married) couple without C. ","128","0.0672721609289804","0.0554478832751376","0.0790964385828233"
"Yes","2004","college entrance qualification","Single parent ","14","","",""
"Yes","2004","college entrance qualification","Couple + C. LE 16 ","97","0.0726332564039801","0.0581292142986005","0.0871372985093596"
"Yes","2004","college entrance qualification","Couple + C. GT 16 ","75","0.069810376883417","0.0540084123250031","0.0856123414418309"
"Yes","2004","college entrance qualification","Couple + C. LE and GT 16","20","","",""
"Yes","2004","Other degree","1-pers.-HH","2","","",""
"Yes","2004","Other degree","(Married) couple without C. ","14","","",""
"Yes","2004","Other degree","Single parent ","6","","",""
"Yes","2004","Other degree","Couple + C. LE 16 ","15","","",""
"Yes","2004","Other degree","Couple + C. GT 16 ","5","","",""
"Yes","2004","Other degree","Couple + C. LE and GT 16","6","","",""
"Yes","2004","no degree/no degree yet","1-pers.-HH","2","","",""
"Yes","2004","no degree/no degree yet","(Married) couple without C. ","2","","",""
"Yes","2004","no degree/no degree yet","Single parent ","8","","",""
"Yes","2004","no degree/no degree yet","Couple + C. LE 16 ","1","","",""
"Yes","2004","no degree/no degree yet","Couple + C. GT 16 ","13","","",""
"Yes","2004","no degree/no degree yet","Couple + C. LE and GT 16","21","","",""
"No","2004","lower secondary degree","1-pers.-HH","1222","0.980657014199993","0.97300969186949","0.988304336530495"
"No","2004","lower secondary degree","(Married) couple without C. ","3094","0.96872381324525","0.962679706970764","0.974767919519737"
"No","2004","lower secondary degree","Single parent ","347","0.943018642891207","0.919302634659283","0.966734651123131"
"No","2004","lower secondary degree","Couple + C. LE 16 ","957","0.92361380337398","0.907431864111572","0.939795742636388"
"No","2004","lower secondary degree","Couple + C. GT 16 ","1012","0.956805782458264","0.944573285953644","0.969038278962884"
"No","2004","lower secondary degree","Couple + C. LE and GT 16","400","0.949939823469748","0.929158550691798","0.970721096247698"
"No","2004","secondary school degree","1-pers.-HH","700","0.940666463898114","0.923633359108862","0.957699568687366"
"No","2004","secondary school degree","(Married) couple without C. ","1695","0.926337565420399","0.914437412179359","0.93823771866144"
"No","2004","secondary school degree","Single parent ","321","0.901516676394421","0.870520926690519","0.932512426098323"
"No","2004","secondary school degree","Couple + C. LE 16 ","1344","0.917240655428943","0.903194384426339","0.931286926431546"
"No","2004","secondary school degree","Couple + C. GT 16 ","1086","0.920728484285229","0.905346467304465","0.936110501265993"
"No","2004","secondary school degree","Couple + C. LE and GT 16","470","0.908982396226771","0.884188587039347","0.933776205414195"
"No","2004","college entrance qualification","1-pers.-HH","704","0.928812199217183","0.910614471916332","0.947009926518033"
"No","2004","college entrance qualification","(Married) couple without C. ","1596","0.93272783907102","0.920903561417177","0.944552116724863"
"No","2004","college entrance qualification","Single parent ","168","0.932833799392163","0.896468269104393","0.969199329679934"
"No","2004","college entrance qualification","Couple + C. LE 16 ","1133","0.92736674359602","0.91286270149064","0.941870785701399"
"No","2004","college entrance qualification","Couple + C. GT 16 ","924","0.930189623116583","0.914387658558169","0.945991587674997"
"No","2004","college entrance qualification","Couple + C. LE and GT 16","316","0.927759530817875","0.900078233273542","0.955440828362208"
"No","2004","Other degree","1-pers.-HH","97","0.981050111269033","0.954191755544498","1.00790846699357"
"No","2004","Other degree","(Married) couple without C. ","350","0.970024355352967","0.952506820737056","0.987541889968878"
"No","2004","Other degree","Single parent ","54","0.894066722805704","0.816196102328653","0.971937343282755"
"No","2004","Other degree","Couple + C. LE 16 ","234","0.929719664981752","0.897969839861006","0.961469490102497"
"No","2004","Other degree","Couple + C. GT 16 ","208","0.973251977038229","0.951584079149709","0.994919874926749"
"No","2004","Other degree","Couple + C. LE and GT 16","132","0.94811694974508","0.911112644605016","0.985121254885144"
"No","2004","no degree/no degree yet","1-pers.-HH","27","","",""
"No","2004","no degree/no degree yet","(Married) couple without C. ","82","0.987822284274831","0.964367536154023","1.01127703239564"
"No","2004","no degree/no degree yet","Single parent ","85","0.905022114197212","0.845435671153276","0.964608557241148"
"No","2004","no degree/no degree yet","Couple + C. LE 16 ","38","0.98659893821932","0.950511528197087","1.02268634824155"
"No","2004","no degree/no degree yet","Couple + C. GT 16 ","316","0.982512301100976","0.968348315590794","0.996676286611157"
"No","2004","no degree/no degree yet","Couple + C. LE and GT 16","270","0.896541265704885","0.861549140553129","0.931533390856641"
"Yes","2005","lower secondary degree","1-pers.-HH","35","0.0327382779861418","0.0228015671018072","0.0426749888704764"
"Yes","2005","lower secondary degree","(Married) couple without C. ","100","0.0323050184330987","0.025981268818889","0.0386287680473084"
"Yes","2005","lower secondary degree","Single parent ","14","","",""
"Yes","2005","lower secondary degree","Couple + C. LE 16 ","49","0.044042073029068","0.0307975630084294","0.0572865830497066"
"Yes","2005","lower secondary degree","Couple + C. GT 16 ","42","0.0488157432608394","0.0352060847758094","0.0624254017458694"
"Yes","2005","lower secondary degree","Couple + C. LE and GT 16","22","","",""
"Yes","2005","secondary school degree","1-pers.-HH","43","0.04781586221762","0.0325855472428124","0.0630461771924276"
"Yes","2005","secondary school degree","(Married) couple without C. ","110","0.0487495282003506","0.0387902566071157","0.0587087997935855"
"Yes","2005","secondary school degree","Single parent ","23","","",""
"Yes","2005","secondary school degree","Couple + C. LE 16 ","105","0.0839063549602505","0.0690895586164491","0.098723151304052"
"Yes","2005","secondary school degree","Couple + C. GT 16 ","70","0.0584225390136029","0.0445874551837375","0.0722576228434682"
"Yes","2005","secondary school degree","Couple + C. LE and GT 16","48","0.114522801120388","0.0864697460814778","0.142575856159298"
"Yes","2005","college entrance qualification","1-pers.-HH","67","0.0634525474960183","0.0463008678976472","0.0806042270943894"
"Yes","2005","college entrance qualification","(Married) couple without C. ","107","0.0612626754006934","0.0499294405090063","0.0725959102923804"
"Yes","2005","college entrance qualification","Single parent ","13","","",""
"Yes","2005","college entrance qualification","Couple + C. LE 16 ","80","0.0779486051443862","0.0624201916759018","0.0934770186128706"
"Yes","2005","college entrance qualification","Couple + C. GT 16 ","71","0.0995074514479742","0.0798079994750699","0.119206903420879"
"Yes","2005","college entrance qualification","Couple + C. LE and GT 16","20","","",""
"Yes","2005","Other degree","1-pers.-HH","","","",""
"Yes","2005","Other degree","(Married) couple without C. ","14","","",""
"Yes","2005","Other degree","Single parent ","4","","",""
"Yes","2005","Other degree","Couple + C. LE 16 ","12","","",""
"Yes","2005","Other degree","Couple + C. GT 16 ","5","","",""
"Yes","2005","Other degree","Couple + C. LE and GT 16","3","","",""
"Yes","2005","no degree/no degree yet","1-pers.-HH","4","","",""
"Yes","2005","no degree/no degree yet","(Married) couple without C. ","6","","",""
"Yes","2005","no degree/no degree yet","Single parent ","6","","",""
"Yes","2005","no degree/no degree yet","Couple + C. LE 16 ","","","",""
"Yes","2005","no degree/no degree yet","Couple + C. GT 16 ","8","","",""
"Yes","2005","no degree/no degree yet","Couple + C. LE and GT 16","13","","",""
"No","2005","lower secondary degree","1-pers.-HH","1197","0.967261722013858","0.957325011129524","0.977198432898193"
"No","2005","lower secondary degree","(Married) couple without C. ","2903","0.967694981566901","0.961371231952692","0.974018731181111"
"No","2005","lower secondary degree","Single parent ","334","0.950592700982251","0.92782331794696","0.973362084017543"
"No","2005","lower secondary degree","Couple + C. LE 16 ","873","0.955957926970932","0.942713416950293","0.969202436991571"
"No","2005","lower secondary degree","Couple + C. GT 16 ","921","0.951184256739161","0.937574598254131","0.964793915224191"
"No","2005","lower secondary degree","Couple + C. LE and GT 16","363","0.949080885026484","0.927122026392526","0.971039743660441"
"No","2005","secondary school degree","1-pers.-HH","711","0.95218413778238","0.936953822807572","0.967414452757188"
"No","2005","secondary school degree","(Married) couple without C. ","1686","0.951250471799649","0.941291200206414","0.961209743392884"
"No","2005","secondary school degree","Single parent ","323","0.928770989550014","0.901669521422179","0.95587245767785"
"No","2005","secondary school degree","Couple + C. LE 16 ","1240","0.916093645039749","0.901276848695948","0.930910441383551"
"No","2005","secondary school degree","Couple + C. GT 16 ","1034","0.941577460986397","0.927742377156532","0.955412544816262"
"No","2005","secondary school degree","Couple + C. LE and GT 16","447","0.885477198879612","0.857424143840702","0.913530253918522"
"No","2005","college entrance qualification","1-pers.-HH","709","0.936547452503982","0.919395772905611","0.953699132102353"
"No","2005","college entrance qualification","(Married) couple without C. ","1613","0.938737324599306","0.927404089707619","0.950070559490994"
"No","2005","college entrance qualification","Single parent ","174","0.911226963988364","0.870462559206155","0.951991368770573"
"No","2005","college entrance qualification","Couple + C. LE 16 ","1065","0.922051394855614","0.906522981387129","0.937579808324098"
"No","2005","college entrance qualification","Couple + C. GT 16 ","816","0.900492548552026","0.880793096579121","0.92019200052493"
"No","2005","college entrance qualification","Couple + C. LE and GT 16","310","0.946325627683372","0.922009472350727","0.970641783016018"
"No","2005","Other degree","1-pers.-HH","97","1","1","1"
"No","2005","Other degree","(Married) couple without C. ","333","0.929901525064099","0.903038425707222","0.956764624420976"
"No","2005","Other degree","Single parent ","57","0.949041731466438","0.89385519226464","1.00422827066824"
"No","2005","Other degree","Couple + C. LE 16 ","204","0.937731052715979","0.905505815263166","0.969956290168792"
"No","2005","Other degree","Couple + C. GT 16 ","215","0.981961799554464","0.964375249539865","0.999548349569064"
"No","2005","Other degree","Couple + C. LE and GT 16","112","0.96455286733244","0.930757844485108","0.998347890179773"
"No","2005","no degree/no degree yet","1-pers.-HH","32","0.883325429971803","0.77845686819006","0.988193991753547"
"No","2005","no degree/no degree yet","(Married) couple without C. ","78","0.95949072413949","0.917330192543634","1.00165125573534"
"No","2005","no degree/no degree yet","Single parent ","111","0.945687882329956","0.904622351550121","0.986753413109791"
"No","2005","no degree/no degree yet","Couple + C. LE 16 ","38","1","1","1"
"No","2005","no degree/no degree yet","Couple + C. GT 16 ","298","0.984848136066433","0.971161237703823","0.998535034429042"
"No","2005","no degree/no degree yet","Couple + C. LE and GT 16","268","0.95781831860101","0.934316663740877","0.981319973461143"
"Yes","2006","lower secondary degree","1-pers.-HH","30","0.0228763118002939","0.0149738115815149","0.030778812019073"
"Yes","2006","lower secondary degree","(Married) couple without C. ","66","0.0179995499744651","0.013477183883738","0.0225219160651923"
"Yes","2006","lower secondary degree","Single parent ","13","","",""
"Yes","2006","lower secondary degree","Couple + C. LE 16 ","50","0.0582802251117449","0.0432799318095416","0.0732805184139481"
"Yes","2006","lower secondary degree","Couple + C. GT 16 ","44","0.0474946902986657","0.034429057913168","0.0605603226841634"
"Yes","2006","lower secondary degree","Couple + C. LE and GT 16","24","","",""
"Yes","2006","secondary school degree","1-pers.-HH","46","0.0461653997235621","0.0322375303532874","0.0600932690938368"
"Yes","2006","secondary school degree","(Married) couple without C. ","96","0.0403723134215951","0.0318330621814717","0.0489115646617186"
"Yes","2006","secondary school degree","Single parent ","19","","",""
"Yes","2006","secondary school degree","Couple + C. LE 16 ","104","0.0722738992009395","0.058675957862634","0.085871840539245"
"Yes","2006","secondary school degree","Couple + C. GT 16 ","67","0.0676990082211428","0.0531726314934662","0.0822253849488194"
"Yes","2006","secondary school degree","Couple + C. LE and GT 16","27","","",""
"Yes","2006","college entrance qualification","1-pers.-HH","47","0.0440906183609144","0.030472333132757","0.0577089035890718"
"Yes","2006","college entrance qualification","(Married) couple without C. ","99","0.0619292007103911","0.0510484725604575","0.0728099288603247"
"Yes","2006","college entrance qualification","Single parent ","17","","",""
"Yes","2006","college entrance qualification","Couple + C. LE 16 ","86","0.0651870622295912","0.0516424737163983","0.078731650742784"
"Yes","2006","college entrance qualification","Couple + C. GT 16 ","56","0.0610907279788403","0.0456149089876242","0.0765665469700564"
"Yes","2006","college entrance qualification","Couple + C. LE and GT 16","21","","",""
"Yes","2006","Other degree","1-pers.-HH","2","","",""
"Yes","2006","Other degree","(Married) couple without C. ","18","","",""
"Yes","2006","Other degree","Single parent ","3","","",""
"Yes","2006","Other degree","Couple + C. LE 16 ","11","","",""
"Yes","2006","Other degree","Couple + C. GT 16 ","12","","",""
"Yes","2006","Other degree","Couple + C. LE and GT 16","8","","",""
"Yes","2006","no degree/no degree yet","1-pers.-HH","","","",""
"Yes","2006","no degree/no degree yet","(Married) couple without C. ","3","","",""
"Yes","2006","no degree/no degree yet","Single parent ","1","","",""
"Yes","2006","no degree/no degree yet","Couple + C. LE 16 ","","","",""
"Yes","2006","no degree/no degree yet","Couple + C. GT 16 ","15","","",""
"Yes","2006","no degree/no degree yet","Couple + C. LE and GT 16","8","","",""
"No","2006","lower secondary degree","1-pers.-HH","1345","0.977123688199706","0.969221187980927","0.985026188418485"
"No","2006","lower secondary degree","(Married) couple without C. ","3254","0.982000450025535","0.977478083934808","0.986522816116262"
"No","2006","lower secondary degree","Single parent ","344","0.952629735231624","0.930593928446182","0.974665542017066"
"No","2006","lower secondary degree","Couple + C. LE 16 ","887","0.941719774888255","0.926719481586052","0.956720068190458"
"No","2006","lower secondary degree","Couple + C. GT 16 ","974","0.952505309701334","0.939439677315837","0.965570942086832"
"No","2006","lower secondary degree","Couple + C. LE and GT 16","342","0.935948008320169","0.910863838642057","0.96103217799828"
"No","2006","secondary school degree","1-pers.-HH","826","0.953834600276438","0.939906730906163","0.967762469646713"
"No","2006","secondary school degree","(Married) couple without C. ","1945","0.959627686578405","0.951088435338281","0.968166937818528"
"No","2006","secondary school degree","Single parent ","375","0.946424527758899","0.92419009892882","0.968658956588979"
"No","2006","secondary school degree","Couple + C. LE 16 ","1289","0.92772610079906","0.914128159460755","0.941324042137366"
"No","2006","secondary school degree","Couple + C. GT 16 ","1082","0.932300991778857","0.917774615051181","0.946827368506534"
"No","2006","secondary school degree","Couple + C. LE and GT 16","432","0.948164188151879","0.927882762737233","0.968445613566526"
"No","2006","college entrance qualification","1-pers.-HH","826","0.955909381639086","0.942291096410928","0.969527666867243"
"No","2006","college entrance qualification","(Married) couple without C. ","1786","0.938070799289609","0.927190071139675","0.948951527439542"
"No","2006","college entrance qualification","Single parent ","213","0.913628322173439","0.877324309669139","0.94993233467774"
"No","2006","college entrance qualification","Couple + C. LE 16 ","1190","0.934812937770409","0.921268349257216","0.948357526283602"
"No","2006","college entrance qualification","Couple + C. GT 16 ","864","0.93890927202116","0.923433453029944","0.954385091012376"
"No","2006","college entrance qualification","Couple + C. LE and GT 16","288","0.933923720787026","0.906225788816587","0.961621652757464"
"No","2006","Other degree","1-pers.-HH","108","0.977092608094476","0.949134522170036","1.00505069401892"
"No","2006","Other degree","(Married) couple without C. ","394","0.954632944511721","0.934537945542331","0.974727943481111"
"No","2006","Other degree","Single parent ","64","0.984739546049818","0.955386369579502","1.01409272252014"
"No","2006","Other degree","Couple + C. LE 16 ","232","0.932246929350595","0.900647813847945","0.963846044853246"
"No","2006","Other degree","Couple + C. GT 16 ","190","0.923051968762408","0.886299692781661","0.959804244743155"
"No","2006","Other degree","Couple + C. LE and GT 16","100","0.892534190482576","0.834124648414852","0.9509437325503"
"No","2006","no degree/no degree yet","1-pers.-HH","41","1","1","1"
"No","2006","no degree/no degree yet","(Married) couple without C. ","105","0.975957620517744","0.947068094477954","1.00484714655753"
"No","2006","no degree/no degree yet","Single parent ","75","0.996985613948634","0.984660663654592","1.00931056424268"
"No","2006","no degree/no degree yet","Couple + C. LE 16 ","28","","",""
"No","2006","no degree/no degree yet","Couple + C. GT 16 ","193","0.92943140141564","0.894627266728993","0.964235536102286"
"No","2006","no degree/no degree yet","Couple + C. LE and GT 16","155","0.963396749390734","0.934568603927737","0.992224894853732"
"Yes","2007","lower secondary degree","1-pers.-HH","41","0.0312952584993697","0.0217268541523398","0.0408636628463997"
"Yes","2007","lower secondary degree","(Married) couple without C. ","105","0.0353899757282699","0.0288306888231223","0.0419492626334175"
"Yes","2007","lower secondary degree","Single parent ","13","","",""
"Yes","2007","lower secondary degree","Couple + C. LE 16 ","66","0.0894304874824493","0.0697906895305118","0.109070285434387"
"Yes","2007","lower secondary degree","Couple + C. GT 16 ","45","0.0504784213909329","0.0364605007372328","0.0644963420446331"
"Yes","2007","lower secondary degree","Couple + C. LE and GT 16","23","","",""
"Yes","2007","secondary school degree","1-pers.-HH","43","0.059825244130684","0.0437583513768833","0.0758921368844847"
"Yes","2007","secondary school degree","(Married) couple without C. ","91","0.0454973807196439","0.0361589830144418","0.054835778424846"
"Yes","2007","secondary school degree","Single parent ","23","","",""
"Yes","2007","secondary school degree","Couple + C. LE 16 ","85","0.0647387033130643","0.0511574757169292","0.0783199309091994"
"Yes","2007","secondary school degree","Couple + C. GT 16 ","65","0.0672230005051148","0.0523981379722857","0.082047863037944"
"Yes","2007","secondary school degree","Couple + C. LE and GT 16","27","","",""
"Yes","2007","college entrance qualification","1-pers.-HH","56","0.0578760585755067","0.0421503624350082","0.0736017547160052"
"Yes","2007","college entrance qualification","(Married) couple without C. ","91","0.0529889112042043","0.0427366784941379","0.0632411439142706"
"Yes","2007","college entrance qualification","Single parent ","19","","",""
"Yes","2007","college entrance qualification","Couple + C. LE 16 ","86","0.0701130147946728","0.0557438311222242","0.0844821984671214"
"Yes","2007","college entrance qualification","Couple + C. GT 16 ","59","0.0701854694860775","0.0534304811194421","0.086940457852713"
"Yes","2007","college entrance qualification","Couple + C. LE and GT 16","20","","",""
"Yes","2007","Other degree","1-pers.-HH","4","","",""
"Yes","2007","Other degree","(Married) couple without C. ","10","","",""
"Yes","2007","Other degree","Single parent ","4","","",""
"Yes","2007","Other degree","Couple + C. LE 16 ","11","","",""
"Yes","2007","Other degree","Couple + C. GT 16 ","6","","",""
"Yes","2007","Other degree","Couple + C. LE and GT 16","1","","",""
"Yes","2007","no degree/no degree yet","1-pers.-HH","1","","",""
"Yes","2007","no degree/no degree yet","(Married) couple without C. ","3","","",""
"Yes","2007","no degree/no degree yet","Single parent ","2","","",""
"Yes","2007","no degree/no degree yet","Couple + C. LE 16 ","4","","",""
"Yes","2007","no degree/no degree yet","Couple + C. GT 16 ","9","","",""
"Yes","2007","no degree/no degree yet","Couple + C. LE and GT 16","4","","",""
"No","2007","lower secondary degree","1-pers.-HH","1231","0.96870474150063","0.9591363371536","0.97827314584766"
"No","2007","lower secondary degree","(Married) couple without C. ","2943","0.96461002427173","0.958050737366582","0.971169311176878"
"No","2007","lower secondary degree","Single parent ","309","0.959146119230008","0.937524948772413","0.980767289687604"
"No","2007","lower secondary degree","Couple + C. LE 16 ","745","0.910569512517551","0.890929714565613","0.930209310469488"
"No","2007","lower secondary degree","Couple + C. GT 16 ","892","0.949521578609067","0.935503657955367","0.963539499262767"
"No","2007","lower secondary degree","Couple + C. LE and GT 16","296","0.946956598299521","0.922362354679439","0.971550841919604"
"No","2007","secondary school degree","1-pers.-HH","794","0.940174755869316","0.924107863115515","0.956241648623117"
"No","2007","secondary school degree","(Married) couple without C. ","1822","0.954502619280356","0.945164221575154","0.963841016985558"
"No","2007","secondary school degree","Single parent ","346","0.928849109113074","0.902619146985297","0.955079071240852"
"No","2007","secondary school degree","Couple + C. LE 16 ","1176","0.935261296686936","0.921680069090801","0.948842524283071"
"No","2007","secondary school degree","Couple + C. GT 16 ","1031","0.932776999494885","0.917952136962056","0.947601862027714"
"No","2007","secondary school degree","Couple + C. LE and GT 16","405","0.951082955863734","0.930743210095165","0.971422701632302"
"No","2007","college entrance qualification","1-pers.-HH","791","0.942123941424493","0.926398245283995","0.957849637564992"
"No","2007","college entrance qualification","(Married) couple without C. ","1743","0.947011088795796","0.936758856085729","0.957263321505862"
"No","2007","college entrance qualification","Single parent ","211","0.923320572743607","0.888933131659359","0.957708013827856"
"No","2007","college entrance qualification","Couple + C. LE 16 ","1127","0.929886985205327","0.915517801532879","0.944256168877776"
"No","2007","college entrance qualification","Couple + C. GT 16 ","834","0.929814530513922","0.913059542147287","0.946569518880558"
"No","2007","college entrance qualification","Couple + C. LE and GT 16","261","0.92283991470794","0.891639923921045","0.954039905494835"
"No","2007","Other degree","1-pers.-HH","91","0.942416517317881","0.895572223443134","0.989260811192628"
"No","2007","Other degree","(Married) couple without C. ","365","0.97755770205405","0.962566470235791","0.99254893387231"
"No","2007","Other degree","Single parent ","50","0.930116530892455","0.862116811496923","0.998116250287988"
"No","2007","Other degree","Couple + C. LE 16 ","206","0.957261331287721","0.93034945504141","0.984173207534033"
"No","2007","Other degree","Couple + C. GT 16 ","187","0.932440826751879","0.897031127345565","0.967850526158194"
"No","2007","Other degree","Couple + C. LE and GT 16","89","0.999126792145222","0.993024458407143","1.0052291258833"
"No","2007","no degree/no degree yet","1-pers.-HH","31","0.981877839932714","0.935660301380994","1.02809537848443"
"No","2007","no degree/no degree yet","(Married) couple without C. ","80","0.968882693550472","0.931527960036606","1.00623742706434"
"No","2007","no degree/no degree yet","Single parent ","63","0.966204703579083","0.92227542042961","1.01013398672856"
"No","2007","no degree/no degree yet","Couple + C. LE 16 ","24","","",""
"No","2007","no degree/no degree yet","Couple + C. GT 16 ","176","0.926746370508747","0.889200926251296","0.964291814766198"
"No","2007","no degree/no degree yet","Couple + C. LE and GT 16","134","0.975724988962556","0.950047533790689","1.00140244413442"
"Yes","2008","lower secondary degree","1-pers.-HH","16","","",""
"Yes","2008","lower secondary degree","(Married) couple without C. ","80","0.0292078467800635","0.0230440665707641","0.035371626989363"
"Yes","2008","lower secondary degree","Single parent ","14","","",""
"Yes","2008","lower secondary degree","Couple + C. LE 16 ","59","0.0650599078304087","0.0470575631628749","0.0830622524979424"
"Yes","2008","lower secondary degree","Couple + C. GT 16 ","37","0.0328256703629094","0.0213057489109634","0.0443455918148555"
"Yes","2008","lower secondary degree","Couple + C. LE and GT 16","12","","",""
"Yes","2008","secondary school degree","1-pers.-HH","33","0.0422902861876522","0.0282831692091928","0.0562974031661116"
"Yes","2008","secondary school degree","(Married) couple without C. ","100","0.055093367635985","0.0449088917356631","0.0652778435363069"
"Yes","2008","secondary school degree","Single parent ","24","","",""
"Yes","2008","secondary school degree","Couple + C. LE 16 ","65","0.0553903414949362","0.0421411749300911","0.0686395080597813"
"Yes","2008","secondary school degree","Couple + C. GT 16 ","78","0.0915700189927242","0.0740747661531078","0.109065271832341"
"Yes","2008","secondary school degree","Couple + C. LE and GT 16","25","","",""
"Yes","2008","college entrance qualification","1-pers.-HH","50","0.0643102148737128","0.0475203543141151","0.0811000754333106"
"Yes","2008","college entrance qualification","(Married) couple without C. ","86","0.0468907893791898","0.0371164107631972","0.0566651679951825"
"Yes","2008","college entrance qualification","Single parent ","18","","",""
"Yes","2008","college entrance qualification","Couple + C. LE 16 ","78","0.0838479807606935","0.0674542802572178","0.100241681264169"
"Yes","2008","college entrance qualification","Couple + C. GT 16 ","55","0.0572946595614216","0.0415688806398317","0.0730204384830115"
"Yes","2008","college entrance qualification","Couple + C. LE and GT 16","22","","",""
"Yes","2008","Other degree","1-pers.-HH","4","","",""
"Yes","2008","Other degree","(Married) couple without C. ","14","","",""
"Yes","2008","Other degree","Single parent ","5","","",""
"Yes","2008","Other degree","Couple + C. LE 16 ","17","","",""
"Yes","2008","Other degree","Couple + C. GT 16 ","8","","",""
"Yes","2008","Other degree","Couple + C. LE and GT 16","5","","",""
"Yes","2008","no degree/no degree yet","1-pers.-HH","1","","",""
"Yes","2008","no degree/no degree yet","(Married) couple without C. ","","","",""
"Yes","2008","no degree/no degree yet","Single parent ","2","","",""
"Yes","2008","no degree/no degree yet","Couple + C. LE 16 ","1","","",""
"Yes","2008","no degree/no degree yet","Couple + C. GT 16 ","9","","",""
"Yes","2008","no degree/no degree yet","Couple + C. LE and GT 16","8","","",""
"No","2008","lower secondary degree","1-pers.-HH","1229","0.984890545228335","0.978114414188799","0.991666676267871"
"No","2008","lower secondary degree","(Married) couple without C. ","2787","0.970792153219937","0.964628373010637","0.976955933429236"
"No","2008","lower secondary degree","Single parent ","301","0.950739504336713","0.926840876142987","0.974638132530439"
"No","2008","lower secondary degree","Couple + C. LE 16 ","662","0.934940092169591","0.916937747502057","0.952942436837125"
"No","2008","lower secondary degree","Couple + C. GT 16 ","882","0.967174329637091","0.955654408185145","0.978694251089037"
"No","2008","lower secondary degree","Couple + C. LE and GT 16","254","0.971993942233494","0.952166575387643","0.991821309079345"
"No","2008","secondary school degree","1-pers.-HH","760","0.957709713812348","0.943702596833888","0.971716830790807"
"No","2008","secondary school degree","(Married) couple without C. ","1828","0.944906632364015","0.934722156463693","0.955091108264337"
"No","2008","secondary school degree","Single parent ","331","0.927852662153464","0.900938331787889","0.95476699251904"
"No","2008","secondary school degree","Couple + C. LE 16 ","1080","0.944609658505064","0.931360491940219","0.957858825069909"
"No","2008","secondary school degree","Couple + C. GT 16 ","966","0.908429981007276","0.890934728167659","0.925925233846892"
"No","2008","secondary school degree","Couple + C. LE and GT 16","370","0.930398048028847","0.90530261764235","0.955493478415345"
"No","2008","college entrance qualification","1-pers.-HH","770","0.935689785126287","0.918899924566689","0.952479645685885"
"No","2008","college entrance qualification","(Married) couple without C. ","1711","0.95310921062081","0.943334832004817","0.962883589236803"
"No","2008","college entrance qualification","Single parent ","212","0.95656453710643","0.930221639840996","0.982907434371863"
"No","2008","college entrance qualification","Couple + C. LE 16 ","1020","0.916152019239307","0.899758318735831","0.932545719742782"
"No","2008","college entrance qualification","Couple + C. GT 16 ","784","0.942705340438578","0.926979561516989","0.958431119360168"
"No","2008","college entrance qualification","Couple + C. LE and GT 16","257","0.943287378462267","0.916147502241384","0.97042725468315"
"No","2008","Other degree","1-pers.-HH","88","0.96781242011777","0.93174675589272","1.00387808434282"
"No","2008","Other degree","(Married) couple without C. ","329","0.968674870995502","0.950240153700392","0.987109588290611"
"No","2008","Other degree","Single parent ","49","0.890340284251682","0.807000421492243","0.973680147011121"
"No","2008","Other degree","Couple + C. LE 16 ","172","0.94126178751798","0.907739567985152","0.974784007050807"
"No","2008","Other degree","Couple + C. GT 16 ","166","0.972664991553945","0.948437150515955","0.996892832591934"
"No","2008","Other degree","Couple + C. LE and GT 16","58","0.944449500265939","0.887889269596306","1.00100973093557"
"No","2008","no degree/no degree yet","1-pers.-HH","32","0.937702396755814","0.855239363906879","1.02016542960475"
"No","2008","no degree/no degree yet","(Married) couple without C. ","80","1","1","1"
"No","2008","no degree/no degree yet","Single parent ","67","0.980959171149971","0.948711976711358","1.01320636558858"
