"ple0160","year","education","sampreg","n","percent","lower_confidence","upper_confidence"
"No","2014","college entrance qualification","East Germany","1318","0.959999781103288","0.949588940926515","0.97041062128006"
"No","2014","Other degree","West Germany","2921","0.967604875611711","0.961285221883161","0.973924529340261"
"No","2014","Other degree","East Germany","279","0.933832049567075","0.905369584564973","0.962294514569177"
"No","2014","no degree/no degree yet","West Germany","864","0.965256945422394","0.95323925172353","0.977274639121259"
"No","2014","no degree/no degree yet","East Germany","113","1","1","1"
"Yes","2015","lower secondary degree","West Germany","135","0.0185099625452975","0.0148531713684121","0.0221667537221828"
"Yes","2015","lower secondary degree","East Germany","34","0.0351221646212855","0.0243601956006136","0.0458841336419574"
"Yes","2015","secondary school degree","West Germany","143","0.0241012374213898","0.0197585651093955","0.0284439097333841"
"Yes","2015","secondary school degree","East Germany","74","0.0231575659152131","0.0170714138368478","0.0292437179935785"
"Yes","2015","college entrance qualification","West Germany","249","0.042265282732173","0.037096791356417","0.047433774107929"
"Yes","2015","college entrance qualification","East Germany","50","0.0575855418833902","0.0449268991807427","0.0702441845860377"
"Yes","2015","Other degree","West Germany","78","0.0291191166875934","0.0225621422399494","0.0356760911352375"
"Yes","2015","Other degree","East Germany","8","","",""
"Yes","2015","no degree/no degree yet","West Germany","16","","",""
"Yes","2015","no degree/no degree yet","East Germany","3","","",""
"No","2015","lower secondary degree","West Germany","5084","0.981490037454703","0.977833246277817","0.985146828631588"
"No","2015","lower secondary degree","East Germany","1090","0.964877835378715","0.954115866358043","0.975639804399386"
"No","2015","secondary school degree","West Germany","4648","0.97589876257861","0.971556090266616","0.980241434890604"
"No","2015","secondary school degree","East Germany","2272","0.976842434084787","0.970756282006422","0.982928586163152"
"No","2015","college entrance qualification","West Germany","5572","0.957734717267827","0.952566225892071","0.962903208643583"
"No","2015","college entrance qualification","East Germany","1251","0.94241445811661","0.929755815413962","0.955073100819257"
"No","2015","Other degree","West Germany","2448","0.970880883312407","0.964323908864763","0.977437857760051"
"No","2015","Other degree","East Germany","249","0.97454699498303","0.955291598998958","0.993802390967102"
"No","2015","no degree/no degree yet","West Germany","694","0.977497608675249","0.966588453861462","0.988406763489036"
"No","2015","no degree/no degree yet","East Germany","109","0.977707751286175","0.950366363867804","1.00504913870455"
"Yes","2016","lower secondary degree","West Germany","115","0.0184337332887922","0.014646493108349","0.0222209734692354"
"Yes","2016","lower secondary degree","East Germany","21","","",""
"Yes","2016","secondary school degree","West Germany","173","0.0343822581525105","0.029005142482867","0.039759373822154"
"Yes","2016","secondary school degree","East Germany","110","0.0419983477935944","0.0336412282230362","0.0503554673641527"
"Yes","2016","college entrance qualification","West Germany","241","0.0481098277787489","0.0424619452491591","0.0537577103083386"
"Yes","2016","college entrance qualification","East Germany","73","0.0570969940297349","0.044380922821287","0.0698130652381829"
"Yes","2016","Other degree","West Germany","89","0.0224145819351586","0.0170710669654069","0.0277580969049103"
"Yes","2016","Other degree","East Germany","14","","",""
"Yes","2016","no degree/no degree yet","West Germany","23","","",""
"Yes","2016","no degree/no degree yet","East Germany","5","","",""
"No","2016","lower secondary degree","West Germany","4731","0.981566266711208","0.977779026530765","0.985353506891651"
"No","2016","lower secondary degree","East Germany","987","0.985319968726087","0.97789542178206","0.992744515670113"
"No","2016","secondary school degree","West Germany","4238","0.96561774184749","0.960240626177846","0.970994857517133"
"No","2016","secondary school degree","East Germany","2103","0.958001652206405","0.949644532635847","0.966358771776964"
"No","2016","college entrance qualification","West Germany","5274","0.951890172221251","0.946242289691661","0.957538054750841"
"No","2016","college entrance qualification","East Germany","1206","0.942903005970265","0.930186934761817","0.955619077178713"
"No","2016","Other degree","West Germany","2859","0.977585418064841","0.97224190309509","0.982928933034593"
"No","2016","Other degree","East Germany","288","0.949151680820117","0.924374566140926","0.973928795499307"
"No","2016","no degree/no degree yet","West Germany","694","0.974771784723831","0.9632933345803","0.986250234867361"
"No","2016","no degree/no degree yet","East Germany","91","0.990778638710856","0.971658179838524","1.00989909758319"
"Yes","2017","lower secondary degree","West Germany","129","0.0221503936781578","0.0180929058141771","0.0262078815421384"
"Yes","2017","lower secondary degree","East Germany","40","0.0244088403665794","0.0149710490348582","0.0338466316983005"
"Yes","2017","secondary school degree","West Germany","189","0.0319976951786254","0.0271403255718782","0.0368550647853725"
"Yes","2017","secondary school degree","East Germany","146","0.0529291959829334","0.0442153006490797","0.0616430913167871"
"Yes","2017","college entrance qualification","West Germany","299","0.0471861973888287","0.0420131659189158","0.0523592288587415"
"Yes","2017","college entrance qualification","East Germany","104","0.0541006526699806","0.0424930065279024","0.0657082988120589"
"Yes","2017","Other degree","West Germany","75","0.0225709805501383","0.017050645667951","0.0280913154323255"
"Yes","2017","Other degree","East Germany","8","","",""
"Yes","2017","no degree/no degree yet","West Germany","27","","",""
"Yes","2017","no degree/no degree yet","East Germany","2","","",""
"No","2017","lower secondary degree","West Germany","4925","0.977849606321842","0.973792118457862","0.981907094185823"
"No","2017","lower secondary degree","East Germany","987","0.975591159633421","0.966153368301699","0.985028950965142"
"No","2017","secondary school degree","West Germany","4854","0.968002304821375","0.963144935214628","0.972859674428122"
"No","2017","secondary school degree","East Germany","2390","0.947070804017067","0.938356908683213","0.95578469935092"
"No","2017","college entrance qualification","West Germany","6155","0.952813802611171","0.947640771141259","0.957986834081084"
"No","2017","college entrance qualification","East Germany","1355","0.945899347330019","0.934291701187941","0.957506993472098"
"No","2017","Other degree","West Germany","2706","0.977429019449862","0.971908684567674","0.982949354332049"
"No","2017","Other degree","East Germany","308","0.985245383571788","0.971951841453275","0.998538925690301"
"No","2017","no degree/no degree yet","West Germany","767","0.975905631555304","0.965239681997212","0.986571581113395"
"No","2017","no degree/no degree yet","East Germany","123","0.987746396251174","0.968460149115445","1.0070326433869"
"Yes","2018","lower secondary degree","West Germany","106","0.0191183985587437","0.0152207617687851","0.0230160353487023"
"Yes","2018","lower secondary degree","East Germany","24","","",""
"Yes","2018","secondary school degree","West Germany","169","0.0291078342919966","0.0243336602672514","0.0338820083167417"
"Yes","2018","secondary school degree","East Germany","86","0.0362997417641913","0.028935632979145","0.0436638505492377"
"Yes","2018","college entrance qualification","West Germany","265","0.0402727374492168","0.0353928550793268","0.0451526198191069"
"Yes","2018","college entrance qualification","East Germany","75","0.0517875368794009","0.0402577215663329","0.0633173521924689"
"Yes","2018","Other degree","West Germany","83","0.0236188058974606","0.0178128453272461","0.0294247664676752"
"Yes","2018","Other degree","East Germany","3","","",""
"Yes","2018","no degree/no degree yet","West Germany","23","","",""
"Yes","2018","no degree/no degree yet","East Germany","4","","",""
"No","2018","lower secondary degree","West Germany","4636","0.980881601441256","0.976983964651298","0.984779238231215"
"No","2018","lower secondary degree","East Germany","957","0.981336418122645","0.972867653867881","0.98980518237741"
"No","2018","secondary school degree","West Germany","4594","0.970892165708003","0.966117991683258","0.975666339732749"
"No","2018","secondary school degree","East Germany","2392","0.963700258235809","0.956336149450762","0.971064367020855"
"No","2018","college entrance qualification","West Germany","5970","0.959727262550783","0.954847380180893","0.964607144920673"
"No","2018","college entrance qualification","East Germany","1344","0.948212463120599","0.936682647807531","0.959742278433667"
"No","2018","Other degree","West Germany","2545","0.976381194102539","0.970575233532325","0.982187154672754"
"No","2018","Other degree","East Germany","299","0.996252405455978","0.98936103478808","1.00314377612388"
"No","2018","no degree/no degree yet","West Germany","721","0.962514971941084","0.948866177589749","0.97616376629242"
"No","2018","no degree/no degree yet","East Germany","125","0.99436497925821","0.981447615027252","1.00728234348917"
"Yes","2019","lower secondary degree","West Germany","106","0.0214185704501755","0.0171687382331283","0.0256684026672227"
"Yes","2019","lower secondary degree","East Germany","21","","",""
"Yes","2019","secondary school degree","West Germany","145","0.0251908100399878","0.0208112074622417","0.029570412617734"
"Yes","2019","secondary school degree","East Germany","70","0.0250159503630063","0.0188952868602506","0.031136613865762"
"Yes","2019","college entrance qualification","West Germany","262","0.044750109131323","0.0398660241945535","0.0496341940680925"
"Yes","2019","college entrance qualification","East Germany","64","0.0476615774878109","0.037309341250938","0.0580138137246839"
"Yes","2019","Other degree","West Germany","55","0.0316817921372668","0.0245174541118359","0.0388461301626977"
"Yes","2019","Other degree","East Germany","3","","",""
"Yes","2019","no degree/no degree yet","West Germany","19","","",""
"Yes","2019","no degree/no degree yet","East Germany","1","","",""
"No","2019","lower secondary degree","West Germany","4352","0.978581429549825","0.974331597332777","0.982831261766872"
"No","2019","lower secondary degree","East Germany","838","0.984194738838358","0.975854223855534","0.992535253821181"
"No","2019","secondary school degree","West Germany","4773","0.974809189960012","0.970429587382266","0.979188792537758"
"No","2019","secondary school degree","East Germany","2431","0.974984049636994","0.968863386134238","0.981104713139749"
"No","2019","college entrance qualification","West Germany","6622","0.955249890868677","0.950365805931907","0.960133975805446"
"No","2019","college entrance qualification","East Germany","1563","0.952338422512189","0.941986186275316","0.962690658749062"
"No","2019","Other degree","West Germany","2241","0.968318207862733","0.961153869837302","0.975482545888164"
"No","2019","Other degree","East Germany","262","0.991231671951837","0.980007065217667","1.00245627868601"
"No","2019","no degree/no degree yet","West Germany","656","0.974656511393124","0.962800047115097","0.98651297567115"
"No","2019","no degree/no degree yet","East Germany","104","0.996776375067841","0.985933996607568","1.00761875352811"
