"ple0160","year","migback","regtyp","n","percent","lower_confidence","upper_confidence","value"
"No","2001","direct migration background","Urban Area","2310","0.943118962482453","0.933900484713143","0.952337440251763","2"
"No","2001","direct migration background","Rural Area","481","0.952931137729699","0.934550498436105","0.971311777023293","2"
"Yes","2001","no migration background","Urban Area","690","0.0578939372475663","0.0536045939723992","0.0621832805227334","1"
"Yes","2001","no migration background","Rural Area","453","0.0601027146268861","0.0544983325396554","0.0657070967141168","1"
"Yes","2001","direct migration background","Urban Area","115","0.0568810375175472","0.0476625597482371","0.0660995152868574","1"
"Yes","2001","direct migration background","Rural Area","29","","","","1"
"Yes","2001","indirect migration background","Urban Area","42","0.0627572533097612","0.0444341695549417","0.0810803370645808","1"
"Yes","2001","indirect migration background","Rural Area","14","","","","1"
"No","2002","no migration background","Urban Area","9502","0.956884839598745","0.952899845703737","0.960869833493754","2"
"No","2002","no migration background","Rural Area","5895","0.957523826582715","0.952503872627481","0.962543780537949","2"
"No","2002","indirect migration background","Urban Area","582","0.948022033805619","0.930463721791294","0.965580345819944","2"
"No","2002","indirect migration background","Rural Area","81","0.975600393695773","0.942992236323904","1.00820855106764","2"
"No","2002","direct migration background","Urban Area","2062","0.955970904445346","0.947294831957004","0.964646976933689","2"
"No","2002","direct migration background","Rural Area","422","0.969511075906115","0.953428216408683","0.985593935403546","2"
"Yes","2002","no migration background","Urban Area","478","0.0431151604012546","0.0391301665062459","0.0471001542962632","1"
"Yes","2002","no migration background","Rural Area","305","0.042476173417285","0.0374562194620509","0.047496127372519","1"
"Yes","2002","direct migration background","Urban Area","86","0.0440290955546538","0.0353530230663113","0.0527051680429963","1"
"Yes","2002","direct migration background","Rural Area","17","","","","1"
"Yes","2002","indirect migration background","Urban Area","32","0.0519779661943813","0.0344196541800563","0.0695362782087063","1"
"Yes","2002","indirect migration background","Rural Area","5","","","","1"
"No","2003","no migration background","Urban Area","9162","0.950091224932455","0.94575889592973","0.95442355393518","2"
"No","2003","no migration background","Rural Area","5544","0.942071391943184","0.936139594725186","0.948003189161181","2"
"No","2003","indirect migration background","Urban Area","580","0.907670628270418","0.884938602017651","0.930402654523185","2"
"No","2003","indirect migration background","Rural Area","84","0.9462739399177","0.899947563511933","0.992600316323467","2"
"No","2003","direct migration background","Urban Area","1941","0.965349785635002","0.957372130714262","0.973327440555742","2"
"No","2003","direct migration background","Rural Area","405","0.93312346353479","0.909401549218036","0.956845377851545","2"
"Yes","2003","no migration background","Urban Area","543","0.0499087750675451","0.0455764460648202","0.05424110407027","1"
"Yes","2003","no migration background","Rural Area","414","0.0579286080568165","0.0519968108388195","0.0638604052748136","1"
"Yes","2003","direct migration background","Urban Area","78","0.0346502143649981","0.0266725594442581","0.0426278692857381","1"
"Yes","2003","direct migration background","Rural Area","21","","","","1"
"Yes","2003","indirect migration background","Urban Area","43","0.0923293717295818","0.0695973454768145","0.115061397982349","1"
"Yes","2003","indirect migration background","Rural Area","7","","","","1"
"No","2004","no migration background","Urban Area","10940","0.94603757717151","0.941935260975069","0.95013989336795","2"
"No","2004","no migration background","Rural Area","6127","0.938178464038504","0.932365652470279","0.94399127560673","2"
"No","2004","indirect migration background","Urban Area","631","0.898465416353839","0.875863580747072","0.921067251960605","2"
"No","2004","indirect migration background","Rural Area","110","0.937499707083291","0.893449729359241","0.981549684807341","2"
"No","2004","direct migration background","Urban Area","2007","0.955452073236316","0.946628253124087","0.964275893348545","2"
"No","2004","direct migration background","Rural Area","423","0.940736389191189","0.918724111525006","0.962748666857371","2"
"Yes","2004","no migration background","Urban Area","713","0.0539624228284904","0.0498601066320497","0.0580647390249311","1"
"Yes","2004","no migration background","Rural Area","467","0.0618215359614956","0.0560087243932705","0.0676343475297207","1"
"Yes","2004","direct migration background","Urban Area","93","0.0445479267636842","0.0357241066514554","0.0533717468759131","1"
"Yes","2004","direct migration background","Rural Area","19","","","","1"
"Yes","2004","indirect migration background","Urban Area","55","0.101534583646161","0.0789327480393945","0.124136419252928","1"
"Yes","2004","indirect migration background","Rural Area","6","","","","1"
"No","2005","no migration background","Urban Area","10489","0.947098115760719","0.942937027969598","0.951259203551839","2"
"No","2005","no migration background","Rural Area","5901","0.943823229173992","0.938128705393438","0.949517752954546","2"
"No","2005","indirect migration background","Urban Area","660","0.919268023980049","0.899327692143066","0.939208355817031","2"
"No","2005","indirect migration background","Rural Area","101","0.917466721075921","0.865081971977932","0.96985147017391","2"
"No","2005","direct migration background","Urban Area","1867","0.955783442345364","0.946670745432395","0.964896139258333","2"
"No","2005","direct migration background","Rural Area","389","0.953549707231803","0.933052887771088","0.974046526692517","2"
"Yes","2005","no migration background","Urban Area","627","0.0529018842392813","0.0487407964481605","0.0570629720304021","1"
"Yes","2005","no migration background","Rural Area","380","0.0561767708260081","0.050482247045454","0.0618712946065621","1"
"Yes","2005","direct migration background","Urban Area","88","0.0442165576546363","0.0351038607416672","0.0533292545676054","1"
"Yes","2005","direct migration background","Rural Area","16","","","","1"
"Yes","2005","indirect migration background","Urban Area","57","0.0807319760199512","0.0607916441829688","0.100672307856934","1"
"Yes","2005","indirect migration background","Rural Area","5","","","","1"
"No","2006","no migration background","Urban Area","11375","0.956934511931476","0.953287596690672","0.96058142717228","2"
"No","2006","indirect migration background","Urban Area","647","0.927241467554153","0.907958667850067","0.94652426725824","2"
"No","2006","no migration background","Rural Area","6463","0.951489483211529","0.946390964551907","0.956588001871152","2"
"No","2006","indirect migration background","Rural Area","112","0.955423372491833","0.918344531962377","0.99250221302129","2"
"No","2006","direct migration background","Urban Area","1859","0.953423147006298","0.944069979722078","0.962776314290518","2"
"No","2006","direct migration background","Rural Area","419","0.966548595362964","0.949513473964138","0.983583716761789","2"
"Yes","2006","direct migration background","Urban Area","91","0.0465768529937017","0.0372236857094817","0.0559300202779217","1"
"Yes","2006","direct migration background","Rural Area","9","","","","1"
"Yes","2006","no migration background","Urban Area","528","0.0430654880685238","0.0394185728277198","0.0467124033093278","1"
"Yes","2006","no migration background","Rural Area","358","0.0485105167884707","0.0434119981288483","0.053609035448093","1"
"Yes","2006","indirect migration background","Urban Area","50","0.0727585324458466","0.05347573274176","0.0920413321499332","1"
"Yes","2006","indirect migration background","Rural Area","7","","","","1"
"No","2007","no migration background","Urban Area","10575","0.952287750125533","0.948323969097731","0.956251531153335","2"
"No","2007","indirect migration background","Urban Area","619","0.928214321224175","0.908609900488689","0.947818741959661","2"
"No","2007","no migration background","Rural Area","6012","0.938181308660569","0.932283484561971","0.944079132759166","2"
"No","2007","indirect migration background","Rural Area","97","0.830899826164742","0.760851443961884","0.9009482083676","2"
"No","2007","direct migration background","Urban Area","1647","0.956223068811763","0.946570787725244","0.965875349898282","2"
"No","2007","direct migration background","Rural Area","375","0.967631278541015","0.95011173529523","0.9851508217868","2"
"Yes","2007","direct migration background","Urban Area","79","0.043776931188237","0.0341246501017181","0.0534292122747559","1"
"Yes","2007","direct migration background","Rural Area","17","","","","1"
"Yes","2007","no migration background","Urban Area","534","0.047712249874467","0.0437484688466645","0.0516760309022695","1"
"Yes","2007","no migration background","Rural Area","393","0.061818691339431","0.0559208672408335","0.0677165154380285","1"
"Yes","2007","indirect migration background","Urban Area","47","0.0717856787758252","0.0521812580403387","0.0913900995113116","1"
"Yes","2007","indirect migration background","Rural Area","13","","","","1"
"No","2008","no migration background","Urban Area","10110","0.955437454187677","0.951510476736796","0.959364431638558","2"
"No","2008","no migration background","Rural Area","5776","0.94692871237711","0.94130399838274","0.952553426371479","2"
"No","2008","indirect migration background","Urban Area","616","0.9445286045973","0.927052385266368","0.962004823928232","2"
"No","2008","indirect migration background","Rural Area","104","0.941533083237626","0.898080863404296","0.984985303070955","2"
"No","2008","direct migration background","Urban Area","1476","0.958570125725015","0.948696886209804","0.968443365240225","2"
"No","2008","direct migration background","Rural Area","333","0.947905757041312","0.924591970081219","0.971219544001404","2"
"Yes","2008","direct migration background","Urban Area","89","0.0414298742749853","0.0315566347597749","0.0513031137901957","1"
"Yes","2008","direct migration background","Rural Area","16","","","","1"
"Yes","2008","no migration background","Urban Area","496","0.0445625458123229","0.0406355683614421","0.0484895232632036","1"
"Yes","2008","no migration background","Rural Area","326","0.0530712876228904","0.0474465736285207","0.05869600161726","1"
"Yes","2008","indirect migration background","Urban Area","43","0.0554713954026997","0.0379951760717678","0.0729476147336316","1"
"Yes","2008","indirect migration background","Rural Area","8","","","","1"
"No","2009","no migration background","Urban Area","9535","0.962635580501379","0.958901417673444","0.966369743329314","2"
"No","2009","no migration background","Rural Area","5567","0.954659584732126","0.949313593429104","0.960005576035148","2"
"No","2009","indirect migration background","Urban Area","556","0.916787518774017","0.894613033721456","0.938962003826578","2"
"No","2009","indirect migration background","Rural Area","113","0.945184843446777","0.904115686187881","0.986254000705673","2"
"No","2009","direct migration background","Urban Area","1281","0.955208473688877","0.944174594593553","0.9662423527842","2"
"No","2009","direct migration background","Rural Area","307","0.929610297674431","0.901450891823461","0.957769703525402","2"
"Yes","2009","direct migration background","Urban Area","69","0.0447915263111234","0.0337576472158","0.0558254054064468","1"
"Yes","2009","direct migration background","Rural Area","10","","","","1"
"Yes","2009","no migration background","Urban Area","374","0.0373644194986209","0.0336302566706859","0.0410985823265558","1"
"Yes","2009","no migration background","Rural Area","251","0.0453404152678742","0.0399944239648523","0.050686406570896","1"
"Yes","2009","indirect migration background","Urban Area","40","0.0832124812259834","0.0610379961734224","0.105386966278544","1"
"Yes","2009","indirect migration background","Rural Area","5","","","","1"
"No","2010","no migration background","Urban Area","8953","0.964874138501116","0.961132957253538","0.968615319748693","2"
"No","2010","no migration background","Rural Area","5075","0.962741053055722","0.957638257048592","0.967843849062851","2"
"No","2010","indirect migration background","Urban Area","524","0.939701296642782","0.919932993459446","0.959469599826117","2"
"No","2010","indirect migration background","Rural Area","102","1","1","1","2"
"No","2010","direct migration background","Urban Area","1153","0.966312951710651","0.956087726526273","0.97653817689503","2"
"No","2010","direct migration background","Rural Area","272","0.954314370060438","0.929900846122732","0.978727893998143","2"
"Yes","2010","direct migration background","Urban Area","43","0.0336870482893485","0.02346182310497","0.0439122734737271","1"
"Yes","2010","direct migration background","Rural Area","9","","","","1"
"Yes","2010","no migration background","Urban Area","349","0.0351258614988844","0.0313846802513067","0.0388670427464621","1"
"Yes","2010","no migration background","Rural Area","217","0.0372589469442785","0.0321561509371486","0.0423617429514083","1"
"Yes","2010","indirect migration background","Urban Area","33","0.0602987033572183","0.0405304001738827","0.0800670065405539","1"
"Yes","2010","indirect migration background","Rural Area","","","","","1"
"No","2011","no migration background","Urban Area","10803","0.950158152171135","0.946158829031281","0.954157475310989","2"
"No","2011","no migration background","Rural Area","6319","0.95104657256719","0.945860605998817","0.956232539135562","2"
"No","2011","indirect migration background","Urban Area","629","0.962496289927","0.948001471759794","0.976991108094207","2"
"No","2011","indirect migration background","Rural Area","131","0.987862582214271","0.969593363870303","1.00613180055824","2"
"No","2011","direct migration background","Urban Area","1487","0.958626682613509","0.948705863258458","0.96854750196856","2"
"No","2011","direct migration background","Rural Area","445","0.942152740624918","0.920979286965521","0.963326194284315","2"
"Yes","2011","direct migration background","Urban Area","61","0.0413733173864914","0.0314524980314404","0.0512941367415424","1"
"Yes","2011","direct migration background","Rural Area","22","","","","1"
"Yes","2011","no migration background","Urban Area","571","0.0498418478288651","0.0458425246890114","0.0538411709687188","1"
"Yes","2011","indirect migration background","Urban Area","31","0.0375037100729996","0.023008891905793","0.0519985282402062","1"
"Yes","2011","no migration background","Rural Area","331","0.0489534274328104","0.0437674608644377","0.0541393940011831","1"
"Yes","2011","indirect migration background","Rural Area","7","","","","1"
"No","2012","no migration background","Urban Area","10731","0.96109055086963","0.957501324267469","0.964679777471791","2"
"No","2012","no migration background","Rural Area","6438","0.963516019932933","0.959017853041014","0.968014186824852","2"
"No","2012","indirect migration background","Urban Area","611","0.93813879885297","0.91959053304181","0.956687064664131","2"
"No","2012","indirect migration background","Rural Area","135","0.942502409336486","0.904997916998181","0.980006901674791","2"
"No","2012","direct migration background","Urban Area","1428","0.968200048106297","0.959254506181885","0.977145590030708","2"
"No","2012","direct migration background","Rural Area","450","0.949645189270092","0.929896475849853","0.969393902690332","2"
"Yes","2012","direct migration background","Urban Area","50","0.0317999518937034","0.0228544099692916","0.0407454938181152","1"
"Yes","2012","direct migration background","Rural Area","21","","","","1"
"Yes","2012","no migration background","Urban Area","420","0.03890944913037","0.0353202225282089","0.042498675732531","1"
"Yes","2012","indirect migration background","Urban Area","37","0.0618612011470296","0.0433129353358691","0.0804094669581901","1"
"Yes","2012","no migration background","Rural Area","236","0.0364839800670669","0.0319858131751478","0.0409821469589859","1"
"Yes","2012","indirect migration background","Rural Area","13","","","","1"
"No","2013","no migration background","Urban Area","10144","0.976643445286702","0.973740594502393","0.979546296071011","2"
"No","2013","no migration background","Rural Area","5989","0.974066161798398","0.970094865780778","0.978037457816018","2"
"No","2013","direct migration background","Urban Area","1268","0.977319490851783","0.969216921016705","0.985422060686861","2"
"No","2013","direct migration background","Rural Area","387","0.982874156816435","0.970095787447466","0.995652526185404","2"
"No","2013","indirect migration background","Urban Area","559","0.967513677952004","0.953072998143508","0.981954357760501","2"
"No","2013","indirect migration background","Rural Area","131","0.955948966476839","0.921460487453471","0.990437445500208","2"
"Yes","2013","direct migration background","Urban Area","29","","","","1"
"Yes","2013","direct migration background","Rural Area","9","","","","1"
"Yes","2013","no migration background","Urban Area","255","0.0233565547132981","0.0204537039289893","0.026259405497607","1"
"Yes","2013","no migration background","Rural Area","164","0.0259338382016018","0.0219625421839814","0.0299051342192222","1"
"Yes","2013","indirect migration background","Urban Area","20","","","","1"
"Yes","2013","indirect migration background","Rural Area","5","","","","1"
"No","2014","no migration background","Urban Area","12152","0.970336313893694","0.967367712801916","0.973304914985473","2"
"No","2014","no migration background","Rural Area","7462","0.972778602554842","0.969143696891889","0.976413508217795","2"
"No","2014","direct migration background","Urban Area","3727","0.96968863972197","0.96427667736779","0.975100602076149","2"
"No","2014","direct migration background","Rural Area","1234","0.962561062955167","0.952132852456204","0.972989273454129","2"
"No","2014","indirect migration background","Urban Area","1404","0.96586423150349","0.956572515699521","0.97515594730746","2"
"No","2014","indirect migration background","Rural Area","309","0.953834644260682","0.931090539130177","0.976578749391187","2"
"Yes","2014","direct migration background","Urban Area","128","0.0303113602780303","0.0248993979238508","0.0357233226322099","1"
"Yes","2014","direct migration background","Rural Area","39","0.0374389370448336","0.0270107265458713","0.0478671475437958","1"
"Yes","2014","no migration background","Urban Area","395","0.0296636861063059","0.0266950850145274","0.0326322871980844","1"
"Yes","2014","no migration background","Rural Area","237","0.0272213974451582","0.023586491782205","0.0308563031081115","1"
"Yes","2014","indirect migration background","Urban Area","63","0.0341357684965097","0.02484405269254","0.0434274843004795","1"
"Yes","2014","indirect migration background","Rural Area","18","","","","1"
"No","2015","no migration background","Urban Area","11489","0.970341624116458","0.967288518981034","0.973394729251883","2"
"No","2015","no migration background","Rural Area","7072","0.969984435319463","0.966081453370142","0.973887417268783","2"
"No","2015","direct migration background","Urban Area","3122","0.968782074906182","0.962783761784282","0.974780388028082","2"
"No","2015","direct migration background","Rural Area","1056","0.978254439737392","0.969591897489918","0.986916981984866","2"
"No","2015","indirect migration background","Urban Area","1273","0.961901664714796","0.951597930039926","0.972205399389667","2"
"No","2015","indirect migration background","Rural Area","285","0.936709772714022","0.909157443633906","0.964262101794138","2"
"Yes","2015","direct migration background","Urban Area","107","0.0312179250938182","0.0252196119719179","0.0372162382157184","1"
"Yes","2015","direct migration background","Rural Area","33","0.0217455602626077","0.0130830180151336","0.0304081025100818","1"
"Yes","2015","no migration background","Urban Area","371","0.0296583758835415","0.0266052707481174","0.0327114810189656","1"
"Yes","2015","no migration background","Rural Area","270","0.0300155646805375","0.0261125827312166","0.0339185466298583","1"
"Yes","2015","indirect migration background","Urban Area","53","0.0380983352852038","0.0277946006103332","0.0484020699600745","1"
"Yes","2015","indirect migration background","Rural Area","15","","","","1"
"No","2016","no migration background","Urban Area","10662","0.963217766870231","0.95971457756271","0.966720956177751","2"
"No","2016","no migration background","Rural Area","6551","0.966143335459051","0.961850634729173","0.970436036188928","2"
"No","2016","direct migration background","Urban Area","3457","0.971409952709393","0.965940219637751","0.976879685781034","2"
"No","2016","direct migration background","Rural Area","1187","0.973233016731946","0.96422040072656","0.982245632737332","2"
"No","2016","indirect migration background","Urban Area","1171","0.937475584480441","0.924000172499294","0.950950996461588","2"
"No","2016","indirect migration background","Rural Area","293","0.942751465834315","0.91676425337502","0.968738678293611","2"
"Yes","2016","direct migration background","Urban Area","109","0.0285900472906074","0.0231203142189659","0.0340597803622489","1"
"Yes","2016","direct migration background","Rural Area","45","0.026766983268054","0.0177543672626684","0.0357795992734396","1"
"Yes","2016","no migration background","Urban Area","428","0.0367822331297694","0.0332790438222487","0.0402854224372901","1"
"Yes","2016","no migration background","Rural Area","268","0.0338566645409494","0.0295639638110723","0.0381493652708266","1"
"Yes","2016","indirect migration background","Urban Area","69","0.0625244155195591","0.049049003538412","0.0759998275007061","1"
"Yes","2016","indirect migration background","Rural Area","14","","","","1"
"No","2017","no migration background","Urban Area","11901","0.96808012567716","0.964983104470267","0.971177146884053","2"
"No","2017","no migration background","Rural Area","7541","0.958254745630753","0.953847128173694","0.962662363087811","2"
"No","2017","direct migration background","Urban Area","3296","0.977164634215155","0.972139125521479","0.982190142908832","2"
"No","2017","direct migration background","Rural Area","1156","0.956447906889527","0.944861597004688","0.968034216774367","2"
"No","2017","indirect migration background","Urban Area","1313","0.947231036860344","0.935469323310732","0.958992750409956","2"
"No","2017","indirect migration background","Rural Area","288","0.962864512929923","0.941502508742662","0.984226517117185","2"
"Yes","2017","direct migration background","Urban Area","98","0.0228353657848445","0.0178098570911681","0.0278608744785209","1"
"Yes","2017","direct migration background","Rural Area","36","0.0435520931104728","0.0319657832256334","0.0551384029953122","1"
"Yes","2017","no migration background","Urban Area","475","0.0319198743228399","0.0288228531159465","0.0350168955297332","1"
"Yes","2017","no migration background","Rural Area","369","0.0417452543692475","0.0373376369121891","0.0461528718263058","1"
"Yes","2017","indirect migration background","Urban Area","75","0.0527689631396562","0.0410072495900443","0.0645306766892681","1"
"Yes","2017","indirect migration background","Rural Area","13","","","","1"
"No","2018","no migration background","Urban Area","11605","0.969852931502052","0.966793937163226","0.972911925840878","2"
"No","2018","no migration background","Rural Area","7289","0.965792554680196","0.961701011960869","0.969884097399523","2"
"No","2018","direct migration background","Urban Area","3167","0.97766166620094","0.97259262081367","0.98273071158821","2"
"No","2018","direct migration background","Rural Area","1096","0.976893708626167","0.968122187532207","0.985665229720126","2"
"No","2018","indirect migration background","Urban Area","1310","0.935786041238991","0.922862037551778","0.948710044926205","2"
"No","2018","indirect migration background","Rural Area","305","0.957389788430855","0.93512052819165","0.97965904867006","2"
"Yes","2018","direct migration background","Urban Area","98","0.0223383337990603","0.0172692884117904","0.0274073791863302","1"
"Yes","2018","direct migration background","Rural Area","31","0.0231062913738335","0.0143347702798737","0.0318778124677933","1"
"Yes","2018","indirect migration background","Urban Area","72","0.0642139587610089","0.0512899550737953","0.0771379624482224","1"
"Yes","2018","no migration background","Urban Area","398","0.030147068497948","0.0270880741591223","0.0332060628367737","1"
"Yes","2018","no migration background","Rural Area","292","0.0342074453198039","0.0301159026004766","0.0382989880391313","1"
"Yes","2018","indirect migration background","Rural Area","11","","","","1"
"No","2019","no migration background","Urban Area","11150","0.968421955467582","0.965225271938445","0.971618638996718","2"
"No","2019","no migration background","Rural Area","7325","0.970482457403942","0.966665961499145","0.974298953308739","2"
"No","2019","direct migration background","Urban Area","2619","0.964854649223621","0.95789968656855","0.971809611878691","2"
"No","2019","direct migration background","Rural Area","960","0.980642870940392","0.972043126526939","0.989242615353846","2"
"No","2019","indirect migration background","Urban Area","1213","0.965106168536636","0.955013451303746","0.975198885769527","2"
"No","2019","indirect migration background","Rural Area","317","0.971542053071374","0.953519894810494","0.989564211332254","2"
"Yes","2019","direct migration background","Urban Area","74","0.0351453507763795","0.0281903881213093","0.0421003134314497","1"
"Yes","2019","direct migration background","Rural Area","26","","","","1"
"Yes","2019","indirect migration background","Urban Area","57","0.0348938314633637","0.0248011142304733","0.0449865486962541","1"
"Yes","2019","no migration background","Urban Area","346","0.0315780445324183","0.028381361003282","0.0347747280615546","1"
"Yes","2019","indirect migration background","Rural Area","10","","","","1"
"Yes","2019","no migration background","Rural Area","230","0.029517542596058","0.0257010466912615","0.0333340385008546","1"
