"ple0160","year","hgtyp1hh","regtyp","n","percent","lower_confidence","upper_confidence","value"
"Yes","2009","Couple + C. LE 16 ","Urban Area","106","0.0584963964371892","0.0479106217544312","0.0690821711199472","1"
"Yes","2009","Single parent ","Urban Area","29","","","","1"
"No","2010","(Married) couple without C. ","Rural Area","2075","0.978463490938742","0.972295805071755","0.984631176805729","2"
"No","2010","(Married) couple without C. ","Urban Area","4072","0.96520924309296","0.959671202539826","0.970747283646093","2"
"No","2010","Couple + C. GT 16 ","Rural Area","1021","0.937933774563119","0.923449950412063","0.952417598714174","2"
"No","2010","Couple + C. GT 16 ","Urban Area","1699","0.959761731983865","0.950606637892046","0.968916826075684","2"
"No","2010","Couple + C. LE 16 ","Rural Area","798","0.925897755169494","0.908391386776112","0.943404123562877","2"
"No","2010","Couple + C. LE and GT 16","Urban Area","677","0.942485715250608","0.925396245960723","0.959575184540493","2"
"No","2010","1-pers.-HH","Rural Area","826","0.978445844780638","0.968700269623518","0.988191419937758","2"
"No","2010","1-pers.-HH","Urban Area","1846","0.975351245902117","0.968384873216933","0.9823176185873","2"
"No","2010","Couple + C. LE 16 ","Urban Area","1603","0.948762164016117","0.938259640079116","0.959264687953118","2"
"No","2010","Couple + C. LE and GT 16","Rural Area","323","0.969109792897394","0.950609638479012","0.987609947315776","2"
"No","2010","Single parent ","Rural Area","288","0.906963101620505","0.874574568997582","0.939351634243428","2"
"No","2010","Single parent ","Urban Area","548","0.939133149986489","0.919725729640348","0.958540570332631","2"
"Yes","2010","(Married) couple without C. ","Rural Area","53","0.0215365090612579","0.0153688231942708","0.0277041949282449","1"
"Yes","2010","(Married) couple without C. ","Urban Area","134","0.0347907569070402","0.0292527163539066","0.0403287974601739","1"
"Yes","2010","1-pers.-HH","Rural Area","27","","","","1"
"Yes","2010","1-pers.-HH","Urban Area","57","0.0246487540978834","0.0176823814126999","0.0316151267830669","1"
"Yes","2010","Couple + C. GT 16 ","Rural Area","45","0.0620662254368814","0.0475824012858259","0.0765500495879369","1"
"Yes","2010","Couple + C. LE and GT 16","Rural Area","13","","","","1"
"Yes","2010","Couple + C. LE and GT 16","Urban Area","36","0.057514284749392","0.0404248154595069","0.074603754039277","1"
"Yes","2010","Single parent ","Rural Area","21","","","","1"
"Yes","2010","Couple + C. GT 16 ","Urban Area","71","0.0402382680161349","0.0310831739243161","0.0493933621079536","1"
"Yes","2010","Couple + C. LE 16 ","Rural Area","62","0.0741022448305056","0.0565958764371233","0.0916086132238878","1"
"Yes","2010","Couple + C. LE 16 ","Urban Area","90","0.051237835983883","0.0407353120468815","0.0617403599208845","1"
"Yes","2010","Single parent ","Urban Area","35","0.0608668500135107","0.0414594296673689","0.0802742703596524","1"
"No","2011","(Married) couple without C. ","Rural Area","2795","0.954961496813972","0.947436776671766","0.962486216956179","2"
"No","2011","Couple + C. GT 16 ","Rural Area","1088","0.934843202463954","0.920658916243758","0.94902748868415","2"
"No","2011","(Married) couple without C. ","Urban Area","5001","0.959031081522986","0.953652848133484","0.964409314912487","2"
"No","2011","Couple + C. GT 16 ","Urban Area","1930","0.941869565093143","0.931700763245263","0.952038366941023","2"
"No","2011","Couple + C. LE 16 ","Rural Area","986","0.924570043356702","0.908687221287397","0.940452865426006","2"
"No","2011","Couple + C. LE 16 ","Urban Area","1910","0.937238830943269","0.926747652705037","0.947730009181501","2"
"No","2011","Couple + C. LE and GT 16","Rural Area","424","0.962298405241796","0.944581357742704","0.980015452740888","2"
"No","2011","Couple + C. LE and GT 16","Urban Area","742","0.938401965759871","0.921626002347336","0.955177929172406","2"
"No","2011","Single parent ","Rural Area","360","0.923247035636308","0.896517455126451","0.949976616146165","2"
"No","2011","Single parent ","Urban Area","746","0.947799290315506","0.932278780503307","0.963319800127705","2"
"No","2011","1-pers.-HH","Urban Area","2349","0.954088796956358","0.945801387749101","0.962376206163615","2"
"No","2011","1-pers.-HH","Rural Area","1086","0.971823331484162","0.9621364548966","0.981510208071725","2"
"Yes","2011","Couple + C. LE and GT 16","Rural Area","20","","","","1"
"Yes","2011","Couple + C. LE and GT 16","Urban Area","47","0.0615980342401291","0.0448220708275939","0.0783739976526644","1"
"Yes","2011","Single parent ","Rural Area","21","","","","1"
"Yes","2011","(Married) couple without C. ","Rural Area","123","0.0450385031860277","0.0375137830438214","0.0525632233282339","1"
"Yes","2011","(Married) couple without C. ","Urban Area","217","0.0409689184770142","0.0355906850875127","0.0463471518665156","1"
"Yes","2011","1-pers.-HH","Rural Area","35","0.0281766685158376","0.0184897919282751","0.0378635451034002","1"
"Yes","2011","1-pers.-HH","Urban Area","101","0.0459112030436419","0.0376237938363851","0.0541986122508988","1"
"Yes","2011","Couple + C. GT 16 ","Rural Area","75","0.0651567975360465","0.0509725113158504","0.0793410837562426","1"
"Yes","2011","Couple + C. GT 16 ","Urban Area","104","0.0581304349068571","0.0479616330589768","0.0682992367547374","1"
"Yes","2011","Couple + C. LE 16 ","Rural Area","76","0.0754299566432982","0.0595471345739935","0.0913127787126029","1"
"Yes","2011","Couple + C. LE 16 ","Urban Area","143","0.0627611690567308","0.0522699908184987","0.0732523472949629","1"
"Yes","2011","Single parent ","Urban Area","43","0.0522007096844938","0.0366801998722948","0.0677212194966928","1"
"No","2012","(Married) couple without C. ","Rural Area","2933","0.969409852489681","0.963256929245697","0.975562775733666","2"
"No","2012","Couple + C. GT 16 ","Rural Area","1036","0.951422846706799","0.938565576569265","0.964280116844333","2"
"No","2012","(Married) couple without C. ","Urban Area","5004","0.969490874014561","0.964791933513759","0.974189814515364","2"
"No","2012","Couple + C. GT 16 ","Urban Area","1826","0.955032366208981","0.945728880267976","0.964335852149987","2"
"No","2012","Couple + C. LE 16 ","Rural Area","995","0.951031097733282","0.938045918682539","0.964016276784024","2"
"No","2012","Couple + C. LE and GT 16","Urban Area","679","0.942897645627375","0.925817787594018","0.959977503660732","2"
"No","2012","Couple + C. LE 16 ","Urban Area","1891","0.947767835288359","0.938033766740423","0.957501903836294","2"
"No","2012","Couple + C. LE and GT 16","Rural Area","357","0.961968263696794","0.942736915039982","0.981199612353606","2"
"No","2012","Single parent ","Rural Area","401","0.946729744644825","0.925278008650734","0.968181480638915","2"
"No","2012","Single parent ","Urban Area","744","0.959541703593098","0.945758537616561","0.973324869569635","2"
"No","2012","1-pers.-HH","Urban Area","2413","0.960420580604244","0.952782519916685","0.968058641291803","2"
"No","2012","1-pers.-HH","Rural Area","1140","0.968320541885071","0.958310339114549","0.978330744655592","2"
"Yes","2012","Couple + C. LE and GT 16","Rural Area","23","","","","1"
"Yes","2012","Couple + C. LE and GT 16","Urban Area","30","0.0571023543726246","0.0400224963392676","0.0741822124059816","1"
"Yes","2012","Single parent ","Rural Area","20","","","","1"
"Yes","2012","(Married) couple without C. ","Rural Area","76","0.0305901475103185","0.0244372242663335","0.0367430707543035","1"
"Yes","2012","(Married) couple without C. ","Urban Area","142","0.0305091259854387","0.0258101854846359","0.0352080664862415","1"
"Yes","2012","1-pers.-HH","Rural Area","36","0.0316794581149293","0.021669255344408","0.0416896608854506","1"
"Yes","2012","1-pers.-HH","Urban Area","90","0.0395794193957559","0.0319413587081968","0.0472174800833149","1"
"Yes","2012","Couple + C. GT 16 ","Rural Area","38","0.0485771532932011","0.0357198831556674","0.0614344234307348","1"
"Yes","2012","Couple + C. GT 16 ","Urban Area","80","0.0449676337910187","0.0356641478500132","0.0542711197320242","1"
"Yes","2012","Couple + C. LE 16 ","Rural Area","66","0.0489689022667184","0.035983723215976","0.0619540813174607","1"
"Yes","2012","Couple + C. LE 16 ","Urban Area","116","0.0522321647116413","0.0424980961637055","0.0619662332595771","1"
"Yes","2012","Single parent ","Urban Area","41","0.0404582964069022","0.0266751304303651","0.0542414623834392","1"
"No","2013","(Married) couple without C. ","Rural Area","2767","0.982215312800554","0.977327678687908","0.987102946913199","2"
"No","2013","Couple + C. GT 16 ","Rural Area","917","0.970578258173788","0.959826872177369","0.981329644170206","2"
"No","2013","(Married) couple without C. ","Urban Area","4755","0.981656936119173","0.977878067153226","0.98543580508512","2"
"No","2013","Couple + C. GT 16 ","Urban Area","1637","0.971792745356315","0.963885152810385","0.979700337902245","2"
"No","2013","Couple + C. LE 16 ","Rural Area","896","0.953625052296333","0.940174322850323","0.967075781742344","2"
"No","2013","Couple + C. LE 16 ","Urban Area","1771","0.968952336538057","0.961012116698539","0.976892556377574","2"
"No","2013","Couple + C. LE and GT 16","Rural Area","312","0.929273115794693","0.90169637107989","0.956849860509496","2"
"No","2013","Single parent ","Urban Area","693","0.971060823277933","0.958747525091299","0.983374121464566","2"
"No","2013","1-pers.-HH","Urban Area","2311","0.976953545229748","0.970912488162219","0.982994602297276","2"
"No","2013","Couple + C. LE and GT 16","Urban Area","581","0.954493615089484","0.937913924279637","0.97107330589933","2"
"No","2013","Single parent ","Rural Area","391","0.981579831440056","0.968451631535664","0.994708031344448","2"
"No","2013","1-pers.-HH","Rural Area","1076","0.976376892179742","0.967402004734765","0.985351779624719","2"
"Yes","2013","(Married) couple without C. ","Rural Area","42","0.0177846871994463","0.0128970530868008","0.0226723213120918","1"
"Yes","2013","(Married) couple without C. ","Urban Area","89","0.0183430638808266","0.0145641949148795","0.0221219328467736","1"
"Yes","2013","1-pers.-HH","Rural Area","24","","","","1"
"Yes","2013","1-pers.-HH","Urban Area","59","0.0230464547702524","0.0170053977027242","0.0290875118377806","1"
"Yes","2013","Couple + C. GT 16 ","Rural Area","32","0.0294217418262125","0.018670355829794","0.040173127822631","1"
"Yes","2013","Couple + C. GT 16 ","Urban Area","47","0.0282072546436855","0.0202996620977555","0.0361148471896155","1"
"Yes","2013","Couple + C. LE 16 ","Rural Area","43","0.0463749477036669","0.0329242182576564","0.0598256771496774","1"
"Yes","2013","Couple + C. LE and GT 16","Rural Area","20","","","","1"
"Yes","2013","Couple + C. LE and GT 16","Urban Area","26","","","","1"
"Yes","2013","Single parent ","Rural Area","12","","","","1"
"Yes","2013","Couple + C. LE 16 ","Urban Area","62","0.0310476634619431","0.0231074436224256","0.0389878833014607","1"
"Yes","2013","Single parent ","Urban Area","19","","","","1"
"No","2014","(Married) couple without C. ","Rural Area","2864","0.981905546516643","0.977072560072014","0.986738532961273","2"
"No","2014","Couple + C. GT 16 ","Rural Area","996","0.98229818517947","0.974197816803647","0.990398553555293","2"
"No","2014","(Married) couple without C. ","Urban Area","4955","0.975053579063604","0.970765634873492","0.979341523253716","2"
"No","2014","Couple + C. GT 16 ","Urban Area","2001","0.963875705059031","0.955819707948602","0.97193170216946","2"
"No","2014","Couple + C. LE 16 ","Rural Area","2141","0.951253518284431","0.94239317356026","0.960113863008602","2"
"No","2014","Couple + C. LE 16 ","Urban Area","4402","0.951534660651131","0.945324818930069","0.957744502372192","2"
"No","2014","Couple + C. LE and GT 16","Rural Area","783","0.9489782974225","0.933852842979781","0.96410375186522","2"
"No","2014","1-pers.-HH","Urban Area","2452","0.978404651372461","0.97272486322968","0.984084439515242","2"
"No","2014","Single parent ","Rural Area","819","0.964453460413519","0.951976689189598","0.97693023163744","2"
"No","2014","Single parent ","Urban Area","1547","0.96159051315101","0.952188412194657","0.970992614107364","2"
"No","2014","1-pers.-HH","Rural Area","1123","0.965338802881338","0.954743655346839","0.975933950415838","2"
"No","2014","Couple + C. LE and GT 16","Urban Area","1353","0.962642643270882","0.952796610504418","0.972488676037347","2"
"Yes","2014","(Married) couple without C. ","Rural Area","58","0.0180944534833567","0.0132614670387272","0.0229274399279862","1"
"Yes","2014","(Married) couple without C. ","Urban Area","127","0.024946420936396","0.0206584767462843","0.0292343651265077","1"
"Yes","2014","1-pers.-HH","Rural Area","22","","","","1"
"Yes","2014","1-pers.-HH","Urban Area","64","0.0215953486275389","0.0159155604847579","0.0272751367703199","1"
"Yes","2014","Couple + C. GT 16 ","Rural Area","22","","","","1"
"Yes","2014","Couple + C. GT 16 ","Urban Area","60","0.0361242949409689","0.0280682978305398","0.044180292051398","1"
"Yes","2014","Couple + C. LE 16 ","Rural Area","128","0.0487464817155691","0.0398861369913976","0.0576068264397405","1"
"Yes","2014","Couple + C. LE and GT 16","Rural Area","30","0.0510217025774996","0.0358962481347799","0.0661471570202193","1"
"Yes","2014","Couple + C. LE and GT 16","Urban Area","72","0.037357356729118","0.0275113239626536","0.0472033894955824","1"
"Yes","2014","Single parent ","Rural Area","27","","","","1"
"Yes","2014","Single parent ","Urban Area","58","0.0384094868489896","0.0290073858926357","0.0478115878053434","1"
"Yes","2014","Couple + C. LE 16 ","Urban Area","192","0.0484653393488693","0.0422554976278082","0.0546751810699305","1"
"No","2015","(Married) couple without C. ","Rural Area","2679","0.978380576047882","0.972941880711057","0.983819271384706","2"
"No","2015","(Married) couple without C. ","Urban Area","4646","0.980653663817789","0.976737855932235","0.984569471703344","2"
"No","2015","Couple + C. GT 16 ","Rural Area","947","0.963098354173401","0.951289304929836","0.974907403416967","2"
"No","2015","1-pers.-HH","Rural Area","1097","0.970961154900834","0.961162101170783","0.980760208630885","2"
"No","2015","Couple + C. GT 16 ","Urban Area","1857","0.958741534336465","0.949845329288791","0.96763773938414","2"
"No","2015","Couple + C. LE 16 ","Rural Area","1988","0.955737448298556","0.946940622967468","0.964534273629645","2"
"No","2015","Couple + C. LE and GT 16","Rural Area","716","0.930498506996725","0.912370832238295","0.948626181755155","2"
"No","2015","Couple + C. LE 16 ","Urban Area","3806","0.953567464170202","0.947030238634417","0.960104689705988","2"
"No","2015","Single parent ","Rural Area","768","0.98542146676228","0.977100249613445","0.993742683911114","2"
"No","2015","1-pers.-HH","Urban Area","2322","0.970913177379606","0.964178669857783","0.97764768490143","2"
"No","2015","Couple + C. LE and GT 16","Urban Area","1331","0.951979775580751","0.940763947708944","0.963195603452559","2"
"No","2015","Single parent ","Urban Area","1486","0.966812441465623","0.95783688996749","0.975787992963756","2"
"Yes","2015","(Married) couple without C. ","Rural Area","68","0.0216194239521184","0.0161807286152943","0.0270581192889425","1"
"Yes","2015","(Married) couple without C. ","Urban Area","107","0.0193463361822105","0.0154305282966564","0.0232621440677647","1"
"Yes","2015","1-pers.-HH","Rural Area","31","0.0290388450991661","0.0192397913691153","0.0388378988292168","1"
"Yes","2015","1-pers.-HH","Urban Area","70","0.0290868226203938","0.0223523150985704","0.0358213301422173","1"
"Yes","2015","Couple + C. GT 16 ","Rural Area","32","0.0369016458265986","0.0250925965830329","0.0487106950701644","1"
"Yes","2015","Couple + C. GT 16 ","Urban Area","63","0.0412584656635348","0.0323622606158602","0.0501546707112095","1"
"Yes","2015","Couple + C. LE 16 ","Rural Area","112","0.0442625517014437","0.0354657263703552","0.0530593770325322","1"
"Yes","2015","Couple + C. LE and GT 16","Rural Area","40","0.0695014930032754","0.0513738182448454","0.0876291677617053","1"
"Yes","2015","Couple + C. LE and GT 16","Urban Area","65","0.0480202244192486","0.0368043965474411","0.059236052291056","1"
"Yes","2015","Single parent ","Rural Area","29","","","","1"
"Yes","2015","Single parent ","Urban Area","44","0.033187558534377","0.0242120070362437","0.0421631100325102","1"
"Yes","2015","Couple + C. LE 16 ","Urban Area","174","0.0464325358297975","0.0398953102940118","0.0529697613655833","1"
"No","2016","(Married) couple without C. ","Rural Area","2629","0.967428010305618","0.960745882077801","0.974110138533435","2"
"No","2016","(Married) couple without C. ","Urban Area","4511","0.96833230376321","0.963295878069718","0.973368729456701","2"
"No","2016","Couple + C. GT 16 ","Rural Area","906","0.965645325209182","0.954014129008186","0.977276521410178","2"
"No","2016","Couple + C. GT 16 ","Urban Area","1729","0.94542424856744","0.934945179122326","0.955903318012554","2"
"No","2016","Couple + C. LE 16 ","Rural Area","1883","0.953097218682495","0.943784351794542","0.962410085570448","2"
"No","2016","1-pers.-HH","Rural Area","1040","0.979446301009187","0.97094885005078","0.987943751967593","2"
"No","2016","Couple + C. LE 16 ","Urban Area","3613","0.950239333785369","0.943332814704356","0.957145852866383","2"
"No","2016","Couple + C. LE and GT 16","Rural Area","691","0.948472534499474","0.932457631197947","0.964487437801001","2"
"No","2016","Single parent ","Rural Area","675","0.949096711267416","0.932940428489644","0.965252994045189","2"
"No","2016","Single parent ","Urban Area","1382","0.966385431661909","0.957047144375189","0.97572371894863","2"
"No","2016","Couple + C. LE and GT 16","Urban Area","1282","0.971699122137036","0.962859664802447","0.980538579471625","2"
"No","2016","1-pers.-HH","Urban Area","2358","0.973541532420271","0.96714316240932","0.979939902431221","2"
"Yes","2016","Couple + C. LE and GT 16","Rural Area","41","0.051527465500526","0.0355125621989992","0.0675423688020528","1"
"Yes","2016","Couple + C. LE and GT 16","Urban Area","70","0.0283008778629636","0.0194614205283744","0.0371403351975527","1"
"Yes","2016","Single parent ","Rural Area","36","0.0509032887325837","0.034747005954811","0.0670595715103564","1"
"Yes","2016","Single parent ","Urban Area","49","0.0336145683380906","0.0242762810513698","0.0429528556248114","1"
"Yes","2016","(Married) couple without C. ","Rural Area","82","0.032571989694382","0.0258898614665654","0.0392541179221987","1"
"Yes","2016","(Married) couple without C. ","Urban Area","133","0.0316676962367901","0.0266312705432986","0.0367041219302816","1"
"Yes","2016","1-pers.-HH","Rural Area","31","0.0205536989908134","0.0120562480324065","0.0290511499492202","1"
"Yes","2016","1-pers.-HH","Urban Area","59","0.0264584675797293","0.0200600975687785","0.03285683759068","1"
"Yes","2016","Couple + C. GT 16 ","Rural Area","36","0.0343546747908181","0.0227234785898223","0.0459858709918139","1"
"Yes","2016","Couple + C. GT 16 ","Urban Area","76","0.0545757514325601","0.0440966819874458","0.0650548208776744","1"
"Yes","2016","Couple + C. LE 16 ","Rural Area","97","0.0469027813175053","0.0375899144295522","0.0562156482054584","1"
"Yes","2016","Couple + C. LE 16 ","Urban Area","195","0.0497606662146307","0.0428541471336172","0.0566671852956441","1"
"No","2017","(Married) couple without C. ","Rural Area","3009","0.964507411434184","0.958004774320194","0.971010048548173","2"
"No","2017","(Married) couple without C. ","Urban Area","4928","0.970205084755016","0.965536568801653","0.97487360070838","2"
"No","2017","Couple + C. GT 16 ","Rural Area","1074","0.961238975587002","0.949959597903561","0.972518353270442","2"
"No","2017","Couple + C. LE 16 ","Rural Area","1945","0.93450449061096","0.923852036453331","0.945156944768589","2"
"No","2017","Couple + C. GT 16 ","Urban Area","2055","0.970954574895135","0.963811068815429","0.978098080974841","2"
"No","2017","Couple + C. LE and GT 16","Rural Area","736","0.929462778988681","0.911470612269284","0.947454945708077","2"
"No","2017","1-pers.-HH","Rural Area","1232","0.967742521767441","0.958051986625484","0.977433056909398","2"
"No","2017","Couple + C. LE 16 ","Urban Area","3642","0.950273979828384","0.943398567499489","0.957149392157278","2"
"No","2017","Single parent ","Rural Area","757","0.951980466607635","0.937173884493257","0.966787048722013","2"
"No","2017","Couple + C. LE and GT 16","Urban Area","1389","0.962223487709436","0.952416995461633","0.97202997995724","2"
"No","2017","1-pers.-HH","Urban Area","2590","0.974700820445984","0.968746684468671","0.980654956423297","2"
"No","2017","Single parent ","Urban Area","1383","0.969808626133454","0.960958380376877","0.978658871890032","2"
"Yes","2017","Couple + C. LE and GT 16","Rural Area","42","0.0705372210113193","0.0525450542919228","0.0885293877307158","1"
"Yes","2017","Couple + C. LE and GT 16","Urban Area","63","0.0377765122905637","0.0279700200427603","0.0475830045383671","1"
"Yes","2017","Single parent ","Rural Area","44","0.048019533392365","0.0332129512779869","0.062826115506743","1"
"Yes","2017","Single parent ","Urban Area","53","0.0301913738665456","0.0213411281099682","0.039041619623123","1"
"Yes","2017","(Married) couple without C. ","Rural Area","101","0.0354925885658164","0.0289899514518266","0.0419952256798062","1"
"Yes","2017","(Married) couple without C. ","Urban Area","167","0.0297949152449836","0.02512639929162","0.0344634311983471","1"
"Yes","2017","1-pers.-HH","Rural Area","45","0.0322574782325591","0.0225669430906022","0.0419480133745159","1"
"Yes","2017","1-pers.-HH","Urban Area","82","0.0252991795540158","0.019345043576703","0.0312533155313285","1"
"Yes","2017","Couple + C. GT 16 ","Rural Area","51","0.0387610244129981","0.0274816467295576","0.0500404020964386","1"
"Yes","2017","Couple + C. GT 16 ","Urban Area","68","0.0290454251048653","0.0219019190251592","0.0361889311845714","1"
"Yes","2017","Couple + C. LE 16 ","Rural Area","127","0.0654955093890403","0.0548430552314115","0.0761479635466691","1"
"Yes","2017","Couple + C. LE 16 ","Urban Area","198","0.0497260201716163","0.042850607842722","0.0566014325005106","1"
"No","2018","(Married) couple without C. ","Rural Area","2928","0.977104764426475","0.971757040529601","0.982452488323349","2"
"No","2018","(Married) couple without C. ","Urban Area","4831","0.972446408710614","0.96789922406968","0.976993593351549","2"
"No","2018","Couple + C. GT 16 ","Rural Area","1049","0.967784366618555","0.95726822318399","0.97830051005312","2"
"No","2018","Couple + C. GT 16 ","Urban Area","1866","0.964697916444526","0.956449809403475","0.972946023485576","2"
"No","2018","Couple + C. LE 16 ","Rural Area","1870","0.940050807721183","0.929551886408774","0.950549729033593","2"
"No","2018","1-pers.-HH","Rural Area","1266","0.974045245487461","0.965418621605215","0.982671869369708","2"
"No","2018","Couple + C. LE and GT 16","Rural Area","684","0.956751540681895","0.941903629391163","0.971599451972628","2"
"No","2018","Couple + C. LE 16 ","Urban Area","3325","0.963009218967914","0.956738455176299","0.969279982759529","2"
"No","2018","Single parent ","Rural Area","684","0.936857938564412","0.919214512990947","0.954501364137878","2"
"No","2018","Couple + C. LE and GT 16","Urban Area","1403","0.943997007936973","0.932231140302333","0.955762875571614","2"
"No","2018","Single parent ","Urban Area","1437","0.970297699659441","0.961642872136539","0.978952527182344","2"
"No","2018","1-pers.-HH","Urban Area","2739","0.973672117833065","0.967768024768016","0.979576210898115","2"
"Yes","2018","(Married) couple without C. ","Rural Area","77","0.022895235573525","0.0175475116766512","0.0282429594703988","1"
"Yes","2018","(Married) couple without C. ","Urban Area","147","0.0275535912893856","0.0230064066484509","0.0321007759303202","1"
"Yes","2018","1-pers.-HH","Rural Area","39","0.0259547545125388","0.0173281306302924","0.0345813783947851","1"
"Yes","2018","1-pers.-HH","Urban Area","86","0.0263278821669347","0.0204237891018854","0.032231975231984","1"
"Yes","2018","Couple + C. GT 16 ","Rural Area","34","0.0322156333814453","0.0216994899468801","0.0427317768160105","1"
"Yes","2018","Couple + C. GT 16 ","Urban Area","57","0.0353020835554744","0.0270539765144238","0.043550190596525","1"
"Yes","2018","Couple + C. LE 16 ","Rural Area","94","0.0599491922788165","0.0494502709664071","0.0704481135912258","1"
"Yes","2018","Couple + C. LE 16 ","Urban Area","155","0.0369907810320859","0.0307200172404711","0.0432615448237008","1"
"Yes","2018","Couple + C. LE and GT 16","Rural Area","37","0.0432484593181044","0.0284005480273717","0.0580963706088371","1"
"Yes","2018","Couple + C. LE and GT 16","Urban Area","64","0.0560029920630266","0.0442371244283861","0.0677688596976671","1"
"Yes","2018","Single parent ","Rural Area","46","0.0631420614355876","0.0454986358621218","0.0807854870090534","1"
"Yes","2018","Single parent ","Urban Area","41","0.0297023003405587","0.0210474728176562","0.0383571278634611","1"
"No","2019","(Married) couple without C. ","Rural Area","3069","0.986164271118951","0.982064253819714","0.990264288418188","2"
"No","2019","(Married) couple without C. ","Urban Area","4822","0.970374792945358","0.965642877152611","0.975106708738105","2"
"No","2019","Couple + C. GT 16 ","Rural Area","1007","0.968941022476611","0.958407915854968","0.979474129098255","2"
"No","2019","Couple + C. LE 16 ","Rural Area","1766","0.943994169821299","0.933519359745847","0.95446897989675","2"
"No","2019","Couple + C. GT 16 ","Urban Area","1814","0.970398903951282","0.962708992905994","0.978088814996571","2"
"No","2019","Couple + C. LE and GT 16","Rural Area","684","0.966506181917158","0.953281113198787","0.979731250635528","2"
"No","2019","1-pers.-HH","Rural Area","1242","0.976801812678992","0.968539088559106","0.985064536798878","2"
"No","2019","Couple + C. LE 16 ","Urban Area","3003","0.947977553428684","0.940210117484521","0.955744989372847","2"
"No","2019","Couple + C. LE and GT 16","Urban Area","1368","0.972420123741468","0.96388729563976","0.980952951843176","2"
"No","2019","Single parent ","Rural Area","649","0.95807789802542","0.942947857943817","0.973207938107023","2"
"No","2019","Single parent ","Urban Area","1242","0.975196035067783","0.966692430726925","0.983699639408642","2"
"No","2019","1-pers.-HH","Urban Area","2389","0.972789827388278","0.966360645743934","0.979219009032622","2"
"Yes","2019","(Married) couple without C. ","Rural Area","49","0.0138357288810493","0.00973571158181233","0.0179357461802862","1"
"Yes","2019","(Married) couple without C. ","Urban Area","110","0.0296252070546421","0.0248932912618952","0.0343571228473891","1"
"Yes","2019","1-pers.-HH","Rural Area","33","0.0231981873210075","0.0149354632011215","0.0314609114408936","1"
"Yes","2019","1-pers.-HH","Urban Area","71","0.0272101726117221","0.0207809909673779","0.0336393542560662","1"
"Yes","2019","Couple + C. GT 16 ","Rural Area","35","0.0310589775233885","0.0205258709017446","0.0415920841450324","1"
"Yes","2019","Couple + C. GT 16 ","Urban Area","52","0.0296010960487175","0.0219111850034289","0.0372910070940061","1"
"Yes","2019","Couple + C. LE 16 ","Rural Area","85","0.0560058301787015","0.0455310201032499","0.066480640254153","1"
"Yes","2019","Couple + C. LE 16 ","Urban Area","137","0.0520224465713162","0.0442550106271535","0.0597898825154789","1"
"Yes","2019","Couple + C. LE and GT 16","Rural Area","27","","","","1"
"Yes","2019","Couple + C. LE and GT 16","Urban Area","47","0.0275798762585316","0.0190470481568237","0.0361127043602396","1"
"Yes","2019","Single parent ","Rural Area","25","","","","1"
"Yes","2019","Single parent ","Urban Area","43","0.0248039649322167","0.0163003605913582","0.0333075692730752","1"
