"ple0160","year","hgtyp1hh","sex","n","percent","lower_confidence","upper_confidence","value"
"Yes","2010","(Married) couple without C. ","Male","87","0.0290437718309137","0.0231607256667264","0.0349268179951009","1"
"Yes","2010","1-pers.-HH","Female","47","0.0216206430685038","0.0145273194896462","0.0287139666473614","1"
"Yes","2010","1-pers.-HH","Male","37","0.0264340911389958","0.0171257961239137","0.0357423861540779","1"
"Yes","2010","Couple + C. GT 16 ","Female","57","0.0435536857764483","0.0324886441278818","0.0546187274250147","1"
"Yes","2010","Couple + C. LE and GT 16","Female","23","","","","1"
"Yes","2010","Couple + C. LE and GT 16","Male","26","","","","1"
"Yes","2010","Single parent ","Female","41","0.0814645448604741","0.0601547869453815","0.102774302775567","1"
"Yes","2010","Couple + C. GT 16 ","Male","59","0.0512155274167541","0.0401663751814674","0.0622646796520409","1"
"Yes","2010","Couple + C. LE 16 ","Female","80","0.0533975686033148","0.0412506898811557","0.065544447325474","1"
"Yes","2010","Couple + C. LE 16 ","Male","72","0.0630241530471082","0.0494822110833486","0.0765660950108679","1"
"Yes","2010","Single parent ","Male","15","","","","1"
"No","2011","(Married) couple without C. ","Female","3907","0.954825994215173","0.948461853557067","0.96119013487328","2"
"No","2011","Couple + C. GT 16 ","Female","1421","0.933943243421312","0.921431897882598","0.946454588960025","2"
"No","2011","(Married) couple without C. ","Male","3889","0.960476501080462","0.954472235518788","0.966480766642136","2"
"No","2011","Couple + C. GT 16 ","Male","1597","0.944111543594837","0.933137195173462","0.955085892016213","2"
"No","2011","Couple + C. LE 16 ","Female","1503","0.928481632012048","0.915944901594108","0.941018362429987","2"
"No","2011","Couple + C. LE 16 ","Male","1393","0.937973008550576","0.925733916296063","0.950212100805088","2"
"No","2011","Couple + C. LE and GT 16","Female","577","0.9534337088154","0.936657537403905","0.970209880226895","2"
"No","2011","Couple + C. LE and GT 16","Male","589","0.939728769630338","0.921100581700169","0.958356957560507","2"
"No","2011","Single parent ","Female","797","0.943530364410899","0.927902072490234","0.959158656331565","2"
"No","2011","Single parent ","Male","309","0.934764585289543","0.908201905428741","0.961327265150345","2"
"No","2011","1-pers.-HH","Male","1425","0.961181022372723","0.951326636761327","0.971035407984119","2"
"No","2011","1-pers.-HH","Female","2010","0.957484487694023","0.948844847445152","0.966124127942895","2"
"Yes","2011","Couple + C. LE and GT 16","Female","29","","","","1"
"Yes","2011","Couple + C. LE and GT 16","Male","38","0.060271230369662","0.041643042439493","0.078899418299831","1"
"Yes","2011","Single parent ","Female","41","0.0564696355891005","0.0408413436684354","0.0720979275097657","1"
"Yes","2011","(Married) couple without C. ","Female","184","0.0451740057848267","0.0388098651267201","0.0515381464429334","1"
"Yes","2011","(Married) couple without C. ","Male","156","0.0395234989195379","0.0335192333578637","0.0455277644812121","1"
"Yes","2011","1-pers.-HH","Female","85","0.0425155123059766","0.0338758720571053","0.0511551525548479","1"
"Yes","2011","1-pers.-HH","Male","51","0.0388189776272766","0.0289645920158805","0.0486733632386727","1"
"Yes","2011","Couple + C. GT 16 ","Female","93","0.0660567565786885","0.0535454110399749","0.0785681021174021","1"
"Yes","2011","Couple + C. GT 16 ","Male","86","0.0558884564051628","0.0449141079837875","0.0668628048265381","1"
"Yes","2011","Couple + C. LE 16 ","Female","120","0.0715183679879524","0.0589816375700125","0.0840550984058922","1"
"Yes","2011","Couple + C. LE 16 ","Male","99","0.0620269914494244","0.0497878991949124","0.0742660837039365","1"
"Yes","2011","Single parent ","Male","23","","","","1"
"No","2012","(Married) couple without C. ","Female","3970","0.964493793141294","0.958832790358958","0.97015479592363","2"
"No","2012","Couple + C. GT 16 ","Female","1344","0.956195538801061","0.945467334550822","0.966923743051301","2"
"No","2012","(Married) couple without C. ","Male","3967","0.974352552805865","0.969483990691226","0.979221114920503","2"
"No","2012","Couple + C. GT 16 ","Male","1518","0.952076821821","0.94155105720909","0.96260258643291","2"
"No","2012","Couple + C. LE 16 ","Female","1508","0.957346646613357","0.947432785095783","0.967260508130931","2"
"No","2012","Couple + C. LE and GT 16","Male","507","0.943466576786079","0.923878429355797","0.963054724216362","2"
"No","2012","Couple + C. LE 16 ","Male","1378","0.940489172397305","0.928403548331961","0.952574796462649","2"
"No","2012","Couple + C. LE and GT 16","Female","529","0.956267163763323","0.939253609795861","0.973280717730785","2"
"No","2012","Single parent ","Female","819","0.942455769587544","0.926963337170509","0.957948202004579","2"
"No","2012","Single parent ","Male","326","0.976568532233415","0.960442005127675","0.992695059339154","2"
"No","2012","1-pers.-HH","Male","1487","0.953134982011571","0.942589492922298","0.963680471100845","2"
"No","2012","1-pers.-HH","Female","2066","0.970205422650964","0.962995212379752","0.977415632922176","2"
"Yes","2012","Couple + C. LE and GT 16","Female","26","","","","1"
"Yes","2012","Couple + C. LE and GT 16","Male","27","","","","1"
"Yes","2012","Single parent ","Female","49","0.0575442304124559","0.0420517979954207","0.073036662829491","1"
"Yes","2012","(Married) couple without C. ","Female","135","0.0355062068587059","0.0298452040763695","0.0411672096410424","1"
"Yes","2012","(Married) couple without C. ","Male","83","0.0256474471941355","0.0207788850794969","0.0305160093087742","1"
"Yes","2012","1-pers.-HH","Female","70","0.029794577349036","0.0225843670778236","0.0370047876202484","1"
"Yes","2012","1-pers.-HH","Male","56","0.0468650179884288","0.0363195288991552","0.0574105070777024","1"
"Yes","2012","Couple + C. GT 16 ","Female","54","0.0438044611989385","0.0330762569486988","0.0545326654491783","1"
"Yes","2012","Couple + C. GT 16 ","Male","64","0.047923178179","0.0373974135670902","0.0584489427909098","1"
"Yes","2012","Couple + C. LE 16 ","Female","88","0.0426533533866428","0.032739491869069","0.0525672149042165","1"
"Yes","2012","Couple + C. LE 16 ","Male","94","0.0595108276026947","0.0474252035373508","0.0715964516680385","1"
"Yes","2012","Single parent ","Male","12","","","","1"
"No","2013","(Married) couple without C. ","Female","3779","0.98296054069111","0.978874106272931","0.98704697510929","2"
"No","2013","Couple + C. GT 16 ","Female","1205","0.964949962134958","0.954738552174155","0.97516137209576","2"
"No","2013","(Married) couple without C. ","Male","3743","0.980751438383713","0.976382912528962","0.985119964238465","2"
"No","2013","Couple + C. GT 16 ","Male","1349","0.976575668144836","0.968615973336938","0.984535362952734","2"
"No","2013","Couple + C. LE 16 ","Female","1395","0.960257017054044","0.950208805785465","0.970305228322622","2"
"No","2013","Couple + C. LE 16 ","Male","1272","0.968079166483549","0.95859599347082","0.977562339496277","2"
"No","2013","Couple + C. LE and GT 16","Female","470","0.934840670476096","0.913098515146366","0.956582825805827","2"
"No","2013","Single parent ","Male","304","0.970047746317117","0.951194133885178","0.988901358749056","2"
"No","2013","1-pers.-HH","Male","1412","0.973848925446938","0.96562357314008","0.982074277753796","2"
"No","2013","Couple + C. LE and GT 16","Male","423","0.95382089424774","0.934299412403273","0.973342376092208","2"
"No","2013","Single parent ","Female","780","0.978526030624423","0.968487406592251","0.988564654656595","2"
"No","2013","1-pers.-HH","Female","1975","0.979073864710315","0.972838023034757","0.985309706385872","2"
"Yes","2013","(Married) couple without C. ","Female","74","0.0170394593088897","0.0129530248907104","0.021125893727069","1"
"Yes","2013","(Married) couple without C. ","Male","57","0.0192485616162869","0.0148800357615354","0.0236170874710384","1"
"Yes","2013","1-pers.-HH","Female","49","0.0209261352896856","0.0146902936141282","0.0271619769652429","1"
"Yes","2013","1-pers.-HH","Male","34","0.0261510745530623","0.0179257222462043","0.0343764268599202","1"
"Yes","2013","Couple + C. GT 16 ","Female","41","0.0350500378650421","0.0248386279042397","0.0452614478258445","1"
"Yes","2013","Couple + C. GT 16 ","Male","38","0.0234243318551645","0.0154646370472665","0.0313840266630624","1"
"Yes","2013","Couple + C. LE 16 ","Female","57","0.0397429829459564","0.0296947716773776","0.0497911942145352","1"
"Yes","2013","Couple + C. LE and GT 16","Female","25","","","","1"
"Yes","2013","Couple + C. LE and GT 16","Male","21","","","","1"
"Yes","2013","Single parent ","Female","21","","","","1"
"Yes","2013","Couple + C. LE 16 ","Male","48","0.0319208335164514","0.0224376605037229","0.0414040065291798","1"
"Yes","2013","Single parent ","Male","10","","","","1"
"No","2014","(Married) couple without C. ","Female","3940","0.978357689290699","0.973870668791353","0.982844709790046","2"
"No","2014","Couple + C. GT 16 ","Female","1422","0.971220016187028","0.962641255954576","0.979798776419481","2"
"No","2014","(Married) couple without C. ","Male","3879","0.976356160607009","0.97162634288837","0.981085978325647","2"
"No","2014","Couple + C. GT 16 ","Male","1575","0.968821660886823","0.960358375378266","0.97728494639538","2"
"No","2014","Couple + C. LE 16 ","Female","3431","0.954543611961494","0.947733497611507","0.96135372631148","2"
"No","2014","Couple + C. LE 16 ","Male","3112","0.948361496939167","0.940775469495038","0.955947524383297","2"
"No","2014","Couple + C. LE and GT 16","Female","1075","0.970715617842949","0.960863357687119","0.980567877998778","2"
"No","2014","1-pers.-HH","Male","1517","0.963855293083019","0.954622639581444","0.973087946584593","2"
"No","2014","Single parent ","Female","1854","0.966419840808895","0.958364040305308","0.974475641312482","2"
"No","2014","Single parent ","Male","512","0.953453813990759","0.935518786910719","0.971388841070799","2"
"No","2014","1-pers.-HH","Female","2058","0.983340874046293","0.977854957125714","0.988826790966871","2"
"No","2014","Couple + C. LE and GT 16","Male","1061","0.946637482320365","0.933433330385727","0.959841634255003","2"
"Yes","2014","(Married) couple without C. ","Female","100","0.0216423107093007","0.0171552902099541","0.0261293312086472","1"
"Yes","2014","(Married) couple without C. ","Male","85","0.0236438393929914","0.0189140216743533","0.0283736571116295","1"
"Yes","2014","1-pers.-HH","Female","33","0.0166591259537073","0.0111732090331287","0.0221450428742859","1"
"Yes","2014","1-pers.-HH","Male","53","0.0361447069169812","0.0269120534154068","0.0453773604185556","1"
"Yes","2014","Couple + C. GT 16 ","Female","37","0.0287799838129718","0.0202012235805194","0.0373587440454243","1"
"Yes","2014","Couple + C. GT 16 ","Male","45","0.0311783391131769","0.0227150536046196","0.0396416246217342","1"
"Yes","2014","Couple + C. LE 16 ","Female","163","0.0454563880385064","0.0386462736885202","0.0522665023884926","1"
"Yes","2014","Couple + C. LE and GT 16","Female","50","0.0292843821570514","0.0194321220012216","0.0391366423128812","1"
"Yes","2014","Couple + C. LE and GT 16","Male","52","0.0533625176796353","0.0401583657449973","0.0665666696142734","1"
"Yes","2014","Single parent ","Female","67","0.0335801591911051","0.0255243586875179","0.0416359596946922","1"
"Yes","2014","Single parent ","Male","18","","","","1"
"Yes","2014","Couple + C. LE 16 ","Male","157","0.0516385030608326","0.0440524756167028","0.0592245305049624","1"
"No","2015","(Married) couple without C. ","Female","3690","0.981012367123924","0.976661509765417","0.985363224482431","2"
"No","2015","(Married) couple without C. ","Male","3635","0.978822609462441","0.974195978711158","0.983449240213724","2"
"No","2015","Couple + C. GT 16 ","Female","1362","0.9630411171833","0.953165689419339","0.972916544947261","2"
"No","2015","1-pers.-HH","Female","1972","0.980883098316265","0.974908552594909","0.98685764403762","2"
"No","2015","Couple + C. GT 16 ","Male","1442","0.957927991513667","0.947758476413578","0.968097506613755","2"
"No","2015","Couple + C. LE 16 ","Female","3047","0.953931966653625","0.946666435006821","0.96119749830043","2"
"No","2015","Couple + C. LE and GT 16","Female","1029","0.947178634669468","0.93389383808006","0.960463431258876","2"
"No","2015","Couple + C. LE 16 ","Male","2747","0.954570980800822","0.946968210021472","0.962173751580171","2"
"No","2015","Single parent ","Female","1745","0.976507092000166","0.969508050007307","0.983506133993025","2"
"No","2015","1-pers.-HH","Male","1447","0.958654668371596","0.948586337937227","0.968722998805965","2"
"No","2015","Couple + C. LE and GT 16","Male","1018","0.944006303409763","0.930185334955695","0.957827271863831","2"
"No","2015","Single parent ","Male","509","0.965073640376709","0.949413775249985","0.980733505503433","2"
"Yes","2015","(Married) couple without C. ","Female","90","0.0189876328760761","0.0146367755175692","0.0233384902345829","1"
"Yes","2015","(Married) couple without C. ","Male","85","0.021177390537559","0.0165507597862758","0.0258040212888421","1"
"Yes","2015","1-pers.-HH","Female","46","0.0191169016837356","0.0131423559623802","0.025091447405091","1"
"Yes","2015","1-pers.-HH","Male","55","0.0413453316284041","0.0312770011940351","0.0514136620627732","1"
"Yes","2015","Couple + C. GT 16 ","Female","40","0.0369588828166999","0.0270834550527387","0.046834310580661","1"
"Yes","2015","Couple + C. GT 16 ","Male","55","0.042072008486333","0.0319024933862444","0.0522415235864215","1"
"Yes","2015","Couple + C. LE 16 ","Female","151","0.0460680333463748","0.0388025016995703","0.0533335649931794","1"
"Yes","2015","Couple + C. LE and GT 16","Female","60","0.0528213653305318","0.0395365687411237","0.0661061619199399","1"
"Yes","2015","Couple + C. LE and GT 16","Male","45","0.0559936965902368","0.0421727281361685","0.0698146650443052","1"
"Yes","2015","Single parent ","Female","54","0.0234929079998343","0.0164938660069753","0.0304919499926933","1"
"Yes","2015","Single parent ","Male","19","","","","1"
"Yes","2015","Couple + C. LE 16 ","Male","135","0.0454290191991782","0.0378262484198288","0.0530317899785275","1"
"No","2016","(Married) couple without C. ","Female","3594","0.964127191534423","0.958141310470242","0.970113072598604","2"
"No","2016","(Married) couple without C. ","Male","3546","0.971781521421026","0.96640710485651","0.977155937985542","2"
"No","2016","Couple + C. GT 16 ","Female","1299","0.949611762456525","0.93796040877653","0.961263116136521","2"
"No","2016","Couple + C. GT 16 ","Male","1336","0.953726327411618","0.942694399806506","0.964758255016729","2"
"No","2016","Couple + C. LE 16 ","Female","2902","0.95245924827091","0.944911091480658","0.960007405061161","2"
"No","2016","1-pers.-HH","Female","1956","0.975237530920872","0.968430335308768","0.982044726532976","2"
"No","2016","Couple + C. LE 16 ","Male","2594","0.949833315329102","0.941652420201407","0.958014210456797","2"
"No","2016","Couple + C. LE and GT 16","Female","988","0.974507822991065","0.964937857777087","0.984077788205044","2"
"No","2016","Single parent ","Female","1587","0.962561993480288","0.953396830337026","0.97172715662355","2"
"No","2016","Single parent ","Male","470","0.956104343447863","0.938038924535062","0.974169762360664","2"
"No","2016","Couple + C. LE and GT 16","Male","985","0.956314364205956","0.943904017872255","0.968724710539657","2"
"No","2016","1-pers.-HH","Male","1442","0.975194201436557","0.967286307281301","0.983102095591812","2"
"Yes","2016","Couple + C. LE and GT 16","Female","54","0.0254921770089346","0.0159222117949564","0.0350621422229129","1"
"Yes","2016","Couple + C. LE and GT 16","Male","57","0.0436856357940439","0.0312752894603426","0.0560959821277452","1"
"Yes","2016","Single parent ","Female","61","0.0374380065197118","0.0282728433764499","0.0466031696629736","1"
"Yes","2016","Single parent ","Male","24","","","","1"
"Yes","2016","(Married) couple without C. ","Female","114","0.0358728084655768","0.029886927401396","0.0418586895297577","1"
"Yes","2016","(Married) couple without C. ","Male","101","0.028218478578974","0.0228440620144581","0.0335928951434898","1"
"Yes","2016","1-pers.-HH","Female","46","0.0247624690791282","0.0179552734670243","0.0315696646912321","1"
"Yes","2016","1-pers.-HH","Male","44","0.0248057985634435","0.0168979044081877","0.0327136927186992","1"
"Yes","2016","Couple + C. GT 16 ","Female","55","0.0503882375434747","0.0387368838634788","0.0620395912234705","1"
"Yes","2016","Couple + C. GT 16 ","Male","57","0.0462736725883825","0.035241744983271","0.057305600193494","1"
"Yes","2016","Couple + C. LE 16 ","Female","151","0.04754075172909","0.0399925949388386","0.0550889085193414","1"
"Yes","2016","Couple + C. LE 16 ","Male","141","0.0501666846708976","0.0419857895432026","0.0583475797985926","1"
"No","2017","(Married) couple without C. ","Female","3988","0.965640706364577","0.960088152875825","0.971193259853328","2"
"No","2017","(Married) couple without C. ","Male","3949","0.970832052113716","0.965662861695876","0.976001242531557","2"
"No","2017","Couple + C. GT 16 ","Female","1527","0.968797015050067","0.960232118921001","0.977361911179133","2"
"No","2017","Couple + C. LE 16 ","Female","2949","0.952239614350652","0.94476256727484","0.959716661426465","2"
"No","2017","Couple + C. GT 16 ","Male","1602","0.96731648376725","0.958775858771044","0.975857108763455","2"
"No","2017","Couple + C. LE and GT 16","Female","1082","0.956897957087045","0.945093402634363","0.968702511539727","2"
"No","2017","1-pers.-HH","Female","2159","0.974048218017978","0.96743896801663","0.980657468019327","2"
"No","2017","Couple + C. LE 16 ","Male","2638","0.938375136333851","0.929447307847366","0.947302964820337","2"
"No","2017","Single parent ","Female","1605","0.961475171414232","0.952277572021589","0.970672770806874","2"
"No","2017","Couple + C. LE and GT 16","Male","1043","0.950320724669959","0.937439393778758","0.96320205556116","2"
"No","2017","1-pers.-HH","Male","1663","0.971018219471787","0.963104076050043","0.978932362893531","2"
"No","2017","Single parent ","Male","535","0.968129880482125","0.953516178121613","0.982743582842637","2"
"Yes","2017","Couple + C. LE and GT 16","Female","55","0.0431020429129553","0.0312974884602735","0.0549065973656372","1"
"Yes","2017","Couple + C. LE and GT 16","Male","50","0.0496792753300411","0.0367979444388405","0.0625606062212418","1"
"Yes","2017","Single parent ","Female","77","0.0385248285857682","0.0293272291931257","0.0477224279784107","1"
"Yes","2017","Single parent ","Male","20","","","","1"
"Yes","2017","(Married) couple without C. ","Female","146","0.0343592936354231","0.0288067401466717","0.0399118471241745","1"
"Yes","2017","(Married) couple without C. ","Male","122","0.0291679478862836","0.0239987574684433","0.0343371383041239","1"
"Yes","2017","1-pers.-HH","Female","64","0.0259517819820217","0.0193425319806733","0.0325610319833701","1"
"Yes","2017","1-pers.-HH","Male","63","0.0289817805282132","0.0210676371064691","0.0368959239499572","1"
"Yes","2017","Couple + C. GT 16 ","Female","56","0.0312029849499328","0.0226380888208667","0.0397678810789989","1"
"Yes","2017","Couple + C. GT 16 ","Male","63","0.0326835162327503","0.0241428912365448","0.0412241412289559","1"
"Yes","2017","Couple + C. LE 16 ","Female","176","0.0477603856493475","0.0402833385735347","0.0552374327251603","1"
"Yes","2017","Couple + C. LE 16 ","Male","149","0.0616248636661488","0.0526970351796633","0.0705526921526343","1"
"No","2018","(Married) couple without C. ","Female","3921","0.971763953337041","0.966658611155167","0.976869295518915","2"
"No","2018","(Married) couple without C. ","Male","3838","0.97615632957533","0.971392004973502","0.980920654177159","2"
"No","2018","Couple + C. GT 16 ","Female","1453","0.964932529839878","0.955629727005125","0.97423533267463","2"
"No","2018","Couple + C. GT 16 ","Male","1462","0.966288902754549","0.957167447898475","0.975410357610623","2"
"No","2018","Couple + C. LE 16 ","Female","2757","0.960477928719972","0.953373357644586","0.967582499795358","2"
"No","2018","1-pers.-HH","Female","2243","0.979925132256408","0.974203064668947","0.985647199843869","2"
"No","2018","Couple + C. LE and GT 16","Female","1061","0.931831013816422","0.91702416961096","0.946637858021883","2"
"No","2018","Couple + C. LE 16 ","Male","2438","0.950518434424497","0.942109235485703","0.958927633363291","2"
"No","2018","Single parent ","Female","1570","0.961280403939665","0.951914606897337","0.970646200981993","2"
"No","2018","Couple + C. LE and GT 16","Male","1026","0.960621473037285","0.948994953191713","0.972247992882857","2"
"No","2018","Single parent ","Male","551","0.956324737488797","0.939663600746317","0.972985874231277","2"
"No","2018","1-pers.-HH","Male","1762","0.966354453924038","0.958074919393783","0.974633988454292","2"
"Yes","2018","(Married) couple without C. ","Female","123","0.028236046662959","0.0231307044810847","0.0333413888448332","1"
"Yes","2018","(Married) couple without C. ","Male","101","0.0238436704246695","0.0190793458228413","0.0286079950264978","1"
"Yes","2018","1-pers.-HH","Female","65","0.0200748677435923","0.0143528001561313","0.0257969353310532","1"
"Yes","2018","1-pers.-HH","Male","60","0.0336455460759622","0.0253660115457075","0.0419250806062169","1"
"Yes","2018","Couple + C. GT 16 ","Female","49","0.0350674701601222","0.0257646673253697","0.0443702729948746","1"
"Yes","2018","Couple + C. GT 16 ","Male","42","0.0337110972454511","0.0245896423893771","0.0428325521015252","1"
"Yes","2018","Couple + C. LE 16 ","Female","132","0.0395220712800283","0.0324175002046424","0.0466266423554141","1"
"Yes","2018","Couple + C. LE 16 ","Male","117","0.0494815655755034","0.0410723666367094","0.0578907645142974","1"
"Yes","2018","Couple + C. LE and GT 16","Female","52","0.0681689861835785","0.0533621419781167","0.0829758303890402","1"
"Yes","2018","Couple + C. LE and GT 16","Male","49","0.0393785269627146","0.0277520071171427","0.0510050468082866","1"
"Yes","2018","Single parent ","Female","60","0.0387195960603352","0.0293537990180073","0.0480853931026631","1"
"Yes","2018","Single parent ","Male","27","","","","1"
"No","2019","(Married) couple without C. ","Female","4093","0.980567340149112","0.976383636506223","0.984751043792001","2"
"No","2019","(Married) couple without C. ","Male","4280","0.971944933757194","0.967045093021657","0.976844774492731","2"
"No","2019","Couple + C. GT 16 ","Female","1388","0.976509021889892","0.968650791008879","0.984367252770905","2"
"No","2019","Couple + C. LE 16 ","Female","2541","0.941195575994733","0.932250227746984","0.950140924242482","2"
"No","2019","Couple + C. GT 16 ","Male","1500","0.963700101179808","0.954388895899118","0.973011306460498","2"
"No","2019","Couple + C. LE and GT 16","Female","1070","0.977029714299897","0.968212743501283","0.98584668509851","2"
"No","2019","1-pers.-HH","Female","2257","0.978409227154418","0.972487331131681","0.984331123177155","2"
"No","2019","Couple + C. LE 16 ","Male","2432","0.956102106989382","0.948136484248662","0.964067729730101","2"
"No","2019","Couple + C. LE and GT 16","Male","1035","0.965598304251921","0.954682857180657","0.976513751323185","2"
"No","2019","Single parent ","Female","1438","0.976182192522315","0.968429456135967","0.983934928908664","2"
"No","2019","Single parent ","Male","556","0.956555453607726","0.939936377320275","0.973174529895177","2"
"No","2019","1-pers.-HH","Male","1873","0.967613700941515","0.959732310004134","0.975495091878897","2"
"Yes","2019","(Married) couple without C. ","Female","89","0.0194326598508877","0.0152489562079987","0.0236163634937767","1"
"Yes","2019","(Married) couple without C. ","Male","83","0.0280550662428062","0.0231552255072695","0.032954906978343","1"
"Yes","2019","1-pers.-HH","Female","57","0.021590772845582","0.0156688768228447","0.0275126688683193","1"
"Yes","2019","1-pers.-HH","Male","65","0.0323862990584846","0.0245049081211032","0.040267689995866","1"
"Yes","2019","Couple + C. GT 16 ","Female","39","0.0234909781101083","0.015632747229095","0.0313492089911215","1"
"Yes","2019","Couple + C. GT 16 ","Male","50","0.0362998988201919","0.026988693539502","0.0456111041008818","1"
"Yes","2019","Couple + C. LE 16 ","Female","116","0.0588044240052675","0.0498590757575185","0.0677497722530164","1"
"Yes","2019","Couple + C. LE 16 ","Male","109","0.0438978930106184","0.0359322702698992","0.0518635157513375","1"
"Yes","2019","Couple + C. LE and GT 16","Female","39","0.0229702857001032","0.0141533149014897","0.0317872564987168","1"
"Yes","2019","Couple + C. LE and GT 16","Male","36","0.0344016957480793","0.0234862486768154","0.0453171428193432","1"
"Yes","2019","Single parent ","Female","48","0.0238178074776848","0.0160650710913363","0.0315705438640334","1"
"Yes","2019","Single parent ","Male","22","","","","1"
