"ple0160","year","pgcasmin","sex","n","percent","lower_confidence","upper_confidence"
"No","2006","(0) in school","Female","193","0.98065420526307","0.961612699103026","0.999695711423114"
"No","2006","(1a) inadequately completed","Male","97","0.975962105381438","0.945790724680494","1.00613348608238"
"No","2006","(1a) inadequately completed","Female","140","0.982031529599991","0.960183001280148","1.00388005791983"
"No","2006","(1b) general elementary school","Male","550","0.966490982912362","0.951768810734126","0.981213155090598"
"No","2006","(1b) general elementary school","Female","1342","0.978201123560599","0.970502285174567","0.98589996194663"
"No","2006","(1c) basic vocational qualification","Male","3234","0.965612114086854","0.959429472381919","0.971794755791788"
"No","2006","(1c) basic vocational qualification","Female","2732","0.96444756565176","0.957616843281316","0.971278288022205"
"No","2006","(2b) intermediate general qualification","Male","198","0.862213876078486","0.816771377773126","0.907656374383845"
"No","2006","(2b) intermediate general qualification","Female","334","0.946100426740781","0.922708399541481","0.969492453940081"
"No","2006","(2a) intermediate vocational","Male","2038","0.940719342306638","0.930797205997566","0.950641478615711"
"No","2006","(2a) intermediate vocational","Female","2812","0.952199148316223","0.944522510880823","0.959875785751623"
"No","2006","(2c_gen) general maturity certificate","Male","318","0.917270968772321","0.888534160402317","0.946007777142324"
"No","2006","(2c_gen) general maturity certificate","Female","438","0.939575008220723","0.917941390016452","0.961208626424994"
"No","2006","(2c_voc) vocational maturity certificate","Male","661","0.926982695839206","0.907805412054837","0.946159979623574"
"No","2006","(2c_voc) vocational maturity certificate","Female","873","0.957707617005207","0.944709937472132","0.970705296538283"
"No","2006","(3a) lower tertiary education","Male","932","0.959815303892753","0.94748162061123","0.972148987174276"
"No","2006","(3a) lower tertiary education","Female","781","0.946930501428607","0.931624349135444","0.962236653721769"
"No","2006","(3b) higher tertiary education","Male","1485","0.942590014442724","0.931053816151007","0.954126212734441"
"No","2006","(3b) higher tertiary education","Female","1136","0.940580154049226","0.927221000438459","0.953939307659993"
"Yes","2007","(0) in school","Male","5","","",""
"Yes","2007","(0) in school","Female","9","","",""
"Yes","2007","(1a) inadequately completed","Male","4","","",""
"Yes","2007","(1a) inadequately completed","Female","5","","",""
"Yes","2007","(1b) general elementary school","Male","22","","",""
"Yes","2007","(1b) general elementary school","Female","42","0.0350813087308445","0.0247656791006281","0.0453969383610609"
"Yes","2007","(1c) basic vocational qualification","Male","148","0.0488207833131671","0.041152929039332","0.0564886375870022"
"Yes","2007","(1c) basic vocational qualification","Female","97","0.040447500124631","0.0328145370542055","0.0480804631950564"
"Yes","2007","(2b) intermediate general qualification","Male","14","","",""
"Yes","2007","(2b) intermediate general qualification","Female","24","","",""
"Yes","2007","(2a) intermediate vocational","Male","124","0.0566805203080019","0.0466586737202229","0.0667023668957809"
"Yes","2007","(2a) intermediate vocational","Female","142","0.0538007269150388","0.045443648981746","0.0621578048483317"
"Yes","2007","(2c_gen) general maturity certificate","Male","36","0.0937624505365156","0.0637756397254862","0.123749261347545"
"Yes","2007","(2c_gen) general maturity certificate","Female","36","0.0714745265136902","0.0474035168237502","0.0955455362036302"
"Yes","2007","(2c_voc) vocational maturity certificate","Male","38","0.0532148754476744","0.0362439434820222","0.0701858074133266"
"Yes","2007","(2c_voc) vocational maturity certificate","Female","55","0.053828248390376","0.038849347012015","0.0688071497687371"
"Yes","2007","(3a) lower tertiary education","Male","43","0.0372444540340933","0.0249480613678495","0.049540846700337"
"Yes","2007","(3a) lower tertiary education","Female","53","0.0610649388374544","0.0443463843952956","0.0777834932796131"
"Yes","2007","(3b) higher tertiary education","Male","76","0.0653371770854644","0.0527386857501682","0.0779356684207606"
"Yes","2007","(3b) higher tertiary education","Female","64","0.0455564529948551","0.0336990400425841","0.057413865947126"
"No","2007","(0) in school","Male","154","0.964879781470469","0.936266693065435","0.993492869875503"
"No","2007","(0) in school","Female","168","0.94700655000299","0.914003882325851","0.98000921768013"
"No","2007","(1a) inadequately completed","Male","79","0.950813463232003","0.904289165260256","0.99733776120375"
"No","2007","(1a) inadequately completed","Female","128","0.923364400466887","0.878155482416177","0.968573318517597"
"No","2007","(1b) general elementary school","Male","485","0.960051351533027","0.943004570270317","0.977098132795736"
"No","2007","(1b) general elementary school","Female","1180","0.964918691269156","0.954603061638939","0.975234320899372"
"No","2007","(1c) basic vocational qualification","Male","2886","0.951179216686833","0.943511362412998","0.958847070960668"
"No","2007","(1c) basic vocational qualification","Female","2462","0.959552499875369","0.951919536804944","0.967185462945795"
"No","2007","(2b) intermediate general qualification","Male","180","0.922763614341197","0.885196881358499","0.960330347323896"
"No","2007","(2b) intermediate general qualification","Female","297","0.91005146024009","0.87875281000098","0.9413501104792"
"No","2007","(2a) intermediate vocational","Male","1921","0.943319479691998","0.933297633104219","0.953341326279777"
"No","2007","(2a) intermediate vocational","Female","2658","0.946199273084961","0.937842195151668","0.954556351018254"
"No","2007","(2c_gen) general maturity certificate","Male","327","0.906237549463484","0.876250738652455","0.936224360274514"
"No","2007","(2c_gen) general maturity certificate","Female","404","0.92852547348631","0.90445446379637","0.95259648317625"
"No","2007","(2c_voc) vocational maturity certificate","Male","634","0.946785124552325","0.929814192586673","0.963756056517978"
"No","2007","(2c_voc) vocational maturity certificate","Female","817","0.946171751609624","0.931192850231263","0.961150652987985"
"No","2007","(3a) lower tertiary education","Male","868","0.962755545965907","0.950459153299663","0.97505193863215"
"No","2007","(3a) lower tertiary education","Female","735","0.938935061162546","0.922216506720387","0.955653615604704"
"No","2007","(3b) higher tertiary education","Male","1402","0.934662822914536","0.922064331579239","0.947261314249832"
"No","2007","(3b) higher tertiary education","Female","1124","0.954443547005145","0.942586134052874","0.966300959957416"
"Yes","2008","(0) in school","Male","6","","",""
"Yes","2008","(0) in school","Female","11","","",""
"Yes","2008","(1a) inadequately completed","Male","1","","",""
"Yes","2008","(1a) inadequately completed","Female","3","","",""
"Yes","2008","(1b) general elementary school","Male","18","","",""
"Yes","2008","(1b) general elementary school","Female","35","0.0301287074604946","0.0201618976287549","0.0400955172922343"
"Yes","2008","(1c) basic vocational qualification","Male","95","0.0298951505797903","0.0236396212039974","0.0361506799555832"
"Yes","2008","(1c) basic vocational qualification","Female","100","0.0356362070103571","0.0282502531078184","0.0430221609128959"
"Yes","2008","(2b) intermediate general qualification","Male","21","","",""
"Yes","2008","(2b) intermediate general qualification","Female","15","","",""
"Yes","2008","(2a) intermediate vocational","Male","99","0.0517629219275018","0.041992070729803","0.0615337731252006"
"Yes","2008","(2a) intermediate vocational","Female","164","0.0610756880260222","0.051994124539164","0.0701572515128805"
"Yes","2008","(2c_gen) general maturity certificate","Male","33","0.0784552413128266","0.0499161527288855","0.106994329896768"
"Yes","2008","(2c_gen) general maturity certificate","Female","32","0.062010929257446","0.0383168648989808","0.0857049936159112"
"Yes","2008","(2c_voc) vocational maturity certificate","Male","38","0.0502049446838417","0.0332205752813623","0.0671893140863212"
"Yes","2008","(2c_voc) vocational maturity certificate","Female","49","0.0629090391676007","0.0462192742837319","0.0795988040514695"
"Yes","2008","(3a) lower tertiary education","Male","35","0.0349139218979629","0.0228202328164882","0.0470076109794376"
"Yes","2008","(3a) lower tertiary education","Female","48","0.0661122777575647","0.0484349914474839","0.0837895640676455"
"Yes","2008","(3b) higher tertiary education","Male","63","0.0490259119888684","0.0377635903783075","0.0602882335994294"
"Yes","2008","(3b) higher tertiary education","Female","73","0.0684507014182979","0.0537986935989977","0.0831027092375981"
"No","2008","(0) in school","Male","167","0.975392937449721","0.952307148054862","0.99847872684458"
"No","2008","(0) in school","Female","173","0.90671489200181","0.864692505469138","0.948737278534482"
"No","2008","(1a) inadequately completed","Male","79","0.964554451110061","0.924036514069832","1.00507238815029"
"No","2008","(1a) inadequately completed","Female","107","0.972098856290159","0.941322445682521","1.0028752668978"
"No","2008","(1b) general elementary school","Male","442","0.972962975236946","0.958141317453741","0.987784633020152"
"No","2008","(1b) general elementary school","Female","1095","0.969871292539505","0.959904482707766","0.979838102371245"
"No","2008","(1c) basic vocational qualification","Male","2752","0.97010484942021","0.963849320044417","0.976360378796003"
"No","2008","(1c) basic vocational qualification","Female","2320","0.964363792989643","0.956977839087104","0.971749746892182"
"No","2008","(2b) intermediate general qualification","Male","169","0.864202372920504","0.81549159018092","0.912913155660087"
"No","2008","(2b) intermediate general qualification","Female","276","0.945789672095116","0.919773709633398","0.971805634556834"
"No","2008","(2a) intermediate vocational","Male","1876","0.948237078072498","0.938466226874799","0.958007929270197"
"No","2008","(2a) intermediate vocational","Female","2507","0.938924311973978","0.929842748487119","0.948005875460836"
"No","2008","(2c_gen) general maturity certificate","Male","308","0.921544758687173","0.893005670103232","0.950083847271115"
"No","2008","(2c_gen) general maturity certificate","Female","366","0.937989070742554","0.914295006384089","0.961683135101019"
"No","2008","(2c_voc) vocational maturity certificate","Male","597","0.949795055316158","0.932810685913679","0.966779424718638"
"No","2008","(2c_voc) vocational maturity certificate","Female","764","0.937090960832399","0.92040119594853","0.953780725716268"
"No","2008","(3a) lower tertiary education","Male","850","0.965086078102037","0.952992389020562","0.977179767183512"
"No","2008","(3a) lower tertiary education","Female","711","0.933887722242435","0.916210435932354","0.951565008552516"
"No","2008","(3b) higher tertiary education","Male","1349","0.950974088011132","0.939711766400571","0.962236409621693"
"No","2008","(3b) higher tertiary education","Female","1068","0.931549298581702","0.916897290762402","0.946201306401002"
"Yes","2009","(0) in school","Male","4","","",""
"Yes","2009","(0) in school","Female","6","","",""
"Yes","2009","(1a) inadequately completed","Male","","","",""
"Yes","2009","(1a) inadequately completed","Female","1","","",""
"Yes","2009","(1b) general elementary school","Male","14","","",""
"Yes","2009","(1b) general elementary school","Female","27","","",""
"Yes","2009","(1c) basic vocational qualification","Male","73","0.0294653990266987","0.0229851619267138","0.0359456361266836"
"Yes","2009","(1c) basic vocational qualification","Female","54","0.0274544742824981","0.0206679170089586","0.0342410315560375"
"Yes","2009","(2b) intermediate general qualification","Male","10","","",""
"Yes","2009","(2b) intermediate general qualification","Female","13","","",""
"Yes","2009","(2a) intermediate vocational","Male","88","0.0473190680033718","0.037659650614235","0.0569784853925086"
"Yes","2009","(2a) intermediate vocational","Female","115","0.0434865714250074","0.0355504011493895","0.0514227417006254"
"Yes","2009","(2c_gen) general maturity certificate","Male","32","0.074194040686076","0.0457002054662148","0.102687875905937"
"Yes","2009","(2c_gen) general maturity certificate","Female","29","","",""
"Yes","2009","(2c_voc) vocational maturity certificate","Male","31","0.0667921881632365","0.0463502157157367","0.0872341606107363"
"Yes","2009","(2c_voc) vocational maturity certificate","Female","35","0.0525287876883478","0.0366261599088306","0.0684314154678651"
"Yes","2009","(3a) lower tertiary education","Male","32","0.0275931320088633","0.0166134555768891","0.0385728084408376"
"Yes","2009","(3a) lower tertiary education","Female","27","","",""
"Yes","2009","(3b) higher tertiary education","Male","53","0.0593059965042732","0.0466406127394696","0.0719713802690768"
"Yes","2009","(3b) higher tertiary education","Female","78","0.0754148301681737","0.059977692554777","0.0908519677815704"
"No","2009","(0) in school","Male","163","0.97852022361112","0.956532025748521","1.00050842147372"
"No","2009","(0) in school","Female","138","0.963135099009965","0.932358757970233","0.993911440049696"
"No","2009","(1a) inadequately completed","Male","79","1","1","1"
"No","2009","(1a) inadequately completed","Female","94","0.996304054145047","0.984101660325853","1.00850644796424"
"No","2009","(1b) general elementary school","Male","391","0.957575176916153","0.937945324290402","0.977205029541905"
"No","2009","(1b) general elementary school","Female","979","0.966090506534538","0.954905952832674","0.977275060236401"
"No","2009","(1c) basic vocational qualification","Male","2543","0.970534600973301","0.964054363873316","0.977014838073286"
"No","2009","(1c) basic vocational qualification","Female","2173","0.972545525717502","0.965758968443962","0.979332082991041"
"No","2009","(2b) intermediate general qualification","Male","161","0.953700953948242","0.922205913837471","0.985195994059012"
"No","2009","(2b) intermediate general qualification","Female","250","0.946397165066664","0.919176369639731","0.973617960493598"
"No","2009","(2a) intermediate vocational","Male","1768","0.952680931996628","0.943021514607491","0.962340349385765"
"No","2009","(2a) intermediate vocational","Female","2422","0.956513428574993","0.948577258299375","0.964449598850611"
"No","2009","(2c_gen) general maturity certificate","Male","293","0.925805959313924","0.897312124094063","0.954299794533785"
"No","2009","(2c_gen) general maturity certificate","Female","341","0.919726052336154","0.892039824801149","0.947412279871159"
"No","2009","(2c_voc) vocational maturity certificate","Male","542","0.933207811836763","0.912765839389264","0.953649784284263"
"No","2009","(2c_voc) vocational maturity certificate","Female","721","0.947471212311652","0.931568584532135","0.963373840091169"
"No","2009","(3a) lower tertiary education","Male","823","0.972406867991137","0.961427191559162","0.983386544423111"
"No","2009","(3a) lower tertiary education","Female","703","0.954969457087024","0.939926438456999","0.970012475717049"
"No","2009","(3b) higher tertiary education","Male","1283","0.940694003495727","0.928028619730923","0.95335938726053"
"No","2009","(3b) higher tertiary education","Female","1046","0.924585169831826","0.90914803221843","0.940022307445223"
"Yes","2010","(0) in school","Male","2","","",""
"Yes","2010","(0) in school","Female","5","","",""
"Yes","2010","(1a) inadequately completed","Male","1","","",""
"Yes","2010","(1a) inadequately completed","Female","2","","",""
"Yes","2010","(1b) general elementary school","Male","16","","",""
"Yes","2010","(1b) general elementary school","Female","16","","",""
"Yes","2010","(1c) basic vocational qualification","Male","55","0.0166039704122228","0.0114441967824482","0.0217637440419974"
"Yes","2010","(1c) basic vocational qualification","Female","53","0.0280354543922388","0.0208474657543442","0.0352234430301334"
"Yes","2010","(2b) intermediate general qualification","Male","9","","",""
"Yes","2010","(2b) intermediate general qualification","Female","13","","",""
"Yes","2010","(2a) intermediate vocational","Male","80","0.0354145267695267","0.0267001305556738","0.0441289229833796"
"Yes","2010","(2a) intermediate vocational","Female","97","0.0339601874183149","0.0266339397460371","0.0412864350905928"
"Yes","2010","(2c_gen) general maturity certificate","Male","30","0.0663681028155556","0.0385683922221626","0.0941678134089486"
"Yes","2010","(2c_gen) general maturity certificate","Female","30","0.0873156966668176","0.0574841808063419","0.117147212527293"
"Yes","2010","(2c_voc) vocational maturity certificate","Male","20","","",""
"Yes","2010","(2c_voc) vocational maturity certificate","Female","33","0.0441925959895833","0.0291491107121281","0.0592360812670384"
"Yes","2010","(3a) lower tertiary education","Male","31","0.0537550017745854","0.0381848871846037","0.0693251163645671"
"Yes","2010","(3a) lower tertiary education","Female","35","0.0387378923467095","0.0244325449575488","0.0530432397358702"
"Yes","2010","(3b) higher tertiary education","Male","37","0.0480036769325763","0.0361953025592379","0.0598120513059148"
"Yes","2010","(3b) higher tertiary education","Female","57","0.0513341746320424","0.0381362431268929","0.0645321061371919"
"No","2010","(0) in school","Male","153","0.991018120827647","0.976165378594774","1.00587086306052"
"No","2010","(0) in school","Female","113","0.920287926989555","0.871419202752245","0.969156651226866"
"No","2010","(1a) inadequately completed","Male","62","0.999490105325549","0.993915587560071","1.00506462309103"
"No","2010","(1a) inadequately completed","Female","81","0.983625717417659","0.956323047230903","1.01092838760442"
"No","2010","(1b) general elementary school","Male","337","0.958700367283989","0.937942856132245","0.979457878435734"
"No","2010","(1b) general elementary school","Female","892","0.980694384515393","0.971744574073351","0.989644194957434"
"No","2010","(1c) basic vocational qualification","Male","2301","0.983396029587777","0.978236255958003","0.988555803217552"
"No","2010","(1c) basic vocational qualification","Female","1973","0.971964545607761","0.964776556969867","0.979152534245656"
"No","2010","(2b) intermediate general qualification","Male","151","0.969249587486109","0.942499119437823","0.996000055534396"
"No","2010","(2b) intermediate general qualification","Female","231","0.930011900489139","0.898000142046391","0.962023658931887"
"No","2010","(2a) intermediate vocational","Male","1648","0.964585473230473","0.955871077016621","0.973299869444326"
"No","2010","(2a) intermediate vocational","Female","2251","0.966039812581685","0.958713564909407","0.973366060253963"
"No","2010","(2c_gen) general maturity certificate","Male","278","0.933631897184444","0.905832186591051","0.961431607777837"
"No","2010","(2c_gen) general maturity certificate","Female","314","0.912684303333182","0.882852787472707","0.942515819193658"
"No","2010","(2c_voc) vocational maturity certificate","Male","532","0.938492239470162","0.918449418258731","0.958535060681594"
"No","2010","(2c_voc) vocational maturity certificate","Female","684","0.955807404010417","0.940763918732962","0.970850889287872"
"No","2010","(3a) lower tertiary education","Male","775","0.946244998225415","0.930674883635433","0.961815112815396"
"No","2010","(3a) lower tertiary education","Female","664","0.96126210765329","0.94695676026413","0.975567455042451"
"No","2010","(3b) higher tertiary education","Male","1222","0.951996323067424","0.940187948694085","0.963804697440762"
"No","2010","(3b) higher tertiary education","Female","1017","0.948665825367958","0.935467893862808","0.961863756873107"
"Yes","2011","(0) in school","Male","4","","",""
"Yes","2011","(0) in school","Female","5","","",""
"Yes","2011","(1a) inadequately completed","Male","5","","",""
"Yes","2011","(1a) inadequately completed","Female","6","","",""
"Yes","2011","(1b) general elementary school","Male","16","","",""
"Yes","2011","(1b) general elementary school","Female","27","","",""
"Yes","2011","(1c) basic vocational qualification","Male","97","0.0290799620831373","0.0230133437507628","0.0351465804155119"
"Yes","2011","(1c) basic vocational qualification","Female","98","0.0400826036551418","0.0324767575783515","0.0476884497319321"
"Yes","2011","(2b) intermediate general qualification","Male","16","","",""
"Yes","2011","(2b) intermediate general qualification","Female","18","","",""
"Yes","2011","(2a) intermediate vocational","Male","120","0.0520935496919097","0.0426119508131704","0.061575148570649"
"Yes","2011","(2a) intermediate vocational","Female","173","0.0609338313917609","0.0522050719893629","0.0696625907941589"
"Yes","2011","(2c_gen) general maturity certificate","Male","47","0.103130600732036","0.073583881633399","0.132677319830673"
"Yes","2011","(2c_gen) general maturity certificate","Female","40","0.0871172150855094","0.0617565413626533","0.112477888808365"
"Yes","2011","(2c_voc) vocational maturity certificate","Male","36","0.0648837446751542","0.0462877720019831","0.0834797173483253"
"Yes","2011","(2c_voc) vocational maturity certificate","Female","58","0.0589301878975448","0.0435789391192321","0.0742814366758574"
"Yes","2011","(3a) lower tertiary education","Male","36","0.0328551632169697","0.0215138705400876","0.0441964558938517"
"Yes","2011","(3a) lower tertiary education","Female","45","0.0592422370210365","0.0429340838851124","0.0755503901569606"
"Yes","2011","(3b) higher tertiary education","Male","64","0.0585373859794025","0.0467589120241439","0.0703158599346611"
"Yes","2011","(3b) higher tertiary education","Female","80","0.0622320118242331","0.0491850369571375","0.0752789866913288"
"No","2011","(0) in school","Male","158","0.983341294612661","0.963632351032051","1.00305023819327"
"No","2011","(0) in school","Female","146","0.960867384672774","0.929938747749958","0.991796021595591"
"No","2011","(1a) inadequately completed","Male","103","0.976064250726656","0.947237285111534","1.00489121634178"
"No","2011","(1a) inadequately completed","Female","136","0.967441171022761","0.938250062341126","0.996632279704395"
"No","2011","(1b) general elementary school","Male","474","0.968343780328397","0.952841543754881","0.983846016901914"
"No","2011","(1b) general elementary school","Female","1172","0.976629304752411","0.968077865963355","0.985180743541467"
"No","2011","(1c) basic vocational qualification","Male","2850","0.970920037916863","0.964853419584488","0.976986656249237"
"No","2011","(1c) basic vocational qualification","Female","2457","0.959917396344858","0.952311550268068","0.967523242421648"
"No","2011","(2b) intermediate general qualification","Male","185","0.939515682435466","0.906560518858465","0.972470846012467"
"No","2011","(2b) intermediate general qualification","Female","321","0.95033181387283","0.927204508971934","0.973459118773727"
"No","2011","(2a) intermediate vocational","Male","1990","0.94790645030809","0.938424851429351","0.95738804918683"
"No","2011","(2a) intermediate vocational","Female","2712","0.939066168608239","0.930337409205841","0.947794928010637"
"No","2011","(2c_gen) general maturity certificate","Male","360","0.896869399267964","0.867322680169327","0.926416118366601"
"No","2011","(2c_gen) general maturity certificate","Female","435","0.912882784914491","0.887522111191634","0.938243458637347"
"No","2011","(2c_voc) vocational maturity certificate","Male","638","0.935116255324846","0.916520282651675","0.953712227998017"
"No","2011","(2c_voc) vocational maturity certificate","Female","846","0.941069812102455","0.925718563324143","0.956421060880768"
"No","2011","(3a) lower tertiary education","Male","913","0.96714483678303","0.955803544106148","0.978486129459912"
"No","2011","(3a) lower tertiary education","Female","760","0.940757762978964","0.924449609843039","0.957065916114888"
"No","2011","(3b) higher tertiary education","Male","1462","0.941462614020597","0.929684140065339","0.953241087975856"
"No","2011","(3b) higher tertiary education","Female","1237","0.937767988175767","0.924721013308671","0.950814963042863"
"Yes","2012","(0) in school","Male","","","",""
"Yes","2012","(0) in school","Female","6","","",""
"Yes","2012","(1a) inadequately completed","Male","5","","",""
"Yes","2012","(1a) inadequately completed","Female","5","","",""
"Yes","2012","(1b) general elementary school","Male","13","","",""
"Yes","2012","(1b) general elementary school","Female","26","","",""
"Yes","2012","(1c) basic vocational qualification","Male","72","0.024129181775396","0.0185092758278192","0.0297490877229727"
"Yes","2012","(1c) basic vocational qualification","Female","80","0.0245186649534119","0.0184503137486317","0.0305870161581922"
"Yes","2012","(2b) intermediate general qualification","Male","18","","",""
"Yes","2012","(2b) intermediate general qualification","Female","11","","",""
"Yes","2012","(2a) intermediate vocational","Male","89","0.0506057933176442","0.0411701427906532","0.0600414438446353"
"Yes","2012","(2a) intermediate vocational","Female","122","0.0459713094184592","0.0382880541678307","0.0536545646690877"
"Yes","2012","(2c_gen) general maturity certificate","Male","34","0.061999119204578","0.03812653463861","0.0858717037705459"
"Yes","2012","(2c_gen) general maturity certificate","Female","30","0.0658237391058297","0.043063786285172","0.0885836919264873"
"Yes","2012","(2c_voc) vocational maturity certificate","Male","21","","",""
"Yes","2012","(2c_voc) vocational maturity certificate","Female","37","0.0403680674854093","0.0276360251057096","0.0531001098651091"
"Yes","2012","(3a) lower tertiary education","Male","30","0.047051874322743","0.0336570948240367","0.0604466538214493"
"Yes","2012","(3a) lower tertiary education","Female","37","0.0420830613917996","0.0283407826257068","0.0558253401578924"
"Yes","2012","(3b) higher tertiary education","Male","48","0.0500535763675989","0.0390588867997629","0.0610482659354349"
"Yes","2012","(3b) higher tertiary education","Female","64","0.0482705078521861","0.0369124849499758","0.0596285307543964"
"No","2012","(0) in school","Male","136","1","1","1"
"No","2012","(0) in school","Female","144","0.967004267578515","0.938418784011259","0.99558975114577"
"No","2012","(1a) inadequately completed","Male","111","0.961902130407922","0.927065600736293","0.99673866007955"
"No","2012","(1a) inadequately completed","Female","137","0.96992001271082","0.941826198681977","0.998013826739663"
"No","2012","(1b) general elementary school","Male","486","0.976829879496349","0.963629955452137","0.990029803540562"
"No","2012","(1b) general elementary school","Female","1106","0.979649795330664","0.971424628900189","0.987874961761139"
"No","2012","(1c) basic vocational qualification","Male","2792","0.975870818224604","0.970250912277027","0.981490724172181"
"No","2012","(1c) basic vocational qualification","Female","2415","0.975481335046588","0.969412983841808","0.981549686251368"
"No","2012","(2b) intermediate general qualification","Male","189","0.916937260497755","0.879341761452367","0.954532759543143"
"No","2012","(2b) intermediate general qualification","Female","316","0.96150270581506","0.940649896449123","0.982355515180996"
"No","2012","(2a) intermediate vocational","Male","1984","0.949394206682356","0.939958556155365","0.958829857209347"
"No","2012","(2a) intermediate vocational","Female","2732","0.954028690581541","0.946345435330912","0.961711945832169"
"No","2012","(2c_gen) general maturity certificate","Male","358","0.938000880795422","0.914128296229454","0.96187346536139"
"No","2012","(2c_gen) general maturity certificate","Female","426","0.93417626089417","0.911416308073513","0.956936213714828"
"No","2012","(2c_voc) vocational maturity certificate","Male","655","0.96819509613006","0.954966820789038","0.981423371471082"
"No","2012","(2c_voc) vocational maturity certificate","Female","881","0.959631932514591","0.946899890134891","0.97236397489429"
"No","2012","(3a) lower tertiary education","Male","930","0.952948125677257","0.939553346178551","0.966342905175963"
"No","2012","(3a) lower tertiary education","Female","783","0.9579169386082","0.944174659842108","0.971659217374293"
"No","2012","(3b) higher tertiary education","Male","1463","0.949946423632401","0.938951734064565","0.960941113200237"
"No","2012","(3b) higher tertiary education","Female","1304","0.951729492147814","0.940371469245604","0.963087515050024"
"Yes","2013","(0) in school","Male","3","","",""
"Yes","2013","(0) in school","Female","5","","",""
"Yes","2013","(1a) inadequately completed","Male","1","","",""
"Yes","2013","(1a) inadequately completed","Female","","","",""
"Yes","2013","(1b) general elementary school","Male","16","","",""
"Yes","2013","(1b) general elementary school","Female","14","","",""
"Yes","2013","(1c) basic vocational qualification","Male","37","0.0153668552148639","0.010602841238089","0.0201308691916389"
"Yes","2013","(1c) basic vocational qualification","Female","47","0.0162912337725451","0.0110869780097824","0.0214954895353078"
"Yes","2013","(2b) intermediate general qualification","Male","9","","",""
"Yes","2013","(2b) intermediate general qualification","Female","5","","",""
"Yes","2013","(2a) intermediate vocational","Male","48","0.028965099387783","0.0214379995624479","0.0364921992131181"
"Yes","2013","(2a) intermediate vocational","Female","77","0.0321173941599124","0.025435990799263","0.0387987975205617"
"Yes","2013","(2c_gen) general maturity certificate","Male","19","","",""
"Yes","2013","(2c_gen) general maturity certificate","Female","28","","",""
"Yes","2013","(2c_voc) vocational maturity certificate","Male","20","","",""
"Yes","2013","(2c_voc) vocational maturity certificate","Female","22","","",""
"Yes","2013","(3a) lower tertiary education","Male","19","","",""
"Yes","2013","(3a) lower tertiary education","Female","15","","",""
"Yes","2013","(3b) higher tertiary education","Male","27","","",""
"Yes","2013","(3b) higher tertiary education","Female","51","0.0285798956457693","0.0196385262100846","0.0375212650814541"
"No","2013","(0) in school","Male","121","0.986463852530715","0.966125050227658","1.00680265483377"
"No","2013","(0) in school","Female","132","0.980459082929804","0.957281133267136","1.00363703259247"
"No","2013","(1a) inadequately completed","Male","105","0.988288374169951","0.967807636444421","1.00876911189548"
"No","2013","(1a) inadequately completed","Female","117","1","1","1"
"No","2013","(1b) general elementary school","Male","408","0.957427897580829","0.938211111715242","0.976644683446416"
"No","2013","(1b) general elementary school","Female","990","0.985818866879288","0.978505198501689","0.993132535256887"
"No","2013","(1c) basic vocational qualification","Male","2524","0.984633144785136","0.979869130808361","0.989397158761911"
"No","2013","(1c) basic vocational qualification","Female","2226","0.983708766227455","0.978504510464692","0.988913021990218"
"No","2013","(2b) intermediate general qualification","Male","168","0.967315566988417","0.941120710464044","0.99351042351279"
"No","2013","(2b) intermediate general qualification","Female","290","0.989401139264656","0.977715489144797","1.00108678938451"
"No","2013","(2a) intermediate vocational","Male","1859","0.971034900612217","0.963507800786882","0.978562000437552"
"No","2013","(2a) intermediate vocational","Female","2598","0.967882605840088","0.961201202479438","0.974564009200737"
"No","2013","(2c_gen) general maturity certificate","Male","331","0.958400506965782","0.937481955629298","0.979319058302266"
"No","2013","(2c_gen) general maturity certificate","Female","392","0.941380985459538","0.918915003109541","0.963846967809535"
"No","2013","(2c_voc) vocational maturity certificate","Male","615","0.966538305279551","0.952550656145573","0.980525954413528"
"No","2013","(2c_voc) vocational maturity certificate","Female","805","0.966550614642369","0.954295942187046","0.978805287097691"
"No","2013","(3a) lower tertiary education","Male","882","0.981949185205218","0.973256006495254","0.990642363915183"
"No","2013","(3a) lower tertiary education","Female","768","0.987109904452616","0.979208977746247","0.995010831158985"
"No","2013","(3b) higher tertiary education","Male","1431","0.978728836784552","0.971322624754047","0.986135048815058"
"No","2013","(3b) higher tertiary education","Female","1283","0.971420104354231","0.962478734918546","0.980361473789915"
"Yes","2014","(0) in school","Male","5","","",""
"Yes","2014","(0) in school","Female","6","","",""
"Yes","2014","(1a) inadequately completed","Male","7","","",""
"Yes","2014","(1a) inadequately completed","Female","10","","",""
"Yes","2014","(1b) general elementary school","Male","29","","",""
"Yes","2014","(1b) general elementary school","Female","30","0.0186423360482078","0.0117629657088723","0.0255217063875433"
"Yes","2014","(1c) basic vocational qualification","Male","81","0.0216482818687133","0.0165571815336433","0.0267393822037833"
"Yes","2014","(1c) basic vocational qualification","Female","69","0.0134674474581978","0.00914918487355678","0.0177857100428388"
"Yes","2014","(2b) intermediate general qualification","Male","24","","",""
"Yes","2014","(2b) intermediate general qualification","Female","24","","",""
"Yes","2014","(2a) intermediate vocational","Male","74","0.0287420351316745","0.0220714239929902","0.0354126462703588"
"Yes","2014","(2a) intermediate vocational","Female","106","0.0211121631379687","0.0164598786913376","0.0257644475845998"
