"ple0160","year","pgisced97","sampreg","n","percent","lower_confidence","upper_confidence","value"
"Yes","2010","higher education","East Germany","40","0.0306940363303375","0.0206102791501959","0.040777793510479","1"
"No","2011","in school","West Germany","272","0.978156389654212","0.960973664176059","0.995339115132366","2"
"No","2011","in school","East Germany","32","0.905942920706497","0.809235404096963","1.00265043731603","2"
"No","2011","inadequately","West Germany","196","0.950900380088536","0.921249363834184","0.980551396342887","2"
"No","2011","inadequately","East Germany","27","","","","2"
"No","2011","general elemantary","West Germany","1821","0.96914025595225","0.961337435429482","0.976943076475018","2"
"No","2011","general elemantary","East Germany","289","0.976874280593282","0.959809255835464","0.9939393053511","2"
"No","2011","middle vocational","West Germany","7502","0.951914918578324","0.947195931744123","0.956633905412525","2"
"No","2011","middle vocational","East Germany","2497","0.951503830246446","0.943314309272804","0.959693351220088","2"
"No","2011","vocational + Abi","West Germany","968","0.93202212708736","0.916642801166594","0.947401453008127","2"
"No","2011","vocational + Abi","East Germany","159","0.906997798181782","0.864331219285709","0.949664377077854","2"
"No","2011","higher vocational","West Germany","996","0.951131974630172","0.938073046359638","0.964190902900707","2"
"No","2011","higher vocational","East Germany","386","0.953337725861649","0.93277106680653","0.973904384916768","2"
"No","2011","higher education","West Germany","3149","0.948445755762605","0.940906980094681","0.955984531430529","2"
"No","2011","higher education","East Germany","1223","0.937231642551448","0.924006185560436","0.95045709954246","2"
"Yes","2011","general elemantary","West Germany","66","0.03085974404775","0.0230569235249816","0.0386625645705184","1"
"Yes","2011","general elemantary","East Germany","9","","","","1"
"Yes","2011","middle vocational","West Germany","394","0.0480850814216762","0.043366094587475","0.0528040682558773","1"
"Yes","2011","middle vocational","East Germany","146","0.048496169753554","0.0403066487799117","0.0566856907271963","1"
"Yes","2011","vocational + Abi","West Germany","61","0.0679778729126399","0.0525985469918735","0.0833571988334063","1"
"Yes","2011","in school","East Germany","3","","","","1"
"Yes","2011","inadequately","West Germany","8","","","","1"
"Yes","2011","inadequately","East Germany","2","","","","1"
"Yes","2011","in school","West Germany","6","","","","1"
"Yes","2011","vocational + Abi","East Germany","19","","","","1"
"Yes","2011","higher vocational","West Germany","51","0.0488680253698278","0.0358090970992931","0.0619269536403625","1"
"Yes","2011","higher vocational","East Germany","18","","","","1"
"Yes","2011","higher education","West Germany","156","0.0515542442373953","0.0440154685694713","0.0590930199053192","1"
"Yes","2011","higher education","East Germany","69","0.0627683574485521","0.0495429004575398","0.0759938144395644","1"
"No","2012","in school","West Germany","244","0.98232685756718","0.965961205444556","0.998692509689804","2"
"No","2012","in school","East Germany","32","0.997381304414569","0.97994460661438","1.01481800221476","2"
"No","2012","inadequately","West Germany","188","0.957369699953629","0.929158990262275","0.985580409644983","2"
"No","2012","inadequately","East Germany","33","0.997399274492155","0.980279800556604","1.01451874842771","2"
"No","2012","general elemantary","West Germany","1789","0.970301296763104","0.962557493837843","0.978045099688365","2"
"No","2012","general elemantary","East Germany","268","0.969432951220216","0.949233869181065","0.989632033259367","2"
"No","2012","middle vocational","West Germany","7437","0.963097328438873","0.958893327154586","0.96730132972316","2"
"No","2012","middle vocational","East Germany","2494","0.96305389112395","0.955806126299279","0.97030165594862","2"
"No","2012","vocational + Abi","West Germany","976","0.957219067243753","0.944800291056392","0.969637843431115","2"
"No","2012","vocational + Abi","East Germany","181","0.945542994185056","0.913192217704105","0.977893770666008","2"
"No","2012","higher vocational","West Germany","1004","0.969119560706125","0.95859558519318","0.979643536219069","2"
"No","2012","higher vocational","East Germany","397","0.96996015400657","0.953437418131902","0.986482889881238","2"
"No","2012","higher education","West Germany","3260","0.950481707055068","0.943179756128083","0.957783657982053","2"
"No","2012","higher education","East Germany","1220","0.960325945092533","0.949582313925123","0.971069576259943","2"
"Yes","2012","general elemantary","West Germany","57","0.0296987032368959","0.0219549003116348","0.0374425061621571","1"
"Yes","2012","general elemantary","East Germany","11","","","","1"
"Yes","2012","middle vocational","West Germany","288","0.0369026715611271","0.0326986702768406","0.0411066728454136","1"
"Yes","2012","middle vocational","East Germany","108","0.0369461088760504","0.02969834405138","0.0441938737007209","1"
"Yes","2012","vocational + Abi","West Germany","44","0.0427809327562466","0.0303621565688848","0.0551997089436083","1"
"Yes","2012","higher education","East Germany","48","0.039674054907467","0.0289304237400572","0.0504176860748767","1"
"Yes","2012","in school","East Germany","1","","","","1"
"Yes","2012","inadequately","West Germany","9","","","","1"
"Yes","2012","inadequately","East Germany","1","","","","1"
"Yes","2012","in school","West Germany","5","","","","1"
"Yes","2012","vocational + Abi","East Germany","8","","","","1"
"Yes","2012","higher vocational","West Germany","34","0.0308804392938753","0.0203564637809307","0.0414044148068199","1"
"Yes","2012","higher vocational","East Germany","13","","","","1"
"Yes","2012","higher education","West Germany","131","0.049518292944932","0.0422163420179469","0.0568202438719171","1"
"No","2013","in school","West Germany","221","0.989017615399186","0.975429969852097","1.00260526094627","2"
"No","2013","in school","East Germany","29","","","","2"
"No","2013","inadequately","West Germany","162","0.98648224517592","0.968808723934364","1.00415576641748","2"
"No","2013","inadequately","East Germany","31","1","1","1","2"
"No","2013","general elemantary","West Germany","1585","0.980878787741908","0.974203677176971","0.987553898306844","2"
"No","2013","general elemantary","East Germany","237","0.955532622296525","0.929877991463691","0.981187253129359","2"
"No","2013","middle vocational","West Germany","6910","0.97721364510804","0.973738510272284","0.980688779943796","2"
"No","2013","middle vocational","East Germany","2307","0.972402028297777","0.965808106008949","0.978995950586605","2"
"No","2013","vocational + Abi","West Germany","900","0.960536939245759","0.948030730621968","0.97304314786955","2"
"No","2013","vocational + Abi","East Germany","168","0.960301618979008","0.931037175860688","0.989566062097328","2"
"No","2013","higher vocational","West Germany","937","0.973430874648215","0.963241833657352","0.983619915639079","2"
"No","2013","higher vocational","East Germany","365","0.976063845921014","0.960614131089295","0.991513560752733","2"
"No","2013","higher education","West Germany","3179","0.977020528460369","0.971881726705544","0.982159330215193","2"
"No","2013","higher education","East Germany","1185","0.985692052985179","0.979000688375886","0.992383417594471","2"
"Yes","2013","general elemantary","West Germany","32","0.0191212122580924","0.0124461016931558","0.0257963228230289","1"
"Yes","2013","general elemantary","East Germany","11","","","","1"
"Yes","2013","middle vocational","West Germany","173","0.02278635489196","0.0193112200562042","0.0262614897277158","1"
"Yes","2013","middle vocational","East Germany","64","0.027597971702223","0.0210040494133948","0.0341918939910512","1"
"Yes","2013","vocational + Abi","West Germany","31","0.0394630607542413","0.0269568521304501","0.0519692693780324","1"
"Yes","2013","higher education","East Germany","25","","","","1"
"Yes","2013","in school","East Germany","3","","","","1"
"Yes","2013","in school","West Germany","5","","","","1"
"Yes","2013","inadequately","West Germany","2","","","","1"
"Yes","2013","inadequately","East Germany","","","","","1"
"Yes","2013","higher vocational","East Germany","11","","","","1"
"Yes","2013","vocational + Abi","East Germany","3","","","","1"
"Yes","2013","higher education","West Germany","87","0.0229794715396311","0.0178406697848065","0.0281182732944556","1"
"Yes","2013","higher vocational","West Germany","20","","","","1"
"No","2014","in school","West Germany","380","0.950289835111945","0.928746628030409","0.971833042193481","2"
"No","2014","in school","East Germany","54","1","1","1","2"
"No","2014","inadequately","West Germany","430","0.968795231380953","0.952694872243843","0.984895590518063","2"
"No","2014","inadequately","East Germany","55","0.999388343220238","0.992912816283805","1.00586387015667","2"
"No","2014","general elemantary","West Germany","2653","0.980496290984689","0.975314598607834","0.985677983361544","2"
"No","2014","general elemantary","East Germany","361","0.942595056559648","0.919268338774838","0.965921774344458","2"
"No","2014","middle vocational","West Germany","9427","0.975781589318048","0.972725828117849","0.978837350518247","2"
"No","2014","middle vocational","East Germany","2784","0.974440432767241","0.968662607629187","0.980218257905295","2"
"No","2014","vocational + Abi","West Germany","1693","0.966214395989172","0.957768587073811","0.974660204904533","2"
"No","2014","vocational + Abi","East Germany","287","0.922362611399761","0.891928812187647","0.952796410611874","2"
"No","2014","higher vocational","West Germany","1151","0.967999928478684","0.958000210600637","0.977999646356731","2"
"No","2014","higher vocational","East Germany","399","0.97917414507879","0.965334727132746","0.993013563024833","2"
"No","2014","higher education","West Germany","4607","0.957535877635764","0.95182484980547","0.963246905466059","2"
"No","2014","higher education","East Germany","1408","0.977893716220096","0.970312866881378","0.985474565558814","2"
"Yes","2014","general elemantary","West Germany","83","0.019503709015311","0.0143220166384559","0.0246854013921661","1"
"Yes","2014","general elemantary","East Germany","21","","","","1"
"Yes","2014","middle vocational","West Germany","295","0.0242184106819519","0.0211626494817525","0.0272741718821513","1"
"Yes","2014","middle vocational","East Germany","82","0.0255595672327586","0.0197817420947045","0.0313373923708127","1"
"Yes","2014","vocational + Abi","West Germany","65","0.033785604010828","0.0253397950954667","0.0422314129261892","1"
"Yes","2014","higher education","East Germany","37","0.0221062837799039","0.0145254344411861","0.0296871331186217","1"
"Yes","2014","in school","West Germany","11","","","","1"
"Yes","2014","in school","East Germany","","","","","1"
"Yes","2014","inadequately","West Germany","18","","","","1"
"Yes","2014","higher vocational","West Germany","39","0.0320000715213156","0.0220003536432686","0.0419997893993627","1"
"Yes","2014","higher vocational","East Germany","10","","","","1"
"Yes","2014","inadequately","East Germany","1","","","","1"
"Yes","2014","vocational + Abi","East Germany","10","","","","1"
"Yes","2014","higher education","West Germany","182","0.0424641223642357","0.0367530945339414","0.04817515019453","1"
"No","2015","in school","West Germany","288","0.969553963417976","0.949914672596975","0.989193254238977","2"
"No","2015","in school","East Germany","54","0.985643600639035","0.954487952083138","1.01679924919493","2"
"No","2015","inadequately","West Germany","352","0.982496445141773","0.969006089395055","0.995986800888492","2"
"No","2015","inadequately","East Germany","47","0.962679103593057","0.909056946823798","1.01630126036232","2"
"No","2015","general elemantary","West Germany","2277","0.979838024220815","0.974143153742306","0.985532894699324","2"
"No","2015","general elemantary","East Germany","326","0.936608702263567","0.910784378753639","0.962433025773495","2"
"No","2015","middle vocational","West Germany","8711","0.973329785046203","0.970000750044747","0.976658820047658","2"
"No","2015","middle vocational","East Germany","2625","0.975966825700251","0.970195340953099","0.981738310447403","2"
"No","2015","vocational + Abi","West Germany","1616","0.955960907507967","0.946155303689975","0.965766511325958","2"
"No","2015","vocational + Abi","East Germany","265","0.946199512093615","0.919629443629089","0.97276958055814","2"
"No","2015","higher vocational","West Germany","1100","0.981050714742875","0.973111541440974","0.988989888044775","2"
"No","2015","higher vocational","East Germany","380","0.948991841648434","0.927376723375714","0.970606959921154","2"
"No","2015","higher education","West Germany","4345","0.963858093179923","0.958415735788596","0.969300450571249","2"
"No","2015","higher education","East Germany","1332","0.962963561022954","0.952974323021711","0.972952799024198","2"
"Yes","2015","higher education","East Germany","41","0.0370364389770456","0.0270472009758022","0.047025676978289","1"
"Yes","2015","general elemantary","West Germany","63","0.0201619757791847","0.0144671053006757","0.0258568462576936","1"
"Yes","2015","general elemantary","East Germany","16","","","","1"
"Yes","2015","middle vocational","West Germany","287","0.0266702149537973","0.0233411799523418","0.0299992499552528","1"
"Yes","2015","middle vocational","East Germany","80","0.0240331742997492","0.0182616895525975","0.029804659046901","1"
"Yes","2015","vocational + Abi","West Germany","66","0.0440390924920334","0.0342334886740418","0.053844696310025","1"
"Yes","2015","vocational + Abi","East Germany","12","","","","1"
"Yes","2015","higher vocational","West Germany","33","0.0189492852571254","0.011010111955225","0.0268884585590257","1"
"Yes","2015","in school","West Germany","6","","","","1"
"Yes","2015","in school","East Germany","2","","","","1"
"Yes","2015","inadequately","West Germany","11","","","","1"
"Yes","2015","higher vocational","East Germany","18","","","","1"
"Yes","2015","higher education","West Germany","173","0.0361419068200773","0.030699549428751","0.0415842642114037","1"
"Yes","2015","inadequately","East Germany","1","","","","1"
"No","2016","in school","West Germany","278","0.984645469759883","0.970420041387203","0.998870898132563","2"
"No","2016","in school","East Germany","40","0.993326691835223","0.968991739144237","1.01766164452621","2"
"No","2016","inadequately","West Germany","343","0.969382118210206","0.95151110992914","0.987253126491272","2"
"No","2016","inadequately","East Germany","44","0.996745042781196","0.980103004419949","1.01338708114244","2"
"No","2016","general elemantary","West Germany","2174","0.977516974113136","0.971394126765483","0.983639821460788","2"
"No","2016","general elemantary","East Germany","309","0.984292578735131","0.970647774769783","0.997937382700478","2"
"No","2016","middle vocational","West Germany","8176","0.966405708773303","0.962565748464427","0.97024566908218","2"
"No","2016","middle vocational","East Germany","2453","0.961623853848825","0.954188145035396","0.969059562662255","2"
"No","2016","vocational + Abi","West Germany","1682","0.950290815749535","0.940107817929848","0.960473813569223","2"
"No","2016","vocational + Abi","East Germany","261","0.958307071480226","0.934639355083427","0.981974787877025","2"
"No","2016","higher vocational","West Germany","1012","0.981142301419781","0.972875418889629","0.989409183949932","2"
"No","2016","higher vocational","East Germany","351","0.965581505929379","0.94698097633228","0.984182035526477","2"
"No","2016","higher education","West Germany","4368","0.961215484138802","0.955606470051889","0.966824498225716","2"
"No","2016","higher education","East Germany","1275","0.943268322913837","0.930910100778952","0.955626545048721","2"
"Yes","2016","higher education","East Germany","71","0.0567316770861632","0.0443734549512789","0.0690898992210475","1"
"Yes","2016","general elemantary","West Germany","78","0.0224830258868644","0.016360178539212","0.0286058732345169","1"
"Yes","2016","general elemantary","East Germany","10","","","","1"
"Yes","2016","middle vocational","West Germany","282","0.0335942912266966","0.0297543309178203","0.0374342515355729","1"
"Yes","2016","middle vocational","East Germany","111","0.0383761461511748","0.0309404373377451","0.0458118549646045","1"
"Yes","2016","vocational + Abi","West Germany","68","0.0497091842504648","0.0395261864307774","0.0598921820701521","1"
"Yes","2016","vocational + Abi","East Germany","13","","","","1"
"Yes","2016","higher vocational","West Germany","28","","","","1"
"Yes","2016","in school","East Germany","3","","","","1"
"Yes","2016","in school","West Germany","9","","","","1"
"Yes","2016","inadequately","West Germany","14","","","","1"
"Yes","2016","higher vocational","East Germany","18","","","","1"
"Yes","2016","higher education","West Germany","184","0.0387845158611977","0.0331755017742841","0.0443935299481113","1"
"Yes","2016","inadequately","East Germany","1","","","","1"
"No","2017","in school","West Germany","320","0.984056479395627","0.970562618760596","0.997550340030658","2"
"No","2017","in school","East Germany","66","0.987337639992024","0.960564404064304","1.01411087591974","2"
"No","2017","inadequately","West Germany","383","0.974012951812257","0.958362975683177","0.989662927941338","2"
"No","2017","inadequately","East Germany","50","1","1","1","2"
"No","2017","general elemantary","West Germany","2293","0.976558818622718","0.970455879354624","0.982661757890811","2"
"No","2017","general elemantary","East Germany","365","0.967027636542926","0.949050398536855","0.985004874548996","2"
"No","2017","middle vocational","West Germany","8899","0.968362911696361","0.96478921452507","0.971936608867652","2"
"No","2017","middle vocational","East Germany","2708","0.956886915747915","0.9494391188425","0.964334712653329","2"
"No","2017","vocational + Abi","West Germany","1817","0.960193666810036","0.951370332141176","0.969017001478897","2"
"No","2017","vocational + Abi","East Germany","304","0.949420414785629","0.925668910019227","0.97317191955203","2"
"No","2017","higher vocational","West Germany","1099","0.97241299630941","0.962917829044282","0.981908163574537","2"
"No","2017","higher vocational","East Germany","370","0.944979235280962","0.922633608582831","0.967324861979094","2"
"No","2017","higher education","West Germany","4872","0.960051250828929","0.954667476616436","0.965435025041422","2"
"No","2017","higher education","East Germany","1360","0.950062195467693","0.938839309076873","0.961285081858512","2"
"Yes","2017","general elemantary","West Germany","68","0.0234411813772823","0.0173382421091888","0.0295441206453757","1"
"Yes","2017","general elemantary","East Germany","14","","","","1"
"Yes","2017","middle vocational","West Germany","316","0.0316370883036388","0.0280633911323479","0.0352107854749296","1"
"Yes","2017","middle vocational","East Germany","149","0.0431130842520854","0.0356652873466706","0.0505608811575001","1"
"Yes","2017","in school","West Germany","11","","","","1"
"Yes","2017","in school","East Germany","1","","","","1"
"Yes","2017","vocational + Abi","West Germany","69","0.0398063331899637","0.030982998521103","0.0486296678588244","1"
"Yes","2017","vocational + Abi","East Germany","23","","","","1"
"Yes","2017","higher education","East Germany","87","0.0499378045323073","0.038714918141488","0.0611606909231265","1"
"Yes","2017","inadequately","West Germany","14","","","","1"
"Yes","2017","inadequately","East Germany","","","","","1"
"Yes","2017","higher vocational","West Germany","44","0.02758700369059","0.0180918364254624","0.0370821709557176","1"
"Yes","2017","higher vocational","East Germany","30","0.0550207647190377","0.0326751380209058","0.0773663914171696","1"
"Yes","2017","higher education","West Germany","211","0.0399487491710711","0.0345649749585776","0.0453325233835645","1"
"No","2018","in school","West Germany","266","0.946401600559216","0.919830643746465","0.972972557371968","2"
"No","2018","in school","East Germany","57","1","1","1","2"
"No","2018","inadequately","West Germany","403","0.972614718053016","0.956931670741169","0.988297765364862","2"
"No","2018","inadequately","East Germany","53","0.983809386225135","0.951328996505735","1.01628977594454","2"
"No","2018","general elemantary","West Germany","2208","0.976814166324411","0.970620555704341","0.983007776944481","2"
"No","2018","general elemantary","East Germany","383","0.965275070917106","0.947265678282344","0.983284463551868","2"
"No","2018","middle vocational","West Germany","8428","0.970918591838338","0.967391725726456","0.974445457950219","2"
"No","2018","middle vocational","East Germany","2657","0.958895579836598","0.95149827641474","0.966292883258455","2"
"No","2018","vocational + Abi","West Germany","1712","0.960276258216757","0.951235994136176","0.969316522297337","2"
"No","2018","vocational + Abi","East Germany","305","0.956232784579908","0.933818268096331","0.978647301063484","2"
"No","2018","higher vocational","West Germany","1022","0.966748478945886","0.95595509402801","0.977541863863761","2"
"No","2018","higher vocational","East Germany","380","0.983955359442782","0.971485301214501","0.996425417671063","2"
"No","2018","higher education","West Germany","4747","0.96865969618715","0.963790616347219","0.973528776027081","2"
"No","2018","higher education","East Germany","1347","0.968029888807772","0.958788336411769","0.977271441203774","2"
"Yes","2018","middle vocational","East Germany","110","0.0411044201634025","0.0337071167415448","0.0485017235852601","1"
"Yes","2018","general elemantary","West Germany","60","0.023185833675589","0.0169922230555187","0.0293794442956593","1"
"Yes","2018","general elemantary","East Germany","14","","","","1"
"Yes","2018","middle vocational","West Germany","292","0.0290814081616624","0.0255545420497809","0.0326082742735439","1"
"Yes","2018","vocational + Abi","West Germany","81","0.0397237417832435","0.0306834777026628","0.0487640058638242","1"
"Yes","2018","in school","West Germany","10","","","","1"
"Yes","2018","in school","East Germany","","","","","1"
"Yes","2018","vocational + Abi","East Germany","15","","","","1"
"Yes","2018","higher vocational","West Germany","38","0.0332515210541144","0.0224581361362391","0.0440449059719898","1"
"Yes","2018","higher education","East Germany","45","0.0319701111922285","0.0227285587962257","0.0412116635882313","1"
"Yes","2018","inadequately","East Germany","5","","","","1"
"Yes","2018","inadequately","West Germany","13","","","","1"
"Yes","2018","higher education","West Germany","172","0.0313403038128498","0.0264712239729186","0.0362093836527809","1"
"Yes","2018","higher vocational","East Germany","10","","","","1"
"No","2019","in school","West Germany","266","0.961322280354136","0.938573480774142","0.98407107993413","2"
"No","2019","in school","East Germany","53","1","1","1","2"
"No","2019","inadequately","West Germany","334","0.979708235619024","0.964765045468954","0.994651425769093","2"
"No","2019","inadequately","East Germany","46","0.993062471561209","0.969332903378818","1.0167920397436","2"
"No","2019","general elemantary","West Germany","1974","0.974134047223146","0.967252576812","0.981015517634292","2"
"No","2019","general elemantary","East Germany","363","0.983263325301912","0.970227271957021","0.996299378646802","2"
"No","2019","middle vocational","West Germany","8247","0.975967479736255","0.972708816359958","0.979226143112552","2"
"No","2019","middle vocational","East Germany","2540","0.975692974435693","0.969785971959739","0.981599976911648","2"
"No","2019","vocational + Abi","West Germany","1783","0.963156419040344","0.954553762048897","0.971759076031791","2"
"No","2019","vocational + Abi","East Germany","300","0.906398530844954","0.874584325174947","0.938212736514962","2"
"No","2019","higher vocational","West Germany","1184","0.95878197504936","0.947663315641878","0.969900634456841","2"
"No","2019","higher vocational","East Germany","424","0.961917092299243","0.944053752181768","0.979780432416718","2"
"No","2019","higher education","West Germany","5218","0.955390245032585","0.949878881876361","0.960901608188808","2"
"No","2019","higher education","East Germany","1548","0.977069192759607","0.969714147779125","0.984424237740089","2"
"Yes","2019","middle vocational","East Germany","71","0.0243070255643067","0.0184000230883521","0.0302140280402612","1"
"Yes","2019","general elemantary","West Germany","70","0.0258659527768539","0.0189844823657077","0.032747423188","1"
"Yes","2019","general elemantary","East Germany","9","","","","1"
"Yes","2019","middle vocational","West Germany","238","0.0240325202637452","0.0207738568874483","0.0272911836400421","1"
"Yes","2019","vocational + Abi","West Germany","59","0.0368435809596564","0.0282409239682092","0.0454462379511036","1"
"Yes","2019","in school","East Germany","","","","","1"
"Yes","2019","inadequately","East Germany","1","","","","1"
"Yes","2019","in school","West Germany","10","","","","1"
"Yes","2019","vocational + Abi","East Germany","22","","","","1"
"Yes","2019","higher vocational","West Germany","44","0.0412180249506405","0.030099365543159","0.052336684358122","1"
"Yes","2019","higher education","East Germany","43","0.0229308072403932","0.0155757622599114","0.030285852220875","1"
"Yes","2019","higher vocational","East Germany","17","","","","1"
"Yes","2019","higher education","West Germany","172","0.0446097549674155","0.0390983918111921","0.0501211181236389","1"
"Yes","2019","inadequately","West Germany","8","","","","1"
