"ple0160","year","pgcasmin","n","percent","lower_confidence","upper_confidence"
"No","2014","(3a) lower tertiary education","1991","0.969838563175046","0.962422222942101","0.977254903407991"
"No","2014","(3b) higher tertiary education","4024","0.956665478715251","0.950501142562097","0.962829814868405"
"Yes","2014","(0) in school","11","","",""
"Yes","2014","(1a) inadequately completed","17","","",""
"Yes","2014","(1b) general elementary school","59","0.0215158786815445","0.015673065568731","0.0273586917943579"
"Yes","2014","(1c) basic vocational qualification","150","0.017851096376418","0.0144655535421887","0.0212366392106472"
"Yes","2014","(2a) intermediate vocational","180","0.0244878179305877","0.0206022085804963","0.0283734272806791"
"Yes","2014","(2b) intermediate general qualification","48","0.0305838479337932","0.0187478738158676","0.0424198220517187"
"Yes","2014","(2c_gen) general maturity certificate","73","0.0629828406891197","0.0504917552721171","0.0754739261061223"
"Yes","2014","(2c_voc) vocational maturity certificate","87","0.0374037898740847","0.02999092026112","0.0448166594870495"
"Yes","2014","(3a) lower tertiary education","52","0.030161436824954","0.0227450965920093","0.0375777770578987"
"Yes","2014","(3b) higher tertiary education","167","0.0433345212847486","0.0371701851315946","0.0494988574379026"
"No","2015","(0) in school","346","0.971679139704262","0.954398448070428","0.988959831338095"
"No","2015","(1a) inadequately completed","453","0.980629274522967","0.96808878554211","0.993169763503823"
"No","2015","(1b) general elementary school","1945","0.974472975624434","0.967560747073322","0.981385204175547"
"No","2015","(1c) basic vocational qualification","5280","0.979520173795802","0.975749853783308","0.983290493808296"
"No","2015","(2a) intermediate vocational","5589","0.975752219348747","0.971782325570855","0.979722113126639"
"No","2015","(2b) intermediate general qualification","714","0.975803313356078","0.964732199286122","0.986874427426035"
"No","2015","(2c_gen) general maturity certificate","1203","0.944389858812723","0.93180099470677","0.956978722918676"
"No","2015","(2c_voc) vocational maturity certificate","2305","0.954386637314461","0.946037508008721","0.9627357666202"
"No","2015","(3a) lower tertiary education","1892","0.971315021110247","0.963898777402511","0.978731264817984"
"No","2015","(3b) higher tertiary education","3785","0.959476549042566","0.953323434768783","0.965629663316349"
"Yes","2015","(0) in school","8","","",""
"Yes","2015","(1a) inadequately completed","11","","",""
"Yes","2015","(1b) general elementary school","55","0.0255270243755655","0.018614795824453","0.0324392529266781"
"Yes","2015","(1c) basic vocational qualification","141","0.0204798262041983","0.0167095061917043","0.0242501462166923"
"Yes","2015","(2a) intermediate vocational","178","0.0242477806512528","0.0202778868733605","0.028217674429145"
"Yes","2015","(2b) intermediate general qualification","26","","",""
"Yes","2015","(2c_gen) general maturity certificate","70","0.0556101411872767","0.0430212770813236","0.0681990052932298"
"Yes","2015","(2c_voc) vocational maturity certificate","94","0.0456133626855392","0.0372642333797995","0.0539624919912788"
"Yes","2015","(3a) lower tertiary education","54","0.0286849788897528","0.021268735182016","0.0361012225974895"
"Yes","2015","(3b) higher tertiary education","160","0.0405234509574339","0.0343703366836509","0.0466765652312169"
"No","2016","(0) in school","319","0.985440845977155","0.972537051295428","0.998344640658882"
"No","2016","(1a) inadequately completed","463","0.971735743850445","0.956894400809856","0.986577086891033"
"No","2016","(1b) general elementary school","1879","0.984285973726737","0.978736058328882","0.989835889124593"
"No","2016","(1c) basic vocational qualification","4965","0.981090844584346","0.97734426306575","0.984837426102942"
"No","2016","(2a) intermediate vocational","5119","0.96277028186195","0.957691911822972","0.967848651900927"
"No","2016","(2b) intermediate general qualification","649","0.959259982108612","0.944520309453999","0.973999654763225"
"No","2016","(2c_gen) general maturity certificate","1179","0.919103936101846","0.904011987020952","0.934195885182739"
"No","2016","(2c_voc) vocational maturity certificate","2348","0.958155303454432","0.950210350258285","0.966100256650578"
"No","2016","(3a) lower tertiary education","1764","0.971823382186457","0.964241786006325","0.979404978366588"
"No","2016","(3b) higher tertiary education","3879","0.950759285864062","0.944110305074024","0.9574082666541"
"Yes","2016","(0) in school","12","","",""
"Yes","2016","(1a) inadequately completed","16","","",""
"Yes","2016","(1b) general elementary school","50","0.0157140262732628","0.0101641108754072","0.0212639416711184"
"Yes","2016","(1c) basic vocational qualification","112","0.0189091554156541","0.0151625738970578","0.0226557369342504"
"Yes","2016","(2a) intermediate vocational","220","0.0372297181380504","0.0321513480990728","0.0423080881770281"
"Yes","2016","(2b) intermediate general qualification","42","0.0407400178913879","0.0260003452367747","0.055479690546001"
"Yes","2016","(2c_gen) general maturity certificate","75","0.0808960638981544","0.0658041148172609","0.0959880129790479"
"Yes","2016","(2c_voc) vocational maturity certificate","92","0.0418446965455683","0.0338997433494218","0.0497896497417148"
"Yes","2016","(3a) lower tertiary education","66","0.0281766178135433","0.0205950216334119","0.0357582139936747"
"Yes","2016","(3b) higher tertiary education","189","0.0492407141359382","0.0425917333459004","0.0558896949259759"
"No","2017","(0) in school","389","0.984654291523877","0.972623027274472","0.996685555773282"
"No","2017","(1a) inadequately completed","496","0.978255852111906","0.965622734643694","0.990888969580118"
"No","2017","(1b) general elementary school","1939","0.981937356761679","0.976081617902322","0.987793095621035"
"No","2017","(1c) basic vocational qualification","5066","0.975695515259152","0.971512835008379","0.979878195509925"
"No","2017","(2a) intermediate vocational","5849","0.962904839738176","0.958170197023214","0.967639482453138"
"No","2017","(2b) intermediate general qualification","770","0.952949900604445","0.938349737153708","0.967550064055183"
"No","2017","(2c_gen) general maturity certificate","1393","0.935480261915523","0.922989115515411","0.947971408315635"
"No","2017","(2c_voc) vocational maturity certificate","2550","0.961309305544839","0.953980349647058","0.968638261442619"
"No","2017","(3a) lower tertiary education","1953","0.95933861158609","0.950784790169443","0.967892433002737"
"No","2017","(3b) higher tertiary education","4279","0.957741211808069","0.951851490132347","0.963630933483791"
"Yes","2017","(0) in school","12","","",""
"Yes","2017","(1a) inadequately completed","16","","",""
"Yes","2017","(1b) general elementary school","48","0.0180626432383212","0.0122069043789646","0.0239183820976779"
"Yes","2017","(1c) basic vocational qualification","141","0.0243044847408478","0.0201218044900751","0.0284871649916205"
"Yes","2017","(2a) intermediate vocational","272","0.0370951602618241","0.0323605175468625","0.0418298029767856"
"Yes","2017","(2b) intermediate general qualification","38","0.0470500993955547","0.0324499359448175","0.061650262846292"
"Yes","2017","(2c_gen) general maturity certificate","93","0.0645197380844769","0.0520285916843649","0.0770108844845889"
"Yes","2017","(2c_voc) vocational maturity certificate","110","0.0386906944551612","0.0313617385573809","0.0460196503529415"
"Yes","2017","(3a) lower tertiary education","95","0.0406613884139101","0.032107566997263","0.0492152098305572"
"Yes","2017","(3b) higher tertiary education","203","0.0422587881919306","0.0363690665162086","0.0481485098676525"
"No","2018","(0) in school","325","0.954995341452192","0.932795235378103","0.977195447526281"
"No","2018","(1a) inadequately completed","518","0.971445132521752","0.957332097710287","0.985558167333218"
"No","2018","(1b) general elementary school","1873","0.977748646417233","0.971152713383752","0.984344579450715"
"No","2018","(1c) basic vocational qualification","4751","0.9815255876385","0.977737765278814","0.985313409998186"
"No","2018","(2a) intermediate vocational","5587","0.967279764564333","0.962702499455017","0.971857029673648"
"No","2018","(2b) intermediate general qualification","769","0.96830256678929","0.956139684055959","0.980465449522622"
"No","2018","(2c_gen) general maturity certificate","1357","0.927281284729771","0.913970512537519","0.940592056922022"
"No","2018","(2c_voc) vocational maturity certificate","2434","0.959653742807058","0.952005990424428","0.967301495189689"
"No","2018","(3a) lower tertiary education","1929","0.975927422795014","0.96917273932777","0.982682106262259"
"No","2018","(3b) higher tertiary education","4165","0.964952180221058","0.959476511746135","0.97042784869598"
"Yes","2018","(0) in school","10","","",""
"Yes","2018","(1a) inadequately completed","17","","",""
"Yes","2018","(1b) general elementary school","48","0.0222513535827666","0.0156554205492853","0.028847286616248"
"Yes","2018","(1c) basic vocational qualification","104","0.0184744123615001","0.0146865900018143","0.0222622347211859"
"Yes","2018","(2a) intermediate vocational","216","0.0327202354356673","0.0281429703263515","0.0372975005449831"
"Yes","2018","(2b) intermediate general qualification","28","","",""
"Yes","2018","(2c_gen) general maturity certificate","105","0.0727187152702295","0.0594079430779782","0.0860294874624808"
"Yes","2018","(2c_voc) vocational maturity certificate","109","0.0403462571929419","0.0326985048103114","0.0479940095755724"
"Yes","2018","(3a) lower tertiary education","49","0.0240725772049857","0.0173178937377412","0.0308272606722301"
"Yes","2018","(3b) higher tertiary education","168","0.0350478197789425","0.0295721513040202","0.0405234882538648"
"No","2019","(0) in school","322","0.968441631206967","0.949636643754782","0.987246618659153"
"No","2019","(1a) inadequately completed","433","0.981298090066935","0.968683019470479","0.99391316066339"
"No","2019","(1b) general elementary school","1631","0.973098139397566","0.965363613207489","0.980832665587643"
"No","2019","(1c) basic vocational qualification","4413","0.982031814828912","0.978152421753202","0.985911207904623"
"No","2019","(2a) intermediate vocational","5751","0.97323506746266","0.969125155518524","0.977344979406796"
"No","2019","(2b) intermediate general qualification","765","0.98281930636288","0.973786520533611","0.991852092192149"
"No","2019","(2c_gen) general maturity certificate","1393","0.944860621943612","0.93321220553891","0.956509038348313"
"No","2019","(2c_voc) vocational maturity certificate","2565","0.958793813185584","0.951245936332613","0.966341690038555"
"No","2019","(3a) lower tertiary education","2148","0.972801820863783","0.96600942568903","0.979594216038537"
"No","2019","(3b) higher tertiary education","4650","0.952997818528934","0.947017347742201","0.958978289315666"
"Yes","2019","(0) in school","10","","",""
"Yes","2019","(1a) inadequately completed","10","","",""
"Yes","2019","(1b) general elementary school","50","0.0269018606024339","0.0191673344123572","0.0346363867925106"
"Yes","2019","(1c) basic vocational qualification","91","0.0179681851710878","0.0140887920953773","0.0218475782467983"
"Yes","2019","(2a) intermediate vocational","173","0.0267649325373399","0.0226550205932039","0.030874844481476"
"Yes","2019","(2b) intermediate general qualification","30","0.0171806936371197","0.00814790780785086","0.0262134794663885"
"Yes","2019","(2c_gen) general maturity certificate","82","0.0551393780563884","0.0434909616516871","0.0667877944610896"
"Yes","2019","(2c_voc) vocational maturity certificate","99","0.0412061868144158","0.033658309961445","0.0487540636673867"
"Yes","2019","(3a) lower tertiary education","55","0.0271981791362166","0.0204057839614631","0.0339905743109702"
"Yes","2019","(3b) higher tertiary education","161","0.0470021814710664","0.0410217106843338","0.052982652257799"
