"ple0160","year","e11102","education","n","percent","lower_confidence","upper_confidence"
"Yes","2014","Not Employed","lower secondary degree","53","0.0129890201557155","0.00926229029927135","0.0167157500121596"
"Yes","2014","Not Employed","no degree/no degree yet","20","","",""
"Yes","2014","Not Employed","Other degree","23","","",""
"Yes","2014","Not Employed","secondary school degree","42","0.0151377836341009","0.0098586693623725","0.0204168979058294"
"No","2015","Employed","college entrance qualification","5223","0.950646240318427","0.944909225656571","0.956383254980284"
"No","2015","Employed","lower secondary degree","2945","0.970225808856337","0.964214561758836","0.976237055953838"
"No","2015","Employed","no degree/no degree yet","289","0.985425097908639","0.971679257483627","0.999170938333651"
"No","2015","Employed","Other degree","1876","0.962156187898213","0.953673759778479","0.970638616017948"
"No","2015","Employed","secondary school degree","5069","0.974214543785126","0.969924798913476","0.978504288656777"
"No","2015","Not Employed","college entrance qualification","1600","0.971246047807051","0.963172831643596","0.979319263970507"
"No","2015","Not Employed","lower secondary degree","3229","0.98601645116061","0.981993060293105","0.990039842028115"
"No","2015","Not Employed","no degree/no degree yet","514","0.972973231851678","0.959167556377133","0.986778907326223"
"No","2015","Not Employed","Other degree","821","0.985811090607647","0.977808355015398","0.993813826199895"
"No","2015","Not Employed","secondary school degree","1851","0.980995224210513","0.974844339232505","0.98714610918852"
"Yes","2015","Employed","college entrance qualification","253","0.0493537596815725","0.0436167450197162","0.0550907743434288"
"Yes","2015","Employed","lower secondary degree","126","0.0297741911436632","0.0237629440461623","0.0357854382411641"
"Yes","2015","Employed","no degree/no degree yet","3","","",""
"Yes","2015","Employed","Other degree","68","0.0378438121017867","0.0293613839820522","0.0463262402215211"
"Yes","2015","Employed","secondary school degree","175","0.0257854562148737","0.0214957113432233","0.0300752010865242"
"Yes","2015","Not Employed","college entrance qualification","46","0.0287539521929484","0.0206807360294929","0.036827168356404"
"Yes","2015","Not Employed","lower secondary degree","43","0.0139835488393901","0.00996015797188542","0.0180069397068948"
"Yes","2015","Not Employed","no degree/no degree yet","16","","",""
"Yes","2015","Not Employed","Other degree","18","","",""
"Yes","2015","Not Employed","secondary school degree","42","0.0190047757894873","0.0128538908114797","0.025155660767495"
"No","2016","Employed","college entrance qualification","4985","0.945159530153531","0.938998143165116","0.951320917141947"
"No","2016","Employed","lower secondary degree","2756","0.971907797072335","0.965845649026473","0.977969945118198"
"No","2016","Employed","no degree/no degree yet","297","0.958258354527917","0.936030682185874","0.980486026869959"
"No","2016","Employed","Other degree","2226","0.968575268497677","0.961473052914991","0.975677484080363"
"No","2016","Employed","secondary school degree","4569","0.957648404865404","0.951952932766812","0.963343876963996"
"No","2016","Not Employed","college entrance qualification","1495","0.967764279458283","0.958968468896441","0.976560090020125"
"No","2016","Not Employed","lower secondary degree","2962","0.991011377853842","0.987634049032446","0.994388706675238"
"No","2016","Not Employed","no degree/no degree yet","488","0.986443264008651","0.976327239858163","0.996559288159139"
"No","2016","Not Employed","Other degree","921","0.988776916194091","0.982013822606013","0.995540009782169"
"No","2016","Not Employed","secondary school degree","1772","0.977031292261796","0.970150861391886","0.983911723131706"
"Yes","2016","Employed","college entrance qualification","260","0.0548404698464686","0.0486790828580535","0.0610018568348836"
"Yes","2016","Employed","lower secondary degree","98","0.0280922029276646","0.022030054881802","0.0341543509735272"
"Yes","2016","Employed","no degree/no degree yet","14","","",""
"Yes","2016","Employed","Other degree","92","0.0314247315023235","0.0243225159196374","0.0385269470850096"
"Yes","2016","Employed","secondary school degree","234","0.042351595134596","0.036656123036004","0.0480470672331881"
"Yes","2016","Not Employed","college entrance qualification","54","0.032235720541717","0.0234399099798751","0.0410315311035589"
"Yes","2016","Not Employed","lower secondary degree","38","0.00898862214615811","0.00561129332476207","0.0123659509675542"
"Yes","2016","Not Employed","no degree/no degree yet","14","","",""
"Yes","2016","Not Employed","Other degree","11","","",""
"Yes","2016","Not Employed","secondary school degree","49","0.022968707738204","0.0160882768682944","0.0298491386081137"
"No","2017","Employed","college entrance qualification","5828","0.944638735603107","0.938938150074941","0.950339321131273"
"No","2017","Employed","lower secondary degree","2983","0.966707471661797","0.960400389150278","0.973014554173315"
"No","2017","Employed","no degree/no degree yet","328","0.958692956978337","0.937633224361064","0.97975268959561"
"No","2017","Employed","Other degree","2132","0.971945073984539","0.965038584601808","0.97885156336727"
"No","2017","Employed","secondary school degree","5318","0.956966209939435","0.951645458240639","0.962286961638231"
"No","2017","Not Employed","college entrance qualification","1682","0.975759565896285","0.968514519643284","0.983004612149285"
"No","2017","Not Employed","lower secondary degree","2929","0.986873293765147","0.98278201362486","0.990964573905434"
"No","2017","Not Employed","no degree/no degree yet","562","0.988722176947022","0.980098616236364","0.99734573765768"
"No","2017","Not Employed","Other degree","882","0.989838526720783","0.983289960674136","0.99638709276743"
"No","2017","Not Employed","secondary school degree","1926","0.974584619759811","0.967671556301877","0.981497683217745"
"Yes","2017","Employed","college entrance qualification","354","0.0553612643968929","0.049660678868727","0.0610618499250587"
"Yes","2017","Employed","lower secondary degree","125","0.0332925283382033","0.0269854458266849","0.0395996108497217"
"Yes","2017","Employed","no degree/no degree yet","15","","",""
"Yes","2017","Employed","Other degree","64","0.028054926015461","0.0211484366327301","0.034961415398192"
"Yes","2017","Employed","secondary school degree","270","0.0430337900605651","0.0377130383617688","0.0483545417593615"
"Yes","2017","Not Employed","college entrance qualification","49","0.0242404341037156","0.0169953878507151","0.031485480356716"
"Yes","2017","Not Employed","lower secondary degree","44","0.013126706234853","0.00903542609456632","0.0172179863751397"
"Yes","2017","Not Employed","no degree/no degree yet","14","","",""
"Yes","2017","Not Employed","Other degree","19","","",""
"Yes","2017","Not Employed","secondary school degree","65","0.0254153802401889","0.0185023167822547","0.0323284436981232"
"No","2018","Employed","college entrance qualification","5674","0.953006978538316","0.947641511617661","0.95837244545897"
"No","2018","Employed","lower secondary degree","2773","0.969563622836687","0.963281006949254","0.975846238724119"
"No","2018","Employed","no degree/no degree yet","308","0.964654678457395","0.94439163595464","0.98491772096015"
"No","2018","Employed","Other degree","2011","0.972326469727456","0.965275332234719","0.979377607220194"
"No","2018","Employed","secondary school degree","5088","0.962149291192562","0.957018367492863","0.967280214892261"
"No","2018","Not Employed","college entrance qualification","1640","0.975264216219531","0.967832722833572","0.98269570960549"
"No","2018","Not Employed","lower secondary degree","2820","0.990696076426763","0.987171939525571","0.994220213327955"
"No","2018","Not Employed","no degree/no degree yet","538","0.967110274043015","0.952259081297197","0.981961466788833"
"No","2018","Not Employed","Other degree","833","0.989018996338517","0.982017245601241","0.996020747075793"
"No","2018","Not Employed","secondary school degree","1898","0.985603459991847","0.980284981495403","0.990921938488292"
"Yes","2018","Employed","college entrance qualification","302","0.0469930214616845","0.0416275545410295","0.0523584883823394"
"Yes","2018","Employed","lower secondary degree","99","0.0304363771633133","0.0241537612758808","0.0367189930507458"
"Yes","2018","Employed","no degree/no degree yet","11","","",""
"Yes","2018","Employed","Other degree","68","0.0276735302725437","0.020622392779806","0.0347246677652815"
"Yes","2018","Employed","secondary school degree","226","0.037850708807438","0.0327197851077388","0.0429816325071373"
"Yes","2018","Not Employed","college entrance qualification","38","0.0247357837804692","0.0173042903945102","0.0321672771664283"
"Yes","2018","Not Employed","lower secondary degree","31","0.00930392357323651","0.00577978667204447","0.0128280604744286"
"Yes","2018","Not Employed","no degree/no degree yet","16","","",""
"Yes","2018","Not Employed","Other degree","18","","",""
"Yes","2018","Not Employed","secondary school degree","29","","",""
"No","2019","Employed","college entrance qualification","6427","0.948460374210045","0.943165894013567","0.953754854406523"
"No","2019","Employed","lower secondary degree","2562","0.972048517899046","0.96576318802115","0.978333847776943"
"No","2019","Employed","no degree/no degree yet","292","0.980381375435543","0.964661673713533","0.996101077157553"
"No","2019","Employed","Other degree","1792","0.97821904129833","0.971536780669875","0.984901301926785"
"No","2019","Employed","secondary school degree","5256","0.970053022239522","0.965522975051237","0.974583069427807"
"No","2019","Not Employed","college entrance qualification","1799","0.974855651280859","0.967732872479738","0.98197843008198"
"No","2019","Not Employed","lower secondary degree","2636","0.985534731124669","0.981016827349099","0.990052634900239"
"No","2019","Not Employed","no degree/no degree yet","469","0.97534414640713","0.961500084454804","0.989188208359456"
"No","2019","Not Employed","Other degree","715","0.954131173730825","0.938976192360532","0.969286155101118"
"No","2019","Not Employed","secondary school degree","1969","0.986514621118489","0.981463463089647","0.99156577914733"
"Yes","2019","Employed","college entrance qualification","272","0.051539625789955","0.0462451455934767","0.0568341059864333"
"Yes","2019","Employed","lower secondary degree","80","0.0279514821009537","0.0216661522230574","0.0342368119788501"
"Yes","2019","Employed","no degree/no degree yet","7","","",""
"Yes","2019","Employed","Other degree","41","0.0217809587016699","0.0150986980732147","0.028463219330125"
"Yes","2019","Employed","secondary school degree","182","0.0299469777604779","0.0254169305721926","0.0344770249487632"
"Yes","2019","Not Employed","college entrance qualification","57","0.0251443487191409","0.01802156991802","0.0322671275202619"
"Yes","2019","Not Employed","lower secondary degree","47","0.014465268875331","0.00994736509976083","0.0189831726509011"
"Yes","2019","Not Employed","no degree/no degree yet","13","","",""
"Yes","2019","Not Employed","Other degree","17","","",""
"Yes","2019","Not Employed","secondary school degree","34","0.0134853788815113","0.00843422085266962","0.0185365369103529"
