"ple0160","year","education","sex","n","percent","lower_confidence","upper_confidence"
"Yes","2015","college entrance qualification","Female","145","0.0406013022376275","0.0342513251565111","0.0469512793187439"
"Yes","2015","college entrance qualification","Male","154","0.0481203432700427","0.0409380586339841","0.0553026279061013"
"Yes","2015","lower secondary degree","Female","79","0.0173582390322328","0.0128458606290074","0.0218706174354582"
"Yes","2015","lower secondary degree","Male","90","0.0247037364557297","0.0192615591977142","0.0301459137137452"
"Yes","2015","no degree/no degree yet","Female","14","","",""
"Yes","2015","no degree/no degree yet","Male","5","","",""
"Yes","2015","Other degree","Female","48","0.0229466708628908","0.0154291509852806","0.0304641907405011"
"Yes","2015","Other degree","Male","38","0.0353335546127064","0.025135496618786","0.0455316126066268"
"Yes","2015","secondary school degree","Female","129","0.0196781024887092","0.0154974783520727","0.0238587266253458"
"Yes","2015","secondary school degree","Male","88","0.0288515610620932","0.0227561737065097","0.0349469484176767"
"No","2016","college entrance qualification","Female","3388","0.949884644860812","0.942712498752592","0.957056790969032"
"No","2016","college entrance qualification","Male","3092","0.951142473192548","0.943718589757511","0.958566356627584"
"No","2016","lower secondary degree","Female","2899","0.983685923284063","0.979122279754744","0.988249566813383"
"No","2016","lower secondary degree","Male","2819","0.980466226581748","0.975424164139957","0.985508289023538"
"No","2016","no degree/no degree yet","Female","444","0.978313995027018","0.964988889474627","0.991639100579408"
"No","2016","no degree/no degree yet","Male","341","0.974071497802537","0.95751644414407","0.990626551461004"
"No","2016","Other degree","Female","1721","0.974717578428393","0.967410522074474","0.982024634782312"
"No","2016","Other degree","Male","1426","0.976205674954142","0.968433094925015","0.983978254983268"
"No","2016","secondary school degree","Female","3768","0.964400282021132","0.95860948875214","0.970191075290124"
"No","2016","secondary school degree","Male","2573","0.96220886668574","0.955004084140208","0.969413649231272"
"Yes","2016","college entrance qualification","Female","167","0.0501153551391878","0.0429432090309677","0.0572875012474078"
"Yes","2016","college entrance qualification","Male","147","0.0488575268074524","0.0414336433724161","0.0562814102424887"
"Yes","2016","lower secondary degree","Female","61","0.0163140767159366","0.0117504331866174","0.0208777202452558"
"Yes","2016","lower secondary degree","Male","75","0.0195337734182524","0.0144917109764616","0.0245758358600432"
"Yes","2016","no degree/no degree yet","Female","15","","",""
"Yes","2016","no degree/no degree yet","Male","13","","",""
"Yes","2016","Other degree","Female","52","0.0252824215716068","0.0179753652176876","0.032589477925526"
"Yes","2016","Other degree","Male","51","0.0237943250458582","0.0160217450167317","0.0315669050749846"
"Yes","2016","secondary school degree","Female","165","0.0355997179788681","0.0298089247098761","0.0413905112478602"
"Yes","2016","secondary school degree","Male","118","0.0377911333142601","0.0305863507687279","0.0449959158597923"
"No","2017","college entrance qualification","Female","3891","0.946351280636105","0.93946850640034","0.95323405487187"
"No","2017","college entrance qualification","Male","3619","0.956790959255812","0.950322798082329","0.963259120429295"
"No","2017","lower secondary degree","Female","2960","0.981869826945958","0.977117589987875","0.986622063904042"
"No","2017","lower secondary degree","Male","2952","0.973186390053035","0.967456314531085","0.978916465574985"
"No","2017","no degree/no degree yet","Female","482","0.980003780636194","0.967733601289601","0.992273959982786"
"No","2017","no degree/no degree yet","Male","408","0.97440165917282","0.959279423727887","0.989523894617752"
"No","2017","Other degree","Female","1652","0.981950462801098","0.975623813530767","0.98827711207143"
"No","2017","Other degree","Male","1362","0.973520907138312","0.965098629095248","0.981943185181377"
"No","2017","secondary school degree","Female","4264","0.966514677404783","0.961233165726898","0.971796189082668"
"No","2017","secondary school degree","Male","2980","0.956812766298665","0.949682219809694","0.963943312787636"
"Yes","2017","college entrance qualification","Female","226","0.053648719363895","0.04676594512813","0.0605314935996601"
"Yes","2017","college entrance qualification","Male","177","0.0432090407441879","0.0367408795707048","0.049677201917671"
"Yes","2017","lower secondary degree","Female","68","0.0181301730540415","0.0133779360959581","0.0228824100121249"
"Yes","2017","lower secondary degree","Male","101","0.0268136099469651","0.0210835344250154","0.0325436854689148"
"Yes","2017","no degree/no degree yet","Female","18","","",""
"Yes","2017","no degree/no degree yet","Male","11","","",""
"Yes","2017","Other degree","Female","49","0.0180495371989017","0.0117228879285701","0.0243761864692333"
"Yes","2017","Other degree","Male","34","0.0264790928616877","0.0180568148186233","0.0349013709047521"
"Yes","2017","secondary school degree","Female","193","0.0334853225952169","0.0282038109173321","0.0387668342731018"
"Yes","2017","secondary school degree","Male","142","0.0431872337013353","0.0360566872123642","0.0503177801903064"
"No","2018","college entrance qualification","Female","3800","0.950635163958238","0.943914332353501","0.957355995562974"
"No","2018","college entrance qualification","Male","3514","0.964725968394498","0.958752051646402","0.970699885142594"
"No","2018","lower secondary degree","Female","2806","0.987068613443199","0.982928032367819","0.991209194518578"
"No","2018","lower secondary degree","Male","2787","0.974842911480573","0.969106570946846","0.9805792520143"
"No","2018","no degree/no degree yet","Female","471","0.964773670300533","0.948383767596506","0.981163573004561"
"No","2018","no degree/no degree yet","Male","375","0.968063751866987","0.95054567067581","0.985581833058164"
"No","2018","Other degree","Female","1580","0.976495387280265","0.969145178727975","0.983845595832555"
"No","2018","Other degree","Male","1264","0.979426548292522","0.971704184419845","0.987148912165199"
"No","2018","secondary school degree","Female","4129","0.97317049151679","0.968327317575748","0.978013665457833"
"No","2018","secondary school degree","Male","2857","0.963527064799527","0.956779406858416","0.970274722740638"
"Yes","2018","college entrance qualification","Female","191","0.0493648360417625","0.0426440044370258","0.0560856676464992"
"Yes","2018","college entrance qualification","Male","149","0.0352740316055019","0.029300114857406","0.0412479483535978"
"Yes","2018","lower secondary degree","Female","54","0.0129313865568013","0.0087908054814216","0.017071967632181"
"Yes","2018","lower secondary degree","Male","76","0.0251570885194271","0.0194207479857001","0.0308934290531541"
"Yes","2018","no degree/no degree yet","Female","15","","",""
"Yes","2018","no degree/no degree yet","Male","12","","",""
"Yes","2018","Other degree","Female","52","0.0235046127197349","0.0161544041674452","0.0308548212720247"
"Yes","2018","Other degree","Male","34","0.0205734517074779","0.0128510878348011","0.0282958155801547"
"Yes","2018","secondary school degree","Female","147","0.0268295084832097","0.0219863345421669","0.0316726824242525"
"Yes","2018","secondary school degree","Male","108","0.0364729352004728","0.029725277259362","0.0432205931415836"
"No","2019","college entrance qualification","Female","4099","0.953582487132388","0.947270647556703","0.959894326708072"
"No","2019","college entrance qualification","Male","4122","0.956164426007443","0.950031678045311","0.962297173969576"
"No","2019","lower secondary degree","Female","2524","0.984319291912971","0.979524461476253","0.989114122349689"
"No","2019","lower secondary degree","Male","2673","0.974416684783581","0.968510219122359","0.980323150444802"
"No","2019","no degree/no degree yet","Female","399","0.988633788152549","0.978335228613769","0.998932347691329"
"No","2019","no degree/no degree yet","Male","362","0.963777736851566","0.944841724615789","0.982713749087344"
"No","2019","Other degree","Female","1372","0.979670220247011","0.972290902364565","0.987049538129458"
"No","2019","Other degree","Male","1135","0.959675057899359","0.94835449358313","0.970995622215589"
"No","2019","secondary school degree","Female","4125","0.975753311767501","0.97112679301058","0.980379830524422"
"No","2019","secondary school degree","Male","3099","0.973710530006715","0.968161890832319","0.979259169181111"
"Yes","2019","college entrance qualification","Female","169","0.0464175128676124","0.0401056732919279","0.0527293524432968"
"Yes","2019","college entrance qualification","Male","159","0.0438355739925565","0.0377028260304237","0.0499683219546893"
"Yes","2019","lower secondary degree","Female","55","0.0156807080870291","0.0108858776503109","0.0204755385237473"
"Yes","2019","lower secondary degree","Male","72","0.0255833152164191","0.0196768495551976","0.0314897808776406"
"Yes","2019","no degree/no degree yet","Female","8","","",""
"Yes","2019","no degree/no degree yet","Male","12","","",""
"Yes","2019","Other degree","Female","33","0.0203297797529887","0.0129504618705422","0.0277090976354352"
"Yes","2019","Other degree","Male","25","","",""
"Yes","2019","secondary school degree","Female","121","0.0242466882324992","0.0196201694755781","0.0288732069894203"
"Yes","2019","secondary school degree","Male","95","0.0262894699932852","0.020740830818889","0.0318381091676813"
