"ple0160","year","bula_h","sex","n","percent","lower_confidence","upper_confidence","value"
"Yes","2009","Lower Saxony","Female","34","0.0491402632949805","0.0346171314666642","0.0636633951232968","1"
"Yes","2009","Bremen","Male","1","","","","1"
"Yes","2009","Bremen","Female","","","","","1"
"Yes","2009","Berlin","Female","13","","","","1"
"Yes","2009","Brandenburg","Male","10","","","","1"
"Yes","2009","Brandenburg","Female","22","","","","1"
"Yes","2009","Mecklenburg-Western Pomerania","Male","6","","","","1"
"Yes","2009","Mecklenburg-Western Pomerania","Female","11","","","","1"
"Yes","2009","Saxony","Male","29","","","","1"
"Yes","2009","Saxony","Female","33","0.0389456954921399","0.0245830183525668","0.0533083726317131","1"
"Yes","2009","Saxony-Anhalt","Male","17","","","","1"
"Yes","2009","Saxony-Anhalt","Female","21","","","","1"
"Yes","2009","North Rhine-Westphalia","Male","67","0.0319256013937795","0.0236676444062162","0.0401835583813427","1"
"Yes","2009","North Rhine-Westphalia","Female","85","0.0378075214311868","0.0292268737697878","0.0463881690925859","1"
"Yes","2009","Thuringia","Female","18","","","","1"
"Yes","2009","Thuringia","Male","20","","","","1"
"No","2010","Brandenburg","Male","335","0.974848999394129","0.95830215515735","0.991395843630908","2"
"No","2010","Brandenburg","Female","354","0.924526843686532","0.897611294348026","0.951442393025039","2"
"No","2010","Schleswig-Holstein","Male","212","0.968444269999465","0.94529152618694","0.99159701381199","2"
"No","2010","Schleswig-Holstein","Female","215","0.955490202018958","0.928662955937708","0.982317448100209","2"
"No","2010","Mecklenburg-Western Pomerania","Male","197","0.965754312600559","0.940675401359109","0.99083322384201","2"
"No","2010","Mecklenburg-Western Pomerania","Female","219","0.970828038254583","0.948887471366814","0.992768605142353","2"
"No","2010","Saxony","Male","589","0.960518859814458","0.94516556303408","0.975872156594836","2"
"No","2010","Saxony","Female","606","0.983818117999011","0.9739103462988","0.993725889699221","2"
"No","2010","Hamburg","Male","120","0.908248349559606","0.858042365739944","0.958454333379268","2"
"No","2010","Hamburg","Female","137","0.956683938477191","0.923435169734005","0.989932707220376","2"
"No","2010","Lower Saxony","Male","679","0.955999671346923","0.941008330534305","0.970991012159541","2"
"No","2010","Lower Saxony","Female","760","0.96234323709612","0.949143624267623","0.975542849924617","2"
"No","2010","Bremen","Male","49","1","1","1","2"
"No","2010","Bremen","Female","59","1","1","1","2"
"No","2010","North Rhine-Westphalia","Male","1587","0.978483220699273","0.97142621606645","0.985540225332097","2"
"No","2010","North Rhine-Westphalia","Female","1711","0.968446380480218","0.960311827994562","0.976580932965873","2"
"No","2010","Hesse","Male","513","0.960830673853983","0.944468248029594","0.977193099678372","2"
"No","2010","Hesse","Female","556","0.953047678265532","0.935891224764288","0.970204131766776","2"
"No","2010","Rhineland-Palatinate,Saarland","Male","419","0.960582029083478","0.942337958927185","0.978826099239771","2"
"No","2010","Rhineland-Palatinate,Saarland","Female","494","0.955447261929087","0.937731093959342","0.973163429898831","2"
"No","2010","Baden-Württemberg","Male","886","0.943414770298365","0.928581291605191","0.958248248991539","2"
"No","2010","Baden-Württemberg","Female","985","0.948171978241274","0.934653624563571","0.961690331918976","2"
"No","2010","Bavaria","Male","1123","0.968110754939185","0.957986430522429","0.97823507935594","2"
"No","2010","Bavaria","Female","1229","0.973676932710614","0.96488591682885","0.982467948592378","2"
"No","2010","Berlin","Male","286","0.970840089519651","0.951768827152619","0.989911351886684","2"
"No","2010","Berlin","Female","342","0.976887632669422","0.961212715315235","0.99256255002361","2"
"No","2010","Saxony-Anhalt","Male","324","0.957085785069706","0.935416006611482","0.97875556352793","2"
"No","2010","Saxony-Anhalt","Female","365","0.951697854052847","0.930197323961207","0.973198384144487","2"
"No","2010","Thuringia","Male","345","0.965669834561817","0.946809088907521","0.984530580216112","2"
"No","2010","Thuringia","Female","383","0.974690012639536","0.959297932442525","0.990082092836546","2"
"Yes","2010","Schleswig-Holstein","Male","7","","","","1"
"Yes","2010","Schleswig-Holstein","Female","12","","","","1"
"Yes","2010","Hamburg","Male","7","","","","1"
"Yes","2010","Hamburg","Female","7","","","","1"
"Yes","2010","Hesse","Male","27","","","","1"
"Yes","2010","Hesse","Female","28","","","","1"
"Yes","2010","Rhineland-Palatinate,Saarland","Male","18","","","","1"
"Yes","2010","Rhineland-Palatinate,Saarland","Female","27","","","","1"
"Yes","2010","Baden-Württemberg","Male","46","0.0565852297016352","0.0417517510084612","0.0714187083948091","1"
"Yes","2010","Baden-Württemberg","Female","48","0.0518280217587265","0.038309668081024","0.0653463754364289","1"
"Yes","2010","Bavaria","Male","34","0.0318892450608152","0.0217649206440599","0.0420135694775706","1"
"Yes","2010","Bavaria","Female","45","0.0263230672893861","0.0175320514076221","0.0351140831711502","1"
"Yes","2010","Berlin","Male","13","","","","1"
"Yes","2010","Mecklenburg-Western Pomerania","Female","7","","","","1"
"Yes","2010","Berlin","Female","11","","","","1"
"Yes","2010","Brandenburg","Male","9","","","","1"
"Yes","2010","Brandenburg","Female","16","","","","1"
"Yes","2010","Mecklenburg-Western Pomerania","Male","5","","","","1"
"Yes","2010","Saxony","Male","29","","","","1"
"Yes","2010","Saxony","Female","17","","","","1"
"Yes","2010","Saxony-Anhalt","Male","12","","","","1"
"Yes","2010","Saxony-Anhalt","Female","17","","","","1"
"Yes","2010","Lower Saxony","Male","40","0.0440003286530767","0.0290089878404589","0.0589916694656946","1"
"Yes","2010","Lower Saxony","Female","39","0.0376567629038799","0.0244571500753827","0.0508563757323772","1"
"Yes","2010","Bremen","Male","","","","","1"
"Yes","2010","Bremen","Female","","","","","1"
"Yes","2010","Thuringia","Female","17","","","","1"
"Yes","2010","Thuringia","Male","13","","","","1"
"Yes","2010","North Rhine-Westphalia","Male","37","0.0215167793007266","0.0144597746679034","0.0285737839335498","1"
"Yes","2010","North Rhine-Westphalia","Female","63","0.0315536195197823","0.0234190670341269","0.0396881720054376","1"
"No","2011","Schleswig-Holstein","Male","293","0.955157412373552","0.932044453812162","0.978270370934943","2"
"No","2011","Schleswig-Holstein","Female","329","0.956281232545161","0.934705511691672","0.97785695339865","2"
"No","2011","Brandenburg","Male","403","0.953005537528987","0.932814300790402","0.973196774267571","2"
"No","2011","Brandenburg","Female","436","0.912044564831436","0.88635664002103","0.937732489641842","2"
"No","2011","Hamburg","Male","141","0.960704683130739","0.929816550850111","0.991592815411367","2"
"No","2011","Hamburg","Female","156","0.960583697530895","0.930712004640299","0.990455390421492","2"
"No","2011","Lower Saxony","Male","855","0.943967419922637","0.928975312386823","0.95895952745845","2"
"No","2011","Lower Saxony","Female","950","0.927438490813155","0.911463556544157","0.943413425082154","2"
"No","2011","Bremen","Male","59","0.993194193297442","0.972562253376236","1.01382613321865","2"
"No","2011","Bremen","Female","65","0.996537658254709","0.982366415201807","1.01070890130761","2"
"No","2011","North Rhine-Westphalia","Male","1903","0.957744627994243","0.948876936340927","0.966612319647558","2"
"No","2011","North Rhine-Westphalia","Female","2066","0.943866876779118","0.934195604245967","0.953538149312268","2"
"No","2011","Hesse","Male","625","0.932530717429225","0.913379781516019","0.951681653342431","2"
"No","2011","Hesse","Female","718","0.949553655419753","0.933941990500691","0.965165320338815","2"
"No","2011","Rhineland-Palatinate,Saarland","Male","527","0.958088480494002","0.941341509860377","0.974835451127628","2"
"No","2011","Rhineland-Palatinate,Saarland","Female","627","0.965162688199803","0.951162690520605","0.979162685879002","2"
"No","2011","Mecklenburg-Western Pomerania","Male","235","0.951564680364522","0.924682450473434","0.97844691025561","2"
"No","2011","Mecklenburg-Western Pomerania","Female","258","0.927652945210791","0.896978550515999","0.958327339905583","2"
"No","2011","Saxony","Male","645","0.947436485850366","0.930724808038517","0.964148163662216","2"
"No","2011","Saxony","Female","686","0.966984479761561","0.953969376077151","0.979999583445971","2"
"No","2011","Baden-Württemberg","Male","1116","0.954941744503625","0.943055879698825","0.966827609308424","2"
"No","2011","Baden-Württemberg","Female","1264","0.964435109083588","0.954466752259628","0.974403465907548","2"
"No","2011","Bavaria","Male","1445","0.958725658225638","0.948695607899476","0.9687557085518","2"
"No","2011","Bavaria","Female","1613","0.95640013633127","0.946652895733243","0.966147376929297","2"
"No","2011","Berlin","Male","339","0.955735191179628","0.934458751724519","0.977011630634737","2"
"No","2011","Berlin","Female","396","0.926930656589424","0.902129659994414","0.951731653184434","2"
"No","2011","Saxony-Anhalt","Male","390","0.964620484534295","0.946694946906171","0.98254602216242","2"
"No","2011","Saxony-Anhalt","Female","438","0.950395887974477","0.930554123539812","0.970237652409142","2"
"No","2011","Thuringia","Male","395","0.958435888039067","0.939324956084882","0.977546819993252","2"
"No","2011","Thuringia","Female","441","0.950909012134981","0.931375986072822","0.970442038197141","2"
"Yes","2011","Schleswig-Holstein","Male","15","","","","1"
"Yes","2011","Schleswig-Holstein","Female","16","","","","1"
"Yes","2011","Hamburg","Male","11","","","","1"
"Yes","2011","Hamburg","Female","7","","","","1"
"Yes","2011","Hesse","Male","34","0.0674692825707748","0.0483183466575684","0.0866202184839812","1"
"Yes","2011","Hesse","Female","37","0.0504463445802472","0.034834679661185","0.0660580094993093","1"
"Yes","2011","Rhineland-Palatinate,Saarland","Male","23","","","","1"
"Yes","2011","Rhineland-Palatinate,Saarland","Female","32","0.0348373118001968","0.0208373141209982","0.0488373094793955","1"
"Yes","2011","Baden-Württemberg","Male","54","0.0450582554963751","0.0331723906915756","0.0569441203011747","1"
"Yes","2011","Baden-Württemberg","Female","62","0.0355648909164122","0.0255965340924517","0.0455332477403726","1"
"Yes","2011","Bavaria","Male","66","0.0412743417743619","0.0312442914481998","0.051304392100524","1"
"Yes","2011","Bavaria","Female","73","0.0435998636687302","0.0338526230707032","0.0533471042667572","1"
"Yes","2011","Berlin","Male","20","","","","1"
"Yes","2011","Berlin","Female","27","","","","1"
"Yes","2011","Brandenburg","Male","19","","","","1"
"Yes","2011","Lower Saxony","Male","49","0.0560325800773634","0.0410404725415499","0.0710246876131768","1"
"Yes","2011","Lower Saxony","Female","63","0.0725615091868444","0.0565865749178463","0.0885364434558426","1"
"Yes","2011","Bremen","Male","2","","","","1"
"Yes","2011","Bremen","Female","1","","","","1"
"Yes","2011","Mecklenburg-Western Pomerania","Male","10","","","","1"
"Yes","2011","Mecklenburg-Western Pomerania","Female","16","","","","1"
"Yes","2011","Saxony","Male","40","0.0525635141496337","0.0358518363377841","0.0692751919614832","1"
"Yes","2011","Brandenburg","Female","31","0.087955435168564","0.0622675103581578","0.11364335997897","1"
"Yes","2011","Saxony","Female","38","0.033015520238439","0.0200004165540288","0.0460306239228492","1"
"Yes","2011","Saxony-Anhalt","Male","18","","","","1"
"Yes","2011","Saxony-Anhalt","Female","22","","","","1"
"Yes","2011","North Rhine-Westphalia","Male","74","0.0422553720057574","0.033387680352442","0.0511230636590727","1"
"Yes","2011","North Rhine-Westphalia","Female","110","0.0561331232208824","0.0464618506877322","0.0658043957540327","1"
"Yes","2011","Thuringia","Female","29","","","","1"
"Yes","2011","Thuringia","Male","24","","","","1"
"No","2012","Brandenburg","Male","395","0.961291619436502","0.942642545994835","0.979940692878169","2"
"No","2012","Brandenburg","Female","431","0.951751443133597","0.931996180414962","0.971506705852232","2"
"No","2012","Schleswig-Holstein","Male","283","0.971930390911753","0.952985486052975","0.990875295770531","2"
"No","2012","Schleswig-Holstein","Female","340","0.973977158886359","0.957345770697914","0.990608547074803","2"
"No","2012","Mecklenburg-Western Pomerania","Male","231","0.979014444184588","0.960880291921065","0.99714859644811","2"
"No","2012","Mecklenburg-Western Pomerania","Female","257","0.961435225475902","0.93829526110398","0.984575189847823","2"
"No","2012","Saxony","Male","673","0.96023961614913","0.945785397203039","0.974693835095221","2"
"No","2012","Saxony","Female","717","0.976370423925691","0.965456098567263","0.987284749284118","2"
"No","2012","Hamburg","Male","146","0.917407007189458","0.874485775550577","0.960328238828339","2"
"No","2012","Hamburg","Female","169","0.959091564889166","0.930074195084513","0.98810893469382","2"
"No","2012","Lower Saxony","Male","857","0.956251310818491","0.942821256065234","0.969681365571748","2"
"No","2012","Lower Saxony","Female","951","0.962241304843182","0.950361742752791","0.974120866933573","2"
"No","2012","Bremen","Male","62","1","1","1","2"
"No","2012","Bremen","Female","70","0.999664237111124","0.995402738601825","1.00392573562042","2"
"No","2012","North Rhine-Westphalia","Male","1870","0.963296936068012","0.954903769814199","0.971690102321825","2"
"No","2012","North Rhine-Westphalia","Female","2041","0.959591042561022","0.951214688825093","0.96796739629695","2"
"No","2012","Hesse","Male","610","0.947825640392832","0.93061044856651","0.965040832219154","2"
"No","2012","Hesse","Female","735","0.963474638876786","0.950189958524967","0.976759319228605","2"
"No","2012","Rhineland-Palatinate,Saarland","Male","534","0.980102349697136","0.968431476287149","0.991773223107123","2"
"No","2012","Rhineland-Palatinate,Saarland","Female","638","0.978287706877788","0.967117907784547","0.98945750597103","2"
"No","2012","Baden-Württemberg","Male","1082","0.957497527499215","0.945725006621368","0.969270048377063","2"
"No","2012","Baden-Württemberg","Female","1209","0.960186499534857","0.949386388878812","0.970986610190902","2"
"No","2012","Bavaria","Male","1463","0.95272321008153","0.94202223822607","0.96342418193699","2"
"No","2012","Bavaria","Female","1624","0.963540441460353","0.954593801043993","0.972487081876714","2"
"No","2012","Berlin","Male","366","0.955564766668609","0.934927959760707","0.976201573576511","2"
"No","2012","Berlin","Female","400","0.931614410968757","0.907867691527838","0.955361130409676","2"
"No","2012","Saxony-Anhalt","Male","377","0.960946984354179","0.94169611741645","0.980197851291907","2"
"No","2012","Saxony-Anhalt","Female","418","0.949721472004822","0.929326730651767","0.970116213357876","2"
"No","2012","Thuringia","Male","394","0.987985966636168","0.977322566416197","0.998649366856139","2"
"No","2012","Thuringia","Female","450","0.964525706401839","0.947749126398941","0.981302286404737","2"
"Yes","2012","Schleswig-Holstein","Male","9","","","","1"
"Yes","2012","Schleswig-Holstein","Female","12","","","","1"
"Yes","2012","Hamburg","Male","12","","","","1"
"Yes","2012","Hamburg","Female","10","","","","1"
"Yes","2012","Lower Saxony","Male","34","0.0437486891815088","0.0303186344282514","0.0571787439347662","1"
"Yes","2012","Lower Saxony","Female","38","0.0377586951568177","0.0258791330664268","0.0496382572472086","1"
"Yes","2012","Bremen","Male","","","","","1"
"Yes","2012","Bremen","Female","1","","","","1"
"Yes","2012","Hesse","Male","31","0.0521743596071683","0.0349591677808465","0.0693895514334901","1"
"Yes","2012","Hesse","Female","31","0.036525361123214","0.0232406807713952","0.0498100414750327","1"
"Yes","2012","Rhineland-Palatinate,Saarland","Male","16","","","","1"
"Yes","2012","Rhineland-Palatinate,Saarland","Female","16","","","","1"
"Yes","2012","Baden-Württemberg","Male","46","0.0425024725007847","0.0307299516229369","0.0542749933786325","1"
"Yes","2012","Baden-Württemberg","Female","50","0.0398135004651426","0.0290133898090977","0.0506136111211876","1"
"Yes","2012","Bavaria","Male","48","0.0472767899184703","0.0365758180630102","0.0579777617739303","1"
"Yes","2012","Bavaria","Female","62","0.0364595585396469","0.0275129181232865","0.0454061989560072","1"
"Yes","2012","Berlin","Male","17","","","","1"
"Yes","2012","Berlin","Female","34","0.0683855890312431","0.0446388695903245","0.0921323084721617","1"
"Yes","2012","Brandenburg","Male","16","","","","1"
"Yes","2012","Mecklenburg-Western Pomerania","Female","9","","","","1"
"Yes","2012","Brandenburg","Female","21","","","","1"
"Yes","2012","Mecklenburg-Western Pomerania","Male","9","","","","1"
"Yes","2012","Saxony","Male","29","","","","1"
"Yes","2012","Saxony","Female","27","","","","1"
"Yes","2012","Saxony-Anhalt","Male","12","","","","1"
"Yes","2012","Saxony-Anhalt","Female","23","","","","1"
"Yes","2012","Thuringia","Male","7","","","","1"
"Yes","2012","Thuringia","Female","17","","","","1"
"Yes","2012","North Rhine-Westphalia","Male","58","0.0367030639319881","0.0283098976781749","0.0450962301858012","1"
"Yes","2012","North Rhine-Westphalia","Female","82","0.0404089574389783","0.0320326037030497","0.0487853111749069","1"
"No","2013","Schleswig-Holstein","Male","257","0.977423220671626","0.959401338016034","0.995445103327218","2"
"No","2013","Schleswig-Holstein","Female","324","0.970895546982408","0.952813606949976","0.98897748701484","2"
"No","2013","Brandenburg","Male","360","0.974981391538206","0.959131605138826","0.990831177937586","2"
"No","2013","Brandenburg","Female","401","0.965612610294407","0.948059705791312","0.983165514797501","2"
"No","2013","Hamburg","Male","144","0.929659278834813","0.888460670528109","0.970857887141518","2"
"No","2013","Hamburg","Female","159","0.966281098535712","0.938655314157294","0.993906882914131","2"
"No","2013","Lower Saxony","Male","820","0.980414439630618","0.971037956837296","0.989790922423941","2"
"No","2013","Lower Saxony","Female","919","0.982142297092433","0.973698608830558","0.990585985354308","2"
"No","2013","Bremen","Male","54","0.975513278959292","0.935033699955225","1.01599285796336","2"
"No","2013","Bremen","Female","63","0.999534107630179","0.994247224476138","1.00482099078422","2"
"No","2013","North Rhine-Westphalia","Male","1736","0.974150134209122","0.966755337006992","0.981544931411251","2"
"No","2013","North Rhine-Westphalia","Female","1919","0.978917930248661","0.972562898774331","0.98527296172299","2"
"No","2013","Hesse","Male","581","0.973517495868276","0.960648374287886","0.986386617448665","2"
"No","2013","Hesse","Female","679","0.980627487364592","0.970380393925045","0.99087458080414","2"
"No","2013","Rhineland-Palatinate,Saarland","Male","487","0.980849740444047","0.968812637001955","0.992886843886138","2"
"No","2013","Rhineland-Palatinate,Saarland","Female","588","0.982241706582088","0.971709013705333","0.992774399458843","2"
"No","2013","Baden-Württemberg","Male","962","0.969169881399346","0.95840773696828","0.979932025830412","2"
"No","2013","Baden-Württemberg","Female","1113","0.976535957826607","0.967768152819815","0.985303762833398","2"
"No","2013","Bavaria","Male","1349","0.976519138928468","0.968532783377971","0.984505494478965","2"
"No","2013","Mecklenburg-Western Pomerania","Male","208","0.981975596982746","0.964024637951722","0.999926556013769","2"
"No","2013","Mecklenburg-Western Pomerania","Female","239","0.980238993744006","0.962775799165994","0.997702188322018","2"
"No","2013","Saxony","Male","632","0.968204961444689","0.954747757622641","0.981662165266736","2"
"No","2013","Saxony","Female","669","0.971887837994863","0.959536640414953","0.984239035574773","2"
"No","2013","Saxony-Anhalt","Male","350","0.989464827701048","0.978873876064267","1.00005577933783","2"
"No","2013","Saxony-Anhalt","Female","394","0.947950853492811","0.926370895071503","0.969530811914119","2"
"No","2013","Thuringia","Male","364","0.99032145954053","0.980359284547809","1.00028363453325","2"
"No","2013","Thuringia","Female","425","0.967639805622416","0.951029895977461","0.984249715267371","2"
"No","2013","Bavaria","Female","1534","0.974446330301363","0.966670434145883","0.982222226456842","2"
"No","2013","Berlin","Male","355","0.992810600381001","0.984131455979341","1.00148974478266","2"
"No","2013","Berlin","Female","393","0.971876904162712","0.955815330988589","0.987938477336836","2"
"Yes","2013","Schleswig-Holstein","Male","4","","","","1"
"Yes","2013","Schleswig-Holstein","Female","8","","","","1"
"Yes","2013","Hamburg","Male","4","","","","1"
"Yes","2013","Hamburg","Female","5","","","","1"
"Yes","2013","Lower Saxony","Male","19","","","","1"
"Yes","2013","Lower Saxony","Female","26","","","","1"
"Yes","2013","Bremen","Male","2","","","","1"
"Yes","2013","Bremen","Female","1","","","","1"
"Yes","2013","Hesse","Male","17","","","","1"
"Yes","2013","Hesse","Female","16","","","","1"
"Yes","2013","Rhineland-Palatinate,Saarland","Male","11","","","","1"
"Yes","2013","Rhineland-Palatinate,Saarland","Female","16","","","","1"
"Yes","2013","Baden-Württemberg","Male","29","","","","1"
"Yes","2013","Baden-Württemberg","Female","32","0.0234640421733935","0.014696237166602","0.0322318471801849","1"
"Yes","2013","Bavaria","Male","32","0.0234808610715321","0.0154945055210348","0.0314672166220295","1"
"Yes","2013","Bavaria","Female","48","0.0255536696986374","0.0177777735431582","0.0333295658541167","1"
"Yes","2013","Berlin","Male","9","","","","1"
"Yes","2013","Berlin","Female","14","","","","1"
"Yes","2013","Brandenburg","Male","13","","","","1"
"Yes","2013","Mecklenburg-Western Pomerania","Female","5","","","","1"
"Yes","2013","Brandenburg","Female","13","","","","1"
"Yes","2013","Mecklenburg-Western Pomerania","Male","3","","","","1"
"Yes","2013","Saxony","Male","21","","","","1"
"Yes","2013","Saxony-Anhalt","Male","7","","","","1"
"Yes","2013","Saxony-Anhalt","Female","13","","","","1"
"Yes","2013","North Rhine-Westphalia","Male","33","0.0258498657908783","0.0184550685887489","0.0332446629930077","1"
"Yes","2013","North Rhine-Westphalia","Female","44","0.0210820697513392","0.0147270382770098","0.0274371012256686","1"
"Yes","2013","Saxony","Female","19","","","","1"
"Yes","2013","Thuringia","Female","11","","","","1"
"Yes","2013","Thuringia","Male","7","","","","1"
"No","2014","Brandenburg","Male","455","0.969553733354694","0.954037346380778","0.985070120328611","2"
"No","2014","Brandenburg","Female","548","0.989064933044808","0.980443780840078","0.997686085249537","2"
"No","2014","Schleswig-Holstein","Male","395","0.969689389456015","0.953114873883274","0.986263905028756","2"
"No","2014","Schleswig-Holstein","Female","505","0.97901642877726","0.966709096644148","0.991323760910373","2"
"No","2014","Mecklenburg-Western Pomerania","Male","242","0.954303644228089","0.928365882754678","0.9802414057015","2"
"No","2014","Mecklenburg-Western Pomerania","Female","307","0.978795997567076","0.962861503381097","0.994730491753055","2"
"No","2014","Saxony","Male","748","0.962221728118502","0.948772478179343","0.975670978057661","2"
"No","2014","Saxony","Female","829","0.960982135397539","0.948002740696841","0.973961530098237","2"
"No","2014","Saxony-Anhalt","Male","424","0.970118455281192","0.954155206645549","0.986081703916836","2"
"No","2014","Saxony-Anhalt","Female","509","0.969900672088826","0.95535438396618","0.984446960211472","2"
"No","2014","Thuringia","Male","435","0.968804055501633","0.952687902825303","0.984920208177963","2"
"No","2014","Thuringia","Female","537","0.984489329190419","0.974199361630441","0.994779296750398","2"
"No","2014","Hamburg","Male","199","0.939455462569829","0.906728282348075","0.972182642791583","2"
"No","2014","Hamburg","Female","232","0.980026437286695","0.962325790551518","0.997727084021873","2"
"No","2014","Lower Saxony","Male","1172","0.967355815990018","0.957367843541001","0.977343788439034","2"
"No","2014","Lower Saxony","Female","1361","0.979882332155516","0.972511907950456","0.987252756360577","2"
"No","2014","Bremen","Male","88","0.960459602198698","0.920853082183061","1.00006612221434","2"
"No","2014","Bremen","Female","121","0.979718030886709","0.954907111514406","1.00452895025901","2"
"No","2014","North Rhine-Westphalia","Male","2508","0.963678794621591","0.956470836864507","0.970886752378675","2"
"No","2014","North Rhine-Westphalia","Female","2976","0.976174110348932","0.970774133272295","0.981574087425568","2"
"No","2014","Hesse","Male","864","0.978419589449337","0.968862315625645","0.987976863273029","2"
"No","2014","Hesse","Female","969","0.976068146743009","0.966595391270139","0.985540902215879","2"
"No","2014","Rhineland-Palatinate,Saarland","Male","699","0.965223972080322","0.95190609742125","0.978541846739394","2"
"No","2014","Rhineland-Palatinate,Saarland","Female","835","0.974784577893382","0.964312473536465","0.985256682250298","2"
"No","2014","Baden-Württemberg","Male","1431","0.963077409201887","0.953518591566205","0.972636226837569","2"
"No","2014","Baden-Württemberg","Female","1678","0.972178796320943","0.964451376686379","0.979906215955506","2"
"No","2014","Bavaria","Male","1956","0.967415739238123","0.95967895188536","0.975152526590886","2"
"No","2014","Bavaria","Female","2306","0.969355776745477","0.962458956971525","0.976252596519429","2"
"No","2014","Berlin","Male","436","0.979715596031893","0.966676242606269","0.992754949457516","2"
"No","2014","Berlin","Female","523","0.965380825384273","0.950004383005084","0.980757267763462","2"
"Yes","2014","Schleswig-Holstein","Male","16","","","","1"
"Yes","2014","Schleswig-Holstein","Female","16","","","","1"
"Yes","2014","Hamburg","Male","5","","","","1"
"Yes","2014","Hamburg","Female","8","","","","1"
"Yes","2014","Hesse","Male","24","","","","1"
"Yes","2014","Lower Saxony","Male","44","0.0326441840099825","0.0226562115609661","0.042632156458999","1"
"Yes","2014","Lower Saxony","Female","33","0.0201176678444836","0.0127472436394235","0.0274880920495436","1"
"Yes","2014","Bremen","Male","5","","","","1"
"Yes","2014","Bremen","Female","3","","","","1"
"Yes","2014","Hesse","Female","31","0.0239318532569907","0.0144590977841207","0.0334046087298608","1"
"Yes","2014","Rhineland-Palatinate,Saarland","Male","28","","","","1"
"Yes","2014","Rhineland-Palatinate,Saarland","Female","26","","","","1"
"Yes","2014","Baden-Württemberg","Male","64","0.0369225907981132","0.0273637731624313","0.0464814084337951","1"
"Yes","2014","Baden-Württemberg","Female","62","0.0278212036790576","0.0200937840444944","0.0355486233136208","1"
"Yes","2014","Bavaria","Male","67","0.0325842607618772","0.0248474734091139","0.0403210481146405","1"
"Yes","2014","Bavaria","Female","93","0.030644223254523","0.0237474034805714","0.0375410430284746","1"
"Yes","2014","Berlin","Male","13","","","","1"
"Yes","2014","Berlin","Female","20","","","","1"
"Yes","2014","Brandenburg","Male","16","","","","1"
"Yes","2014","Mecklenburg-Western Pomerania","Male","7","","","","1"
"Yes","2014","Mecklenburg-Western Pomerania","Female","7","","","","1"
"Yes","2014","Brandenburg","Female","11","","","","1"
"Yes","2014","Saxony-Anhalt","Male","13","","","","1"
"Yes","2014","Saxony-Anhalt","Female","21","","","","1"
"Yes","2014","Saxony","Male","24","","","","1"
"Yes","2014","Saxony","Female","26","","","","1"
"Yes","2014","Thuringia","Female","17","","","","1"
"Yes","2014","Thuringia","Male","12","","","","1"
"Yes","2014","North Rhine-Westphalia","Male","80","0.0363212053784089","0.0291132476213249","0.043529163135493","1"
"Yes","2014","North Rhine-Westphalia","Female","88","0.0238258896510682","0.0184259125744317","0.0292258667277046","1"
"No","2015","Schleswig-Holstein","Male","379","0.967579599479477","0.950091101162794","0.985068097796161","2"
"No","2015","Schleswig-Holstein","Female","467","0.975530592295228","0.961723325140215","0.98933785945024","2"
"No","2015","Brandenburg","Male","424","0.948495020904712","0.927912983495011","0.969077058314414","2"
"No","2015","Brandenburg","Female","531","0.978726017474197","0.966633704095988","0.990818330852406","2"
"No","2015","Hamburg","Male","193","0.986461414940948","0.970282598577801","1.00264023130409","2"
"No","2015","Hamburg","Female","229","0.996853542657578","0.989646937950677","1.00406014736448","2"
"No","2015","Lower Saxony","Male","1073","0.965415148984311","0.954704218553654","0.976126079414968","2"
"No","2015","Lower Saxony","Female","1268","0.962293139128552","0.951981905450823","0.972604372806281","2"
"No","2015","Bremen","Male","72","1","1","1","2"
"No","2015","Bremen","Female","97","0.983876536331314","0.959190715960801","1.00856235670183","2"
"No","2015","North Rhine-Westphalia","Male","2282","0.962567195699906","0.954916970339777","0.970217421060034","2"
"No","2015","North Rhine-Westphalia","Female","2734","0.972376056369513","0.966325984680001","0.978426128059025","2"
"No","2015","Hesse","Male","764","0.966331191044967","0.95374522762974","0.978917154460193","2"
"No","2015","Hesse","Female","894","0.977976420087128","0.968503349364595","0.987449490809662","2"
"No","2015","Rhineland-Palatinate,Saarland","Male","668","0.97966495332183","0.969110612964892","0.990219293678768","2"
"No","2015","Rhineland-Palatinate,Saarland","Female","785","0.974362805607096","0.963505264421942","0.98522034679225","2"
"No","2015","Baden-Württemberg","Male","1330","0.966396176862366","0.956898684615554","0.975893669109179","2"
"No","2015","Baden-Württemberg","Female","1565","0.980609546133854","0.973888527078125","0.987330565189582","2"
"No","2015","Bavaria","Male","1764","0.963235745935255","0.954632655021887","0.971838836848623","2"
"No","2015","Bavaria","Female","2124","0.973495308793664","0.966787678022592","0.980202939564736","2"
"No","2015","Berlin","Male","404","0.965073704388371","0.947494566062449","0.982652842714292","2"
"No","2015","Mecklenburg-Western Pomerania","Male","243","0.987060680649685","0.973023623780133","1.00109773751924","2"
"No","2015","Mecklenburg-Western Pomerania","Female","298","0.973235900611768","0.955327525963521","0.991144275260014","2"
"No","2015","Saxony","Male","710","0.970809179576591","0.958572291909189","0.983046067243993","2"
"No","2015","Saxony","Female","774","0.965812416653796","0.953212859096364","0.978411974211229","2"
