"ple0160","year","bula_h","hgtyp1hh","n","percent","lower_confidence","upper_confidence","value"
"Yes","2003","Hesse","(Married) couple without C. ","24","","","","1"
"Yes","2003","Hesse","Couple + C. GT 16 ","9","","","","1"
"Yes","2003","Hesse","Couple + C. LE and GT 16","4","","","","1"
"Yes","2003","Rhineland-Palatinate,Saarland","1-pers.-HH","6","","","","1"
"Yes","2003","Rhineland-Palatinate,Saarland","(Married) couple without C. ","23","","","","1"
"Yes","2003","Rhineland-Palatinate,Saarland","Single parent ","4","","","","1"
"Yes","2003","Rhineland-Palatinate,Saarland","Couple + C. LE 16 ","17","","","","1"
"Yes","2003","Rhineland-Palatinate,Saarland","Couple + C. GT 16 ","8","","","","1"
"Yes","2003","Rhineland-Palatinate,Saarland","Couple + C. LE and GT 16","6","","","","1"
"Yes","2003","Baden-Württemberg","1-pers.-HH","9","","","","1"
"Yes","2003","Baden-Württemberg","(Married) couple without C. ","25","","","","1"
"Yes","2003","Baden-Württemberg","Single parent ","4","","","","1"
"Yes","2003","Baden-Württemberg","Couple + C. LE 16 ","37","0.0789173331682883","0.0554722520257828","0.102362414310794","1"
"Yes","2003","Baden-Württemberg","Couple + C. GT 16 ","19","","","","1"
"Yes","2003","Baden-Württemberg","Couple + C. LE and GT 16","18","","","","1"
"Yes","2003","Bavaria","1-pers.-HH","12","","","","1"
"Yes","2003","Bavaria","(Married) couple without C. ","47","0.0497524398187406","0.0345999004030979","0.0649049792343834","1"
"Yes","2003","Bavaria","Single parent ","15","","","","1"
"Yes","2003","Bavaria","Couple + C. LE 16 ","40","0.0805070445752917","0.0572336579387412","0.103780431211842","1"
"Yes","2003","Bavaria","Couple + C. GT 16 ","35","0.0619311825956614","0.0398568598302435","0.0840055053610794","1"
"Yes","2003","Bavaria","Couple + C. LE and GT 16","33","0.112793484537009","0.0703107310607301","0.155276238013288","1"
"Yes","2003","Berlin","1-pers.-HH","5","","","","1"
"Yes","2003","Berlin","(Married) couple without C. ","8","","","","1"
"Yes","2003","Berlin","Single parent ","4","","","","1"
"Yes","2003","Berlin","Couple + C. LE 16 ","6","","","","1"
"Yes","2003","Berlin","Couple + C. GT 16 ","2","","","","1"
"Yes","2003","Berlin","Couple + C. LE and GT 16","3","","","","1"
"Yes","2003","Brandenburg","1-pers.-HH","4","","","","1"
"Yes","2003","Brandenburg","(Married) couple without C. ","7","","","","1"
"Yes","2003","Brandenburg","Single parent ","2","","","","1"
"Yes","2003","Brandenburg","Couple + C. LE 16 ","6","","","","1"
"Yes","2003","Brandenburg","Couple + C. GT 16 ","13","","","","1"
"Yes","2003","Brandenburg","Couple + C. LE and GT 16","","","","","1"
"Yes","2003","Mecklenburg-Western Pomerania","1-pers.-HH","1","","","","1"
"Yes","2003","Mecklenburg-Western Pomerania","(Married) couple without C. ","7","","","","1"
"Yes","2003","Mecklenburg-Western Pomerania","Single parent ","4","","","","1"
"Yes","2003","Mecklenburg-Western Pomerania","Couple + C. LE 16 ","10","","","","1"
"Yes","2003","Mecklenburg-Western Pomerania","Couple + C. GT 16 ","11","","","","1"
"Yes","2003","Mecklenburg-Western Pomerania","Couple + C. LE and GT 16","","","","","1"
"Yes","2003","Saxony","1-pers.-HH","5","","","","1"
"Yes","2003","Saxony","(Married) couple without C. ","41","0.0580331978477815","0.0383858157631611","0.0776805799324019","1"
"Yes","2003","Saxony","Single parent ","9","","","","1"
"Yes","2003","Saxony","Couple + C. LE 16 ","24","","","","1"
"Yes","2003","Saxony","Couple + C. GT 16 ","19","","","","1"
"Yes","2003","Saxony","Couple + C. LE and GT 16","21","","","","1"
"Yes","2003","Saxony-Anhalt","1-pers.-HH","5","","","","1"
"Yes","2003","Saxony-Anhalt","(Married) couple without C. ","12","","","","1"
"Yes","2003","Saxony-Anhalt","Single parent ","6","","","","1"
"Yes","2003","Saxony-Anhalt","Couple + C. LE 16 ","11","","","","1"
"Yes","2003","Saxony-Anhalt","Couple + C. GT 16 ","21","","","","1"
"Yes","2003","Saxony-Anhalt","Couple + C. LE and GT 16","9","","","","1"
"Yes","2003","Thuringia","1-pers.-HH","5","","","","1"
"Yes","2003","North Rhine-Westphalia","Single parent ","10","","","","1"
"Yes","2003","North Rhine-Westphalia","Couple + C. LE 16 ","55","0.0738131043348333","0.0556149414166628","0.0920112672530038","1"
"Yes","2003","North Rhine-Westphalia","Couple + C. GT 16 ","24","","","","1"
"Yes","2003","North Rhine-Westphalia","Couple + C. LE and GT 16","16","","","","1"
"Yes","2003","Hesse","1-pers.-HH","5","","","","1"
"Yes","2003","Hesse","Single parent ","4","","","","1"
"Yes","2003","Hesse","Couple + C. LE 16 ","24","","","","1"
"Yes","2003","Thuringia","(Married) couple without C. ","14","","","","1"
"Yes","2003","Thuringia","Single parent ","2","","","","1"
"Yes","2003","Thuringia","Couple + C. LE 16 ","16","","","","1"
"Yes","2003","Thuringia","Couple + C. GT 16 ","19","","","","1"
"Yes","2003","Thuringia","Couple + C. LE and GT 16","13","","","","1"
"No","2004","Hamburg","(Married) couple without C. ","90","0.886733241822465","0.825824566893398","0.947641916751532","2"
"No","2004","Hamburg","Single parent ","12","","","","2"
"No","2004","Hamburg","Couple + C. GT 16 ","23","","","","2"
"No","2004","Brandenburg","Single parent ","49","0.841377474310352","0.74393931260899","0.938815636011713","2"
"No","2004","Brandenburg","Couple + C. LE 16 ","113","0.934136344416708","0.890478197412369","0.977794491421048","2"
"No","2004","Schleswig-Holstein","Single parent ","28","","","","2"
"No","2004","Schleswig-Holstein","Couple + C. LE 16 ","115","0.937452818179585","0.8951721929152","0.97973344344397","2"
"No","2004","Schleswig-Holstein","Couple + C. LE and GT 16","64","0.985455346301685","0.956350749957931","1.01455994264544","2"
"No","2004","Hamburg","1-pers.-HH","66","0.9587509371607","0.912164551807906","1.00533732251349","2"
"No","2004","Hamburg","Couple + C. LE 16 ","46","0.921367831109264","0.849577185143642","0.993158477074886","2"
"No","2004","Hamburg","Couple + C. LE and GT 16","22","","","","2"
"No","2004","Lower Saxony","1-pers.-HH","218","0.958667491677285","0.932772543648473","0.984562439706097","2"
"No","2004","Lower Saxony","(Married) couple without C. ","568","0.957210320632501","0.941043558524524","0.973377082740477","2"
"No","2004","Lower Saxony","Single parent ","84","0.914413191355945","0.857248372056893","0.971578010654996","2"
"No","2004","Berlin","Couple + C. LE and GT 16","41","0.840666309425271","0.73603424568227","0.945298373168271","2"
"No","2004","Brandenburg","1-pers.-HH","112","0.94313198663491","0.90134631828777","0.98491765498205","2"
"No","2004","Brandenburg","(Married) couple without C. ","330","0.945114722229545","0.921185495401895","0.969043949057195","2"
"No","2004","Schleswig-Holstein","1-pers.-HH","90","0.967161164647822","0.930744725697359","1.00357760359828","2"
"No","2004","Schleswig-Holstein","(Married) couple without C. ","249","0.928682287474704","0.897460330489489","0.959904244459919","2"
"No","2004","Schleswig-Holstein","Couple + C. GT 16 ","92","0.932635243095184","0.882231989309591","0.983038496880776","2"
"No","2004","Berlin","Single parent ","57","0.907544823098376","0.835442060467181","0.979647585729571","2"
"No","2004","Berlin","Couple + C. LE 16 ","111","0.914448325486012","0.86501846587183","0.963878185100193","2"
"No","2004","Lower Saxony","Couple + C. LE 16 ","360","0.934539153812497","0.909832878053749","0.959245429571245","2"
"No","2004","Lower Saxony","Couple + C. GT 16 ","321","0.954012236497861","0.931813249582607","0.976211223413115","2"
"No","2004","Berlin","Couple + C. GT 16 ","115","0.925513729552691","0.87930044931052","0.971727009794861","2"
"No","2004","Bremen","Single parent ","7","","","","2"
"No","2004","Bavaria","Couple + C. LE and GT 16","219","0.919258078259627","0.884645983746712","0.953870172772541","2"
"No","2004","Berlin","1-pers.-HH","182","0.973102268157619","0.950158302729549","0.996046233585688","2"
"No","2004","Berlin","(Married) couple without C. ","223","0.962734637143167","0.938517648639362","0.986951625646972","2"
"No","2004","Lower Saxony","Couple + C. LE and GT 16","146","0.947940512754666","0.912968330963363","0.982912694545968","2"
"No","2004","Bremen","1-pers.-HH","32","1","1","1","2"
"No","2004","Bremen","(Married) couple without C. ","63","0.982261754232508","0.949922719319564","1.01460078914545","2"
"No","2004","Bremen","Couple + C. LE 16 ","26","","","","2"
"No","2004","Bremen","Couple + C. GT 16 ","21","","","","2"
"No","2004","Bremen","Couple + C. LE and GT 16","12","","","","2"
"No","2004","North Rhine-Westphalia","1-pers.-HH","555","0.959113617726202","0.94305285971843","0.975174375733974","2"
"No","2004","North Rhine-Westphalia","(Married) couple without C. ","1527","0.965814898346717","0.956894806615815","0.974734990077619","2"
"No","2004","Baden-Württemberg","Couple + C. LE and GT 16","264","0.94509523320078","0.918413632080684","0.971776834320877","2"
"No","2004","Bavaria","1-pers.-HH","369","0.930009260547983","0.904753003733473","0.955265517362493","2"
"No","2004","Bavaria","Single parent ","152","0.918186828495387","0.876239596258669","0.960134060732104","2"
"No","2004","Bavaria","Couple + C. LE 16 ","572","0.916303574142343","0.894469891171296","0.93813725711339","2"
"No","2004","Bavaria","Couple + C. GT 16 ","553","0.939345609139315","0.920068838890674","0.958622379387955","2"
"No","2004","North Rhine-Westphalia","Single parent ","184","0.931588464301162","0.896424954532402","0.966751974069922","2"
"No","2004","North Rhine-Westphalia","Couple + C. LE 16 ","802","0.921640552267233","0.903731751365788","0.939549353168678","2"
"No","2004","North Rhine-Westphalia","Couple + C. GT 16 ","757","0.953981297910004","0.939370576544509","0.968592019275499","2"
"No","2004","North Rhine-Westphalia","Couple + C. LE and GT 16","343","0.930315275119194","0.9041586763836","0.956471873854788","2"
"No","2004","Hesse","1-pers.-HH","172","0.967394368425258","0.941591945886165","0.993196790964351","2"
"No","2004","Hesse","(Married) couple without C. ","492","0.960402905449421","0.943689858256647","0.977115952642195","2"
"No","2004","Rhineland-Palatinate,Saarland","Couple + C. LE and GT 16","125","0.9740806383791","0.946974307745949","1.00118696901225","2"
"No","2004","Baden-Württemberg","1-pers.-HH","305","0.954504313981757","0.931707737462958","0.977300890500555","2"
"No","2004","Baden-Württemberg","Single parent ","125","0.936944502073437","0.895635882345028","0.978253121801845","2"
"No","2004","Baden-Württemberg","Couple + C. LE 16 ","524","0.929628959440267","0.908613263982725","0.95064465489781","2"
"No","2004","Baden-Württemberg","Couple + C. GT 16 ","418","0.963399202506901","0.945712268384004","0.981086136629798","2"
"No","2004","Bavaria","(Married) couple without C. ","921","0.945920926421747","0.931687670372912","0.960154182470582","2"
"No","2004","Hesse","Single parent ","51","0.985599497047025","0.953218852737916","1.01798014135613","2"
"No","2004","Hesse","Couple + C. LE 16 ","294","0.916824357518169","0.886231709093758","0.94741700594258","2"
"No","2004","Hesse","Couple + C. GT 16 ","203","0.953252301105362","0.925035166412879","0.981469435797846","2"
"No","2004","Hesse","Couple + C. LE and GT 16","95","0.860457193057045","0.79321120684608","0.927703179268009","2"
"No","2004","Rhineland-Palatinate,Saarland","1-pers.-HH","183","0.977861107586213","0.956884574062278","0.998837641110149","2"
"No","2004","Rhineland-Palatinate,Saarland","(Married) couple without C. ","370","0.962617398760684","0.943814650788004","0.981420146733364","2"
"No","2004","Rhineland-Palatinate,Saarland","Single parent ","68","0.975944898776427","0.940051439619373","1.01183835793348","2"
"No","2004","Rhineland-Palatinate,Saarland","Couple + C. LE 16 ","249","0.935401727645893","0.906135079859319","0.964668375432467","2"
"No","2004","Rhineland-Palatinate,Saarland","Couple + C. GT 16 ","184","0.937013232764535","0.903174583620651","0.970851881908419","2"
"No","2004","Baden-Württemberg","(Married) couple without C. ","754","0.942859174718979","0.926774963504594","0.958943385933363","2"
"No","2004","Brandenburg","Couple + C. GT 16 ","160","0.878005207034308","0.829653595883085","0.926356818185532","2"
"No","2004","Brandenburg","Couple + C. LE and GT 16","58","0.992918123281912","0.971521118427905","1.01431512813592","2"
"No","2004","Mecklenburg-Western Pomerania","1-pers.-HH","73","0.893696069613221","0.824851084013261","0.962541055213182","2"
"No","2004","Mecklenburg-Western Pomerania","(Married) couple without C. ","164","0.975329150861727","0.952214215112366","0.998444086611088","2"
"No","2004","Mecklenburg-Western Pomerania","Single parent ","31","0.886692632012926","0.784560392611721","0.988824871414131","2"
"No","2004","Mecklenburg-Western Pomerania","Couple + C. LE 16 ","75","0.921358291212476","0.863096757937144","0.979619824487809","2"
"No","2004","Mecklenburg-Western Pomerania","Couple + C. GT 16 ","90","0.929577422352974","0.87917757328392","0.979977271422029","2"
"No","2004","Mecklenburg-Western Pomerania","Couple + C. LE and GT 16","29","","","","2"
"No","2004","Saxony","1-pers.-HH","202","0.956711238954885","0.929121158686425","0.984301319223345","2"
"No","2004","Saxony","(Married) couple without C. ","525","0.936574428794407","0.916548378642834","0.95660047894598","2"
"No","2004","Saxony","Single parent ","79","0.93380360139412","0.881559962593008","0.986047240195232","2"
"No","2004","Saxony","Couple + C. LE 16 ","196","0.895933996000588","0.856124533051003","0.935743458950173","2"
"No","2004","Saxony","Couple + C. GT 16 ","300","0.912153712140103","0.881795892276636","0.94251153200357","2"
"No","2004","Saxony","Couple + C. LE and GT 16","82","0.750631079671279","0.669779933297784","0.831482226044773","2"
"No","2004","Saxony-Anhalt","1-pers.-HH","109","0.973007242860603","0.943257903523058","1.00275658219815","2"
"No","2004","Saxony-Anhalt","(Married) couple without C. ","297","0.926499106546795","0.897951849446095","0.955046363647495","2"
"No","2004","Saxony-Anhalt","Single parent ","40","0.79357028580417","0.677858401303909","0.90928217030443","2"
"No","2004","Saxony-Anhalt","Couple + C. LE 16 ","112","0.901451698416664","0.848991122857386","0.953912273975941","2"
"No","2004","Saxony-Anhalt","Couple + C. GT 16 ","195","0.887599016931396","0.846327513169079","0.928870520693713","2"
"No","2004","Saxony-Anhalt","Couple + C. LE and GT 16","71","0.993647930662088","0.975297100150975","1.0119987611732","2"
"No","2004","Thuringia","1-pers.-HH","111","0.991572792264354","0.97471840300394","1.00842718152477","2"
"No","2004","Thuringia","(Married) couple without C. ","282","0.962596408738701","0.941088842622721","0.98410397485468","2"
"No","2004","Thuringia","Single parent ","42","0.921913232071165","0.843520539406161","1.00030592473617","2"
"No","2004","Thuringia","Couple + C. LE 16 ","127","0.925871096278274","0.882932373282908","0.96880981927364","2"
"No","2004","Thuringia","Couple + C. GT 16 ","207","0.928963261741592","0.895471758035745","0.962454765447439","2"
"No","2004","Thuringia","Couple + C. LE and GT 16","85","0.957410275096593","0.915458093764812","0.999362456428374","2"
"Yes","2004","Rhineland-Palatinate,Saarland","(Married) couple without C. ","21","","","","1"
"Yes","2004","Rhineland-Palatinate,Saarland","Single parent ","2","","","","1"
"Yes","2004","Rhineland-Palatinate,Saarland","Couple + C. LE 16 ","22","","","","1"
"Yes","2004","Rhineland-Palatinate,Saarland","Couple + C. GT 16 ","14","","","","1"
"Yes","2004","Rhineland-Palatinate,Saarland","Couple + C. LE and GT 16","7","","","","1"
"Yes","2004","Baden-Württemberg","1-pers.-HH","16","","","","1"
"Yes","2004","Baden-Württemberg","(Married) couple without C. ","46","0.0571408252810214","0.0410566140666367","0.0732250364954061","1"
"Yes","2004","Baden-Württemberg","Single parent ","8","","","","1"
"Yes","2004","Baden-Württemberg","Couple + C. LE 16 ","45","0.0703710405597327","0.0493553451021902","0.0913867360172752","1"
"Yes","2004","Baden-Württemberg","Couple + C. GT 16 ","15","","","","1"
"Yes","2004","Baden-Württemberg","Couple + C. LE and GT 16","16","","","","1"
"Yes","2004","Bavaria","1-pers.-HH","23","","","","1"
"Yes","2004","Bavaria","(Married) couple without C. ","49","0.0540790735782528","0.0398458175294176","0.0683123296270881","1"
"Yes","2004","Bavaria","Single parent ","12","","","","1"
"Yes","2004","Bavaria","Couple + C. LE 16 ","46","0.0836964258576567","0.0618627428866096","0.105530108828704","1"
"Yes","2004","Bavaria","Couple + C. GT 16 ","36","0.0606543908606851","0.0413776206120446","0.0799311611093257","1"
"Yes","2004","Bavaria","Couple + C. LE and GT 16","19","","","","1"
"Yes","2004","Berlin","1-pers.-HH","9","","","","1"
"Yes","2004","Berlin","(Married) couple without C. ","12","","","","1"
"Yes","2004","Berlin","Single parent ","5","","","","1"
"Yes","2004","Berlin","Couple + C. LE 16 ","12","","","","1"
"Yes","2004","Berlin","Couple + C. GT 16 ","9","","","","1"
"Yes","2004","Berlin","Couple + C. LE and GT 16","6","","","","1"
"Yes","2004","Brandenburg","1-pers.-HH","6","","","","1"
"Yes","2004","Brandenburg","(Married) couple without C. ","18","","","","1"
"Yes","2004","Brandenburg","Single parent ","5","","","","1"
"Yes","2004","Brandenburg","Couple + C. LE 16 ","11","","","","1"
"Yes","2004","Brandenburg","Couple + C. GT 16 ","16","","","","1"
"Yes","2004","Brandenburg","Couple + C. LE and GT 16","1","","","","1"
"Yes","2004","Mecklenburg-Western Pomerania","1-pers.-HH","4","","","","1"
"Yes","2004","Mecklenburg-Western Pomerania","(Married) couple without C. ","9","","","","1"
"Yes","2004","Mecklenburg-Western Pomerania","Single parent ","6","","","","1"
"Yes","2004","Mecklenburg-Western Pomerania","Couple + C. LE 16 ","7","","","","1"
"Yes","2004","Mecklenburg-Western Pomerania","Couple + C. GT 16 ","9","","","","1"
"Yes","2004","Mecklenburg-Western Pomerania","Couple + C. LE and GT 16","2","","","","1"
"Yes","2004","Saxony","1-pers.-HH","7","","","","1"
"Yes","2004","Saxony","(Married) couple without C. ","44","0.0634255712055929","0.0433995210540198","0.0834516213571661","1"
"Yes","2004","Saxony","Single parent ","8","","","","1"
"Yes","2004","Saxony","Couple + C. LE 16 ","30","0.104066003999412","0.0642565410498275","0.143875466948997","1"
"Yes","2004","Saxony","Couple + C. GT 16 ","34","0.0878462878598971","0.05748846799643","0.118204107723364","1"
"Yes","2004","Saxony","Couple + C. LE and GT 16","28","","","","1"
"Yes","2004","Saxony-Anhalt","1-pers.-HH","5","","","","1"
"Yes","2004","Saxony-Anhalt","(Married) couple without C. ","24","","","","1"
"Yes","2004","Saxony-Anhalt","Single parent ","7","","","","1"
"Yes","2004","Saxony-Anhalt","Couple + C. LE 16 ","12","","","","1"
"Yes","2004","Saxony-Anhalt","Couple + C. GT 16 ","30","0.112400983068604","0.071129479306287","0.153672486830922","1"
"Yes","2004","Saxony-Anhalt","Couple + C. LE and GT 16","1","","","","1"
"Yes","2004","Thuringia","1-pers.-HH","2","","","","1"
"Yes","2004","Thuringia","(Married) couple without C. ","17","","","","1"
"Yes","2004","Thuringia","Single parent ","3","","","","1"
"Yes","2004","Thuringia","Couple + C. LE 16 ","16","","","","1"
"Yes","2004","Schleswig-Holstein","1-pers.-HH","2","","","","1"
"Yes","2004","Schleswig-Holstein","(Married) couple without C. ","12","","","","1"
"Yes","2004","Schleswig-Holstein","Single parent ","2","","","","1"
"Yes","2004","Schleswig-Holstein","Couple + C. LE 16 ","11","","","","1"
"Yes","2004","Schleswig-Holstein","Couple + C. GT 16 ","3","","","","1"
"Yes","2004","Schleswig-Holstein","Couple + C. LE and GT 16","1","","","","1"
"Yes","2004","Hamburg","1-pers.-HH","4","","","","1"
"Yes","2004","Hamburg","(Married) couple without C. ","14","","","","1"
"Yes","2004","Hamburg","Single parent ","2","","","","1"
"Yes","2004","Hamburg","Couple + C. LE 16 ","8","","","","1"
"Yes","2004","Hamburg","Couple + C. GT 16 ","7","","","","1"
"Yes","2004","Hamburg","Couple + C. LE and GT 16","1","","","","1"
"Yes","2004","Lower Saxony","1-pers.-HH","9","","","","1"
"Yes","2004","Lower Saxony","(Married) couple without C. ","34","0.0427896793674994","0.0266229172595229","0.0589564414754758","1"
"Yes","2004","Lower Saxony","Single parent ","8","","","","1"
"Yes","2004","Lower Saxony","Couple + C. LE 16 ","25","","","","1"
"Yes","2004","Lower Saxony","Couple + C. GT 16 ","21","","","","1"
"Yes","2004","Lower Saxony","Couple + C. LE and GT 16","9","","","","1"
"Yes","2004","Bremen","1-pers.-HH","","","","","1"
"Yes","2004","Bremen","(Married) couple without C. ","1","","","","1"
"Yes","2004","Bremen","Single parent ","","","","","1"
"Yes","2004","Bremen","Couple + C. LE 16 ","2","","","","1"
"Yes","2004","Bremen","Couple + C. GT 16 ","2","","","","1"
"Yes","2004","Bremen","Couple + C. LE and GT 16","","","","","1"
"Yes","2004","North Rhine-Westphalia","1-pers.-HH","29","","","","1"
"Yes","2004","North Rhine-Westphalia","(Married) couple without C. ","67","0.0341851016532829","0.025265009922381","0.0431051933841848","1"
"Yes","2004","Hesse","(Married) couple without C. ","31","0.0395970945505795","0.0228840473578054","0.0563101417433536","1"
"Yes","2004","Hesse","Couple + C. GT 16 ","12","","","","1"
"Yes","2004","Hesse","Couple + C. LE and GT 16","7","","","","1"
"Yes","2004","Rhineland-Palatinate,Saarland","1-pers.-HH","6","","","","1"
"Yes","2004","Thuringia","Couple + C. GT 16 ","19","","","","1"
"Yes","2004","Thuringia","Couple + C. LE and GT 16","4","","","","1"
"Yes","2004","North Rhine-Westphalia","Single parent ","14","","","","1"
"Yes","2004","North Rhine-Westphalia","Couple + C. LE 16 ","63","0.0783594477327669","0.0604506468313215","0.0962682486342123","1"
"Yes","2004","North Rhine-Westphalia","Couple + C. GT 16 ","33","0.0460187020899961","0.0314079807245008","0.0606294234554915","1"
"Yes","2004","North Rhine-Westphalia","Couple + C. LE and GT 16","21","","","","1"
"Yes","2004","Hesse","1-pers.-HH","10","","","","1"
"Yes","2004","Hesse","Single parent ","1","","","","1"
"Yes","2004","Hesse","Couple + C. LE 16 ","19","","","","1"
"No","2005","Hamburg","(Married) couple without C. ","91","0.933637946168665","0.884851717444538","0.982424174892791","2"
"No","2005","Hamburg","Single parent ","9","","","","2"
"No","2005","Hamburg","Couple + C. GT 16 ","40","0.952508575067423","0.889664577950297","1.01535257218455","2"
"No","2005","Hamburg","Couple + C. LE and GT 16","17","","","","2"
"No","2005","Lower Saxony","1-pers.-HH","216","0.981951051614865","0.964517135454591","0.999384967775139","2"
"No","2005","Lower Saxony","(Married) couple without C. ","569","0.962316065296458","0.947104047151618","0.977528083441298","2"
"No","2005","Schleswig-Holstein","Single parent ","26","","","","2"
"No","2005","Schleswig-Holstein","Couple + C. LE 16 ","113","0.957707498703309","0.921083376368254","0.994331621038364","2"
"No","2005","Schleswig-Holstein","Couple + C. LE and GT 16","50","0.955048201787683","0.899265912115295","1.01083049146007","2"
"No","2005","Hamburg","1-pers.-HH","67","0.951943886957055","0.9028794684755","1.00100830543861","2"
"No","2005","Hamburg","Couple + C. LE 16 ","36","0.940212405665999","0.866737908343741","1.01368690298826","2"
"No","2005","Lower Saxony","Single parent ","90","0.954424620640191","0.912262725152221","0.996586516128161","2"
"No","2005","Brandenburg","Couple + C. LE 16 ","111","0.940757947091182","0.898519157375551","0.982996736806813","2"
"No","2005","Schleswig-Holstein","1-pers.-HH","91","0.934022378311103","0.884364353228909","0.983680403393297","2"
"No","2005","Schleswig-Holstein","(Married) couple without C. ","239","0.965084133670291","0.942283736279835","0.987884531060746","2"
"No","2005","Schleswig-Holstein","Couple + C. GT 16 ","90","0.908652909497319","0.851319391070911","0.965986427923727","2"
"No","2005","Berlin","Couple + C. LE and GT 16","40","0.820103048787672","0.711442076394349","0.928764021180996","2"
"No","2005","Brandenburg","1-pers.-HH","107","0.951414668319759","0.912119723956625","0.990709612682892","2"
"No","2005","Brandenburg","(Married) couple without C. ","309","0.976061717224602","0.959234837285717","0.992888597163487","2"
"No","2005","Brandenburg","Single parent ","57","0.900756978224243","0.827506255947119","0.974007700501368","2"
"No","2005","Lower Saxony","Couple + C. LE 16 ","321","0.949678751095404","0.926373498904303","0.972984003286505","2"
"No","2005","Lower Saxony","Couple + C. GT 16 ","284","0.945365140739623","0.919605060986317","0.971125220492929","2"
"No","2005","Lower Saxony","Couple + C. LE and GT 16","138","0.968239305483863","0.93998702019755","0.996491590770177","2"
"No","2005","Bremen","1-pers.-HH","33","0.917172956218276","0.825861394707415","1.00848451772914","2"
"No","2005","Bremen","(Married) couple without C. ","41","0.978551207062902","0.936222496309754","1.02087991781605","2"
"No","2005","Bremen","Single parent ","13","","","","2"
"No","2005","Berlin","Single parent ","57","0.959671774473253","0.909893666747745","1.00944988219876","2"
"No","2005","Berlin","Couple + C. LE 16 ","98","0.899376272087684","0.841559700445856","0.957192843729513","2"
"No","2005","Berlin","Couple + C. GT 16 ","116","1","1","1","2"
"No","2005","Bremen","Couple + C. LE 16 ","16","","","","2"
"No","2005","Bremen","Couple + C. GT 16 ","18","","","","2"
"No","2005","Bremen","Couple + C. LE and GT 16","16","","","","2"
"No","2005","North Rhine-Westphalia","1-pers.-HH","542","0.942011515648492","0.922974108684395","0.961048922612588","2"
"No","2005","North Rhine-Westphalia","(Married) couple without C. ","1487","0.955360644282358","0.945122736006792","0.965598552557924","2"
"No","2005","Bavaria","Couple + C. LE and GT 16","208","0.891802465474142","0.851304156620423","0.932300774327862","2"
"No","2005","Berlin","1-pers.-HH","167","0.95184326265469","0.920738732548331","0.98294779276105","2"
"No","2005","Berlin","(Married) couple without C. ","213","0.973370763418636","0.952240049696652","0.994501477140621","2"
"No","2005","North Rhine-Westphalia","Single parent ","181","0.947709841832548","0.916384566336625","0.979035117328471","2"
"No","2005","North Rhine-Westphalia","Couple + C. LE 16 ","750","0.935336582124177","0.918368818246038","0.952304346002316","2"
"No","2005","North Rhine-Westphalia","Couple + C. GT 16 ","696","0.948262927445982","0.932239132720256","0.964286722171709","2"
"No","2005","North Rhine-Westphalia","Couple + C. LE and GT 16","315","0.959024861694854","0.937604574514958","0.98044514887475","2"
"No","2005","Hesse","1-pers.-HH","192","0.959790908648698","0.932700044918978","0.986881772378419","2"
"No","2005","Hesse","(Married) couple without C. ","498","0.955206375568318","0.937444618009449","0.972968133127187","2"
"No","2005","Baden-Württemberg","Couple + C. LE and GT 16","271","0.918717308084077","0.887427401320605","0.950007214847549","2"
"No","2005","Bavaria","1-pers.-HH","377","0.967296395620197","0.949756494603807","0.984836296636588","2"
"No","2005","Bavaria","Single parent ","148","0.984878032859636","0.965413006874815","1.00434305884446","2"
"No","2005","Bavaria","Couple + C. LE 16 ","559","0.949389786369157","0.931626982485616","0.967152590252698","2"
"No","2005","Bavaria","Couple + C. GT 16 ","521","0.958170198275824","0.941300252333067","0.975040144218581","2"
"No","2005","Hesse","Single parent ","48","0.879764589226701","0.793018351995888","0.966510826457514","2"
"No","2005","Hesse","Couple + C. LE 16 ","266","0.946226911952088","0.919852968677728","0.972600855226449","2"
"No","2005","Hesse","Couple + C. GT 16 ","161","0.896408015257304","0.851129788576377","0.941686241938232","2"
"No","2005","Hesse","Couple + C. LE and GT 16","84","0.949045094361329","0.903099573411792","0.994990615310867","2"
"No","2005","Rhineland-Palatinate,Saarland","1-pers.-HH","174","0.959011251132588","0.929966627188979","0.988055875076197","2"
"No","2005","Rhineland-Palatinate,Saarland","(Married) couple without C. ","356","0.965675355828707","0.947199172146829","0.984151539510585","2"
"No","2005","Rhineland-Palatinate,Saarland","Couple + C. LE and GT 16","116","0.91209615663657","0.86185120639482","0.962341106878321","2"
"No","2005","Baden-Württemberg","1-pers.-HH","311","0.952031844383218","0.928869822778105","0.975193865988331","2"
"No","2005","Baden-Württemberg","Single parent ","129","0.858398548246863","0.800852318547619","0.915944777946107","2"
"No","2005","Baden-Württemberg","Couple + C. LE 16 ","484","0.922105059982099","0.89886793107864","0.945342188885558","2"
"No","2005","Baden-Württemberg","Couple + C. GT 16 ","405","0.948322972777372","0.927251637395688","0.969394308159057","2"
"No","2005","Bavaria","(Married) couple without C. ","891","0.962043846693311","0.949709357761025","0.974378335625596","2"
"No","2005","Rhineland-Palatinate,Saarland","Single parent ","72","0.982081011952406","0.951856268157851","1.01230575574696","2"
"No","2005","Rhineland-Palatinate,Saarland","Couple + C. LE 16 ","219","0.907448088842705","0.870935384645554","0.943960793039857","2"
