"ple0160","year","e11103","education","n","percent","lower_confidence","upper_confidence"
"No","2009","Part Time","lower secondary degree","1042","0.94029547296403","0.926190597575128","0.954400348352932"
"No","2009","Part Time","secondary school degree","1331","0.943917605167184","0.93189547680349","0.955939733530878"
"No","2009","Part Time","college entrance qualification","1159","0.895583595333301","0.878791657815913","0.912375532850689"
"No","2009","Part Time","Other degree","199","0.907098983969973","0.86811413451896","0.946083833420985"
"No","2009","Part Time","no degree/no degree yet","88","0.965265138572966","0.928249072619637","1.0022812045263"
"No","2009","Not Working","lower secondary degree","3250","0.987274341840858","0.983444249949548","0.991104433732168"
"No","2009","Not Working","secondary school degree","1406","0.983727026406312","0.977187603722853","0.990266449089772"
"No","2009","Not Working","college entrance qualification","1232","0.972716751023551","0.963739485537794","0.981694016509309"
"No","2009","Not Working","Other degree","336","0.964184200604005","0.944659885917171","0.983708515290838"
"No","2009","Not Working","no degree/no degree yet","353","0.987570652242497","0.97607794774205","0.999063356742943"
"Yes","2010","Full Time","lower secondary degree","58","0.0342113165074124","0.0247032877475916","0.0437193452672332"
"Yes","2010","Full Time","secondary school degree","115","0.0361122966711531","0.0285691086231505","0.0436554847191557"
"Yes","2010","Full Time","college entrance qualification","90","0.0413980214009443","0.0332246878278394","0.0495713549740491"
"Yes","2010","Full Time","Other degree","6","","",""
"Yes","2010","Full Time","no degree/no degree yet","","","",""
"Yes","2010","Part Time","lower secondary degree","35","0.0393310938169272","0.0271361989230625","0.0515259887107919"
"Yes","2010","Part Time","secondary school degree","77","0.0549598008242955","0.0427346232951241","0.0671849783534669"
"Yes","2010","Part Time","college entrance qualification","113","0.119330996599591","0.100818779486651","0.137843213712531"
"Yes","2010","Part Time","Other degree","7","","",""
"Yes","2010","Part Time","no degree/no degree yet","3","","",""
"Yes","2010","Not Working","lower secondary degree","41","0.0139941268718333","0.00979492979657657","0.01819332394709"
"Yes","2010","Not Working","secondary school degree","27","","",""
"Yes","2010","Not Working","college entrance qualification","29","","",""
"Yes","2010","Not Working","Other degree","9","","",""
"Yes","2010","Not Working","no degree/no degree yet","7","","",""
"No","2010","Full Time","lower secondary degree","1346","0.965788683492588","0.956280654732767","0.975296712252408"
"No","2010","Full Time","secondary school degree","2235","0.963887703328847","0.956344515280844","0.971430891376849"
"No","2010","Full Time","college entrance qualification","2192","0.958601978599056","0.950428645025951","0.966775312172161"
"No","2010","Full Time","Other degree","203","0.978524852033461","0.958871847223326","0.998177856843597"
"No","2010","Full Time","no degree/no degree yet","26","","",""
"No","2010","Part Time","lower secondary degree","941","0.960668906183073","0.948474011289208","0.972863801076938"
"No","2010","Part Time","secondary school degree","1258","0.945040199175704","0.932815021646533","0.957265376704876"
"No","2010","Part Time","college entrance qualification","1065","0.880669003400409","0.862156786287469","0.899181220513349"
"No","2010","Part Time","Other degree","182","0.974136057121422","0.951506588058656","0.996765526184189"
"No","2010","Part Time","no degree/no degree yet","81","0.990992353212033","0.970787798954257","1.01119690746981"
"No","2010","Not Working","lower secondary degree","2965","0.986005873128167","0.98180667605291","0.990205070203424"
"No","2010","Not Working","secondary school degree","1339","0.979894159524876","0.972450723806725","0.987337595243027"
"No","2010","Not Working","college entrance qualification","1183","0.970679763505554","0.961182062284486","0.980177464726622"
"No","2010","Not Working","Other degree","316","0.96593563583805","0.94621455795243","0.98565671372367"
"No","2010","Not Working","no degree/no degree yet","304","0.967501323610227","0.94779405132308","0.987208595897373"
"Yes","2011","Full Time","lower secondary degree","78","0.0405426169694889","0.0312109725227483","0.0498742614162295"
"Yes","2011","Full Time","secondary school degree","168","0.0593555515758435","0.0506143667008675","0.0680967364508195"
"Yes","2011","Full Time","college entrance qualification","149","0.0554450632651996","0.046767956984386","0.0641221695460132"
"Yes","2011","Full Time","Other degree","16","","",""
"Yes","2011","Full Time","no degree/no degree yet","3","","",""
"Yes","2011","Part Time","lower secondary degree","63","0.0508728706894489","0.0384246771505396","0.0633210642283581"
"Yes","2011","Part Time","secondary school degree","130","0.0702412872546858","0.0579846533348566","0.082497921174515"
"Yes","2011","Part Time","college entrance qualification","128","0.0939352000438798","0.0790670198572825","0.108803380230477"
"Yes","2011","Part Time","Other degree","14","","",""
"Yes","2011","Part Time","no degree/no degree yet","8","","",""
"Yes","2011","Not Working","lower secondary degree","93","0.0254028039365126","0.0204092338057054","0.0303963740673199"
"Yes","2011","Not Working","secondary school degree","52","0.0342923318458482","0.0256670879462271","0.0429175757454693"
"Yes","2011","Not Working","college entrance qualification","64","0.049128980542204","0.038234616655332","0.0600233444290761"
"Yes","2011","Not Working","Other degree","10","","",""
"Yes","2011","Not Working","no degree/no degree yet","9","","",""
"No","2011","Full Time","lower secondary degree","1638","0.959457383030511","0.95012573858377","0.968789027477252"
"No","2011","Full Time","secondary school degree","2639","0.940644448424157","0.931903263549181","0.949385633299133"
"No","2011","Full Time","college entrance qualification","2523","0.9445549367348","0.935877830453987","0.953232043015614"
"No","2011","Full Time","Other degree","323","0.944042845011343","0.919576341602988","0.968509348419697"
"No","2011","Full Time","no degree/no degree yet","54","0.974068017271442","0.932808592679939","1.01532744186294"
"No","2011","Part Time","lower secondary degree","1134","0.949127129310551","0.936678935771642","0.96157532284946"
"No","2011","Part Time","secondary school degree","1540","0.929758712745314","0.917502078825485","0.942015346665143"
"No","2011","Part Time","college entrance qualification","1351","0.90606479995612","0.891196619769523","0.920932980142718"
"No","2011","Part Time","Other degree","269","0.940890708474534","0.913414782340688","0.96836663460838"
"No","2011","Part Time","no degree/no degree yet","103","0.961758685536445","0.926081871383717","0.997435499689174"
"No","2011","Not Working","lower secondary degree","3721","0.974597196063487","0.96960362593268","0.979590766194295"
"No","2011","Not Working","secondary school degree","1658","0.965707668154152","0.957082424254531","0.974332912053773"
"No","2011","Not Working","college entrance qualification","1448","0.950871019457796","0.939976655570924","0.961765383344668"
"No","2011","Not Working","Other degree","510","0.976914667281647","0.964007147379437","0.989822187183857"
"No","2011","Not Working","no degree/no degree yet","390","0.97446694998396","0.958989601960402","0.989944298007518"
"Yes","2012","Full Time","lower secondary degree","56","0.0275393564191655","0.0195357037966109","0.0355430090417201"
"Yes","2012","Full Time","secondary school degree","144","0.0595938633675401","0.0507022049998924","0.0684855217351877"
"Yes","2012","Full Time","college entrance qualification","107","0.0425382659082808","0.0348990235597068","0.0501775082568549"
"Yes","2012","Full Time","Other degree","13","","",""
"Yes","2012","Full Time","no degree/no degree yet","2","","",""
"Yes","2012","Part Time","lower secondary degree","48","0.0298532773301886","0.0201514381602351","0.0395551165001421"
"Yes","2012","Part Time","secondary school degree","78","0.0515887668548793","0.0407605424413106","0.062416991268448"
"Yes","2012","Part Time","college entrance qualification","96","0.0767569542466069","0.0632129204199019","0.0903009880733119"
"Yes","2012","Part Time","Other degree","11","","",""
"Yes","2012","Part Time","no degree/no degree yet","3","","",""
"Yes","2012","Not Working","lower secondary degree","84","0.0221424369712742","0.0174290762415499","0.0268557977009984"
"Yes","2012","Not Working","secondary school degree","40","0.0207261982831969","0.0140646665258487","0.0273877300405452"
"Yes","2012","Not Working","college entrance qualification","35","0.0349372928761602","0.0257123612304189","0.0441622245219015"
"Yes","2012","Not Working","Other degree","10","","",""
"Yes","2012","Not Working","no degree/no degree yet","11","","",""
"No","2012","Full Time","lower secondary degree","1550","0.972460643580835","0.96445699095828","0.980464296203389"
"No","2012","Full Time","secondary school degree","2579","0.94040613663246","0.931514478264812","0.949297795000108"
"No","2012","Full Time","college entrance qualification","2574","0.957461734091719","0.949822491743145","0.965100976440293"
"No","2012","Full Time","Other degree","332","0.961370233059006","0.941035198119558","0.981705267998453"
"No","2012","Full Time","no degree/no degree yet","52","0.986881360263414","0.956533499203368","1.01722922132346"
"No","2012","Part Time","lower secondary degree","1134","0.970146722669811","0.960444883499858","0.979848561839765"
"No","2012","Part Time","secondary school degree","1525","0.948411233145121","0.937583008731552","0.959239457558689"
"No","2012","Part Time","college entrance qualification","1388","0.923243045753393","0.909699011926688","0.936787079580098"
"No","2012","Part Time","Other degree","305","0.966088674630332","0.946132126350946","0.986045222909718"
"No","2012","Part Time","no degree/no degree yet","129","0.959244418974716","0.925514188363168","0.992974649586263"
"No","2012","Not Working","lower secondary degree","3660","0.977857563028726","0.973144202299002","0.98257092375845"
"No","2012","Not Working","secondary school degree","1717","0.979273801716803","0.972612269959455","0.985935333474151"
"No","2012","Not Working","college entrance qualification","1487","0.96506270712384","0.955837775478098","0.974287638769581"
"No","2012","Not Working","Other degree","505","0.978353385512124","0.965784772805412","0.990921998218836"
"No","2012","Not Working","no degree/no degree yet","353","0.97664173788439","0.961125540232494","0.992157935536286"
"Yes","2013","Full Time","lower secondary degree","35","0.0239495584848303","0.0159804768971385","0.031918640072522"
"Yes","2013","Full Time","secondary school degree","76","0.030172601230093","0.0234697737808535","0.0368754286793325"
"Yes","2013","Full Time","college entrance qualification","73","0.0265075389663105","0.0202505233212761","0.0327645546113449"
"Yes","2013","Full Time","Other degree","9","","",""
"Yes","2013","Full Time","no degree/no degree yet","2","","",""
"Yes","2013","Part Time","lower secondary degree","28","","",""
"Yes","2013","Part Time","secondary school degree","54","0.040689158833928","0.0306304318332497","0.0507478858346064"
"Yes","2013","Part Time","college entrance qualification","60","0.0418772787834598","0.0316270671957262","0.0521274903711935"
"Yes","2013","Part Time","Other degree","9","","",""
"Yes","2013","Part Time","no degree/no degree yet","3","","",""
"Yes","2013","Not Working","lower secondary degree","45","0.0109747524325975","0.00744834596318542","0.0145011589020095"
"Yes","2013","Not Working","secondary school degree","24","","",""
"Yes","2013","Not Working","college entrance qualification","28","","",""
"Yes","2013","Not Working","Other degree","5","","",""
"Yes","2013","Not Working","no degree/no degree yet","4","","",""
"No","2013","Full Time","lower secondary degree","1379","0.97605044151517","0.968081359927478","0.984019523102861"
"No","2013","Full Time","secondary school degree","2426","0.969827398769907","0.963124571320667","0.976530226219147"
"No","2013","Full Time","college entrance qualification","2459","0.973492461033689","0.967235445388655","0.979749476678724"
"No","2013","Full Time","Other degree","291","0.951355750629294","0.927012717474004","0.975698783784583"
"No","2013","Full Time","no degree/no degree yet","47","0.959361396319393","0.904075983202111","1.01464680943668"
"No","2013","Part Time","lower secondary degree","1080","0.977919290107366","0.969266897188661","0.98657168302607"
"No","2013","Part Time","secondary school degree","1428","0.959310841166072","0.949252114165394","0.96936956816675"
"No","2013","Part Time","college entrance qualification","1407","0.95812272121654","0.947872509628807","0.968372932804274"
"No","2013","Part Time","Other degree","245","0.944268846080033","0.916057222467157","0.972480469692908"
"No","2013","Part Time","no degree/no degree yet","108","0.994618182980469","0.981007520552174","1.00822884540876"
"No","2013","Not Working","lower secondary degree","3308","0.989025247567403","0.985498841097991","0.992551654036815"
"No","2013","Not Working","secondary school degree","1641","0.98594306592707","0.980288331742715","0.991597800111425"
"No","2013","Not Working","college entrance qualification","1378","0.977943085065126","0.970266207666046","0.985619962464207"
"No","2013","Not Working","Other degree","462","0.987100908332683","0.976866800443382","0.997335016221984"
"No","2013","Not Working","no degree/no degree yet","324","0.993067883476492","0.984088767838999","1.00204699911399"
"Yes","2014","Full Time","lower secondary degree","69","0.0194023665977153","0.0132132070365745","0.0255915261588561"
"Yes","2014","Full Time","secondary school degree","100","0.0261149507547793","0.0206185734433432","0.0316113280662154"
"Yes","2014","Full Time","college entrance qualification","120","0.0435750754728881","0.0367441075075771","0.0504060434381992"
"Yes","2014","Full Time","Other degree","40","0.040012323090541","0.0289693727689365","0.0510552734121455"
"Yes","2014","Full Time","no degree/no degree yet","3","","",""
"Yes","2014","Part Time","lower secondary degree","54","0.0293856166912163","0.0207493119365522","0.0380219214458804"
"Yes","2014","Part Time","secondary school degree","95","0.0283161674441789","0.021489538619228","0.0351427962691299"
"Yes","2014","Part Time","college entrance qualification","128","0.0663668187975678","0.0561694333787934","0.0765642042163422"
"Yes","2014","Part Time","Other degree","45","0.0375283898282268","0.0258593551989934","0.0491974244574603"
"Yes","2014","Part Time","no degree/no degree yet","5","","",""
"Yes","2014","Not Working","lower secondary degree","53","0.0129890201557155","0.00926229029927135","0.0167157500121596"
"Yes","2014","Not Working","secondary school degree","42","0.0151377836341009","0.0098586693623725","0.0204168979058294"
"Yes","2014","Not Working","college entrance qualification","39","0.0216413616991266","0.0147707281445453","0.0285119952537079"
"Yes","2014","Not Working","Other degree","23","","",""
"Yes","2014","Not Working","no degree/no degree yet","20","","",""
"No","2014","Full Time","lower secondary degree","1839","0.980597633402285","0.974408473841144","0.986786792963426"
"No","2014","Full Time","secondary school degree","3134","0.973885049245221","0.968388671933785","0.979381426556657"
"No","2014","Full Time","college entrance qualification","3311","0.956424924527112","0.949593956561801","0.963255892492423"
"No","2014","Full Time","Other degree","1170","0.959987676909459","0.948944726587854","0.971030627231063"
"No","2014","Full Time","no degree/no degree yet","111","0.9803541583018","0.954878671992437","1.00582964461116"
"No","2014","Part Time","lower secondary degree","1415","0.970614383308784","0.96197807855412","0.979250688063448"
"No","2014","Part Time","secondary school degree","2173","0.971683832555821","0.96485720373087","0.978510461380772"
"No","2014","Part Time","college entrance qualification","2161","0.933633181202432","0.923435795783658","0.943830566621207"
"No","2014","Part Time","Other degree","974","0.962471610171773","0.95080257554254","0.974140644801006"
"No","2014","Part Time","no degree/no degree yet","230","0.97871571426206","0.96026250184869","0.99716892667543"
"No","2014","Not Working","lower secondary degree","3493","0.987010979844285","0.98328424998784","0.990737709700729"
"No","2014","Not Working","secondary school degree","2013","0.984862216365899","0.979583102094171","0.990141330637628"
"No","2014","Not Working","college entrance qualification","1684","0.978358638300874","0.971488004746292","0.985229271855455"
"No","2014","Not Working","Other degree","1056","0.971869310848996","0.96200352944087","0.981735092257122"
"No","2014","Not Working","no degree/no degree yet","636","0.963655535658103","0.949334440917102","0.977976630399104"
"Yes","2015","Full Time","lower secondary degree","75","0.0336065920526516","0.025148662428043","0.0420645216772602"
"Yes","2015","Full Time","secondary school degree","93","0.0237516321336127","0.0183341731380413","0.0291690911291842"
"Yes","2015","Full Time","college entrance qualification","116","0.0380878424033838","0.0315253629036973","0.0446503219030704"
"Yes","2015","Full Time","Other degree","38","0.0416664818134469","0.0296142386108151","0.0537187250160787"
"Yes","2015","Full Time","no degree/no degree yet","2","","",""
"Yes","2015","Part Time","lower secondary degree","51","0.0245798287909364","0.0162488136739466","0.0329108439079262"
"Yes","2015","Part Time","secondary school degree","82","0.0295070211864993","0.022450199946709","0.0365638424262895"
"Yes","2015","Part Time","college entrance qualification","137","0.0697384851895329","0.0591145028873135","0.0803624674917524"
"Yes","2015","Part Time","Other degree","30","0.0335247242359156","0.0216855996863151","0.0453638487855162"
"Yes","2015","Part Time","no degree/no degree yet","1","","",""
"Yes","2015","Not Working","lower secondary degree","43","0.0139835488393901","0.00996015797188542","0.0180069397068948"
"Yes","2015","Not Working","secondary school degree","42","0.0190047757894873","0.0128538908114797","0.025155660767495"
"Yes","2015","Not Working","college entrance qualification","46","0.0287539521929484","0.0206807360294929","0.036827168356404"
"Yes","2015","Not Working","Other degree","18","","",""
"Yes","2015","Not Working","no degree/no degree yet","16","","",""
"No","2015","Full Time","lower secondary degree","1669","0.966393407947348","0.95793547832274","0.974851337571957"
"No","2015","Full Time","secondary school degree","2942","0.976248367866387","0.970830908870816","0.981665826861959"
"No","2015","Full Time","college entrance qualification","3152","0.961912157596616","0.955349678096929","0.968474637096303"
"No","2015","Full Time","Other degree","1018","0.958333518186553","0.946281274983921","0.970385761389185"
"No","2015","Full Time","no degree/no degree yet","103","0.972139748384395","0.940661518040374","1.00361797872842"
"No","2015","Part Time","lower secondary degree","1276","0.975420171209064","0.967089156092074","0.983751186326053"
"No","2015","Part Time","secondary school degree","2127","0.970492978813501","0.96343615757371","0.977549800053291"
"No","2015","Part Time","college entrance qualification","2071","0.930261514810467","0.919637532508248","0.940885497112686"
"No","2015","Part Time","Other degree","858","0.966475275764084","0.954636151214484","0.978314400313685"
"No","2015","Part Time","no degree/no degree yet","186","0.993087748894133","0.981212824499613","1.00496267328865"
"No","2015","Not Working","lower secondary degree","3229","0.98601645116061","0.981993060293105","0.990039842028115"
"No","2015","Not Working","secondary school degree","1851","0.980995224210513","0.974844339232505","0.98714610918852"
"No","2015","Not Working","college entrance qualification","1600","0.971246047807051","0.963172831643596","0.979319263970507"
"No","2015","Not Working","Other degree","821","0.985811090607647","0.977808355015398","0.993813826199895"
"No","2015","Not Working","no degree/no degree yet","514","0.972973231851678","0.959167556377133","0.986778907326223"
"Yes","2016","Full Time","lower secondary degree","63","0.0326742505896147","0.0239329644980211","0.0414155366812082"
"Yes","2016","Full Time","secondary school degree","141","0.0454476797796158","0.0377452464410125","0.053150113118219"
"Yes","2016","Full Time","college entrance qualification","135","0.0486869507616944","0.0411036906786367","0.0562702108447521"
"Yes","2016","Full Time","Other degree","50","0.0321242151677295","0.022407288983949","0.0418411413515099"
"Yes","2016","Full Time","no degree/no degree yet","3","","",""
"Yes","2016","Part Time","lower secondary degree","35","0.0219973943471043","0.0139146572226547","0.0300801314715539"
"Yes","2016","Part Time","secondary school degree","93","0.036625276396928","0.0283806004012985","0.0448699523925574"
"Yes","2016","Part Time","college entrance qualification","125","0.0653329206179671","0.0548899899282605","0.0757758513076736"
"Yes","2016","Part Time","Other degree","42","0.0305750668935049","0.0201764708824833","0.0409736629045264"
"Yes","2016","Part Time","no degree/no degree yet","11","","",""
"Yes","2016","Not Working","lower secondary degree","38","0.00898862214615811","0.00561129332476207","0.0123659509675542"
"Yes","2016","Not Working","secondary school degree","49","0.022968707738204","0.0160882768682944","0.0298491386081137"
"Yes","2016","Not Working","college entrance qualification","54","0.032235720541717","0.0234399099798751","0.0410315311035589"
"Yes","2016","Not Working","Other degree","11","","",""
"Yes","2016","Not Working","no degree/no degree yet","14","","",""
"No","2016","Full Time","lower secondary degree","1526","0.967325749410385","0.958584463318792","0.976067035501979"
"No","2016","Full Time","secondary school degree","2668","0.954552320220384","0.946849886881781","0.962254753558988"
"No","2016","Full Time","college entrance qualification","2959","0.951313049238306","0.943729789155248","0.958896309321363"
"No","2016","Full Time","Other degree","1215","0.967875784832271","0.95815885864849","0.977592711016051"
"No","2016","Full Time","no degree/no degree yet","104","0.983025422969278","0.958549557484014","1.00750128845454"
"No","2016","Part Time","lower secondary degree","1230","0.978002605652896","0.969919868528446","0.986085342777345"
"No","2016","Part Time","secondary school degree","1901","0.963374723603072","0.955130047607443","0.971619399598702"
"No","2016","Part Time","college entrance qualification","2026","0.934667079382033","0.924224148692326","0.94511001007174"
"No","2016","Part Time","Other degree","1011","0.969424933106495","0.959026337095474","0.979823529117517"
"No","2016","Part Time","no degree/no degree yet","193","0.942359606015685","0.910377665690555","0.974341546340814"
"No","2016","Not Working","lower secondary degree","2962","0.991011377853842","0.987634049032446","0.994388706675238"
"No","2016","Not Working","secondary school degree","1772","0.977031292261796","0.970150861391886","0.983911723131706"
"No","2016","Not Working","college entrance qualification","1495","0.967764279458283","0.958968468896441","0.976560090020125"
"No","2016","Not Working","Other degree","921","0.988776916194091","0.982013822606013","0.995540009782169"
"No","2016","Not Working","no degree/no degree yet","488","0.986443264008651","0.976327239858163","0.996559288159139"
"Yes","2017","Full Time","lower secondary degree","77","0.0412202472005083","0.0318524007723981","0.0505880936286185"
"Yes","2017","Full Time","secondary school degree","166","0.043886086722017","0.0369443477744053","0.0508278256696286"
"Yes","2017","Full Time","college entrance qualification","183","0.0494466539208555","0.0424181789620629","0.056475128879648"
"Yes","2017","Full Time","Other degree","35","0.0345743000354861","0.0242416263692659","0.0449069737017064"
"Yes","2017","Full Time","no degree/no degree yet","4","","",""
"Yes","2017","Part Time","lower secondary degree","48","0.0225870765423168","0.0147420840457734","0.0304320690388603"
"Yes","2017","Part Time","secondary school degree","104","0.0414143627457411","0.0331687220860175","0.0496600034054648"
"Yes","2017","Part Time","college entrance qualification","171","0.0653179007897543","0.0556841913816752","0.0749516101978334"
"Yes","2017","Part Time","Other degree","29","","",""
"Yes","2017","Part Time","no degree/no degree yet","11","","",""
"Yes","2017","Not Working","lower secondary degree","44","0.013126706234853","0.00903542609456632","0.0172179863751397"
"Yes","2017","Not Working","secondary school degree","65","0.0254153802401889","0.0185023167822547","0.0323284436981232"
"Yes","2017","Not Working","college entrance qualification","49","0.0242404341037156","0.0169953878507151","0.031485480356716"
"Yes","2017","Not Working","Other degree","19","","",""
"Yes","2017","Not Working","no degree/no degree yet","14","","",""
"No","2017","Full Time","lower secondary degree","1653","0.958779752799492","0.949411906371382","0.968147599227602"
"No","2017","Full Time","secondary school degree","3179","0.956113913277983","0.949172174330371","0.963055652225595"
"No","2017","Full Time","college entrance qualification","3472","0.950553346079145","0.943524871120352","0.957581821037937"
"No","2017","Full Time","Other degree","1166","0.965425699964514","0.955093026298294","0.975758373630734"
"No","2017","Full Time","no degree/no degree yet","116","0.950375118116475","0.911519417899747","0.989230818333202"
"No","2017","Part Time","lower secondary degree","1330","0.977412923457683","0.96956793096114","0.985257915954227"
"No","2017","Part Time","secondary school degree","2139","0.958585637254259","0.950339996594535","0.966831277913983"
"No","2017","Part Time","college entrance qualification","2356","0.934682099210246","0.925048389802167","0.944315808618325"
"No","2017","Part Time","Other degree","966","0.979437580184411","0.970619743656398","0.988255416712425"
"No","2017","Part Time","no degree/no degree yet","212","0.963879593830229","0.939389899464389","0.98836928819607"
"No","2017","Not Working","lower secondary degree","2929","0.986873293765147","0.98278201362486","0.990964573905434"
"No","2017","Not Working","secondary school degree","1926","0.974584619759811","0.967671556301877","0.981497683217745"
"No","2017","Not Working","college entrance qualification","1682","0.975759565896285","0.968514519643284","0.983004612149285"
"No","2017","Not Working","Other degree","882","0.989838526720783","0.983289960674136","0.99638709276743"
"No","2017","Not Working","no degree/no degree yet","562","0.988722176947022","0.980098616236364","0.99734573765768"
"Yes","2018","Full Time","lower secondary degree","48","0.0278126862428327","0.019684039257492","0.0359413332281735"
"Yes","2018","Full Time","secondary school degree","136","0.0389342377979162","0.0321542870052047","0.0457141885906277"
"Yes","2018","Full Time","college entrance qualification","155","0.0391298325418549","0.0327159791899062","0.0455436858938036"
"Yes","2018","Full Time","Other degree","36","0.0246061354293097","0.0155653688615933","0.0336469019970261"
"Yes","2018","Full Time","no degree/no degree yet","4","","",""
"Yes","2018","Part Time","lower secondary degree","51","0.0338070446450246","0.0239825108304582","0.043631578459591"
"Yes","2018","Part Time","secondary school degree","90","0.0359485124291385","0.028146362782273","0.0437506620760041"
"Yes","2018","Part Time","college entrance qualification","147","0.060117471725219","0.0507337143255652","0.0695012291248729"
"Yes","2018","Part Time","Other degree","32","0.0314518633516949","0.0203590519923291","0.0425446747110607"
"Yes","2018","Part Time","no degree/no degree yet","7","","",""
"Yes","2018","Not Working","lower secondary degree","31","0.00930392357323651","0.00577978667204447","0.0128280604744286"
"Yes","2018","Not Working","secondary school degree","29","","",""
"Yes","2018","Not Working","college entrance qualification","38","0.0247357837804692","0.0173042903945102","0.0321672771664283"
"Yes","2018","Not Working","Other degree","18","","",""
"Yes","2018","Not Working","no degree/no degree yet","16","","",""
"No","2018","Full Time","lower secondary degree","1524","0.972187313757167","0.964058666771827","0.980315960742508"
"No","2018","Full Time","secondary school degree","2991","0.961065762202084","0.954285811409373","0.967845712994795"
"No","2018","Full Time","college entrance qualification","3356","0.960870167458145","0.954456314106196","0.967284020810094"
"No","2018","Full Time","Other degree","1092","0.97539386457069","0.966353098002974","0.984434631138407"
"No","2018","Full Time","no degree/no degree yet","103","0.970168241234127","0.937933873337874","1.00240260913038"
"No","2018","Part Time","lower secondary degree","1249","0.966192955354975","0.956368421540409","0.976017489169542"
"No","2018","Part Time","secondary school degree","2097","0.964051487570861","0.956249337923996","0.971853637217727"
"No","2018","Part Time","college entrance qualification","2318","0.939882528274781","0.930498770875127","0.949266285674435"
"No","2018","Part Time","Other degree","919","0.968548136648305","0.957455325288939","0.979640948007671"
"No","2018","Part Time","no degree/no degree yet","205","0.961290449206857","0.935323762384457","0.987257136029257"
"No","2018","Not Working","lower secondary degree","2820","0.990696076426763","0.987171939525571","0.994220213327955"
"No","2018","Not Working","secondary school degree","1898","0.985603459991847","0.980284981495403","0.990921938488292"
"No","2018","Not Working","college entrance qualification","1640","0.975264216219531","0.967832722833572","0.98269570960549"
"No","2018","Not Working","Other degree","833","0.989018996338517","0.982017245601241","0.996020747075793"
"No","2018","Not Working","no degree/no degree yet","538","0.967110274043015","0.952259081297197","0.981961466788833"
"Yes","2019","Full Time","lower secondary degree","50","0.0290177585998769","0.020548584779257","0.0374869324204968"
"Yes","2019","Full Time","secondary school degree","92","0.0252501352908104","0.0199120151156268","0.0305882554659941"
"Yes","2019","Full Time","college entrance qualification","136","0.0410620296697956","0.0349858504798052","0.047138208859786"
"Yes","2019","Full Time","Other degree","22","","",""
"Yes","2019","Full Time","no degree/no degree yet","3","","",""
"Yes","2019","Part Time","lower secondary degree","30","0.0264576507815188","0.0171125024298633","0.0358027991331742"
"Yes","2019","Part Time","secondary school degree","90","0.0382584008976341","0.0300930891960055","0.0464237125992628"
"Yes","2019","Part Time","college entrance qualification","136","0.0686558889527728","0.058939868313247","0.0783719095922985"
"Yes","2019","Part Time","Other degree","19","","",""
"Yes","2019","Part Time","no degree/no degree yet","4","","",""
"Yes","2019","Not Working","lower secondary degree","47","0.014465268875331","0.00994736509976083","0.0189831726509011"
"Yes","2019","Not Working","secondary school degree","34","0.0134853788815113","0.00843422085266962","0.0185365369103529"
"Yes","2019","Not Working","college entrance qualification","57","0.0251443487191409","0.01802156991802","0.0322671275202619"
"Yes","2019","Not Working","Other degree","17","","",""
"Yes","2019","Not Working","no degree/no degree yet","13","","",""
"No","2019","Full Time","lower secondary degree","1459","0.970982241400123","0.962513067579503","0.979451415220743"
"No","2019","Full Time","secondary school degree","3226","0.97474986470919","0.969411744534006","0.980087984884373"
"No","2019","Full Time","college entrance qualification","3961","0.958937970330204","0.952861791140214","0.965014149520195"
"No","2019","Full Time","Other degree","979","0.972438532201784","0.962296772806937","0.98258029159663"
"No","2019","Full Time","no degree/no degree yet","94","0.965396150476223","0.929023310437683","1.00176899051476"
"No","2019","Part Time","lower secondary degree","1103","0.973542349218481","0.964197200866826","0.982887497570137"
"No","2019","Part Time","secondary school degree","2030","0.961741599102366","0.953576287400737","0.969906910803995"
"No","2019","Part Time","college entrance qualification","2466","0.931344111047227","0.921628090407702","0.941060131686753"
"No","2019","Part Time","Other degree","813","0.985266281270025","0.977079382406534","0.993453180133516"
"No","2019","Part Time","no degree/no degree yet","198","0.989229832643178","0.974995659810891","1.00346400547546"
"No","2019","Not Working","lower secondary degree","2636","0.985534731124669","0.981016827349099","0.990052634900239"
"No","2019","Not Working","secondary school degree","1969","0.986514621118489","0.981463463089647","0.99156577914733"
"No","2019","Not Working","college entrance qualification","1799","0.974855651280859","0.967732872479738","0.98197843008198"
"No","2019","Not Working","Other degree","715","0.954131173730825","0.938976192360532","0.969286155101118"
"No","2019","Not Working","no degree/no degree yet","469","0.97534414640713","0.961500084454804","0.989188208359456"
