"ple0160","year","age_gr","migback","n","percent","lower_confidence","upper_confidence"
"No","2009","16-34 y.","no migration background","2911","0.923464488744565","0.914227304695047","0.932701672794082"
"No","2009","16-34 y.","direct migration background","271","0.897113159644527","0.862561143403872","0.931665175885182"
"No","2009","16-34 y.","indirect migration background","486","0.913463244588155","0.889251334435083","0.937675154741227"
"No","2009","35-65 y.","no migration background","8362","0.959859982501206","0.955729925801051","0.963990039201362"
"No","2009","35-65 y.","direct migration background","980","0.956855056827549","0.944440579705516","0.969269533949582"
"No","2009","35-65 y.","indirect migration background","177","0.950431628113609","0.919568918128694","0.981294338098525"
"No","2009","66 and older","no migration background","3829","0.989648046056903","0.986458297793693","0.992837794320114"
"No","2009","66 and older","direct migration background","337","0.986842442762561","0.974748095192116","0.998936790333006"
"No","2009","66 and older","indirect migration background","6","","",""
"Yes","2010","16-34 y.","no migration background","248","0.0846187289643801","0.0744875906782121","0.094749867250548"
"Yes","2010","16-34 y.","direct migration background","20","","",""
"Yes","2010","16-34 y.","indirect migration background","28","","",""
"Yes","2010","35-65 y.","no migration background","274","0.0285876856636276","0.0249268278738901","0.0322485434533651"
"Yes","2010","35-65 y.","direct migration background","26","","",""
"Yes","2010","35-65 y.","indirect migration background","5","","",""
"Yes","2010","66 and older","no migration background","44","0.0150348257110009","0.0111321503678412","0.0189375010541606"
"Yes","2010","66 and older","direct migration background","6","","",""
"Yes","2010","66 and older","indirect migration background","","","",""
"No","2010","16-34 y.","no migration background","2651","0.91538127103562","0.905250132749452","0.925512409321788"
"No","2010","16-34 y.","direct migration background","221","0.921567289009567","0.887624172995491","0.955510405023643"
"No","2010","16-34 y.","indirect migration background","420","0.939134160403643","0.916995073164961","0.961273247642324"
"No","2010","35-65 y.","no migration background","7686","0.971412314336372","0.967751456546635","0.97507317212611"
"No","2010","35-65 y.","direct migration background","891","0.971327477172897","0.960526097948452","0.982128856397343"
"No","2010","35-65 y.","indirect migration background","200","0.983570558468802","0.966169113145258","1.00097200379235"
"No","2010","66 and older","no migration background","3691","0.984965174288999","0.981062498945839","0.988867849632159"
"No","2010","66 and older","direct migration background","313","0.977328263140017","0.960993404716299","0.993663121563734"
"No","2010","66 and older","indirect migration background","6","","",""
"Yes","2011","16-34 y.","no migration background","333","0.0930341997836999","0.0832874380733149","0.102780961494085"
"Yes","2011","16-34 y.","direct migration background","31","0.08051274286976","0.052713731559142","0.108311754180378"
"Yes","2011","16-34 y.","indirect migration background","27","","",""
"Yes","2011","35-65 y.","no migration background","468","0.0466972790637867","0.0425314349329288","0.0508631231946446"
"Yes","2011","35-65 y.","direct migration background","46","0.0444747248061585","0.0329353951533673","0.0560140544589498"
"Yes","2011","35-65 y.","indirect migration background","11","","",""
"Yes","2011","66 and older","no migration background","101","0.0241561705782189","0.0197936240072443","0.0285187171491935"
"Yes","2011","66 and older","direct migration background","6","","",""
"Yes","2011","66 and older","indirect migration background","","","",""
"No","2011","16-34 y.","no migration background","3079","0.9069658002163","0.897219038505915","0.916712561926685"
"No","2011","16-34 y.","direct migration background","337","0.91948725713024","0.891688245819622","0.947286268440858"
"No","2011","16-34 y.","indirect migration background","494","0.96710122784045","0.951784886322591","0.982417569358309"
"No","2011","35-65 y.","no migration background","9386","0.953302720936213","0.949136876805355","0.957468565067071"
"No","2011","35-65 y.","direct migration background","1180","0.955525275193842","0.94398594554105","0.967064604846633"
"No","2011","35-65 y.","indirect migration background","260","0.966020746830467","0.944450079201675","0.98759141445926"
"No","2011","66 and older","no migration background","4657","0.975843829421781","0.971481282850807","0.980206375992756"
"No","2011","66 and older","direct migration background","415","0.987065991966817","0.976272879542112","0.997859104391521"
"No","2011","66 and older","indirect migration background","6","","",""
"Yes","2012","16-34 y.","no migration background","231","0.0716244542713972","0.0628211239358344","0.08042778460696"
"Yes","2012","16-34 y.","direct migration background","24","","",""
"Yes","2012","16-34 y.","indirect migration background","36","0.065339815003109","0.0434588801704084","0.0872207498358095"
"Yes","2012","35-65 y.","no migration background","349","0.0364475929466406","0.0327201537100347","0.0401750321832464"
"Yes","2012","35-65 y.","direct migration background","40","0.0305831991495931","0.0207795977917345","0.0403868005074516"
"Yes","2012","35-65 y.","indirect migration background","14","","",""
"Yes","2012","66 and older","no migration background","76","0.0172313991192486","0.013557260521036","0.0209055377174611"
"Yes","2012","66 and older","direct migration background","7","","",""
"Yes","2012","66 and older","indirect migration background","","","",""
"No","2012","16-34 y.","no migration background","3065","0.928375545728603","0.91957221539304","0.937178876064166"
"No","2012","16-34 y.","direct migration background","330","0.934321911620682","0.908516845340861","0.960126977900502"
"No","2012","16-34 y.","indirect migration background","454","0.934660184996891","0.91277925016419","0.956541119829592"
"No","2012","35-65 y.","no migration background","9361","0.963552407053359","0.959824967816754","0.967279846289965"
"No","2012","35-65 y.","direct migration background","1145","0.969416800850407","0.959613199492548","0.979220402208265"
"No","2012","35-65 y.","indirect migration background","286","0.947776417589353","0.922601170432369","0.972951664746337"
"No","2012","66 and older","no migration background","4743","0.982768600880751","0.979094462282539","0.986442739478964"
"No","2012","66 and older","direct migration background","403","0.977389502019932","0.963000023295025","0.99177898074484"
"No","2012","66 and older","indirect migration background","6","","",""
"Yes","2013","16-34 y.","no migration background","169","0.0518040886132868","0.0438666434926352","0.0597415337339385"
"Yes","2013","16-34 y.","direct migration background","12","","",""
"Yes","2013","16-34 y.","indirect migration background","18","","",""
"Yes","2013","35-65 y.","no migration background","203","0.0220153446496367","0.0189733623648244","0.0250573269344491"
"Yes","2013","35-65 y.","direct migration background","23","","",""
"Yes","2013","35-65 y.","indirect migration background","7","","",""
"Yes","2013","66 and older","no migration background","47","0.0102574515225069","0.00735172346563133","0.0131631795793825"
"Yes","2013","66 and older","direct migration background","3","","",""
"Yes","2013","66 and older","indirect migration background","","","",""
"No","2013","16-34 y.","no migration background","2826","0.948195911386713","0.940258466266062","0.956133356507365"
"No","2013","16-34 y.","direct migration background","272","0.969899877478698","0.950028109628882","0.989771645328515"
"No","2013","16-34 y.","indirect migration background","406","0.954135598477268","0.934223910509425","0.974047286445112"
"No","2013","35-65 y.","no migration background","8735","0.977984655350363","0.974942673065551","0.981026637635176"
"No","2013","35-65 y.","direct migration background","1010","0.975102709479072","0.965601056710664","0.98460436224748"
"No","2013","35-65 y.","indirect migration background","279","0.982006708361688","0.966601144050118","0.997412272673258"
"No","2013","66 and older","no migration background","4572","0.989742548477493","0.986836820420617","0.992648276534369"
"No","2013","66 and older","direct migration background","373","0.991440860432076","0.982129725303216","1.00075199556094"
"No","2013","66 and older","indirect migration background","5","","",""
"Yes","2014","16-34 y.","no migration background","252","0.0666462037508472","0.0589611659297862","0.0743312415719082"
"Yes","2014","16-34 y.","direct migration background","57","0.046349606215866","0.0353991028013769","0.0573001096303551"
"Yes","2014","16-34 y.","indirect migration background","58","0.0426977460282676","0.0307880330241783","0.0546074590323568"
"Yes","2014","35-65 y.","no migration background","351","0.0263482406971992","0.0234387837767897","0.0292576976176087"
"Yes","2014","35-65 y.","direct migration background","103","0.0315239583541025","0.0255351691345061","0.0375127475736989"
"Yes","2014","35-65 y.","indirect migration background","23","","",""
"Yes","2014","66 and older","no migration background","29","","",""
"Yes","2014","66 and older","direct migration background","7","","",""
"Yes","2014","66 and older","indirect migration background","","","",""
"No","2014","16-34 y.","no migration background","3794","0.933353796249153","0.925668758428092","0.941038834070214"
"No","2014","16-34 y.","direct migration background","1359","0.953650393784134","0.942699890369645","0.964600897198623"
"No","2014","16-34 y.","indirect migration background","1049","0.957302253971732","0.945392540967643","0.969211966975822"
"No","2014","35-65 y.","no migration background","11291","0.973651759302801","0.970742302382391","0.97656121622321"
"No","2014","35-65 y.","direct migration background","3167","0.968476041645897","0.962487252426301","0.974464830865494"
"No","2014","35-65 y.","indirect migration background","659","0.97762443743861","0.966524285850781","0.98872458902644"
"No","2014","66 and older","no migration background","4529","0.994403047638094","0.992237249584117","0.996568845692071"
"No","2014","66 and older","direct migration background","435","0.991758971141627","0.983330850517462","1.00018709176579"
"No","2014","66 and older","indirect migration background","5","","",""
"Yes","2015","16-34 y.","no migration background","264","0.0754501684442539","0.0669673821969085","0.0839329546915993"
"Yes","2015","16-34 y.","direct migration background","57","0.0557397086374947","0.0420381980728037","0.0694412192021856"
"Yes","2015","16-34 y.","indirect migration background","44","0.0472433799568169","0.0337593626712524","0.0607273972423814"
"Yes","2015","35-65 y.","no migration background","342","0.0241315550036854","0.0212585849073474","0.0270045251000234"
"Yes","2015","35-65 y.","direct migration background","77","0.0231482477991964","0.0175922836363114","0.0287042119620814"
"Yes","2015","35-65 y.","indirect migration background","24","","",""
"Yes","2015","66 and older","no migration background","35","0.00796860224437552","0.00537604257152174","0.0105611619172293"
"Yes","2015","66 and older","direct migration background","6","","",""
"Yes","2015","66 and older","indirect migration background","","","",""
"No","2015","16-34 y.","no migration background","3460","0.924549831555746","0.916067045308401","0.933032617803092"
"No","2015","16-34 y.","direct migration background","1020","0.944260291362505","0.930558780797814","0.957961801927196"
"No","2015","16-34 y.","indirect migration background","907","0.952756620043183","0.939272602757619","0.966240637328748"
"No","2015","35-65 y.","no migration background","10618","0.975868444996315","0.972995474899977","0.978741415092653"
"No","2015","35-65 y.","direct migration background","2737","0.976851752200804","0.971295788037919","0.982407716363689"
"No","2015","35-65 y.","indirect migration background","646","0.967199513910147","0.953712715552491","0.980686312267804"
"No","2015","66 and older","no migration background","4483","0.992031397755624","0.989438838082771","0.994623957428478"
"No","2015","66 and older","direct migration background","421","0.982670030549338","0.970292417327364","0.995047643771312"
"No","2015","66 and older","indirect migration background","5","","",""
"Yes","2016","16-34 y.","no migration background","272","0.0869244270681882","0.0773929239209866","0.0964559302153897"
"Yes","2016","16-34 y.","direct migration background","74","0.0687340797260582","0.0551726554390047","0.0822955040131117"
"Yes","2016","16-34 y.","indirect migration background","56","0.0743041877262075","0.0570931736883003","0.0915152017641148"
"Yes","2016","35-65 y.","no migration background","377","0.0296247628976039","0.026332289822158","0.0329172359730497"
"Yes","2016","35-65 y.","direct migration background","77","0.0189908254216844","0.0141531379787797","0.0238285128645891"
"Yes","2016","35-65 y.","indirect migration background","27","","",""
"Yes","2016","66 and older","no migration background","47","0.00948404366827248","0.00660907089718721","0.0123590164393577"
"Yes","2016","66 and older","direct migration background","3","","",""
"Yes","2016","66 and older","indirect migration background","","","",""
"No","2016","16-34 y.","no migration background","3084","0.913075572931812","0.90354406978461","0.922607076079013"
"No","2016","16-34 y.","direct migration background","1263","0.931265920273942","0.917704495986888","0.944827344560995"
"No","2016","16-34 y.","indirect migration background","836","0.925695812273792","0.908484798235885","0.9429068263117"
"No","2016","35-65 y.","no migration background","9810","0.970375237102396","0.96708276402695","0.973667710177842"
"No","2016","35-65 y.","direct migration background","2981","0.981009174578316","0.976171487135411","0.98584686202122"
"No","2016","35-65 y.","indirect migration background","624","0.963857383074324","0.94951987144173","0.978194894706918"
"No","2016","66 and older","no migration background","4319","0.990515956331728","0.987640983560642","0.993390929102813"
"No","2016","66 and older","direct migration background","400","0.996346630603476","0.99045619260016","1.00223706860679"
"No","2016","66 and older","indirect migration background","4","","",""
"Yes","2017","16-34 y.","no migration background","306","0.0691148077006511","0.061319296177977","0.0769103192233252"
"Yes","2017","16-34 y.","direct migration background","51","0.0440664390748251","0.0320996757288583","0.0560332024207919"
"Yes","2017","16-34 y.","indirect migration background","52","0.0453695235262321","0.0321356784852747","0.0586033685671895"
"Yes","2017","35-65 y.","no migration background","467","0.0335245209397611","0.0302546571904681","0.0367943846890541"
"Yes","2017","35-65 y.","direct migration background","80","0.0274956539717018","0.0216674465468404","0.0333238613965632"
"Yes","2017","35-65 y.","indirect migration background","36","0.0623808818765408","0.0447522777818454","0.0800094859712361"
"Yes","2017","66 and older","no migration background","71","0.0135058456988187","0.0101622146706069","0.0168494767270305"
"Yes","2017","66 and older","direct migration background","3","","",""
"Yes","2017","66 and older","indirect migration background","","","",""
"No","2017","16-34 y.","no migration background","3761","0.930885192299349","0.923089680776675","0.938680703822023"
