"ple0160","year","hgtyp1hh","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"Yes","2006","(Married) couple without C. ","general elemantary","23","","","","1"
"Yes","2006","(Married) couple without C. ","middle vocational","126","0.0257772300109697","0.0209459450975718","0.0306085149243677","1"
"Yes","2006","(Married) couple without C. ","vocational + Abi","19","","","","1"
"Yes","2006","(Married) couple without C. ","higher vocational","27","","","","1"
"Yes","2006","(Married) couple without C. ","higher education","90","0.0586773156393666","0.0479995770197761","0.0693550542589571","1"
"Yes","2006","Single parent ","in school","1","","","","1"
"Yes","2006","Single parent ","inadequately","","","","","1"
"Yes","2006","Single parent ","general elemantary","6","","","","1"
"Yes","2006","Single parent ","middle vocational","26","","","","1"
"Yes","2006","Single parent ","vocational + Abi","3","","","","1"
"Yes","2006","Single parent ","higher vocational","7","","","","1"
"Yes","2006","Single parent ","higher education","11","","","","1"
"Yes","2006","Couple + C. LE 16 ","in school","","","","","1"
"Yes","2006","Couple + C. LE 16 ","inadequately","","","","","1"
"Yes","2006","Couple + C. LE 16 ","general elemantary","18","","","","1"
"Yes","2006","Couple + C. LE 16 ","middle vocational","126","0.0695604879511129","0.058133283403735","0.0809876924984908","1"
"Yes","2006","Couple + C. LE 16 ","vocational + Abi","26","","","","1"
"Yes","2006","Couple + C. LE 16 ","higher vocational","25","","","","1"
"Yes","2006","Couple + C. LE 16 ","higher education","56","0.0660052253617309","0.0500045392003521","0.0820059115231098","1"
"Yes","2006","Couple + C. GT 16 ","in school","15","","","","1"
"Yes","2006","Couple + C. GT 16 ","inadequately","","","","","1"
"Yes","2006","Couple + C. GT 16 ","general elemantary","24","","","","1"
"Yes","2006","Couple + C. GT 16 ","middle vocational","108","0.0628282042949432","0.0517258013502411","0.0739306072396453","1"
"Yes","2006","Couple + C. GT 16 ","vocational + Abi","15","","","","1"
"Yes","2006","Couple + C. GT 16 ","higher vocational","7","","","","1"
"Yes","2006","Couple + C. GT 16 ","higher education","29","","","","1"
"Yes","2006","Couple + C. LE and GT 16","in school","7","","","","1"
"Yes","2006","Couple + C. LE and GT 16","inadequately","","","","","1"
"Yes","2006","Couple + C. LE and GT 16","general elemantary","16","","","","1"
"Yes","2006","Couple + C. LE and GT 16","middle vocational","46","0.0754184505376831","0.0544113961614098","0.0964255049139565","1"
"Yes","2006","Couple + C. LE and GT 16","vocational + Abi","3","","","","1"
"Yes","2006","Couple + C. LE and GT 16","higher vocational","8","","","","1"
"Yes","2006","Couple + C. LE and GT 16","higher education","8","","","","1"
"No","2007","1-pers.-HH","in school","1","","","","2"
"No","2007","1-pers.-HH","inadequately","24","","","","2"
"No","2007","1-pers.-HH","general elemantary","414","0.95454549409138","0.934857537196219","0.974233450986541","2"
"No","2007","1-pers.-HH","middle vocational","1565","0.954389418409566","0.944279397491804","0.964499439327327","2"
"No","2007","1-pers.-HH","vocational + Abi","172","0.957110626662086","0.927594135871147","0.986627117453025","2"
"No","2007","1-pers.-HH","higher vocational","199","0.943359284582867","0.91186977859106","0.974848790574674","2"
"No","2007","1-pers.-HH","higher education","580","0.94798087660281","0.930529318737337","0.965432434468282","2"
"No","2007","(Married) couple without C. ","in school","1","","","","2"
"No","2007","(Married) couple without C. ","inadequately","57","0.974345875518889","0.934003890886567","1.01468786015121","2"
"No","2007","(Married) couple without C. ","general elemantary","649","0.970684079291965","0.957920350916445","0.983447807667486","2"
"No","2007","(Married) couple without C. ","middle vocational","3699","0.96010029513709","0.953917038409593","0.966283551864586","2"
"No","2007","(Married) couple without C. ","vocational + Abi","335","0.971038499478598","0.953544484562134","0.988532514395062","2"
"No","2007","(Married) couple without C. ","higher vocational","545","0.960990462838046","0.945123455806128","0.976857469869964","2"
"No","2007","(Married) couple without C. ","higher education","1699","0.943680087640564","0.932991281621903","0.954368893659226","2"
"No","2007","Couple + C. LE and GT 16","middle vocational","512","0.941007639539148","0.921334813429705","0.96068046564859","2"
"No","2007","Couple + C. LE and GT 16","vocational + Abi","67","0.982562822127043","0.95189963216044","1.01322601209365","2"
"No","2007","Couple + C. LE and GT 16","higher vocational","97","0.895463303264378","0.83666162735119","0.954264979177566","2"
"No","2007","Couple + C. LE and GT 16","higher education","209","0.972096427544092","0.950333298929402","0.993859556158783","2"
"No","2007","Couple + C. GT 16 ","in school","148","0.936056762510441","0.897665340819065","0.974448184201817","2"
"No","2007","Couple + C. GT 16 ","inadequately","43","0.835750572795503","0.727499525318589","0.944001620272417","2"
"No","2007","Couple + C. GT 16 ","general elemantary","376","0.94210277090996","0.919129075021532","0.965076466798388","2"
"No","2007","Couple + C. GT 16 ","middle vocational","1635","0.930064379099067","0.918135721892318","0.941993036305816","2"
"No","2007","Couple + C. GT 16 ","vocational + Abi","133","0.96357203450234","0.932647862048369","0.994496206956311","2"
"No","2007","Couple + C. GT 16 ","higher vocational","202","0.972731880831806","0.950382928257806","0.995080833405805","2"
"No","2007","Couple + C. GT 16 ","higher education","627","0.947759362881579","0.930718926383332","0.964799799379827","2"
"No","2007","Couple + C. LE and GT 16","in school","112","0.967131755045046","0.934686575969798","0.999576934120295","2"
"No","2007","Couple + C. LE and GT 16","inadequately","25","","","","2"
"No","2007","Couple + C. LE and GT 16","general elemantary","172","0.958941604280595","0.930271039501629","0.98761216905956","2"
"No","2007","Single parent ","in school","50","0.956332898191051","0.900790049326569","1.01187574705553","2"
"No","2007","Single parent ","inadequately","20","","","","2"
"No","2007","Single parent ","general elemantary","180","0.958595852576708","0.930117893450802","0.987073811702614","2"
"No","2007","Single parent ","middle vocational","513","0.932087847156534","0.910984373748831","0.953191320564238","2"
"No","2007","Single parent ","vocational + Abi","44","0.939340638633888","0.871097399115857","1.00758387815192","2"
"No","2007","Single parent ","higher vocational","40","0.904778194522826","0.818049857042843","0.991506532002808","2"
"No","2007","Single parent ","higher education","143","0.94768923568857","0.912523780997434","0.982854690379705","2"
"No","2007","Couple + C. LE 16 ","in school","","","","","2"
"No","2007","Couple + C. LE 16 ","inadequately","24","","","","2"
"No","2007","Couple + C. LE 16 ","general elemantary","224","0.912769982491907","0.877218799028724","0.948321165955091","2"
"No","2007","Couple + C. LE 16 ","middle vocational","1575","0.91934314277503","0.906402513290972","0.932283772259088","2"
"No","2007","Couple + C. LE 16 ","vocational + Abi","322","0.914405779838773","0.885179841728693","0.943631717948853","2"
"No","2007","Couple + C. LE 16 ","higher vocational","334","0.939779902154837","0.915137083411731","0.964422720897943","2"
"No","2007","Couple + C. LE 16 ","higher education","813","0.944633041851362","0.929418981779082","0.959847101923641","2"
"Yes","2007","1-pers.-HH","in school","","","","","1"
"Yes","2007","1-pers.-HH","inadequately","","","","","1"
"Yes","2007","1-pers.-HH","general elemantary","16","","","","1"
"Yes","2007","1-pers.-HH","middle vocational","71","0.0456105815904343","0.0355005606726729","0.0557206025081958","1"
"Yes","2007","1-pers.-HH","vocational + Abi","9","","","","1"
"Yes","2007","1-pers.-HH","higher vocational","8","","","","1"
"Yes","2007","1-pers.-HH","higher education","42","0.0520191233971904","0.0345675655317178","0.0694706812626629","1"
"Yes","2007","(Married) couple without C. ","in school","","","","","1"
"Yes","2007","(Married) couple without C. ","inadequately","2","","","","1"
"Yes","2007","(Married) couple without C. ","general elemantary","22","","","","1"
"Yes","2007","(Married) couple without C. ","middle vocational","150","0.0398997048629104","0.0337164481354136","0.0460829615904072","1"
"Yes","2007","(Married) couple without C. ","vocational + Abi","18","","","","1"
"Yes","2007","(Married) couple without C. ","higher vocational","27","","","","1"
"Yes","2007","(Married) couple without C. ","higher education","88","0.0563199123594357","0.0456311063407743","0.0670087183780971","1"
"Yes","2007","Single parent ","in school","2","","","","1"
"Yes","2007","Single parent ","inadequately","","","","","1"
"Yes","2007","Single parent ","general elemantary","8","","","","1"
"Yes","2007","Single parent ","middle vocational","33","0.0679121528434657","0.0468086794357622","0.0890156262511693","1"
"Yes","2007","Single parent ","vocational + Abi","3","","","","1"
"Yes","2007","Single parent ","higher vocational","4","","","","1"
"Yes","2007","Single parent ","higher education","11","","","","1"
"Yes","2007","Couple + C. LE 16 ","in school","","","","","1"
"Yes","2007","Couple + C. LE 16 ","inadequately","3","","","","1"
"Yes","2007","Couple + C. LE 16 ","general elemantary","18","","","","1"
"Yes","2007","Couple + C. LE 16 ","middle vocational","126","0.08065685722497","0.0677162277409116","0.0935974867090285","1"
"Yes","2007","Couple + C. LE 16 ","vocational + Abi","30","0.0855942201612269","0.0563682820511467","0.114820158271307","1"
"Yes","2007","Couple + C. LE 16 ","higher vocational","24","","","","1"
"Yes","2007","Couple + C. LE 16 ","higher education","55","0.0553669581486385","0.0401528980763591","0.070581018220918","1"
"Yes","2007","Couple + C. GT 16 ","in school","8","","","","1"
"Yes","2007","Couple + C. GT 16 ","inadequately","2","","","","1"
"Yes","2007","Couple + C. GT 16 ","general elemantary","21","","","","1"
"Yes","2007","Couple + C. GT 16 ","middle vocational","121","0.0699356209009334","0.0580069636941844","0.0818642781076824","1"
"Yes","2007","Couple + C. GT 16 ","vocational + Abi","8","","","","1"
"Yes","2007","Couple + C. GT 16 ","higher vocational","2","","","","1"
"Yes","2007","Couple + C. GT 16 ","higher education","28","","","","1"
"Yes","2007","Couple + C. LE and GT 16","in school","4","","","","1"
"Yes","2007","Couple + C. LE and GT 16","inadequately","","","","","1"
"Yes","2007","Couple + C. LE and GT 16","general elemantary","12","","","","1"
"Yes","2007","Couple + C. LE and GT 16","middle vocational","39","0.0589923604608524","0.03931953435141","0.0786651865702949","1"
"Yes","2007","Couple + C. LE and GT 16","vocational + Abi","3","","","","1"
"Yes","2007","Couple + C. LE and GT 16","higher vocational","7","","","","1"
"Yes","2007","Couple + C. LE and GT 16","higher education","11","","","","1"
"No","2008","1-pers.-HH","in school","3","","","","2"
"No","2008","1-pers.-HH","inadequately","23","","","","2"
"No","2008","1-pers.-HH","general elemantary","401","0.991784275820667","0.983014622587884","1.00055392905345","2"
"No","2008","1-pers.-HH","middle vocational","1535","0.964095716392236","0.954933433181983","0.973257999602489","2"
"No","2008","1-pers.-HH","vocational + Abi","170","0.919456072330443","0.880028100213302","0.958884044447583","2"
"No","2008","1-pers.-HH","higher vocational","185","0.965572086548321","0.939782452528559","0.991361720568082","2"
"No","2008","1-pers.-HH","higher education","587","0.954941724290546","0.938574266569659","0.971309182011434","2"
"No","2008","(Married) couple without C. ","in school","","","","","2"
"No","2008","(Married) couple without C. ","inadequately","59","1","1","1","2"
"No","2008","(Married) couple without C. ","general elemantary","602","0.960713303104681","0.945433352466102","0.975993253743259","2"
"No","2008","(Married) couple without C. ","middle vocational","3565","0.959285837546084","0.952940226701494","0.965631448390675","2"
"No","2008","(Married) couple without C. ","vocational + Abi","301","0.973961770578658","0.956291326096457","0.991632215060859","2"
"No","2008","(Married) couple without C. ","higher vocational","531","0.980497495574406","0.968887868305152","0.99210712284366","2"
"No","2008","(Married) couple without C. ","higher education","1706","0.948405048668164","0.938143107678346","0.958666989657981","2"
"No","2008","Couple + C. GT 16 ","in school","149","0.903018920194503","0.856728598663894","0.949309241725113","2"
"No","2008","Couple + C. GT 16 ","inadequately","37","1","1","1","2"
"No","2008","Couple + C. GT 16 ","general elemantary","361","0.936251317224555","0.911879592326029","0.960623042123082","2"
"No","2008","Couple + C. GT 16 ","middle vocational","1587","0.942378285057606","0.931274945111783","0.95348162500343","2"
"No","2008","Couple + C. GT 16 ","vocational + Abi","136","0.944494236372446","0.907730160493977","0.981258312250914","2"
"No","2008","Couple + C. GT 16 ","higher vocational","189","0.917226928278988","0.87884750625183","0.955606350306147","2"
"No","2008","Couple + C. GT 16 ","higher education","569","0.947318974200564","0.929488427287138","0.96514952111399","2"
"No","2008","Couple + C. LE and GT 16","in school","123","0.949908373896273","0.912554481240507","0.987262266552038","2"
"No","2008","Couple + C. LE and GT 16","inadequately","12","","","","2"
"No","2008","Couple + C. LE and GT 16","general elemantary","137","0.950302857980302","0.915291096749914","0.98531461921069","2"
"No","2008","Couple + C. LE and GT 16","middle vocational","461","0.94291107012913","0.922409984573996","0.963412155684263","2"
"No","2008","Couple + C. LE and GT 16","vocational + Abi","63","0.968467129713158","0.926931784021192","1.01000247540512","2"
"No","2008","Couple + C. LE and GT 16","higher vocational","87","0.962039053294321","0.922775259216264","1.00130284737238","2"
"No","2008","Couple + C. LE and GT 16","higher education","200","0.946745009469224","0.91659031326736","0.976899705671088","2"
"No","2008","Single parent ","in school","58","0.979921720589322","0.944130127931565","1.01571331324708","2"
"No","2008","Single parent ","inadequately","18","","","","2"
"No","2008","Single parent ","general elemantary","171","0.917858143155854","0.878075595948369","0.957640690363338","2"
"No","2008","Single parent ","middle vocational","503","0.944743225132323","0.925382533860152","0.964103916404494","2"
"No","2008","Single parent ","vocational + Abi","42","0.921549355980096","0.846264502837658","0.996834209122535","2"
"No","2008","Single parent ","higher vocational","39","0.96875754650689","0.914843961587921","1.02267113142586","2"
"No","2008","Single parent ","higher education","140","0.950010538363346","0.915019373693643","0.985001703033049","2"
"No","2008","Couple + C. LE 16 ","in school","1","","","","2"
"No","2008","Couple + C. LE 16 ","inadequately","26","","","","2"
"No","2008","Couple + C. LE 16 ","general elemantary","199","0.933605720172663","0.900248620044308","0.966962820301018","2"
"No","2008","Couple + C. LE 16 ","middle vocational","1434","0.941587477105125","0.929878199815923","0.953296754394326","2"
"No","2008","Couple + C. LE 16 ","vocational + Abi","293","0.915917389040719","0.885416269685401","0.946418508396037","2"
"No","2008","Couple + C. LE 16 ","higher vocational","299","0.922483305275779","0.893275627016589","0.951690983534968","2"
"No","2008","Couple + C. LE 16 ","higher education","726","0.927346854393354","0.909095886782642","0.945597822004067","2"
"Yes","2008","Single parent ","in school","1","","","","1"
"Yes","2008","Single parent ","inadequately","1","","","","1"
"Yes","2008","Single parent ","general elemantary","12","","","","1"
"Yes","2008","Single parent ","middle vocational","32","0.0552567748676769","0.0358960835955062","0.0746174661398476","1"
"Yes","2008","Single parent ","vocational + Abi","7","","","","1"
"Yes","2008","Single parent ","higher vocational","1","","","","1"
"Yes","2008","Single parent ","higher education","9","","","","1"
"Yes","2008","Couple + C. LE 16 ","in school","","","","","1"
"Yes","2008","Couple + C. LE 16 ","inadequately","1","","","","1"
"Yes","2008","Couple + C. LE 16 ","general elemantary","15","","","","1"
"Yes","2008","Couple + C. LE 16 ","middle vocational","107","0.0584125228948753","0.0467032456056735","0.070121800184077","1"
"Yes","2008","Couple + C. LE 16 ","vocational + Abi","25","","","","1"
"Yes","2008","Couple + C. LE 16 ","higher vocational","23","","","","1"
"Yes","2008","Couple + C. LE 16 ","higher education","51","0.0726531456066456","0.0544021779959335","0.0909041132173578","1"
"Yes","2008","1-pers.-HH","in school","","","","","1"
"Yes","2008","1-pers.-HH","inadequately","1","","","","1"
"Yes","2008","1-pers.-HH","general elemantary","6","","","","1"
"Yes","2008","1-pers.-HH","middle vocational","49","0.035904283607764","0.0267420003975109","0.045066566818017","1"
"Yes","2008","1-pers.-HH","vocational + Abi","13","","","","1"
"Yes","2008","1-pers.-HH","higher vocational","7","","","","1"
"Yes","2008","1-pers.-HH","higher education","30","0.0450582757094536","0.0286908179885659","0.0614257334303413","1"
"Yes","2008","(Married) couple without C. ","in school","","","","","1"
"Yes","2008","(Married) couple without C. ","inadequately","","","","","1"
"Yes","2008","(Married) couple without C. ","general elemantary","19","","","","1"
"Yes","2008","(Married) couple without C. ","middle vocational","161","0.0407141624539156","0.0343685516093249","0.0470597732985062","1"
"Yes","2008","(Married) couple without C. ","vocational + Abi","11","","","","1"
"Yes","2008","(Married) couple without C. ","higher vocational","14","","","","1"
"Yes","2008","(Married) couple without C. ","higher education","79","0.0515949513318363","0.0413330103420189","0.0618568923216536","1"
"Yes","2008","Couple + C. GT 16 ","in school","8","","","","1"
"Yes","2008","Couple + C. GT 16 ","inadequately","","","","","1"
"Yes","2008","Couple + C. GT 16 ","general elemantary","25","","","","1"
"Yes","2008","Couple + C. GT 16 ","middle vocational","105","0.0576217149423935","0.0465183749965698","0.0687250548882172","1"
"Yes","2008","Couple + C. GT 16 ","vocational + Abi","13","","","","1"
"Yes","2008","Couple + C. GT 16 ","higher vocational","9","","","","1"
"Yes","2008","Couple + C. GT 16 ","higher education","34","0.0526810257994359","0.0348504788860095","0.0705115727128623","1"
"Yes","2008","Couple + C. LE and GT 16","in school","8","","","","1"
"Yes","2008","Couple + C. LE and GT 16","inadequately","1","","","","1"
"Yes","2008","Couple + C. LE and GT 16","general elemantary","11","","","","1"
"Yes","2008","Couple + C. LE and GT 16","middle vocational","31","0.0570889298708702","0.0365878443157366","0.0775900154260038","1"
"Yes","2008","Couple + C. LE and GT 16","vocational + Abi","5","","","","1"
"Yes","2008","Couple + C. LE and GT 16","higher vocational","4","","","","1"
"Yes","2008","Couple + C. LE and GT 16","higher education","13","","","","1"
"No","2009","1-pers.-HH","in school","1","","","","2"
"No","2009","1-pers.-HH","inadequately","25","","","","2"
"No","2009","1-pers.-HH","general elemantary","389","0.980234337903211","0.966524853010466","0.993943822795956","2"
"No","2009","1-pers.-HH","middle vocational","1460","0.973625959293967","0.965524691111805","0.98172722747613","2"
"No","2009","1-pers.-HH","vocational + Abi","145","0.94158501539435","0.904663956809647","0.978506073979054","2"
"No","2009","1-pers.-HH","higher vocational","182","0.977335413063025","0.95606064234516","0.998610183780891","2"
"No","2009","1-pers.-HH","higher education","579","0.941635355077486","0.923031648737008","0.960239061417965","2"
"No","2009","(Married) couple without C. ","in school","1","","","","2"
"No","2009","(Married) couple without C. ","inadequately","54","1","1","1","2"
"No","2009","(Married) couple without C. ","general elemantary","504","0.963923123810342","0.947879588498987","0.979966659121697","2"
"No","2009","(Married) couple without C. ","middle vocational","3409","0.967893824968897","0.962066173498274","0.973721476439521","2"
"No","2009","(Married) couple without C. ","vocational + Abi","282","0.981504226857445","0.966102948936036","0.996905504778853","2"
"No","2009","(Married) couple without C. ","higher vocational","506","0.961846653686425","0.945333802921656","0.978359504451194","2"
"No","2009","(Married) couple without C. ","higher education","1663","0.950922985297485","0.940781276446413","0.961064694148557","2"
"No","2009","Couple + C. GT 16 ","in school","133","0.958902756294315","0.925781852499996","0.992023660088633","2"
"No","2009","Couple + C. GT 16 ","inadequately","30","0.960131871397221","0.891259408701086","1.02900433409336","2"
"No","2009","Couple + C. GT 16 ","general elemantary","331","0.940618495362003","0.915643740989033","0.965593249734974","2"
"No","2009","Couple + C. GT 16 ","middle vocational","1516","0.95573639965548","0.945617062663097","0.965855736647864","2"
"No","2009","Couple + C. GT 16 ","vocational + Abi","135","0.861998456657568","0.805069431053123","0.918927482262013","2"
"No","2009","Couple + C. GT 16 ","higher vocational","198","0.957521391359257","0.930179136182522","0.984863646535992","2"
"No","2009","Couple + C. GT 16 ","higher education","561","0.945158779176913","0.926662152035079","0.963655406318748","2"
"No","2009","Couple + C. LE and GT 16","in school","116","0.985758481857758","0.964380313525498","1.00713665019002","2"
"No","2009","Couple + C. LE and GT 16","inadequately","10","","","","2"
"No","2009","Couple + C. LE and GT 16","general elemantary","128","0.950280942227044","0.913749561117413","0.986812323336675","2"
"No","2009","Couple + C. LE and GT 16","middle vocational","461","0.909265007634852","0.883858791555851","0.934671223713852","2"
"No","2009","Couple + C. LE and GT 16","vocational + Abi","67","0.977538952577943","0.942576202638955","1.01250170251693","2"
"No","2009","Couple + C. LE and GT 16","higher vocational","74","0.959259324331905","0.915387780438392","1.00313086822542","2"
"No","2009","Couple + C. LE and GT 16","higher education","205","0.978135362902696","0.95830888524769","0.997961840557703","2"
"No","2009","Single parent ","in school","44","0.975856988343385","0.931010272542363","1.02070370414441","2"
"No","2009","Single parent ","inadequately","18","","","","2"
"No","2009","Single parent ","general elemantary","166","0.961520182717185","0.932774040457205","0.990266324977165","2"
"No","2009","Single parent ","middle vocational","456","0.952569272719826","0.933553864709003","0.97158468073065","2"
"No","2009","Single parent ","vocational + Abi","42","0.880587071841982","0.784772055209401","0.976402088474563","2"
"No","2009","Single parent ","higher vocational","33","0.976225046404907","0.925753236259744","1.02669685655007","2"
"No","2009","Single parent ","higher education","145","0.94740897404441","0.912154657532945","0.982663290555875","2"
"No","2009","Couple + C. LE 16 ","in school","","","","","2"
"No","2009","Couple + C. LE 16 ","inadequately","26","","","","2"
"No","2009","Couple + C. LE 16 ","general elemantary","169","0.924879981012807","0.886480147827411","0.963279814198204","2"
"No","2009","Couple + C. LE 16 ","middle vocational","1273","0.940990128196815","0.928452567849627","0.953527688544003","2"
"No","2009","Couple + C. LE 16 ","vocational + Abi","264","0.921927539986427","0.890780054852315","0.95307502512054","2"
"No","2009","Couple + C. LE 16 ","higher vocational","275","0.94535831782071","0.919154810515109","0.971561825126311","2"
"No","2009","Couple + C. LE 16 ","higher education","663","0.932975178685443","0.914529331016951","0.951421026353935","2"
"Yes","2009","Single parent ","in school","1","","","","1"
"Yes","2009","Single parent ","inadequately","","","","","1"
"Yes","2009","Single parent ","general elemantary","6","","","","1"
"Yes","2009","Single parent ","middle vocational","24","","","","1"
"Yes","2009","Single parent ","vocational + Abi","2","","","","1"
"Yes","2009","Single parent ","higher vocational","2","","","","1"
"Yes","2009","Single parent ","higher education","9","","","","1"
"Yes","2009","Couple + C. LE 16 ","in school","","","","","1"
"Yes","2009","Couple + C. LE 16 ","inadequately","","","","","1"
"Yes","2009","Couple + C. LE 16 ","general elemantary","12","","","","1"
"Yes","2009","Couple + C. LE 16 ","middle vocational","84","0.059009871803185","0.046472311455997","0.071547432150373","1"
"Yes","2009","Couple + C. LE 16 ","vocational + Abi","21","","","","1"
"Yes","2009","Couple + C. LE 16 ","higher vocational","14","","","","1"
"Yes","2009","Couple + C. LE 16 ","higher education","43","0.0670248213145573","0.0485789736460652","0.0854706689830494","1"
"Yes","2009","1-pers.-HH","in school","","","","","1"
"Yes","2009","1-pers.-HH","inadequately","","","","","1"
"Yes","2009","1-pers.-HH","general elemantary","7","","","","1"
"Yes","2009","1-pers.-HH","middle vocational","43","0.0263740407060326","0.0182727725238696","0.0344753088881955","1"
"Yes","2009","1-pers.-HH","vocational + Abi","10","","","","1"
"Yes","2009","1-pers.-HH","higher vocational","6","","","","1"
"Yes","2009","1-pers.-HH","higher education","31","0.0583646449225138","0.0397609385820352","0.0769683512629924","1"
"Yes","2009","(Married) couple without C. ","in school","2","","","","1"
"Yes","2009","(Married) couple without C. ","inadequately","","","","","1"
"Yes","2009","(Married) couple without C. ","general elemantary","15","","","","1"
"Yes","2009","(Married) couple without C. ","middle vocational","106","0.0321061750311026","0.0262785235604788","0.0379338265017264","1"
"Yes","2009","(Married) couple without C. ","vocational + Abi","12","","","","1"
"Yes","2009","(Married) couple without C. ","higher vocational","11","","","","1"
"Yes","2009","(Married) couple without C. ","higher education","80","0.0490770147025151","0.0389353058514432","0.0592187235535871","1"
"Yes","2009","Couple + C. GT 16 ","in school","5","","","","1"
"Yes","2009","Couple + C. GT 16 ","inadequately","1","","","","1"
"Yes","2009","Couple + C. GT 16 ","general elemantary","13","","","","1"
"Yes","2009","Couple + C. GT 16 ","middle vocational","71","0.0442636003445197","0.0341442633521362","0.0543829373369033","1"
"Yes","2009","Couple + C. GT 16 ","vocational + Abi","6","","","","1"
"Yes","2009","Couple + C. GT 16 ","higher vocational","11","","","","1"
"Yes","2009","Couple + C. GT 16 ","higher education","21","","","","1"
"Yes","2009","Couple + C. LE and GT 16","in school","2","","","","1"
"Yes","2009","Couple + C. LE and GT 16","inadequately","","","","","1"
"Yes","2009","Couple + C. LE and GT 16","general elemantary","8","","","","1"
"Yes","2009","Couple + C. LE and GT 16","middle vocational","30","0.0907349923651484","0.0653287762861482","0.116141208444149","1"
"Yes","2009","Couple + C. LE and GT 16","vocational + Abi","2","","","","1"
"Yes","2009","Couple + C. LE and GT 16","higher vocational","4","","","","1"
"Yes","2009","Couple + C. LE and GT 16","higher education","4","","","","1"
"No","2010","1-pers.-HH","in school","","","","","2"
"No","2010","1-pers.-HH","inadequately","21","","","","2"
"No","2010","1-pers.-HH","general elemantary","369","0.983485900663121","0.970621518554875","0.996350282771367","2"
"No","2010","1-pers.-HH","middle vocational","1383","0.982702453210679","0.975926013638176","0.989478892783182","2"
"No","2010","1-pers.-HH","vocational + Abi","126","0.972172795872228","0.943899077105454","1.000446514639","2"
"No","2010","1-pers.-HH","higher vocational","178","0.98664492426678","0.969967997655128","1.00332185087843","2"
"No","2010","1-pers.-HH","higher education","567","0.94848069173325","0.930703869589688","0.966257513876811","2"
"No","2010","(Married) couple without C. ","in school","4","","","","2"
"No","2010","(Married) couple without C. ","inadequately","44","0.980736933474396","0.940578125643136","1.02089574130566","2"
"No","2010","(Married) couple without C. ","general elemantary","465","0.986994272534688","0.976773076153642","0.997215468915734","2"
"No","2010","(Married) couple without C. ","middle vocational","3183","0.971709443383511","0.966038759020449","0.977380127746573","2"
"No","2010","(Married) couple without C. ","vocational + Abi","284","0.954810792576139","0.931026496491052","0.978595088661227","2"
"No","2010","(Married) couple without C. ","higher vocational","494","0.971888239553565","0.957443281547156","0.986333197559973","2"
"No","2010","(Married) couple without C. ","higher education","1645","0.958391343701254","0.948912634796719","0.967870052605789","2"
"No","2010","Couple + C. GT 16 ","in school","122","0.989635181121208","0.971736791535613","1.0075335707068","2"
"No","2010","Couple + C. GT 16 ","inadequately","20","","","","2"
"No","2010","Couple + C. GT 16 ","general elemantary","289","0.967067060314928","0.946906231222623","0.987227889407233","2"
"No","2010","Couple + C. GT 16 ","middle vocational","1335","0.952936496859385","0.941847222490547","0.964025771228223","2"
"No","2010","Couple + C. GT 16 ","vocational + Abi","133","0.892395800814221","0.841606358848555","0.943185242779888","2"
"No","2010","Couple + C. GT 16 ","higher vocational","197","0.953233102124479","0.924116462874795","0.982349741374163","2"
"No","2010","Couple + C. GT 16 ","higher education","516","0.947237326563649","0.928240324367138","0.966234328760161","2"
"No","2010","Couple + C. LE and GT 16","in school","100","0.945918758615218","0.902239050895286","0.989598466335151","2"
"No","2010","Couple + C. LE and GT 16","inadequately","6","","","","2"
"No","2010","Couple + C. LE and GT 16","general elemantary","118","0.908328656827781","0.857742534507415","0.958914779148146","2"
"No","2010","Couple + C. LE and GT 16","middle vocational","424","0.951474590435946","0.931555131777744","0.971394049094148","2"
"No","2010","Couple + C. LE and GT 16","vocational + Abi","55","0.972385594568651","0.930213885592224","1.01455730354508","2"
"No","2010","Couple + C. LE and GT 16","higher vocational","78","0.922482493125654","0.864953336215137","0.980011650036171","2"
"No","2010","Couple + C. LE and GT 16","higher education","165","0.98270680384807","0.963052649878262","1.00236095781788","2"
"No","2010","Single parent ","in school","36","0.858041768421053","0.748507429257842","0.967576107584263","2"
"No","2010","Single parent ","inadequately","18","","","","2"
"No","2010","Single parent ","general elemantary","148","0.917911827515581","0.874974101412868","0.960849553618294","2"
"No","2010","Single parent ","middle vocational","392","0.951106133799179","0.930433222974612","0.971779044623747","2"
"No","2010","Single parent ","vocational + Abi","38","0.862937189607151","0.756359204717834","0.969515174496469","2"
"No","2010","Single parent ","higher vocational","35","0.848311456054093","0.732726506906465","0.963896405201721","2"
"No","2010","Single parent ","higher education","135","0.926345681857565","0.883533661854235","0.969157701860896","2"
"No","2010","Couple + C. LE 16 ","in school","","","","","2"
"No","2010","Couple + C. LE 16 ","inadequately","23","","","","2"
"No","2010","Couple + C. LE 16 ","general elemantary","136","0.896499103417296","0.846746726873982","0.946251479960609","2"
"No","2010","Couple + C. LE 16 ","middle vocational","1139","0.955083854603278","0.943389491916866","0.96677821728969","2"
"No","2010","Couple + C. LE 16 ","vocational + Abi","252","0.938919081798133","0.910194129144851","0.967644034451416","2"
"No","2010","Couple + C. LE 16 ","higher vocational","220","0.935512951419773","0.90404262012387","0.966983282715675","2"
"No","2010","Couple + C. LE 16 ","higher education","620","0.930957386594456","0.911673811057119","0.950240962131793","2"
