"ple0160","year","age_gr","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Yes","2009","66 and older","(1c) basic vocational qualification","18","","",""
"Yes","2009","66 and older","(2b) intermediate general qualification","","","",""
"Yes","2009","66 and older","(2a) intermediate vocational","8","","",""
"Yes","2009","66 and older","(2c_gen) general maturity certificate","1","","",""
"Yes","2009","66 and older","(2c_voc) vocational maturity certificate","1","","",""
"Yes","2009","66 and older","(3a) lower tertiary education","","","",""
"Yes","2009","66 and older","(3b) higher tertiary education","8","","",""
"No","2009","16-34 y.","(0) in school","301","0.971255858963504","0.952685966453146","0.989825751473861"
"No","2009","16-34 y.","(1a) inadequately completed","24","","",""
"No","2009","16-34 y.","(1b) general elementary school","242","0.915514006091177","0.881773414538988","0.949254597643366"
"No","2009","16-34 y.","(1c) basic vocational qualification","350","0.933379692521956","0.908005418448152","0.95875396659576"
"No","2009","16-34 y.","(2b) intermediate general qualification","292","0.930341556178958","0.902094129620243","0.958588982737673"
"No","2009","16-34 y.","(2a) intermediate vocational","745","0.93424896628329","0.917191274241138","0.951306658325442"
"No","2009","16-34 y.","(2c_gen) general maturity certificate","510","0.90994295748471","0.886359591010717","0.933526323958703"
"No","2009","16-34 y.","(2c_voc) vocational maturity certificate","347","0.914037194924624","0.885552350959225","0.942522038890022"
"No","2009","16-34 y.","(3a) lower tertiary education","169","0.922979008511132","0.884454274936302","0.961503742085962"
"No","2009","16-34 y.","(3b) higher tertiary education","285","0.81165652271623","0.770984539635977","0.852328505796482"
"No","2009","35-65 y.","(0) in school","","","",""
"No","2009","35-65 y.","(1a) inadequately completed","93","1","1","1"
"No","2009","35-65 y.","(1b) general elementary school","499","0.962755522391662","0.946385265888899","0.979125778894424"
"No","2009","35-65 y.","(1c) basic vocational qualification","2497","0.964594462307878","0.957470431373748","0.971718493242008"
"No","2009","35-65 y.","(2b) intermediate general qualification","85","0.990722924159705","0.970692579854694","1.01075326846472"
"No","2009","35-65 y.","(2a) intermediate vocational","2919","0.955070130063262","0.947716092874729","0.962424167251795"
"No","2009","35-65 y.","(2c_gen) general maturity certificate","106","0.974747386116702","0.945428264345912","1.00406650788749"
"No","2009","35-65 y.","(2c_voc) vocational maturity certificate","766","0.941644448134399","0.925461220780307","0.95782767548849"
"No","2009","35-65 y.","(3a) lower tertiary education","976","0.960605561352265","0.948667384406838","0.972543738297692"
"No","2009","35-65 y.","(3b) higher tertiary education","1545","0.956155460685898","0.946116662720888","0.966194258650909"
"No","2009","66 and older","(0) in school","","","",""
"No","2009","66 and older","(1a) inadequately completed","56","1","1","1"
"No","2009","66 and older","(1b) general elementary school","629","0.985237422541451","0.975864585257477","0.994610259825425"
"No","2009","66 and older","(1c) basic vocational qualification","1869","0.990822675491637","0.986520202490254","0.995125148493021"
"No","2009","66 and older","(2b) intermediate general qualification","34","1","1","1"
"No","2009","66 and older","(2a) intermediate vocational","526","0.984495189089894","0.974016245591408","0.994974132588379"
"No","2009","66 and older","(2c_gen) general maturity certificate","18","","",""
"No","2009","66 and older","(2c_voc) vocational maturity certificate","150","0.994769100377547","0.983263508790076","1.00627469196502"
"No","2009","66 and older","(3a) lower tertiary education","381","1","1","1"
"No","2009","66 and older","(3b) higher tertiary education","499","0.983601841619308","0.972547030764329","0.994656652474288"
"Yes","2010","16-34 y.","(0) in school","7","","",""
"Yes","2010","16-34 y.","(1a) inadequately completed","2","","",""
"Yes","2010","16-34 y.","(1b) general elementary school","15","","",""
"Yes","2010","16-34 y.","(1c) basic vocational qualification","13","","",""
"Yes","2010","16-34 y.","(2b) intermediate general qualification","21","","",""
"Yes","2010","16-34 y.","(2a) intermediate vocational","55","0.0654717991344584","0.0474290448132411","0.0835145534556756"
"Yes","2010","16-34 y.","(2c_gen) general maturity certificate","59","0.0975034403358517","0.0721528564687359","0.122854024202968"
"Yes","2010","16-34 y.","(2c_voc) vocational maturity certificate","27","","",""
"Yes","2010","16-34 y.","(3a) lower tertiary education","21","","",""
"Yes","2010","16-34 y.","(3b) higher tertiary education","48","0.141000478422643","0.103732791227524","0.178268165617761"
"Yes","2010","35-65 y.","(0) in school","","","",""
"Yes","2010","35-65 y.","(1a) inadequately completed","1","","",""
"Yes","2010","35-65 y.","(1b) general elementary school","12","","",""
"Yes","2010","35-65 y.","(1c) basic vocational qualification","71","0.0260750752806626","0.0195849311853384","0.0325652193759869"
"Yes","2010","35-65 y.","(2b) intermediate general qualification","1","","",""
"Yes","2010","35-65 y.","(2a) intermediate vocational","114","0.0312346591293408","0.0247949800640671","0.0376743381946146"
"Yes","2010","35-65 y.","(2c_gen) general maturity certificate","1","","",""
"Yes","2010","35-65 y.","(2c_voc) vocational maturity certificate","25","","",""
"Yes","2010","35-65 y.","(3a) lower tertiary education","40","0.0384927622582085","0.0261614838488737","0.0508240406675432"
"Yes","2010","35-65 y.","(3b) higher tertiary education","39","0.0347359149810899","0.0254196123897105","0.0440522175724692"
"Yes","2010","66 and older","(0) in school","","","",""
"Yes","2010","66 and older","(1a) inadequately completed","","","",""
"Yes","2010","66 and older","(1b) general elementary school","5","","",""
"Yes","2010","66 and older","(1c) basic vocational qualification","24","","",""
"Yes","2010","66 and older","(2b) intermediate general qualification","","","",""
"Yes","2010","66 and older","(2a) intermediate vocational","8","","",""
"Yes","2010","66 and older","(2c_gen) general maturity certificate","","","",""
"Yes","2010","66 and older","(2c_voc) vocational maturity certificate","1","","",""
"Yes","2010","66 and older","(3a) lower tertiary education","5","","",""
"Yes","2010","66 and older","(3b) higher tertiary education","7","","",""
"No","2010","16-34 y.","(0) in school","266","0.960624899083496","0.937554530820343","0.983695267346649"
"No","2010","16-34 y.","(1a) inadequately completed","15","","",""
"No","2010","16-34 y.","(1b) general elementary school","193","0.906148936202427","0.866517864574894","0.945780007829959"
"No","2010","16-34 y.","(1c) basic vocational qualification","295","0.979702282055593","0.963953629591199","0.995450934519987"
"No","2010","16-34 y.","(2b) intermediate general qualification","261","0.929249386022975","0.899322964777483","0.959175807268467"
"No","2010","16-34 y.","(2a) intermediate vocational","667","0.934528200865542","0.916485446544324","0.952570955186759"
"No","2010","16-34 y.","(2c_gen) general maturity certificate","467","0.902496559664148","0.877145975797032","0.927847143531264"
"No","2010","16-34 y.","(2c_voc) vocational maturity certificate","320","0.871556294761442","0.836352661485771","0.906759928037113"
"No","2010","16-34 y.","(3a) lower tertiary education","162","0.867520353488592","0.818402773293089","0.916637933684095"
"No","2010","16-34 y.","(3b) higher tertiary education","287","0.858999521577357","0.821731834382239","0.896267208772476"
"No","2010","35-65 y.","(0) in school","","","",""
"No","2010","35-65 y.","(1a) inadequately completed","77","0.988290032467372","0.964416271415946","1.0121637935188"
"No","2010","35-65 y.","(1b) general elementary school","460","0.983595743427287","0.972136295679531","0.995055191175044"
"No","2010","35-65 y.","(1c) basic vocational qualification","2245","0.973924924719337","0.967434780624013","0.980415068814662"
"No","2010","35-65 y.","(2b) intermediate general qualification","86","0.994635325085165","0.979285900146514","1.00998475002382"
"No","2010","35-65 y.","(2a) intermediate vocational","2689","0.968765340870659","0.962325661805385","0.975205019935933"
"No","2010","35-65 y.","(2c_gen) general maturity certificate","106","0.99734883536142","0.987605714411938","1.0070919563109"
"No","2010","35-65 y.","(2c_voc) vocational maturity certificate","744","0.974193710880082","0.962987201443064","0.9854002203171"
"No","2010","35-65 y.","(3a) lower tertiary education","895","0.961507237741791","0.949175959332457","0.973838516151126"
"No","2010","35-65 y.","(3b) higher tertiary education","1445","0.96526408501891","0.955947782427531","0.974580387610289"
"No","2010","66 and older","(0) in school","","","",""
"No","2010","66 and older","(1a) inadequately completed","51","1","1","1"
"No","2010","66 and older","(1b) general elementary school","576","0.988307439830533","0.979566444989981","0.997048434671085"
"No","2010","66 and older","(1c) basic vocational qualification","1734","0.983028527700292","0.976990689425654","0.989066365974929"
"No","2010","66 and older","(2b) intermediate general qualification","35","1","1","1"
"No","2010","66 and older","(2a) intermediate vocational","543","0.984703519745261","0.974455952144141","0.994951087346381"
"No","2010","66 and older","(2c_gen) general maturity certificate","19","","",""
"No","2010","66 and older","(2c_voc) vocational maturity certificate","152","0.974388493965443","0.949357043973814","0.999419943957072"
"No","2010","66 and older","(3a) lower tertiary education","382","0.98388853202737","0.971344616696124","0.996432447358615"
"No","2010","66 and older","(3b) higher tertiary education","507","0.981254088175064","0.969529150143995","0.992979026206133"
"Yes","2011","16-34 y.","(0) in school","9","","",""
"Yes","2011","16-34 y.","(1a) inadequately completed","2","","",""
"Yes","2011","16-34 y.","(1b) general elementary school","15","","",""
"Yes","2011","16-34 y.","(1c) basic vocational qualification","26","","",""
"Yes","2011","16-34 y.","(2b) intermediate general qualification","28","","",""
"Yes","2011","16-34 y.","(2a) intermediate vocational","76","0.0795867147887412","0.0610165935123643","0.098156836065118"
"Yes","2011","16-34 y.","(2c_gen) general maturity certificate","78","0.116300657757104","0.0920440434759507","0.140557272038258"
"Yes","2011","16-34 y.","(2c_voc) vocational maturity certificate","46","0.106089781859391","0.0772826805514267","0.134896883167356"
"Yes","2011","16-34 y.","(3a) lower tertiary education","22","","",""
"Yes","2011","16-34 y.","(3b) higher tertiary education","60","0.148849715135248","0.11532375137869","0.182375678891805"
"Yes","2011","35-65 y.","(0) in school","","","",""
"Yes","2011","35-65 y.","(1a) inadequately completed","7","","",""
"Yes","2011","35-65 y.","(1b) general elementary school","16","","",""
"Yes","2011","35-65 y.","(1c) basic vocational qualification","121","0.0421598953032458","0.0348523537599559","0.0494674368465357"
"Yes","2011","35-65 y.","(2b) intermediate general qualification","5","","",""
"Yes","2011","35-65 y.","(2a) intermediate vocational","201","0.0575974676425395","0.0498512337960993","0.0653437014889797"
"Yes","2011","35-65 y.","(2c_gen) general maturity certificate","7","","",""
"Yes","2011","35-65 y.","(2c_voc) vocational maturity certificate","44","0.0509344201460472","0.0368567076916175","0.0650121326004768"
"Yes","2011","35-65 y.","(3a) lower tertiary education","46","0.0371928357611741","0.0259381731300315","0.0484474983923166"
"Yes","2011","35-65 y.","(3b) higher tertiary education","76","0.0487246669863088","0.0386921077636553","0.0587572262089622"
"Yes","2011","66 and older","(0) in school","","","",""
"Yes","2011","66 and older","(1a) inadequately completed","2","","",""
"Yes","2011","66 and older","(1b) general elementary school","12","","",""
"Yes","2011","66 and older","(1c) basic vocational qualification","48","0.0215292987554367","0.0154671262731423","0.0275914712377312"
"Yes","2011","66 and older","(2b) intermediate general qualification","1","","",""
"Yes","2011","66 and older","(2a) intermediate vocational","16","","",""
"Yes","2011","66 and older","(2c_gen) general maturity certificate","2","","",""
"Yes","2011","66 and older","(2c_voc) vocational maturity certificate","4","","",""
"Yes","2011","66 and older","(3a) lower tertiary education","13","","",""
"Yes","2011","66 and older","(3b) higher tertiary education","8","","",""
"No","2011","16-34 y.","(0) in school","304","0.972212055802459","0.954003117164963","0.990420994439956"
"No","2011","16-34 y.","(1a) inadequately completed","35","0.944872232519174","0.871333020047554","1.01841144499079"
"No","2011","16-34 y.","(1b) general elementary school","246","0.950031161714305","0.923598165785492","0.976464157643118"
"No","2011","16-34 y.","(1c) basic vocational qualification","369","0.951090686865602","0.929821235403057","0.972360138328146"
"No","2011","16-34 y.","(2b) intermediate general qualification","302","0.934123718118788","0.907359296645163","0.960888139592413"
"No","2011","16-34 y.","(2a) intermediate vocational","740","0.920413285211259","0.901843163934882","0.938983406487636"
"No","2011","16-34 y.","(2c_gen) general maturity certificate","593","0.883699342242896","0.859442727961742","0.907955956524049"
"No","2011","16-34 y.","(2c_voc) vocational maturity certificate","393","0.893910218140609","0.865103116832644","0.922717319448573"
"No","2011","16-34 y.","(3a) lower tertiary education","192","0.934635353924822","0.901519667334354","0.967751040515289"
"No","2011","16-34 y.","(3b) higher tertiary education","373","0.851150284864752","0.817624321108195","0.88467624862131"
"No","2011","35-65 y.","(0) in school","","","",""
"No","2011","35-65 y.","(1a) inadequately completed","130","0.986998749376616","0.968030001080954","1.00596749767228"
"No","2011","35-65 y.","(1b) general elementary school","638","0.973938185505424","0.961727860093127","0.98614851091772"
"No","2011","35-65 y.","(1c) basic vocational qualification","2784","0.957840104696754","0.950532563153464","0.965147646240044"
"No","2011","35-65 y.","(2b) intermediate general qualification","138","0.951808446806465","0.916705763862912","0.986911129750018"
"No","2011","35-65 y.","(2a) intermediate vocational","3274","0.942402532357461","0.934656298511021","0.950148766203901"
"No","2011","35-65 y.","(2c_gen) general maturity certificate","167","0.970261268118845","0.945021867500274","0.995500668737416"
"No","2011","35-65 y.","(2c_voc) vocational maturity certificate","893","0.949065579853953","0.934987867399523","0.963143292308382"
"No","2011","35-65 y.","(3a) lower tertiary education","1040","0.962807164238826","0.951552501607683","0.974061826869968"
"No","2011","35-65 y.","(3b) higher tertiary education","1693","0.951275333013691","0.941242773791038","0.961307892236345"
"No","2011","66 and older","(0) in school","","","",""
"No","2011","66 and older","(1a) inadequately completed","74","0.960572274384194","0.916819340401048","1.00432520836734"
"No","2011","66 and older","(1b) general elementary school","762","0.981195861322929","0.97162651687627","0.990765205769589"
"No","2011","66 and older","(1c) basic vocational qualification","2154","0.978470701244563","0.972408528762269","0.984532873726858"
"No","2011","66 and older","(2b) intermediate general qualification","66","0.992289430996512","0.9713447820014","1.01323407999162"
"No","2011","66 and older","(2a) intermediate vocational","688","0.971087839639092","0.958710386483926","0.983465292794258"
"No","2011","66 and older","(2c_gen) general maturity certificate","35","0.957089065494442","0.891789935871696","1.02238819511719"
"No","2011","66 and older","(2c_voc) vocational maturity certificate","198","0.984059916155966","0.9667884789482","1.00133135336373"
"No","2011","66 and older","(3a) lower tertiary education","441","0.953917746104264","0.934631731784075","0.973203760424453"
"No","2011","66 and older","(3b) higher tertiary education","633","0.988036939823326","0.979620531234662","0.996453348411989"
"Yes","2012","16-34 y.","(0) in school","6","","",""
"Yes","2012","16-34 y.","(1a) inadequately completed","5","","",""
"Yes","2012","16-34 y.","(1b) general elementary school","15","","",""
"Yes","2012","16-34 y.","(1c) basic vocational qualification","23","","",""
"Yes","2012","16-34 y.","(2b) intermediate general qualification","20","","",""
"Yes","2012","16-34 y.","(2a) intermediate vocational","58","0.0801712806971395","0.0611138792339897","0.0992286821602894"
"Yes","2012","16-34 y.","(2c_gen) general maturity certificate","49","0.0724962221155077","0.0523750496760173","0.0926173945549982"
"Yes","2012","16-34 y.","(2c_voc) vocational maturity certificate","26","","",""
"Yes","2012","16-34 y.","(3a) lower tertiary education","20","","",""
"Yes","2012","16-34 y.","(3b) higher tertiary education","42","0.0875028397893546","0.0617084972411724","0.113297182337537"
"Yes","2012","35-65 y.","(0) in school","","","",""
"Yes","2012","35-65 y.","(1a) inadequately completed","3","","",""
"Yes","2012","35-65 y.","(1b) general elementary school","14","","",""
"Yes","2012","35-65 y.","(1c) basic vocational qualification","89","0.0286865284781723","0.0225147030328197","0.034858353923525"
"Yes","2012","35-65 y.","(2b) intermediate general qualification","9","","",""
"Yes","2012","35-65 y.","(2a) intermediate vocational","145","0.0479251698072604","0.0407598809203799","0.0550904586941408"
"Yes","2012","35-65 y.","(2c_gen) general maturity certificate","12","","",""
"Yes","2012","35-65 y.","(2c_voc) vocational maturity certificate","31","0.0265457641599257","0.0165423640362646","0.0365491642835868"
"Yes","2012","35-65 y.","(3a) lower tertiary education","37","0.0281925597392968","0.0183526597691004","0.0380324597094933"
"Yes","2012","35-65 y.","(3b) higher tertiary education","62","0.0452183265376538","0.0354777052842829","0.0549589477910248"
"Yes","2012","66 and older","(0) in school","","","",""
"Yes","2012","66 and older","(1a) inadequately completed","2","","",""
"Yes","2012","66 and older","(1b) general elementary school","10","","",""
"Yes","2012","66 and older","(1c) basic vocational qualification","40","0.0173088636586436","0.0118353897001609","0.0227823376171262"
"Yes","2012","66 and older","(2b) intermediate general qualification","","","",""
"Yes","2012","66 and older","(2a) intermediate vocational","8","","",""
"Yes","2012","66 and older","(2c_gen) general maturity certificate","3","","",""
"Yes","2012","66 and older","(2c_voc) vocational maturity certificate","1","","",""
"Yes","2012","66 and older","(3a) lower tertiary education","10","","",""
"Yes","2012","66 and older","(3b) higher tertiary education","8","","",""
"No","2012","16-34 y.","(0) in school","280","0.983971862104855","0.969417340026358","0.998526384183353"
"No","2012","16-34 y.","(1a) inadequately completed","38","0.886234366254457","0.791328359178181","0.981140373330732"
"No","2012","16-34 y.","(1b) general elementary school","244","0.962242546516996","0.939028981893886","0.985456111140107"
"No","2012","16-34 y.","(1c) basic vocational qualification","345","0.967503234946474","0.949386895067196","0.985619574825752"
"No","2012","16-34 y.","(2b) intermediate general qualification","293","0.924452362048669","0.895175222980194","0.953729501117144"
"No","2012","16-34 y.","(2a) intermediate vocational","722","0.91982871930286","0.900771317839711","0.93888612076601"
"No","2012","16-34 y.","(2c_gen) general maturity certificate","589","0.927503777884492","0.907382605445002","0.947624950323983"
"No","2012","16-34 y.","(2c_voc) vocational maturity certificate","379","0.926431518825744","0.901005806115492","0.951857231535997"
"No","2012","16-34 y.","(3a) lower tertiary education","194","0.876176128080685","0.832045602215132","0.920306653946237"
"No","2012","16-34 y.","(3b) higher tertiary education","419","0.912497160210645","0.886702817662463","0.938291502758828"
"No","2012","35-65 y.","(0) in school","","","",""
"No","2012","35-65 y.","(1a) inadequately completed","133","0.993828521008841","0.980666305653082","1.0069907363646"
"No","2012","35-65 y.","(1b) general elementary school","615","0.975150200736929","0.962984980717274","0.987315420756584"
"No","2012","35-65 y.","(1c) basic vocational qualification","2721","0.971313471521828","0.965141646076475","0.97748529696718"
"No","2012","35-65 y.","(2b) intermediate general qualification","138","0.951164012271021","0.916323292641676","0.986004731900366"
"No","2012","35-65 y.","(2a) intermediate vocational","3269","0.95207483019274","0.944909541305859","0.95924011907962"
"No","2012","35-65 y.","(2c_gen) general maturity certificate","158","0.964955271365052","0.93731205503221","0.992598487697895"
"No","2012","35-65 y.","(2c_voc) vocational maturity certificate","961","0.973454235840074","0.963450835716413","0.983457635963735"
"No","2012","35-65 y.","(3a) lower tertiary education","1050","0.971807440260703","0.961967540290507","0.9816473402309"
"No","2012","35-65 y.","(3b) higher tertiary education","1686","0.954781673462346","0.945041052208975","0.964522294715717"
"No","2012","66 and older","(0) in school","","","",""
"No","2012","66 and older","(1a) inadequately completed","77","0.963164615532731","0.921629310087862","1.0046999209776"
"No","2012","66 and older","(1b) general elementary school","733","0.98734837773363","0.979311969294123","0.995384786173138"
"No","2012","66 and older","(1c) basic vocational qualification","2141","0.982691136341357","0.977217662382874","0.988164610299839"
"No","2012","66 and older","(2b) intermediate general qualification","74","1","1","1"
"No","2012","66 and older","(2a) intermediate vocational","725","0.988150223733193","0.980316600755851","0.995983846710535"
"No","2012","66 and older","(2c_gen) general maturity certificate","37","0.93450828307398","0.857842273167488","1.01117429298047"
"No","2012","66 and older","(2c_voc) vocational maturity certificate","196","0.996473411921868","0.988195416095839","1.0047514077479"
"No","2012","66 and older","(3a) lower tertiary education","469","0.968780690927534","0.953206527952589","0.98435485390248"
"No","2012","66 and older","(3b) higher tertiary education","662","0.977895186262151","0.966762492217404","0.989027880306898"
"Yes","2013","16-34 y.","(0) in school","8","","",""
"Yes","2013","16-34 y.","(1a) inadequately completed","","","",""
"Yes","2013","16-34 y.","(1b) general elementary school","14","","",""
"Yes","2013","16-34 y.","(1c) basic vocational qualification","13","","",""
"Yes","2013","16-34 y.","(2b) intermediate general qualification","10","","",""
"Yes","2013","16-34 y.","(2a) intermediate vocational","37","0.0612911626596161","0.0431557334847157","0.0794265918345164"
"Yes","2013","16-34 y.","(2c_gen) general maturity certificate","41","0.0532569685577779","0.0347417796759244","0.0717721574396314"
"Yes","2013","16-34 y.","(2c_voc) vocational maturity certificate","12","","",""
"Yes","2013","16-34 y.","(3a) lower tertiary education","7","","",""
"Yes","2013","16-34 y.","(3b) higher tertiary education","40","0.0606417645428162","0.0393124405433724","0.0819710885422599"
"Yes","2013","35-65 y.","(0) in school","","","",""
"Yes","2013","35-65 y.","(1a) inadequately completed","1","","",""
"Yes","2013","35-65 y.","(1b) general elementary school","9","","",""
"Yes","2013","35-65 y.","(1c) basic vocational qualification","45","0.015725174025101","0.0108366379773093","0.0206137100728928"
"Yes","2013","35-65 y.","(2b) intermediate general qualification","4","","",""
"Yes","2013","35-65 y.","(2a) intermediate vocational","82","0.0287236611549465","0.0229165191453105","0.0345308031645826"
"Yes","2013","35-65 y.","(2c_gen) general maturity certificate","6","","",""
"Yes","2013","35-65 y.","(2c_voc) vocational maturity certificate","28","","",""
"Yes","2013","35-65 y.","(3a) lower tertiary education","23","","",""
"Yes","2013","35-65 y.","(3b) higher tertiary education","33","0.0157178256252071","0.00968328720056036","0.0217523640498538"
"Yes","2013","66 and older","(0) in school","","","",""
"Yes","2013","66 and older","(1a) inadequately completed","","","",""
"Yes","2013","66 and older","(1b) general elementary school","7","","",""
"Yes","2013","66 and older","(1c) basic vocational qualification","26","","",""
"Yes","2013","66 and older","(2b) intermediate general qualification","","","",""
"Yes","2013","66 and older","(2a) intermediate vocational","6","","",""
"Yes","2013","66 and older","(2c_gen) general maturity certificate","","","",""
"Yes","2013","66 and older","(2c_voc) vocational maturity certificate","2","","",""
"Yes","2013","66 and older","(3a) lower tertiary education","4","","",""
"Yes","2013","66 and older","(3b) higher tertiary education","5","","",""
"No","2013","16-34 y.","(0) in school","253","0.983430926352887","0.967944583057318","0.998917269648457"
"No","2013","16-34 y.","(1a) inadequately completed","34","1","1","1"
"No","2013","16-34 y.","(1b) general elementary school","201","0.922109176958491","0.886286075786371","0.957932278130612"
"No","2013","16-34 y.","(1c) basic vocational qualification","297","0.942510353282699","0.916598103060469","0.968422603504929"
"No","2013","16-34 y.","(2b) intermediate general qualification","257","0.974202025369645","0.955186436456067","0.993217614283222"
"No","2013","16-34 y.","(2a) intermediate vocational","635","0.938708837340384","0.920573408165483","0.956844266515284"
"No","2013","16-34 y.","(2c_gen) general maturity certificate","524","0.946743031442222","0.928227842560369","0.965258220324076"
"No","2013","16-34 y.","(2c_voc) vocational maturity certificate","322","0.952687390708385","0.929918675958436","0.975456105458334"
"No","2013","16-34 y.","(3a) lower tertiary education","188","0.960930573728671","0.933735182685273","0.98812596477207"
"No","2013","16-34 y.","(3b) higher tertiary education","441","0.939358235457184","0.91802891145774","0.960687559456628"
"No","2013","35-65 y.","(0) in school","","","",""
"No","2013","35-65 y.","(1a) inadequately completed","119","0.989605712916509","0.971459503494682","1.00775192233834"
"No","2013","35-65 y.","(1b) general elementary school","529","0.983000014439138","0.972076610557438","0.993923418320838"
"No","2013","35-65 y.","(1c) basic vocational qualification","2443","0.984274825974899","0.979386289927107","0.989163362022691"
"No","2013","35-65 y.","(2b) intermediate general qualification","132","0.980735933967789","0.957635046741804","1.00383682119377"
"No","2013","35-65 y.","(2a) intermediate vocational","3096","0.971276338845053","0.965469196835417","0.977083480854689"
"No","2013","35-65 y.","(2c_gen) general maturity certificate","158","0.947282654837763","0.913081346082439","0.981483963593088"
"No","2013","35-65 y.","(2c_voc) vocational maturity certificate","906","0.966954613285115","0.955490694067692","0.978418532502537"
"No","2013","35-65 y.","(3a) lower tertiary education","989","0.985267319241793","0.977844382444618","0.992690256038968"
"No","2013","35-65 y.","(3b) higher tertiary education","1599","0.984282174374793","0.978247635950146","0.99031671279944"
"No","2013","66 and older","(0) in school","","","",""
"No","2013","66 and older","(1a) inadequately completed","69","1","1","1"
"No","2013","66 and older","(1b) general elementary school","668","0.986329378422926","0.977569434623471","0.995089322222381"
"No","2013","66 and older","(1c) basic vocational qualification","2010","0.990303284075668","0.986046754550843","0.994559813600494"
"No","2013","66 and older","(2b) intermediate general qualification","69","1","1","1"
"No","2013","66 and older","(2a) intermediate vocational","726","0.989892598352127","0.982646464519525","0.99713873218473"
"No","2013","66 and older","(2c_gen) general maturity certificate","41","1","1","1"
"No","2013","66 and older","(2c_voc) vocational maturity certificate","192","0.988391022797518","0.973317713827657","1.00346433176738"
"No","2013","66 and older","(3a) lower tertiary education","473","0.994224895997121","0.987424861383636","1.00102493061061"
"No","2013","66 and older","(3b) higher tertiary education","674","0.985757618021602","0.976845322279177","0.994669913764028"
"Yes","2014","16-34 y.","(0) in school","11","","",""
"Yes","2014","16-34 y.","(1a) inadequately completed","6","","",""
"Yes","2014","16-34 y.","(1b) general elementary school","30","0.0474263018076026","0.0315440237470948","0.0633085798681104"
"Yes","2014","16-34 y.","(1c) basic vocational qualification","31","0.0364719002276492","0.0216077914868323","0.0513360089684661"
"Yes","2014","16-34 y.","(2b) intermediate general qualification","44","0.0428556947898754","0.02580502562561","0.0599063639541408"
"Yes","2014","16-34 y.","(2a) intermediate vocational","56","0.0505970886049589","0.0374523937648503","0.0637417834450675"
"Yes","2014","16-34 y.","(2c_gen) general maturity certificate","53","0.0650331735222691","0.0493447046807756","0.0807216423637625"
"Yes","2014","16-34 y.","(2c_voc) vocational maturity certificate","25","","",""
"Yes","2014","16-34 y.","(3a) lower tertiary education","15","","",""
"Yes","2014","16-34 y.","(3b) higher tertiary education","68","0.100366279063008","0.0780423699418522","0.122690188184164"
"Yes","2014","35-65 y.","(0) in school","","","",""
"Yes","2014","35-65 y.","(1a) inadequately completed","9","","",""
"Yes","2014","35-65 y.","(1b) general elementary school","25","","",""
"Yes","2014","35-65 y.","(1c) basic vocational qualification","109","0.0251014697489875","0.0197108309608183","0.0304921085371567"
"Yes","2014","35-65 y.","(2b) intermediate general qualification","4","","",""
"Yes","2014","35-65 y.","(2a) intermediate vocational","119","0.022266889654315","0.0178402331286406","0.0266935461799895"
"Yes","2014","35-65 y.","(2c_gen) general maturity certificate","18","","",""
"Yes","2014","35-65 y.","(2c_voc) vocational maturity certificate","61","0.0310290101310086","0.0229189292900442","0.0391390909719729"
"Yes","2014","35-65 y.","(3a) lower tertiary education","32","0.0291534761158669","0.0200501178237513","0.0382568344079826"
"Yes","2014","35-65 y.","(3b) higher tertiary education","92","0.0329751686848705","0.0263609065722802","0.0395894307974609"
"Yes","2014","66 and older","(0) in school","","","",""
"Yes","2014","66 and older","(1a) inadequately completed","2","","",""
"Yes","2014","66 and older","(1b) general elementary school","4","","",""
"Yes","2014","66 and older","(1c) basic vocational qualification","10","","",""
"Yes","2014","66 and older","(2b) intermediate general qualification","","","",""
"Yes","2014","66 and older","(2a) intermediate vocational","5","","",""
"Yes","2014","66 and older","(2c_gen) general maturity certificate","2","","",""
"Yes","2014","66 and older","(2c_voc) vocational maturity certificate","1","","",""
"Yes","2014","66 and older","(3a) lower tertiary education","5","","",""
"Yes","2014","66 and older","(3b) higher tertiary education","7","","",""
"No","2014","16-34 y.","(0) in school","444","0.955892228828507","0.937025160835651","0.974759296821362"
"No","2014","16-34 y.","(1a) inadequately completed","124","0.953065677781274","0.916709090923471","0.989422264639078"
"No","2014","16-34 y.","(1b) general elementary school","658","0.952573698192397","0.93669142013189","0.968455976252905"
"No","2014","16-34 y.","(1c) basic vocational qualification","580","0.963528099772351","0.948663991031534","0.978392208513168"
"No","2014","16-34 y.","(2b) intermediate general qualification","498","0.957144305210125","0.940093636045859","0.97419497437439"
"No","2014","16-34 y.","(2a) intermediate vocational","1012","0.949402911395041","0.936258216554933","0.96254760623515"
"No","2014","16-34 y.","(2c_gen) general maturity certificate","896","0.934966826477731","0.919278357636237","0.950655295319224"
"No","2014","16-34 y.","(2c_voc) vocational maturity certificate","535","0.931064654777274","0.910081780666314","0.952047528888234"
"No","2014","16-34 y.","(3a) lower tertiary education","240","0.930774105254044","0.899618626026558","0.96192958448153"
"No","2014","16-34 y.","(3b) higher tertiary education","628","0.899633720936992","0.877309811815836","0.921957630058148"
"No","2014","35-65 y.","(0) in school","","","",""
"No","2014","35-65 y.","(1a) inadequately completed","333","0.980249413118904","0.96550276436652","0.994996061871289"
