"ple0160","year","hgtyp1hh","pgcasmin","n","percent","lower_confidence","upper_confidence"
"No","2008","1-pers.-HH","(1b) general elementary school","361","0.991363615365937","0.981884015107726","1.00084321562415"
"No","2008","1-pers.-HH","(1c) basic vocational qualification","895","0.982079155984807","0.973445456577418","0.990712855392197"
"No","2008","1-pers.-HH","(2b) intermediate general qualification","45","0.996361442898587","0.978961724120952","1.01376116167622"
"No","2008","1-pers.-HH","(2a) intermediate vocational","624","0.953351987847345","0.937152517853613","0.969551457841077"
"No","2008","1-pers.-HH","(2c_gen) general maturity certificate","121","0.89840832871144","0.84706450510383","0.94975215231905"
"No","2008","1-pers.-HH","(2c_voc) vocational maturity certificate","218","0.93034457702648","0.897727912676001","0.962961241376958"
"No","2008","1-pers.-HH","(3a) lower tertiary education","239","0.956788046078933","0.931532414128379","0.982043678029487"
"No","2008","1-pers.-HH","(3b) higher tertiary education","348","0.953789756166887","0.932340134390927","0.975239377942847"
"No","2008","(Married) couple without C. ","(0) in school","","","",""
"No","2008","(Married) couple without C. ","(1a) inadequately completed","78","1","1","1"
"No","2008","(Married) couple without C. ","(1b) general elementary school","528","0.965745879313393","0.950489916785609","0.981001841841176"
"No","2008","(Married) couple without C. ","(1c) basic vocational qualification","2347","0.971890535937378","0.965299789777376","0.97848128209738"
"No","2008","(Married) couple without C. ","(2b) intermediate general qualification","76","0.919687146406855","0.858983425096101","0.980390867717609"
"No","2008","(Married) couple without C. ","(2a) intermediate vocational","1463","0.944657889099536","0.93328247093018","0.956033307268891"
"No","2008","(Married) couple without C. ","(2c_gen) general maturity certificate","119","0.940637837944466","0.900172933366836","0.981102742522095"
"No","2008","(Married) couple without C. ","(2c_voc) vocational maturity certificate","424","0.976964628044667","0.96289947678125","0.991029779308084"
"No","2008","(Married) couple without C. ","(3a) lower tertiary education","713","0.965248452588164","0.952061464379909","0.978435440796419"
"No","2008","(Married) couple without C. ","(3b) higher tertiary education","993","0.936265210245945","0.921447347642642","0.951083072849249"
"No","2008","Single parent ","(0) in school","58","0.979921720589322","0.944130127931565","1.01571331324708"
"No","2008","Single parent ","(1a) inadequately completed","9","","",""
"No","2008","Single parent ","(1b) general elementary school","121","0.914289738248971","0.865794238447696","0.962785238050246"
"No","2008","Single parent ","(1c) basic vocational qualification","207","0.959460473169862","0.933159361994203","0.985761584345521"
"No","2008","Single parent ","(2b) intermediate general qualification","59","0.935466053161783","0.875270247201143","0.995661859122423"
"No","2008","Single parent ","(2a) intermediate vocational","251","0.931614905462629","0.901339400155114","0.961890410770145"
"No","2008","Single parent ","(2c_gen) general maturity certificate","66","0.961007591144297","0.916601749801018","1.00541343248758"
"No","2008","Single parent ","(2c_voc) vocational maturity certificate","50","0.922052543264216","0.853058292300276","0.991046794228155"
"No","2008","Single parent ","(3a) lower tertiary education","61","0.945266473562107","0.89080184675475","0.999731100369465"
"No","2008","Single parent ","(3b) higher tertiary education","79","0.954409797627597","0.909261189166526","0.999558406088668"
"No","2008","Couple + C. LE 16 ","(0) in school","1","","",""
"No","2008","Couple + C. LE 16 ","(1a) inadequately completed","26","","",""
"No","2008","Couple + C. LE 16 ","(1b) general elementary school","149","0.950527601489122","0.916821123265236","0.984234079713009"
"No","2008","Couple + C. LE 16 ","(1c) basic vocational qualification","580","0.931179281478384","0.911520589030999","0.950837973925769"
"No","2008","Couple + C. LE 16 ","(2b) intermediate general qualification","53","0.89603663954443","0.817488277531605","0.974585001557255"
"No","2008","Couple + C. LE 16 ","(2a) intermediate vocational","980","0.949464397962644","0.936132352771925","0.962796443153362"
"No","2008","Couple + C. LE 16 ","(2c_gen) general maturity certificate","67","0.940858241645368","0.887112823738338","0.994603659552399"
"No","2008","Couple + C. LE 16 ","(2c_voc) vocational maturity certificate","385","0.905877089242047","0.877851008028947","0.933903170455147"
"No","2008","Couple + C. LE 16 ","(3a) lower tertiary education","248","0.910704716335423","0.876626645251467","0.944782787419378"
"No","2008","Couple + C. LE 16 ","(3b) higher tertiary education","478","0.935751687703603","0.914429713854171","0.957073661553034"
"No","2008","Couple + C. GT 16 ","(0) in school","151","0.904195217576932","0.858446994921217","0.949943440232647"
"No","2008","Couple + C. GT 16 ","(1a) inadequately completed","25","","",""
"No","2008","Couple + C. GT 16 ","(1b) general elementary school","236","0.983598244355429","0.96762846207371","0.999568026637148"
"No","2008","Couple + C. GT 16 ","(1c) basic vocational qualification","732","0.959974387433346","0.946102063366116","0.973846711500576"
"No","2008","Couple + C. GT 16 ","(2b) intermediate general qualification","140","0.856433670708163","0.801758177114471","0.911109164301854"
"No","2008","Couple + C. GT 16 ","(2a) intermediate vocational","720","0.921318180494782","0.902337998961529","0.940298362028034"
"No","2008","Couple + C. GT 16 ","(2c_gen) general maturity certificate","229","0.934491945813495","0.903698564369364","0.965285327257625"
"No","2008","Couple + C. GT 16 ","(2c_voc) vocational maturity certificate","178","0.95484020449455","0.925391056178767","0.984289352810333"
"No","2008","Couple + C. GT 16 ","(3a) lower tertiary education","200","0.942264760101219","0.91094162301038","0.973587897192058"
"No","2008","Couple + C. GT 16 ","(3b) higher tertiary education","369","0.950490108279805","0.928960527344709","0.972019689214901"
"No","2008","Couple + C. LE and GT 16","(0) in school","124","0.950186932115658","0.913072971975016","0.987300892256301"
"No","2008","Couple + C. LE and GT 16","(1a) inadequately completed","12","","",""
"No","2008","Couple + C. LE and GT 16","(1b) general elementary school","76","0.947475593417395","0.89919131362787","0.99575987320692"
"No","2008","Couple + C. LE and GT 16","(1c) basic vocational qualification","201","0.973382619288752","0.951612395397947","0.995152843179558"
"No","2008","Couple + C. LE and GT 16","(2b) intermediate general qualification","63","0.944114528402348","0.889916268141468","0.998312788663228"
"No","2008","Couple + C. LE and GT 16","(2a) intermediate vocational","268","0.922837882519778","0.891857238857416","0.95381852618214"
"No","2008","Couple + C. LE and GT 16","(2c_gen) general maturity certificate","51","0.932473107568757","0.868443826568188","0.996502388569327"
"No","2008","Couple + C. LE and GT 16","(2c_voc) vocational maturity certificate","81","0.973301389536074","0.939231802723169","1.00737097634898"
"No","2008","Couple + C. LE and GT 16","(3a) lower tertiary education","81","0.947975177592549","0.901039547615996","0.994910807569101"
"No","2008","Couple + C. LE and GT 16","(3b) higher tertiary education","119","0.945672122286644","0.906251098971932","0.985093145601355"
"Yes","2009","1-pers.-HH","(0) in school","","","",""
"Yes","2009","1-pers.-HH","(1a) inadequately completed","1","","",""
"Yes","2009","1-pers.-HH","(1b) general elementary school","6","","",""
"Yes","2009","1-pers.-HH","(1c) basic vocational qualification","13","","",""
"Yes","2009","1-pers.-HH","(2b) intermediate general qualification","1","","",""
"Yes","2009","1-pers.-HH","(2a) intermediate vocational","21","","",""
"Yes","2009","1-pers.-HH","(2c_gen) general maturity certificate","10","","",""
"Yes","2009","1-pers.-HH","(2c_voc) vocational maturity certificate","12","","",""
"Yes","2009","1-pers.-HH","(3a) lower tertiary education","7","","",""
"Yes","2009","1-pers.-HH","(3b) higher tertiary education","24","","",""
"Yes","2009","(Married) couple without C. ","(0) in school","2","","",""
"Yes","2009","(Married) couple without C. ","(1a) inadequately completed","","","",""
"Yes","2009","(Married) couple without C. ","(1b) general elementary school","12","","",""
"Yes","2009","(Married) couple without C. ","(1c) basic vocational qualification","47","0.0215487586475993","0.0155342276568813","0.0275632896383173"
"Yes","2009","(Married) couple without C. ","(2b) intermediate general qualification","3","","",""
"Yes","2009","(Married) couple without C. ","(2a) intermediate vocational","55","0.0464564128033927","0.0357731876794656","0.0571396379273198"
"Yes","2009","(Married) couple without C. ","(2c_gen) general maturity certificate","8","","",""
"Yes","2009","(Married) couple without C. ","(2c_voc) vocational maturity certificate","14","","",""
"Yes","2009","(Married) couple without C. ","(3a) lower tertiary education","25","","",""
"Yes","2009","(Married) couple without C. ","(3b) higher tertiary education","55","0.0609114800611877","0.0462983501381677","0.0755246099842077"
"Yes","2009","Single parent ","(0) in school","1","","",""
"Yes","2009","Single parent ","(1a) inadequately completed","","","",""
"Yes","2009","Single parent ","(1b) general elementary school","3","","",""
"Yes","2009","Single parent ","(1c) basic vocational qualification","4","","",""
"Yes","2009","Single parent ","(2b) intermediate general qualification","3","","",""
"Yes","2009","Single parent ","(2a) intermediate vocational","16","","",""
"Yes","2009","Single parent ","(2c_gen) general maturity certificate","4","","",""
"Yes","2009","Single parent ","(2c_voc) vocational maturity certificate","2","","",""
"Yes","2009","Single parent ","(3a) lower tertiary education","2","","",""
"Yes","2009","Single parent ","(3b) higher tertiary education","7","","",""
"Yes","2009","Couple + C. LE 16 ","(0) in school","","","",""
"Yes","2009","Couple + C. LE 16 ","(1a) inadequately completed","","","",""
"Yes","2009","Couple + C. LE 16 ","(1b) general elementary school","8","","",""
"Yes","2009","Couple + C. LE 16 ","(1c) basic vocational qualification","29","","",""
"Yes","2009","Couple + C. LE 16 ","(2b) intermediate general qualification","4","","",""
"Yes","2009","Couple + C. LE 16 ","(2a) intermediate vocational","61","0.052812438496495","0.0386124581240947","0.0670124188688953"
"Yes","2009","Couple + C. LE 16 ","(2c_gen) general maturity certificate","3","","",""
"Yes","2009","Couple + C. LE 16 ","(2c_voc) vocational maturity certificate","25","","",""
"Yes","2009","Couple + C. LE 16 ","(3a) lower tertiary education","14","","",""
"Yes","2009","Couple + C. LE 16 ","(3b) higher tertiary education","29","","",""
"Yes","2009","Couple + C. GT 16 ","(0) in school","5","","",""
"Yes","2009","Couple + C. GT 16 ","(1a) inadequately completed","","","",""
"Yes","2009","Couple + C. GT 16 ","(1b) general elementary school","8","","",""
"Yes","2009","Couple + C. GT 16 ","(1c) basic vocational qualification","22","","",""
"Yes","2009","Couple + C. GT 16 ","(2b) intermediate general qualification","6","","",""
"Yes","2009","Couple + C. GT 16 ","(2a) intermediate vocational","31","0.028246138569698","0.0162360258696879","0.0402562512697081"
"Yes","2009","Couple + C. GT 16 ","(2c_gen) general maturity certificate","25","","",""
"Yes","2009","Couple + C. GT 16 ","(2c_voc) vocational maturity certificate","9","","",""
"Yes","2009","Couple + C. GT 16 ","(3a) lower tertiary education","8","","",""
"Yes","2009","Couple + C. GT 16 ","(3b) higher tertiary education","13","","",""
"Yes","2009","Couple + C. LE and GT 16","(0) in school","2","","",""
"Yes","2009","Couple + C. LE and GT 16","(1a) inadequately completed","","","",""
"Yes","2009","Couple + C. LE and GT 16","(1b) general elementary school","2","","",""
"Yes","2009","Couple + C. LE and GT 16","(1c) basic vocational qualification","7","","",""
"Yes","2009","Couple + C. LE and GT 16","(2b) intermediate general qualification","6","","",""
"Yes","2009","Couple + C. LE and GT 16","(2a) intermediate vocational","16","","",""
"Yes","2009","Couple + C. LE and GT 16","(2c_gen) general maturity certificate","9","","",""
"Yes","2009","Couple + C. LE and GT 16","(2c_voc) vocational maturity certificate","3","","",""
"Yes","2009","Couple + C. LE and GT 16","(3a) lower tertiary education","3","","",""
"Yes","2009","Couple + C. LE and GT 16","(3b) higher tertiary education","1","","",""
"No","2009","1-pers.-HH","(0) in school","1","","",""
"No","2009","1-pers.-HH","(1a) inadequately completed","29","","",""
"No","2009","1-pers.-HH","(1b) general elementary school","349","0.980883521931476","0.966639042733237","0.995128001129714"
"No","2009","1-pers.-HH","(1c) basic vocational qualification","845","0.987155083098755","0.979620438192139","0.99468972800537"
"No","2009","1-pers.-HH","(2b) intermediate general qualification","46","0.977547907311816","0.935193695864564","1.01990211875907"
"No","2009","1-pers.-HH","(2a) intermediate vocational","599","0.968040971419618","0.954195877673422","0.981886065165815"
"No","2009","1-pers.-HH","(2c_gen) general maturity certificate","124","0.945513158577544","0.907082723886439","0.983943593268648"
"No","2009","1-pers.-HH","(2c_voc) vocational maturity certificate","190","0.948744990378757","0.918335067843428","0.979154912914085"
"No","2009","1-pers.-HH","(3a) lower tertiary education","232","0.982355874526229","0.965664825506583","0.999046923545874"
"No","2009","1-pers.-HH","(3b) higher tertiary education","347","0.917659961755646","0.889688989649471","0.945630933861822"
"No","2009","(Married) couple without C. ","(0) in school","1","","",""
"No","2009","(Married) couple without C. ","(1a) inadequately completed","73","1","1","1"
"No","2009","(Married) couple without C. ","(1b) general elementary school","442","0.961340805804596","0.943607681765853","0.979073929843339"
"No","2009","(Married) couple without C. ","(1c) basic vocational qualification","2192","0.978451241352401","0.972436710361683","0.984465772343119"
"No","2009","(Married) couple without C. ","(2b) intermediate general qualification","64","0.983920642764553","0.953802716354896","1.01403856917421"
"No","2009","(Married) couple without C. ","(2a) intermediate vocational","1436","0.953543587196607","0.94286036207268","0.964226812320534"
"No","2009","(Married) couple without C. ","(2c_gen) general maturity certificate","125","0.937894591918175","0.89687758214017","0.978911601696181"
"No","2009","(Married) couple without C. ","(2c_voc) vocational maturity certificate","399","0.972748313474065","0.95704577013377","0.98845085681436"
"No","2009","(Married) couple without C. ","(3a) lower tertiary education","689","0.96697554377839","0.953867901880166","0.980083185676613"
"No","2009","(Married) couple without C. ","(3b) higher tertiary education","974","0.939088519938812","0.924475390015792","0.953701649861832"
"No","2009","Single parent ","(0) in school","44","0.975856988343385","0.931010272542363","1.02070370414441"
"No","2009","Single parent ","(1a) inadequately completed","9","","",""
"No","2009","Single parent ","(1b) general elementary school","119","0.979808503461391","0.954849741893156","1.00476726502963"
"No","2009","Single parent ","(1c) basic vocational qualification","179","0.972842993324522","0.949293320744562","0.996392665904483"
"No","2009","Single parent ","(2b) intermediate general qualification","56","0.926652517855498","0.860129315840576","0.993175719870421"
"No","2009","Single parent ","(2a) intermediate vocational","241","0.940758404231906","0.911895903499123","0.969620904964689"
"No","2009","Single parent ","(2c_gen) general maturity certificate","52","0.946414502856892","0.887432651129272","1.00539635458451"
"No","2009","Single parent ","(2c_voc) vocational maturity certificate","51","0.917120247766931","0.842895707024375","0.991344788509486"
"No","2009","Single parent ","(3a) lower tertiary education","66","0.983896098832322","0.953978013107456","1.01381418455719"
"No","2009","Single parent ","(3b) higher tertiary education","79","0.915482948134185","0.85669393567944","0.974271960588929"
"No","2009","Couple + C. LE 16 ","(0) in school","","","",""
"No","2009","Couple + C. LE 16 ","(1a) inadequately completed","25","","",""
"No","2009","Couple + C. LE 16 ","(1b) general elementary school","126","0.944982812879008","0.906376632288598","0.983588993469417"
"No","2009","Couple + C. LE 16 ","(1c) basic vocational qualification","515","0.934514172522547","0.913726050995156","0.955302294049937"
"No","2009","Couple + C. LE 16 ","(2b) intermediate general qualification","46","0.873391823303012","0.781219926064538","0.965563720541486"
"No","2009","Couple + C. LE 16 ","(2a) intermediate vocational","892","0.947187561503505","0.932987581131105","0.961387541875905"
"No","2009","Couple + C. LE 16 ","(2c_gen) general maturity certificate","48","0.973705522162442","0.929790905615882","1.017620138709"
"No","2009","Couple + C. LE 16 ","(2c_voc) vocational maturity certificate","342","0.919772716877442","0.89198093689392","0.947564496860965"
"No","2009","Couple + C. LE 16 ","(3a) lower tertiary education","237","0.927386213915853","0.895282809569093","0.959489618262613"
"No","2009","Couple + C. LE 16 ","(3b) higher tertiary education","426","0.936064955774765","0.913586582909031","0.958543328640499"
"No","2009","Couple + C. GT 16 ","(0) in school","133","0.958902756294315","0.925781852499996","0.992023660088633"
"No","2009","Couple + C. GT 16 ","(1a) inadequately completed","23","","",""
"No","2009","Couple + C. GT 16 ","(1b) general elementary school","208","0.921231547970737","0.885307789162203","0.957155306779271"
"No","2009","Couple + C. GT 16 ","(1c) basic vocational qualification","704","0.958603226789797","0.944112756892726","0.973093696686868"
"No","2009","Couple + C. GT 16 ","(2b) intermediate general qualification","133","0.971002805620192","0.943107641353934","0.99889796988645"
"No","2009","Couple + C. GT 16 ","(2a) intermediate vocational","700","0.971753861430302","0.959743748730292","0.983763974130312"
"No","2009","Couple + C. GT 16 ","(2c_gen) general maturity certificate","205","0.907749818184152","0.870351603211063","0.945148033157242"
"No","2009","Couple + C. GT 16 ","(2c_voc) vocational maturity certificate","177","0.874731583105179","0.827159757608528","0.92230340860183"
"No","2009","Couple + C. GT 16 ","(3a) lower tertiary education","211","0.96492043091541","0.940553607859899","0.989287253970921"
"No","2009","Couple + C. GT 16 ","(3b) higher tertiary education","350","0.932990733149813","0.907268961595763","0.958712504703863"
"No","2009","Couple + C. LE and GT 16","(0) in school","116","0.985758481857758","0.964380313525498","1.00713665019002"
"No","2009","Couple + C. LE and GT 16","(1a) inadequately completed","10","","",""
"No","2009","Couple + C. LE and GT 16","(1b) general elementary school","71","0.97984316774674","0.947604574254385","1.01208176123909"
"No","2009","Couple + C. LE and GT 16","(1c) basic vocational qualification","198","0.954326279086832","0.925746899353062","0.982905658820602"
"No","2009","Couple + C. LE and GT 16","(2b) intermediate general qualification","59","0.910273013703777","0.840796376905988","0.979749650501566"
"No","2009","Couple + C. LE and GT 16","(2a) intermediate vocational","250","0.909374334347477","0.874875515685372","0.943873153009582"
"No","2009","Couple + C. LE and GT 16","(2c_gen) general maturity certificate","61","0.811826151039838","0.720265215061231","0.903387087018446"
"No","2009","Couple + C. LE and GT 16","(2c_voc) vocational maturity certificate","84","0.979378023522909","0.949515343176071","1.00924070386975"
"No","2009","Couple + C. LE and GT 16","(3a) lower tertiary education","79","0.970893097783149","0.934507889520091","1.00727830604621"
"No","2009","Couple + C. LE and GT 16","(3b) higher tertiary education","126","0.984501504620128","0.963018293729425","1.00598471551083"
"Yes","2010","1-pers.-HH","(0) in school","","","",""
"Yes","2010","1-pers.-HH","(1a) inadequately completed","1","","",""
"Yes","2010","1-pers.-HH","(1b) general elementary school","6","","",""
"Yes","2010","1-pers.-HH","(1c) basic vocational qualification","11","","",""
"Yes","2010","1-pers.-HH","(2b) intermediate general qualification","2","","",""
"Yes","2010","1-pers.-HH","(2a) intermediate vocational","23","","",""
"Yes","2010","1-pers.-HH","(2c_gen) general maturity certificate","7","","",""
"Yes","2010","1-pers.-HH","(2c_voc) vocational maturity certificate","5","","",""
"Yes","2010","1-pers.-HH","(3a) lower tertiary education","12","","",""
"Yes","2010","1-pers.-HH","(3b) higher tertiary education","15","","",""
"Yes","2010","(Married) couple without C. ","(0) in school","","","",""
"Yes","2010","(Married) couple without C. ","(1a) inadequately completed","1","","",""
"Yes","2010","(Married) couple without C. ","(1b) general elementary school","6","","",""
"Yes","2010","(Married) couple without C. ","(1c) basic vocational qualification","42","0.0239172540834175","0.0172902200839645","0.0305442880828704"
"Yes","2010","(Married) couple without C. ","(2b) intermediate general qualification","1","","",""
"Yes","2010","(Married) couple without C. ","(2a) intermediate vocational","50","0.0269548606441122","0.0185988311410796","0.0353108901471448"
"Yes","2010","(Married) couple without C. ","(2c_gen) general maturity certificate","13","","",""
"Yes","2010","(Married) couple without C. ","(2c_voc) vocational maturity certificate","12","","",""
"Yes","2010","(Married) couple without C. ","(3a) lower tertiary education","17","","",""
"Yes","2010","(Married) couple without C. ","(3b) higher tertiary education","43","0.0547583065691188","0.0408237051142187","0.0686929080240189"
"Yes","2010","Single parent ","(0) in school","3","","",""
"Yes","2010","Single parent ","(1a) inadequately completed","","","",""
"Yes","2010","Single parent ","(1b) general elementary school","5","","",""
"Yes","2010","Single parent ","(1c) basic vocational qualification","8","","",""
"Yes","2010","Single parent ","(2b) intermediate general qualification","5","","",""
"Yes","2010","Single parent ","(2a) intermediate vocational","12","","",""
"Yes","2010","Single parent ","(2c_gen) general maturity certificate","5","","",""
"Yes","2010","Single parent ","(2c_voc) vocational maturity certificate","3","","",""
"Yes","2010","Single parent ","(3a) lower tertiary education","4","","",""
"Yes","2010","Single parent ","(3b) higher tertiary education","4","","",""
"Yes","2010","Couple + C. LE 16 ","(0) in school","","","",""
"Yes","2010","Couple + C. LE 16 ","(1a) inadequately completed","1","","",""
"Yes","2010","Couple + C. LE 16 ","(1b) general elementary school","7","","",""
"Yes","2010","Couple + C. LE 16 ","(1c) basic vocational qualification","19","","",""
"Yes","2010","Couple + C. LE 16 ","(2b) intermediate general qualification","2","","",""
"Yes","2010","Couple + C. LE 16 ","(2a) intermediate vocational","57","0.062479700086449","0.0462188547470471","0.078740545425851"
"Yes","2010","Couple + C. LE 16 ","(2c_gen) general maturity certificate","1","","",""
"Yes","2010","Couple + C. LE 16 ","(2c_voc) vocational maturity certificate","16","","",""
"Yes","2010","Couple + C. LE 16 ","(3a) lower tertiary education","21","","",""
"Yes","2010","Couple + C. LE 16 ","(3b) higher tertiary education","23","","",""
"Yes","2010","Couple + C. GT 16 ","(0) in school","1","","",""
"Yes","2010","Couple + C. GT 16 ","(1a) inadequately completed","","","",""
"Yes","2010","Couple + C. GT 16 ","(1b) general elementary school","6","","",""
"Yes","2010","Couple + C. GT 16 ","(1c) basic vocational qualification","22","","",""
"Yes","2010","Couple + C. GT 16 ","(2b) intermediate general qualification","7","","",""
"Yes","2010","Couple + C. GT 16 ","(2a) intermediate vocational","21","","",""
"Yes","2010","Couple + C. GT 16 ","(2c_gen) general maturity certificate","26","","",""
"Yes","2010","Couple + C. GT 16 ","(2c_voc) vocational maturity certificate","10","","",""
"Yes","2010","Couple + C. GT 16 ","(3a) lower tertiary education","9","","",""
"Yes","2010","Couple + C. GT 16 ","(3b) higher tertiary education","7","","",""
"Yes","2010","Couple + C. LE and GT 16","(0) in school","3","","",""
"Yes","2010","Couple + C. LE and GT 16","(1a) inadequately completed","","","",""
"Yes","2010","Couple + C. LE and GT 16","(1b) general elementary school","2","","",""
"Yes","2010","Couple + C. LE and GT 16","(1c) basic vocational qualification","6","","",""
"Yes","2010","Couple + C. LE and GT 16","(2b) intermediate general qualification","5","","",""
"Yes","2010","Couple + C. LE and GT 16","(2a) intermediate vocational","10","","",""
"Yes","2010","Couple + C. LE and GT 16","(2c_gen) general maturity certificate","7","","",""
"Yes","2010","Couple + C. LE and GT 16","(2c_voc) vocational maturity certificate","7","","",""
"Yes","2010","Couple + C. LE and GT 16","(3a) lower tertiary education","2","","",""
"Yes","2010","Couple + C. LE and GT 16","(3b) higher tertiary education","2","","",""
"No","2010","1-pers.-HH","(0) in school","","","",""
"No","2010","1-pers.-HH","(1a) inadequately completed","23","","",""
"No","2010","1-pers.-HH","(1b) general elementary school","330","0.986043908721828","0.973500704876722","0.998587112566934"
"No","2010","1-pers.-HH","(1c) basic vocational qualification","787","0.991316630441282","0.984879430721462","0.997753830161101"
"No","2010","1-pers.-HH","(2b) intermediate general qualification","44","0.965759449125285","0.913209290685442","1.01830960756513"
"No","2010","1-pers.-HH","(2a) intermediate vocational","572","0.9767234512318","0.964608136252693","0.988838766210907"
"No","2010","1-pers.-HH","(2c_gen) general maturity certificate","124","0.962908664615942","0.930546227079984","0.9952711021519"
"No","2010","1-pers.-HH","(2c_voc) vocational maturity certificate","170","0.975932132868439","0.953225241719139","0.998639024017739"
"No","2010","1-pers.-HH","(3a) lower tertiary education","235","0.951528338902614","0.924745634413028","0.978311043392199"
"No","2010","1-pers.-HH","(3b) higher tertiary education","332","0.946312559398282","0.922596801620998","0.970028317175567"
"No","2010","(Married) couple without C. ","(0) in school","4","","",""
"No","2010","(Married) couple without C. ","(1a) inadequately completed","61","0.985759588720212","0.956267942356701","1.01525123508372"
"No","2010","(Married) couple without C. ","(1b) general elementary school","405","0.987091012550685","0.976177818735826","0.998004206365543"
"No","2010","(Married) couple without C. ","(1c) basic vocational qualification","2000","0.976082745916583","0.96945571191713","0.982709779916035"
"No","2010","(Married) couple without C. ","(2b) intermediate general qualification","61","0.986562483815162","0.957902625129822","1.0152223425005"
"No","2010","(Married) couple without C. ","(2a) intermediate vocational","1393","0.973045139355888","0.964689109852855","0.98140116885892"
"No","2010","(Married) couple without C. ","(2c_gen) general maturity certificate","114","0.907048274804168","0.856548416594748","0.957548133013587"
"No","2010","(Married) couple without C. ","(2c_voc) vocational maturity certificate","409","0.950914051715024","0.930276590581404","0.971551512848644"
"No","2010","(Married) couple without C. ","(3a) lower tertiary education","664","0.976937175947962","0.965663537669","0.988210814226924"
"No","2010","(Married) couple without C. ","(3b) higher tertiary education","981","0.945241693430881","0.931307091975981","0.959176294885781"
"No","2010","Single parent ","(0) in school","36","0.858041768421053","0.748507429257842","0.967576107584263"
"No","2010","Single parent ","(1a) inadequately completed","11","","",""
"No","2010","Single parent ","(1b) general elementary school","102","0.906183188531563","0.850936718132272","0.961429658930854"
"No","2010","Single parent ","(1c) basic vocational qualification","159","0.968253048466681","0.94166200950062","0.994844087432742"
"No","2010","Single parent ","(2b) intermediate general qualification","53","0.95029710088113","0.894365833920584","1.00622836784168"
"No","2010","Single parent ","(2a) intermediate vocational","214","0.975009157508601","0.954658020997352","0.995360294019851"
"No","2010","Single parent ","(2c_gen) general maturity certificate","42","0.896242448415044","0.809061462870461","0.983423433959627"
"No","2010","Single parent ","(2c_voc) vocational maturity certificate","45","0.79092288636502","0.67588317283026","0.90596259989978"
"No","2010","Single parent ","(3a) lower tertiary education","58","0.910786463181247","0.839832622515826","0.981740303846668"
"No","2010","Single parent ","(3b) higher tertiary education","77","0.939336119698411","0.887350744144085","0.991321495252738"
"No","2010","Couple + C. LE 16 ","(0) in school","","","",""
"No","2010","Couple + C. LE 16 ","(1a) inadequately completed","24","","",""
"No","2010","Couple + C. LE 16 ","(1b) general elementary school","99","0.972579935532645","0.941491988233456","1.00366788283183"
"No","2010","Couple + C. LE 16 ","(1c) basic vocational qualification","439","0.962030027274933","0.944526329403955","0.979533725145912"
"No","2010","Couple + C. LE 16 ","(2b) intermediate general qualification","40","0.670988652785245","0.528891141410426","0.813086164160063"
"No","2010","Couple + C. LE 16 ","(2a) intermediate vocational","794","0.937520299913551","0.921259454574149","0.953781145252953"
"No","2010","Couple + C. LE 16 ","(2c_gen) general maturity certificate","41","0.995385185887951","0.974887910393541","1.01588246138236"
"No","2010","Couple + C. LE 16 ","(2c_voc) vocational maturity certificate","321","0.954046141271046","0.931690927731585","0.976401354810507"
"No","2010","Couple + C. LE 16 ","(3a) lower tertiary education","215","0.903349076376559","0.865650678281447","0.941047474471671"
"No","2010","Couple + C. LE 16 ","(3b) higher tertiary education","405","0.946591980663001","0.925290447967259","0.967893513358743"
"No","2010","Couple + C. GT 16 ","(0) in school","123","0.989683307446715","0.971898235956032","1.0074683789374"
"No","2010","Couple + C. GT 16 ","(1a) inadequately completed","16","","",""
"No","2010","Couple + C. GT 16 ","(1b) general elementary school","178","0.953806626188995","0.923477549549765","0.984135702828226"
"No","2010","Couple + C. GT 16 ","(1c) basic vocational qualification","605","0.966822039255809","0.952803187734395","0.980840890777223"
"No","2010","Couple + C. GT 16 ","(2b) intermediate general qualification","118","0.971851147575172","0.942856134593876","1.00084616055647"
"No","2010","Couple + C. GT 16 ","(2a) intermediate vocational","642","0.953593431444426","0.937580801005446","0.969606061883406"
"No","2010","Couple + C. GT 16 ","(2c_gen) general maturity certificate","190","0.898361062092337","0.858063689163166","0.938658435021507"
"No","2010","Couple + C. GT 16 ","(2c_voc) vocational maturity certificate","181","0.915810007244146","0.87643103875032","0.955188975737972"
"No","2010","Couple + C. GT 16 ","(3a) lower tertiary education","196","0.909366403611187","0.870067066961863","0.948665740260511"
"No","2010","Couple + C. GT 16 ","(3b) higher tertiary education","320","0.97757816889748","0.961531477508611","0.99362486028635"
"No","2010","Couple + C. LE and GT 16","(0) in school","100","0.945918758615218","0.902239050895286","0.989598466335151"
"No","2010","Couple + C. LE and GT 16","(1a) inadequately completed","5","","",""
"No","2010","Couple + C. LE and GT 16","(1b) general elementary school","61","0.941357440837537","0.883339601171361","0.999375280503712"
"No","2010","Couple + C. LE and GT 16","(1c) basic vocational qualification","190","0.977896883673685","0.957314610353178","0.998479156994193"
"No","2010","Couple + C. LE and GT 16","(2b) intermediate general qualification","59","0.875081290628759","0.794079233635563","0.956083347621955"
"No","2010","Couple + C. LE and GT 16","(2a) intermediate vocational","222","0.939390397561653","0.908686191326219","0.970094603797087"
