"year","regtyp","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2002","Rural Area","6.85","7","4574","4","6","8","9","10","6.79","6.91","0","10","7","8"
"2002","Urban Area","6.91","7","9385","4","6","8","9","10","6.87","6.95","0","10","8","8"
"2003","Rural Area","6.79","7","4323","4","5","8","9","10","6.72","6.86","0","10","7","7"
"2003","Urban Area","6.89","7","8942","4","6","8","9","10","6.85","6.93","0","10","7","8"
"2004","Rural Area","6.73","7","4175","3","5","8","9","10","6.66","6.8","0","10","7","7"
"2004","Urban Area","6.77","7","8617","4","5","8","9","10","6.72","6.82","0","10","7","7"
"2005","Rural Area","6.67","7","3977","3","5","8","9","10","6.6","6.74","0","10","7","7"
"2005","Urban Area","6.71","7","8171","3","5","8","9","10","6.66","6.76","0","10","7","7"
"2006","Rural Area","6.82","7","4221","4","5","8","9","10","6.75","6.89","0","10","7","7"
"2006","Urban Area","6.72","7","8467","3","5","8","9","10","6.67","6.77","0","10","7","7"
"2007","Rural Area","6.81","7","4060","4","5","8","9","10","6.74","6.88","0","10","7","7"
"2007","Urban Area","6.73","7","8029","4","5","8","9","10","6.68","6.78","0","10","7","7"
"2008","Rural Area","6.79","7","3833","4","5","8","9","10","6.72","6.86","0","10","7","7"
"2008","Urban Area","6.79","7","7643","4","5","8","9","10","6.74","6.84","0","10","7","7"
"2009","Rural Area","6.72","7","3678","3","5","8","9","10","6.65","6.79","0","10","7","7"
"2009","Urban Area","6.68","7","7133","3","5","8","9","10","6.63","6.73","0","10","7","7"
"2010","Rural Area","6.84","7","4982","4","6","8","9","10","6.78","6.9","0","10","7","8"
"2010","Urban Area","6.8","7","9483","4","6","8","9","10","6.76","6.84","0","10","7","8"
"2011","Rural Area","6.9","7","5760","4","6","8","9","10","6.84","6.96","0","10","8","8"
"2011","Urban Area","6.91","7","10534","4","6","8","9","10","6.87","6.95","0","10","8","8"
"2012","Rural Area","7.01","7","5885","4","6","9","9","10","6.96","7.06","0","10","8","8"
"2012","Urban Area","7.02","7","10595","4","6","8","9","10","6.98","7.06","0","10","8","8"
"2013","Rural Area","7.05","8","6406","4","6","8","9","10","7","7.1","0","10","8","8"
"2013","Urban Area","7.04","8","12846","4","6","8","9","10","7","7.08","0","10","8","8"
"2014","Rural Area","7.08","8","5829","4","6","8","9","10","7.03","7.13","0","10","8","8"
"2014","Urban Area","7.01","7","11326","4","6","8","9","10","6.97","7.05","0","10","8","8"
"2015","Rural Area","7.14","8","5423","4","6","8","9","10","7.09","7.19","0","10","8","8"
"2015","Urban Area","7.07","8","10258","4","6","8","9","10","7.03","7.11","0","10","8","8"
"2016","Rural Area","7.19","8","5247","5","6","8","9","10","7.14","7.24","0","10","8","8"
"2016","Urban Area","7.08","8","9976","4","6","8","9","10","7.04","7.12","0","10","8","8"
"2017","Rural Area","7.13","8","5974","5","6","8","9","10","7.08","7.18","0","10","8","8"
"2017","Urban Area","7.12","8","10991","4","6","8","9","10","7.08","7.16","0","10","8","8"
"2018","Rural Area","7.11","8","5772","5","6","8","9","10","7.06","7.16","0","10","8","8"
"2018","Urban Area","7.07","7","10722","4","6","8","9","10","7.03","7.11","0","10","7","8"
"2019","Rural Area","7.24","8","5662","5","6","8","9","10","7.19","7.29","0","10","8","8"
"2019","Urban Area","7.22","8","10103","5","6","8","9","10","7.18","7.26","0","10","8","8"
