"year","migback","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2011","direct migration background","6.88","7","1684","3","6","8","9","10","6.77","6.99","0","10","7","8"
"2011","indirect migration background","7.01","8","837","4","6","9","10","10","6.86","7.16","0","10","8","8"
"2011","no migration background","6.9","7","13773","4","6","8","9","10","6.86","6.94","0","10","8","8"
"2012","direct migration background","6.95","7","1765","4","6","8","9","10","6.85","7.05","0","10","7","8"
"2012","indirect migration background","7.26","8","842","4","6","9","10","10","7.12","7.4","0","10","7","8"
"2012","no migration background","7.02","7","13873","4","6","8","9","10","6.99","7.05","0","10","8","8"
"2013","direct migration background","7.12","8","4083","4","6","9","10","10","7.05","7.19","0","10","8","8"
"2013","indirect migration background","7.29","8","1408","5","6","9","10","10","7.18","7.4","0","10","8","8"
"2013","no migration background","7.01","8","13761","4","6","8","9","10","6.98","7.04","0","10","8","8"
"2014","direct migration background","7.08","8","3327","4","6","9","10","10","7.01","7.15","0","10","8","8"
"2014","indirect migration background","7.16","8","1247","4","6","9","10","10","7.04","7.28","0","10","8","8"
"2014","no migration background","7.02","8","12581","4","6","8","9","10","6.98","7.06","0","10","8","8"
"2015","direct migration background","7.17","8","2781","4","6","9","10","10","7.09","7.25","0","10","8","8"
"2015","indirect migration background","7.23","8","1120","4","6","9","10","10","7.11","7.35","0","10","7","8"
"2015","no migration background","7.07","8","11780","4","6","8","9","10","7.03","7.11","0","10","8","8"
"2016","direct migration background","7.3","8","3104","5","7","9","10","10","7.23","7.37","0","10","8","8"
"2016","indirect migration background","7.43","8","1073","5","6","9","10","10","7.3","7.56","0","10","8","8"
"2016","no migration background","7.06","8","11046","4","6","8","9","10","7.02","7.1","0","10","8","8"
"2017","direct migration background","7.2","8","2958","5","6","8","10","10","7.13","7.27","0","10","8","8"
"2017","indirect migration background","7.32","8","1170","4","7","9","10","10","7.2","7.44","0","10","7","8"
"2017","no migration background","7.09","7","12837","4","6","8","9","10","7.06","7.12","0","10","8","8"
"2018","direct migration background","7.13","8","2863","5","6","8","9","10","7.06","7.2","0","10","7","8"
"2018","indirect migration background","7.3","8","1213","5","6","9","10","10","7.18","7.42","0","10","8","8"
"2018","no migration background","7.06","7","12418","4","6","8","9","10","7.03","7.09","0","10","8","8"
"2019","direct migration background","7.31","8","2529","5","6","9","10","10","7.24","7.38","0","10","8","8"
"2019","indirect migration background","7.34","8","1228","5","6","9","10","10","7.23","7.45","0","10","8","8"
"2019","no migration background","7.19","8","13009","5","6","8","9","10","7.16","7.22","0","10","8","8"
