"year","education","mean","median","n","ptile10","ptile25","ptile75","ptile90","lowerci_mean","upperci_mean","lowerci_median","upperci_median"
"1989","no degree/no degree yet","6.64","7","388","4","5","8","10","6.43","6.85","7","7"
"1989","Other degree","7.06","7.88","733","4","6","8","10","6.91","7.21","7","8"
"1989","secondary school degree","7.35","8","1115","5","6","9","10","7.23","7.47","8","8"
"1990","college entrance qualification","7.17","8","1246","5","6","9","9","7.05","7.29","7","8"
"1990","lower secondary degree","7.27","8","3677","5","6","9","10","7.2","7.34","8","8"
"1990","no degree/no degree yet","6.87","7","382","4","5","9","10","6.66","7.08","7","8"
"1990","Other degree","7.12","8","753","4","6","9","10","6.97","7.27","7","8"
"1990","secondary school degree","7.2","8","2880","4","6","9","10","7.12","7.28","8","8"
"1991","college entrance qualification","7.06","8","1221","4","6","8","9","6.94","7.18","7","8"
"1991","lower secondary degree","7.06","8","3355","4","6","8","10","6.98","7.14","7","8"
"1991","no degree/no degree yet","7.02","8","389","4","5","9","10","6.81","7.23","7","8"
"1991","Other degree","7.13","8","743","4","6","8","10","6.99","7.27","7","8"
"1991","secondary school degree","6.89","7","2654","4","5","8","10","6.8","6.98","7","7"
"1992","college entrance qualification","7.35","8","1208","5","7","9","9","7.24","7.46","8","8"
"1992","lower secondary degree","7.3","8","3101","5","6","9","10","7.23","7.37","8","8"
"1992","no degree/no degree yet","7","7","348","4","5","9","10","6.78","7.22","7","8"
"1992","Other degree","7.28","8","694","5","6","9","10","7.13","7.43","7","8"
"1992","secondary school degree","7.22","8","2524","5","6","9","9","7.14","7.3","8","8"
"1993","college entrance qualification","7.21","8","1196","5","6","8","9","7.1","7.32","8","8"
"1993","lower secondary degree","7.05","7","2907","4","6","8","10","6.97","7.13","7","8"
"1993","no degree/no degree yet","6.94","7","325","5","5","9","10","6.71","7.17","7","8"
"1993","Other degree","6.78","7","647","4","5","8","10","6.62","6.94","7","7"
"1993","secondary school degree","7.04","8","2523","4","6","8","9","6.96","7.12","7","8"
"1994","college entrance qualification","6.94","7","1265","4","6","8","9","6.83","7.05","7","8"
"1994","lower secondary degree","6.95","7","2708","4","6","8","10","6.87","7.03","7","8"
"1994","no degree/no degree yet","6.86","7","296","4","5","8","9","6.61","7.11","7","8"
"1994","Other degree","6.8","7","569","4","5","8","10","6.62","6.98","7","8"
"1994","secondary school degree","6.98","8","2466","4","6","8","9","6.9","7.06","7","8"
"1995","college entrance qualification","6.94","7","1410","4","6","8","9","6.83","7.05","7","8"
"1995","lower secondary degree","6.74","7","2848","4","5","8","9","6.66","6.82","7","7"
"1995","no degree/no degree yet","6.43","7","307","3","5","8","9","6.17","6.69","7","7"
"1995","Other degree","6.69","7","767","3","5","8","10","6.52","6.86","7","7"
"1995","secondary school degree","6.96","7","2676","4","6","8","9","6.88","7.04","7","8"
"1996","college entrance qualification","7.02","8","1420","4","6","8","9","6.92","7.12","7","8"
"1996","lower secondary degree","6.74","7","2771","4","5","8","9","6.66","6.82","7","7"
"1996","no degree/no degree yet","6.3","7","285","3","5","8","9","6.03","6.57","7","7"
"1996","Other degree","6.53","7","689","3","5","8","10","6.35","6.71","7","7"
"1996","secondary school degree","6.94","7","2672","4","6","8","9","6.86","7.02","7","7"
"1997","college entrance qualification","6.98","7","1432","4","6","8","9","6.88","7.08","7","8"
"1997","lower secondary degree","6.66","7","2634","3","5","8","9","6.58","6.74","7","7"
"1997","no degree/no degree yet","6.58","7","254","3","5","8","9","6.3","6.86","7","7"
"1997","Other degree","6.56","7","625","3","5","8","9","6.37","6.75","7","7"
"1997","secondary school degree","6.96","7","2630","4","6","8","9","6.88","7.04","7","7"
"1998","college entrance qualification","7.02","7","1609","4","6","8","9","6.92","7.12","7","8"
"1998","lower secondary degree","6.77","7","2765","4","5","8","10","6.69","6.85","7","7"
"1998","no degree/no degree yet","6.53","7","242","4","5","8","9","6.28","6.78","7","7"
"1998","Other degree","6.98","7","605","4","5","8","9","6.81","7.15","7","8"
"1998","secondary school degree","6.88","7","2864","4","6","8","9","6.8","6.96","7","7"
"1999","college entrance qualification","7.06","8","1669","4","6","8","9","6.97","7.15","7","8"
"1999","lower secondary degree","6.69","7","2725","3","5","8","9","6.61","6.77","7","7"
"1999","no degree/no degree yet","6.22","7","247","3","5","8","9","5.94","6.5","7","7"
"1999","Other degree","6.8","7","566","4","5","8","9","6.63","6.97","7","7"
"1999","secondary school degree","6.9","7","2870","4","6","8","9","6.82","6.98","7","7"
"2000","college entrance qualification","7.22","8","3056","4","6","9","10","7.15","7.29","8","8"
"2000","lower secondary degree","7","8","4470","4","6","8","10","6.93","7.07","7","8"
"2000","no degree/no degree yet","5.66","6","195","0","4","8","10","5.24","6.08","5","7"
"2000","Other degree","6.83","7","847","3","5","9","10","6.66","7","7","7"
"2000","secondary school degree","7.11","8","4711","4","6","9","10","7.05","7.17","7","8"
"2001","college entrance qualification","7.19","8","3194","4","6","9","9","7.12","7.26","8","8"
"2001","lower secondary degree","6.98","7","4132","4","6","9","10","6.91","7.05","7","8"
"2001","no degree/no degree yet","6.44","7","208","3","5","8","10","6.11","6.77","6","8"
"2001","Other degree","6.95","8","796","4","6","8","10","6.79","7.11","7","8"
"2001","secondary school degree","7.07","8","4686","4","6","8","10","7.01","7.13","7","8"
"2002","college entrance qualification","7.13","8","4128","4","6","8","9","7.07","7.19","8","8"
"2002","lower secondary degree","6.75","7","3937","3","5","8","10","6.68","6.82","7","7"
"2002","no degree/no degree yet","6.55","7","192","3","5","8","10","6.21","6.89","7","8"
"2002","Other degree","6.63","7","744","3","5","8","10","6.47","6.79","7","7"
"2002","secondary school degree","6.93","7","4841","4","6","8","9","6.87","6.99","7","8"
"2003","college entrance qualification","7.1","8","3944","4","6","8","9","7.04","7.16","8","8"
"2003","lower secondary degree","6.78","7","3610","3","5","8","10","6.7","6.86","7","7"
"2003","no degree/no degree yet","6.22","6.04","185","2","5","8","10","5.82","6.62","6","7"
"2003","Other degree","6.64","7","702","3","5","8","10","6.46","6.82","7","7"
"2003","secondary school degree","6.81","7","4663","4","5","8","9","6.75","6.87","7","7"
"2004","college entrance qualification","6.97","7","3890","4","6","8","9","6.91","7.03","8","8"
"2004","lower secondary degree","6.67","7","3426","4","5","8","10","6.59","6.75","7","7"
"2004","no degree/no degree yet","5.46","6","177","0","3","8","10","5.02","5.9","6","7"
"2004","Other degree","6.73","7","639","3","5","8","9","6.55","6.91","7","7"
"2004","secondary school degree","6.74","7","4452","3","5","8","9","6.68","6.8","7","7"
"2005","college entrance qualification","6.95","7","3720","4","6","8","9","6.89","7.01","8","8"
"2005","lower secondary degree","6.61","7","3137","3","5","8","10","6.53","6.69","7","7"
"2005","no degree/no degree yet","5.43","6","170","0","4","8","9","5.01","5.85","6","7"
"2005","Other degree","6.42","7","614","3","5","8","9","6.23","6.61","7","7"
"2005","secondary school degree","6.71","7","4268","3","5","8","9","6.64","6.78","7","7"
"2006","college entrance qualification","6.95","7","3950","4","6","8","9","6.89","7.01","7","8"
"2006","lower secondary degree","6.64","7","3235","3","5","8","10","6.56","6.72","7","7"
"2006","no degree/no degree yet","6.08","6","128","3","5","8","9","5.66","6.5","6","8"
"2006","Other degree","6.46","7","632","3","5","8","10","6.28","6.64","7","7"
"2006","secondary school degree","6.76","7","4473","3","5","8","9","6.7","6.82","7","7"
"2007","college entrance qualification","7.02","7","3864","4","6","8","9","6.96","7.08","7","8"
"2007","lower secondary degree","6.61","7","3022","3","5","8","9","6.53","6.69","7","7"
"2007","no degree/no degree yet","6.23","7","111","2","5","8","10","5.74","6.72","6","7"
"2007","Other degree","6.37","7","566","3","5","8","9","6.18","6.56","7","7"
"2007","secondary school degree","6.74","7","4225","4","5","8","9","6.68","6.8","7","7"
"2008","college entrance qualification","6.98","7","3688","4","6","8","9","6.92","7.04","7","8"
"2008","lower secondary degree","6.73","7","2802","3","5","8","10","6.65","6.81","7","7"
"2008","no degree/no degree yet","6.13","6","126","3","5","8","9","5.73","6.53","6","7"
"2008","Other degree","6.5","7","521","3","5","8","9","6.3","6.7","7","7"
"2008","secondary school degree","6.74","7","4024","4","5","8","9","6.68","6.8","7","7"
"2009","college entrance qualification","6.97","7","3521","4","6","8","9","6.91","7.03","7","8"
"2009","lower secondary degree","6.48","7","2541","3","5","8","9","6.39","6.57","7","7"
"2009","no degree/no degree yet","6.28","7","113","3","5","8","9","5.83","6.73","6","7"
"2009","Other degree","6.25","7","458","3","5","8","9","6.04","6.46","7","7"
"2009","secondary school degree","6.7","7","3834","3","5","8","9","6.63","6.77","7","7"
"2010","college entrance qualification","7.05","7","4829","4","6","8","9","6.99","7.11","8","8"
"2010","lower secondary degree","6.69","7","3174","3","5","8","9","6.61","6.77","7","7"
"2010","no degree/no degree yet","6.57","7","187","3","5","8","10","6.16","6.98","6","8"
"2010","Other degree","6.4","7","825","2","5","8","9","6.23","6.57","7","8"
"2010","secondary school degree","6.81","7","5111","4","5","8","9","6.75","6.87","7","8"
"2011","college entrance qualification","7.17","8","5438","5","6","8","9","7.12","7.22","8","8"
"2011","lower secondary degree","6.67","7","3463","3","5","8","10","6.59","6.75","7","8"
"2011","no degree/no degree yet","6.7","7","220","3","5","9","10","6.36","7.04","7","8"
"2011","Other degree","6.7","7","934","3","5","8","9","6.55","6.85","7","8"
"2011","secondary school degree","6.85","7","5689","4","5","8","9","6.79","6.91","8","8"
"2012","college entrance qualification","7.17","8","5546","5","6","8","9","7.12","7.22","8","8"
"2012","lower secondary degree","6.81","7","3471","4","5","8","9","6.73","6.89","7","8"
"2012","no degree/no degree yet","6.7","7","235","4","5","8","9","6.4","7","7","8"
"2012","Other degree","7","7","1041","4","6","8","9","6.86","7.14","7","8"
"2012","secondary school degree","7.07","8","5746","4","6","8","9","7.02","7.12","8","8"
"2013","college entrance qualification","7.23","8","5965","5","6","8","9","7.18","7.28","8","8"
"2013","lower secondary degree","6.82","7","3648","4","5","8","10","6.75","6.89","7","8"
"2013","no degree/no degree yet","6.8","7","379","3","5","9","10","6.55","7.05","7","8"
"2013","Other degree","7.19","8","2726","5","6","9","10","7.11","7.27","8","8"
"2013","secondary school degree","6.98","7.2","6009","4","6","8","9","6.93","7.03","8","8"
"2014","college entrance qualification","7.22","8","5519","5","6","8","9","7.17","7.27","8","8"
"2014","lower secondary degree","6.84","7","3216","3","5","8","10","6.76","6.92","8","8"
"2014","no degree/no degree yet","6.84","8","309","3","5","9","10","6.57","7.11","7","8"
"2014","Other degree","7.01","8","2180","4","6","9","10","6.92","7.1","8","8"
"2014","secondary school degree","6.99","7","5333","4","6","8","9","6.93","7.05","8","8"
"2015","college entrance qualification","7.23","8","5169","5","6","8","9","7.18","7.28","8","8"
"2015","lower secondary degree","7.02","8","2855","4","6","8","9","6.94","7.1","7","8"
"2015","no degree/no degree yet","6.8","7","246","3","5","9","10","6.52","7.08","7","8"
"2015","Other degree","7.13","8","1811","4","6","9","10","7.04","7.22","8","8"
"2015","secondary school degree","7","7","4997","4","6","8","9","6.94","7.06","7","8"
"2016","college entrance qualification","7.19","8","4988","5","6","8","9","7.14","7.24","8","8"
"2016","lower secondary degree","6.96","7","2677","4","6","8","10","6.88","7.04","7","8"
"2016","no degree/no degree yet","7.35","8","269","5","6","9","10","7.1","7.6","7","8"
"2016","Other degree","7.27","8","2137","5","6","9","10","7.19","7.35","8","8"
"2016","secondary school degree","7.06","7","4602","4","6","8","9","7","7.12","7","8"
"2017","college entrance qualification","7.24","8","5847","5","6","8","9","7.19","7.29","8","8"
"2017","lower secondary degree","6.94","7","2885","4","6","8","10","6.86","7.02","7","8"
"2017","no degree/no degree yet","7.24","7.44","282","5","6","9","10","6.98","7.5","7","8"
"2017","Other degree","7.17","8","2022","5","6","9","10","7.08","7.26","8","8"
"2017","secondary school degree","7.07","7","5317","4","6","8","9","7.02","7.12","7","8"
"2018","college entrance qualification","7.14","7","5689","5","6","8","9","7.09","7.19","8","8"
"2018","lower secondary degree","7","7","2649","4","6","8","9","6.92","7.08","7","8"
"2018","no degree/no degree yet","6.64","7","282","4","5","8","10","6.37","6.91","7","7"
"2018","Other degree","7.1","7","1936","5","6","8","10","7.01","7.19","7","8"
"2018","secondary school degree","7.05","7","5086","4","6","8","9","6.99","7.11","7","8"
"2019","college entrance qualification","7.29","8","6439","5","6","8","9","7.25","7.33","8","8"
"2019","lower secondary degree","7.09","8","2412","4","6","9","10","7.01","7.17","8","8"
"2019","no degree/no degree yet","7.2","8","258","4","6","9","10","6.96","7.44","7","8"
"2019","Other degree","7.38","8","1681","5","6","9","10","7.29","7.47","8","8"
"2019","secondary school degree","7.14","8","5185","4","6","8","9","7.09","7.19","8","8"
