"ple0021","year","bula_h","e11102","n","percent","lower_confidence","upper_confidence"
"Yes","2017","Berlin","Employed","81","0.117443942561592","0.0929561006795719","0.141931784443611"
"Yes","2017","Brandenburg","Not Employed","150","0.353034145837807","0.307810196982776","0.398258094692838"
"Yes","2017","Brandenburg","Employed","89","0.134982540903338","0.10795446427562","0.162010617531055"
"Yes","2017","Mecklenburg-Western Pomerania","Not Employed","68","0.358719451104819","0.296188451932052","0.421250450277586"
"Yes","2017","Mecklenburg-Western Pomerania","Employed","47","0.150956242395678","0.113767313759714","0.188145171031641"
"Yes","2017","Saxony","Not Employed","195","0.400031854466255","0.359636143956379","0.440427564976131"
"Yes","2017","Saxony","Employed","135","0.119083666749568","0.0999348177112892","0.138232515787847"
"Yes","2017","Saxony-Anhalt","Not Employed","102","0.311507467442045","0.263128053021923","0.359886881862166"
"Yes","2017","Saxony-Anhalt","Employed","89","0.158717975130547","0.128876470877602","0.188559479383493"
"Yes","2017","Thuringia","Not Employed","101","0.326832232301526","0.276528645315839","0.377135819287214"
"Yes","2017","Thuringia","Employed","98","0.181978075137253","0.152498097505109","0.211458052769398"
"No","2017","Schleswig-Holstein","Not Employed","219","0.638390819272059","0.584732659636863","0.692048978907254"
"No","2017","Schleswig-Holstein","Employed","571","0.889061258491221","0.864824435329157","0.913298081653286"
"No","2017","Hamburg","Not Employed","107","0.657529364390791","0.581589169441983","0.733469559339599"
"No","2017","Hamburg","Employed","289","0.916463073171949","0.886052033794981","0.946874112548916"
"No","2017","Lower Saxony","Not Employed","640","0.630726471392753","0.598966441788893","0.662486500996613"
"No","2017","Lower Saxony","Employed","1597","0.848451802273577","0.831986758830815","0.864916845716339"
"No","2017","Bremen","Not Employed","68","0.782177844632295","0.693908027128605","0.870447662135985"
"No","2017","Bremen","Employed","120","0.830586471541963","0.767542276015014","0.893630667068912"
"No","2017","North Rhine-Westphalia","Not Employed","1364","0.669081124325432","0.647748533694603","0.69041371495626"
"No","2017","North Rhine-Westphalia","Employed","3217","0.866570355213781","0.855594468871753","0.877546241555809"
"No","2017","Hesse","Not Employed","380","0.688212532312951","0.648436647879483","0.727988416746419"
"No","2017","Hesse","Employed","1110","0.871232877817503","0.852847920686179","0.889617834948828"
"No","2017","Rhineland-Palatinate,Saarland","Not Employed","368","0.67299648938617","0.632597935611366","0.713395043160974"
"No","2017","Rhineland-Palatinate,Saarland","Employed","888","0.853700071871382","0.831958557782167","0.875441585960596"
"No","2017","Baden-Württemberg","Not Employed","572","0.598993924016442","0.566104197634226","0.631883650398657"
"No","2017","Baden-Württemberg","Employed","1935","0.868083014556067","0.853916637250124","0.88224939186201"
"No","2017","Bavaria","Not Employed","855","0.653113184414061","0.626249686648882","0.679976682179239"
"No","2017","Bavaria","Employed","2642","0.84228638983526","0.829313164226397","0.855259615444123"
"No","2017","Berlin","Not Employed","217","0.672334237587947","0.621846350574173","0.72282212460172"
"No","2017","Berlin","Employed","583","0.882556057438408","0.858068215556389","0.907043899320428"
"No","2017","Brandenburg","Not Employed","279","0.646965854162193","0.601741905307162","0.692189803017224"
"No","2017","Brandenburg","Employed","525","0.865017459096662","0.837989382468945","0.89204553572438"
"No","2017","Mecklenburg-Western Pomerania","Not Employed","158","0.641280548895181","0.578749549722414","0.703811548067948"
"No","2017","Mecklenburg-Western Pomerania","Employed","309","0.849043757604322","0.811854828968359","0.886232686240286"
"No","2017","Saxony","Not Employed","370","0.599968145533745","0.559572435023869","0.640363856043621"
"No","2017","Saxony","Employed","964","0.880916333250432","0.861767484212153","0.900065182288711"
"No","2017","Saxony-Anhalt","Not Employed","250","0.688492532557955","0.640113118137834","0.736871946978077"
"No","2017","Saxony-Anhalt","Employed","487","0.841282024869453","0.811440520616507","0.871123529122398"
"No","2017","Thuringia","Not Employed","233","0.673167767698474","0.622864180712786","0.723471354684161"
"No","2017","Thuringia","Employed","560","0.818021924862747","0.788541947230602","0.847501902494891"
"Yes","2018","Schleswig-Holstein","Not Employed","","","",""
"Yes","2018","Schleswig-Holstein","Employed","","","",""
"Yes","2018","Hamburg","Not Employed","","","",""
"Yes","2018","Hamburg","Employed","","","",""
"Yes","2018","Lower Saxony","Not Employed","","","",""
"Yes","2018","Lower Saxony","Employed","","","",""
"Yes","2018","Bremen","Not Employed","","","",""
"Yes","2018","Bremen","Employed","","","",""
"Yes","2018","North Rhine-Westphalia","Not Employed","","","",""
"Yes","2018","North Rhine-Westphalia","Employed","","","",""
"Yes","2018","Hesse","Not Employed","","","",""
"Yes","2018","Hesse","Employed","","","",""
"Yes","2018","Rhineland-Palatinate,Saarland","Not Employed","","","",""
"Yes","2018","Rhineland-Palatinate,Saarland","Employed","","","",""
"Yes","2018","Baden-Württemberg","Not Employed","","","",""
"Yes","2018","Baden-Württemberg","Employed","","","",""
"Yes","2018","Bavaria","Not Employed","","","",""
"Yes","2018","Bavaria","Employed","","","",""
"Yes","2018","Berlin","Not Employed","","","",""
"Yes","2018","Berlin","Employed","","","",""
"Yes","2018","Brandenburg","Not Employed","","","",""
"Yes","2018","Brandenburg","Employed","","","",""
"Yes","2018","Mecklenburg-Western Pomerania","Not Employed","","","",""
"Yes","2018","Mecklenburg-Western Pomerania","Employed","","","",""
"Yes","2018","Saxony","Not Employed","","","",""
"Yes","2018","Saxony","Employed","","","",""
"Yes","2018","Saxony-Anhalt","Not Employed","","","",""
"Yes","2018","Saxony-Anhalt","Employed","","","",""
"Yes","2018","Thuringia","Not Employed","","","",""
"Yes","2018","Thuringia","Employed","","","",""
"No","2018","Schleswig-Holstein","Not Employed","","","",""
"No","2018","Schleswig-Holstein","Employed","","","",""
"No","2018","Hamburg","Not Employed","","","",""
"No","2018","Hamburg","Employed","","","",""
"No","2018","Lower Saxony","Not Employed","","","",""
"No","2018","Lower Saxony","Employed","","","",""
"No","2018","Bremen","Not Employed","","","",""
"No","2018","Bremen","Employed","","","",""
"No","2018","North Rhine-Westphalia","Not Employed","","","",""
"No","2018","North Rhine-Westphalia","Employed","","","",""
"No","2018","Hesse","Not Employed","","","",""
"No","2018","Hesse","Employed","","","",""
"No","2018","Rhineland-Palatinate,Saarland","Not Employed","","","",""
"No","2018","Rhineland-Palatinate,Saarland","Employed","","","",""
"No","2018","Baden-Württemberg","Not Employed","","","",""
"No","2018","Baden-Württemberg","Employed","","","",""
"No","2018","Bavaria","Not Employed","","","",""
"No","2018","Bavaria","Employed","","","",""
"No","2018","Berlin","Not Employed","","","",""
"No","2018","Berlin","Employed","","","",""
"No","2018","Brandenburg","Not Employed","","","",""
"No","2018","Brandenburg","Employed","","","",""
"No","2018","Mecklenburg-Western Pomerania","Not Employed","","","",""
"No","2018","Mecklenburg-Western Pomerania","Employed","","","",""
"No","2018","Saxony","Not Employed","","","",""
"No","2018","Saxony","Employed","","","",""
"No","2018","Saxony-Anhalt","Not Employed","","","",""
"No","2018","Saxony-Anhalt","Employed","","","",""
"No","2018","Thuringia","Not Employed","","","",""
"No","2018","Thuringia","Employed","","","",""
"Yes","2019","Schleswig-Holstein","Not Employed","90","0.348865696048462","0.295895409997723","0.4018359820992"
"Yes","2019","Schleswig-Holstein","Employed","103","0.132128215578412","0.106115651310948","0.158140779845876"
"Yes","2019","Hamburg","Not Employed","33","0.198855653307621","0.138856104074473","0.258855202540768"
"Yes","2019","Hamburg","Employed","53","0.139832607477542","0.104155429562476","0.175509785392608"
"Yes","2019","Lower Saxony","Not Employed","253","0.381218029276057","0.347414111320762","0.415021947231352"
"Yes","2019","Lower Saxony","Employed","230","0.156703221625642","0.139493578465008","0.173912864786277"
"Yes","2019","Bremen","Not Employed","21","","",""
"Yes","2019","Bremen","Employed","16","","",""
"Yes","2019","North Rhine-Westphalia","Not Employed","520","0.315445103533913","0.293772116196204","0.337118090871621"
"Yes","2019","North Rhine-Westphalia","Employed","493","0.142674174798834","0.131357472980382","0.153990876617287"
"Yes","2019","Hesse","Not Employed","155","0.328067319551406","0.286108822825888","0.370025816276924"
"Yes","2019","Hesse","Employed","181","0.127559927033995","0.108969550978796","0.146150303089194"
"Yes","2019","Rhineland-Palatinate,Saarland","Not Employed","148","0.347257335126325","0.304842076021295","0.389672594231355"
"Yes","2019","Rhineland-Palatinate,Saarland","Employed","155","0.201167518493742","0.176196441091744","0.226138595895739"
"Yes","2019","Baden-Württemberg","Not Employed","248","0.399391366695815","0.364315993229967","0.434466740161662"
"Yes","2019","Baden-Württemberg","Employed","314","0.149748929144414","0.134369922650671","0.165127935638157"
"Yes","2019","Bavaria","Not Employed","344","0.325800868625811","0.298266778977214","0.353334958274408"
"Yes","2019","Bavaria","Employed","397","0.152312245094351","0.139143316610705","0.165481173577997"
"Yes","2019","Berlin","Not Employed","98","0.346270169734301","0.293477030734918","0.399063308733683"
"Yes","2019","Berlin","Employed","98","0.10874086394603","0.0860955592997458","0.131386168592314"
"Yes","2019","Brandenburg","Not Employed","145","0.307906177753927","0.264018225921926","0.351794129585927"
"Yes","2019","Brandenburg","Employed","99","0.129047825472714","0.104087285683299","0.154008365262129"
"Yes","2019","Mecklenburg-Western Pomerania","Not Employed","81","0.424151267227351","0.360693509444348","0.487609025010354"
"Yes","2019","Mecklenburg-Western Pomerania","Employed","50","0.158411666009291","0.121748578344205","0.195074753674377"
"Yes","2019","Saxony","Not Employed","168","0.345368335329138","0.305411746551674","0.385324924106601"
"Yes","2019","Saxony","Employed","149","0.136078488904761","0.115834822281598","0.156322155527924"
"Yes","2019","Saxony-Anhalt","Not Employed","113","0.374628277895964","0.322166426560038","0.42709012923189"
"Yes","2019","Saxony-Anhalt","Employed","80","0.153810395475648","0.124167634978789","0.183453155972506"
"Yes","2019","Thuringia","Not Employed","114","0.397158624609424","0.344042936021842","0.450274313197005"
"Yes","2019","Thuringia","Employed","92","0.153082658447038","0.124319713104209","0.181845603789866"
"No","2019","Schleswig-Holstein","Not Employed","221","0.651134303951538","0.5981640179008","0.704104590002277"
"No","2019","Schleswig-Holstein","Employed","548","0.867871784421588","0.841859220154124","0.893884348689052"
"No","2019","Hamburg","Not Employed","137","0.801144346692379","0.741144797459232","0.861143895925527"
"No","2019","Hamburg","Employed","310","0.860167392522458","0.824490214607392","0.895844570437524"
"No","2019","Lower Saxony","Not Employed","540","0.618781970723943","0.584978052768648","0.652585888679238"
"No","2019","Lower Saxony","Employed","1484","0.843296778374358","0.826087135213723","0.860506421534992"
"No","2019","Bremen","Not Employed","67","0.638152330987824","0.537752767512883","0.738551894462765"
"No","2019","Bremen","Employed","117","0.894019169428313","0.841706203261481","0.946332135595146"
"No","2019","North Rhine-Westphalia","Not Employed","1246","0.684554896466087","0.662881909128379","0.706227883803796"
"No","2019","North Rhine-Westphalia","Employed","3176","0.857325825201165","0.846009123382713","0.868642527019618"
"No","2019","Hesse","Not Employed","326","0.671932680448594","0.629974183723076","0.713891177174112"
"No","2019","Hesse","Employed","1056","0.872440072966005","0.853849696910806","0.891030449021204"
"No","2019","Rhineland-Palatinate,Saarland","Not Employed","336","0.652742664873674","0.610327405768645","0.695157923978704"
"No","2019","Rhineland-Palatinate,Saarland","Employed","835","0.798832481506258","0.773861404104261","0.823803558908256"
"No","2019","Baden-Württemberg","Not Employed","501","0.600608633304185","0.565533259838338","0.635684006770033"
"No","2019","Baden-Württemberg","Employed","1754","0.850251070855586","0.834872064361843","0.865630077349329"
"No","2019","Bavaria","Not Employed","769","0.674199131374189","0.646665041725592","0.701733221022786"
"No","2019","Bavaria","Employed","2463","0.847687754905649","0.834518826422003","0.860856683389295"
"No","2019","Berlin","Not Employed","214","0.653729830265699","0.600936691266317","0.706522969265082"
"No","2019","Berlin","Employed","628","0.89125913605397","0.868613831407686","0.913904440700254"
"No","2019","Brandenburg","Not Employed","280","0.692093822246073","0.648205870414073","0.735981774078074"
"No","2019","Brandenburg","Employed","594","0.870952174527286","0.845991634737871","0.895912714316701"
"No","2019","Mecklenburg-Western Pomerania","Not Employed","152","0.575848732772649","0.512390974989646","0.639306490555652"
"No","2019","Mecklenburg-Western Pomerania","Employed","331","0.841588333990709","0.804925246325623","0.878251421655795"
"No","2019","Saxony","Not Employed","376","0.654631664670862","0.614675075893399","0.694588253448326"
"No","2019","Saxony","Employed","953","0.863921511095239","0.843677844472076","0.884165177718402"
"No","2019","Saxony-Anhalt","Not Employed","214","0.625371722104036","0.57290987076811","0.677833573439962"
"No","2019","Saxony-Anhalt","Employed","489","0.846189604524352","0.816546844027494","0.875832365021211"
"No","2019","Thuringia","Not Employed","212","0.602841375390576","0.549725686802994","0.655957063978158"
"No","2019","Thuringia","Employed","510","0.846917341552962","0.818154396210134","0.875680286895791"
