"year","sampreg","sex","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1997","East Germany","Male","2.95","3","212","1","2","4","5","7","2.75","3.15","1","8","3","3"
"1997","West Germany","Female","3.41","3","530","2","2","4","6","8","3.27","3.55","1","11","3","3"
"1997","West Germany","Male","3.54","3","498","2","2","4","6","9","3.39","3.69","1","11","3","3"
"1998","East Germany","Female","3.36","3","1975","2","2","4","5","8","3.3","3.42","1","13","3","3"
"1998","East Germany","Male","3.5","3","1852","2","3","4","5","8","3.43","3.57","1","13","3","4"
"1998","West Germany","Female","3.79","3","5291","2","3","5","6","9","3.75","3.83","1","18","4","4"
"1998","West Germany","Male","3.98","4","4957","2","3","5","6","9","3.93","4.03","1","18","4","4"
"1999","East Germany","Female","3.46","3","216","2","2","4","5","14","3.26","3.66","1","14","3","3"
"1999","East Germany","Male","3.3","3","189","2","2","4","5","14","3.06","3.54","1","14","3","3"
"1999","West Germany","Female","3.59","3","601","2","2","4","6","11","3.45","3.73","1","13","3","3"
"1999","West Germany","Male","3.64","3","566","2","2","4","6","11","3.48","3.8","1","13","3","3"
"2000","East Germany","Female","3.49","3","1344","2","3","4","5","8","3.41","3.57","1","10","3","3"
"2000","East Germany","Male","3.57","3","1214","2","3","4","6","9","3.48","3.66","1","10","3","4"
"2000","West Germany","Female","4.02","4","5029","2","3","5","6","9","3.97","4.07","1","15","4","4"
"2000","West Germany","Male","4.08","4","4616","2","3","5","6","10","4.03","4.13","1","15","4","4"
"2001","East Germany","Female","3.12","3","273","2","2","4","5","7","2.97","3.27","1","9","3","3"
"2001","East Germany","Male","3.32","3","254","2","2","4","5","8","3.15","3.49","1","9","3","3"
"2001","West Germany","Female","3.84","3","851","2","3","5","6","10","3.72","3.96","1","13","3","4"
"2001","West Germany","Male","3.89","3","800","2","3","5","7","10","3.75","4.03","1","13","3","4"
"2002","East Germany","Female","3.4","3","2786","2","3","4","5","7","3.35","3.45","1","11","3","3"
"2002","East Germany","Male","3.5","3","2619","2","3","4","5","8","3.44","3.56","1","11","3","4"
"2002","West Germany","Female","3.96","4","9068","2","3","5","6","9","3.92","4","1","19","4","4"
"2002","West Germany","Male","4.07","4","8444","2","3","5","6","9","4.03","4.11","1","19","4","4"
"2003","East Germany","Female","3.44","3","2766","2","3","4","5","8","3.38","3.5","1","13","3","4"
"2003","East Germany","Male","3.52","3","2588","2","3","4","5","8","3.46","3.58","1","13","3","4"
"2003","West Germany","Female","3.97","4","8766","2","3","5","6","9","3.93","4.01","1","16","4","4"
"2003","West Germany","Male","4.05","4","8111","2","3","5","6","9","4.01","4.09","1","16","4","4"
"2004","East Germany","Female","3.44","3","2732","2","3","4","5","8","3.38","3.5","1","14","3","4"
"2004","East Germany","Male","3.47","3","2507","2","3","4","5","8","3.41","3.53","1","14","3","4"
"2004","West Germany","Female","3.97","4","8546","2","3","5","6","9","3.93","4.01","1","18","4","4"
"2004","West Germany","Male","4.07","4","7893","2","3","5","6","10","4.03","4.11","1","18","4","4"
"2005","East Germany","Female","3.46","3","2629","2","3","4","5","8","3.4","3.52","1","20","3","4"
"2005","East Germany","Male","3.51","3","2426","2","3","4","5","8","3.45","3.57","1","20","4","4"
"2005","West Germany","Female","3.98","4","8225","2","3","5","6","9","3.94","4.02","1","25","4","4"
"2005","West Germany","Male","4.05","4","7513","2","3","5","6","9","4.01","4.09","1","25","4","4"
"2006","East Germany","Female","3.43","3","2795","2","3","4","5","8","3.38","3.48","1","15","3","4"
"2006","East Germany","Male","3.46","3","2583","2","2","4","5","8","3.4","3.52","1","15","4","4"
"2006","West Germany","Female","3.96","4","8886","2","3","5","6","9","3.92","4","1","22","4","4"
"2006","West Germany","Male","4.07","4","8078","2","3","5","6","9","4.03","4.11","1","22","4","4"
"2007","East Germany","Female","3.49","3","2649","2","3","4","5","8","3.43","3.55","1","12","3","4"
"2007","East Germany","Male","3.53","3","2459","2","3","4","5","8","3.47","3.59","1","12","4","4"
"2007","West Germany","Female","4.02","4","8302","2","3","5","6","9","3.98","4.06","1","22","4","4"
"2007","West Germany","Male","4.08","4","7530","2","3","5","6","9","4.04","4.12","1","22","4","4"
"2008","East Germany","Female","3.51","3","2492","2","3","4","5","8","3.45","3.57","1","14","3","4"
"2008","East Germany","Male","3.5","3","2331","2","2","4","5","8","3.44","3.56","1","14","4","4"
"2008","West Germany","Female","4.03","4","7789","2","3","5","6","10","3.99","4.07","1","24","4","4"
"2008","West Germany","Male","4.14","4","7037","2","3","5","6","10","4.1","4.18","1","24","4","4"
"2009","East Germany","Female","3.52","3","2378","2","3","4","5","8","3.46","3.58","1","15","3","4"
"2009","East Germany","Male","3.59","3","2206","2","3","4","6","9","3.53","3.65","1","15","4","4"
"2009","West Germany","Female","4.04","4","7188","2","3","5","6","9","4","4.08","1","17","4","4"
"2009","West Germany","Male","4.16","4","6555","2","3","5","7","10","4.11","4.21","1","17","4","4"
"2010","East Germany","Female","3.52","3","2989","2","3","4","5","8","3.47","3.57","1","16","3","4"
"2010","East Germany","Male","3.56","3","2532","2","3","4","6","8","3.5","3.62","1","16","4","4"
"2010","West Germany","Female","4.03","4","10293","2","3","5","6","9","4","4.06","1","18","4","4"
"2010","West Germany","Male","4.14","4","8578","2","3","5","6","9","4.1","4.18","1","18","4","4"
"2011","East Germany","Female","3.46","3","3475","2","3","4","5","8","3.41","3.51","1","15","3","4"
"2011","East Germany","Male","3.58","3","2935","2","3","4","6","8","3.52","3.64","1","15","4","4"
"2011","West Germany","Female","4.06","4","12351","2","3","5","6","9","4.03","4.09","1","24","4","4"
"2011","West Germany","Male","4.15","4","10236","2","3","5","7","9","4.11","4.19","1","24","4","4"
"2012","East Germany","Female","3.47","3","3402","2","3","4","5","8","3.42","3.52","1","13","3","4"
"2012","East Germany","Male","3.55","3","2873","2","3","4","6","8","3.49","3.61","1","13","4","4"
"2012","West Germany","Female","4.08","4","12006","2","3","5","6","9","4.05","4.11","1","24","4","4"
"2012","West Germany","Male","4.17","4","9978","2","3","5","7","10","4.13","4.21","1","24","4","4"
"2013","East Germany","Female","3.47","3","3393","2","3","4","5","8","3.42","3.52","1","14","3","4"
"2013","East Germany","Male","3.55","3","2846","2","3","4","5","8","3.49","3.61","1","14","4","4"
"2013","West Germany","Female","4.09","4","13609","2","3","5","6","9","4.06","4.12","1","16","4","4"
"2013","West Germany","Male","4.15","4","11457","2","3","5","7","9","4.12","4.18","1","20","4","4"
"2014","East Germany","Female","3.43","3","3089","2","3","4","5","8","3.38","3.48","1","13","3","4"
"2014","East Germany","Male","3.52","3","2598","2","3","4","5","8","3.46","3.58","1","13","4","4"
"2014","West Germany","Female","4.1","4","11893","2","3","5","6","9","4.07","4.13","1","16","4","4"
"2014","West Germany","Male","4.15","4","10163","2","3","5","7","9","4.11","4.19","1","16","4","4"
"2015","East Germany","Female","3.43","3","3006","2","3","4","5","8","3.38","3.48","1","12","3","3"
"2015","East Germany","Male","3.47","3","2531","2","2","4","6","8","3.41","3.53","1","12","3","4"
"2015","West Germany","Female","4.09","4","11821","2","3","5","6","9","4.06","4.12","1","16","4","4"
"2015","West Germany","Male","4.15","4","10125","2","3","5","7","9","4.11","4.19","1","16","4","4"
"2016","East Germany","Female","3.48","3","3021","2","3","4","5","8","3.43","3.53","1","12","3","4"
"2016","East Germany","Male","3.51","3","2652","2","2","4","6","8","3.45","3.57","1","12","3","4"
"2016","West Germany","Female","4.11","4","11705","2","3","5","6","9","4.08","4.14","1","16","4","4"
"2016","West Germany","Male","4.15","4","10536","2","3","5","7","10","4.11","4.19","1","16","4","4"
"2017","East Germany","Female","3.5","3","3349","2","3","4","5","8","3.45","3.55","1","13","3","4"
"2017","East Germany","Male","3.5","3","2961","2","2","4","5","8","3.45","3.55","1","13","3","4"
"2017","West Germany","Female","4.09","4","13054","2","3","5","6","9","4.06","4.12","1","16","4","4"
"2017","West Germany","Male","4.14","4","11916","2","3","5","7","9","4.11","4.17","1","16","4","4"
"2018","East Germany","Female","3.57","3","3240","2","3","4","5","8","3.52","3.62","1","12","3","4"
"2018","East Germany","Male","3.57","3","2863","2","3","4","6","8","3.51","3.63","1","12","3","4"
"2018","West Germany","Female","4.13","4","12320","2","3","5","6","9","4.1","4.16","1","18","4","4"
"2018","West Germany","Male","4.2","4","11229","2","3","5","7","10","4.17","4.23","1","18","4","4"
"2019","East Germany","Female","3.6","3","3151","2","3","4","5","8","3.55","3.65","1","16","4","4"
"2019","East Germany","Male","3.65","3","2924","2","3","4","6","8","3.59","3.71","1","25","4","4"
"2019","West Germany","Female","4.13","4","11884","2","3","5","6","9","4.1","4.16","1","16","4","4"
"2019","West Germany","Male","4.18","4","11487","2","3","5","7","9","4.14","4.22","1","16","4","4"
