"year","sex","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2014","Female","291.43","0","15004","0","0","0","0","8400","259.33","323.53","0","57600","0","0"
"2014","Male","232.58","0","12782","0","0","0","0","8400","205.29","259.87","0","57600","0","0"
"2015","Female","317.64","0","14844","0","0","0","0","7800","285.39","349.89","0","51552","0","0"
"2015","Male","262.93","0","12668","0","0","0","0","7480","232.46","293.4","0","44000","0","0"
"2016","Female","317.34","0","13507","0","0","0","0","8640","281.96","352.72","0","108000","0","0"
"2016","Male","206.18","0","11450","0","0","0","0","6896","174.6","237.76","0","108000","0","0"
"2017","Female","338.83","0","15455","0","0","0","0","8796","304.37","373.29","0","59712","0","0"
"2017","Male","240.89","0","13997","0","0","0","0","8190","211.01","270.77","0","50400","0","0"
"2018","Female","353.01","0","15506","0","0","0","0","8400","315.81","390.21","0","60000","0","0"
"2018","Male","223.04","0","14384","0","0","0","0","7200","190.46","255.62","0","60000","0","0"
"2019","Female","395.79","0","15020","0","0","0","0","9060","359.4","432.18","0","112800","0","0"
"2019","Male","225.92","0","14638","0","0","0","0","6720","194.56","257.28","0","112800","0","0"
