"year","regtyp","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2000","Rural Area","129.65","0","8307","0","0","0","0","3681","106.86","152.44","0","29450","0","0"
"2000","Urban Area","170.04","0","15959","0","0","0","0","6136","149.31","190.77","0","38040","0","0"
"2001","Rural Area","116.82","0","7533","0","0","0","0","3375","96.79","136.85","0","22088","0","0"
"2001","Urban Area","200.8","0","14530","0","0","0","0","6203","180.83","220.77","0","32150","0","0"
"2002","Rural Area","112.35","0","7670","0","0","0","0","3600","93.24","131.46","0","22800","0","0"
"2002","Urban Area","173.61","0","15487","0","0","0","0","5784","155.92","191.3","0","34800","0","0"
"2003","Rural Area","82.61","0","7350","0","0","0","0","3120","67.39","97.83","0","19860","0","0"
"2003","Urban Area","197.36","0","14947","0","0","0","0","6000","174.94","219.78","0","36000","0","0"
"2004","Rural Area","91.81","0","7194","0","0","0","0","3324","73.37","110.25","0","16800","0","0"
"2004","Urban Area","183.52","0","14539","0","0","0","0","6000","163.41","203.63","0","30000","0","0"
"2005","Rural Area","107.87","0","6880","0","0","0","0","3840","87.08","128.66","0","18000","0","0"
"2005","Urban Area","220.4","0","13932","0","0","0","0","6000","198.42","242.38","0","40800","0","0"
"2006","Rural Area","90.25","0","7540","0","0","0","0","3600","72.42","108.08","0","16800","0","0"
"2006","Urban Area","211.24","0","14841","0","0","0","0","6360","185.32","237.16","0","64000","0","0"
"2007","Rural Area","114.67","0","7104","0","0","0","0","4140","94.24","135.1","0","16800","0","0"
"2007","Urban Area","247.03","0","13861","0","0","0","0","7617","219.7","274.36","0","48000","0","0"
"2008","Rural Area","139.53","0","6659","0","0","0","0","4800","116.37","162.69","0","21600","0","0"
"2008","Urban Area","219.78","0","13027","0","0","0","0","6480","190.12","249.44","0","50000","0","0"
"2009","Rural Area","103.89","0","6323","0","0","0","0","3600","85.04","122.74","0","14160","0","0"
"2009","Urban Area","224","0","12040","0","0","0","0","7200","195.55","252.45","0","28000","0","0"
"2010","Rural Area","182.62","0","8374","0","0","0","0","6000","149.46","215.78","0","34800","0","0"
"2010","Urban Area","317.23","0","16058","0","0","0","0","8886","279.59","354.87","0","107199","0","0"
"2011","Rural Area","185.8","0","10258","0","0","0","0","6000","155.36","216.24","0","27168","0","0"
"2011","Urban Area","288.68","0","18757","0","0","0","0","7500","254.26","323.1","0","72000","0","0"
"2012","Rural Area","176.93","0","10159","0","0","0","0","5520","149.17","204.69","0","18840","0","0"
"2012","Urban Area","269.24","0","18117","0","0","0","0","7776","238.43","300.05","0","72000","0","0"
"2013","Rural Area","236.8","0","10560","0","0","0","0","7320","200.28","273.32","0","102000","0","0"
"2013","Urban Area","281.35","0","20756","0","0","0","0","7920","248.25","314.45","0","102384","0","0"
"2014","Rural Area","242.74","0","9508","0","0","0","0","8385","213.16","272.32","0","25200","0","0"
"2014","Urban Area","271.98","0","18278","0","0","0","0","8400","243.28","300.68","0","57600","0","0"
"2015","Rural Area","280.13","0","9381","0","0","0","0","7680","247.99","312.27","0","29003","0","0"
"2015","Urban Area","295.84","0","18131","0","0","0","0","7872","266.23","325.45","0","51552","0","0"
"2016","Rural Area","229.94","0","8598","0","0","0","0","7740","199.8","260.08","0","24000","0","0"
"2016","Urban Area","277.98","0","16359","0","0","0","0","8160","244.91","311.05","0","108000","0","0"
"2017","Rural Area","273.22","0","10278","0","0","0","0","8076","238.79","307.65","0","30000","0","0"
"2017","Urban Area","298.62","0","19174","0","0","0","0","8400","268.48","328.76","0","59712","0","0"
"2018","Rural Area","244.27","0","10156","0","0","0","0","6000","212.12","276.42","0","27000","0","0"
"2018","Urban Area","309.5","0","19734","0","0","0","0","8400","275.67","343.33","0","60000","0","0"
"2019","Rural Area","310.23","0","9910","0","0","0","0","8400","260.01","360.45","0","112800","0","0"
"2019","Urban Area","304.89","0","18091","0","0","0","0","8400","277.84","331.94","0","39862","0","0"
