"ple0008","year","age_gr","e11102","n","percent","lower_confidence","upper_confidence","value"
"Satisfactory","2002","16-34 y.","Employed","916","0.218349905811156","0.206302161485096","0.230397650137217","3"
"Satisfactory","2002","35-65 y.","Employed","3501","0.358960458885876","0.349606184081388","0.368314733690364","3"
"Satisfactory","2002","66 and older","Not Employed","1560","0.45256555195198","0.435903269490157","0.469227834413802","3"
"Satisfactory","2002","66 and older","Employed","85","0.431147998323932","0.363189176714264","0.499106819933599","3"
"Very good","2002","16-34 y.","Not Employed","460","0.265166294713707","0.243893035470711","0.286439553956703","1"
"Very good","2002","16-34 y.","Employed","874","0.196885493860665","0.185289215263848","0.208481772457481","1"
"Very good","2002","35-65 y.","Not Employed","126","0.0338192271317354","0.0275659653588894","0.0400724889045814","1"
"Very good","2002","35-65 y.","Employed","816","0.0756515744503901","0.0704948818001838","0.0808082671005964","1"
"Very good","2002","66 and older","Not Employed","57","0.0161386944060816","0.0119204783184834","0.0203569104936797","1"
"Very good","2002","66 and older","Employed","20","","","","1"
"Good","2003","16-34 y.","Not Employed","839","0.515336569916164","0.491207804877233","0.539465334955095","2"
"Good","2003","16-34 y.","Employed","2328","0.535969387983763","0.52092824433333","0.551010531634196","2"
"Good","2003","35-65 y.","Not Employed","925","0.281163203839689","0.265252639113132","0.297073768566246","2"
"Good","2003","35-65 y.","Employed","4447","0.448717312294044","0.438780057209388","0.4586545673787","2"
"Good","2003","66 and older","Employed","78","0.396192718184952","0.329882971983134","0.46250246438677","2"
"Good","2003","66 and older","Not Employed","690","0.188067681856131","0.175099566866126","0.201035796846136","2"
"Less good","2003","16-34 y.","Not Employed","85","0.0546828534800913","0.0437058490489787","0.0656598579112039","4"
"Less good","2003","16-34 y.","Employed","203","0.0494379524064019","0.042899755088544","0.0559761497242599","4"
"Less good","2003","35-65 y.","Not Employed","648","0.216616093193894","0.202037222461435","0.231194963926352","4"
"Less good","2003","35-65 y.","Employed","1016","0.112930471931873","0.10660668468911","0.119254259174637","4"
"Less good","2003","66 and older","Not Employed","881","0.257791818233338","0.243275473058302","0.272308163408375","4"
"Less good","2003","66 and older","Employed","24","","","","4"
"Poor","2003","16-34 y.","Not Employed","19","","","","5"
"Poor","2003","35-65 y.","Not Employed","228","0.0878597348168309","0.0778409058943192","0.0978785637393425","5"
"Poor","2003","16-34 y.","Employed","25","","","","5"
"Poor","2003","35-65 y.","Employed","160","0.0189974445359503","0.0162698770166644","0.0217250120552363","5"
"Poor","2003","66 and older","Not Employed","353","0.108089377178091","0.0977852305913228","0.11839352376486","5"
"Poor","2003","66 and older","Employed","4","","","","5"
"Satisfactory","2003","16-34 y.","Not Employed","266","0.175501028446486","0.1571354598179","0.193866597075073","3"
"Satisfactory","2003","16-34 y.","Employed","874","0.218908812343839","0.206437273556524","0.231380351131154","3"
"Satisfactory","2003","35-65 y.","Not Employed","1144","0.375724814060892","0.358584681418828","0.392864946702957","3"
"Satisfactory","2003","35-65 y.","Employed","3180","0.339866904742942","0.330403159531818","0.349330649954067","3"
"Satisfactory","2003","66 and older","Not Employed","1499","0.426725681802765","0.41031164183377","0.44313972177176","3"
"Satisfactory","2003","66 and older","Employed","85","0.406029443458899","0.339450611686373","0.472608275231425","3"
"Very good","2003","16-34 y.","Not Employed","439","0.24703698911773","0.2262142766986","0.26785970153686","1"
"Very good","2003","16-34 y.","Employed","793","0.1866950490021","0.174942538205447","0.198447559798752","1"
"Very good","2003","35-65 y.","Not Employed","122","0.0386361540886942","0.0318154055203475","0.045456902657041","1"
"Very good","2003","35-65 y.","Employed","820","0.0794878664951905","0.074083335311411","0.0848923976789701","1"
"Very good","2003","66 and older","Employed","18","","","","1"
"Very good","2003","66 and older","Not Employed","65","0.0193254409296742","0.0147568001378696","0.0238940817214789","1"
"Good","2004","16-34 y.","Not Employed","867","0.477534144189109","0.453734027668192","0.501334260710026","2"
"Good","2004","16-34 y.","Employed","2193","0.529472417505616","0.513897032126677","0.545047802884555","2"
"Good","2004","35-65 y.","Not Employed","908","0.296312556162049","0.279789782082884","0.312835330241214","2"
"Good","2004","35-65 y.","Employed","4270","0.428108763300737","0.418063747671145","0.43815377893033","2"
"Good","2004","66 and older","Employed","89","0.363647741200638","0.301069348457163","0.426226133944112","2"
"Good","2004","66 and older","Not Employed","659","0.1731750974916","0.160767689095412","0.185582505887788","2"
"Less good","2004","16-34 y.","Not Employed","81","0.0642878143378368","0.0526013433641929","0.0759742853114807","4"
"Less good","2004","16-34 y.","Employed","199","0.0523409927440024","0.0453912038541968","0.059290781633808","4"
"Less good","2004","35-65 y.","Not Employed","601","0.216007224857108","0.201116761740758","0.230897687973457","4"
"Less good","2004","35-65 y.","Employed","1020","0.128863730291273","0.122061908729961","0.135665551852585","4"
"Less good","2004","66 and older","Employed","32","0.15688081296142","0.109569547514607","0.204192078408234","4"
"Less good","2004","66 and older","Not Employed","925","0.273325951808214","0.258712869087872","0.287939034528555","4"
"Poor","2004","16-34 y.","Employed","31","0.0139945647747304","0.0103289743276235","0.0176601552218372","5"
"Poor","2004","16-34 y.","Not Employed","12","","","","5"
"Poor","2004","35-65 y.","Not Employed","224","0.0842576629139579","0.0742066602697005","0.0943086655582152","5"
"Poor","2004","35-65 y.","Employed","154","0.0206004143549304","0.0177168159746072","0.0234840127352536","5"
"Poor","2004","66 and older","Not Employed","399","0.12083193645611","0.110144872645202","0.131519000267018","5"
"Poor","2004","66 and older","Employed","6","","","","5"
"Satisfactory","2004","16-34 y.","Not Employed","270","0.182826021563084","0.164408797130548","0.201243245995621","3"
"Satisfactory","2004","16-34 y.","Employed","747","0.193778591024715","0.181444571050217","0.206112610999214","3"
"Satisfactory","2004","35-65 y.","Not Employed","1074","0.367447343061425","0.350002625832894","0.384892060289956","3"
"Satisfactory","2004","35-65 y.","Employed","3114","0.339376503768144","0.329764039670932","0.348988967865356","3"
"Satisfactory","2004","66 and older","Employed","87","0.401274559790618","0.337511399784282","0.465037719796954","3"
"Satisfactory","2004","66 and older","Not Employed","1522","0.41366640619857","0.397518021073431","0.429814791323709","3"
"Very good","2004","16-34 y.","Not Employed","462","0.269679305921089","0.248533291407174","0.290825320435004","1"
"Very good","2004","16-34 y.","Employed","775","0.210413433950936","0.197694192998518","0.223132674903353","1"
"Very good","2004","35-65 y.","Not Employed","127","0.0359752130054602","0.0292367038372641","0.0427137221736562","1"
"Very good","2004","35-65 y.","Employed","763","0.0830505882849151","0.0774483589706048","0.0886528175992254","1"
"Very good","2004","66 and older","Employed","13","","","","1"
"Very good","2004","66 and older","Not Employed","68","0.0190006080455068","0.0145239934987711","0.0234772225922426","1"
"Good","2005","16-34 y.","Not Employed","815","0.493804500399201","0.469451003596037","0.518157997202366","2"
"Good","2005","16-34 y.","Employed","1990","0.521215551312342","0.505136629301921","0.537294473322763","2"
"Good","2005","35-65 y.","Not Employed","785","0.276993412044788","0.260104041458671","0.293882782630904","2"
"Good","2005","35-65 y.","Employed","4007","0.423685796269283","0.41342547751552","0.433946115023046","2"
"Good","2005","66 and older","Not Employed","654","0.169583866326195","0.157292898385544","0.181874834266845","2"
"Good","2005","66 and older","Employed","84","0.360108839474028","0.297662769862909","0.422554909085146","2"
"Less good","2005","16-34 y.","Not Employed","82","0.0605818087401375","0.0489612966382023","0.0722023208420726","4"
"Less good","2005","16-34 y.","Employed","189","0.0532190698414701","0.0459940903429036","0.0604440493400366","4"
"Less good","2005","35-65 y.","Not Employed","581","0.230604762201903","0.214707713652762","0.246501810751043","4"
"Less good","2005","35-65 y.","Employed","1018","0.131821269544846","0.124796912881132","0.13884562620856","4"
"Less good","2005","66 and older","Not Employed","969","0.283120474238165","0.268364949533559","0.29787599894277","4"
"Less good","2005","66 and older","Employed","32","0.126500984601557","0.0832582325780059","0.169743736625108","4"
"Poor","2005","16-34 y.","Not Employed","9","","","","5"
"Poor","2005","16-34 y.","Employed","28","","","","5"
"Poor","2005","35-65 y.","Not Employed","223","0.0926889876757395","0.0817443905845642","0.103633584766915","5"
"Poor","2005","35-65 y.","Employed","154","0.0198216647919465","0.0169274427130053","0.0227158868708878","5"
"Poor","2005","66 and older","Not Employed","367","0.111411333701774","0.10110602509348","0.121716642310068","5"
"Poor","2005","66 and older","Employed","10","","","","5"
"Satisfactory","2005","16-34 y.","Not Employed","289","0.196152250700512","0.176809946263848","0.215494555137176","3"
"Satisfactory","2005","16-34 y.","Employed","802","0.22572814050856","0.212272083514304","0.239184197502815","3"
"Satisfactory","2005","35-65 y.","Not Employed","1010","0.363631406362134","0.345476555752449","0.381786256971819","3"
"Satisfactory","2005","35-65 y.","Employed","3066","0.353917347149328","0.343988377017993","0.363846317280662","3"
"Satisfactory","2005","66 and older","Employed","89","0.397994376324024","0.334318650465304","0.461670102182744","3"
"Satisfactory","2005","66 and older","Not Employed","1537","0.419548654875651","0.403385728003474","0.435711581747828","3"
"Very good","2005","16-34 y.","Not Employed","424","0.24325067041932","0.222351564259817","0.264149776578823","1"
"Very good","2005","16-34 y.","Employed","699","0.190372836040409","0.17773643927813","0.203009232802687","1"
"Very good","2005","35-65 y.","Not Employed","98","0.0360814317154362","0.0290431009598567","0.0431197624710157","1"
"Very good","2005","66 and older","Not Employed","54","0.0163356708582152","0.0121838569532099","0.0204874847632206","1"
"Very good","2005","35-65 y.","Employed","665","0.070753922244597","0.0654297773352776","0.0760780671539163","1"
"Very good","2005","66 and older","Employed","12","","","","1"
"Good","2006","16-34 y.","Not Employed","809","0.50678506099873","0.481433610917146","0.532136511080314","2"
"Good","2006","16-34 y.","Employed","1955","0.518199750477655","0.501980832820374","0.534418668134937","2"
"Good","2006","35-65 y.","Not Employed","879","0.265295149498736","0.249212969621078","0.281377329376393","2"
"Good","2006","35-65 y.","Employed","4289","0.427118533179204","0.41718562083453","0.437051445523878","2"
"Good","2006","66 and older","Not Employed","827","0.189508730000409","0.177644863931998","0.201372596068819","2"
"Good","2006","66 and older","Employed","105","0.330825416440829","0.276766075203368","0.384884757678291","2"
"Less good","2006","16-34 y.","Not Employed","77","0.0646887629124755","0.0522159246360919","0.077161601188859","4"
"Less good","2006","16-34 y.","Employed","192","0.0570466929762403","0.0495183379871199","0.0645750479653607","4"
"Less good","2006","35-65 y.","Not Employed","589","0.206373003069117","0.19163093319329","0.221115072944943","4"
"Less good","2006","35-65 y.","Employed","998","0.114945665594046","0.108540928978808","0.121350402209283","4"
"Less good","2006","66 and older","Not Employed","1076","0.263689261748965","0.25035053907216","0.27702798442577","4"
"Less good","2006","66 and older","Employed","41","0.15199232903695","0.11074343375174","0.193241224322161","4"
"Poor","2006","16-34 y.","Not Employed","12","","","","5"
"Poor","2006","35-65 y.","Not Employed","236","0.0946707797146604","0.0840064134371536","0.105335145992167","5"
"Poor","2006","16-34 y.","Employed","19","","","","5"
"Poor","2006","35-65 y.","Employed","176","0.0229505659909782","0.019943624502724","0.0259575074792324","5"
"Poor","2006","66 and older","Not Employed","457","0.118812052499984","0.109017108046539","0.128606996953429","5"
"Poor","2006","66 and older","Employed","11","","","","5"
"Satisfactory","2006","16-34 y.","Employed","804","0.227954997278465","0.214337865960415","0.241572128596514","3"
"Satisfactory","2006","16-34 y.","Not Employed","249","0.193277381178665","0.173254552775983","0.213300209581347","3"
"Satisfactory","2006","35-65 y.","Not Employed","1056","0.375689179630649","0.358047554823255","0.393330804438042","3"
"Satisfactory","2006","35-65 y.","Employed","3330","0.358123011479021","0.348495544770437","0.367750478187605","3"
"Satisfactory","2006","66 and older","Not Employed","1741","0.407187199794395","0.392314380581699","0.422060019007092","3"
"Satisfactory","2006","66 and older","Employed","120","0.438669247242411","0.381655496964519","0.495682997520303","3"
"Very good","2006","16-34 y.","Not Employed","347","0.227090238021453","0.205846231732841","0.248334244310065","1"
"Very good","2006","16-34 y.","Employed","676","0.189292781568053","0.17657712454256","0.202008438593545","1"
"Very good","2006","35-65 y.","Not Employed","135","0.0579718880868388","0.0494592442901969","0.0664845318834807","1"
"Very good","2006","35-65 y.","Employed","734","0.0768622237567513","0.0715133820860043","0.0822110654274983","1"
"Very good","2006","66 and older","Not Employed","91","0.0208027559562473","0.0164822661738692","0.0251232457386255","1"
"Very good","2006","66 and older","Employed","14","","","","1"
"Good","2007","16-34 y.","Employed","1847","0.545482356279454","0.528708439589308","0.562256272969599","2"
"Good","2007","16-34 y.","Not Employed","670","0.474065170466773","0.447239903425715","0.500890437507832","2"
"Good","2007","35-65 y.","Not Employed","773","0.266503675374897","0.249312865748183","0.28369448500161","2"
"Good","2007","35-65 y.","Employed","4100","0.434450920177668","0.424166065602392","0.444735774752945","2"
"Good","2007","66 and older","Not Employed","836","0.18294133953569","0.171134470628215","0.194748208443164","2"
"Good","2007","66 and older","Employed","93","0.348138924068518","0.291629538726878","0.404648309410157","2"
"Less good","2007","16-34 y.","Employed","174","0.0464619778288289","0.0393713186872489","0.0535526369704088","4"
"Less good","2007","16-34 y.","Not Employed","65","0.0564365492529763","0.0440393139585854","0.0688337845473671","4"
"Less good","2007","35-65 y.","Not Employed","536","0.227587118147514","0.211284988194575","0.243889248100453","4"
"Less good","2007","35-65 y.","Employed","958","0.124310184026521","0.117464432235305","0.131155935817738","4"
"Less good","2007","66 and older","Not Employed","1094","0.277239967673936","0.263569694942483","0.29091024040539","4"
"Less good","2007","66 and older","Employed","43","0.15624270637826","0.113172652602089","0.199312760154431","4"
"Poor","2007","16-34 y.","Employed","15","","","","5"
"Poor","2007","16-34 y.","Not Employed","14","","","","5"
"Poor","2007","35-65 y.","Not Employed","221","0.0924258237122884","0.081164654392367","0.10368699303221","5"
"Poor","2007","35-65 y.","Employed","155","0.0205876285547301","0.0176413174726167","0.0235339396368434","5"
"Poor","2007","66 and older","Not Employed","376","0.0967094441991361","0.0876833393618123","0.10573554903646","5"
"Poor","2007","66 and older","Employed","7","","","","5"
"Satisfactory","2007","16-34 y.","Employed","753","0.223468203281191","0.209435018465035","0.237501388097347","3"
"Satisfactory","2007","16-34 y.","Not Employed","249","0.201136588573302","0.179601787292697","0.222671389853908","3"
"Satisfactory","2007","35-65 y.","Not Employed","906","0.370226452447707","0.351451809398738","0.389001095496676","3"
"Satisfactory","2007","35-65 y.","Employed","3103","0.358386817177972","0.348437224609358","0.368336409746585","3"
"Satisfactory","2007","66 and older","Not Employed","1737","0.423950409353018","0.408858657325976","0.439042161380059","3"
"Satisfactory","2007","66 and older","Employed","119","0.431708781009224","0.372953395321554","0.490464166696895","3"
"Very good","2007","16-34 y.","Not Employed","333","0.25320486662735","0.229843630068755","0.276566103185945","1"
"Very good","2007","16-34 y.","Employed","596","0.180609837143491","0.167650439141236","0.193569235145745","1"
"Very good","2007","35-65 y.","Not Employed","105","0.0432569303175935","0.0353470252822179","0.0511668353529692","1"
"Very good","2007","35-65 y.","Employed","607","0.0622644500631086","0.0572508127582572","0.0672780873679599","1"
"Very good","2007","66 and older","Employed","11","","","","1"
"Very good","2007","66 and older","Not Employed","76","0.01915883923822","0.0149724834713599","0.0233451950050801","1"
"Good","2008","16-34 y.","Not Employed","606","0.502575926699617","0.47425123075","0.530900622649234","2"
"Good","2008","16-34 y.","Employed","1706","0.52650701922217","0.509131397344536","0.543882641099803","2"
"Good","2008","35-65 y.","Not Employed","663","0.281362713687461","0.262687046416231","0.300038380958691","2"
"Good","2008","35-65 y.","Employed","3808","0.425923331071592","0.415383298602323","0.436463363540862","2"
"Good","2008","66 and older","Not Employed","844","0.18385322167114","0.171943791045819","0.19576265229646","2"
"Good","2008","66 and older","Employed","109","0.374865011988798","0.31885940614132","0.430870617836275","2"
"Less good","2008","16-34 y.","Employed","200","0.0651636554850245","0.0565744693292378","0.0737528416408111","4"
"Less good","2008","16-34 y.","Not Employed","83","0.0668198334130078","0.0526737420044654","0.0809659248215502","4"
"Less good","2008","35-65 y.","Not Employed","496","0.226261264266254","0.208883645834161","0.243638882698347","4"
"Less good","2008","35-65 y.","Employed","963","0.125257433691127","0.118201846387659","0.132313020994595","4"
"Less good","2008","66 and older","Not Employed","1030","0.255444247598986","0.242036126720068","0.268852368477904","4"
"Less good","2008","66 and older","Employed","27","","","","4"
"Poor","2008","16-34 y.","Employed","16","","","","5"
"Poor","2008","16-34 y.","Not Employed","8","","","","5"
"Poor","2008","35-65 y.","Not Employed","205","0.102245570611236","0.0896624310841704","0.114828710138301","5"
"Poor","2008","35-65 y.","Employed","145","0.0213593109997018","0.0182775671428151","0.0244410548565885","5"
"Poor","2008","66 and older","Not Employed","359","0.0952432644147423","0.0862181172979634","0.104268411531521","5"
"Poor","2008","66 and older","Employed","9","","","","5"
"Satisfactory","2008","16-34 y.","Not Employed","212","0.185472892215667","0.163454073840107","0.207491710591228","3"
"Satisfactory","2008","16-34 y.","Employed","641","0.211360244626948","0.197152259748797","0.225568229505099","3"
"Satisfactory","2008","35-65 y.","Not Employed","767","0.350445898331238","0.330630348020812","0.370261448641665","3"
"Satisfactory","2008","35-65 y.","Employed","2911","0.352613095170818","0.342428999777069","0.362797190564566","3"
"Satisfactory","2008","66 and older","Not Employed","1764","0.446936408866624","0.431650838678846","0.462221979054401","3"
"Satisfactory","2008","66 and older","Employed","131","0.4710863379646","0.413336630326477","0.528836045602722","3"
"Very good","2008","16-34 y.","Not Employed","288","0.239895034286534","0.215704334605646","0.264085733967422","1"
"Very good","2008","16-34 y.","Employed","609","0.193944828498276","0.180185317874264","0.207704339122288","1"
"Very good","2008","35-65 y.","Not Employed","96","0.0396845531038108","0.031576703450523","0.0477924027570987","1"
"Very good","2008","66 and older","Not Employed","67","0.0185228574485086","0.0143774680870533","0.022668246809964","1"
"Very good","2008","35-65 y.","Employed","628","0.0748468290667611","0.0692378372182434","0.0804558209152789","1"
"Very good","2008","66 and older","Employed","11","","","","1"
"Good","2009","16-34 y.","Not Employed","549","0.532852393396039","0.502486278055127","0.563218508736952","2"
"Good","2009","35-65 y.","Not Employed","546","0.246493606857531","0.227271399637968","0.265715814077095","2"
"Good","2009","16-34 y.","Employed","1629","0.532074711314154","0.514108486374953","0.550040936253355","2"
"Good","2009","35-65 y.","Employed","3475","0.409675749663186","0.398864283274735","0.420487216051638","2"
"Good","2009","66 and older","Not Employed","752","0.178290376011541","0.166262292699287","0.190318459323796","2"
"Good","2009","66 and older","Employed","121","0.409050793767571","0.35466982204036","0.463431765494782","2"
"Less good","2009","16-34 y.","Employed","166","0.0619470174254775","0.0532672887370281","0.0706267461139268","4"
"Less good","2009","16-34 y.","Not Employed","56","0.0583402299014423","0.0440746382171782","0.0726058215857063","4"
"Less good","2009","35-65 y.","Not Employed","451","0.254202446341123","0.234782085538437","0.273622807143808","4"
"Less good","2009","35-65 y.","Employed","896","0.117852287078604","0.110763713925996","0.124940860231211","4"
"Less good","2009","66 and older","Employed","34","0.124557464152111","0.0880331585381555","0.161081769766067","4"
"Less good","2009","66 and older","Not Employed","972","0.254300117325934","0.240615627595247","0.267984607056622","4"
"Poor","2009","16-34 y.","Not Employed","9","","","","5"
"Poor","2009","16-34 y.","Employed","19","","","","5"
"Poor","2009","35-65 y.","Not Employed","166","0.0985409251976584","0.0852474576584134","0.111834392736903","5"
"Poor","2009","35-65 y.","Employed","139","0.018962753282955","0.0159641942219099","0.021961312344","5"
"Poor","2009","66 and older","Not Employed","358","0.0958529740486869","0.0866018263314846","0.105104121765889","5"
"Poor","2009","66 and older","Employed","9","","","","5"
"Satisfactory","2009","16-34 y.","Not Employed","195","0.179801146153054","0.15642814288572","0.203174149420389","3"
"Satisfactory","2009","16-34 y.","Employed","614","0.227124036896631","0.212038224070893","0.24220984972237","3"
"Satisfactory","2009","35-65 y.","Not Employed","694","0.353381957827095","0.332061179759095","0.374702735895095","3"
"Satisfactory","2009","66 and older","Not Employed","1732","0.452932386629322","0.437289731133131","0.468575042125513","3"
"Satisfactory","2009","35-65 y.","Employed","2903","0.384255268873434","0.373561533581411","0.394949004165458","3"
"Satisfactory","2009","66 and older","Employed","137","0.424235531268841","0.369570548327342","0.478900514210339","3"
"Very good","2009","16-34 y.","Not Employed","228","0.210474739462572","0.185663885187371","0.235285593737772","1"
"Very good","2009","16-34 y.","Employed","535","0.173572760462683","0.159935555678144","0.187209965247221","1"
"Very good","2009","35-65 y.","Not Employed","74","0.0473810637765929","0.0379051966396801","0.0568569309135057","1"
"Very good","2009","35-65 y.","Employed","535","0.0692539411018209","0.0636723629319716","0.0748355192716701","1"
"Very good","2009","66 and older","Not Employed","76","0.0186241459845154","0.0143757092231418","0.022872582745889","1"
"Very good","2009","66 and older","Employed","13","","","","1"
"Good","2010","16-34 y.","Not Employed","970","0.462759930259147","0.441259606272781","0.484260254245512","2"
"Good","2010","16-34 y.","Employed","2295","0.508002478970548","0.493424767480299","0.522580190460798","2"
"Good","2010","35-65 y.","Not Employed","833","0.265101042459878","0.248186947884788","0.282015137034967","2"
"Good","2010","35-65 y.","Employed","4858","0.421495593256973","0.412173169152714","0.430818017361233","2"
"Good","2010","66 and older","Not Employed","776","0.188452215418729","0.175958806483625","0.200945624353834","2"
"Good","2010","66 and older","Employed","106","0.333347652712511","0.280615280333562","0.38608002509146","2"
"Less good","2010","16-34 y.","Not Employed","153","0.0559430977174698","0.0460335171322982","0.0658526783026414","4"
"Less good","2010","16-34 y.","Employed","286","0.0604669836489056","0.0535168980540326","0.0674170692437786","4"
"Less good","2010","35-65 y.","Not Employed","539","0.248150458358408","0.23159839150743","0.264702525209386","4"
"Less good","2010","35-65 y.","Employed","1185","0.127279665174695","0.120987558728428","0.133571771620962","4"
"Less good","2010","66 and older","Not Employed","935","0.26272973789368","0.2486695456631","0.27678993012426","4"
"Less good","2010","66 and older","Employed","35","0.128338457103428","0.0909247059763249","0.165752208230531","4"
"Poor","2010","16-34 y.","Not Employed","40","0.0175854903429797","0.0119177811636425","0.0232531995223168","5"
"Poor","2010","16-34 y.","Employed","35","0.00802494113452909","0.00542330664185668","0.0106265756272015","5"
"Poor","2010","35-65 y.","Not Employed","223","0.118303677561638","0.105927462187059","0.130679892936218","5"
"Poor","2010","35-65 y.","Employed","199","0.0226503992446871","0.0198414628701863","0.0254593356191879","5"
"Poor","2010","66 and older","Not Employed","337","0.0950123478904827","0.0856446120509646","0.104380083730001","5"
"Poor","2010","66 and older","Employed","6","","","","5"
"Satisfactory","2010","16-34 y.","Employed","964","0.2265560058005","0.214349897943577","0.238762113657423","3"
"Satisfactory","2010","16-34 y.","Not Employed","435","0.197777227383769","0.180601364374383","0.214953090393155","3"
"Satisfactory","2010","35-65 y.","Not Employed","837","0.33358802020796","0.315520196602471","0.35165584381345","3"
"Satisfactory","2010","35-65 y.","Employed","3413","0.347249646660385","0.338261431388359","0.356237861932411","3"
"Satisfactory","2010","66 and older","Not Employed","1639","0.432283224665715","0.416457145329293","0.448109304002136","3"
"Satisfactory","2010","66 and older","Employed","141","0.460325796582506","0.404571622141655","0.516079971023357","3"
"Very good","2010","16-34 y.","Not Employed","468","0.265934254296635","0.246882386798448","0.284986121794822","1"
"Very good","2010","16-34 y.","Employed","938","0.196949590445517","0.185353170807855","0.208546010083179","1"
"Very good","2010","35-65 y.","Not Employed","184","0.0348568014121157","0.0278282008236991","0.0418854020005323","1"
"Very good","2010","35-65 y.","Employed","1123","0.0813246956632598","0.0761644396844268","0.0864849516420927","1"
"Very good","2010","66 and older","Employed","19","","","","1"
"Very good","2010","66 and older","Not Employed","77","0.0215224741313938","0.0168864593882786","0.0261584888745089","1"
"Good","2011","16-34 y.","Not Employed","991","0.468714627242031","0.447512449927849","0.489916804556212","2"
"Good","2011","16-34 y.","Employed","2407","0.497101290027381","0.482793318065615","0.511409261989147","2"
"Good","2011","35-65 y.","Not Employed","960","0.246740259388087","0.231819497570521","0.261661021205653","2"
"Good","2011","35-65 y.","Employed","5946","0.42676597213677","0.418339158309024","0.435192785964517","2"
"Good","2011","66 and older","Not Employed","1159","0.223131874287526","0.211371953306927","0.234891795268125","2"
"Good","2011","66 and older","Employed","129","0.324793234081925","0.278136483596341","0.371449984567508","2"
"Less good","2011","16-34 y.","Not Employed","174","0.0725610909482781","0.0615391815423062","0.08358300035425","4"
"Less good","2011","16-34 y.","Employed","291","0.0548177121856856","0.0483039242569377","0.0613315001144334","4"
"Less good","2011","35-65 y.","Not Employed","651","0.236520771612605","0.22181350831111","0.2512280349141","4"
"Less good","2011","35-65 y.","Employed","1552","0.131302870041201","0.125548817426395","0.137056922656006","4"
"Less good","2011","66 and older","Employed","51","0.160392425535173","0.123831034567681","0.196953816502664","4"
"Less good","2011","66 and older","Not Employed","1155","0.257808499051694","0.24545310648051","0.270163891622879","4"
"Poor","2011","16-34 y.","Employed","36","0.00670549532133999","0.0043700493598864","0.00904094128279359","5"
"Poor","2011","16-34 y.","Not Employed","36","0.0118788863915025","0.0072757352682581","0.0164820375147468","5"
"Poor","2011","35-65 y.","Not Employed","300","0.110024168972165","0.0991940864485791","0.12085425149575","5"
"Poor","2011","35-65 y.","Employed","267","0.0219697008778196","0.0194722856670643","0.0244671160885748","5"
"Poor","2011","66 and older","Not Employed","404","0.0926472805792741","0.0844578377391698","0.100836723419378","5"
"Poor","2011","66 and older","Employed","9","","","","5"
"Satisfactory","2011","16-34 y.","Employed","1005","0.219980335608296","0.208126467782615","0.231834203433977","3"
"Satisfactory","2011","16-34 y.","Not Employed","438","0.187450166091472","0.170868422435341","0.204031909747603","3"
"Satisfactory","2011","35-65 y.","Not Employed","1074","0.358077323340129","0.341484190912672","0.374670455767585","3"
"Satisfactory","2011","35-65 y.","Employed","4187","0.336497599463971","0.328447249501843","0.3445479494261","3"
"Satisfactory","2011","66 and older","Not Employed","1978","0.404531028429201","0.390668085582077","0.418393971276326","3"
"Satisfactory","2011","66 and older","Employed","167","0.430605237590801","0.381272070580893","0.479938404600709","3"
"Very good","2011","16-34 y.","Not Employed","489","0.259395229326717","0.240772791882383","0.278017666771051","1"
"Very good","2011","16-34 y.","Employed","952","0.221395166857297","0.209514030230025","0.23327630348457","1"
"Very good","2011","35-65 y.","Not Employed","222","0.048637476687014","0.0411926061736824","0.0560823472003457","1"
"Very good","2011","35-65 y.","Employed","1282","0.0834638574802379","0.0787516267187886","0.0881760882416871","1"
"Very good","2011","66 and older","Not Employed","119","0.0218813176523044","0.0177491069537604","0.0260135283508485","1"
"Very good","2011","66 and older","Employed","31","0.056971242155341","0.0338781057299699","0.080064378580712","1"
"Good","2012","16-34 y.","Employed","2298","0.506046178837924","0.491384680198192","0.520707677477656","2"
"Good","2012","16-34 y.","Not Employed","838","0.420779264868959","0.398504590879699","0.443053938858219","2"
"Good","2012","35-65 y.","Not Employed","964","0.274924712952693","0.259187537377916","0.290661888527469","2"
"Good","2012","35-65 y.","Employed","6010","0.433748603181125","0.425234942708817","0.442262263653432","2"
"Good","2012","66 and older","Not Employed","1188","0.224484416774357","0.212726011871987","0.236242821676728","2"
"Good","2012","66 and older","Employed","156","0.349326041513892","0.303621732834736","0.395030350193048","2"
"Less good","2012","16-34 y.","Not Employed","166","0.105641790893579","0.0917730904656435","0.119510491321515","4"
"Less good","2012","16-34 y.","Employed","267","0.0525363735041308","0.0459937574747063","0.0590789895335554","4"
"Less good","2012","35-65 y.","Not Employed","653","0.243352701357236","0.228227778191778","0.258477624522693","4"
"Less good","2012","35-65 y.","Employed","1381","0.111910695513426","0.106494968614329","0.117326422412523","4"
"Less good","2012","66 and older","Not Employed","1119","0.247227219267363","0.235069835028469","0.259384603506257","4"
"Less good","2012","66 and older","Employed","55","0.154739913751252","0.12006971700057","0.189410110501933","4"
"Poor","2012","16-34 y.","Not Employed","29","","","","5"
"Poor","2012","16-34 y.","Employed","48","0.00794382317650868","0.00534053028922391","0.0105471160637935","5"
"Poor","2012","35-65 y.","Not Employed","284","0.108329670029206","0.0973748759983455","0.119284464060067","5"
