"ple0008","year","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Satisfactory","1992","(2b) intermediate general qualification","87","0.213273693888912","0.178820565878775","0.247726821899048"
"Satisfactory","1992","(2a) intermediate vocational","610","0.269387423025143","0.252232124933008","0.286542721117278"
"Satisfactory","1992","(2c_gen) general maturity certificate","51","0.115405550402222","0.0833648601955313","0.147446240608912"
"Satisfactory","1992","(2c_voc) vocational maturity certificate","128","0.252555675427992","0.215248083320424","0.289863267535559"
"Satisfactory","1992","(3a) lower tertiary education","222","0.270100753241607","0.24057965172696","0.299621854756255"
"Satisfactory","1992","(3b) higher tertiary education","174","0.246317438855576","0.216195797628737","0.276439080082415"
"Less good","1992","(0) in school","2","","",""
"Less good","1992","(1a) inadequately completed","141","0.183737354620902","0.155624948531311","0.211849760710493"
"Less good","1992","(1b) general elementary school","370","0.189223107207364","0.173159694873449","0.20528651954128"
"Less good","1992","(1c) basic vocational qualification","532","0.140864082234426","0.130449230765456","0.151278933703395"
"Less good","1992","(2b) intermediate general qualification","36","0.0911140308012025","0.0669095647983883","0.115318496804017"
"Less good","1992","(2a) intermediate vocational","162","0.0818959293685789","0.0712925779966147","0.0924992807405432"
"Less good","1992","(2c_gen) general maturity certificate","26","","",""
"Less good","1992","(2c_voc) vocational maturity certificate","43","0.0816750223679346","0.0581585562961028","0.105191488439766"
"Less good","1992","(3a) lower tertiary education","52","0.0646477864162316","0.0482983562182585","0.0809972166142047"
"Less good","1992","(3b) higher tertiary education","54","0.0817766798402337","0.0626197585781959","0.100933601102271"
"Poor","1992","(0) in school","2","","",""
"Poor","1992","(1a) inadequately completed","46","0.0763392914031163","0.0570633932091505","0.0956151895970821"
"Poor","1992","(1b) general elementary school","136","0.0783772167099726","0.0673549336227907","0.0893994997971545"
"Poor","1992","(1c) basic vocational qualification","200","0.0586220661565536","0.0515891640016528","0.0656549683114545"
"Poor","1992","(2b) intermediate general qualification","9","","",""
"Poor","1992","(2a) intermediate vocational","43","0.0251801014653586","0.0191217150554681","0.031238487875249"
"Poor","1992","(2c_gen) general maturity certificate","3","","",""
"Poor","1992","(2c_voc) vocational maturity certificate","18","","",""
"Poor","1992","(3a) lower tertiary education","22","","",""
"Poor","1992","(3b) higher tertiary education","16","","",""
"Very good","1993","(0) in school","","","",""
"Very good","1993","(1a) inadequately completed","","","",""
"Very good","1993","(1b) general elementary school","","","",""
"Very good","1993","(1c) basic vocational qualification","","","",""
"Very good","1993","(2b) intermediate general qualification","","","",""
"Very good","1993","(2a) intermediate vocational","","","",""
"Very good","1993","(2c_gen) general maturity certificate","","","",""
"Very good","1993","(2c_voc) vocational maturity certificate","","","",""
"Very good","1993","(3a) lower tertiary education","","","",""
"Very good","1993","(3b) higher tertiary education","","","",""
"Good","1993","(0) in school","","","",""
"Good","1993","(1a) inadequately completed","","","",""
"Good","1993","(1b) general elementary school","","","",""
"Good","1993","(1c) basic vocational qualification","","","",""
"Good","1993","(2b) intermediate general qualification","","","",""
"Good","1993","(2a) intermediate vocational","","","",""
"Good","1993","(2c_gen) general maturity certificate","","","",""
"Good","1993","(2c_voc) vocational maturity certificate","","","",""
"Good","1993","(3a) lower tertiary education","","","",""
"Good","1993","(3b) higher tertiary education","","","",""
"Satisfactory","1993","(0) in school","","","",""
"Satisfactory","1993","(1a) inadequately completed","","","",""
"Satisfactory","1993","(1b) general elementary school","","","",""
"Satisfactory","1993","(1c) basic vocational qualification","","","",""
"Satisfactory","1993","(2b) intermediate general qualification","","","",""
"Satisfactory","1993","(2a) intermediate vocational","","","",""
"Satisfactory","1993","(2c_gen) general maturity certificate","","","",""
"Satisfactory","1993","(2c_voc) vocational maturity certificate","","","",""
"Satisfactory","1993","(3a) lower tertiary education","","","",""
"Satisfactory","1993","(3b) higher tertiary education","","","",""
"Less good","1993","(0) in school","","","",""
"Less good","1993","(1a) inadequately completed","","","",""
"Less good","1993","(1b) general elementary school","","","",""
"Less good","1993","(1c) basic vocational qualification","","","",""
"Less good","1993","(2b) intermediate general qualification","","","",""
"Less good","1993","(2a) intermediate vocational","","","",""
"Less good","1993","(2c_gen) general maturity certificate","","","",""
"Less good","1993","(2c_voc) vocational maturity certificate","","","",""
"Less good","1993","(3a) lower tertiary education","","","",""
"Less good","1993","(3b) higher tertiary education","","","",""
"Poor","1993","(0) in school","","","",""
"Poor","1993","(1a) inadequately completed","","","",""
"Poor","1993","(1b) general elementary school","","","",""
"Poor","1993","(1c) basic vocational qualification","","","",""
"Poor","1993","(2b) intermediate general qualification","","","",""
"Poor","1993","(2a) intermediate vocational","","","",""
"Poor","1993","(2c_gen) general maturity certificate","","","",""
"Poor","1993","(2c_voc) vocational maturity certificate","","","",""
"Poor","1993","(3a) lower tertiary education","","","",""
"Poor","1993","(3b) higher tertiary education","","","",""
"Very good","1994","(0) in school","77","0.355429299573646","0.289423165178312","0.42143543396898"
"Very good","1994","(1a) inadequately completed","54","0.0843421379911855","0.0629287755494739","0.105755500432897"
"Very good","1994","(1b) general elementary school","168","0.0623995460967075","0.051967063166831","0.072832029026584"
"Very good","1994","(1c) basic vocational qualification","315","0.0629944758850847","0.0555276966003638","0.0704612551698055"
"Very good","1994","(2b) intermediate general qualification","90","0.183366317478516","0.148382065856005","0.218350569101026"
"Very good","1994","(2a) intermediate vocational","298","0.0943317328327131","0.0830641359998112","0.105599329665615"
"Very good","1994","(2c_gen) general maturity certificate","79","0.14959697672579","0.114945265018747","0.184248688432832"
"Very good","1994","(2c_voc) vocational maturity certificate","63","0.117527280602138","0.0899531114448211","0.145101449759455"
"Very good","1994","(3a) lower tertiary education","72","0.0893653135032815","0.0701989422148973","0.108531684791666"
"Very good","1994","(3b) higher tertiary education","78","0.0892862772698412","0.0695386404648828","0.1090339140748"
"Good","1994","(0) in school","91","0.479494702509619","0.410601418063347","0.548387986955892"
"Good","1994","(1a) inadequately completed","239","0.391223216243679","0.353618934217205","0.428827498270152"
"Good","1994","(1b) general elementary school","673","0.260918231761051","0.241977946269619","0.279858517252483"
"Good","1994","(1c) basic vocational qualification","1465","0.335008882260585","0.320502901804823","0.349514862716348"
"Good","1994","(2b) intermediate general qualification","206","0.39564462658412","0.351436919310034","0.439852333858206"
"Good","1994","(2a) intermediate vocational","1201","0.435943179604203","0.416827304316987","0.455059054891418"
"Good","1994","(2c_gen) general maturity certificate","204","0.501346556330427","0.452770828582327","0.549922284078527"
"Good","1994","(2c_voc) vocational maturity certificate","257","0.464289032746891","0.421587650952223","0.506990414541558"
"Good","1994","(3a) lower tertiary education","375","0.450119784237774","0.416694015108811","0.483545553366738"
"Good","1994","(3b) higher tertiary education","394","0.470504466651868","0.435938806253351","0.505070127050385"
"Satisfactory","1994","(0) in school","26","","",""
"Satisfactory","1994","(1a) inadequately completed","183","0.295138746352851","0.259993961924265","0.330283530781438"
"Satisfactory","1994","(1b) general elementary school","688","0.367195628963777","0.346404812260325","0.387986445667229"
"Satisfactory","1994","(1c) basic vocational qualification","1468","0.371420866490616","0.356570945799945","0.386270787181287"
"Satisfactory","1994","(2b) intermediate general qualification","125","0.294719624421865","0.253501845123195","0.335937403720536"
"Satisfactory","1994","(2a) intermediate vocational","795","0.325279368037446","0.307219770351642","0.34333896572325"
"Satisfactory","1994","(2c_gen) general maturity certificate","86","0.23251446185566","0.191474119793876","0.273554803917443"
"Satisfactory","1994","(2c_voc) vocational maturity certificate","126","0.254458067464247","0.217165129620651","0.291751005307843"
"Satisfactory","1994","(3a) lower tertiary education","285","0.31215397448784","0.281021520023989","0.343286428951691"
"Satisfactory","1994","(3b) higher tertiary education","228","0.307770363504646","0.27580568607387","0.339735040935422"
"Less good","1994","(0) in school","8","","",""
"Less good","1994","(1a) inadequately completed","127","0.14535061473669","0.118192577501803","0.172508651971577"
"Less good","1994","(1b) general elementary school","399","0.220095473209248","0.202225893471595","0.237965052946901"
"Less good","1994","(1c) basic vocational qualification","634","0.171430563397254","0.159847602618864","0.183013524175643"
"Less good","1994","(2b) intermediate general qualification","40","0.110522033750129","0.0821760722315217","0.138867995268737"
"Less good","1994","(2a) intermediate vocational","258","0.128911986248251","0.115993980120564","0.141829992375938"
"Less good","1994","(2c_gen) general maturity certificate","27","","",""
"Less good","1994","(2c_voc) vocational maturity certificate","63","0.12665837349095","0.0981815540767468","0.155135192905154"
"Less good","1994","(3a) lower tertiary education","105","0.13080970330545","0.108154877564091","0.153464529046809"
"Less good","1994","(3b) higher tertiary education","78","0.0968905913480763","0.0764052681776633","0.117375914518489"
"Poor","1994","(0) in school","","","",""
"Poor","1994","(1a) inadequately completed","44","0.0839452846755942","0.0625777306313896","0.105312838719799"
"Poor","1994","(1b) general elementary school","137","0.0893911199692163","0.0770855653375236","0.101696674600909"
"Poor","1994","(1c) basic vocational qualification","185","0.0591452119664607","0.0518953105552725","0.0663951133776489"
"Poor","1994","(2b) intermediate general qualification","9","","",""
"Poor","1994","(2a) intermediate vocational","33","0.0155337332773871","0.0107666124586002","0.0203008540961739"
"Poor","1994","(2c_gen) general maturity certificate","11","","",""
"Poor","1994","(2c_voc) vocational maturity certificate","15","","",""
"Poor","1994","(3a) lower tertiary education","14","","",""
"Poor","1994","(3b) higher tertiary education","23","","",""
"Very good","1995","(0) in school","83","0.30861014445993","0.252570620451548","0.364649668468312"
"Very good","1995","(1a) inadequately completed","40","0.0751110136416319","0.0543307779589829","0.095891249324281"
"Very good","1995","(1b) general elementary school","175","0.0581706235863262","0.0480555529236191","0.0682856942490334"
"Very good","1995","(1c) basic vocational qualification","283","0.0563495937006639","0.0492860094109148","0.0634131779904129"
"Very good","1995","(2b) intermediate general qualification","83","0.147809716942848","0.115959772205999","0.179659661679697"
"Very good","1995","(2a) intermediate vocational","261","0.0807409096854419","0.0703564680135612","0.0911253513573225"
"Very good","1995","(2c_gen) general maturity certificate","89","0.18328030988893","0.148302422089633","0.218258197688226"
"Very good","1995","(2c_voc) vocational maturity certificate","69","0.112024648130556","0.0869133578370099","0.137135938424103"
"Very good","1995","(3a) lower tertiary education","70","0.0769190656316114","0.0591514925566408","0.094686638706582"
"Very good","1995","(3b) higher tertiary education","103","0.0988415578383491","0.0792779161402986","0.1184051995364"
"Good","1995","(0) in school","130","0.509794922013431","0.449147200021798","0.570442644005063"
"Good","1995","(1a) inadequately completed","211","0.354810447293074","0.317088359960225","0.392532534625923"
"Good","1995","(1b) general elementary school","655","0.255441840663807","0.236595533015264","0.27428814831235"
"Good","1995","(1c) basic vocational qualification","1507","0.337428561824054","0.322944797562676","0.351912326085431"
"Good","1995","(2b) intermediate general qualification","226","0.459078435772898","0.414358672520281","0.503798199025516"
"Good","1995","(2a) intermediate vocational","1237","0.442699189827889","0.423766314878507","0.461632064777271"
"Good","1995","(2c_gen) general maturity certificate","241","0.519598149418663","0.47442968817068","0.564766610666645"
"Good","1995","(2c_voc) vocational maturity certificate","313","0.519308150641056","0.479528796505815","0.559087504776296"
"Good","1995","(3a) lower tertiary education","370","0.427220163204782","0.39423558375309","0.460204742656474"
"Good","1995","(3b) higher tertiary education","425","0.454049072015908","0.421412274872998","0.486685869158819"
"Satisfactory","1995","(0) in school","40","0.148911898426883","0.105722237249393","0.192101559604372"
"Satisfactory","1995","(1a) inadequately completed","199","0.299045277548088","0.262948593281815","0.33514196181436"
"Satisfactory","1995","(1b) general elementary school","664","0.354352782602552","0.33368249541083","0.375023069794274"
"Satisfactory","1995","(1c) basic vocational qualification","1470","0.375820370160366","0.360984291560669","0.390656448760063"
"Satisfactory","1995","(2b) intermediate general qualification","110","0.259041914970064","0.219725786718461","0.298358043221667"
"Satisfactory","1995","(2a) intermediate vocational","842","0.337302787989605","0.319281538348868","0.355324037630343"
"Satisfactory","1995","(2c_gen) general maturity certificate","103","0.205927449325192","0.169369117199394","0.242485781450989"
"Satisfactory","1995","(2c_voc) vocational maturity certificate","154","0.253199928761414","0.218578439617792","0.287821417905036"
"Satisfactory","1995","(3a) lower tertiary education","318","0.369062746216771","0.336886571619454","0.401238920814088"
"Satisfactory","1995","(3b) higher tertiary education","268","0.332332294317465","0.301454534144218","0.363210054490713"
"Less good","1995","(0) in school","7","","",""
"Less good","1995","(1a) inadequately completed","132","0.22051867716531","0.18783135077903","0.25320600355159"
"Less good","1995","(1b) general elementary school","420","0.239996869759664","0.221540706452132","0.258453033067195"
"Less good","1995","(1c) basic vocational qualification","650","0.177055581166051","0.165362896581212","0.18874826575089"
"Less good","1995","(2b) intermediate general qualification","49","0.109157549450409","0.0811731338383179","0.1371419650625"
"Less good","1995","(2a) intermediate vocational","259","0.111872549704232","0.0998577432138559","0.123887356194608"
"Less good","1995","(2c_gen) general maturity certificate","30","0.0780513571307168","0.0537996253629168","0.102303088898517"
"Less good","1995","(2c_voc) vocational maturity certificate","52","0.0832907919134176","0.061290620153946","0.105290963672889"
"Less good","1995","(3a) lower tertiary education","81","0.102389800670579","0.0821752795269254","0.122604321814232"
"Less good","1995","(3b) higher tertiary education","87","0.103933885853514","0.0839293747868249","0.123938396920203"
"Poor","1995","(0) in school","1","","",""
"Poor","1995","(1a) inadequately completed","36","0.0505145843518965","0.0332480015944589","0.067781167109334"
"Poor","1995","(1b) general elementary school","143","0.0920378833876509","0.0795454189803809","0.104530347794921"
"Poor","1995","(1c) basic vocational qualification","184","0.0533458931488659","0.0464622186059244","0.0602295676918074"
"Poor","1995","(2b) intermediate general qualification","9","","",""
"Poor","1995","(2a) intermediate vocational","45","0.0273845627928315","0.0211638399742317","0.0336052856114314"
"Poor","1995","(2c_gen) general maturity certificate","7","","",""
"Poor","1995","(2c_voc) vocational maturity certificate","18","","",""
"Poor","1995","(3a) lower tertiary education","25","","",""
"Poor","1995","(3b) higher tertiary education","11","","",""
"Very good","1996","(0) in school","94","0.322901922652721","0.268805537135943","0.376998308169499"
"Very good","1996","(1a) inadequately completed","39","0.0707548315191705","0.0494605152586539","0.0920491477796871"
"Very good","1996","(1b) general elementary school","152","0.0512002042348803","0.0414450883676246","0.060955320102136"
"Very good","1996","(1c) basic vocational qualification","271","0.0541562178781247","0.0471494439617906","0.0611629917944588"
"Very good","1996","(2b) intermediate general qualification","59","0.110590011626388","0.0822364177055402","0.138943605547235"
"Very good","1996","(2a) intermediate vocational","287","0.0937503139340824","0.0826567361950824","0.104843891673082"
"Very good","1996","(2c_gen) general maturity certificate","97","0.228364825082914","0.189141684330143","0.267587965835686"
"Very good","1996","(2c_voc) vocational maturity certificate","74","0.111372823760674","0.0862840732607066","0.136461574260641"
"Very good","1996","(3a) lower tertiary education","75","0.0951344468076319","0.0756940560152634","0.1145748376"
"Very good","1996","(3b) higher tertiary education","85","0.0903172395557957","0.0715174636936623","0.109117015417929"
"Good","1996","(0) in school","130","0.434900040376146","0.377545935678366","0.492254145073926"
"Good","1996","(1a) inadequately completed","177","0.30918552183393","0.270805008110129","0.347566035557732"
"Good","1996","(1b) general elementary school","582","0.245054149520571","0.226017161973935","0.264091137067206"
"Good","1996","(1c) basic vocational qualification","1386","0.315696931774205","0.301307499523898","0.330086364024512"
"Good","1996","(2b) intermediate general qualification","243","0.497491315538002","0.452288685955266","0.542693945120737"
"Good","1996","(2a) intermediate vocational","1225","0.432187478165275","0.413333634400123","0.451041321930427"
"Good","1996","(2c_gen) general maturity certificate","223","0.485632713389072","0.438933196276155","0.532332230501988"
"Good","1996","(2c_voc) vocational maturity certificate","304","0.498985366444803","0.45911054679017","0.538860186099437"
"Good","1996","(3a) lower tertiary education","406","0.466336714946891","0.4332824478845","0.499390982009283"
"Good","1996","(3b) higher tertiary education","431","0.47906068470726","0.446295607591124","0.511825761823395"
"Satisfactory","1996","(0) in school","46","0.168641680735206","0.125322151626775","0.211961209843637"
"Satisfactory","1996","(1a) inadequately completed","190","0.320335071236684","0.281585208515187","0.359084933958182"
"Satisfactory","1996","(1b) general elementary school","720","0.391769817739044","0.370164594148239","0.413375041329849"
"Satisfactory","1996","(1c) basic vocational qualification","1569","0.409197430111314","0.393975424726543","0.424419435496085"
"Satisfactory","1996","(2b) intermediate general qualification","110","0.235366126616757","0.197013253038098","0.273719000195417"
"Satisfactory","1996","(2a) intermediate vocational","851","0.342182465563355","0.324125576511413","0.360239354615297"
"Satisfactory","1996","(2c_gen) general maturity certificate","86","0.202285259360677","0.164751014770086","0.239819503951267"
"Satisfactory","1996","(2c_voc) vocational maturity certificate","156","0.258930953057744","0.223996741687334","0.293865164428153"
"Satisfactory","1996","(3a) lower tertiary education","284","0.309841440346354","0.279201476022927","0.340481404669782"
"Satisfactory","1996","(3b) higher tertiary education","270","0.307144979114439","0.276888718246256","0.337401239982622"
"Less good","1996","(0) in school","16","","",""
"Less good","1996","(1a) inadequately completed","110","0.180729614099288","0.148773881202298","0.212685346996277"
"Less good","1996","(1b) general elementary school","376","0.224534302303027","0.206065788894128","0.243002815711925"
"Less good","1996","(1c) basic vocational qualification","616","0.171023874448821","0.159366959800588","0.182680789097054"
"Less good","1996","(2b) intermediate general qualification","49","0.137209888254011","0.106103868252235","0.168315908255787"
"Less good","1996","(2a) intermediate vocational","239","0.105048344603935","0.0933787511722554","0.116717938035615"
"Less good","1996","(2c_gen) general maturity certificate","24","","",""
"Less good","1996","(2c_voc) vocational maturity certificate","55","0.106297011629637","0.0817167356682957","0.130877287590978"
"Less good","1996","(3a) lower tertiary education","95","0.112269986299472","0.0913521696948025","0.133187802904141"
"Less good","1996","(3b) higher tertiary education","88","0.0983684910515868","0.0788356729149578","0.117901309188216"
"Poor","1996","(0) in school","1","","",""
"Poor","1996","(1a) inadequately completed","41","0.118994961310927","0.0921060031346141","0.14588391948724"
"Poor","1996","(1b) general elementary school","131","0.0874415262024785","0.0749389787983105","0.0999440736066465"
"Poor","1996","(1c) basic vocational qualification","166","0.0499255457875352","0.0431829912855988","0.0566681002894716"
"Poor","1996","(2b) intermediate general qualification","9","","",""
"Poor","1996","(2a) intermediate vocational","50","0.026831397733352","0.0206813707109513","0.0329814247557527"
"Poor","1996","(2c_gen) general maturity certificate","10","","",""
"Poor","1996","(2c_voc) vocational maturity certificate","15","","",""
"Poor","1996","(3a) lower tertiary education","15","","",""
"Poor","1996","(3b) higher tertiary education","19","","",""
"Very good","1997","(0) in school","109","0.363558382347795","0.310268803389373","0.416847961306217"
"Very good","1997","(1a) inadequately completed","24","","",""
"Very good","1997","(1b) general elementary school","135","0.0512252669840937","0.0413020475517724","0.061148486416415"
"Very good","1997","(1c) basic vocational qualification","252","0.059945537572015","0.0525076757774215","0.0673833993666085"
"Very good","1997","(2b) intermediate general qualification","67","0.120909614474056","0.0915906606468776","0.150228568301235"
"Very good","1997","(2a) intermediate vocational","240","0.0847029895280097","0.0740249408583045","0.0953810381977148"
"Very good","1997","(2c_gen) general maturity certificate","78","0.199244977613752","0.161665844854761","0.236824110372742"
"Very good","1997","(2c_voc) vocational maturity certificate","67","0.120889932629475","0.0947176467351797","0.14706221852377"
"Very good","1997","(3a) lower tertiary education","59","0.0829542097935799","0.0647103990150421","0.101198020572118"
"Very good","1997","(3b) higher tertiary education","86","0.089829394422723","0.0710963996409046","0.108562389204541"
"Good","1997","(0) in school","148","0.460161028562601","0.404945280987754","0.515376776137448"
"Good","1997","(1a) inadequately completed","188","0.331696370849572","0.291422283375802","0.371970458323343"
"Good","1997","(1b) general elementary school","605","0.244270904863003","0.224931287982257","0.263610521743748"
"Good","1997","(1c) basic vocational qualification","1419","0.321955605054957","0.307316307867837","0.336594902242077"
"Good","1997","(2b) intermediate general qualification","223","0.451511975852472","0.406759249488671","0.496264702216273"
"Good","1997","(2a) intermediate vocational","1286","0.449334746259385","0.430258613191744","0.468410879327026"
"Good","1997","(2c_gen) general maturity certificate","244","0.526975349156537","0.480003218167719","0.573947480145356"
"Good","1997","(2c_voc) vocational maturity certificate","292","0.469662687012308","0.429595017558867","0.509730356465749"
"Good","1997","(3a) lower tertiary education","415","0.444511583162693","0.411643083689173","0.477380082636213"
"Good","1997","(3b) higher tertiary education","456","0.499231484740936","0.466474338114024","0.531988631367848"
"Satisfactory","1997","(0) in school","43","0.142378374963309","0.103666357965864","0.181090391960754"
"Satisfactory","1997","(1a) inadequately completed","174","0.337130727764994","0.296693483439562","0.377567972090426"
"Satisfactory","1997","(1b) general elementary school","671","0.385480882300451","0.363573118704655","0.407388645896248"
"Satisfactory","1997","(1c) basic vocational qualification","1475","0.400731710618849","0.38537738767075","0.416086033566947"
"Satisfactory","1997","(2b) intermediate general qualification","131","0.292345653909003","0.251442179782002","0.333249128036004"
"Satisfactory","1997","(2a) intermediate vocational","811","0.331622944356214","0.313568066421952","0.349677822290476"
"Satisfactory","1997","(2c_gen) general maturity certificate","76","0.195653875828801","0.15833152930984","0.232976222347762"
"Satisfactory","1997","(2c_voc) vocational maturity certificate","170","0.297563337510849","0.260858926694882","0.334267748326816"
"Satisfactory","1997","(3a) lower tertiary education","291","0.323193696203712","0.292257673961683","0.35412971844574"
"Satisfactory","1997","(3b) higher tertiary education","269","0.310929192109838","0.280604301117394","0.341254083102283"
"Less good","1997","(0) in school","11","","",""
"Less good","1997","(1a) inadequately completed","103","0.228160378700953","0.192263880159855","0.264056877242051"
"Less good","1997","(1b) general elementary school","374","0.24226616099197","0.222980539250559","0.261551782733381"
"Less good","1997","(1c) basic vocational qualification","574","0.159247657668395","0.147782930169334","0.170712385167455"
"Less good","1997","(2b) intermediate general qualification","44","0.114676061751635","0.0860218296263034","0.143330293876966"
"Less good","1997","(2a) intermediate vocational","223","0.10249419096603","0.0908628505982076","0.114125531333853"
"Less good","1997","(2c_gen) general maturity certificate","29","","",""
"Less good","1997","(2c_voc) vocational maturity certificate","54","0.0964171334082591","0.0727205320556813","0.120113734760837"
"Less good","1997","(3a) lower tertiary education","99","0.128143565078586","0.106034431537283","0.150252698619889"
"Less good","1997","(3b) higher tertiary education","70","0.0852315069642226","0.0669381985681954","0.10352481536025"
"Poor","1997","(0) in school","2","","",""
"Poor","1997","(1a) inadequately completed","36","0.0533635103377367","0.0341378061847266","0.0725892144907468"
"Poor","1997","(1b) general elementary school","111","0.0767567848604827","0.0647743417878347","0.0887392279331307"
"Poor","1997","(1c) basic vocational qualification","193","0.0581194890857845","0.0507886790392937","0.0654502991322753"
"Poor","1997","(2b) intermediate general qualification","10","","",""
"Poor","1997","(2a) intermediate vocational","52","0.031845128890361","0.0251114030921047","0.0385788546886172"
"Poor","1997","(2c_gen) general maturity certificate","7","","",""
"Poor","1997","(2c_voc) vocational maturity certificate","13","","",""
"Poor","1997","(3a) lower tertiary education","14","","",""
"Poor","1997","(3b) higher tertiary education","14","","",""
"Very good","1998","(0) in school","119","0.401246887215541","0.348443251728844","0.454050522702238"
"Very good","1998","(1a) inadequately completed","24","","",""
"Very good","1998","(1b) general elementary school","179","0.0718913482488959","0.0607041627417193","0.0830785337560725"
"Very good","1998","(1c) basic vocational qualification","304","0.0659619884993684","0.0584390896613787","0.0734848873373582"
"Very good","1998","(2b) intermediate general qualification","97","0.155644184614757","0.125039852433327","0.186248516796186"
"Very good","1998","(2a) intermediate vocational","283","0.0929263946293984","0.0822860453783973","0.1035667438804"
"Very good","1998","(2c_gen) general maturity certificate","99","0.206386441006229","0.170405287925302","0.242367594087157"
"Very good","1998","(2c_voc) vocational maturity certificate","72","0.108358226156115","0.0848919439168744","0.131824508395355"
"Very good","1998","(3a) lower tertiary education","85","0.109992311312329","0.0902516145354674","0.129733008089191"
"Very good","1998","(3b) higher tertiary education","111","0.121193500581362","0.101046791279509","0.141340209883215"
"Good","1998","(0) in school","163","0.439748206344332","0.38627604233263","0.493220370356034"
"Good","1998","(1a) inadequately completed","180","0.335639175894187","0.29404008667612","0.377238265112255"
"Good","1998","(1b) general elementary school","660","0.268094973853924","0.248910282540516","0.287279665167332"
"Good","1998","(1c) basic vocational qualification","1535","0.340777958336077","0.326412890371705","0.355143026300449"
"Good","1998","(2b) intermediate general qualification","259","0.45721535552754","0.415159362820174","0.499271348234906"
"Good","1998","(2a) intermediate vocational","1414","0.462755231699219","0.444481516978585","0.481028946419853"
"Good","1998","(2c_gen) general maturity certificate","261","0.514726095902132","0.470292494111783","0.55915969769248"
"Good","1998","(2c_voc) vocational maturity certificate","362","0.516989743776896","0.479264045864407","0.554715441689385"
"Good","1998","(3a) lower tertiary education","452","0.437484670347212","0.406185484893332","0.468783855801092"
"Good","1998","(3b) higher tertiary education","509","0.494202214165321","0.463337757911139","0.525066670419502"
"Satisfactory","1998","(0) in school","35","0.115303417096497","0.0808959773438056","0.149710856849188"
"Satisfactory","1998","(1a) inadequately completed","152","0.312072451280411","0.271255124491936","0.352889778068887"
"Satisfactory","1998","(1b) general elementary school","710","0.368775598639217","0.347879938655316","0.389671258623119"
"Satisfactory","1998","(1c) basic vocational qualification","1529","0.373304699361114","0.35864530512961","0.387964093592618"
"Satisfactory","1998","(2b) intermediate general qualification","136","0.279560080779429","0.241673084833163","0.317447076725694"
"Satisfactory","1998","(2a) intermediate vocational","852","0.314260345791042","0.297247009028667","0.331273682553417"
"Satisfactory","1998","(2c_gen) general maturity certificate","91","0.207039963025554","0.171016729173417","0.243063196877691"
"Satisfactory","1998","(2c_voc) vocational maturity certificate","167","0.263958925267786","0.230682448051773","0.297235402483799"
"Satisfactory","1998","(3a) lower tertiary education","311","0.32592748051605","0.296354286315985","0.355500674716115"
"Satisfactory","1998","(3b) higher tertiary education","272","0.250085828460355","0.223351569743924","0.276820087176786"
"Less good","1998","(0) in school","11","","",""
"Less good","1998","(1a) inadequately completed","102","0.193095150195908","0.158322136028948","0.227868164362867"
