"ple0008","year","pgisced97","sampreg","n","percent","lower_confidence","upper_confidence","value"
"Satisfactory","1999","higher vocational","East Germany","118","0.445879830844631","0.383638919687988","0.508120742001274","3"
"Satisfactory","1999","higher education","West Germany","314","0.288346787754202","0.261649798089639","0.315043777418765","3"
"Satisfactory","1999","higher education","East Germany","314","0.365586199325847","0.333399230987833","0.397773167663861","3"
"Very good","1999","in school","West Germany","76","0.364214818479298","0.300041392991127","0.428388243967468","1"
"Very good","1999","in school","East Germany","20","","","","1"
"Very good","1999","inadequately","West Germany","24","","","","1"
"Very good","1999","inadequately","East Germany","1","","","","1"
"Very good","1999","general elemantary","West Germany","203","0.0776100582143166","0.0661173068214039","0.0891028096072293","1"
"Very good","1999","general elemantary","East Germany","37","0.081727090778144","0.0538511173374656","0.109603064218822","1"
"Very good","1999","middle vocational","West Germany","440","0.0808466334371232","0.0731913021911911","0.0885019646830554","1"
"Very good","1999","middle vocational","East Germany","124","0.055924515870823","0.0460617315080075","0.0657873002336385","1"
"Very good","1999","vocational + Abi","West Germany","64","0.162842752767043","0.128145810711963","0.197539694822124","1"
"Very good","1999","vocational + Abi","East Germany","7","","","","1"
"Very good","1999","higher vocational","West Germany","59","0.104867398501424","0.0798899480342136","0.129844848968634","1"
"Very good","1999","higher vocational","East Germany","10","","","","1"
"Very good","1999","higher education","West Germany","144","0.11893983792461","0.0998616562080751","0.138018019641144","1"
"Very good","1999","higher education","East Germany","45","0.055439317069321","0.0401452590496572","0.0707333750889849","1"
"Good","2000","in school","West Germany","150","0.432840921139444","0.381227450823275","0.484454391455613","2"
"Good","2000","in school","East Germany","70","0.527707687591763","0.44616800928356","0.609247365899966","2"
"Good","2000","inadequately","West Germany","120","0.299848971245343","0.254080661548167","0.345617280942519","2"
"Good","2000","inadequately","East Germany","9","","","","2"
"Good","2000","general elemantary","West Germany","992","0.289900940530419","0.273817289093868","0.305984591966971","2"
"Good","2000","general elemantary","East Germany","184","0.286504799418836","0.247494011772057","0.325515587065614","2"
"Good","2000","middle vocational","West Germany","3854","0.378429108011856","0.368723819059839","0.388134396963873","2"
"Good","2000","middle vocational","East Germany","1300","0.377609543152641","0.360975704008956","0.394243382296327","2"
"Good","2000","vocational + Abi","West Germany","467","0.446150966880534","0.415372225927041","0.476929707834028","2"
"Good","2000","vocational + Abi","East Germany","66","0.52566941672082","0.437780488689444","0.613558344752196","2"
"Good","2000","higher vocational","West Germany","601","0.404501306486673","0.37866283333577","0.430339779637577","2"
"Good","2000","higher vocational","East Germany","188","0.361220624807189","0.319449329064783","0.402991920549594","2"
"Good","2000","higher education","West Germany","1233","0.459335662278181","0.439963002006539","0.478708322549823","2"
"Good","2000","higher education","East Germany","557","0.393665067016685","0.367045518397248","0.420284615636123","2"
"Less good","2000","in school","West Germany","11","","","","4"
"Less good","2000","in school","East Germany","6","","","","4"
"Less good","2000","inadequately","West Germany","87","0.217693812221653","0.17647180345475","0.258915820988556","4"
"Less good","2000","inadequately","East Germany","3","","","","4"
"Less good","2000","general elemantary","West Germany","540","0.19279294403452","0.178808718677589","0.20677716939145","4"
"Less good","2000","general elemantary","East Germany","84","0.180830430048866","0.147622186669486","0.214038673428246","4"
"Less good","2000","middle vocational","West Germany","1171","0.13133348326429","0.124574441327009","0.13809252520157","4"
"Less good","2000","middle vocational","East Germany","432","0.132826827967008","0.121181938473031","0.144471717460985","4"
"Less good","2000","vocational + Abi","West Germany","109","0.122182330774399","0.101904542124668","0.14246011942413","4"
"Less good","2000","vocational + Abi","East Germany","15","","","","4"
"Less good","2000","higher vocational","West Germany","141","0.114622913544736","0.0978516286378765","0.131394198451596","4"
"Less good","2000","higher vocational","East Germany","69","0.152355449011957","0.121105298179075","0.183605599844838","4"
"Less good","2000","higher education","West Germany","194","0.0754468546505065","0.065179777450314","0.085713931850699","4"
"Less good","2000","higher education","East Germany","146","0.133200476782802","0.114686778813198","0.151714174752406","4"
"Poor","2000","in school","West Germany","3","","","","5"
"Poor","2000","in school","East Germany","","","","","5"
"Poor","2000","inadequately","West Germany","30","0.0990438243055917","0.0692048933125862","0.128882755298597","5"
"Poor","2000","inadequately","East Germany","1","","","","5"
"Poor","2000","general elemantary","West Germany","184","0.0676563187685698","0.0587531917482123","0.0765594457889272","5"
"Poor","2000","general elemantary","East Germany","44","0.113000653580498","0.085684133805914","0.140317173355082","5"
"Poor","2000","middle vocational","West Germany","320","0.0385465810503103","0.0346942116489463","0.0423989504516744","5"
"Poor","2000","middle vocational","East Germany","125","0.0434642639425621","0.0364681589453564","0.0504603689397678","5"
"Poor","2000","vocational + Abi","West Germany","20","","","","5"
"Poor","2000","vocational + Abi","East Germany","","","","","5"
"Poor","2000","higher vocational","West Germany","40","0.0329899703477862","0.0235868297950209","0.0423931109005514","5"
"Poor","2000","higher vocational","East Germany","15","","","","5"
"Poor","2000","higher education","West Germany","41","0.0208813161500892","0.0153228249646481","0.0264398073355303","5"
"Poor","2000","higher education","East Germany","33","0.0270088584313238","0.0181762595056354","0.0358414573570122","5"
"Satisfactory","2000","in school","West Germany","49","0.132777984068219","0.0974291867205593","0.168126781415879","3"
"Satisfactory","2000","in school","East Germany","20","","","","3"
"Satisfactory","2000","inadequately","West Germany","129","0.327217208563803","0.280349552823623","0.374084864303983","3"
"Satisfactory","2000","inadequately","East Germany","6","","","","3"
"Satisfactory","2000","general elemantary","West Germany","1037","0.357671836401443","0.340680746953428","0.374662925849458","3"
"Satisfactory","2000","general elemantary","East Germany","160","0.339053772840349","0.298208613480032","0.379898932200667","3"
"Satisfactory","2000","middle vocational","West Germany","3198","0.346048103356301","0.336528650065118","0.355567556647485","3"
"Satisfactory","2000","middle vocational","East Germany","1162","0.368547799882632","0.351995562504771","0.385100037260492","3"
"Satisfactory","2000","vocational + Abi","West Germany","259","0.263370748370281","0.23609840353559","0.290643093204971","3"
"Satisfactory","2000","vocational + Abi","East Germany","27","","","","3"
"Satisfactory","2000","higher vocational","West Germany","451","0.346027303659251","0.320983432055911","0.371071175262591","3"
"Satisfactory","2000","higher vocational","East Germany","203","0.393501689728991","0.35101975050397","0.435983628954012","3"
"Satisfactory","2000","higher education","West Germany","679","0.286539219047997","0.268962516353863","0.304115921742131","3"
"Satisfactory","2000","higher education","East Germany","460","0.36881426282624","0.342525908783918","0.395102616868561","3"
"Very good","2000","in school","West Germany","141","0.399004849441051","0.34799300450282","0.450016694379283","1"
"Very good","2000","in school","East Germany","48","0.316866128623954","0.240875915336962","0.392856341910945","1"
"Very good","2000","inadequately","West Germany","19","","","","1"
"Very good","2000","inadequately","East Germany","1","","","","1"
"Very good","2000","general elemantary","West Germany","304","0.0919779602650486","0.0817334676486037","0.102222452881494","1"
"Very good","2000","general elemantary","East Germany","44","0.0806103441114507","0.0571211328295014","0.1040995553934","1"
"Very good","2000","middle vocational","West Germany","1050","0.105642724317242","0.099491717800983","0.111793730833501","1"
"Very good","2000","middle vocational","East Germany","244","0.0775515650551567","0.0683744561265337","0.0867286739837797","1"
"Very good","2000","vocational + Abi","West Germany","147","0.142753069949117","0.121092996357601","0.164413143540634","1"
"Very good","2000","vocational + Abi","East Germany","16","","","","1"
"Very good","2000","higher vocational","West Germany","153","0.101858505961554","0.0859350435382206","0.117781968384887","1"
"Very good","2000","higher vocational","East Germany","33","0.0544892721134797","0.0347511892213025","0.0742273550056569","1"
"Very good","2000","higher education","West Germany","395","0.157796947873227","0.143625376030376","0.171968519716078","1"
"Very good","2000","higher education","East Germany","98","0.0773113349429492","0.0627590854559141","0.0918635844299843","1"
"Good","2001","in school","West Germany","163","0.430910687679694","0.381763390946219","0.480057984413168","2"
"Good","2001","in school","East Germany","77","0.474954379798339","0.397089069969486","0.552819689627192","2"
"Good","2001","inadequately","West Germany","79","0.245576387524151","0.196624346289199","0.294528428759103","2"
"Good","2001","inadequately","East Germany","5","","","","2"
"Good","2001","general elemantary","West Germany","862","0.29154156538893","0.274264179591846","0.308818951186013","2"
"Good","2001","general elemantary","East Germany","156","0.301246456684463","0.259273966761137","0.343218946607789","2"
"Good","2001","middle vocational","West Germany","3467","0.381791848946183","0.37154007829932","0.392043619593045","2"
"Good","2001","middle vocational","East Germany","1200","0.374805465519454","0.357526609858253","0.392084321180655","2"
"Good","2001","vocational + Abi","West Germany","414","0.397604119289467","0.366613391828568","0.428594846750367","2"
"Good","2001","vocational + Abi","East Germany","69","0.563349476668246","0.4746107059743","0.652088247362192","2"
"Good","2001","higher vocational","West Germany","515","0.377954630096422","0.350912214795654","0.404997045397191","2"
"Good","2001","higher vocational","East Germany","165","0.373259490265941","0.328321111738851","0.418197868793031","2"
"Good","2001","higher education","West Germany","1121","0.452722988145325","0.432533536411372","0.472912439879278","2"
"Good","2001","higher education","East Germany","504","0.377486917286786","0.350352028260971","0.404621806312602","2"
"Less good","2001","in school","West Germany","14","","","","4"
"Less good","2001","in school","East Germany","6","","","","4"
"Less good","2001","inadequately","West Germany","82","0.303201684283712","0.250927264967135","0.35547610360029","4"
"Less good","2001","inadequately","East Germany","2","","","","4"
"Less good","2001","general elemantary","West Germany","450","0.188943133971254","0.17406111641162","0.203825151530888","4"
"Less good","2001","general elemantary","East Germany","74","0.166520961183822","0.132439081114366","0.200602841253279","4"
"Less good","2001","middle vocational","West Germany","1093","0.133952914144364","0.126765626480411","0.141140201808317","4"
"Less good","2001","middle vocational","East Germany","398","0.144883198068569","0.132319249075409","0.15744714706173","4"
"Less good","2001","vocational + Abi","West Germany","91","0.110058976441653","0.090241028435252","0.129876924448054","4"
"Less good","2001","vocational + Abi","East Germany","13","","","","4"
"Less good","2001","higher vocational","West Germany","130","0.129445646454498","0.110723472227077","0.148167820681919","4"
"Less good","2001","higher vocational","East Germany","66","0.163392184052186","0.129040764926166","0.197743603178206","4"
"Less good","2001","higher education","West Germany","197","0.0949498944656453","0.0830597206483119","0.106840068282979","4"
"Less good","2001","higher education","East Germany","152","0.139402772259633","0.120014525763706","0.15879101875556","4"
"Poor","2001","in school","West Germany","2","","","","5"
"Poor","2001","in school","East Germany","","","","","5"
"Poor","2001","inadequately","West Germany","17","","","","5"
"Poor","2001","inadequately","East Germany","1","","","","5"
"Poor","2001","general elemantary","West Germany","143","0.0614432454963592","0.0523139356695151","0.0705725553232033","5"
"Poor","2001","general elemantary","East Germany","27","","","","5"
"Poor","2001","middle vocational","West Germany","311","0.042227713087384","0.0379839795550752","0.0464714466196928","5"
"Poor","2001","middle vocational","East Germany","131","0.0469806513897481","0.039427732710433","0.0545335700690631","5"
"Poor","2001","vocational + Abi","West Germany","21","","","","5"
"Poor","2001","vocational + Abi","East Germany","1","","","","5"
"Poor","2001","higher vocational","West Germany","38","0.0367572943128946","0.0262629757226742","0.047251612903115","5"
"Poor","2001","higher vocational","East Germany","17","","","","5"
"Poor","2001","higher education","West Germany","45","0.02360635252977","0.0174484676531335","0.0297642374064066","5"
"Poor","2001","higher education","East Germany","38","0.0394054635612544","0.0285148804808377","0.0502960466416711","5"
"Satisfactory","2001","in school","West Germany","49","0.116092208670664","0.0842999923038515","0.147884425037476","3"
"Satisfactory","2001","in school","East Germany","17","","","","3"
"Satisfactory","2001","inadequately","West Germany","95","0.300444674874498","0.248305619902893","0.352583729846104","3"
"Satisfactory","2001","inadequately","East Germany","6","","","","3"
"Satisfactory","2001","general elemantary","West Germany","905","0.355341501574019","0.337146234884385","0.373536768263653","3"
"Satisfactory","2001","general elemantary","East Germany","157","0.370425141869916","0.326246163941587","0.414604119798244","3"
"Satisfactory","2001","middle vocational","West Germany","2839","0.339169250160852","0.329179110737111","0.349159389584594","3"
"Satisfactory","2001","middle vocational","East Germany","1082","0.369593254242801","0.352363587530032","0.38682292095557","3"
"Satisfactory","2001","vocational + Abi","West Germany","297","0.325061069929388","0.295400461459372","0.354721678399405","3"
"Satisfactory","2001","vocational + Abi","East Germany","28","","","","3"
"Satisfactory","2001","higher vocational","West Germany","422","0.363754978304897","0.336924322765123","0.39058563384467","3"
"Satisfactory","2001","higher vocational","East Germany","171","0.377509895371734","0.332469885032067","0.4225499057114","3"
"Satisfactory","2001","higher education","West Germany","635","0.271620261991162","0.253579093666002","0.289661430316323","3"
"Satisfactory","2001","higher education","East Germany","464","0.382668319353228","0.355461774394927","0.40987486431153","3"
"Very good","2001","in school","West Germany","162","0.411825753677571","0.362980143317627","0.460671364037514","1"
"Very good","2001","in school","East Germany","58","0.361509600342896","0.286596693234404","0.436422507451387","1"
"Very good","2001","inadequately","West Germany","24","","","","1"
"Very good","2001","inadequately","East Germany","1","","","","1"
"Very good","2001","general elemantary","West Germany","298","0.102730553569438","0.0911885326623048","0.114272574476572","1"
"Very good","2001","general elemantary","East Germany","45","0.0694945429180836","0.0462309622015998","0.0927581236345674","1"
"Very good","2001","middle vocational","West Germany","917","0.102858273661217","0.0964481215452573","0.109268425777176","1"
"Very good","2001","middle vocational","East Germany","204","0.0637374307794283","0.0550177509246903","0.0724571106341662","1"
"Very good","2001","vocational + Abi","West Germany","135","0.141893988654036","0.119797777718105","0.163990199589966","1"
"Very good","2001","vocational + Abi","East Germany","9","","","","1"
"Very good","2001","higher vocational","West Germany","130","0.0920874508312881","0.075961072392853","0.108213829269723","1"
"Very good","2001","higher vocational","East Germany","26","","","","1"
"Very good","2001","higher education","West Germany","337","0.157100502868097","0.142340673611972","0.171860332124222","1"
"Very good","2001","higher education","East Germany","68","0.0610365275390977","0.0476359932682681","0.0744370618099272","1"
"Good","2002","in school","West Germany","210","0.417405771684232","0.372439237321354","0.462372306047109","2"
"Good","2002","in school","East Germany","81","0.546867049121076","0.468245530020382","0.625488568221771","2"
"Good","2002","inadequately","West Germany","64","0.232368673450318","0.181709558915231","0.283027787985405","2"
"Good","2002","inadequately","East Germany","8","","","","2"
"Good","2002","general elemantary","West Germany","821","0.296803872745182","0.278856178615419","0.314751566874946","2"
"Good","2002","general elemantary","East Germany","154","0.32279972154521","0.278505064219205","0.367094378871215","2"
"Good","2002","middle vocational","West Germany","3486","0.376300806114592","0.366145386902161","0.386456225327022","2"
"Good","2002","middle vocational","East Germany","1150","0.377106801047876","0.359442847104217","0.394770754991534","2"
"Good","2002","vocational + Abi","West Germany","478","0.41781584970481","0.387884342862241","0.447747356547378","2"
"Good","2002","vocational + Abi","East Germany","69","0.395005659686782","0.312542775229474","0.47746854414409","2"
"Good","2002","higher vocational","West Germany","571","0.397098713054234","0.370459711971862","0.423737714136606","2"
"Good","2002","higher vocational","East Germany","170","0.377454037115003","0.332863991918107","0.4220440823119","2"
"Good","2002","higher education","West Germany","1619","0.473847265878102","0.456656956977279","0.491037574778925","2"
"Good","2002","higher education","East Germany","555","0.369582529077961","0.343582493923815","0.395582564232106","2"
"Less good","2002","in school","West Germany","13","","","","4"
"Less good","2002","in school","East Germany","2","","","","4"
"Less good","2002","inadequately","West Germany","73","0.25445517208188","0.202211345089339","0.306698999074421","4"
"Less good","2002","inadequately","East Germany","2","","","","4"
"Less good","2002","general elemantary","West Germany","436","0.186495155932591","0.171193110316286","0.201797201548897","4"
"Less good","2002","general elemantary","East Germany","88","0.214407702225341","0.175526023608181","0.2532893808425","4"
"Less good","2002","middle vocational","West Germany","1127","0.137184533498735","0.129972558274785","0.144396508722685","4"
"Less good","2002","middle vocational","East Germany","399","0.146973796117956","0.134069031464682","0.15987856077123","4"
"Less good","2002","vocational + Abi","West Germany","104","0.130692900874481","0.110237002906657","0.151148798842304","4"
"Less good","2002","vocational + Abi","East Germany","8","","","","4"
"Less good","2002","higher vocational","West Germany","168","0.159485906977454","0.139552604987897","0.179419208967011","4"
"Less good","2002","higher vocational","East Germany","56","0.127516495673779","0.0968346160614834","0.158198375286074","4"
"Less good","2002","higher education","West Germany","260","0.0906064663137933","0.0807240282095948","0.100488904417992","4"
"Less good","2002","higher education","East Germany","163","0.150524675823099","0.131263476182699","0.169785875463499","4"
"Poor","2002","in school","West Germany","1","","","","5"
"Poor","2002","in school","East Germany","","","","","5"
"Poor","2002","inadequately","West Germany","21","","","","5"
"Poor","2002","inadequately","East Germany","1","","","","5"
"Poor","2002","general elemantary","West Germany","147","0.06439999930346","0.0547567436448417","0.0740432549620782","5"
"Poor","2002","general elemantary","East Germany","29","","","","5"
"Poor","2002","middle vocational","West Germany","317","0.0444576811481501","0.0401371110445204","0.0487782512517799","5"
"Poor","2002","middle vocational","East Germany","113","0.0437287435682208","0.0362758829831857","0.051181604153256","5"
"Poor","2002","vocational + Abi","West Germany","24","","","","5"
"Poor","2002","vocational + Abi","East Germany","1","","","","5"
"Poor","2002","higher vocational","West Germany","34","0.0330970477001293","0.0233576598429928","0.0428364355572659","5"
"Poor","2002","higher vocational","East Germany","16","","","","5"
"Poor","2002","higher education","West Germany","41","0.019478036793086","0.0147201968336687","0.0242358767525033","5"
"Poor","2002","higher education","East Germany","31","0.031755716575309","0.0223105955351066","0.0412008376155113","5"
"Satisfactory","2002","in school","West Germany","62","0.153695169420549","0.120808444769891","0.186581894071207","3"
"Satisfactory","2002","in school","East Germany","19","","","","3"
"Satisfactory","2002","inadequately","West Germany","91","0.357827365047432","0.300329048031537","0.415325682063327","3"
"Satisfactory","2002","inadequately","East Germany","4","","","","3"
"Satisfactory","2002","general elemantary","West Germany","857","0.36802443937962","0.349078152258205","0.386970726501034","3"
"Satisfactory","2002","general elemantary","East Germany","116","0.303695907012047","0.260130161527012","0.347261652497083","3"
"Satisfactory","2002","middle vocational","West Germany","2980","0.35741829541235","0.347372247208164","0.367464343616536","3"
"Satisfactory","2002","middle vocational","East Germany","1033","0.363300556637995","0.345771876608705","0.380829236667286","3"
"Satisfactory","2002","vocational + Abi","West Germany","301","0.286953324225707","0.259501541892459","0.314405106558955","3"
"Satisfactory","2002","vocational + Abi","East Germany","40","0.325831866239441","0.246770904132093","0.404892828346789","3"
"Satisfactory","2002","higher vocational","West Germany","416","0.344661566214612","0.318786895101028","0.370536237328195","3"
"Satisfactory","2002","higher vocational","East Germany","186","0.395907173523652","0.350922073618018","0.440892273429286","3"
"Satisfactory","2002","higher education","West Germany","923","0.303178673080778","0.287354587736641","0.319002758424915","3"
"Satisfactory","2002","higher education","East Germany","488","0.392618640612345","0.366314732084198","0.418922549140492","3"
"Very good","2002","in school","West Germany","176","0.400366751628979","0.355688213134616","0.445045290123342","1"
"Very good","2002","in school","East Germany","52","0.315861625286238","0.242442680341626","0.38928057023085","1"
"Very good","2002","inadequately","West Germany","18","","","","1"
"Very good","2002","inadequately","East Germany","1","","","","1"
"Very good","2002","general elemantary","West Germany","228","0.0842765326391465","0.0733628544311206","0.0951902108471723","1"
"Very good","2002","general elemantary","East Germany","41","0.0781216382463011","0.0526973567583461","0.103545919734256","1"
"Very good","2002","middle vocational","West Germany","832","0.0846386838261732","0.0788039181699361","0.0904734494824104","1"
"Very good","2002","middle vocational","East Germany","197","0.0688901026279525","0.0596595472084019","0.0781206580475031","1"
"Very good","2002","vocational + Abi","West Germany","136","0.137941662292555","0.117013938598676","0.158869385986435","1"
"Very good","2002","vocational + Abi","East Germany","17","","","","1"
"Very good","2002","higher vocational","West Germany","107","0.0656567660535711","0.0521721508937017","0.0791413812134405","1"
"Very good","2002","higher vocational","East Germany","26","","","","1"
"Very good","2002","higher education","West Germany","398","0.112889557934241","0.101994631368576","0.123784484499906","1"
"Very good","2002","higher education","East Germany","87","0.0555184379112861","0.0431839972611113","0.067852878561461","1"
"Good","2003","in school","West Germany","206","0.486301168963034","0.4402748825682","0.532327455357868","2"
"Good","2003","in school","East Germany","87","0.585137481011896","0.509031951512298","0.661243010511495","2"
"Good","2003","inadequately","West Germany","59","0.191473444678281","0.143086003966975","0.239860885389587","2"
"Good","2003","inadequately","East Germany","6","","","","2"
"Good","2003","general elemantary","West Germany","770","0.30346261951991","0.284858509357983","0.322066729681837","2"
"Good","2003","general elemantary","East Germany","166","0.355963037543712","0.310117303773372","0.401808771314053","2"
"Good","2003","middle vocational","West Germany","3442","0.390847298241218","0.380375248167581","0.401319348314856","2"
"Good","2003","middle vocational","East Germany","1123","0.376680981943946","0.358793772635756","0.394568191252136","2"
"Good","2003","vocational + Abi","West Germany","484","0.451428882290824","0.420889577589942","0.481968186991707","2"
"Good","2003","vocational + Abi","East Germany","84","0.556717107087467","0.475295842864024","0.63813837131091","2"
"Good","2003","higher vocational","West Germany","518","0.386835279171406","0.359716879644106","0.413953678698707","2"
"Good","2003","higher vocational","East Germany","184","0.403292058789508","0.358067991604831","0.448516125974184","2"
"Good","2003","higher education","West Germany","1531","0.481332916759226","0.463655582603233","0.499010250915219","2"
"Good","2003","higher education","East Germany","548","0.373338183941222","0.34696365838663","0.399712709495813","2"
"Less good","2003","higher education","West Germany","273","0.102735141695789","0.0919935290219005","0.113476754369677","4"
"Less good","2003","higher education","East Germany","167","0.153569581011715","0.133910416126924","0.173228745896506","4"
"Less good","2003","in school","West Germany","16","","","","4"
"Less good","2003","in school","East Germany","4","","","","4"
"Less good","2003","inadequately","West Germany","66","0.254952277826207","0.201353766617681","0.308550789034734","4"
"Less good","2003","inadequately","East Germany","1","","","","4"
"Less good","2003","general elemantary","West Germany","440","0.205748331362577","0.189390289474726","0.222106373250427","4"
"Less good","2003","general elemantary","East Germany","67","0.16764694944511","0.131879111025079","0.203414787865141","4"
"Less good","2003","middle vocational","West Germany","1088","0.140327818358036","0.13287357805292","0.147782058663151","4"
"Less good","2003","middle vocational","East Germany","411","0.14145486369186","0.12859041848611","0.154319308897611","4"
"Less good","2003","vocational + Abi","West Germany","117","0.127649829175483","0.107171074220621","0.148128584130345","4"
"Less good","2003","vocational + Abi","East Germany","11","","","","4"
"Less good","2003","higher vocational","West Germany","135","0.137900942876854","0.118702118287239","0.157099767466469","4"
"Less good","2003","higher vocational","East Germany","50","0.115060996899677","0.0856439137384937","0.144478080060861","4"
"Poor","2003","in school","West Germany","","","","","5"
"Poor","2003","in school","East Germany","","","","","5"
"Poor","2003","inadequately","West Germany","27","","","","5"
"Poor","2003","inadequately","East Germany","2","","","","5"
"Poor","2003","general elemantary","West Germany","140","0.0642104465433014","0.0542912606680002","0.0741296324186026","5"
"Poor","2003","general elemantary","East Germany","29","","","","5"
"Poor","2003","middle vocational","West Germany","306","0.0432242623386214","0.0388597679670272","0.0475887567102156","5"
"Poor","2003","middle vocational","East Germany","120","0.05872202090753","0.050043214537811","0.0674008272772489","5"
"Poor","2003","vocational + Abi","West Germany","14","","","","5"
"Poor","2003","vocational + Abi","East Germany","3","","","","5"
"Poor","2003","higher vocational","West Germany","41","0.0435717910508975","0.032204909554465","0.0549386725473299","5"
"Poor","2003","higher vocational","East Germany","18","","","","5"
"Poor","2003","higher education","West Germany","50","0.0220685481190415","0.0168710931555279","0.0272660030825552","5"
"Poor","2003","higher education","East Germany","35","0.0423393939618575","0.0313595804395219","0.0533192074841932","5"
"Satisfactory","2003","higher education","West Germany","807","0.274498765471273","0.258710336324143","0.290287194618402","3"
"Satisfactory","2003","higher education","East Germany","452","0.369238874121069","0.34292389661836","0.395553851623778","3"
"Satisfactory","2003","in school","West Germany","67","0.107913240601655","0.0793412891185816","0.136485192084728","3"
"Satisfactory","2003","in school","East Germany","20","","","","3"
"Satisfactory","2003","inadequately","West Germany","90","0.355638250535716","0.296767395802232","0.4145091052692","3"
"Satisfactory","2003","inadequately","East Germany","5","","","","3"
"Satisfactory","2003","general elemantary","West Germany","781","0.341824794958857","0.322631186691275","0.36101840322644","3"
"Satisfactory","2003","general elemantary","East Germany","123","0.308629888496668","0.264400048238824","0.352859728754511","3"
"Satisfactory","2003","middle vocational","West Germany","2736","0.343526585426413","0.333334716880621","0.353718453972204","3"
"Satisfactory","2003","middle vocational","East Germany","988","0.361241918008478","0.343509505451483","0.378974330565474","3"
"Satisfactory","2003","vocational + Abi","West Germany","283","0.299267401773675","0.271164324831908","0.327370478715442","3"
"Satisfactory","2003","vocational + Abi","East Germany","29","","","","3"
"Satisfactory","2003","higher vocational","West Germany","427","0.349378419572384","0.3228308536478","0.375925985496967","3"
"Satisfactory","2003","higher vocational","East Germany","186","0.407891368009949","0.362585774179713","0.453196961840185","3"
"Very good","2003","in school","West Germany","164","0.382825278652878","0.338063909881073","0.427586647424683","1"
"Very good","2003","in school","East Germany","50","0.276564711463754","0.207471818019592","0.345657604907917","1"
"Very good","2003","inadequately","West Germany","12","","","","1"
"Very good","2003","inadequately","East Germany","1","","","","1"
"Very good","2003","general elemantary","West Germany","215","0.084753807615354","0.0734835806632899","0.096024034567418","1"
"Very good","2003","general elemantary","East Germany","34","0.0779723730756204","0.0522989709869141","0.103645775164327","1"
"Very good","2003","middle vocational","West Germany","768","0.0820740356357121","0.0761832694233643","0.0879648018480599","1"
"Very good","2003","middle vocational","East Germany","177","0.0619002154481847","0.0530046993183385","0.070795731578031","1"
"Very good","2003","vocational + Abi","West Germany","122","0.109261753116576","0.0901166752200664","0.128406831013086","1"
"Very good","2003","vocational + Abi","East Germany","16","","","","1"
"Very good","2003","higher vocational","West Germany","118","0.0823135673284585","0.0670099074435584","0.0976172272133585","1"
"Very good","2003","higher vocational","East Germany","14","","","","1"
"Very good","2003","higher education","West Germany","408","0.119364627954671","0.107894043840419","0.130835212068923","1"
"Very good","2003","higher education","East Germany","90","0.0615139669641371","0.0484125699138215","0.0746153640144526","1"
"Good","2004","in school","West Germany","228","0.455761899994338","0.410926360533664","0.500597439455013","2"
"Good","2004","in school","East Germany","90","0.53203930402444","0.455904599542538","0.608174008506342","2"
"Good","2004","inadequately","West Germany","61","0.235745240360421","0.181475880038501","0.29001460068234","2"
"Good","2004","inadequately","East Germany","3","","","","2"
"Good","2004","general elemantary","West Germany","724","0.2955994782988","0.276630670950194","0.314568285647406","2"
"Good","2004","general elemantary","East Germany","128","0.272292569458887","0.227298997918331","0.317286140999442","2"
"Good","2004","middle vocational","West Germany","3206","0.366630841218841","0.356117172769551","0.377144509668131","2"
"Good","2004","middle vocational","East Germany","1111","0.374828237927087","0.356755484983474","0.3929009908707","2"
"Good","2004","vocational + Abi","West Germany","489","0.450133539317159","0.419496790899613","0.480770287734705","2"
"Good","2004","vocational + Abi","East Germany","77","0.553304968964616","0.474785821314703","0.631824116614528","2"
"Good","2004","higher vocational","West Germany","526","0.407389778004531","0.379693298232856","0.435086257776206","2"
"Good","2004","higher vocational","East Germany","158","0.341952836021731","0.297324073772683","0.38658159827078","2"
"Good","2004","higher education","West Germany","1513","0.45036384596783","0.43263400634477","0.46809368559089","2"
"Good","2004","higher education","East Germany","553","0.390538964191984","0.363801637870221","0.417276290513747","2"
"Less good","2004","in school","West Germany","8","","","","4"
"Less good","2004","in school","East Germany","7","","","","4"
"Less good","2004","inadequately","West Germany","57","0.26308647551758","0.2067912342304","0.31938171680476","4"
"Less good","2004","inadequately","East Germany","","","","","4"
"Less good","2004","general elemantary","West Germany","418","0.204594543264208","0.187825060559922","0.221364025968494","4"
"Less good","2004","general elemantary","East Germany","72","0.199288815820368","0.158911859391821","0.239665772248916","4"
"Less good","2004","middle vocational","West Germany","1114","0.158278629029909","0.150315080325236","0.166242177734583","4"
"Less good","2004","middle vocational","East Germany","385","0.154167078994333","0.14068531877819","0.167648839210475","4"
"Less good","2004","vocational + Abi","West Germany","107","0.136909267979541","0.115740868675935","0.158077667283147","4"
"Less good","2004","vocational + Abi","East Germany","18","","","","4"
"Less good","2004","higher vocational","West Germany","140","0.139917423914268","0.120363185064157","0.15947166276438","4"
"Less good","2004","higher vocational","East Germany","61","0.16942019866626","0.134128179834018","0.204712217498502","4"
"Less good","2004","higher education","West Germany","279","0.105323899639556","0.094384794793132","0.116263004485979","4"
"Less good","2004","higher education","East Germany","170","0.175472023405039","0.15462618058455","0.196317866225527","4"
"Poor","2004","in school","West Germany","3","","","","5"
"Poor","2004","in school","East Germany","","","","","5"
"Poor","2004","inadequately","West Germany","21","","","","5"
