"ple0008","year","hgtyp1hh","sampreg","n","percent","lower_confidence","upper_confidence","value"
"Satisfactory","2006","1-pers.-HH","East Germany","293","0.352803240153592","0.320334093289354","0.385272387017829","3"
"Satisfactory","2006","(Married) couple without C. ","West Germany","2203","0.372831133201302","0.360510142280299","0.385152124122305","3"
"Satisfactory","2006","(Married) couple without C. ","East Germany","798","0.403697654958893","0.382015258407136","0.42538005151065","3"
"Satisfactory","2006","Single parent ","West Germany","271","0.321816527872949","0.290879840324162","0.352753215421737","3"
"Satisfactory","2006","Single parent ","East Germany","67","0.203356179958927","0.157347983499038","0.249364376418816","3"
"Satisfactory","2006","Couple + C. LE 16 ","West Germany","902","0.30679390567161","0.290840620625416","0.322747190717804","3"
"Satisfactory","2006","Couple + C. LE 16 ","East Germany","187","0.282516895029099","0.249562255545641","0.315471534512557","3"
"Satisfactory","2006","Couple + C. LE and GT 16","West Germany","352","0.314473172880536","0.288126128807929","0.340820216953144","3"
"Satisfactory","2006","Couple + C. GT 16 ","West Germany","808","0.324689290193971","0.306714518787918","0.342664061600024","3"
"Satisfactory","2006","Couple + C. GT 16 ","East Germany","329","0.279274061358639","0.252253119213544","0.306295003503734","3"
"Satisfactory","2006","Couple + C. LE and GT 16","East Germany","68","0.234822999419371","0.187094470795755","0.282551528042986","3"
"Very good","2006","1-pers.-HH","West Germany","245","0.0918482712841254","0.080567600408214","0.103128942160037","1"
"Very good","2006","1-pers.-HH","East Germany","60","0.0869891936435948","0.0678397112594552","0.106138676027734","1"
"Very good","2006","(Married) couple without C. ","West Germany","382","0.0603492315457779","0.0542816389148392","0.0664168241767165","1"
"Very good","2006","(Married) couple without C. ","East Germany","55","0.0261077774113621","0.0190610688455001","0.033154485977224","1"
"Very good","2006","Single parent ","West Germany","89","0.102395291184193","0.0823192262489043","0.122471356119482","1"
"Very good","2006","Single parent ","East Germany","43","0.146039799426292","0.10567257817662","0.186407020675963","1"
"Very good","2006","Couple + C. LE 16 ","West Germany","357","0.115443191440042","0.104388602406547","0.126497780473536","1"
"Very good","2006","Couple + C. LE 16 ","East Germany","78","0.108971688072158","0.086163483251879","0.131779892892436","1"
"Very good","2006","Couple + C. GT 16 ","West Germany","328","0.126834149849314","0.114059645823024","0.139608653875605","1"
"Very good","2006","Couple + C. GT 16 ","East Germany","102","0.121834229376739","0.102133921026257","0.141534537727222","1"
"Very good","2006","Couple + C. LE and GT 16","West Germany","170","0.156197709740408","0.135596840290397","0.176798579190419","1"
"Very good","2006","Couple + C. LE and GT 16","East Germany","42","0.156153177653723","0.11528041440992","0.197025940897526","1"
"Good","2007","1-pers.-HH","West Germany","819","0.322622070238874","0.303899826701832","0.341344313775916","2"
"Good","2007","1-pers.-HH","East Germany","262","0.34036798353598","0.307115353234452","0.373620613837507","2"
"Good","2007","(Married) couple without C. ","West Germany","1887","0.328118943277551","0.315677333266219","0.340560553288882","2"
"Good","2007","Single parent ","West Germany","320","0.385509600134138","0.351676664959793","0.419342535308482","2"
"Good","2007","(Married) couple without C. ","East Germany","571","0.285459539897287","0.265146669292198","0.305772410502375","2"
"Good","2007","Single parent ","East Germany","138","0.48292490193262","0.426566167634151","0.539283636231089","2"
"Good","2007","Couple + C. LE 16 ","West Germany","1516","0.495184077099007","0.477117469374304","0.51325068482371","2"
"Good","2007","Couple + C. LE 16 ","East Germany","376","0.558142615469974","0.519758083025923","0.596527147914025","2"
"Good","2007","Couple + C. GT 16 ","West Germany","1098","0.410422225684371","0.391166632087055","0.429677819281687","2"
"Good","2007","Couple + C. LE and GT 16","West Germany","551","0.463852928673843","0.434028092221843","0.493677765125844","2"
"Good","2007","Couple + C. GT 16 ","East Germany","473","0.488342833407114","0.457741658694632","0.518944008119596","2"
"Good","2007","Couple + C. LE and GT 16","East Germany","146","0.52148792080526","0.4613437234645","0.58163211814602","2"
"Less good","2007","(Married) couple without C. ","West Germany","984","0.188258758187209","0.177900156488526","0.198617359885893","4"
"Less good","2007","1-pers.-HH","West Germany","426","0.185166635145317","0.169610163515559","0.200723106775075","4"
"Less good","2007","1-pers.-HH","East Germany","163","0.209510233467272","0.180950671898136","0.238069795036409","4"
"Less good","2007","(Married) couple without C. ","East Germany","336","0.196216646888372","0.178354936750879","0.214078357025865","4"
"Less good","2007","Single parent ","West Germany","116","0.161823201806511","0.136222448834758","0.187423954778264","4"
"Less good","2007","Single parent ","East Germany","28","","","","4"
"Less good","2007","Couple + C. LE 16 ","West Germany","230","0.0843589121959968","0.0743161107000252","0.0944017136919684","4"
"Less good","2007","Couple + C. LE 16 ","East Germany","36","0.0724480359284091","0.0524113893725325","0.0924846824842857","4"
"Less good","2007","Couple + C. LE and GT 16","West Germany","85","0.0852387457433213","0.068538673253552","0.101938818233091","4"
"Less good","2007","Couple + C. GT 16 ","West Germany","278","0.119824550085419","0.107112123642607","0.132536976528232","4"
"Less good","2007","Couple + C. GT 16 ","East Germany","100","0.0980459061126094","0.0798408044862312","0.116251007738988","4"
"Less good","2007","Couple + C. LE and GT 16","East Germany","16","","","","4"
"Poor","2007","1-pers.-HH","West Germany","153","0.0669747125631833","0.0569632513632161","0.0769861737631505","5"
"Poor","2007","(Married) couple without C. ","East Germany","108","0.0703011001640764","0.0588026891674765","0.0817995111606763","5"
"Poor","2007","1-pers.-HH","East Germany","39","0.0529492851375745","0.0372341739403727","0.0686643963347764","5"
"Poor","2007","(Married) couple without C. ","West Germany","278","0.0523815939676628","0.0464779408398579","0.0582852470954676","5"
"Poor","2007","Single parent ","West Germany","23","","","","5"
"Poor","2007","Single parent ","East Germany","13","","","","5"
"Poor","2007","Couple + C. LE 16 ","West Germany","32","0.0111584737596745","0.00736276831184853","0.0149541792075005","5"
"Poor","2007","Couple + C. LE 16 ","East Germany","5","","","","5"
"Poor","2007","Couple + C. GT 16 ","West Germany","59","0.0224635321265447","0.0166628852141726","0.0282641790389167","5"
"Poor","2007","Couple + C. GT 16 ","East Germany","26","","","","5"
"Poor","2007","Couple + C. LE and GT 16","West Germany","12","","","","5"
"Poor","2007","Couple + C. LE and GT 16","East Germany","3","","","","5"
"Satisfactory","2007","1-pers.-HH","West Germany","809","0.356698940294474","0.337514312617535","0.375883567971412","3"
"Satisfactory","2007","1-pers.-HH","East Germany","267","0.315495765041609","0.282883149827963","0.348108380255254","3"
"Satisfactory","2007","(Married) couple without C. ","West Germany","1998","0.375465486245563","0.36263397034623","0.388297002144897","3"
"Satisfactory","2007","(Married) couple without C. ","East Germany","826","0.421785237548666","0.39957384006504","0.443996635032292","3"
"Satisfactory","2007","Single parent ","West Germany","242","0.314045794641729","0.281782510032765","0.346309079250693","3"
"Satisfactory","2007","Single parent ","East Germany","78","0.246544660546255","0.197935157885775","0.295154163206735","3"
"Satisfactory","2007","Couple + C. LE 16 ","West Germany","833","0.28873905502279","0.27236357636145","0.305114533684129","3"
"Satisfactory","2007","Couple + C. LE 16 ","East Germany","160","0.233848548293865","0.201132016559263","0.266565080028467","3"
"Satisfactory","2007","Couple + C. GT 16 ","West Germany","789","0.336324456531316","0.317830575665816","0.354818337396815","3"
"Satisfactory","2007","Couple + C. GT 16 ","East Germany","326","0.278018297860772","0.250590815536032","0.305445780185513","3"
"Satisfactory","2007","Couple + C. LE and GT 16","East Germany","72","0.31079011773046","0.255067116098807","0.366513119362113","3"
"Satisfactory","2007","Couple + C. LE and GT 16","West Germany","310","0.319665151257804","0.291774737582818","0.347555564932789","3"
"Very good","2007","1-pers.-HH","West Germany","188","0.0685376417581517","0.0584185259718997","0.0786567575444038","1"
"Very good","2007","1-pers.-HH","East Germany","49","0.0816767328175648","0.0624569815831599","0.10089648405197","1"
"Very good","2007","(Married) couple without C. ","West Germany","324","0.0557752183220137","0.0496942453885808","0.0618561912554465","1"
"Very good","2007","(Married) couple without C. ","East Germany","58","0.0262374755015992","0.0190483980917453","0.0334265529114531","1"
"Very good","2007","Single parent ","West Germany","94","0.111973589343325","0.0900538559415404","0.133893322745109","1"
"Very good","2007","Single parent ","East Germany","45","0.145162997146978","0.105433392879597","0.184892601414358","1"
"Very good","2007","Couple + C. LE 16 ","West Germany","331","0.120559481922532","0.108793432216652","0.132325531628412","1"
"Very good","2007","Couple + C. LE 16 ","East Germany","66","0.121942716480126","0.0966507870047292","0.147234645955524","1"
"Very good","2007","Couple + C. GT 16 ","West Germany","283","0.11096523557235","0.0986703705384909","0.123260100606208","1"
"Very good","2007","Couple + C. LE and GT 16","West Germany","116","0.114021940985344","0.0950132745996152","0.133030607371073","1"
"Very good","2007","Couple + C. GT 16 ","East Germany","100","0.102434450367848","0.0838717024651551","0.12099719827054","1"
"Very good","2007","Couple + C. LE and GT 16","East Germany","28","","","","1"
"Good","2008","1-pers.-HH","West Germany","731","0.307080593788138","0.288154638092193","0.326006549484083","2"
"Good","2008","(Married) couple without C. ","West Germany","1848","0.33397851765664","0.321171953943046","0.346785081370234","2"
"Good","2008","1-pers.-HH","East Germany","250","0.337499026657595","0.304013030052156","0.370985023263033","2"
"Good","2008","(Married) couple without C. ","East Germany","567","0.295864422511228","0.275155057262265","0.316573787760191","2"
"Good","2008","Single parent ","East Germany","121","0.425450991786668","0.36774620420011","0.483155779373226","2"
"Good","2008","Couple + C. LE 16 ","West Germany","1328","0.495748641419883","0.476522912147051","0.514974370692714","2"
"Good","2008","Single parent ","West Germany","332","0.405511117439194","0.371614698282203","0.439407536596186","2"
"Good","2008","Couple + C. GT 16 ","West Germany","1039","0.407161210226226","0.387667043228378","0.426655377224073","2"
"Good","2008","Couple + C. LE 16 ","East Germany","352","0.56045540393151","0.521260487938091","0.599650319924928","2"
"Good","2008","Couple + C. GT 16 ","East Germany","435","0.489062178569503","0.456883049259405","0.5212413078796","2"
"Good","2008","Couple + C. LE and GT 16","West Germany","468","0.475592266965612","0.444245141724482","0.506939392206742","2"
"Good","2008","Couple + C. LE and GT 16","East Germany","121","0.55090634293278","0.487977489765717","0.613835196099843","2"
"Less good","2008","1-pers.-HH","West Germany","448","0.186365825874519","0.17038909201339","0.202342559735648","4"
"Less good","2008","1-pers.-HH","East Germany","141","0.192062405389906","0.164166285776825","0.219958525002987","4"
"Less good","2008","(Married) couple without C. ","East Germany","367","0.213624552696996","0.195027983642472","0.23222112175152","4"
"Less good","2008","(Married) couple without C. ","West Germany","922","0.182587522838569","0.172097283208369","0.193077762468768","4"
"Less good","2008","Single parent ","West Germany","116","0.133899770241164","0.110389665557002","0.157409874925326","4"
"Less good","2008","Single parent ","East Germany","34","0.110887032113509","0.0742396978849418","0.147534366342075","4"
"Less good","2008","Couple + C. LE 16 ","West Germany","221","0.0869385049361807","0.0761046101004518","0.0977723997719095","4"
"Less good","2008","Couple + C. LE 16 ","East Germany","30","0.0550924257472456","0.0370747673983464","0.0731100840961448","4"
"Less good","2008","Couple + C. GT 16 ","West Germany","266","0.109556893559588","0.0971639029493305","0.121949884169845","4"
"Less good","2008","Couple + C. LE and GT 16","West Germany","82","0.0891809390252043","0.0712914531761415","0.107070424874267","4"
"Less good","2008","Couple + C. LE and GT 16","East Germany","16","","","","4"
"Less good","2008","Couple + C. GT 16 ","East Germany","95","0.0994317389169531","0.080168511148692","0.118694966685214","4"
"Poor","2008","1-pers.-HH","West Germany","136","0.0682013750819107","0.0578583430637746","0.0785444071000467","5"
"Poor","2008","1-pers.-HH","East Germany","49","0.0616519544629487","0.0446190344266207","0.0786848744992767","5"
"Poor","2008","(Married) couple without C. ","West Germany","249","0.0480005234382655","0.0421959465161969","0.0538051003603341","5"
"Poor","2008","(Married) couple without C. ","East Germany","96","0.0564391414216812","0.0459686412323411","0.0669096416110213","5"
"Poor","2008","Single parent ","West Germany","33","0.0431888884182658","0.0291549460590111","0.0572228307775204","5"
"Poor","2008","Couple + C. LE 16 ","East Germany","5","","","","5"
"Poor","2008","Single parent ","East Germany","6","","","","5"
"Poor","2008","Couple + C. LE 16 ","West Germany","40","0.0168939454737139","0.0119383682628905","0.0218495226845374","5"
"Poor","2008","Couple + C. GT 16 ","West Germany","65","0.0239208552513926","0.0178579044210079","0.0299838060817773","5"
"Poor","2008","Couple + C. GT 16 ","East Germany","21","","","","5"
"Poor","2008","Couple + C. LE and GT 16","West Germany","10","","","","5"
"Poor","2008","Couple + C. LE and GT 16","East Germany","4","","","","5"
"Satisfactory","2008","(Married) couple without C. ","West Germany","1867","0.372392145032368","0.359264897623452","0.385519392441284","3"
"Satisfactory","2008","1-pers.-HH","West Germany","801","0.3723931624138","0.352558036884557","0.392228287943044","3"
"Satisfactory","2008","1-pers.-HH","East Germany","279","0.328955536467783","0.295683609424404","0.362227463511163","3"
"Satisfactory","2008","(Married) couple without C. ","East Germany","774","0.407436067929757","0.385141984911106","0.429730150948409","3"
"Satisfactory","2008","Single parent ","West Germany","222","0.282604882379038","0.251519972775813","0.313689791982262","3"
"Satisfactory","2008","Single parent ","East Germany","74","0.268136397354793","0.216433307682847","0.31983948702674","3"
"Satisfactory","2008","Couple + C. LE 16 ","East Germany","157","0.240722229097223","0.206961161165336","0.274483297029111","3"
"Satisfactory","2008","Couple + C. LE 16 ","West Germany","713","0.280602312889499","0.263325697725344","0.297878928053654","3"
"Satisfactory","2008","Couple + C. LE and GT 16","West Germany","294","0.294545461078869","0.265932917539057","0.323158004618681","3"
"Satisfactory","2008","Couple + C. GT 16 ","East Germany","302","0.295877958483863","0.266495475018755","0.325260441948971","3"
"Satisfactory","2008","Couple + C. GT 16 ","West Germany","766","0.333430475108937","0.314724577597483","0.352136372620391","3"
"Satisfactory","2008","Couple + C. LE and GT 16","East Germany","57","0.186476828958238","0.137200326897462","0.235753331019015","3"
"Very good","2008","1-pers.-HH","West Germany","166","0.0659590428416323","0.0557752301351156","0.0761428555481491","1"
"Very good","2008","1-pers.-HH","East Germany","47","0.0798310770217673","0.060637607770028","0.0990245462735066","1"
"Very good","2008","(Married) couple without C. ","West Germany","324","0.0630412910341579","0.0564419282274456","0.0696406538408701","1"
"Very good","2008","(Married) couple without C. ","East Germany","62","0.0266358154403369","0.0193300966598495","0.0339415342208244","1"
"Very good","2008","Single parent ","West Germany","103","0.134795341522338","0.111218944498157","0.158371738546519","1"
"Very good","2008","Single parent ","East Germany","47","0.173768578950618","0.12954437593032","0.217992781970917","1"
"Very good","2008","Couple + C. LE 16 ","West Germany","296","0.119816595280724","0.107329150152694","0.132304040408754","1"
"Very good","2008","Couple + C. LE 16 ","East Germany","72","0.132748844054802","0.105954350510557","0.159543337599047","1"
"Very good","2008","Couple + C. LE and GT 16","East Germany","42","0.196930415965631","0.146617966903232","0.247242865028029","1"
"Very good","2008","Couple + C. GT 16 ","West Germany","304","0.125930565853858","0.112766449205562","0.139094682502153","1"
"Very good","2008","Couple + C. GT 16 ","East Germany","74","0.0911780037179514","0.0726472673069093","0.109708740128993","1"
"Very good","2008","Couple + C. LE and GT 16","West Germany","121","0.129619226069166","0.108536093489333","0.150702358648998","1"
"Good","2009","1-pers.-HH","West Germany","685","0.302688821254134","0.283332136923713","0.322045505584556","2"
"Good","2009","1-pers.-HH","East Germany","252","0.371969890682753","0.337193038882859","0.406746742482646","2"
"Good","2009","(Married) couple without C. ","West Germany","1630","0.328273271069887","0.315057536790444","0.34148900534933","2"
"Good","2009","Single parent ","West Germany","287","0.365685376306717","0.330603326037533","0.4007674265759","2"
"Good","2009","(Married) couple without C. ","East Germany","522","0.272139640376074","0.251641767141816","0.292637513610333","2"
"Good","2009","Couple + C. LE 16 ","East Germany","349","0.565621542499178","0.525993012260122","0.605250072738234","2"
"Good","2009","Single parent ","East Germany","121","0.461855003858599","0.402055863593075","0.521654144124123","2"
"Good","2009","Couple + C. LE 16 ","West Germany","1114","0.464394302743232","0.443809777572361","0.484978827914102","2"
"Good","2009","Couple + C. LE and GT 16","West Germany","468","0.458936364655527","0.427365059875594","0.49050766943546","2"
"Good","2009","Couple + C. GT 16 ","East Germany","382","0.439518779215176","0.405874269559427","0.473163288870925","2"
"Good","2009","Couple + C. GT 16 ","West Germany","1023","0.442183652698651","0.421983067842252","0.462384237555049","2"
"Good","2009","Couple + C. LE and GT 16","East Germany","123","0.558209072198378","0.49288421850319","0.623533925893566","2"
"Less good","2009","(Married) couple without C. ","West Germany","834","0.177822202948848","0.167061191658649","0.188583214239047","4"
"Less good","2009","1-pers.-HH","East Germany","163","0.222535650567776","0.192607065998752","0.2524642351368","4"
"Less good","2009","1-pers.-HH","West Germany","393","0.178453475197328","0.162321109838699","0.194585840555957","4"
"Less good","2009","(Married) couple without C. ","East Germany","348","0.19692885502278","0.178613280144145","0.215244429901415","4"
"Less good","2009","Single parent ","West Germany","98","0.140522827256155","0.115208323358119","0.165837331154192","4"
"Less good","2009","Single parent ","East Germany","28","","","","4"
"Less good","2009","Couple + C. LE 16 ","West Germany","193","0.090229519585658","0.0784041407951594","0.102054898376157","4"
"Less good","2009","Couple + C. LE 16 ","East Germany","36","0.0658273088637415","0.0460016563929829","0.0856529613345001","4"
"Less good","2009","Couple + C. GT 16 ","East Germany","98","0.114825262562047","0.0932140974561884","0.136436427667906","4"
"Less good","2009","Couple + C. GT 16 ","West Germany","254","0.104375137443336","0.0919391984160169","0.116811076470655","4"
"Less good","2009","Couple + C. LE and GT 16","West Germany","77","0.0696103209644321","0.0534867444727943","0.0857338974560698","4"
"Less good","2009","Couple + C. LE and GT 16","East Germany","9","","","","4"
"Poor","2009","1-pers.-HH","West Germany","124","0.0538846702577536","0.0443715252376656","0.0633978152778416","5"
"Poor","2009","(Married) couple without C. ","West Germany","257","0.0521617294806555","0.0459039488743861","0.0584195100869249","5"
"Poor","2009","(Married) couple without C. ","East Germany","99","0.0627369602864351","0.0515688074723675","0.0739051131005028","5"
"Poor","2009","1-pers.-HH","East Germany","40","0.0566986228517885","0.0400584578702328","0.0733387878333443","5"
"Poor","2009","Single parent ","West Germany","27","","","","5"
"Poor","2009","Single parent ","East Germany","6","","","","5"
"Poor","2009","Couple + C. LE 16 ","West Germany","35","0.0182623963125636","0.012735880555724","0.0237889120694032","5"
"Poor","2009","Couple + C. LE 16 ","East Germany","5","","","","5"
"Poor","2009","Couple + C. GT 16 ","West Germany","49","0.0230249572740236","0.0169245597714118","0.0291253547766354","5"
"Poor","2009","Couple + C. GT 16 ","East Germany","22","","","","5"
"Poor","2009","Couple + C. LE and GT 16","West Germany","7","","","","5"
"Poor","2009","Couple + C. LE and GT 16","East Germany","4","","","","5"
"Satisfactory","2009","1-pers.-HH","West Germany","809","0.39665868890512","0.376047194528547","0.417270183281693","3"
"Satisfactory","2009","1-pers.-HH","East Germany","262","0.311775248492971","0.278445495184161","0.34510500180178","3"
"Satisfactory","2009","(Married) couple without C. ","East Germany","794","0.447361733115273","0.424461560342651","0.470261905887896","3"
"Satisfactory","2009","(Married) couple without C. ","West Germany","1822","0.377466146281188","0.363823528492178","0.391108764070198","3"
"Satisfactory","2009","Single parent ","East Germany","66","0.237334626145335","0.186302927180214","0.288366325110456","3"
"Satisfactory","2009","Couple + C. LE 16 ","West Germany","683","0.315149603659335","0.295974794234166","0.334324413084503","3"
"Satisfactory","2009","Single parent ","West Germany","238","0.328543745507248","0.29433128794859","0.362756203065906","3"
"Satisfactory","2009","Couple + C. GT 16 ","West Germany","731","0.327601551077648","0.308511666196346","0.346691435958951","3"
"Satisfactory","2009","Couple + C. LE 16 ","East Germany","159","0.256838321717014","0.221909621873005","0.291767021561023","3"
"Satisfactory","2009","Couple + C. LE and GT 16","East Germany","57","0.280720308211067","0.221610790058604","0.33982982636353","3"
"Satisfactory","2009","Couple + C. LE and GT 16","West Germany","280","0.31759729669041","0.288102127615519","0.347092465765301","3"
"Satisfactory","2009","Couple + C. GT 16 ","East Germany","262","0.283004602467931","0.2524694645806","0.313539740355263","3"
"Very good","2009","1-pers.-HH","West Germany","153","0.0683143443856638","0.0576849108739491","0.0789437778973786","1"
"Very good","2009","1-pers.-HH","East Germany","25","","","","1"
"Very good","2009","(Married) couple without C. ","West Germany","307","0.0642766502194217","0.0573746086144147","0.0711786918244287","1"
"Very good","2009","(Married) couple without C. ","East Germany","48","0.0208328111994371","0.0142548511586227","0.0274107712402515","1"
"Very good","2009","Single parent ","West Germany","74","0.123666713269965","0.0996872271827082","0.147646199357222","1"
"Very good","2009","Single parent ","East Germany","46","0.160127413530536","0.116139637234643","0.20411518982643","1"
"Very good","2009","Couple + C. LE 16 ","West Germany","230","0.111964177699212","0.0989496141654141","0.12497874123301","1"
"Very good","2009","Couple + C. LE 16 ","East Germany","52","0.105614483673439","0.0810427967071378","0.130186170639741","1"
"Very good","2009","Couple + C. GT 16 ","East Germany","72","0.129087134446924","0.106358476882752","0.151815792011095","1"
"Very good","2009","Couple + C. GT 16 ","West Germany","265","0.102814701506341","0.0904613253122649","0.115168077700417","1"
"Very good","2009","Couple + C. LE and GT 16","West Germany","125","0.140216662384535","0.118218497803174","0.162214826965895","1"
"Very good","2009","Couple + C. LE and GT 16","East Germany","29","","","","1"
"Good","2010","1-pers.-HH","West Germany","659","0.303721052562251","0.283857862512905","0.323584242611596","2"
"Good","2010","1-pers.-HH","East Germany","233","0.367423938185141","0.331555831217577","0.403292045152705","2"
"Good","2010","(Married) couple without C. ","West Germany","1544","0.319370017189781","0.305920156066567","0.332819878312994","2"
"Good","2010","Single parent ","East Germany","236","0.467881353880052","0.424912346738342","0.510850361021761","2"
"Good","2010","(Married) couple without C. ","East Germany","532","0.294514739571107","0.272954159893454","0.31607531924876","2"
"Good","2010","Single parent ","West Germany","726","0.423297888418262","0.40021497732041","0.446380799516113","2"
"Good","2010","Couple + C. LE 16 ","West Germany","2958","0.485818031376998","0.473466579672994","0.498169483081001","2"
"Good","2010","Couple + C. GT 16 ","West Germany","916","0.402013080987702","0.381412257557099","0.422613904418304","2"
"Good","2010","Couple + C. LE 16 ","East Germany","791","0.547219849275547","0.521962469736172","0.572477228814921","2"
"Good","2010","Couple + C. LE and GT 16","East Germany","143","0.560501269323354","0.501946717293086","0.619055821353622","2"
"Good","2010","Couple + C. GT 16 ","East Germany","324","0.4389987231017","0.402495394323009","0.475502051880391","2"
"Good","2010","Couple + C. LE and GT 16","West Germany","641","0.488811300314493","0.462096730205501","0.515525870423486","2"
"Less good","2010","1-pers.-HH","West Germany","384","0.192558383090886","0.175526734104541","0.209590032077231","4"
"Less good","2010","(Married) couple without C. ","West Germany","822","0.185766870538901","0.174547365243045","0.196986375834756","4"
"Less good","2010","(Married) couple without C. ","East Germany","318","0.207653756113597","0.188467495436604","0.22684001679059","4"
"Less good","2010","1-pers.-HH","East Germany","153","0.200188141176317","0.17041796197678","0.229958320375853","4"
"Less good","2010","Single parent ","East Germany","49","0.104864260504771","0.078480213679354","0.131248307330188","4"
"Less good","2010","Couple + C. LE 16 ","West Germany","523","0.095953830268282","0.0886752071702847","0.103232453366279","4"
"Less good","2010","Single parent ","West Germany","245","0.128908155566476","0.113252764226277","0.144563546906676","4"
"Less good","2010","Couple + C. LE 16 ","East Germany","111","0.075792266571473","0.0623627330996406","0.0892218000433053","4"
"Less good","2010","Couple + C. GT 16 ","West Germany","231","0.0905872314390267","0.0785276381145912","0.102646824763462","4"
"Less good","2010","Couple + C. GT 16 ","East Germany","71","0.0962661085002689","0.0745702964781512","0.117961920522387","4"
"Less good","2010","Couple + C. LE and GT 16","West Germany","136","0.0918759984386906","0.0764390816983147","0.107312915179067","4"
"Less good","2010","Couple + C. LE and GT 16","East Germany","31","0.127980166117287","0.0885682031315714","0.167392129103002","4"
"Poor","2010","(Married) couple without C. ","West Germany","229","0.051990676364474","0.0455861911268327","0.0583951616021153","5"
"Poor","2010","1-pers.-HH","West Germany","139","0.0706577310317461","0.0595892606682004","0.0817262013952918","5"
"Poor","2010","1-pers.-HH","East Germany","43","0.0547320865291668","0.0378094971571549","0.0716546759011787","5"
"Poor","2010","(Married) couple without C. ","East Germany","95","0.0530354686155645","0.0424352943487756","0.0636356428823534","5"
"Poor","2010","Single parent ","West Germany","71","0.038736508508042","0.0297213530968502","0.0477516639192338","5"
"Poor","2010","Single parent ","East Germany","17","","","","5"
"Poor","2010","Couple + C. LE 16 ","West Germany","89","0.0142371732759878","0.0113095117054343","0.0171648348465413","5"
"Poor","2010","Couple + C. LE 16 ","East Germany","22","","","","5"
"Poor","2010","Couple + C. GT 16 ","West Germany","53","0.0284308445740961","0.0214477104196064","0.0354139787285858","5"
"Poor","2010","Couple + C. GT 16 ","East Germany","24","","","","5"
"Poor","2010","Couple + C. LE and GT 16","West Germany","24","","","","5"
"Poor","2010","Couple + C. LE and GT 16","East Germany","6","","","","5"
"Satisfactory","2010","(Married) couple without C. ","West Germany","1714","0.372424240379399","0.3584776758222","0.386370804936597","3"
"Satisfactory","2010","1-pers.-HH","East Germany","231","0.313100572913562","0.278597572449193","0.34760357337793","3"
"Satisfactory","2010","1-pers.-HH","West Germany","730","0.355679208384237","0.335001603613517","0.376356813154957","3"
"Satisfactory","2010","Single parent ","West Germany","471","0.264474539162501","0.243869068116901","0.285080010208102","3"
"Satisfactory","2010","(Married) couple without C. ","East Germany","721","0.416229920120242","0.392914110132441","0.439545730108043","3"
"Satisfactory","2010","Couple + C. LE 16 ","East Germany","330","0.226468765727357","0.205231100856665","0.247706430598049","3"
"Satisfactory","2010","Single parent ","East Germany","133","0.229594521842649","0.193376589504596","0.265812454180703","3"
"Satisfactory","2010","Couple + C. LE 16 ","West Germany","1578","0.261637780859351","0.250775832593881","0.272499729124821","3"
"Satisfactory","2010","Couple + C. GT 16 ","East Germany","235","0.325712292381591","0.291240916944068","0.360183667819114","3"
"Satisfactory","2010","Couple + C. LE and GT 16","West Germany","364","0.257138849675848","0.233781443099211","0.280496256252485","3"
"Satisfactory","2010","Couple + C. GT 16 ","West Germany","730","0.356638529496693","0.336512398275731","0.376764660717656","3"
"Satisfactory","2010","Couple + C. LE and GT 16","East Germany","62","0.195991746134444","0.149159747259004","0.242823745009884","3"
"Very good","2010","1-pers.-HH","West Germany","147","0.07738362493088","0.0658423169114414","0.0889249329503186","1"
"Very good","2010","1-pers.-HH","East Germany","34","0.0645552611958138","0.0462724385869561","0.0828380838046715","1"
"Very good","2010","(Married) couple without C. ","West Germany","307","0.0704481955274457","0.0630659764925912","0.0778304145623003","1"
"Very good","2010","(Married) couple without C. ","East Germany","51","0.02856611557949","0.0206866790428789","0.036445552116101","1"
"Very good","2010","Single parent ","West Germany","247","0.144582908344719","0.128152846541359","0.161012970148079","1"
"Very good","2010","Single parent ","East Germany","83","0.165787334078711","0.133761734087466","0.197812934069956","1"
"Very good","2010","Couple + C. LE 16 ","West Germany","1142","0.142353184219382","0.133718218831292","0.150988149607472","1"
"Very good","2010","Couple + C. LE 16 ","East Germany","238","0.134754486491085","0.117428220626397","0.152080752355773","1"
"Very good","2010","Couple + C. LE and GT 16","East Germany","34","0.104312203316548","0.0682510644750343","0.140373342158063","1"
"Very good","2010","Couple + C. LE and GT 16","West Germany","180","0.136474674656419","0.11812828884428","0.154821060468558","1"
"Very good","2010","Couple + C. GT 16 ","East Germany","56","0.103245562981576","0.0808639499796567","0.125627175983495","1"
"Very good","2010","Couple + C. GT 16 ","West Germany","246","0.122330313502482","0.10856293542155","0.136097691583414","1"
"Good","2011","1-pers.-HH","West Germany","876","0.327383117694553","0.309653341067425","0.345112894321681","2"
"Good","2011","1-pers.-HH","East Germany","292","0.32154812824648","0.29113462084005","0.351961635652911","2"
"Good","2011","(Married) couple without C. ","West Germany","2122","0.347964383344082","0.335972731663705","0.359956035024459","2"
"Good","2011","(Married) couple without C. ","East Germany","627","0.271054842144482","0.251929242820416","0.290180441468548","2"
"Good","2011","Single parent ","West Germany","876","0.390635365110582","0.370330892094557","0.410939838126608","2"
"Good","2011","Couple + C. LE 16 ","West Germany","3203","0.510279577942581","0.498095057462623","0.522464098422539","2"
