"ple0008","year","age_gr","hgtyp1hh","n","percent","lower_confidence","upper_confidence","value"
"Very good","2007","16-34 y.","1-pers.-HH","139","0.206620632077446","0.175824842366851","0.23741642178804","1"
"Very good","2007","16-34 y.","(Married) couple without C. ","142","0.153692914282655","0.129532625555031","0.177853203010278","1"
"Very good","2007","16-34 y.","Couple + C. GT 16 ","290","0.244334722898694","0.220063471096474","0.268605974700914","1"
"Very good","2007","16-34 y.","Couple + C. LE and GT 16","90","0.229284300194864","0.18859404395931","0.269974556430418","1"
"Very good","2007","35-65 y.","1-pers.-HH","72","0.0522553255526982","0.040130041871051","0.0643806092343455","1"
"Very good","2007","35-65 y.","(Married) couple without C. ","185","0.0465579911066295","0.039778370449491","0.0533376117637681","1"
"Very good","2007","35-65 y.","Single parent ","49","0.0637311353985337","0.0442342358813737","0.0832280349156936","1"
"Very good","2007","35-65 y.","Couple + C. LE 16 ","249","0.0964118997387707","0.0849672314286337","0.107856568048908","1"
"Very good","2007","35-65 y.","Couple + C. GT 16 ","89","0.033632532131792","0.0260049978940634","0.0412600663695207","1"
"Very good","2007","35-65 y.","Couple + C. LE and GT 16","54","0.0509897113104336","0.0368213594183187","0.0651580632025484","1"
"Very good","2007","66 and older","1-pers.-HH","26","","","","1"
"Very good","2007","66 and older","(Married) couple without C. ","55","0.0208822628401188","0.0155897085172056","0.0261748171630319","1"
"Very good","2007","66 and older","Single parent ","","","","","1"
"Very good","2007","66 and older","Couple + C. LE 16 ","","","","","1"
"Very good","2007","66 and older","Couple + C. LE and GT 16","","","","","1"
"Very good","2007","66 and older","Couple + C. GT 16 ","4","","","","1"
"Good","2008","16-34 y.","1-pers.-HH","301","0.502224326929928","0.462415673645382","0.542032980214475","2"
"Good","2008","16-34 y.","(Married) couple without C. ","435","0.525069013961333","0.49070047173596","0.559437556186707","2"
"Good","2008","16-34 y.","Single parent ","228","0.522324533642051","0.475705262752015","0.568943804532088","2"
"Good","2008","16-34 y.","Couple + C. LE 16 ","476","0.525346243271403","0.492164458541906","0.5585280280009","2"
"Good","2008","16-34 y.","Couple + C. GT 16 ","619","0.517797706278088","0.488992972144697","0.54660244041148","2"
"Good","2008","16-34 y.","Couple + C. LE and GT 16","198","0.572350260770255","0.5226073332753","0.622093188265211","2"
"Good","2008","35-65 y.","1-pers.-HH","463","0.363605565307494","0.336733718683998","0.39047741193099","2"
"Good","2008","35-65 y.","(Married) couple without C. ","1301","0.360483025887395","0.344505321232068","0.376460730542723","2"
"Good","2008","35-65 y.","Single parent ","222","0.345357722508066","0.306694625850297","0.384020819165835","2"
"Good","2008","35-65 y.","Couple + C. LE 16 ","1202","0.496168341095277","0.475910301577178","0.516426380613376","2"
"Good","2008","35-65 y.","Couple + C. GT 16 ","817","0.372447681757515","0.351401233135125","0.393494130379905","2"
"Good","2008","35-65 y.","Couple + C. LE and GT 16","390","0.445396933617362","0.411625369718333","0.479168497516391","2"
"Good","2008","66 and older","1-pers.-HH","217","0.164453293834179","0.143575592841433","0.185330994826925","2"
"Good","2008","66 and older","Couple + C. GT 16 ","38","0.277417992632818","0.212726069241912","0.342109916023725","2"
"Good","2008","66 and older","Single parent ","3","","","","2"
"Good","2008","66 and older","Couple + C. LE 16 ","2","","","","2"
"Good","2008","66 and older","Couple + C. LE and GT 16","1","","","","2"
"Good","2008","66 and older","(Married) couple without C. ","679","0.218532843866047","0.203215155445982","0.233850532286112","2"
"Less good","2008","16-34 y.","(Married) couple without C. ","62","0.0878430362701423","0.0683613689754053","0.107324703564879","4"
"Less good","2008","16-34 y.","Single parent ","29","","","","4"
"Less good","2008","16-34 y.","1-pers.-HH","47","0.0753630512926462","0.0543457651116299","0.0963803374736625","4"
"Less good","2008","16-34 y.","Couple + C. LE 16 ","64","0.062870547257053","0.0467413824790976","0.0789997120350084","4"
"Less good","2008","16-34 y.","Couple + C. GT 16 ","56","0.0404530824559975","0.0290957041736205","0.0518104607383745","4"
"Less good","2008","16-34 y.","Couple + C. LE and GT 16","14","","","","4"
"Less good","2008","35-65 y.","1-pers.-HH","216","0.180132973684419","0.158665181431522","0.201600765937315","4"
"Less good","2008","35-65 y.","(Married) couple without C. ","570","0.168729458802423","0.156266745830559","0.181192171774287","4"
"Less good","2008","35-65 y.","Single parent ","103","0.169233643506221","0.138744668276346","0.199722618736096","4"
"Less good","2008","35-65 y.","Couple + C. LE 16 ","187","0.0903609410238618","0.0787447141657425","0.101977167881981","4"
"Less good","2008","35-65 y.","Couple + C. GT 16 ","269","0.145572051140259","0.13021888532615","0.160925216954368","4"
"Less good","2008","35-65 y.","Couple + C. LE and GT 16","83","0.10479178021399","0.0839798640574507","0.12560369637053","4"
"Less good","2008","66 and older","1-pers.-HH","326","0.251039796771207","0.226618052594716","0.275461540947698","4"
"Less good","2008","66 and older","Single parent ","18","","","","4"
"Less good","2008","66 and older","Couple + C. LE 16 ","","","","","4"
"Less good","2008","66 and older","Couple + C. GT 16 ","36","0.18234225749693","0.126550682732707","0.238133832261154","4"
"Less good","2008","66 and older","(Married) couple without C. ","657","0.247018919527784","0.231033035850778","0.26300480320479","4"
"Less good","2008","66 and older","Couple + C. LE and GT 16","1","","","","4"
"Poor","2008","16-34 y.","1-pers.-HH","7","","","","5"
"Poor","2008","16-34 y.","(Married) couple without C. ","3","","","","5"
"Poor","2008","16-34 y.","Single parent ","4","","","","5"
"Poor","2008","16-34 y.","Couple + C. LE 16 ","5","","","","5"
"Poor","2008","16-34 y.","Couple + C. GT 16 ","4","","","","5"
"Poor","2008","16-34 y.","Couple + C. LE and GT 16","1","","","","5"
"Poor","2008","35-65 y.","1-pers.-HH","60","0.053925920794288","0.0413082142918507","0.0665436272967253","5"
"Poor","2008","35-65 y.","(Married) couple without C. ","134","0.0430449862809897","0.0362911117390286","0.0497988608229508","5"
"Poor","2008","35-65 y.","Single parent ","25","","","","5"
"Poor","2008","35-65 y.","Couple + C. LE 16 ","39","0.0202274770870986","0.0145235541525077","0.0259314000216895","5"
"Poor","2008","35-65 y.","Couple + C. GT 16 ","67","0.0352348428601161","0.0272084910576414","0.0432611946625907","5"
"Poor","2008","35-65 y.","Couple + C. LE and GT 16","13","","","","5"
"Poor","2008","66 and older","1-pers.-HH","118","0.110894527764739","0.0932094196560996","0.128579635873378","5"
"Poor","2008","66 and older","(Married) couple without C. ","208","0.0733148578032034","0.0636534234851727","0.0829762921212341","5"
"Poor","2008","66 and older","Single parent ","10","","","","5"
"Poor","2008","66 and older","Couple + C. LE 16 ","1","","","","5"
"Poor","2008","66 and older","Couple + C. GT 16 ","15","","","","5"
"Poor","2008","66 and older","Couple + C. LE and GT 16","","","","","5"
"Satisfactory","2008","16-34 y.","1-pers.-HH","142","0.238478856276946","0.20454933734453","0.272408375209362","3"
"Satisfactory","2008","16-34 y.","(Married) couple without C. ","171","0.220576193881674","0.192039489494219","0.249112898269129","3"
"Satisfactory","2008","16-34 y.","Single parent ","84","0.182870093768015","0.146791824724701","0.21894836281133","3"
"Satisfactory","2008","16-34 y.","Couple + C. LE 16 ","192","0.237285570956934","0.209016918209343","0.265554223704526","3"
"Satisfactory","2008","16-34 y.","Couple + C. GT 16 ","185","0.178066331149808","0.156012783378664","0.200119878920951","3"
"Satisfactory","2008","16-34 y.","Couple + C. LE and GT 16","67","0.128877570050038","0.0951888461703904","0.162566293929686","3"
"Satisfactory","2008","35-65 y.","1-pers.-HH","409","0.337175138735665","0.310766486851954","0.363583790619376","3"
"Satisfactory","2008","35-65 y.","(Married) couple without C. ","1271","0.371904649579388","0.355821372856231","0.387987926302545","3"
"Satisfactory","2008","35-65 y.","Single parent ","177","0.339215826429611","0.300718737137374","0.377712915721849","3"
"Satisfactory","2008","35-65 y.","Couple + C. LE 16 ","677","0.290347097256195","0.271955396235021","0.308738798277369","3"
"Satisfactory","2008","35-65 y.","Couple + C. GT 16 ","791","0.413338949896879","0.391901752342469","0.434776147451289","3"
"Satisfactory","2008","35-65 y.","Couple + C. LE and GT 16","283","0.351646115266841","0.319201293065854","0.384090937467828","3"
"Satisfactory","2008","66 and older","1-pers.-HH","529","0.454966451610354","0.426920038679453","0.483012864541255","3"
"Satisfactory","2008","66 and older","Single parent ","35","0.558537334185255","0.438739430658865","0.678335237711644","3"
"Satisfactory","2008","66 and older","Couple + C. LE 16 ","1","","","","3"
"Satisfactory","2008","66 and older","(Married) couple without C. ","1199","0.440837684191029","0.422434718728513","0.459240649653544","3"
"Satisfactory","2008","66 and older","Couple + C. GT 16 ","92","0.455262795731592","0.383307331604215","0.527218259858968","3"
"Satisfactory","2008","66 and older","Couple + C. LE and GT 16","1","","","","3"
"Very good","2008","16-34 y.","Single parent ","96","0.218643241946297","0.180066858331742","0.257219625560852","1"
"Very good","2008","16-34 y.","Couple + C. LE 16 ","133","0.17054734556642","0.145555015516595","0.195539675616246","1"
"Very good","2008","16-34 y.","1-pers.-HH","109","0.177317986076617","0.146908843472059","0.207727128681175","1"
"Very good","2008","16-34 y.","(Married) couple without C. ","140","0.163559658582056","0.138103477779575","0.189015839384538","1"
"Very good","2008","16-34 y.","Couple + C. GT 16 ","292","0.261830768964582","0.23648780045804","0.287173737471124","1"
"Very good","2008","16-34 y.","Couple + C. LE and GT 16","100","0.263764989845545","0.219457912784926","0.308072066906163","1"
"Very good","2008","35-65 y.","1-pers.-HH","83","0.0651604014781344","0.0513730930702608","0.078947709886008","1"
"Very good","2008","35-65 y.","(Married) couple without C. ","193","0.0558378794498036","0.048197169989819","0.0634785889097881","1"
"Very good","2008","35-65 y.","Single parent ","54","0.0886114523224505","0.0655037515220075","0.111719153122893","1"
"Very good","2008","35-65 y.","Couple + C. LE 16 ","235","0.102896143537568","0.0905860579294182","0.115206229145717","1"
"Very good","2008","35-65 y.","Couple + C. GT 16 ","83","0.0334064743452311","0.0255837418519863","0.0412292068384759","1"
"Very good","2008","35-65 y.","Couple + C. LE and GT 16","63","0.0789306928549268","0.0606094243010341","0.0972519614088196","1"
"Very good","2008","66 and older","Single parent ","","","","","1"
"Very good","2008","66 and older","Couple + C. LE 16 ","","","","","1"
"Very good","2008","66 and older","1-pers.-HH","21","","","","1"
"Very good","2008","66 and older","(Married) couple without C. ","53","0.0202956946119367","0.0150689777370752","0.0255224114867982","1"
"Very good","2008","66 and older","Couple + C. GT 16 ","3","","","","1"
"Very good","2008","66 and older","Couple + C. LE and GT 16","","","","","1"
"Good","2009","16-34 y.","1-pers.-HH","306","0.55688859015774","0.515448644368225","0.598328535947255","2"
"Good","2009","16-34 y.","(Married) couple without C. ","399","0.515267277961594","0.479356147727","0.551178408196189","2"
"Good","2009","16-34 y.","Single parent ","203","0.456238741577975","0.407488573648199","0.504988909507751","2"
"Good","2009","16-34 y.","Couple + C. LE 16 ","436","0.531890333256373","0.49639166533283","0.567389001179916","2"
"Good","2009","16-34 y.","Couple + C. GT 16 ","582","0.564054718230083","0.534466829438673","0.593642607021494","2"
"Good","2009","16-34 y.","Couple + C. LE and GT 16","206","0.528394348019409","0.477598324148191","0.579190371890627","2"
"Good","2009","35-65 y.","1-pers.-HH","425","0.342364480896967","0.315279522667054","0.36944943912688","2"
"Good","2009","35-65 y.","Single parent ","198","0.345135829825921","0.304584811189271","0.385686848462571","2"
"Good","2009","35-65 y.","(Married) couple without C. ","1147","0.344864854769358","0.328429365161285","0.361300344377431","2"
"Good","2009","35-65 y.","Couple + C. LE 16 ","1026","0.459879709575182","0.43852298625255","0.481236432897815","2"
"Good","2009","35-65 y.","Couple + C. GT 16 ","778","0.369663503756105","0.347952738927215","0.391374268584996","2"
"Good","2009","35-65 y.","Couple + C. LE and GT 16","384","0.445419022703203","0.411106911967177","0.479731133439229","2"
"Good","2009","66 and older","1-pers.-HH","206","0.16623917704463","0.144952072645119","0.18752628144414","2"
"Good","2009","66 and older","(Married) couple without C. ","606","0.21685125956782","0.201318527576309","0.232383991559332","2"
"Good","2009","66 and older","Single parent ","7","","","","2"
"Good","2009","66 and older","Couple + C. LE 16 ","1","","","","2"
"Good","2009","66 and older","Couple + C. GT 16 ","45","0.272810659482353","0.207742839231292","0.337878479733414","2"
"Good","2009","66 and older","Couple + C. LE and GT 16","1","","","","2"
"Less good","2009","16-34 y.","(Married) couple without C. ","54","0.0737281651841515","0.054950241676749","0.092506088691554","4"
"Less good","2009","16-34 y.","Single parent ","33","0.0971226106023433","0.068139134757187","0.1261060864475","4"
"Less good","2009","16-34 y.","1-pers.-HH","37","0.0682590222239496","0.047220938376101","0.0892971060717983","4"
"Less good","2009","16-34 y.","Couple + C. LE 16 ","43","0.0619097117746983","0.0447650503088351","0.0790543732405615","4"
"Less good","2009","16-34 y.","Couple + C. GT 16 ","44","0.0417473741558042","0.0298132113058732","0.0536815370057353","4"
"Less good","2009","16-34 y.","Couple + C. LE and GT 16","9","","","","4"
"Less good","2009","35-65 y.","1-pers.-HH","197","0.173849211999683","0.152216687091354","0.195481736908013","4"
"Less good","2009","35-65 y.","(Married) couple without C. ","519","0.165776736919542","0.152918078200421","0.178635395638663","4"
"Less good","2009","35-65 y.","Single parent ","77","0.157409755364865","0.126345913617907","0.188473597111823","4"
"Less good","2009","35-65 y.","Couple + C. LE 16 ","185","0.0956500191612924","0.0830468998266298","0.108253138495955","4"
"Less good","2009","35-65 y.","Couple + C. GT 16 ","270","0.147214363045668","0.131278314673433","0.163150411417903","4"
"Less good","2009","35-65 y.","Couple + C. LE and GT 16","77","0.0883843740487116","0.0687880687999915","0.107980679297432","4"
"Less good","2009","66 and older","1-pers.-HH","322","0.260869564262553","0.235762183603857","0.28597694492125","4"
"Less good","2009","66 and older","(Married) couple without C. ","609","0.237066923650269","0.221037295373255","0.253096551927284","4"
"Less good","2009","66 and older","Single parent ","16","","","","4"
"Less good","2009","66 and older","Couple + C. LE 16 ","1","","","","4"
"Less good","2009","66 and older","Couple + C. GT 16 ","38","0.160376062881234","0.10676875250296","0.213983373259508","4"
"Less good","2009","66 and older","Couple + C. LE and GT 16","","","","","4"
"Poor","2009","16-34 y.","1-pers.-HH","6","","","","5"
"Poor","2009","16-34 y.","(Married) couple without C. ","3","","","","5"
"Poor","2009","16-34 y.","Single parent ","7","","","","5"
"Poor","2009","16-34 y.","Couple + C. LE 16 ","7","","","","5"
"Poor","2009","16-34 y.","Couple + C. GT 16 ","3","","","","5"
"Poor","2009","16-34 y.","Couple + C. LE and GT 16","1","","","","5"
"Poor","2009","35-65 y.","1-pers.-HH","52","0.0398530315412633","0.0286872088425126","0.051018854240014","5"
"Poor","2009","35-65 y.","(Married) couple without C. ","127","0.043082898950472","0.0360621677558884","0.0501036301450555","5"
"Poor","2009","35-65 y.","Single parent ","19","","","","5"
"Poor","2009","35-65 y.","Couple + C. LE 16 ","32","0.0188492720000107","0.0130217703270573","0.0246767736729642","5"
"Poor","2009","35-65 y.","Couple + C. GT 16 ","55","0.036017237648998","0.0276366312653875","0.0443978440326086","5"
"Poor","2009","35-65 y.","Couple + C. LE and GT 16","10","","","","5"
"Poor","2009","66 and older","1-pers.-HH","106","0.0944294603424729","0.0777091607694462","0.1111497599155","5"
"Poor","2009","66 and older","(Married) couple without C. ","226","0.0853170649766044","0.0747878016023756","0.0958463283508333","5"
"Poor","2009","66 and older","Single parent ","7","","","","5"
"Poor","2009","66 and older","Couple + C. LE 16 ","1","","","","5"
"Poor","2009","66 and older","Couple + C. GT 16 ","13","","","","5"
"Poor","2009","66 and older","Couple + C. LE and GT 16","","","","","5"
"Satisfactory","2009","16-34 y.","1-pers.-HH","117","0.218036499630034","0.183590690260889","0.252482308999179","3"
"Satisfactory","2009","16-34 y.","(Married) couple without C. ","165","0.247878223339514","0.216852287344612","0.278904159334415","3"
"Satisfactory","2009","16-34 y.","Single parent ","80","0.216281429806351","0.17598509099218","0.256577768620522","3"
"Satisfactory","2009","16-34 y.","Couple + C. LE 16 ","180","0.253419211332498","0.222474575528903","0.284363847136093","3"
"Satisfactory","2009","16-34 y.","Couple + C. GT 16 ","192","0.172577010538927","0.150029809811218","0.195124211266636","3"
"Satisfactory","2009","16-34 y.","Couple + C. LE and GT 16","58","0.186432225842377","0.146802734561618","0.226061717123136","3"
"Satisfactory","2009","35-65 y.","1-pers.-HH","439","0.388705939913991","0.360881472198683","0.416530407629299","3"
"Satisfactory","2009","35-65 y.","(Married) couple without C. ","1246","0.385009985203166","0.368184687510621","0.401835282895711","3"
"Satisfactory","2009","35-65 y.","Single parent ","192","0.378985683064506","0.337605411352922","0.42036595477609","3"
"Satisfactory","2009","35-65 y.","Couple + C. LE 16 ","661","0.327675036944955","0.307561958483808","0.347788115406102","3"
"Satisfactory","2009","35-65 y.","Couple + C. GT 16 ","720","0.412082167002479","0.389944296850214","0.434220037154743","3"
"Satisfactory","2009","35-65 y.","Couple + C. LE and GT 16","278","0.381334133501467","0.347801976696508","0.414866290306426","3"
"Satisfactory","2009","66 and older","1-pers.-HH","515","0.453064296501318","0.424601523142631","0.481527069860006","3"
"Satisfactory","2009","66 and older","(Married) couple without C. ","1205","0.446788218688263","0.428049438624758","0.465526998751767","3"
"Satisfactory","2009","66 and older","Single parent ","32","0.531596880876778","0.407387800168955","0.655805961584601","3"
"Satisfactory","2009","66 and older","Couple + C. LE 16 ","1","","","","3"
"Satisfactory","2009","66 and older","Couple + C. LE and GT 16","1","","","","3"
"Satisfactory","2009","66 and older","Couple + C. GT 16 ","81","0.466002361906552","0.393127865692142","0.538876858120961","3"
"Very good","2009","16-34 y.","1-pers.-HH","86","0.150589499954769","0.120753904464676","0.180425095444861","1"
"Very good","2009","16-34 y.","(Married) couple without C. ","123","0.160384766823187","0.134016393640323","0.18675314000605","1"
"Very good","2009","16-34 y.","Single parent ","78","0.207422243708219","0.167737415152129","0.24710707226431","1"
"Very good","2009","16-34 y.","Couple + C. LE 16 ","93","0.142678968862069","0.117797333404969","0.16756060431917","1"
"Very good","2009","16-34 y.","Couple + C. GT 16 ","258","0.21907039798994","0.194390965993336","0.243749829986545","1"
"Very good","2009","16-34 y.","Couple + C. LE and GT 16","97","0.249210970381635","0.205195669656857","0.293226271106414","1"
"Very good","2009","35-65 y.","1-pers.-HH","66","0.0552273356480958","0.0421887076734263","0.0682659636227653","1"
"Very good","2009","35-65 y.","(Married) couple without C. ","174","0.061265524157462","0.0529732779384261","0.0695577703764978","1"
"Very good","2009","35-65 y.","Single parent ","42","0.069506780189212","0.0478146939855431","0.0911988663928809","1"
"Very good","2009","35-65 y.","Couple + C. LE 16 ","188","0.0979459623185599","0.0852086793504665","0.110683245286653","1"
"Very good","2009","35-65 y.","Couple + C. GT 16 ","76","0.0350227285467499","0.0267543730681523","0.0432910840253475","1"
"Very good","2009","35-65 y.","Couple + C. LE and GT 16","57","0.0736092965162171","0.0555814439458658","0.0916371490865684","1"
"Very good","2009","66 and older","1-pers.-HH","26","","","","1"
"Very good","2009","66 and older","(Married) couple without C. ","58","0.013976533117043","0.00955178959746982","0.0184012766366161","1"
"Very good","2009","66 and older","Single parent ","","","","","1"
"Very good","2009","66 and older","Couple + C. LE 16 ","1","","","","1"
"Very good","2009","66 and older","Couple + C. LE and GT 16","","","","","1"
"Very good","2009","66 and older","Couple + C. GT 16 ","3","","","","1"
"Good","2010","16-34 y.","1-pers.-HH","266","0.483842033016971","0.440555158890048","0.527128907143894","2"
"Good","2010","16-34 y.","(Married) couple without C. ","351","0.494305021736933","0.456945982094358","0.531664061379508","2"
"Good","2010","16-34 y.","Single parent ","387","0.507365434591354","0.472392172603124","0.542338696579584","2"
"Good","2010","16-34 y.","Couple + C. LE 16 ","1431","0.498134695746627","0.480230938995797","0.516038452497457","2"
"Good","2010","16-34 y.","Couple + C. GT 16 ","514","0.504931405502521","0.473596560996405","0.536266250008636","2"
"Good","2010","16-34 y.","Couple + C. LE and GT 16","262","0.529195903225922","0.485488240671871","0.572903565779974","2"
"Good","2010","35-65 y.","1-pers.-HH","419","0.36207108504762","0.333810956885744","0.390331213209495","2"
"Good","2010","35-65 y.","(Married) couple without C. ","1112","0.353126381691827","0.336086143426706","0.370166619956947","2"
"Good","2010","35-65 y.","Single parent ","567","0.392884917493371","0.367545052657173","0.418224782329568","2"
"Good","2010","35-65 y.","Couple + C. LE 16 ","2317","0.494372108942836","0.480201588636095","0.508542629249577","2"
"Good","2010","35-65 y.","Couple + C. GT 16 ","684","0.353724745078125","0.331285081804119","0.376164408352131","2"
"Good","2010","35-65 y.","Couple + C. LE and GT 16","522","0.479788264836349","0.45050347764611","0.509073052026588","2"
"Good","2010","66 and older","1-pers.-HH","207","0.179058736243229","0.156704354164583","0.201413118321875","2"
"Good","2010","66 and older","(Married) couple without C. ","613","0.213320981014787","0.197643924801021","0.228998037228552","2"
"Good","2010","66 and older","Single parent ","8","","","","2"
"Good","2010","66 and older","Couple + C. LE 16 ","1","","","","2"
"Good","2010","66 and older","Couple + C. LE and GT 16","","","","","2"
"Good","2010","66 and older","Couple + C. GT 16 ","42","0.240883954298673","0.175437791459843","0.306330117137503","2"
"Less good","2010","16-34 y.","1-pers.-HH","37","0.0790604999540664","0.0556878239382678","0.102433175969865","4"
"Less good","2010","16-34 y.","(Married) couple without C. ","52","0.0691141212509871","0.050160792819793","0.0880674496821812","4"
"Less good","2010","16-34 y.","Single parent ","74","0.0622549889337698","0.0453528088746559","0.0791571689928837","4"
"Less good","2010","16-34 y.","Couple + C. LE 16 ","206","0.0687985302560878","0.0597351835608914","0.0778618769512841","4"
"Less good","2010","16-34 y.","Couple + C. GT 16 ","35","0.0312959393352983","0.0203835910341508","0.0422082876364459","4"
"Less good","2010","16-34 y.","Couple + C. LE and GT 16","28","","","","4"
"Less good","2010","35-65 y.","1-pers.-HH","200","0.178977888784214","0.156437148312499","0.201518629255929","4"
"Less good","2010","35-65 y.","(Married) couple without C. ","486","0.173724559288515","0.160216470936267","0.187232647640764","4"
"Less good","2010","35-65 y.","Single parent ","203","0.163028763372708","0.143863116224497","0.18219441052092","4"
"Less good","2010","35-65 y.","Couple + C. LE 16 ","427","0.102910628867806","0.0942988815840907","0.111522376151521","4"
"Less good","2010","35-65 y.","Couple + C. GT 16 ","234","0.129387825579072","0.113635890039939","0.145139761118206","4"
"Less good","2010","35-65 y.","Couple + C. LE and GT 16","139","0.117434293644946","0.0985631516151501","0.136305435674742","4"
"Less good","2010","66 and older","1-pers.-HH","300","0.270340396456475","0.244444884951869","0.296235907961081","4"
"Less good","2010","66 and older","(Married) couple without C. ","602","0.2462156220115","0.229729051878144","0.262702192144856","4"
"Less good","2010","66 and older","Single parent ","17","","","","4"
"Less good","2010","66 and older","Couple + C. LE 16 ","1","","","","4"
"Less good","2010","66 and older","Couple + C. GT 16 ","33","0.147603988842186","0.0933169793470795","0.201890998337293","4"
"Less good","2010","66 and older","Couple + C. LE and GT 16","","","","","4"
"Poor","2010","16-34 y.","1-pers.-HH","8","","","","5"
"Poor","2010","16-34 y.","(Married) couple without C. ","1","","","","5"
"Poor","2010","16-34 y.","Single parent ","13","","","","5"
"Poor","2010","16-34 y.","Couple + C. LE 16 ","41","0.0108762032924088","0.00716220953003342","0.0145901970547841","5"
"Poor","2010","16-34 y.","Couple + C. GT 16 ","10","","","","5"
"Poor","2010","16-34 y.","Couple + C. LE and GT 16","2","","","","5"
"Poor","2010","35-65 y.","1-pers.-HH","59","0.056262333138964","0.0427127612004607","0.0698119050774673","5"
"Poor","2010","35-65 y.","(Married) couple without C. ","131","0.0434542577514659","0.0361853375610331","0.0507231779418988","5"
"Poor","2010","35-65 y.","Single parent ","68","0.0513134520012584","0.0398658877002092","0.0627610163023076","5"
"Poor","2010","35-65 y.","Couple + C. LE 16 ","70","0.016020366593555","0.0124618205887974","0.0195789125983126","5"
"Poor","2010","35-65 y.","Couple + C. GT 16 ","56","0.0438663722294374","0.0342546766613964","0.0534780677974783","5"
"Poor","2010","35-65 y.","Couple + C. LE and GT 16","28","","","","5"
"Poor","2010","66 and older","1-pers.-HH","115","0.104500088870374","0.0866639858266937","0.122336191914054","5"
"Poor","2010","66 and older","(Married) couple without C. ","192","0.0768823799607646","0.0666872943862293","0.0870774655352998","5"
"Poor","2010","66 and older","Single parent ","7","","","","5"
"Poor","2010","66 and older","Couple + C. LE 16 ","","","","","5"
"Poor","2010","66 and older","Couple + C. GT 16 ","11","","","","5"
"Poor","2010","66 and older","Couple + C. LE and GT 16","","","","","5"
"Satisfactory","2010","16-34 y.","1-pers.-HH","108","0.21273634818803","0.177288158525128","0.248184537850932","3"
"Satisfactory","2010","16-34 y.","(Married) couple without C. ","152","0.239543050930968","0.207650961252064","0.271435140609872","3"
"Satisfactory","2010","16-34 y.","Single parent ","159","0.203121965173423","0.174977847658721","0.231266082688126","3"
"Satisfactory","2010","16-34 y.","Couple + C. LE 16 ","663","0.22744854699391","0.21243848531853","0.242458608669291","3"
"Satisfactory","2010","16-34 y.","Couple + C. GT 16 ","203","0.225965985315868","0.199755188641508","0.252176781990227","3"
"Satisfactory","2010","16-34 y.","Couple + C. LE and GT 16","84","0.167729734154513","0.135013263524578","0.200446204784448","3"
"Satisfactory","2010","35-65 y.","1-pers.-HH","372","0.34471571551603","0.316768632857816","0.372662798174243","3"
"Satisfactory","2010","35-65 y.","(Married) couple without C. ","1133","0.369210254989934","0.352004249752646","0.386416260227221","3"
"Satisfactory","2010","35-65 y.","Single parent ","411","0.285782865975925","0.262342233242461","0.309223498709388","3"
"Satisfactory","2010","35-65 y.","Couple + C. LE 16 ","1243","0.268284013767516","0.255726259674423","0.28084176786061","3"
"Satisfactory","2010","35-65 y.","Couple + C. GT 16 ","686","0.424126945664683","0.400932384393937","0.447321506935429","3"
"Satisfactory","2010","35-65 y.","Couple + C. LE and GT 16","340","0.294490479675831","0.267771845223245","0.321209114128416","3"
"Satisfactory","2010","66 and older","1-pers.-HH","481","0.419689151320841","0.390914962734467","0.448463339907215","3"
"Satisfactory","2010","66 and older","(Married) couple without C. ","1150","0.437856793902384","0.418870575374162","0.456843012430606","3"
"Satisfactory","2010","66 and older","Single parent ","34","0.472443180312753","0.35199907881426","0.592887281811247","3"
"Satisfactory","2010","66 and older","Couple + C. LE 16 ","2","","","","3"
"Satisfactory","2010","66 and older","Couple + C. GT 16 ","76","0.544128418356088","0.467903295827834","0.620353540884342","3"
"Satisfactory","2010","66 and older","Couple + C. LE and GT 16","2","","","","3"
"Very good","2010","16-34 y.","1-pers.-HH","93","0.204310588382914","0.169386077124402","0.239235099641427","1"
"Very good","2010","16-34 y.","(Married) couple without C. ","132","0.191777355821575","0.162359024009524","0.221195687633626","1"
"Very good","2010","16-34 y.","Single parent ","152","0.21039380906441","0.181881327780122","0.238906290348698","1"
"Very good","2010","16-34 y.","Couple + C. LE 16 ","655","0.194742023710966","0.180562078802217","0.208921968619716","1"
"Very good","2010","16-34 y.","Couple + C. GT 16 ","216","0.2324083204041","0.205937364235443","0.258879276572756","1"
"Very good","2010","16-34 y.","Couple + C. LE and GT 16","125","0.24318395886685","0.205618226985067","0.280749690748633","1"
"Very good","2010","35-65 y.","1-pers.-HH","61","0.0579729775131725","0.0442314331194941","0.071714521906851","1"
"Very good","2010","35-65 y.","(Married) couple without C. ","160","0.0604845462782583","0.0519854051919863","0.0689836873645302","1"
"Very good","2010","35-65 y.","Single parent ","178","0.106990001156738","0.0909525309944271","0.123027471319048","1"
"Very good","2010","35-65 y.","Couple + C. LE 16 ","725","0.118412881828286","0.109255414069531","0.127570349587042","1"
"Very good","2010","35-65 y.","Couple + C. GT 16 ","84","0.0488941114486825","0.0387732480077415","0.0590149748896236","1"
"Very good","2010","35-65 y.","Couple + C. LE and GT 16","89","0.0727315084972363","0.0575088242852352","0.0879541927092374","1"
"Very good","2010","66 and older","1-pers.-HH","27","","","","1"
"Very good","2010","66 and older","(Married) couple without C. ","66","0.0257242231105644","0.0196657800299982","0.0317826661911306","1"
