"ple0008","year","sex","n","percent","lower_confidence","upper_confidence"
"Very good","2010","Male","1282","0.0997731713752737","0.0941587728941428","0.105387569856405"
"Very good","2010","Female","1527","0.090139774589938","0.0852362507117256","0.0950432984681504"
"Good","2010","Male","4589","0.391005568308593","0.381864046470493","0.400147090146692"
"Good","2010","Female","5249","0.350839751922893","0.342668415769803","0.359011088075984"
"Satisfactory","2010","Male","3385","0.329143779857121","0.320340836230542","0.3379467234837"
"Satisfactory","2010","Female","4044","0.343135259649391","0.335006329921806","0.351264189376975"
"Less good","2010","Male","1329","0.140740190616055","0.13422553164906","0.147254849583049"
"Less good","2010","Female","1804","0.165186381693054","0.158828029161301","0.171544734224807"
"Poor","2010","Male","361","0.0393372898429578","0.0356955572457006","0.042979022440215"
"Poor","2010","Female","479","0.0506988321447243","0.0469425024300625","0.0544551618593861"
"Very good","2011","Male","1470","0.111915433429217","0.106472780622","0.117358086236433"
"Very good","2011","Female","1625","0.089664914231455","0.0851777304359036","0.0941520980270064"
"Good","2011","Male","5314","0.38774797638993","0.379336381204275","0.396159571575585"
"Good","2011","Female","6278","0.36643943061932","0.358871848902826","0.374007012335814"
"Satisfactory","2011","Male","4078","0.329253759814288","0.321140731827486","0.33736678780109"
"Satisfactory","2011","Female","4771","0.323558395703509","0.31621066143948","0.330906129967538"
"Less good","2011","Male","1570","0.132315866623238","0.126466278742295","0.138165454504182"
"Less good","2011","Female","2304","0.173132162341996","0.167189666648573","0.17907465803542"
"Poor","2011","Male","457","0.0387669637433272","0.0354343596956642","0.0420995677909902"
"Poor","2011","Female","595","0.0472050971037195","0.0438742391721238","0.0505359550353152"
"Very good","2012","Male","1365","0.108812674579297","0.103372304159985","0.114253044998609"
"Very good","2012","Female","1475","0.0912311110497598","0.0866433780762","0.0958188440233196"
"Good","2012","Male","5293","0.396730836222977","0.388183953012137","0.405277719433816"
"Good","2012","Female","6161","0.368016738208684","0.360332753381502","0.375700723035866"
"Satisfactory","2012","Male","3989","0.331242267714685","0.323019623292819","0.339464912136551"
"Satisfactory","2012","Female","4832","0.33710909874785","0.329577170207607","0.344641027288093"
"Less good","2012","Male","1517","0.128636264795171","0.122787210154478","0.134485319435863"
"Less good","2012","Female","2124","0.160349805506967","0.15450347531634","0.166196135697593"
"Poor","2012","Male","422","0.0345779566878704","0.031385959532233","0.0377699538435079"
"Poor","2012","Female","540","0.0432932464867392","0.0400506013655608","0.0465358916079176"
"Very good","2013","Male","1853","0.11668694224553","0.111373822198007","0.122000062293054"
"Very good","2013","Female","1890","0.0929301208149844","0.0885284302561987","0.0973318113737702"
"Good","2013","Male","5688","0.388763051668533","0.380695746894891","0.396830356442175"
"Good","2013","Female","6629","0.353725473069526","0.34647673225062","0.360974213888432"
"Satisfactory","2013","Male","4322","0.32297181921871","0.315233139697858","0.330710498739562"
"Satisfactory","2013","Female","5102","0.338944215433735","0.331767858147718","0.346120572719751"
"Less good","2013","Male","1677","0.130795225922962","0.125215174882596","0.136375276963328"
"Less good","2013","Female","2477","0.167790328951197","0.162125057467789","0.173455600434604"
"Poor","2013","Male","486","0.0407829609442653","0.037509712328898","0.0440562095596327"
"Poor","2013","Female","615","0.0466098617305581","0.0434139474716795","0.0498057759894366"
"Very good","2014","Male","1408","0.11221888941488","0.10668233272652","0.117755446103241"
"Very good","2014","Female","1370","0.0878948001370257","0.0833179790143257","0.0924716212597257"
"Good","2014","Male","5193","0.394356739447178","0.385784251252614","0.402929227641742"
"Good","2014","Female","5743","0.352956632060679","0.345231831951208","0.360681432170149"
"Satisfactory","2014","Male","3906","0.320190287138494","0.312006551776064","0.328374022500923"
"Satisfactory","2014","Female","4758","0.340333275567961","0.332674234867331","0.347992316268591"
"Less good","2014","Male","1561","0.137468878136991","0.131428788287366","0.143508967986616"
"Less good","2014","Female","2296","0.175009098817432","0.168867028623413","0.18115116901145"
"Poor","2014","Male","417","0.035765205862457","0.0325077721880866","0.0390226395368273"
"Poor","2014","Female","535","0.0438061934169025","0.0404979260335634","0.0471144608002417"
"Very good","2015","Male","1498","0.110244642656182","0.104726988845864","0.1157622964665"
"Very good","2015","Female","1528","0.0920492246894037","0.0873510144442055","0.0967474349346019"
"Good","2015","Male","5155","0.391195195474928","0.382597616234069","0.399792774715788"
"Good","2015","Female","5654","0.358694108991619","0.350899650206696","0.366488567776542"
"Satisfactory","2015","Male","3837","0.327857009916652","0.319586858343641","0.336127161489663"
"Satisfactory","2015","Female","4608","0.330097038651851","0.322454845832049","0.337739231471654"
"Less good","2015","Male","1491","0.130680214289936","0.124742283973954","0.136618144605918"
"Less good","2015","Female","2246","0.1753975233942","0.169216999723436","0.181578047064964"
"Poor","2015","Male","396","0.0400229376623016","0.0365697092553426","0.0434761660692605"
"Poor","2015","Female","509","0.0437621042729261","0.040437627508343","0.0470865810375091"
"Very good","2016","Male","2440","0.104511720677099","0.0994334764979765","0.109589964856221"
"Very good","2016","Female","1804","0.0879211255179177","0.0833766400231074","0.0924656110127281"
"Good","2016","Male","5471","0.402265518546375","0.394125756935879","0.410405280156872"
"Good","2016","Female","5648","0.359435497087184","0.35173508760125","0.367135906573118"
"Satisfactory","2016","Male","3976","0.32296507822649","0.315202885077712","0.330727271375268"
"Satisfactory","2016","Female","4516","0.330153833481626","0.322606950536609","0.337700716426643"
"Less good","2016","Male","1594","0.134574594798719","0.128909626447861","0.140239563149576"
"Less good","2016","Female","2349","0.1766398957453","0.170519757768579","0.182760033722022"
"Poor","2016","Male","460","0.0356830877513178","0.0326038570149536","0.0387623184876819"
"Poor","2016","Female","599","0.0458496481679728","0.0424930580258644","0.0492062383100812"
"Very good","2017","Male","2875","0.111530732248932","0.106602664704907","0.116458799792957"
"Very good","2017","Female","2086","0.0911788049515413","0.0867948633386471","0.0955627465644354"
"Good","2017","Male","6187","0.396522999010001","0.388864869217864","0.404181128802138"
"Good","2017","Female","6348","0.355078139246863","0.347790378493555","0.36236590000017"
"Satisfactory","2017","Male","4395","0.322025713395567","0.314710785379927","0.329340641411208"
"Satisfactory","2017","Female","5084","0.340368641259588","0.333152516926609","0.347584765592567"
"Less good","2017","Male","1749","0.133478603752947","0.128154412559195","0.138802794946698"
"Less good","2017","Female","2464","0.174879069359101","0.169094030123829","0.180664108594374"
"Poor","2017","Male","468","0.0364419515925525","0.0335083716681672","0.0393755315169377"
"Poor","2017","Female","581","0.0384953451829068","0.0355654074234557","0.0414252829423579"
"Very good","2018","Male","2650","0.121069465386235","0.115755504023904","0.126383426748566"
"Very good","2018","Female","1995","0.0907759947464361","0.0862689131784332","0.0952830763144391"
"Good","2018","Male","5654","0.39178715279091","0.383835146885013","0.399739158696807"
"Good","2018","Female","5882","0.361770147061155","0.354231743501639","0.369308550620672"
"Satisfactory","2018","Male","4131","0.326578633046536","0.318939199925644","0.334218066167429"
"Satisfactory","2018","Female","4906","0.338490055537228","0.33106643766687","0.345913673407585"
"Less good","2018","Male","1595","0.126223999714692","0.120814030065797","0.131633969363588"
"Less good","2018","Female","2272","0.16836924239308","0.162498796179639","0.174239688606521"
"Poor","2018","Male","446","0.0343407490616262","0.0313742744316629","0.0373072236915895"
"Poor","2018","Female","553","0.0405945602621004","0.0374984995259597","0.0436906209982411"
"Very good","2019","Male","2506","0.116679428159144","0.111483142806801","0.121875713511486"
"Very good","2019","Female","1882","0.0902357701654731","0.0856556269761058","0.0948159133548403"
"Good","2019","Male","6026","0.403679622994372","0.39573826247354","0.411620983515205"
"Good","2019","Female","5907","0.375073773452306","0.367334539295463","0.382813007609149"
"Satisfactory","2019","Male","4112","0.318436318247129","0.310895800075793","0.325976836418465"
"Satisfactory","2019","Female","4595","0.32916622155638","0.321654484891484","0.336677958221275"
"Less good","2019","Male","1585","0.125964310700577","0.120593683412122","0.131334937989032"
"Less good","2019","Female","2167","0.16989645070817","0.163893240501381","0.175899660914958"
"Poor","2019","Male","434","0.0352403198987782","0.0322558571177202","0.0382247826798362"
"Poor","2019","Female","482","0.0356277841176715","0.0326647134237648","0.0385908548115782"
