"ple0008","year","bula_h","sampreg","n","percent","lower_confidence","upper_confidence","value"
"Less good","1998","Mecklenburg-Western Pomerania","East Germany","50","0.114448545567711","0.0836706289035222","0.145226462231899","4"
"Less good","1998","Saxony","West Germany","","","","","4"
"Less good","1998","Saxony","East Germany","130","0.128218731961282","0.109191077687635","0.147246386234928","4"
"Less good","1998","Saxony-Anhalt","West Germany","","","","","4"
"Less good","1998","Saxony-Anhalt","East Germany","105","0.170062012729892","0.142070812378608","0.198053213081175","4"
"Less good","1998","Thuringia","West Germany","","","","","4"
"Less good","1998","Bavaria","East Germany","","","","","4"
"Less good","1998","Berlin","West Germany","51","0.183824018127968","0.139772295197272","0.227875741058664","4"
"Less good","1998","Berlin","East Germany","26","","","","4"
"Less good","1998","Brandenburg","West Germany","","","","","4"
"Less good","1998","Brandenburg","East Germany","64","0.102940266330934","0.0790973639091389","0.126783168752729","4"
"Less good","1998","Mecklenburg-Western Pomerania","West Germany","","","","","4"
"Poor","1998","Mecklenburg-Western Pomerania","East Germany","10","","","","5"
"Poor","1998","Thuringia","West Germany","","","","","5"
"Poor","1998","Thuringia","East Germany","34","0.0590768775068635","0.042020535411303","0.076133219602424","5"
"Poor","1998","Mecklenburg-Western Pomerania","West Germany","","","","","5"
"Poor","1998","Schleswig-Holstein","West Germany","8","","","","5"
"Poor","1998","Schleswig-Holstein","East Germany","","","","","5"
"Poor","1998","North Rhine-Westphalia","West Germany","104","0.0391843481582447","0.0320594573290989","0.0463092389873905","5"
"Poor","1998","Saxony","East Germany","33","0.0393788809774306","0.0283097507480081","0.0504480112068532","5"
"Poor","1998","Saxony-Anhalt","West Germany","","","","","5"
"Poor","1998","Saxony-Anhalt","East Germany","32","0.0435381682901319","0.0283339553786344","0.0587423812016295","5"
"Poor","1998","Saxony","West Germany","","","","","5"
"Poor","1998","Hamburg","West Germany","16","","","","5"
"Poor","1998","Hamburg","East Germany","","","","","5"
"Poor","1998","Lower Saxony","West Germany","44","0.052268383346861","0.0396913707553561","0.0648453959383659","5"
"Poor","1998","Lower Saxony","East Germany","","","","","5"
"Poor","1998","Bremen","West Germany","5","","","","5"
"Poor","1998","Bremen","East Germany","","","","","5"
"Poor","1998","North Rhine-Westphalia","East Germany","","","","","5"
"Poor","1998","Hesse","West Germany","33","0.034544730186305","0.0229195175970436","0.0461699427755665","5"
"Poor","1998","Hesse","East Germany","","","","","5"
"Poor","1998","Rhineland-Palatinate,Saarland","West Germany","29","","","","5"
"Poor","1998","Rhineland-Palatinate,Saarland","East Germany","","","","","5"
"Poor","1998","Baden-Württemberg","West Germany","70","0.0423414636062837","0.0331104738190124","0.0515724533935551","5"
"Poor","1998","Baden-Württemberg","East Germany","","","","","5"
"Poor","1998","Bavaria","West Germany","68","0.045864280331116","0.0363930659557388","0.0553354947064932","5"
"Poor","1998","Bavaria","East Germany","","","","","5"
"Poor","1998","Berlin","West Germany","7","","","","5"
"Poor","1998","Berlin","East Germany","7","","","","5"
"Poor","1998","Brandenburg","West Germany","","","","","5"
"Poor","1998","Brandenburg","East Germany","25","","","","5"
"Satisfactory","1998","Hamburg","West Germany","40","0.233893156061437","0.167037037596336","0.300749274526539","3"
"Satisfactory","1998","Schleswig-Holstein","East Germany","","","","","3"
"Satisfactory","1998","Hamburg","East Germany","","","","","3"
"Satisfactory","1998","Schleswig-Holstein","West Germany","94","0.279974043141661","0.233202745316314","0.326745340967009","3"
"Satisfactory","1998","Lower Saxony","West Germany","372","0.307565869096165","0.281487911157862","0.333643827034468","3"
"Satisfactory","1998","Lower Saxony","East Germany","","","","","3"
"Satisfactory","1998","Bremen","West Germany","36","0.348927049692644","0.255972735831345","0.441881363553943","3"
"Satisfactory","1998","Bremen","East Germany","","","","","3"
"Satisfactory","1998","North Rhine-Westphalia","West Germany","872","0.322624153952431","0.305458310049618","0.339789997855244","3"
"Satisfactory","1998","North Rhine-Westphalia","East Germany","","","","","3"
"Satisfactory","1998","Hesse","West Germany","308","0.346884013926648","0.316584809708116","0.37718321814518","3"
"Satisfactory","1998","Hesse","East Germany","","","","","3"
"Satisfactory","1998","Rhineland-Palatinate,Saarland","West Germany","230","0.306759436059983","0.274923214466818","0.338595657653147","3"
"Satisfactory","1998","Rhineland-Palatinate,Saarland","East Germany","","","","","3"
"Satisfactory","1998","Baden-Württemberg","West Germany","524","0.331582335075695","0.310000933418849","0.353163736732542","3"
"Satisfactory","1998","Baden-Württemberg","East Germany","","","","","3"
"Satisfactory","1998","Bavaria","West Germany","534","0.300367798415498","0.279612696103712","0.321122900727283","3"
"Satisfactory","1998","Bavaria","East Germany","","","","","3"
"Satisfactory","1998","Berlin","West Germany","82","0.298649656611065","0.246599938333428","0.350699374888701","3"
"Satisfactory","1998","Berlin","East Germany","79","0.346992009700092","0.286001937546447","0.407982081853736","3"
"Satisfactory","1998","Brandenburg","West Germany","","","","","3"
"Satisfactory","1998","Brandenburg","East Germany","234","0.399867329529487","0.361431399663256","0.438303259395719","3"
"Satisfactory","1998","Mecklenburg-Western Pomerania","West Germany","","","","","3"
"Satisfactory","1998","Mecklenburg-Western Pomerania","East Germany","138","0.357699032261558","0.311359104669451","0.404038959853665","3"
"Satisfactory","1998","Saxony","West Germany","","","","","3"
"Satisfactory","1998","Saxony","East Germany","384","0.333250929596225","0.306423896768067","0.360077962424383","3"
"Satisfactory","1998","Saxony-Anhalt","West Germany","","","","","3"
"Satisfactory","1998","Saxony-Anhalt","East Germany","228","0.34596271828358","0.310521311948134","0.381404124619026","3"
"Satisfactory","1998","Thuringia","West Germany","","","","","3"
"Satisfactory","1998","Thuringia","East Germany","266","0.391200287609731","0.35589523499443","0.426505340225032","3"
"Very good","1998","Thuringia","East Germany","56","0.070121924090528","0.0516488157466685","0.0885950324343875","1"
"Very good","1998","North Rhine-Westphalia","West Germany","295","0.0909642245681749","0.0804051060403596","0.10152334309599","1"
"Very good","1998","North Rhine-Westphalia","East Germany","","","","","1"
"Very good","1998","Hesse","West Germany","109","0.112430856042912","0.0923219808382297","0.132539731247594","1"
"Very good","1998","Hesse","East Germany","","","","","1"
"Very good","1998","Rhineland-Palatinate,Saarland","West Germany","70","0.0804383218212622","0.0616623466241646","0.0992142970183598","1"
"Very good","1998","Rhineland-Palatinate,Saarland","East Germany","","","","","1"
"Very good","1998","Baden-Württemberg","West Germany","207","0.106721649137463","0.0925676337468017","0.120875664528123","1"
"Very good","1998","Baden-Württemberg","East Germany","","","","","1"
"Very good","1998","Bavaria","West Germany","243","0.124142447089584","0.10921312153869","0.139071772640479","1"
"Very good","1998","Bavaria","East Germany","","","","","1"
"Very good","1998","Berlin","West Germany","26","","","","1"
"Very good","1998","Berlin","East Germany","26","","","","1"
"Very good","1998","Brandenburg","West Germany","","","","","1"
"Very good","1998","Hamburg","West Germany","13","","","","1"
"Very good","1998","Hamburg","East Germany","","","","","1"
"Very good","1998","Lower Saxony","West Germany","153","0.124391574153287","0.105742137167859","0.143041011138715","1"
"Very good","1998","Lower Saxony","East Germany","","","","","1"
"Very good","1998","Mecklenburg-Western Pomerania","West Germany","","","","","1"
"Very good","1998","Mecklenburg-Western Pomerania","East Germany","29","","","","1"
"Very good","1998","Saxony","West Germany","","","","","1"
"Very good","1998","Saxony","East Germany","106","0.0809881919994983","0.0654615641352568","0.0965148198637398","1"
"Very good","1998","Saxony-Anhalt","West Germany","","","","","1"
"Very good","1998","Saxony-Anhalt","East Germany","50","0.0683604725474504","0.0495577159082351","0.0871632291866657","1"
"Very good","1998","Thuringia","West Germany","","","","","1"
"Very good","1998","Schleswig-Holstein","East Germany","","","","","1"
"Very good","1998","Schleswig-Holstein","West Germany","47","0.108785613944391","0.0763499129920949","0.141221314896687","1"
"Very good","1998","Bremen","West Germany","11","","","","1"
"Very good","1998","Bremen","East Germany","","","","","1"
"Very good","1998","Brandenburg","East Germany","39","0.0657791160885813","0.0463288924789993","0.0852293396981632","1"
"Good","1999","Schleswig-Holstein","East Germany","","","","","2"
"Good","1999","Hamburg","West Germany","56","0.380007049300419","0.298430028807153","0.461584069793685","2"
"Good","1999","Hamburg","East Germany","","","","","2"
"Good","1999","Lower Saxony","West Germany","512","0.408153684438408","0.380039183588878","0.436268185287937","2"
"Good","1999","Bremen","East Germany","","","","","2"
"Good","1999","North Rhine-Westphalia","West Germany","1113","0.387724560064969","0.369390516051913","0.406058604078024","2"
"Good","1999","North Rhine-Westphalia","East Germany","","","","","2"
"Good","1999","Hesse","West Germany","392","0.397785165296026","0.365755537960317","0.429814792631734","2"
"Good","1999","Hesse","East Germany","","","","","2"
"Good","1999","Rhineland-Palatinate,Saarland","West Germany","317","0.384021338812319","0.349735178099886","0.418307499524752","2"
"Good","1999","Rhineland-Palatinate,Saarland","East Germany","","","","","2"
"Good","1999","Baden-Württemberg","West Germany","759","0.38147024625682","0.358640087434463","0.404300405079177","2"
"Good","1999","Baden-Württemberg","East Germany","","","","","2"
"Good","1999","Bavaria","West Germany","748","0.367698680054985","0.345411181554632","0.389986178555339","2"
"Good","1999","Bavaria","East Germany","","","","","2"
"Good","1999","Berlin","West Germany","97","0.324494511313506","0.270609595238019","0.378379427388993","2"
"Good","1999","Berlin","East Germany","83","0.396280888004052","0.332227352234612","0.460334423773491","2"
"Good","1999","Brandenburg","West Germany","","","","","2"
"Good","1999","Brandenburg","East Germany","229","0.370155792407281","0.331584988546584","0.408726596267979","2"
"Good","1999","Mecklenburg-Western Pomerania","West Germany","","","","","2"
"Good","1999","Mecklenburg-Western Pomerania","East Germany","189","0.44852634226097","0.399908976032381","0.497143708489559","2"
"Good","1999","Saxony","West Germany","","","","","2"
"Good","1999","Saxony","East Germany","470","0.39604039612691","0.367859480449293","0.424221311804527","2"
"Good","1999","Saxony-Anhalt","West Germany","","","","","2"
"Good","1999","Saxony-Anhalt","East Germany","282","0.390190240731953","0.353872664204187","0.426507817259719","2"
"Good","1999","Schleswig-Holstein","West Germany","149","0.435666086407674","0.382168267874759","0.489163904940588","2"
"Good","1999","Lower Saxony","East Germany","","","","","2"
"Good","1999","Bremen","West Germany","34","0.34578622082749","0.246412754271917","0.445159687383064","2"
"Good","1999","Thuringia","West Germany","","","","","2"
"Good","1999","Thuringia","East Germany","286","0.355445992065195","0.320532285329551","0.39035969880084","2"
"Less good","1999","North Rhine-Westphalia","East Germany","","","","","4"
"Less good","1999","Hesse","West Germany","116","0.146109841213636","0.122994909859406","0.169224772567866","4"
"Less good","1999","Baden-Württemberg","East Germany","","","","","4"
"Less good","1999","Bavaria","West Germany","225","0.152566513745521","0.135946335808037","0.169186691683005","4"
"Less good","1999","Schleswig-Holstein","East Germany","","","","","4"
"Less good","1999","Hamburg","West Germany","15","","","","4"
"Less good","1999","Schleswig-Holstein","West Germany","26","","","","4"
"Less good","1999","Hamburg","East Germany","","","","","4"
"Less good","1999","Lower Saxony","West Germany","135","0.135970676787666","0.116364138895803","0.155577214679529","4"
"Less good","1999","North Rhine-Westphalia","West Germany","349","0.149146300978139","0.135741607635023","0.162550994321255","4"
"Less good","1999","Hesse","East Germany","","","","","4"
"Less good","1999","Rhineland-Palatinate,Saarland","West Germany","100","0.122694604794269","0.0995661575336803","0.145823052054857","4"
"Less good","1999","Rhineland-Palatinate,Saarland","East Germany","","","","","4"
"Less good","1999","Baden-Württemberg","West Germany","233","0.16263916971444","0.145294453633866","0.179983885795014","4"
"Less good","1999","Lower Saxony","East Germany","","","","","4"
"Less good","1999","Bremen","West Germany","17","","","","4"
"Less good","1999","Bremen","East Germany","","","","","4"
"Less good","1999","Thuringia","East Germany","79","0.134018457853676","0.10916904577588","0.158867869931472","4"
"Less good","1999","Mecklenburg-Western Pomerania","East Germany","48","0.107908143780094","0.0775785242155009","0.138237763344688","4"
"Less good","1999","Saxony","West Germany","","","","","4"
"Less good","1999","Saxony","East Germany","142","0.12931367153285","0.109979102529629","0.148648240536072","4"
"Less good","1999","Saxony-Anhalt","West Germany","","","","","4"
"Less good","1999","Saxony-Anhalt","East Germany","86","0.121990402418337","0.0976238583399275","0.146356946496747","4"
"Less good","1999","Thuringia","West Germany","","","","","4"
"Less good","1999","Bavaria","East Germany","","","","","4"
"Less good","1999","Berlin","West Germany","41","0.162205103724298","0.119777333834073","0.204632873614523","4"
"Less good","1999","Brandenburg","East Germany","82","0.140257377400495","0.112517985817884","0.167996768983106","4"
"Less good","1999","Brandenburg","West Germany","","","","","4"
"Less good","1999","Mecklenburg-Western Pomerania","West Germany","","","","","4"
"Less good","1999","Berlin","East Germany","39","0.189495963559647","0.13817419017935","0.240817736939943","4"
"Poor","1999","Mecklenburg-Western Pomerania","West Germany","","","","","5"
"Poor","1999","Mecklenburg-Western Pomerania","East Germany","16","","","","5"
"Poor","1999","Schleswig-Holstein","West Germany","9","","","","5"
"Poor","1999","Schleswig-Holstein","East Germany","","","","","5"
"Poor","1999","Bremen","East Germany","","","","","5"
"Poor","1999","North Rhine-Westphalia","West Germany","101","0.0399626041901848","0.0325921515482159","0.0473330568321537","5"
"Poor","1999","Saxony","West Germany","","","","","5"
"Poor","1999","Saxony","East Germany","27","","","","5"
"Poor","1999","Saxony-Anhalt","West Germany","","","","","5"
"Poor","1999","Saxony-Anhalt","East Germany","36","0.0624643364117803","0.0444469647355294","0.0804817080880312","5"
"Poor","1999","Thuringia","West Germany","","","","","5"
"Poor","1999","Thuringia","East Germany","35","0.0655366166388123","0.0474855593352757","0.083587673942349","5"
"Poor","1999","Hamburg","West Germany","7","","","","5"
"Poor","1999","Hamburg","East Germany","","","","","5"
"Poor","1999","Lower Saxony","West Germany","37","0.0426817969009951","0.0311189826644946","0.0542446111374955","5"
"Poor","1999","Lower Saxony","East Germany","","","","","5"
"Poor","1999","Bremen","West Germany","6","","","","5"
"Poor","1999","North Rhine-Westphalia","East Germany","","","","","5"
"Poor","1999","Hesse","West Germany","31","0.0372471522731825","0.0248547411564926","0.0496395633898723","5"
"Poor","1999","Hesse","East Germany","","","","","5"
"Poor","1999","Rhineland-Palatinate,Saarland","West Germany","24","","","","5"
"Poor","1999","Rhineland-Palatinate,Saarland","East Germany","","","","","5"
"Poor","1999","Baden-Württemberg","West Germany","77","0.0509697392562364","0.0406327387810496","0.0613067397314233","5"
"Poor","1999","Baden-Württemberg","East Germany","","","","","5"
"Poor","1999","Bavaria","West Germany","62","0.0492417413869473","0.039240474837595","0.0592430079362996","5"
"Poor","1999","Bavaria","East Germany","","","","","5"
"Poor","1999","Berlin","West Germany","12","","","","5"
"Poor","1999","Berlin","East Germany","5","","","","5"
"Poor","1999","Brandenburg","West Germany","","","","","5"
"Poor","1999","Brandenburg","East Germany","19","","","","5"
"Satisfactory","1999","Schleswig-Holstein","East Germany","","","","","3"
"Satisfactory","1999","Hamburg","West Germany","36","0.285846773826881","0.209911950725694","0.361781596928069","3"
"Satisfactory","1999","Hamburg","East Germany","","","","","3"
"Satisfactory","1999","Schleswig-Holstein","West Germany","98","0.287898243351729","0.239046321113094","0.336750165590364","3"
"Satisfactory","1999","Lower Saxony","West Germany","377","0.320017688831836","0.293333755777844","0.346701621885828","3"
"Satisfactory","1999","Lower Saxony","East Germany","","","","","3"
"Satisfactory","1999","Bremen","West Germany","25","","","","3"
"Satisfactory","1999","Bremen","East Germany","","","","","3"
"Satisfactory","1999","North Rhine-Westphalia","West Germany","893","0.341922727660394","0.324073245345863","0.359772209974926","3"
"Satisfactory","1999","North Rhine-Westphalia","East Germany","","","","","3"
"Satisfactory","1999","Hesse","West Germany","276","0.338516078152742","0.307548933257372","0.369483223048113","3"
"Satisfactory","1999","Hesse","East Germany","","","","","3"
"Satisfactory","1999","Rhineland-Palatinate,Saarland","West Germany","272","0.36864381378622","0.334634408363389","0.40265321920905","3"
"Satisfactory","1999","Rhineland-Palatinate,Saarland","East Germany","","","","","3"
"Satisfactory","1999","Baden-Württemberg","West Germany","479","0.305701218975041","0.28404811872345","0.327354319226632","3"
"Satisfactory","1999","Baden-Württemberg","East Germany","","","","","3"
"Satisfactory","1999","Bavaria","West Germany","534","0.315456834157546","0.293977360396764","0.336936307918328","3"
"Satisfactory","1999","Bavaria","East Germany","","","","","3"
"Satisfactory","1999","Berlin","West Germany","93","0.334636897657889","0.280328703565406","0.388945091750372","3"
"Satisfactory","1999","Berlin","East Germany","78","0.3380724431809","0.276123457656808","0.400021428704993","3"
"Satisfactory","1999","Brandenburg","West Germany","","","","","3"
"Satisfactory","1999","Brandenburg","East Germany","243","0.403115871820702","0.363931777816209","0.442299965825196","3"
"Satisfactory","1999","Mecklenburg-Western Pomerania","West Germany","","","","","3"
"Satisfactory","1999","Mecklenburg-Western Pomerania","East Germany","127","0.328743189603797","0.282822563666473","0.374663815541121","3"
"Satisfactory","1999","Saxony","West Germany","","","","","3"
"Satisfactory","1999","Saxony","East Germany","422","0.364259225337891","0.336530703111072","0.391987747564709","3"
"Satisfactory","1999","Saxony-Anhalt","West Germany","","","","","3"
"Satisfactory","1999","Saxony-Anhalt","East Germany","245","0.363751003078053","0.327933349737304","0.399568656418801","3"
"Satisfactory","1999","Thuringia","West Germany","","","","","3"
"Satisfactory","1999","Thuringia","East Germany","280","0.387335155983261","0.351801946939541","0.42286836502698","3"
"Very good","1999","Schleswig-Holstein","West Germany","48","0.126547875227018","0.0906773196939713","0.162418430760064","1"
"Very good","1999","Schleswig-Holstein","East Germany","","","","","1"
"Very good","1999","Hamburg","West Germany","22","","","","1"
"Very good","1999","Hamburg","East Germany","","","","","1"
"Very good","1999","Lower Saxony","West Germany","113","0.0931761530410958","0.0765486170471426","0.109803689035049","1"
"Very good","1999","North Rhine-Westphalia","West Germany","257","0.081243807106313","0.0709632069829579","0.0915244072296681","1"
"Very good","1999","North Rhine-Westphalia","East Germany","","","","","1"
"Very good","1999","Hesse","West Germany","82","0.0803417630644138","0.0625534083549387","0.0981301177738889","1"
"Very good","1999","Hesse","East Germany","","","","","1"
"Very good","1999","Rhineland-Palatinate,Saarland","West Germany","60","0.0895716289332348","0.0694405768873747","0.109702680979095","1"
"Very good","1999","Thuringia","East Germany","42","0.057663777459056","0.0406604476284493","0.0746671072896628","1"
"Very good","1999","Lower Saxony","East Germany","","","","","1"
"Very good","1999","Rhineland-Palatinate,Saarland","East Germany","","","","","1"
"Very good","1999","Baden-Württemberg","West Germany","191","0.0992196257974623","0.0851686479167322","0.113270603678192","1"
"Very good","1999","Baden-Württemberg","East Germany","","","","","1"
"Very good","1999","Bavaria","West Germany","229","0.115036230655001","0.100288224362037","0.129784236947965","1"
"Very good","1999","Bavaria","East Germany","","","","","1"
"Very good","1999","Berlin","West Germany","47","0.138424490121176","0.0986776844776441","0.178171295764707","1"
"Very good","1999","Berlin","East Germany","19","","","","1"
"Very good","1999","Brandenburg","West Germany","","","","","1"
"Very good","1999","Brandenburg","East Germany","29","","","","1"
"Very good","1999","Mecklenburg-Western Pomerania","West Germany","","","","","1"
"Very good","1999","Mecklenburg-Western Pomerania","East Germany","22","","","","1"
"Very good","1999","Saxony","West Germany","","","","","1"
"Very good","1999","Saxony","East Germany","96","0.0727445399658673","0.0577793817710402","0.0877096981606944","1"
"Very good","1999","Saxony-Anhalt","West Germany","","","","","1"
"Very good","1999","Bremen","West Germany","6","","","","1"
"Very good","1999","Thuringia","West Germany","","","","","1"
"Very good","1999","Bremen","East Germany","","","","","1"
"Very good","1999","Saxony-Anhalt","East Germany","44","0.0616040173598767","0.0437029444702398","0.0795050902495136","1"
"Good","2000","Schleswig-Holstein","East Germany","","","","","2"
"Good","2000","Schleswig-Holstein","West Germany","270","0.364852814771073","0.32954303372227","0.400162595819875","2"
"Good","2000","Bremen","West Germany","74","0.389674208615545","0.31977713713124","0.45957128009985","2"
"Good","2000","Rhineland-Palatinate,Saarland","West Germany","598","0.381685778304329","0.356809415291727","0.406562141316931","2"
"Good","2000","Hamburg","West Germany","134","0.422832912350549","0.366838116185003","0.478827708516094","2"
"Good","2000","Hamburg","East Germany","","","","","2"
"Good","2000","Lower Saxony","East Germany","","","","","2"
"Good","2000","Hesse","East Germany","","","","","2"
"Good","2000","Lower Saxony","West Germany","836","0.3894592027154","0.36827294678796","0.410645458642839","2"
"Good","2000","Hesse","West Germany","672","0.380189034929702","0.357010949484569","0.403367120374834","2"
"Good","2000","Bremen","East Germany","","","","","2"
"Good","2000","North Rhine-Westphalia","West Germany","2056","0.375425574263112","0.362226093572738","0.388625054953486","2"
"Good","2000","North Rhine-Westphalia","East Germany","","","","","2"
"Good","2000","Rhineland-Palatinate,Saarland","East Germany","","","","","2"
"Good","2000","Baden-Württemberg","West Germany","1292","0.396588031020212","0.378979930699387","0.414196131341036","2"
"Good","2000","Baden-Württemberg","East Germany","","","","","2"
"Good","2000","Bavaria","West Germany","1351","0.37953512439734","0.363199609439815","0.395870639354864","2"
"Good","2000","Bavaria","East Germany","","","","","2"
"Good","2000","Berlin","West Germany","145","0.302956110416811","0.260260030182257","0.345652190651366","2"
"Good","2000","Berlin","East Germany","151","0.389965393608941","0.340599985956569","0.439330801261313","2"
"Good","2000","Brandenburg","West Germany","","","","","2"
"Good","2000","Brandenburg","East Germany","382","0.355741467798647","0.326390665381988","0.385092270215306","2"
"Good","2000","Mecklenburg-Western Pomerania","West Germany","","","","","2"
"Good","2000","Mecklenburg-Western Pomerania","East Germany","230","0.362294102774822","0.32273035626645","0.401857849283193","2"
"Good","2000","Saxony","West Germany","","","","","2"
"Good","2000","Saxony","East Germany","744","0.39220006745157","0.369556673655676","0.414843461247463","2"
"Good","2000","Saxony-Anhalt","West Germany","","","","","2"
"Good","2000","Saxony-Anhalt","East Germany","408","0.356244090601138","0.327442247416525","0.385045933785752","2"
"Good","2000","Thuringia","West Germany","","","","","2"
"Good","2000","Thuringia","East Germany","459","0.401924526166918","0.372381464030622","0.431467588303214","2"
"Less good","2000","Hamburg","East Germany","","","","","4"
"Less good","2000","Bavaria","West Germany","404","0.129759036782818","0.118447104163776","0.141070969401859","4"
"Less good","2000","Hesse","West Germany","232","0.155029833715447","0.137748531439676","0.172311135991218","4"
"Less good","2000","Schleswig-Holstein","East Germany","","","","","4"
"Less good","2000","Hamburg","West Germany","35","0.131340590825883","0.0930548774435811","0.169626304208184","4"
"Less good","2000","Schleswig-Holstein","West Germany","77","0.121270049750581","0.0973256762954923","0.145214423205669","4"
"Less good","2000","Lower Saxony","West Germany","220","0.120029894796949","0.105909574239165","0.134150215354733","4"
"Less good","2000","Lower Saxony","East Germany","","","","","4"
"Less good","2000","North Rhine-Westphalia","East Germany","","","","","4"
"Less good","2000","Hesse","East Germany","","","","","4"
"Less good","2000","Baden-Württemberg","East Germany","","","","","4"
"Less good","2000","Bremen","West Germany","25","","","","4"
"Less good","2000","Bremen","East Germany","","","","","4"
"Less good","2000","North Rhine-Westphalia","West Germany","653","0.13379783722585","0.124518071804851","0.14307760264685","4"
"Less good","2000","Rhineland-Palatinate,Saarland","West Germany","205","0.144708614225633","0.126693645190997","0.162723583260269","4"
"Less good","2000","Rhineland-Palatinate,Saarland","East Germany","","","","","4"
"Less good","2000","Baden-Württemberg","West Germany","345","0.114379423576801","0.102923409381052","0.12583543777255","4"
"Less good","2000","Thuringia","East Germany","138","0.132277553528787","0.111863053400142","0.152692053657432","4"
"Less good","2000","Bavaria","East Germany","","","","","4"
"Less good","2000","Berlin","West Germany","66","0.162519151566345","0.12824175721752","0.19679654591517","4"
"Less good","2000","Berlin","East Germany","37","0.103828959050893","0.0729553670849583","0.134702551016829","4"
"Less good","2000","Brandenburg","West Germany","","","","","4"
"Less good","2000","Brandenburg","East Germany","154","0.159482549666361","0.137035844851268","0.181929254481454","4"
"Less good","2000","Mecklenburg-Western Pomerania","West Germany","","","","","4"
"Less good","2000","Mecklenburg-Western Pomerania","East Germany","63","0.119658922331107","0.0929439586153951","0.146373886046819","4"
"Less good","2000","Saxony","West Germany","","","","","4"
"Less good","2000","Saxony","East Germany","208","0.131783284735505","0.116095862019809","0.147470707451201","4"
"Less good","2000","Saxony-Anhalt","West Germany","","","","","4"
"Less good","2000","Saxony-Anhalt","East Germany","156","0.156133421202986","0.1343025702672","0.177964272138772","4"
"Less good","2000","Thuringia","West Germany","","","","","4"
"Poor","2000","Baden-Württemberg","East Germany","","","","","5"
"Poor","2000","Bavaria","West Germany","105","0.037629043120791","0.0312231294250961","0.0440349568164859","5"
"Poor","2000","Bavaria","East Germany","","","","","5"
"Poor","2000","Berlin","West Germany","15","","","","5"
"Poor","2000","Berlin","East Germany","14","","","","5"
"Poor","2000","Brandenburg","West Germany","","","","","5"
"Poor","2000","Brandenburg","East Germany","38","0.0395947141718855","0.0276391928026893","0.0515502355410817","5"
"Poor","2000","Mecklenburg-Western Pomerania","West Germany","","","","","5"
"Poor","2000","Mecklenburg-Western Pomerania","East Germany","12","","","","5"
"Poor","2000","Saxony","West Germany","","","","","5"
"Poor","2000","Saxony","East Germany","51","0.03454422876964","0.0260746598611098","0.0430137976781702","5"
"Poor","2000","Saxony-Anhalt","West Germany","","","","","5"
"Poor","2000","Saxony-Anhalt","East Germany","61","0.0704802984271773","0.0550863864321077","0.0858742104222469","5"
"Poor","2000","Thuringia","West Germany","","","","","5"
"Poor","2000","Thuringia","East Germany","42","0.0562669636099643","0.0423816217684016","0.0701523054515269","5"
"Poor","2000","Schleswig-Holstein","West Germany","26","","","","5"
"Poor","2000","Schleswig-Holstein","East Germany","","","","","5"
"Poor","2000","Bremen","East Germany","","","","","5"
"Poor","2000","North Rhine-Westphalia","West Germany","189","0.0421852219470106","0.0367059386510115","0.0476645052430096","5"
"Poor","2000","North Rhine-Westphalia","East Germany","","","","","5"
"Poor","2000","Hesse","West Germany","67","0.0411622563135332","0.0316765366544157","0.0506479759726506","5"
"Poor","2000","Hesse","East Germany","","","","","5"
"Poor","2000","Rhineland-Palatinate,Saarland","West Germany","53","0.0405557597571619","0.0304547353718757","0.0506567841424481","5"
"Poor","2000","Rhineland-Palatinate,Saarland","East Germany","","","","","5"
"Poor","2000","Baden-Württemberg","West Germany","105","0.0432938723103349","0.0359683560626137","0.0506193885580562","5"
"Poor","2000","Hamburg","West Germany","15","","","","5"
"Poor","2000","Hamburg","East Germany","","","","","5"
"Poor","2000","Lower Saxony","West Germany","57","0.0303605964869851","0.0229059652981","0.0378152276758702","5"
"Poor","2000","Lower Saxony","East Germany","","","","","5"
"Poor","2000","Bremen","West Germany","11","","","","5"
"Satisfactory","2000","Hamburg","East Germany","","","","","3"
"Satisfactory","2000","Schleswig-Holstein","East Germany","","","","","3"
"Satisfactory","2000","Hamburg","West Germany","77","0.259085788384478","0.209424468824727","0.30874710794423","3"
"Satisfactory","2000","Schleswig-Holstein","West Germany","202","0.302133268547897","0.268452305006732","0.335814232089062","3"
"Satisfactory","2000","Bremen","East Germany","","","","","3"
"Satisfactory","2000","North Rhine-Westphalia","West Germany","1747","0.351674410717117","0.338658643121577","0.364690178312657","3"
"Satisfactory","2000","Baden-Württemberg","West Germany","822","0.312219669013312","0.295539872521418","0.328899465505206","3"
"Satisfactory","2000","Baden-Württemberg","East Germany","","","","","3"
"Satisfactory","2000","Mecklenburg-Western Pomerania","West Germany","","","","","3"
"Satisfactory","2000","Lower Saxony","West Germany","707","0.357404728611773","0.336583095294232","0.378226361929314","3"
"Satisfactory","2000","Lower Saxony","East Germany","","","","","3"
"Satisfactory","2000","Bremen","West Germany","54","0.301934932351067","0.236134019071143","0.36773584563099","3"
"Satisfactory","2000","North Rhine-Westphalia","East Germany","","","","","3"
"Satisfactory","2000","Hesse","West Germany","509","0.308737592946209","0.286679682712539","0.33079550317988","3"
"Satisfactory","2000","Hesse","East Germany","","","","","3"
"Satisfactory","2000","Rhineland-Palatinate,Saarland","West Germany","475","0.341661600085851","0.317375825611272","0.365947374560429","3"
"Satisfactory","2000","Rhineland-Palatinate,Saarland","East Germany","","","","","3"
