"ple0008","year","regtyp","sex","n","percent","lower_confidence","upper_confidence","value"
"Good","2007","Urban Area","Male","2737","0.405761623606922","0.39376322197594","0.417760025237903","2"
"Good","2007","Urban Area","Female","2841","0.352229502385503","0.341173918693719","0.363285086077288","2"
"Less good","2007","Rural Area","Female","560","0.173720644466199","0.16136676734706","0.186074521585339","4"
"Less good","2007","Urban Area","Male","843","0.137850659480855","0.129426952781567","0.146274366180143","4"
"Less good","2007","Urban Area","Female","1038","0.165446528804179","0.156846218055321","0.174046839553037","4"
"Less good","2007","Rural Area","Male","429","0.13879353985181","0.12709302889804","0.150494050805581","4"
"Poor","2007","Urban Area","Male","235","0.0409955658128327","0.0361506491321224","0.045840482493543","5"
"Poor","2007","Urban Area","Female","296","0.0497337872803932","0.0447021811222986","0.0547653934384878","5"
"Poor","2007","Rural Area","Male","126","0.0389807070631302","0.0324304631637493","0.0455309509625111","5"
"Poor","2007","Rural Area","Female","131","0.0372543999379064","0.031079091306787","0.0434297085690259","5"
"Satisfactory","2007","Urban Area","Male","2031","0.326035819135218","0.314581780905728","0.337489857364707","3"
"Satisfactory","2007","Rural Area","Female","1267","0.346041859048912","0.330530373099955","0.361553344997869","3"
"Satisfactory","2007","Urban Area","Female","2414","0.354515746060158","0.343443931054615","0.365587561065701","3"
"Satisfactory","2007","Rural Area","Male","1155","0.34483055602884","0.328744623219657","0.360916488838023","3"
"Very good","2007","Urban Area","Male","588","0.0893563319641728","0.0823861443941132","0.0963265195342325","1"
"Very good","2007","Urban Area","Female","582","0.0780744354697664","0.0718648789407182","0.0842839919988146","1"
"Very good","2007","Rural Area","Male","270","0.0778461964080503","0.0687787094067807","0.0869136834093199","1"
"Very good","2007","Rural Area","Female","288","0.0810953414233797","0.0721941674342822","0.0899965154124771","1"
"Good","2008","Rural Area","Female","1310","0.375470333461627","0.359183802059394","0.391756864863859","2"
"Good","2008","Urban Area","Male","2536","0.405686871193799","0.393341430098435","0.418032312289163","2"
"Good","2008","Urban Area","Female","2630","0.349030377280364","0.337667541822615","0.360393212738114","2"
"Good","2008","Rural Area","Male","1260","0.381984366203554","0.365067905803738","0.398900826603371","2"
"Less good","2008","Urban Area","Male","782","0.136008537995921","0.127389847515138","0.144627228476704","4"
"Less good","2008","Urban Area","Female","1094","0.171124991097421","0.162147065848226","0.180102916346616","4"
"Less good","2008","Rural Area","Male","408","0.139140264688204","0.127090471819693","0.151190057556714","4"
"Less good","2008","Rural Area","Female","515","0.151061760637273","0.139017515963621","0.163106005310925","4"
"Poor","2008","Rural Area","Male","140","0.0405779331320958","0.0337082487568555","0.047447617507336","5"
"Poor","2008","Urban Area","Male","212","0.038008371956288","0.0332007672366169","0.0428159766759592","5"
"Poor","2008","Urban Area","Female","265","0.0477629463294147","0.0426790950666916","0.0528467975921378","5"
"Poor","2008","Rural Area","Female","125","0.0433452113385138","0.0364964436121469","0.0501939790648807","5"
"Satisfactory","2008","Urban Area","Male","1949","0.31945704581433","0.307734080515217","0.331180011113443","3"
"Satisfactory","2008","Rural Area","Female","1189","0.349160714173444","0.333127750199049","0.365193678147838","3"
"Satisfactory","2008","Urban Area","Female","2189","0.351399244729306","0.340018678252881","0.362779811205731","3"
"Satisfactory","2008","Rural Area","Male","1099","0.351473972159068","0.33485143694926","0.368096507368877","3"
"Very good","2008","Urban Area","Male","598","0.100839173039661","0.0932684597452166","0.108409886334106","1"
"Very good","2008","Urban Area","Female","582","0.0806824405634941","0.074190163669087","0.0871747174579011","1"
"Very good","2008","Rural Area","Female","257","0.0809619803891432","0.0717877096851929","0.0901362510930935","1"
"Very good","2008","Rural Area","Male","262","0.0868234638170782","0.0770199244446053","0.0966270031895512","1"
"Good","2009","Rural Area","Female","1204","0.363622773160736","0.3470179816629","0.380227564658572","2"
"Good","2009","Rural Area","Male","1170","0.387613927576323","0.370240517624194","0.404987337528452","2"
"Good","2009","Urban Area","Female","2381","0.339625555680632","0.327872371845957","0.351378739515307","2"
"Good","2009","Urban Area","Male","2317","0.400502270290202","0.387669761595006","0.413334778985398","2"
"Less good","2009","Rural Area","Male","389","0.131563008248724","0.119509630062964","0.143616386434484","4"
"Less good","2009","Rural Area","Female","504","0.15441243145976","0.141939429228031","0.166885433691489","4"
"Less good","2009","Urban Area","Male","715","0.13609766783785","0.127117737461162","0.145077598214539","4"
"Less good","2009","Urban Area","Female","967","0.165214237124224","0.155997621611811","0.174430852636637","4"
"Poor","2009","Rural Area","Male","120","0.0379399183745257","0.0311271751264343","0.0447526616226172","5"
"Poor","2009","Urban Area","Male","196","0.0342897366641436","0.0295241013738687","0.0390553719544186","5"
"Poor","2009","Urban Area","Female","269","0.0503049480101236","0.0448804736733734","0.0557294223468737","5"
"Poor","2009","Rural Area","Female","115","0.0422679261756702","0.0353228332576272","0.0492130190937132","5"
"Satisfactory","2009","Rural Area","Female","1183","0.361789442566749","0.345202722648654","0.378376162484843","3"
"Satisfactory","2009","Rural Area","Male","1116","0.369440268678595","0.352229195136421","0.386651342220769","3"
"Satisfactory","2009","Urban Area","Male","1875","0.337108248091299","0.324728229363954","0.349488266818644","3"
"Satisfactory","2009","Urban Area","Female","2101","0.366242029067948","0.354285475139616","0.378198582996279","3"
"Very good","2009","Urban Area","Male","498","0.092002077116505","0.0844327626483482","0.0995713915846618","1"
"Very good","2009","Urban Area","Female","519","0.078613230117073","0.071933959716551","0.0852925005175949","1"
"Very good","2009","Rural Area","Female","218","0.0779074266370856","0.0686556046871896","0.0871592485869815","1"
"Very good","2009","Rural Area","Male","226","0.0734428771218324","0.0641407200421191","0.0827450342015457","1"
"Good","2010","Rural Area","Female","1811","0.361120760908217","0.346997156310657","0.375244365505777","2"
"Good","2010","Rural Area","Male","1578","0.379375245618147","0.363933168697511","0.394817322538783","2"
"Good","2010","Urban Area","Male","3011","0.396280268617665","0.384945233031621","0.407615304203709","2"
"Good","2010","Urban Area","Female","3438","0.346209537874973","0.336189301895313","0.356229773854633","2"
"Less good","2010","Rural Area","Female","600","0.157389747116936","0.14668166919518","0.168097825038692","4"
"Less good","2010","Urban Area","Male","900","0.140335190453986","0.132286006601286","0.148384374306687","4"
"Less good","2010","Urban Area","Female","1204","0.168697718663226","0.16081051171926","0.176584925607193","4"
"Less good","2010","Rural Area","Male","429","0.141633185914088","0.130536951031831","0.152729420796345","4"
"Poor","2010","Urban Area","Female","316","0.0512217911477693","0.0465787890890185","0.0558647932065201","5"
"Poor","2010","Rural Area","Male","127","0.0373372819084678","0.0313038405568308","0.0433707232601048","5"
"Poor","2010","Urban Area","Male","234","0.0402443534516802","0.0356898944841482","0.0447988124192122","5"
"Poor","2010","Rural Area","Female","163","0.0495376447452613","0.0431572863884125","0.05591800310211","5"
"Satisfactory","2010","Rural Area","Female","1399","0.349597787928175","0.335576584924281","0.36361899093207","3"
"Satisfactory","2010","Rural Area","Male","1271","0.357405750255734","0.342154485689853","0.372657014821615","3"
"Satisfactory","2010","Urban Area","Male","2114","0.316326128278199","0.305549174934791","0.327103081621608","3"
"Satisfactory","2010","Urban Area","Female","2645","0.340224758426774","0.330246147043004","0.350203369810545","3"
"Very good","2010","Urban Area","Male","894","0.106814059198469","0.0996561014993921","0.113972016897546","1"
"Very good","2010","Urban Area","Female","1057","0.0936461938872573","0.0875102258052544","0.0997821619692602","1"
"Very good","2010","Rural Area","Female","470","0.08235405930141","0.0742707348002907","0.0904373838025294","1"
"Very good","2010","Rural Area","Male","388","0.084248536303563","0.0754090574215147","0.0930880151856114","1"
"Good","2011","Rural Area","Male","1880","0.368876586235119","0.354961951801212","0.382791220669026","2"
"Good","2011","Rural Area","Female","2194","0.365768986883165","0.352967639987046","0.378570333779283","2"
"Good","2011","Urban Area","Female","4084","0.366749759803216","0.357367470611469","0.376132048994963","2"
"Good","2011","Urban Area","Male","3434","0.396646487141","0.38610302931383","0.40718994496817","2"
"Less good","2011","Rural Area","Female","802","0.166520444724614","0.156618745133101","0.176422144316128","4"
"Less good","2011","Urban Area","Female","1502","0.176192536869644","0.168775288361763","0.183609785377525","4"
"Less good","2011","Rural Area","Male","565","0.131616485804802","0.121866925266126","0.141366046343478","4"
"Less good","2011","Urban Area","Male","1005","0.132645648779237","0.125335265941611","0.139956031616863","4"
"Poor","2011","Urban Area","Female","395","0.0495900767204874","0.0453634967980351","0.0538166566429397","5"
"Poor","2011","Rural Area","Male","172","0.0416832965491331","0.0359194863929957","0.0474471067052705","5"
"Poor","2011","Urban Area","Male","285","0.0373918123308837","0.0333028946286777","0.0414807300330896","5"
"Poor","2011","Rural Area","Female","200","0.0420525212974504","0.0367180011653131","0.0473870414295877","5"
"Satisfactory","2011","Rural Area","Female","1745","0.354798470036385","0.342081985927919","0.367514954144852","3"
"Satisfactory","2011","Rural Area","Male","1544","0.363136769688535","0.349268179645715","0.377005359731354","3"
"Satisfactory","2011","Urban Area","Female","3026","0.309098260945361","0.300101366230186","0.318095155660536","3"
"Satisfactory","2011","Urban Area","Male","2534","0.313276753077043","0.303280199558852","0.323273306595235","3"
"Very good","2011","Urban Area","Male","1012","0.120039298671836","0.113034612225862","0.127043985117811","1"
"Very good","2011","Urban Area","Female","1128","0.0983693656612912","0.0925713353762384","0.104167395946344","1"
"Very good","2011","Rural Area","Male","458","0.0946868617224106","0.0862434419189764","0.103130281525845","1"
"Very good","2011","Rural Area","Female","497","0.0708595770583853","0.0640398272119621","0.0776793269048086","1"
"Good","2012","Rural Area","Male","1898","0.373761521061074","0.359763835579403","0.387759206542744","2"
"Good","2012","Rural Area","Female","2198","0.377417712750166","0.364469641369979","0.390365784130353","2"
"Good","2012","Urban Area","Female","3963","0.363616653340042","0.354067351598341","0.373165955081744","2"
"Good","2012","Urban Area","Male","3395","0.407644853136719","0.396874830704947","0.41841487556849","2"
"Less good","2012","Rural Area","Female","739","0.153625251720741","0.143993434823124","0.163257068618358","4"
"Less good","2012","Rural Area","Male","571","0.139491854996215","0.129467856802706","0.149515853189723","4"
"Less good","2012","Urban Area","Male","946","0.123478161724716","0.11626773461181","0.130688588837623","4"
"Less good","2012","Urban Area","Female","1385","0.163497203389238","0.156155798214086","0.17083860856439","4"
"Poor","2012","Urban Area","Male","263","0.0326387764497341","0.0287443292934822","0.0365332236059861","5"
"Poor","2012","Urban Area","Female","341","0.0435983857370527","0.0395447409864809","0.0476520304876246","5"
"Poor","2012","Rural Area","Male","159","0.0386590977010756","0.0330814172551268","0.0442367781470244","5"
"Poor","2012","Rural Area","Female","199","0.0426413030789546","0.037244356207756","0.0480382499501531","5"
"Satisfactory","2012","Rural Area","Female","1775","0.343082736390247","0.330401828860599","0.355763643919895","3"
"Satisfactory","2012","Rural Area","Male","1508","0.34898469432613","0.335193945398017","0.362775443254243","3"
"Satisfactory","2012","Urban Area","Female","3057","0.334313163870558","0.324948287379386","0.34367804036173","3"
"Satisfactory","2012","Urban Area","Male","2481","0.322811840304759","0.312564434170517","0.333059246439002","3"
"Very good","2012","Urban Area","Male","912","0.113426368384072","0.106476141821698","0.120376594946445","1"
"Very good","2012","Urban Area","Female","1002","0.0949745936631095","0.0891545741813235","0.100794613144896","1"
"Very good","2012","Rural Area","Male","453","0.0991028319155062","0.0904577382010136","0.107747925629999","1"
"Very good","2012","Rural Area","Female","473","0.0832329960598916","0.0758544156197021","0.090611576500081","1"
"Good","2013","Rural Area","Female","2191","0.352734223828035","0.340181394856703","0.365287052799366","2"
"Good","2013","Urban Area","Female","4438","0.354180725469117","0.345302277513428","0.363059173424807","2"
"Good","2013","Rural Area","Male","1938","0.390128417505088","0.376280194014882","0.403976640995294","2"
"Good","2013","Urban Area","Male","3750","0.388105828974084","0.378180250246289","0.398031407701878","2"
"Less good","2013","Rural Area","Female","850","0.169964489220689","0.160097062196885","0.179831916244493","4"
"Less good","2013","Rural Area","Male","571","0.122972192889657","0.113648644857882","0.132295740921432","4"
"Less good","2013","Urban Area","Male","1106","0.134560864926999","0.127610297708724","0.141511432145275","4"
"Less good","2013","Urban Area","Female","1627","0.166791799380276","0.15987136738574","0.173712231374812","4"
"Poor","2013","Rural Area","Male","172","0.0429031743041475","0.0371501829302817","0.0486561656780132","5"
"Poor","2013","Rural Area","Female","183","0.0417207877816104","0.0364678921289151","0.0469736834343057","5"
"Poor","2013","Urban Area","Male","314","0.0397623902665164","0.0357825265975515","0.0437422539354814","5"
"Poor","2013","Urban Area","Female","432","0.0488552734331566","0.0448535403582462","0.0528570065080671","5"
"Satisfactory","2013","Rural Area","Female","1780","0.35506272665839","0.342491207240092","0.367634246076688","3"
"Satisfactory","2013","Rural Area","Male","1553","0.34118007054064","0.327720033238945","0.354640107842335","3"
"Satisfactory","2013","Urban Area","Female","3322","0.331541444661552","0.322802172867739","0.340280716455366","3"
"Satisfactory","2013","Urban Area","Male","2769","0.314207226115081","0.304752539585509","0.323661912644652","3"
"Very good","2013","Urban Area","Male","1321","0.12336368971732","0.116665676496556","0.130061702938085","1"
"Very good","2013","Urban Area","Female","1328","0.0986307570558978","0.0930956421484776","0.104165871963318","1"
"Very good","2013","Rural Area","Male","532","0.102816144760468","0.0941934610771503","0.111438828443786","1"
"Very good","2013","Rural Area","Female","562","0.080517772511276","0.0733696162864614","0.0876659287360907","1"
"Good","2014","Urban Area","Female","3803","0.348273587600394","0.338799400170046","0.357747775030742","2"
"Good","2014","Rural Area","Male","1781","0.384005691192197","0.369499147435083","0.39851223494931","2"
"Good","2014","Rural Area","Female","1940","0.36328874090979","0.349941788786383","0.376635693033196","2"
"Good","2014","Urban Area","Male","3412","0.399308879873932","0.38868710962559","0.409930650122274","2"
"Less good","2014","Rural Area","Male","537","0.144064063543197","0.133590240489448","0.154537886596947","4"
"Less good","2014","Rural Area","Female","761","0.168302078899311","0.157919328425802","0.17868482937282","4"
"Less good","2014","Urban Area","Female","1535","0.178049066062384","0.170441568216302","0.185656563908466","4"
"Less good","2014","Urban Area","Male","1024","0.134313614682752","0.126918292050931","0.141708937314572","4"
"Poor","2014","Rural Area","Male","145","0.0392768386858812","0.0334828963980329","0.0450707809737296","5"
"Poor","2014","Urban Area","Male","272","0.0340851732280399","0.0301499535408896","0.0380203929151901","5"
"Poor","2014","Urban Area","Female","355","0.0457805244603541","0.0416241605864891","0.049936888334219","5"
"Poor","2014","Rural Area","Female","180","0.0394502656826871","0.0340480768239661","0.0448524545414081","5"
"Satisfactory","2014","Rural Area","Male","1440","0.330023847239818","0.31599864586143","0.344049048618207","3"
"Satisfactory","2014","Rural Area","Female","1677","0.353075771998683","0.339812656993895","0.366338887003471","3"
"Satisfactory","2014","Urban Area","Female","3081","0.334557719174628","0.325174761341929","0.343940677007327","3"
"Satisfactory","2014","Urban Area","Male","2466","0.315485722990293","0.305407176028111","0.325564269952474","3"
"Very good","2014","Urban Area","Male","993","0.116806609224984","0.109840690116217","0.123772528333752","1"
"Very good","2014","Urban Area","Female","940","0.0933391027022402","0.0875541036102953","0.099124101794185","1"
"Very good","2014","Rural Area","Male","415","0.102629559338907","0.0935778857610186","0.111681232916795","1"
"Very good","2014","Rural Area","Female","430","0.0758831425095289","0.068534265674118","0.0832320193449398","1"
"Good","2015","Rural Area","Male","1747","0.392051912050873","0.377394867601173","0.406708956500572","2"
"Good","2015","Rural Area","Female","1905","0.361045745916537","0.3476221204026","0.374469371430474","2"
"Good","2015","Urban Area","Male","3408","0.390800493810217","0.380184487887242","0.401416499733193","2"
"Good","2015","Urban Area","Female","3749","0.35762908929139","0.348054680715855","0.367203497866925","2"
"Less good","2015","Rural Area","Female","744","0.176319809351582","0.165668973455031","0.186970645248133","4"
"Less good","2015","Rural Area","Male","510","0.135586386483447","0.125308348684577","0.145864424282316","4"
"Less good","2015","Urban Area","Female","1502","0.174979834462951","0.167390059701058","0.182569609224844","4"
"Less good","2015","Urban Area","Male","981","0.128419870103176","0.121140838541873","0.135698901664478","4"
"Poor","2015","Urban Area","Female","328","0.04421727664504","0.0401107164947787","0.0483238367953013","5"
"Poor","2015","Rural Area","Male","152","0.045538028939764","0.0392789879259324","0.0517970699535956","5"
"Poor","2015","Urban Area","Male","244","0.0374820556840956","0.0333494882678064","0.0416146231003847","5"
"Poor","2015","Rural Area","Female","181","0.0427570522938537","0.0371028831655935","0.0484112214221138","5"
"Satisfactory","2015","Rural Area","Male","1401","0.336906495052581","0.322716460690598","0.351096529414564","3"
"Satisfactory","2015","Rural Area","Female","1627","0.338956037844311","0.325726621407136","0.352185454281486","3"
"Satisfactory","2015","Urban Area","Female","2981","0.326084936033329","0.316720738735648","0.335449133331011","3"
"Satisfactory","2015","Urban Area","Male","2436","0.323687781786577","0.313507950066187","0.333867613506968","3"
"Very good","2015","Urban Area","Male","1046","0.119609798615934","0.112549471734021","0.126670125497847","1"
"Very good","2015","Urban Area","Female","1067","0.0970888635672895","0.0911744754757461","0.103003251658833","1"
"Very good","2015","Rural Area","Female","461","0.0809213545937162","0.0732994810571946","0.0885432281302379","1"
"Very good","2015","Rural Area","Male","452","0.0899171774733356","0.0813289574954899","0.0985053974511813","1"
"Good","2016","Urban Area","Male","3559","0.402842745545684","0.392782123539392","0.412903367551975","2"
"Good","2016","Urban Area","Female","3703","0.356762470559665","0.347332272658232","0.366192668461098","2"
"Good","2016","Rural Area","Male","1912","0.401009284635292","0.387160308339434","0.414858260931151","2"
"Good","2016","Rural Area","Female","1945","0.365394161284096","0.352050786852612","0.37873753571558","2"
"Less good","2016","Urban Area","Female","1574","0.176961139500187","0.169448463460674","0.1844738155397","4"
"Less good","2016","Rural Area","Male","553","0.134082452529361","0.12445404075267","0.143710864306051","4"
"Less good","2016","Rural Area","Female","775","0.175923784759862","0.165373144649194","0.18647442487053","4"
"Less good","2016","Urban Area","Male","1041","0.134800729281213","0.127795588051122","0.141805870511304","4"
"Poor","2016","Urban Area","Female","406","0.0462541270839534","0.0421194926384092","0.0503887615294976","5"
"Poor","2016","Urban Area","Male","289","0.0347377714094468","0.0309816784257255","0.038493864393168","5"
"Poor","2016","Rural Area","Male","171","0.0377404039315767","0.0323554770585727","0.0431253308045808","5"
"Poor","2016","Rural Area","Female","193","0.0449479908105738","0.0392068064574999","0.0506891751636476","5"
"Satisfactory","2016","Urban Area","Female","2924","0.325372541593621","0.316149631084625","0.334595452102617","3"
"Satisfactory","2016","Rural Area","Male","1420","0.336443232567414","0.323091877292413","0.349794587842414","3"
"Satisfactory","2016","Urban Area","Male","2556","0.316772000235371","0.307229351807071","0.32631464866367","3"
"Satisfactory","2016","Rural Area","Female","1592","0.34081220611457","0.327678267312981","0.353946144916158","3"
"Very good","2016","Urban Area","Male","1685","0.110846753528286","0.104407100017334","0.117286407039239","1"
"Very good","2016","Urban Area","Female","1306","0.0946497212625735","0.08888718690971","0.100412255615437","1"
"Very good","2016","Rural Area","Female","498","0.0729218570308989","0.0657170911892456","0.0801266228725522","1"
"Very good","2016","Rural Area","Male","755","0.0907246263363568","0.0826086509516371","0.0988406017210764","1"
"Good","2017","Urban Area","Female","4171","0.352578263063096","0.343622966726706","0.361533559399486","2"
"Good","2017","Rural Area","Male","2160","0.404288394895084","0.39118578933894","0.417391000451228","2"
"Good","2017","Rural Area","Female","2177","0.360634474922074","0.348090340631013","0.373178609213134","2"
"Good","2017","Urban Area","Male","4027","0.392932418603684","0.383493474931973","0.402371362275396","2"
"Less good","2017","Rural Area","Male","604","0.139081669683931","0.129842989689097","0.148320349678765","4"
"Less good","2017","Rural Area","Female","817","0.175975105532694","0.166027277936438","0.185922933128949","4"
"Less good","2017","Urban Area","Female","1647","0.174385946753292","0.167273765167653","0.181498128338931","4"
"Less good","2017","Urban Area","Male","1145","0.130887846109059","0.124369558559527","0.137406133658591","4"
"Poor","2017","Urban Area","Female","382","0.0387091678874183","0.0350934638493946","0.042324871925442","5"
"Poor","2017","Urban Area","Male","295","0.0344115504333259","0.0308887008990398","0.0379343999676119","5"
"Poor","2017","Rural Area","Male","173","0.0408331271192685","0.035549314532797","0.0461169397057399","5"
"Poor","2017","Rural Area","Female","199","0.0380200933568513","0.0330240976494287","0.0430160890642739","5"
"Satisfactory","2017","Urban Area","Female","3237","0.333691158414754","0.324852859324004","0.342529457505505","3"
"Satisfactory","2017","Rural Area","Male","1574","0.330867224524111","0.318304697039539","0.343429752008683","3"
"Satisfactory","2017","Urban Area","Male","2821","0.317937556514684","0.308937837975067","0.326937275054301","3"
"Satisfactory","2017","Rural Area","Female","1847","0.355210310775977","0.342708172713229","0.367712448838725","3"
"Very good","2017","Urban Area","Male","1997","0.123830628339247","0.11746481331283","0.130196443365663","1"
"Very good","2017","Urban Area","Female","1497","0.100635463881439","0.0949964656048627","0.106274462158015","1"
"Very good","2017","Rural Area","Male","878","0.0849295837776055","0.0774865368942491","0.0923726306609619","1"
"Very good","2017","Rural Area","Female","589","0.0701600154124044","0.0634876255573891","0.0768324052674197","1"
"Good","2018","Rural Area","Female","2025","0.36667321280368","0.353706855384729","0.379639570222631","2"
"Good","2018","Urban Area","Male","3770","0.394542370542208","0.384744525578307","0.404340215506109","2"
"Good","2018","Rural Area","Male","1884","0.385782927299892","0.372176928419275","0.399388926180508","2"
"Good","2018","Urban Area","Female","3857","0.359555474943649","0.35028907522824","0.368821874659057","2"
"Less good","2018","Urban Area","Male","1027","0.124413859662579","0.117797399817688","0.13103031950747","4"
"Less good","2018","Urban Area","Female","1506","0.173560813160606","0.166247425288945","0.180874201032266","4"
"Less good","2018","Rural Area","Male","568","0.130168693029075","0.12076347697724","0.13957390908091","4"
"Less good","2018","Rural Area","Female","766","0.156875616506463","0.147090003971586","0.166661229041339","4"
"Poor","2018","Urban Area","Male","278","0.0318023877246391","0.0282847287975788","0.0353200466516995","5"
"Poor","2018","Urban Area","Female","367","0.0409865919176561","0.0371581632317379","0.0448150206035742","5"
"Poor","2018","Rural Area","Male","168","0.0398723967282303","0.0344035136859155","0.045341279770545","5"
"Poor","2018","Rural Area","Female","186","0.0397266408237575","0.0344712764779695","0.0449820051695455","5"
"Satisfactory","2018","Urban Area","Male","2606","0.314907091357489","0.30559584501697","0.324218337698008","3"
"Satisfactory","2018","Urban Area","Female","3155","0.327606011557788","0.31854294518665","0.336669077928926","3"
"Satisfactory","2018","Rural Area","Female","1751","0.362586255942641","0.349650826573966","0.375521685311316","3"
"Satisfactory","2018","Rural Area","Male","1525","0.352013489545935","0.33866412409009","0.36536285500178","3"
"Very good","2018","Urban Area","Male","1878","0.134334290713085","0.127498159172461","0.141170422253708","1"
"Very good","2018","Urban Area","Female","1417","0.0982911084203017","0.0925423029827462","0.104039913857857","1"
"Very good","2018","Rural Area","Male","772","0.0921624933968675","0.0840775095709833","0.100247477222752","1"
"Very good","2018","Rural Area","Female","578","0.0741382739234591","0.0670887665494065","0.0811877812975117","1"
"Good","2019","Urban Area","Female","3626","0.375741411355334","0.365856201937738","0.38562662077293","2"
"Good","2019","Rural Area","Male","1986","0.386850773366449","0.373198879619222","0.400502667113675","2"
"Good","2019","Urban Area","Male","3700","0.413032822606645","0.40280739317715","0.42325825203614","2"
"Good","2019","Rural Area","Female","1994","0.37173208864688","0.358383485586109","0.38508069170765","2"
"Less good","2019","Urban Area","Female","1307","0.168825224194781","0.161179406738462","0.176471041651099","4"
"Less good","2019","Rural Area","Male","560","0.137479543824713","0.127826999256263","0.147132088393162","4"
"Less good","2019","Rural Area","Female","736","0.17349878542733","0.163039107281847","0.183958463572813","4"
"Less good","2019","Urban Area","Male","912","0.120861826629374","0.114092343492478","0.12763130976627","4"
"Poor","2019","Urban Area","Male","247","0.0328569679745332","0.0291549249589723","0.0365590109900941","5"
"Poor","2019","Urban Area","Female","302","0.0370625034188275","0.0332066057066691","0.0409184011309859","5"
"Poor","2019","Rural Area","Male","154","0.040188123407422","0.0346828360100894","0.0456934108047546","5"
"Poor","2019","Rural Area","Female","142","0.0288478667397637","0.0242246011859085","0.033471132293619","5"
"Satisfactory","2019","Urban Area","Male","2393","0.306396072644843","0.296822374421768","0.315969770867918","3"
"Satisfactory","2019","Urban Area","Female","2739","0.320757973644558","0.311230887655403","0.330285059633712","3"
"Satisfactory","2019","Rural Area","Male","1481","0.344905406488904","0.331581239068032","0.358229573909777","3"
"Satisfactory","2019","Rural Area","Female","1637","0.357953548320947","0.344711812642393","0.371195283999502","3"
"Very good","2019","Urban Area","Male","1655","0.126852310144605","0.119940760849783","0.133763859439426","1"
"Very good","2019","Urban Area","Female","1247","0.0976128873864997","0.0915551686924911","0.103670606080508","1"
"Very good","2019","Rural Area","Male","708","0.0905761529125124","0.0825311134852616","0.0986211923397632","1"
"Very good","2019","Rural Area","Female","526","0.0679677108650796","0.0610156245698428","0.0749197971603164","1"
