"ple0008","year","migback","regtyp","n","percent","lower_confidence","upper_confidence","value"
"Satisfactory","1994","direct migration background","Urban Area","548","0.302163152370806","0.281998017821333","0.322328286920279","3"
"Satisfactory","1994","indirect migration background","Urban Area","73","0.178837893823186","0.142361710816237","0.215314076830136","3"
"Satisfactory","1994","indirect migration background","Rural Area","14","","","","3"
"Very good","1994","no migration background","Urban Area","566","0.079180382426171","0.0724542754848592","0.0859064893674827","1"
"Very good","1994","no migration background","Rural Area","361","0.082449244519479","0.0737813573953875","0.0911171316435704","1"
"Very good","1994","direct migration background","Urban Area","215","0.0956322875185316","0.0827177689658641","0.108546806071199","1"
"Very good","1994","direct migration background","Rural Area","42","0.134853532797333","0.100190252531959","0.169516813062708","1"
"Very good","1994","indirect migration background","Urban Area","132","0.281788658809798","0.238968029350181","0.324609288269415","1"
"Very good","1994","indirect migration background","Rural Area","28","","","","1"
"Good","1995","no migration background","Rural Area","1651","0.386816712759423","0.37158635443575","0.402047071083096","2"
"Good","1995","no migration background","Urban Area","2455","0.377305982181362","0.365127252472281","0.389484711890443","2"
"Good","1995","direct migration background","Rural Area","170","0.351905763012687","0.308452602468616","0.395358923556758","2"
"Good","1995","direct migration background","Urban Area","972","0.396860508672021","0.377037572282094","0.416683445061949","2"
"Good","1995","indirect migration background","Urban Area","205","0.469890010322033","0.423096193265987","0.51668382737808","2"
"Good","1995","indirect migration background","Rural Area","30","0.328762902521484","0.222447340902267","0.435078464140701","2"
"Less good","1995","no migration background","Urban Area","849","0.156125341575822","0.147005370244707","0.165245312906937","4"
"Less good","1995","no migration background","Rural Area","487","0.150568089097633","0.1393841934311","0.161751984764165","4"
"Less good","1995","direct migration background","Rural Area","75","0.166579019479943","0.132676539667486","0.2004814992924","4"
"Less good","1995","direct migration background","Urban Area","353","0.14850776445814","0.134099718382261","0.16291581053402","4"
"Less good","1995","indirect migration background","Urban Area","33","0.0858590043167246","0.0595922211292664","0.112125787504183","4"
"Less good","1995","indirect migration background","Rural Area","6","","","","4"
"Poor","1995","no migration background","Urban Area","222","0.0479305539805881","0.0425632234847225","0.0532978844764537","5"
"Poor","1995","no migration background","Rural Area","125","0.0394426596533228","0.033355606486398","0.0455297128202476","5"
"Poor","1995","direct migration background","Urban Area","114","0.0525402492684252","0.0435002871290652","0.0615802114077852","5"
"Poor","1995","direct migration background","Rural Area","16","","","","5"
"Poor","1995","indirect migration background","Urban Area","8","","","","5"
"Poor","1995","indirect migration background","Rural Area","","","","","5"
"Satisfactory","1995","no migration background","Rural Area","1329","0.348892169355131","0.333987085566147","0.363797253144114","3"
"Satisfactory","1995","no migration background","Urban Area","2046","0.349564987114251","0.337584245038044","0.361545729190457","3"
"Satisfactory","1995","direct migration background","Urban Area","637","0.282853577193418","0.26460517188539","0.301101982501447","3"
"Satisfactory","1995","direct migration background","Rural Area","151","0.322265424139172","0.279742239881463","0.364788608396882","3"
"Satisfactory","1995","indirect migration background","Urban Area","69","0.196180711923437","0.158948851555032","0.233412572291842","3"
"Satisfactory","1995","indirect migration background","Rural Area","14","","","","3"
"Very good","1995","no migration background","Urban Area","513","0.0690731351479771","0.0627018041797799","0.0754444661161742","1"
"Very good","1995","no migration background","Rural Area","336","0.0742803691344913","0.0660798921348464","0.0824808461341363","1"
"Very good","1995","direct migration background","Urban Area","264","0.119237900407995","0.106107540469134","0.132368260346855","1"
"Very good","1995","direct migration background","Rural Area","52","0.126804767487873","0.0965277863901466","0.1570817485856","1"
"Very good","1995","indirect migration background","Urban Area","122","0.224477224678573","0.185357950075157","0.26359649928199","1"
"Very good","1995","indirect migration background","Rural Area","25","","","","1"
"Good","1996","no migration background","Urban Area","2412","0.371366997551512","0.359180867236165","0.38355312786686","2"
"Good","1996","no migration background","Rural Area","1607","0.383890322076753","0.368611345242059","0.399169298911447","2"
"Good","1996","direct migration background","Urban Area","834","0.360150358059052","0.339948132948416","0.380352583169689","2"
"Good","1996","direct migration background","Rural Area","164","0.365964182291604","0.321309138787264","0.410619225795944","2"
"Good","1996","indirect migration background","Urban Area","206","0.399565301501827","0.354901685858522","0.444228917145132","2"
"Good","1996","indirect migration background","Rural Area","37","0.339849023486868","0.240319227718036","0.439378819255699","2"
"Less good","1996","no migration background","Urban Area","827","0.153097907398396","0.144016214613611","0.16217960018318","4"
"Less good","1996","no migration background","Rural Area","465","0.14146003189268","0.130511426330691","0.15240863745467","4"
"Less good","1996","direct migration background","Urban Area","319","0.146448055047328","0.13156900867557","0.161327101419086","4"
"Less good","1996","direct migration background","Rural Area","67","0.142266598269274","0.109883234052673","0.174649962485876","4"
"Less good","1996","indirect migration background","Rural Area","5","","","","4"
"Less good","1996","indirect migration background","Urban Area","25","","","","4"
"Poor","1996","no migration background","Urban Area","200","0.0435969561658675","0.0384468742663072","0.0487470380654278","5"
"Poor","1996","no migration background","Rural Area","125","0.040512974025378","0.034318872901023","0.046707075149733","5"
"Poor","1996","direct migration background","Urban Area","117","0.0645426359539348","0.0542018472726634","0.0748834246352062","5"
"Poor","1996","direct migration background","Rural Area","19","","","","5"
"Poor","1996","indirect migration background","Urban Area","3","","","","5"
"Poor","1996","indirect migration background","Rural Area","1","","","","5"
"Satisfactory","1996","no migration background","Rural Area","1377","0.359553694192325","0.344477736316969","0.374629652067681","3"
"Satisfactory","1996","no migration background","Urban Area","2056","0.355428379116774","0.343356434981931","0.367500323251616","3"
"Satisfactory","1996","direct migration background","Urban Area","667","0.321612499628957","0.301955207429392","0.341269791828521","3"
"Satisfactory","1996","direct migration background","Rural Area","155","0.364231376054489","0.319621342255608","0.40884140985337","3"
"Satisfactory","1996","indirect migration background","Urban Area","99","0.26060900678987","0.22058146756576","0.30063654601398","3"
"Satisfactory","1996","indirect migration background","Rural Area","17","","","","3"
"Very good","1996","no migration background","Urban Area","544","0.0765097597674507","0.0698056649128533","0.0832138546220481","1"
"Very good","1996","no migration background","Rural Area","318","0.0745829778128638","0.0663292474577842","0.0828367081679434","1"
"Very good","1996","direct migration background","Urban Area","232","0.107246451310729","0.0942245148192183","0.120268387802239","1"
"Very good","1996","direct migration background","Rural Area","42","0.0776370631778588","0.0528297459365892","0.102444380419128","1"
"Very good","1996","indirect migration background","Urban Area","129","0.253812908450902","0.214129604632118","0.293496212269685","1"
"Very good","1996","indirect migration background","Rural Area","27","","","","1"
"Good","1997","no migration background","Urban Area","2520","0.382084136064817","0.369768930235659","0.394399341893975","2"
"Good","1997","no migration background","Rural Area","1615","0.371563765938775","0.356305826976716","0.386821704900835","2"
"Good","1997","direct migration background","Urban Area","873","0.376539018413033","0.35564641478436","0.397431622041706","2"
"Good","1997","indirect migration background","Urban Area","259","0.497676747553729","0.45340615172668","0.541947343380778","2"
"Good","1997","direct migration background","Rural Area","155","0.324705321378679","0.280028400677516","0.369382242079841","2"
"Good","1997","indirect migration background","Rural Area","33","0.372040068176832","0.268676076491859","0.475404059861806","2"
"Less good","1997","no migration background","Urban Area","752","0.142362462246553","0.133506267968629","0.151218656524476","4"
"Less good","1997","no migration background","Rural Area","441","0.13891025299291","0.127989817779245","0.149830688206575","4"
"Less good","1997","direct migration background","Urban Area","323","0.175063846125359","0.158677152499118","0.1914505397516","4"
"Less good","1997","direct migration background","Rural Area","63","0.148443458355223","0.114521638599904","0.182365278110541","4"
"Less good","1997","indirect migration background","Urban Area","27","","","","4"
"Less good","1997","indirect migration background","Rural Area","7","","","","4"
"Poor","1997","no migration background","Urban Area","211","0.0467059068413502","0.041357839656593","0.0520539740261074","5"
"Poor","1997","no migration background","Rural Area","130","0.0388305715941606","0.0327304926887538","0.0449306504995675","5"
"Poor","1997","direct migration background","Urban Area","98","0.0462998011374767","0.0372387531203188","0.0553608491546346","5"
"Poor","1997","direct migration background","Rural Area","16","","","","5"
"Poor","1997","indirect migration background","Urban Area","4","","","","5"
"Poor","1997","indirect migration background","Rural Area","1","","","","5"
"Satisfactory","1997","no migration background","Urban Area","1998","0.352236863930982","0.340130240996141","0.364343486865823","3"
"Satisfactory","1997","no migration background","Rural Area","1366","0.375903353555744","0.360609651998108","0.391197055113379","3"
"Satisfactory","1997","direct migration background","Urban Area","591","0.297762349890972","0.278044485332397","0.317480214449548","3"
"Satisfactory","1997","direct migration background","Rural Area","146","0.374915245494727","0.328727382450595","0.42110310853886","3"
"Satisfactory","1997","indirect migration background","Urban Area","73","0.205568877204428","0.169787516021966","0.24135023838689","3"
"Satisfactory","1997","indirect migration background","Rural Area","14","","","","3"
"Very good","1997","no migration background","Urban Area","499","0.0766106309162978","0.069869473734145","0.0833517880984505","1"
"Very good","1997","no migration background","Rural Area","301","0.0747920559184103","0.0664859780395944","0.0830981337972261","1"
"Very good","1997","direct migration background","Urban Area","181","0.104334984433159","0.0911533059102958","0.117516662956022","1"
"Very good","1997","direct migration background","Rural Area","42","0.0996024065201611","0.0710301892362799","0.128174623804042","1"
"Very good","1997","indirect migration background","Urban Area","127","0.223150626049223","0.186285347829386","0.260015904269059","1"
"Very good","1997","indirect migration background","Rural Area","29","","","","1"
"Good","1998","no migration background","Urban Area","2931","0.394304552498896","0.382776068404756","0.405833036593037","2"
"Good","1998","no migration background","Rural Area","1890","0.392632255423287","0.37816524923674","0.407099261609833","2"
"Good","1998","direct migration background","Urban Area","865","0.407032610936777","0.385539246013131","0.428525975860423","2"
"Good","1998","direct migration background","Rural Area","154","0.34665892320518","0.300423795637808","0.392894050772551","2"
"Good","1998","indirect migration background","Urban Area","243","0.429636603474995","0.386674111546721","0.472599095403269","2"
"Good","1998","indirect migration background","Rural Area","35","0.376115826754273","0.276588994056165","0.47564265945238","2"
"Less good","1998","no migration background","Urban Area","845","0.139108712527686","0.130945135851139","0.147272289204233","4"
"Less good","1998","direct migration background","Urban Area","295","0.143368548904614","0.128036564907954","0.158700532901274","4"
"Less good","1998","no migration background","Rural Area","501","0.136633335223807","0.126458303062428","0.146808367385187","4"
"Less good","1998","direct migration background","Rural Area","67","0.174009820145834","0.137177828155836","0.210841812135831","4"
"Less good","1998","indirect migration background","Urban Area","36","0.0767027762704254","0.0536066412587121","0.0997989112821387","4"
"Less good","1998","indirect migration background","Rural Area","7","","","","4"
"Poor","1998","no migration background","Urban Area","271","0.0498085863445848","0.0446765843904444","0.0549405882987251","5"
"Poor","1998","no migration background","Rural Area","147","0.0384978334080257","0.0327981189943208","0.0441975478217307","5"
"Poor","1998","direct migration background","Urban Area","83","0.0410134662092971","0.032336979685849","0.0496899527327453","5"
"Poor","1998","direct migration background","Rural Area","19","","","","5"
"Poor","1998","indirect migration background","Urban Area","4","","","","5"
"Poor","1998","indirect migration background","Rural Area","1","","","","5"
"Satisfactory","1998","no migration background","Rural Area","1439","0.338973701559554","0.324950338122511","0.352997064996596","3"
"Satisfactory","1998","no migration background","Urban Area","2168","0.325985699067627","0.314928045385802","0.337043352749453","3"
"Satisfactory","1998","direct migration background","Urban Area","579","0.29478732403044","0.274839806190452","0.314734841870427","3"
"Satisfactory","1998","direct migration background","Rural Area","138","0.35006444977384","0.303724022136046","0.396404877411634","3"
"Satisfactory","1998","indirect migration background","Urban Area","82","0.217168078975317","0.18138355363349","0.252952604317144","3"
"Satisfactory","1998","indirect migration background","Rural Area","15","","","","3"
"Very good","1998","no migration background","Urban Area","688","0.0907924495612054","0.0840146996831853","0.0975701994392256","1"
"Very good","1998","no migration background","Rural Area","400","0.0932628743853265","0.0846478816636536","0.101877867106999","1"
"Very good","1998","direct migration background","Urban Area","185","0.113798049918873","0.0999046618867138","0.127691437951031","1"
"Very good","1998","direct migration background","Rural Area","29","","","","1"
"Very good","1998","indirect migration background","Urban Area","145","0.269367492609757","0.230865332975388","0.307869652244126","1"
"Very good","1998","indirect migration background","Rural Area","33","0.381291317814465","0.281498575278103","0.481084060350828","1"
"Good","1999","no migration background","Urban Area","2723","0.378209657918409","0.366535854520813","0.389883461316004","2"
"Good","1999","no migration background","Rural Area","1794","0.394620332241891","0.379982468569406","0.409258195914375","2"
"Good","1999","direct migration background","Urban Area","771","0.387959291789339","0.365838107672292","0.410080475906385","2"
"Good","1999","direct migration background","Rural Area","135","0.404594243482185","0.35332072464238","0.45586776232199","2"
"Good","1999","indirect migration background","Urban Area","249","0.454674859489299","0.411999668132082","0.497350050846516","2"
"Good","1999","indirect migration background","Rural Area","44","0.479573628999889","0.374596241843585","0.584551016156193","2"
"Less good","1999","no migration background","Urban Area","863","0.151647406558411","0.143013054132102","0.16028175898472","4"
"Less good","1999","no migration background","Rural Area","496","0.127718457686146","0.117722389085503","0.13771452628679","4"
"Less good","1999","direct migration background","Urban Area","279","0.162687181833259","0.145932133887611","0.179442229778906","4"
"Less good","1999","direct migration background","Rural Area","64","0.167094202337711","0.128121960166515","0.206066444508907","4"
"Less good","1999","indirect migration background","Rural Area","3","","","","4"
"Less good","1999","indirect migration background","Urban Area","28","","","","4"
"Poor","1999","no migration background","Rural Area","152","0.046806350731606","0.0404805280340274","0.0531321734291846","5"
"Poor","1999","no migration background","Urban Area","257","0.0473131082816372","0.0422022961555028","0.0524239204077717","5"
"Poor","1999","direct migration background","Urban Area","75","0.0383551248293292","0.0296365761243911","0.0470736735342672","5"
"Poor","1999","direct migration background","Rural Area","14","","","","5"
"Poor","1999","indirect migration background","Urban Area","5","","","","5"
"Poor","1999","indirect migration background","Rural Area","1","","","","5"
"Satisfactory","1999","no migration background","Rural Area","1514","0.358047543795792","0.343689481421441","0.372405606170144","3"
"Satisfactory","1999","no migration background","Urban Area","2188","0.334678884617401","0.323319523883584","0.346038245351217","3"
"Satisfactory","1999","direct migration background","Urban Area","549","0.308622158773927","0.28765225596981","0.329592061578044","3"
"Satisfactory","1999","direct migration background","Rural Area","115","0.299403049725907","0.251557781855116","0.347248317596698","3"
"Satisfactory","1999","indirect migration background","Urban Area","99","0.215555109049364","0.180313346033928","0.2507968720648","3"
"Satisfactory","1999","indirect migration background","Rural Area","13","","","","3"
"Very good","1999","no migration background","Urban Area","598","0.0881509426241421","0.0813259994672662","0.094975885781018","1"
"Very good","1999","no migration background","Rural Area","327","0.0728073155445645","0.0650261158455187","0.0805885152436104","1"
"Very good","1999","direct migration background","Urban Area","190","0.102376242774147","0.0886145486840628","0.116137936864231","1"
"Very good","1999","direct migration background","Rural Area","24","","","","1"
"Very good","1999","indirect migration background","Urban Area","142","0.255633064609111","0.218247900047738","0.293018229170485","1"
"Very good","1999","indirect migration background","Rural Area","26","","","","1"
"Good","2000","no migration background","Rural Area","3102","0.378545190554233","0.367650740859161","0.389439640249305","2"
"Good","2000","no migration background","Urban Area","4986","0.377089725545648","0.36857299322366","0.385606457867635","2"
"Good","2000","direct migration background","Urban Area","1102","0.382297214927071","0.36419401302994","0.400400416824202","2"
"Good","2000","direct migration background","Rural Area","216","0.368497374870613","0.328999333593774","0.407995416147453","2"
"Good","2000","indirect migration background","Urban Area","348","0.466740113116152","0.43029923241141","0.503180993820893","2"
"Good","2000","indirect migration background","Rural Area","48","0.395469894024586","0.304096989746949","0.486842798302222","2"
"Less good","2000","no migration background","Urban Area","1561","0.133757104130127","0.127775520589107","0.139738687671147","4"
"Less good","2000","no migration background","Rural Area","945","0.134742998295617","0.127073493568665","0.142412503022568","4"
"Less good","2000","direct migration background","Urban Area","391","0.138138521467698","0.125284435953005","0.150992606982391","4"
"Less good","2000","direct migration background","Rural Area","77","0.142398833461691","0.113785617197171","0.171012049726211","4"
"Less good","2000","indirect migration background","Urban Area","32","0.0544499185604908","0.0378760943482145","0.0710237427727671","4"
"Less good","2000","indirect migration background","Rural Area","12","","","","4"
"Poor","2000","no migration background","Urban Area","457","0.0431493279483592","0.0395786802520795","0.0467199756446389","5"
"Poor","2000","no migration background","Rural Area","262","0.0393486584910605","0.0349815948908466","0.0437157220912744","5"
"Poor","2000","direct migration background","Urban Area","108","0.0418121018621026","0.0343554925529578","0.0492687111712473","5"
"Poor","2000","direct migration background","Rural Area","25","","","","5"
"Poor","2000","indirect migration background","Urban Area","8","","","","5"
"Poor","2000","indirect migration background","Rural Area","1","","","","5"
"Satisfactory","2000","no migration background","Urban Area","4071","0.338208189780276","0.329894560492903","0.346521819067648","3"
"Satisfactory","2000","no migration background","Rural Area","2579","0.351717252931429","0.340991674503412","0.362442831359447","3"
"Satisfactory","2000","direct migration background","Urban Area","857","0.319305387659236","0.301937606909277","0.336673168409196","3"
"Satisfactory","2000","direct migration background","Rural Area","184","0.309628204998488","0.27177239374497","0.347484016252006","3"
"Satisfactory","2000","indirect migration background","Rural Area","22","","","","3"
"Satisfactory","2000","indirect migration background","Urban Area","137","0.219295727567575","0.189072544195044","0.249518910940105","3"
"Very good","2000","no migration background","Urban Area","1365","0.10779565259559","0.102345976488646","0.113245328702534","1"
"Very good","2000","no migration background","Rural Area","726","0.0956458997276604","0.0890398157653782","0.102251983689943","1"
"Very good","2000","direct migration background","Urban Area","310","0.118446774083892","0.106408868403664","0.13048467976412","1"
"Very good","2000","direct migration background","Rural Area","71","0.134322696915918","0.106402177265183","0.162243216566653","1"
"Very good","2000","indirect migration background","Rural Area","27","","","","1"
"Very good","2000","indirect migration background","Urban Area","195","0.24607920704064","0.214617508694026","0.277540905387254","1"
"Good","2001","no migration background","Urban Area","4554","0.375287264029195","0.366399762964547","0.384174765093843","2"
"Good","2001","no migration background","Rural Area","2757","0.368650541369593","0.357278009650695","0.380023073088491","2"
"Good","2001","direct migration background","Urban Area","989","0.406118123131264","0.386591768362176","0.425644477900351","2"
"Good","2001","direct migration background","Rural Area","168","0.302673840127428","0.262801802974331","0.342545877280525","2"
"Good","2001","indirect migration background","Urban Area","330","0.46505707304807","0.427485393593997","0.502628752502143","2"
"Good","2001","indirect migration background","Rural Area","42","0.368501716679298","0.273953370673804","0.463050062684792","2"
"Less good","2001","no migration background","Urban Area","1443","0.136077129854182","0.129783696631008","0.142370563077357","4"
"Less good","2001","no migration background","Rural Area","879","0.14315511904808","0.134899125268922","0.151411112827238","4"
"Less good","2001","direct migration background","Urban Area","341","0.148773179807589","0.1346240436326","0.162922315982578","4"
"Less good","2001","direct migration background","Rural Area","84","0.172988658121997","0.140161933593079","0.205815382650915","4"
"Less good","2001","indirect migration background","Urban Area","33","0.0401115059012931","0.0253306823306634","0.0548923294719228","4"
"Less good","2001","indirect migration background","Rural Area","6","","","","4"
"Poor","2001","no migration background","Rural Area","244","0.0387719249144421","0.0342211357266568","0.0433227141022274","5"
"Poor","2001","no migration background","Urban Area","426","0.0447392528599883","0.0409446799450189","0.0485338257749577","5"
"Poor","2001","direct migration background","Urban Area","99","0.0427487333000434","0.0347057057862562","0.0507917608138306","5"
"Poor","2001","direct migration background","Rural Area","18","","","","5"
"Poor","2001","indirect migration background","Urban Area","8","","","","5"
"Poor","2001","indirect migration background","Rural Area","1","","","","5"
"Satisfactory","2001","no migration background","Urban Area","3756","0.338821282311161","0.330133631703903","0.347508932918418","3"
"Satisfactory","2001","no migration background","Rural Area","2369","0.353744475147998","0.342473492533659","0.365015457762337","3"
"Satisfactory","2001","direct migration background","Urban Area","724","0.284716708233728","0.266773897692104","0.302659518775352","3"
"Satisfactory","2001","direct migration background","Rural Area","172","0.317545059030913","0.277143076739764","0.357947041322062","3"
"Satisfactory","2001","indirect migration background","Rural Area","26","","","","3"
"Satisfactory","2001","indirect migration background","Urban Area","133","0.23460605741338","0.202685837283113","0.266526277543648","3"
"Very good","2001","no migration background","Urban Area","1223","0.105075070945474","0.0994464666001476","0.1107036752908","1"
"Very good","2001","no migration background","Rural Area","664","0.0956779395198864","0.0887439643484218","0.102611914691351","1"
"Very good","2001","direct migration background","Urban Area","277","0.117643255527376","0.104833212864284","0.130453298190467","1"
"Very good","2001","direct migration background","Rural Area","68","0.167586360460216","0.135170919676029","0.200001801244404","1"
"Very good","2001","indirect migration background","Urban Area","173","0.247070942998733","0.214581548168695","0.279560337828772","1"
"Very good","2001","indirect migration background","Rural Area","25","","","","1"
"Good","2002","no migration background","Rural Area","2886","0.371958160436288","0.360697474985787","0.383218845886788","2"
"Good","2002","no migration background","Urban Area","5168","0.382079934835196","0.37354178620866","0.390618083461731","2"
"Good","2002","direct migration background","Urban Area","896","0.370671752409254","0.351073196144937","0.390270308673571","2"
"Good","2002","direct migration background","Rural Area","180","0.354582939295622","0.311919716008911","0.397246162582332","2"
"Good","2002","indirect migration background","Rural Area","38","0.363091325327029","0.266894886881106","0.459287763772952","2"
"Good","2002","indirect migration background","Urban Area","342","0.475789659322013","0.438390391789238","0.513188926854788","2"
"Less good","2002","no migration background","Urban Area","1506","0.13877395372728","0.132699139453267","0.144848768001293","4"
"Less good","2002","no migration background","Rural Area","883","0.140808595483284","0.132704901392623","0.148912289573945","4"
"Less good","2002","direct migration background","Urban Area","390","0.16191524132843","0.14696739726205","0.176863085394809","4"
"Less good","2002","indirect migration background","Urban Area","41","0.0698580406690613","0.0507689331693546","0.0889471481687681","4"
"Less good","2002","direct migration background","Rural Area","88","0.173170964846817","0.139425149676666","0.206916780016968","4"
"Less good","2002","indirect migration background","Rural Area","8","","","","4"
"Poor","2002","no migration background","Urban Area","412","0.0432920182033276","0.039715881921603","0.0468681544850523","5"
"Poor","2002","no migration background","Rural Area","241","0.0392540943484729","0.0347295979653528","0.0437785907315929","5"
"Poor","2002","direct migration background","Urban Area","102","0.0501461255167184","0.0412901213419748","0.059002129691462","5"
"Poor","2002","direct migration background","Rural Area","16","","","","5"
"Poor","2002","indirect migration background","Urban Area","6","","","","5"
"Poor","2002","indirect migration background","Rural Area","2","","","","5"
"Satisfactory","2002","no migration background","Urban Area","4082","0.345459902931322","0.337104115222021","0.353815690640623","3"
