"pli0083","year","hgtyp1hh","migback","n","percent","lower_confidence","upper_confidence"
"Rarely","1994","1-pers.-HH","direct migration background","","","",""
"Rarely","1994","1-pers.-HH","indirect migration background","","","",""
"Rarely","1994","(Married) couple without C. ","no migration background","","","",""
"Rarely","1994","(Married) couple without C. ","direct migration background","","","",""
"Rarely","1994","(Married) couple without C. ","indirect migration background","","","",""
"Rarely","1994","Single parent ","no migration background","","","",""
"Rarely","1994","Single parent ","direct migration background","","","",""
"Rarely","1994","Single parent ","indirect migration background","","","",""
"Rarely","1994","Couple + C. LE 16 ","no migration background","","","",""
"Rarely","1994","Couple + C. LE 16 ","direct migration background","","","",""
"Rarely","1994","Couple + C. LE 16 ","indirect migration background","","","",""
"Rarely","1994","Couple + C. GT 16 ","no migration background","","","",""
"Rarely","1994","Couple + C. GT 16 ","direct migration background","","","",""
"Rarely","1994","Couple + C. GT 16 ","indirect migration background","","","",""
"Rarely","1994","Couple + C. LE and GT 16","no migration background","","","",""
"Rarely","1994","Couple + C. LE and GT 16","direct migration background","","","",""
"Rarely","1994","Couple + C. LE and GT 16","indirect migration background","","","",""
"Never","1994","1-pers.-HH","no migration background","","","",""
"Never","1994","1-pers.-HH","direct migration background","","","",""
"Never","1994","1-pers.-HH","indirect migration background","","","",""
"Never","1994","(Married) couple without C. ","no migration background","","","",""
"Never","1994","(Married) couple without C. ","direct migration background","","","",""
"Never","1994","(Married) couple without C. ","indirect migration background","","","",""
"Never","1994","Single parent ","no migration background","","","",""
"Never","1994","Single parent ","direct migration background","","","",""
"Never","1994","Single parent ","indirect migration background","","","",""
"Never","1994","Couple + C. LE 16 ","no migration background","","","",""
"Never","1994","Couple + C. LE 16 ","direct migration background","","","",""
"Never","1994","Couple + C. LE 16 ","indirect migration background","","","",""
"Never","1994","Couple + C. GT 16 ","no migration background","","","",""
"Never","1994","Couple + C. GT 16 ","direct migration background","","","",""
"Never","1994","Couple + C. GT 16 ","indirect migration background","","","",""
"Never","1994","Couple + C. LE and GT 16","no migration background","","","",""
"Never","1994","Couple + C. LE and GT 16","direct migration background","","","",""
"Never","1994","Couple + C. LE and GT 16","indirect migration background","","","",""
"Daily","1995","1-pers.-HH","no migration background","1017","0.836811966652343","0.816109815391079","0.857514117913607"
"Daily","1995","1-pers.-HH","direct migration background","158","0.800203081408444","0.744082096003023","0.856324066813865"
"Daily","1995","1-pers.-HH","indirect migration background","27","","",""
"Daily","1995","(Married) couple without C. ","no migration background","2555","0.898814221885495","0.887724844078091","0.909903599692899"
"Daily","1995","(Married) couple without C. ","direct migration background","543","0.890092913618483","0.865190450925702","0.914995376311265"
"Daily","1995","(Married) couple without C. ","indirect migration background","52","0.838424159197622","0.748947138095959","0.927901180299285"
"Daily","1995","Single parent ","no migration background","373","0.747490222216454","0.708502239990438","0.78647820444247"
"Daily","1995","Single parent ","direct migration background","88","0.842515359985653","0.771825679315813","0.913205040655492"
"Daily","1995","Single parent ","indirect migration background","27","","",""
"Daily","1995","Couple + C. LE 16 ","no migration background","1920","0.801038664862787","0.784911577272313","0.817165752453262"
"Daily","1995","Couple + C. LE 16 ","direct migration background","632","0.832868958516711","0.805896451221693","0.859841465811729"
"Daily","1995","Couple + C. LE 16 ","indirect migration background","44","0.871499837058311","0.782243983933931","0.960755690182691"
"Daily","1995","Couple + C. GT 16 ","no migration background","1445","0.81475427098426","0.796588675665743","0.832919866302777"
"Daily","1995","Couple + C. GT 16 ","direct migration background","499","0.876859346660486","0.849740311537828","0.903978381783145"
"Daily","1995","Couple + C. GT 16 ","indirect migration background","139","0.795233210230221","0.734751083898699","0.855715336561742"
"Daily","1995","Couple + C. LE and GT 16","no migration background","602","0.787735723643769","0.758625723105894","0.816845724181644"
"Daily","1995","Couple + C. LE and GT 16","direct migration background","293","0.822496179252597","0.782293578311966","0.862698780193228"
"Daily","1995","Couple + C. LE and GT 16","indirect migration background","111","0.804578054889676","0.736415294124823","0.872740815654529"
"Min 1x per week","1995","1-pers.-HH","no migration background","137","0.107707361481514","0.0903400045208809","0.125074718442147"
"Min 1x per week","1995","1-pers.-HH","direct migration background","25","","",""
"Min 1x per week","1995","1-pers.-HH","indirect migration background","6","","",""
"Min 1x per week","1995","(Married) couple without C. ","no migration background","215","0.0727247971705593","0.0631757935827061","0.0822738007584124"
"Min 1x per week","1995","(Married) couple without C. ","direct migration background","43","0.0812304518802936","0.0594796882056255","0.102981215554962"
"Min 1x per week","1995","(Married) couple without C. ","indirect migration background","9","","",""
"Min 1x per week","1995","Single parent ","no migration background","68","0.147609348839644","0.115777257478175","0.179441440201113"
"Min 1x per week","1995","Single parent ","direct migration background","9","","",""
"Min 1x per week","1995","Single parent ","indirect migration background","4","","",""
"Min 1x per week","1995","Couple + C. LE 16 ","no migration background","310","0.141521332354393","0.127440751525293","0.155601913183493"
"Min 1x per week","1995","Couple + C. LE 16 ","direct migration background","73","0.101450636169404","0.0796231973620416","0.123278074976767"
"Min 1x per week","1995","Couple + C. LE 16 ","indirect migration background","7","","",""
"Min 1x per week","1995","Couple + C. GT 16 ","no migration background","225","0.132701731339511","0.116838752513758","0.148564710165265"
"Min 1x per week","1995","Couple + C. GT 16 ","direct migration background","47","0.0958396037064128","0.071545337622319","0.120133869790507"
"Min 1x per week","1995","Couple + C. GT 16 ","indirect migration background","25","","",""
"Min 1x per week","1995","Couple + C. LE and GT 16","no migration background","117","0.15501855610974","0.129253629020867","0.180783483198613"
"Min 1x per week","1995","Couple + C. LE and GT 16","direct migration background","33","0.109783967274913","0.0768911918522489","0.142676742697576"
"Min 1x per week","1995","Couple + C. LE and GT 16","indirect migration background","15","","",""
"Min 1x per month","1995","1-pers.-HH","no migration background","13","","",""
"Min 1x per month","1995","1-pers.-HH","direct migration background","4","","",""
"Min 1x per month","1995","1-pers.-HH","indirect migration background","1","","",""
"Min 1x per month","1995","(Married) couple without C. ","no migration background","12","","",""
"Min 1x per month","1995","(Married) couple without C. ","direct migration background","5","","",""
"Min 1x per month","1995","(Married) couple without C. ","indirect migration background","","","",""
"Min 1x per month","1995","Single parent ","no migration background","12","","",""
"Min 1x per month","1995","Single parent ","direct migration background","","","",""
"Min 1x per month","1995","Single parent ","indirect migration background","","","",""
"Min 1x per month","1995","Couple + C. LE 16 ","no migration background","28","","",""
"Min 1x per month","1995","Couple + C. LE 16 ","direct migration background","6","","",""
"Min 1x per month","1995","Couple + C. LE 16 ","indirect migration background","1","","",""
"Min 1x per month","1995","Couple + C. GT 16 ","no migration background","32","0.0192254213121034","0.012804686347174","0.0256461562770328"
"Min 1x per month","1995","Couple + C. GT 16 ","direct migration background","6","","",""
"Min 1x per month","1995","Couple + C. GT 16 ","indirect migration background","3","","",""
"Min 1x per month","1995","Couple + C. LE and GT 16","no migration background","12","","",""
"Min 1x per month","1995","Couple + C. LE and GT 16","direct migration background","5","","",""
"Min 1x per month","1995","Couple + C. LE and GT 16","indirect migration background","","","",""
"Rarely","1995","1-pers.-HH","no migration background","36","0.0296233758776074","0.0201250991206719","0.0391216526345429"
