"pli0083","year","bula_h","e11103","n","percent","lower_confidence","upper_confidence","value"
"Min 1x per month","1997","Hamburg","Not Working","","","","","3"
"Min 1x per month","1997","North Rhine-Westphalia","Part Time","","","","","3"
"Min 1x per month","1997","North Rhine-Westphalia","Not Working","","","","","3"
"Min 1x per month","1997","Hesse","Full Time","","","","","3"
"Min 1x per month","1997","Hesse","Part Time","","","","","3"
"Min 1x per month","1997","Baden-Württemberg","Not Working","","","","","3"
"Min 1x per month","1997","Bavaria","Full Time","","","","","3"
"Min 1x per month","1997","Bavaria","Part Time","","","","","3"
"Min 1x per month","1997","Bavaria","Not Working","","","","","3"
"Min 1x per month","1997","Berlin","Full Time","","","","","3"
"Min 1x per month","1997","Berlin","Part Time","","","","","3"
"Min 1x per month","1997","Berlin","Not Working","","","","","3"
"Min 1x per month","1997","Brandenburg","Full Time","","","","","3"
"Min 1x per month","1997","Brandenburg","Part Time","","","","","3"
"Min 1x per month","1997","Saxony","Not Working","","","","","3"
"Min 1x per month","1997","Saxony-Anhalt","Full Time","","","","","3"
"Min 1x per month","1997","Saxony-Anhalt","Part Time","","","","","3"
"Min 1x per month","1997","Saxony-Anhalt","Not Working","","","","","3"
"Min 1x per month","1997","Thuringia","Full Time","","","","","3"
"Min 1x per month","1997","Thuringia","Part Time","","","","","3"
"Min 1x per month","1997","Thuringia","Not Working","","","","","3"
"Min 1x per month","1997","Lower Saxony","Full Time","","","","","3"
"Min 1x per month","1997","Lower Saxony","Part Time","","","","","3"
"Min 1x per month","1997","Lower Saxony","Not Working","","","","","3"
"Min 1x per month","1997","Bremen","Full Time","","","","","3"
"Min 1x per month","1997","Bremen","Part Time","","","","","3"
"Min 1x per month","1997","Bremen","Not Working","","","","","3"
"Min 1x per month","1997","North Rhine-Westphalia","Full Time","","","","","3"
"Min 1x per month","1997","Hesse","Not Working","","","","","3"
"Min 1x per month","1997","Rhineland-Palatinate,Saarland","Full Time","","","","","3"
"Min 1x per month","1997","Rhineland-Palatinate,Saarland","Part Time","","","","","3"
"Min 1x per month","1997","Rhineland-Palatinate,Saarland","Not Working","","","","","3"
"Min 1x per month","1997","Baden-Württemberg","Full Time","","","","","3"
"Min 1x per month","1997","Baden-Württemberg","Part Time","","","","","3"
"Min 1x per week","1997","North Rhine-Westphalia","Part Time","","","","","2"
"Min 1x per week","1997","North Rhine-Westphalia","Not Working","","","","","2"
"Min 1x per week","1997","Hesse","Full Time","","","","","2"
"Min 1x per week","1997","Hesse","Part Time","","","","","2"
"Min 1x per week","1997","Hesse","Not Working","","","","","2"
"Min 1x per week","1997","Rhineland-Palatinate,Saarland","Full Time","","","","","2"
"Min 1x per week","1997","Brandenburg","Not Working","","","","","2"
"Min 1x per week","1997","Mecklenburg-Western Pomerania","Full Time","","","","","2"
"Min 1x per week","1997","Mecklenburg-Western Pomerania","Part Time","","","","","2"
"Min 1x per week","1997","Mecklenburg-Western Pomerania","Not Working","","","","","2"
"Min 1x per week","1997","Saxony","Full Time","","","","","2"
"Min 1x per week","1997","Saxony","Part Time","","","","","2"
"Min 1x per week","1997","Saxony","Not Working","","","","","2"
"Min 1x per week","1997","Saxony-Anhalt","Full Time","","","","","2"
"Min 1x per week","1997","Saxony-Anhalt","Part Time","","","","","2"
"Min 1x per week","1997","Saxony-Anhalt","Not Working","","","","","2"
"Min 1x per week","1997","Thuringia","Full Time","","","","","2"
"Min 1x per week","1997","Thuringia","Part Time","","","","","2"
"Min 1x per week","1997","Thuringia","Not Working","","","","","2"
"Min 1x per week","1997","Schleswig-Holstein","Part Time","","","","","2"
"Min 1x per week","1997","Schleswig-Holstein","Not Working","","","","","2"
"Min 1x per week","1997","Hamburg","Full Time","","","","","2"
"Min 1x per week","1997","Hamburg","Part Time","","","","","2"
"Min 1x per week","1997","Hamburg","Not Working","","","","","2"
"Min 1x per week","1997","Lower Saxony","Full Time","","","","","2"
"Min 1x per week","1997","Lower Saxony","Part Time","","","","","2"
"Min 1x per week","1997","Baden-Württemberg","Not Working","","","","","2"
"Min 1x per week","1997","Bavaria","Full Time","","","","","2"
"Min 1x per week","1997","Bavaria","Part Time","","","","","2"
"Min 1x per week","1997","Bavaria","Not Working","","","","","2"
"Min 1x per week","1997","Berlin","Full Time","","","","","2"
"Min 1x per week","1997","Berlin","Part Time","","","","","2"
"Min 1x per week","1997","Berlin","Not Working","","","","","2"
"Min 1x per week","1997","Brandenburg","Full Time","","","","","2"
"Min 1x per week","1997","Brandenburg","Part Time","","","","","2"
"Min 1x per week","1997","Rhineland-Palatinate,Saarland","Part Time","","","","","2"
"Min 1x per week","1997","Rhineland-Palatinate,Saarland","Not Working","","","","","2"
"Min 1x per week","1997","Baden-Württemberg","Full Time","","","","","2"
"Min 1x per week","1997","Bremen","Not Working","","","","","2"
"Min 1x per week","1997","Schleswig-Holstein","Full Time","","","","","2"
"Min 1x per week","1997","Lower Saxony","Not Working","","","","","2"
"Min 1x per week","1997","Bremen","Part Time","","","","","2"
"Min 1x per week","1997","North Rhine-Westphalia","Full Time","","","","","2"
"Min 1x per week","1997","Baden-Württemberg","Part Time","","","","","2"
"Min 1x per week","1997","Bremen","Full Time","","","","","2"
"Never","1997","Mecklenburg-Western Pomerania","Full Time","","","","","5"
"Never","1997","Brandenburg","Not Working","","","","","5"
"Never","1997","Mecklenburg-Western Pomerania","Part Time","","","","","5"
"Never","1997","Mecklenburg-Western Pomerania","Not Working","","","","","5"
"Never","1997","Saxony","Full Time","","","","","5"
"Never","1997","Saxony","Part Time","","","","","5"
"Never","1997","Saxony","Not Working","","","","","5"
"Never","1997","Saxony-Anhalt","Full Time","","","","","5"
"Never","1997","Saxony-Anhalt","Part Time","","","","","5"
"Never","1997","Saxony-Anhalt","Not Working","","","","","5"
"Never","1997","Thuringia","Full Time","","","","","5"
"Never","1997","Thuringia","Part Time","","","","","5"
"Never","1997","Thuringia","Not Working","","","","","5"
"Never","1997","Schleswig-Holstein","Full Time","","","","","5"
"Never","1997","Schleswig-Holstein","Part Time","","","","","5"
"Never","1997","Schleswig-Holstein","Not Working","","","","","5"
"Never","1997","Hamburg","Full Time","","","","","5"
"Never","1997","Hamburg","Part Time","","","","","5"
"Never","1997","Hamburg","Not Working","","","","","5"
"Never","1997","Lower Saxony","Full Time","","","","","5"
"Never","1997","Lower Saxony","Part Time","","","","","5"
"Never","1997","Lower Saxony","Not Working","","","","","5"
"Never","1997","Bremen","Full Time","","","","","5"
"Never","1997","Bremen","Part Time","","","","","5"
"Never","1997","Bremen","Not Working","","","","","5"
"Never","1997","North Rhine-Westphalia","Full Time","","","","","5"
"Never","1997","North Rhine-Westphalia","Part Time","","","","","5"
"Never","1997","North Rhine-Westphalia","Not Working","","","","","5"
"Never","1997","Hesse","Full Time","","","","","5"
"Never","1997","Hesse","Part Time","","","","","5"
"Never","1997","Hesse","Not Working","","","","","5"
"Never","1997","Rhineland-Palatinate,Saarland","Full Time","","","","","5"
"Never","1997","Rhineland-Palatinate,Saarland","Part Time","","","","","5"
"Never","1997","Rhineland-Palatinate,Saarland","Not Working","","","","","5"
"Never","1997","Baden-Württemberg","Full Time","","","","","5"
"Never","1997","Baden-Württemberg","Part Time","","","","","5"
"Never","1997","Baden-Württemberg","Not Working","","","","","5"
"Never","1997","Bavaria","Full Time","","","","","5"
"Never","1997","Bavaria","Part Time","","","","","5"
"Never","1997","Bavaria","Not Working","","","","","5"
"Never","1997","Berlin","Full Time","","","","","5"
"Never","1997","Berlin","Part Time","","","","","5"
"Never","1997","Berlin","Not Working","","","","","5"
"Never","1997","Brandenburg","Full Time","","","","","5"
"Never","1997","Brandenburg","Part Time","","","","","5"
"Rarely","1997","Brandenburg","Not Working","","","","","4"
"Rarely","1997","Mecklenburg-Western Pomerania","Full Time","","","","","4"
"Rarely","1997","Mecklenburg-Western Pomerania","Part Time","","","","","4"
"Rarely","1997","Mecklenburg-Western Pomerania","Not Working","","","","","4"
"Rarely","1997","Saxony","Full Time","","","","","4"
"Rarely","1997","Saxony","Part Time","","","","","4"
"Rarely","1997","Saxony","Not Working","","","","","4"
"Rarely","1997","Saxony-Anhalt","Full Time","","","","","4"
"Rarely","1997","Saxony-Anhalt","Part Time","","","","","4"
"Rarely","1997","Saxony-Anhalt","Not Working","","","","","4"
"Rarely","1997","Thuringia","Full Time","","","","","4"
"Rarely","1997","Thuringia","Part Time","","","","","4"
"Rarely","1997","Thuringia","Not Working","","","","","4"
"Rarely","1997","Baden-Württemberg","Not Working","","","","","4"
"Rarely","1997","Bavaria","Full Time","","","","","4"
"Rarely","1997","Bavaria","Part Time","","","","","4"
"Rarely","1997","Bavaria","Not Working","","","","","4"
"Rarely","1997","Berlin","Full Time","","","","","4"
"Rarely","1997","Berlin","Part Time","","","","","4"
"Rarely","1997","Berlin","Not Working","","","","","4"
"Rarely","1997","Brandenburg","Full Time","","","","","4"
"Rarely","1997","Brandenburg","Part Time","","","","","4"
"Rarely","1997","Schleswig-Holstein","Part Time","","","","","4"
"Rarely","1997","Schleswig-Holstein","Not Working","","","","","4"
"Rarely","1997","North Rhine-Westphalia","Part Time","","","","","4"
"Rarely","1997","North Rhine-Westphalia","Not Working","","","","","4"
"Rarely","1997","Hesse","Full Time","","","","","4"
"Rarely","1997","Hesse","Part Time","","","","","4"
"Rarely","1997","Hesse","Not Working","","","","","4"
"Rarely","1997","Rhineland-Palatinate,Saarland","Full Time","","","","","4"
"Rarely","1997","Rhineland-Palatinate,Saarland","Part Time","","","","","4"
"Rarely","1997","Rhineland-Palatinate,Saarland","Not Working","","","","","4"
"Rarely","1997","Baden-Württemberg","Full Time","","","","","4"
"Rarely","1997","Baden-Württemberg","Part Time","","","","","4"
"Rarely","1997","Hamburg","Full Time","","","","","4"
"Rarely","1997","Lower Saxony","Part Time","","","","","4"
"Rarely","1997","Bremen","Full Time","","","","","4"
"Rarely","1997","Bremen","Part Time","","","","","4"
"Rarely","1997","Bremen","Not Working","","","","","4"
"Rarely","1997","North Rhine-Westphalia","Full Time","","","","","4"
"Rarely","1997","Hamburg","Part Time","","","","","4"
"Rarely","1997","Hamburg","Not Working","","","","","4"
"Rarely","1997","Schleswig-Holstein","Full Time","","","","","4"
"Rarely","1997","Lower Saxony","Full Time","","","","","4"
"Rarely","1997","Lower Saxony","Not Working","","","","","4"
"Daily","1998","North Rhine-Westphalia","Part Time","502","0.812726228617505","0.781030757254568","0.844421699980442","1"
"Daily","1998","North Rhine-Westphalia","Not Working","1005","0.918002656037152","0.901803993604315","0.934201318469989","1"
"Daily","1998","Hesse","Full Time","298","0.802979721879929","0.762341758508488","0.84361768525137","1"
"Daily","1998","Hesse","Part Time","184","0.840091678065012","0.791325682106956","0.888857674023068","1"
"Daily","1998","Hesse","Not Working","321","0.898153947492114","0.867083687239462","0.929224207744766","1"
"Daily","1998","Rhineland-Palatinate,Saarland","Full Time","275","0.855237651003836","0.816564839365246","0.893910462642425","1"
"Daily","1998","Rhineland-Palatinate,Saarland","Part Time","128","0.869918974998259","0.816085943285082","0.923752006711435","1"
"Daily","1998","Rhineland-Palatinate,Saarland","Not Working","304","0.917837714857209","0.888342933663027","0.947332496051392","1"
"Daily","1998","Baden-Württemberg","Full Time","581","0.738271167646855","0.706229679372928","0.770312655920782","1"
"Daily","1998","Baden-Württemberg","Part Time","344","0.794930063993962","0.756270536776395","0.83358959121153","1"
"Daily","1998","Baden-Württemberg","Not Working","611","0.885830930485231","0.861840068319813","0.909821792650649","1"
"Daily","1998","Bavaria","Full Time","613","0.763978763652796","0.734461186266093","0.7934963410395","1"
"Daily","1998","Bavaria","Part Time","315","0.802942444524402","0.762895697949605","0.842989191099199","1"
"Daily","1998","Bavaria","Not Working","600","0.871301166293351","0.846297140779494","0.896305191807207","1"
"Daily","1998","Berlin","Full Time","194","0.795598782679982","0.74457986231015","0.846617703049813","1"
"Daily","1998","Berlin","Part Time","64","0.70137149421889","0.609342224781636","0.793400763656145","1"
"Daily","1998","Berlin","Not Working","174","0.910623460047593","0.870164697677636","0.951082222417549","1"
"Daily","1998","Brandenburg","Full Time","230","0.833652722077868","0.78963959966904","0.877665844486696","1"
"Daily","1998","Brandenburg","Part Time","102","0.875399829959693","0.814773928146297","0.936025731773089","1"
"Daily","1998","Brandenburg","Not Working","217","0.94359673110859","0.913846698081375","0.973346764135804","1"
"Daily","1998","Mecklenburg-Western Pomerania","Full Time","158","0.857215115706886","0.806937155932513","0.90749307548126","1"
"Daily","1998","Mecklenburg-Western Pomerania","Part Time","70","0.887802166740938","0.819070651736542","0.956533681745333","1"
"Daily","1998","Mecklenburg-Western Pomerania","Not Working","132","0.935505563591199","0.89481737212434","0.976193755058057","1"
"Daily","1998","Saxony","Full Time","469","0.839953743723634","0.809640641910056","0.870266845537213","1"
"Daily","1998","Saxony","Part Time","171","0.848111810328435","0.798369992617056","0.897853628039814","1"
"Daily","1998","Saxony","Not Working","396","0.941643257616633","0.91933046733404","0.963956047899226","1"
"Daily","1998","Saxony-Anhalt","Full Time","261","0.853303809213416","0.813400778714407","0.893206839712426","1"
"Daily","1998","Saxony-Anhalt","Part Time","106","0.882454775882068","0.825069017032289","0.939840534731848","1"
"Daily","1998","Saxony-Anhalt","Not Working","253","0.962644222957647","0.93985554849802","0.985432897417274","1"
"Daily","1998","Thuringia","Full Time","257","0.816599142226463","0.773930414775575","0.859267869677351","1"
"Daily","1998","Thuringia","Part Time","124","0.890661561773249","0.838214468356017","0.943108655190481","1"
"Daily","1998","Thuringia","Not Working","266","0.958398013233564","0.934883380793803","0.981912645673325","1"
"Daily","1998","Schleswig-Holstein","Full Time","98","0.655856061778657","0.579827497026412","0.731884626530903","1"
"Daily","1998","Schleswig-Holstein","Part Time","51","0.826345853956945","0.732805002049987","0.919886705863904","1"
"Daily","1998","Hamburg","Not Working","56","0.92887660459597","0.864375310719236","0.993377898472704","1"
"Daily","1998","Lower Saxony","Full Time","381","0.768729057588954","0.731242363668646","0.806215751509262","1"
"Daily","1998","Bremen","Part Time","11","","","","1"
"Daily","1998","Lower Saxony","Part Time","208","0.76799867753308","0.71629117347564","0.819706181590521","1"
"Daily","1998","Lower Saxony","Not Working","404","0.884575623413847","0.855375450207262","0.913775796620431","1"
"Daily","1998","Hamburg","Part Time","21","","","","1"
"Daily","1998","Bremen","Full Time","30","0.747035039571531","0.60881947135059","0.885250607792472","1"
"Daily","1998","Bremen","Not Working","43","0.874485506425016","0.781722824132759","0.967248188717272","1"
"Daily","1998","North Rhine-Westphalia","Full Time","975","0.832868241226879","0.811425718634167","0.854310763819591","1"
"Daily","1998","Hamburg","Full Time","51","0.807764121553876","0.708055670712306","0.907472572395445","1"
"Daily","1998","Schleswig-Holstein","Not Working","116","0.846884012983377","0.787234581388609","0.906533444578145","1"
"Min 1x per month","1998","Brandenburg","Not Working","","","","","3"
"Min 1x per month","1998","Mecklenburg-Western Pomerania","Full Time","2","","","","3"
"Min 1x per month","1998","Mecklenburg-Western Pomerania","Part Time","1","","","","3"
"Min 1x per month","1998","Mecklenburg-Western Pomerania","Not Working","2","","","","3"
"Min 1x per month","1998","Saxony","Full Time","6","","","","3"
"Min 1x per month","1998","Saxony","Part Time","","","","","3"
"Min 1x per month","1998","Schleswig-Holstein","Full Time","8","","","","3"
"Min 1x per month","1998","Schleswig-Holstein","Part Time","","","","","3"
"Min 1x per month","1998","Schleswig-Holstein","Not Working","","","","","3"
"Min 1x per month","1998","Hamburg","Full Time","","","","","3"
"Min 1x per month","1998","Hamburg","Part Time","1","","","","3"
"Min 1x per month","1998","Hamburg","Not Working","","","","","3"
"Min 1x per month","1998","North Rhine-Westphalia","Part Time","1","","","","3"
"Min 1x per month","1998","North Rhine-Westphalia","Not Working","6","","","","3"
"Min 1x per month","1998","Hesse","Full Time","5","","","","3"
"Min 1x per month","1998","Hesse","Part Time","3","","","","3"
"Min 1x per month","1998","Baden-Württemberg","Not Working","5","","","","3"
"Min 1x per month","1998","Bavaria","Full Time","11","","","","3"
"Min 1x per month","1998","Bavaria","Part Time","6","","","","3"
"Min 1x per month","1998","Bavaria","Not Working","5","","","","3"
"Min 1x per month","1998","Berlin","Full Time","1","","","","3"
"Min 1x per month","1998","Berlin","Part Time","2","","","","3"
"Min 1x per month","1998","Berlin","Not Working","2","","","","3"
"Min 1x per month","1998","Brandenburg","Full Time","4","","","","3"
"Min 1x per month","1998","Brandenburg","Part Time","","","","","3"
"Min 1x per month","1998","Saxony","Not Working","3","","","","3"
"Min 1x per month","1998","Saxony-Anhalt","Full Time","1","","","","3"
"Min 1x per month","1998","Saxony-Anhalt","Part Time","1","","","","3"
"Min 1x per month","1998","Saxony-Anhalt","Not Working","3","","","","3"
"Min 1x per month","1998","Thuringia","Full Time","2","","","","3"
"Min 1x per month","1998","Thuringia","Part Time","","","","","3"
"Min 1x per month","1998","Thuringia","Not Working","","","","","3"
"Min 1x per month","1998","Lower Saxony","Part Time","4","","","","3"
"Min 1x per month","1998","Lower Saxony","Full Time","5","","","","3"
"Min 1x per month","1998","Lower Saxony","Not Working","2","","","","3"
"Min 1x per month","1998","Bremen","Full Time","","","","","3"
"Min 1x per month","1998","Bremen","Part Time","","","","","3"
"Min 1x per month","1998","Bremen","Not Working","1","","","","3"
"Min 1x per month","1998","Rhineland-Palatinate,Saarland","Part Time","2","","","","3"
"Min 1x per month","1998","Rhineland-Palatinate,Saarland","Not Working","2","","","","3"
"Min 1x per month","1998","Baden-Württemberg","Full Time","14","","","","3"
"Min 1x per month","1998","Baden-Württemberg","Part Time","8","","","","3"
"Min 1x per month","1998","Rhineland-Palatinate,Saarland","Full Time","1","","","","3"
"Min 1x per month","1998","North Rhine-Westphalia","Full Time","15","","","","3"
"Min 1x per month","1998","Hesse","Not Working","3","","","","3"
"Min 1x per week","1998","North Rhine-Westphalia","Part Time","57","0.135562073444914","0.107750689121642","0.163373457768187","2"
"Min 1x per week","1998","North Rhine-Westphalia","Not Working","66","0.0544399940881684","0.0410444340316011","0.0678355541447357","2"
"Min 1x per week","1998","Hesse","Full Time","54","0.154408848544618","0.117490651051387","0.19132704603785","2"
"Min 1x per week","1998","Hesse","Part Time","16","","","","2"
"Min 1x per week","1998","Hesse","Not Working","27","","","","2"
"Min 1x per week","1998","Rhineland-Palatinate,Saarland","Full Time","34","0.115703236264859","0.0805466820549884","0.15085979047473","2"
"Min 1x per week","1998","Brandenburg","Not Working","9","","","","2"
"Min 1x per week","1998","Mecklenburg-Western Pomerania","Full Time","17","","","","2"
"Min 1x per week","1998","Mecklenburg-Western Pomerania","Part Time","5","","","","2"
"Min 1x per week","1998","Mecklenburg-Western Pomerania","Not Working","4","","","","2"
"Min 1x per week","1998","Saxony","Full Time","75","0.133602292819418","0.1054738599984","0.161730725640436","2"
"Min 1x per week","1998","Saxony","Part Time","20","","","","2"
"Min 1x per week","1998","Saxony","Not Working","22","","","","2"
"Min 1x per week","1998","Saxony-Anhalt","Full Time","32","0.104284216081542","0.0698143954440916","0.138754036718992","2"
"Min 1x per week","1998","Saxony-Anhalt","Part Time","11","","","","2"
"Min 1x per week","1998","Saxony-Anhalt","Not Working","4","","","","2"
"Min 1x per week","1998","Thuringia","Full Time","43","0.124000156847279","0.0876615995431051","0.160338714151453","2"
"Min 1x per week","1998","Thuringia","Part Time","7","","","","2"
"Min 1x per week","1998","Thuringia","Not Working","4","","","","2"
"Min 1x per week","1998","Brandenburg","Full Time","33","0.116836726811402","0.0788709810502545","0.15480247257255","2"
"Min 1x per week","1998","Schleswig-Holstein","Part Time","10","","","","2"
"Min 1x per week","1998","Schleswig-Holstein","Not Working","21","","","","2"
"Min 1x per week","1998","Hamburg","Full Time","6","","","","2"
"Min 1x per week","1998","Hamburg","Part Time","10","","","","2"
"Min 1x per week","1998","Hamburg","Not Working","5","","","","2"
"Min 1x per week","1998","Lower Saxony","Full Time","71","0.157152470027811","0.124795706774968","0.189509233280654","2"
"Min 1x per week","1998","Lower Saxony","Part Time","32","0.141332601510681","0.0986587568517252","0.184006446169636","2"
"Min 1x per week","1998","Baden-Württemberg","Not Working","36","0.0646776362543356","0.0461229363928035","0.0832323361158677","2"
"Min 1x per week","1998","Bavaria","Full Time","137","0.175144482095424","0.148723333206157","0.201565630984691","2"
"Min 1x per week","1998","Bavaria","Part Time","51","0.134689683945529","0.100319520800569","0.169059847090489","2"
"Min 1x per week","1998","Bavaria","Not Working","59","0.0851229372805343","0.0642855554330075","0.105960319128061","2"
"Min 1x per week","1998","Berlin","Full Time","33","0.149566934822059","0.104445766574911","0.194688103069206","2"
"Min 1x per week","1998","Berlin","Part Time","20","","","","2"
"Min 1x per week","1998","Berlin","Not Working","8","","","","2"
"Min 1x per week","1998","Brandenburg","Part Time","8","","","","2"
"Min 1x per week","1998","Bremen","Not Working","4","","","","2"
"Min 1x per week","1998","Lower Saxony","Not Working","41","0.0874413087369153","0.0616271543821279","0.113255463091703","2"
"Min 1x per week","1998","Schleswig-Holstein","Full Time","39","0.243799267333406","0.175086536892209","0.312511997774603","2"
"Min 1x per week","1998","Rhineland-Palatinate,Saarland","Not Working","20","","","","2"
"Min 1x per week","1998","Baden-Württemberg","Full Time","107","0.183276865981933","0.155075496666845","0.211478235297021","2"
"Min 1x per week","1998","Bremen","Full Time","5","","","","2"
"Min 1x per week","1998","Bremen","Part Time","2","","","","2"
"Min 1x per week","1998","North Rhine-Westphalia","Full Time","130","0.113820147460907","0.0955673791303872","0.132072915791427","2"
"Min 1x per week","1998","Rhineland-Palatinate,Saarland","Part Time","14","","","","2"
"Min 1x per week","1998","Baden-Württemberg","Part Time","49","0.127923731358144","0.0959425963256871","0.159904866390601","2"
"Never","1998","Saxony","Part Time","","","","","5"
"Never","1998","Saxony","Not Working","2","","","","5"
"Never","1998","Brandenburg","Not Working","1","","","","5"
"Never","1998","Mecklenburg-Western Pomerania","Not Working","2","","","","5"
"Never","1998","Saxony","Full Time","1","","","","5"
"Never","1998","Mecklenburg-Western Pomerania","Full Time","2","","","","5"
"Never","1998","Mecklenburg-Western Pomerania","Part Time","","","","","5"
"Never","1998","Saxony-Anhalt","Full Time","1","","","","5"
"Never","1998","Saxony-Anhalt","Part Time","1","","","","5"
"Never","1998","Saxony-Anhalt","Not Working","","","","","5"
"Never","1998","Thuringia","Part Time","","","","","5"
"Never","1998","Thuringia","Not Working","2","","","","5"
"Never","1998","Thuringia","Full Time","1","","","","5"
"Never","1998","Schleswig-Holstein","Full Time","1","","","","5"
"Never","1998","Schleswig-Holstein","Part Time","","","","","5"
"Never","1998","Schleswig-Holstein","Not Working","","","","","5"
"Never","1998","Hamburg","Full Time","1","","","","5"
"Never","1998","Hamburg","Part Time","","","","","5"
"Never","1998","Hamburg","Not Working","","","","","5"
"Never","1998","Lower Saxony","Full Time","8","","","","5"
"Never","1998","Lower Saxony","Part Time","4","","","","5"
"Never","1998","Lower Saxony","Not Working","5","","","","5"
"Never","1998","Bremen","Full Time","","","","","5"
"Never","1998","Bremen","Part Time","","","","","5"
"Never","1998","Bremen","Not Working","1","","","","5"
"Never","1998","North Rhine-Westphalia","Full Time","14","","","","5"
"Never","1998","North Rhine-Westphalia","Part Time","5","","","","5"
"Never","1998","North Rhine-Westphalia","Not Working","10","","","","5"
"Never","1998","Hesse","Full Time","4","","","","5"
"Never","1998","Hesse","Part Time","3","","","","5"
"Never","1998","Hesse","Not Working","6","","","","5"
"Never","1998","Rhineland-Palatinate,Saarland","Full Time","","","","","5"
"Never","1998","Rhineland-Palatinate,Saarland","Part Time","1","","","","5"
"Never","1998","Rhineland-Palatinate,Saarland","Not Working","6","","","","5"
"Never","1998","Baden-Württemberg","Full Time","3","","","","5"
"Never","1998","Baden-Württemberg","Part Time","2","","","","5"
"Never","1998","Baden-Württemberg","Not Working","6","","","","5"
"Never","1998","Bavaria","Full Time","10","","","","5"
"Never","1998","Bavaria","Part Time","3","","","","5"
"Never","1998","Bavaria","Not Working","11","","","","5"
"Never","1998","Berlin","Full Time","7","","","","5"
"Never","1998","Berlin","Part Time","5","","","","5"
"Never","1998","Berlin","Not Working","3","","","","5"
"Never","1998","Brandenburg","Full Time","3","","","","5"
"Never","1998","Brandenburg","Part Time","","","","","5"
"Rarely","1998","Brandenburg","Not Working","4","","","","4"
"Rarely","1998","Mecklenburg-Western Pomerania","Full Time","7","","","","4"
"Rarely","1998","Mecklenburg-Western Pomerania","Part Time","5","","","","4"
"Rarely","1998","Mecklenburg-Western Pomerania","Not Working","","","","","4"
"Rarely","1998","Saxony","Full Time","11","","","","4"
"Rarely","1998","Saxony","Part Time","9","","","","4"
"Rarely","1998","Saxony","Not Working","1","","","","4"
"Rarely","1998","Saxony-Anhalt","Full Time","7","","","","4"
"Rarely","1998","Saxony-Anhalt","Part Time","2","","","","4"
"Rarely","1998","Thuringia","Full Time","13","","","","4"
"Rarely","1998","Thuringia","Part Time","5","","","","4"
"Rarely","1998","Thuringia","Not Working","5","","","","4"
"Rarely","1998","Saxony-Anhalt","Not Working","6","","","","4"
"Rarely","1998","Baden-Württemberg","Not Working","17","","","","4"
"Rarely","1998","Bavaria","Full Time","24","","","","4"
"Rarely","1998","Bavaria","Part Time","4","","","","4"
"Rarely","1998","Bavaria","Not Working","14","","","","4"
"Rarely","1998","Berlin","Full Time","5","","","","4"
"Rarely","1998","Berlin","Part Time","4","","","","4"
"Rarely","1998","Berlin","Not Working","4","","","","4"
"Rarely","1998","Brandenburg","Full Time","5","","","","4"
"Rarely","1998","Brandenburg","Part Time","4","","","","4"
"Rarely","1998","Hesse","Part Time","11","","","","4"
"Rarely","1998","Schleswig-Holstein","Part Time","2","","","","4"
"Rarely","1998","Schleswig-Holstein","Not Working","3","","","","4"
"Rarely","1998","North Rhine-Westphalia","Part Time","17","","","","4"
"Rarely","1998","North Rhine-Westphalia","Not Working","15","","","","4"
"Rarely","1998","Hesse","Full Time","7","","","","4"
"Rarely","1998","Hesse","Not Working","7","","","","4"
"Rarely","1998","Rhineland-Palatinate,Saarland","Full Time","8","","","","4"
"Rarely","1998","Rhineland-Palatinate,Saarland","Part Time","5","","","","4"
"Rarely","1998","Rhineland-Palatinate,Saarland","Not Working","1","","","","4"
"Rarely","1998","Baden-Württemberg","Full Time","18","","","","4"
"Rarely","1998","Baden-Württemberg","Part Time","16","","","","4"
"Rarely","1998","Lower Saxony","Not Working","8","","","","4"
"Rarely","1998","Bremen","Full Time","3","","","","4"
"Rarely","1998","North Rhine-Westphalia","Full Time","29","","","","4"
"Rarely","1998","Lower Saxony","Part Time","8","","","","4"
"Rarely","1998","Bremen","Not Working","","","","","4"
"Rarely","1998","Hamburg","Not Working","","","","","4"
"Rarely","1998","Lower Saxony","Full Time","21","","","","4"
"Rarely","1998","Hamburg","Part Time","1","","","","4"
"Rarely","1998","Bremen","Part Time","1","","","","4"
"Rarely","1998","Schleswig-Holstein","Full Time","4","","","","4"
"Rarely","1998","Hamburg","Full Time","2","","","","4"
"Daily","1999","North Rhine-Westphalia","Part Time","","","","","1"
"Daily","1999","North Rhine-Westphalia","Not Working","","","","","1"
"Daily","1999","Hesse","Full Time","","","","","1"
"Daily","1999","Hesse","Part Time","","","","","1"
"Daily","1999","Hesse","Not Working","","","","","1"
"Daily","1999","Rhineland-Palatinate,Saarland","Full Time","","","","","1"
"Daily","1999","Rhineland-Palatinate,Saarland","Part Time","","","","","1"
"Daily","1999","Rhineland-Palatinate,Saarland","Not Working","","","","","1"
"Daily","1999","Schleswig-Holstein","Full Time","","","","","1"
"Daily","1999","Schleswig-Holstein","Part Time","","","","","1"
"Daily","1999","Schleswig-Holstein","Not Working","","","","","1"
"Daily","1999","Hamburg","Full Time","","","","","1"
"Daily","1999","Hamburg","Part Time","","","","","1"
"Daily","1999","Hamburg","Not Working","","","","","1"
"Daily","1999","Lower Saxony","Full Time","","","","","1"
