"plb0037_h","year","hgtyp1hh","n","percent","lower_confidence","upper_confidence","value"
"Limited","2009","Couple + C. LE 16 ","179","0.0876459997010561","0.0749708853279465","0.100321114074166","2"
"Limited","2009","Couple + C. LE and GT 16","140","0.228554718289413","0.197514977363807","0.259594459215018","2"
"Limited","2009","Single parent ","131","0.279017407525255","0.24046740078035","0.317567414270161","2"
"Permanent","2009","(Married) couple without C. ","2254","0.895227530493089","0.883265344987104","0.907189715999074","1"
"Permanent","2009","1-pers.-HH","930","0.840340194680995","0.818743249884989","0.861937139477","1"
"Permanent","2009","Couple + C. GT 16 ","1477","0.752017131176261","0.732349488615925","0.771684773736597","1"
"Permanent","2009","Couple + C. LE 16 ","1733","0.912354000298944","0.899678885925834","0.925029114672054","1"
"Permanent","2009","Couple + C. LE and GT 16","563","0.771445281710587","0.740405540784982","0.802485022636193","1"
"Permanent","2009","Single parent ","389","0.720982592474745","0.682432585729839","0.75953259921965","1"
"Limited","2010","(Married) couple without C. ","239","0.0880052038874491","0.0768077525566131","0.0992026552182851","2"
"Limited","2010","1-pers.-HH","186","0.161473049516343","0.138979392429949","0.183966706602737","2"
"Limited","2010","Couple + C. GT 16 ","346","0.242350720711137","0.221933144906143","0.262768296516131","2"
"Limited","2010","Couple + C. LE 16 ","549","0.113791181572062","0.104551900431391","0.123030462712734","2"
"Limited","2010","Couple + C. LE and GT 16","206","0.258379214743563","0.230000369040018","0.286758060447109","2"
"Limited","2010","Single parent ","290","0.286694176375627","0.261544371868826","0.311843980882428","2"
"Permanent","2010","(Married) couple without C. ","2220","0.911994796112551","0.900797344781715","0.923192247443387","1"
"Permanent","2010","1-pers.-HH","842","0.838526950483657","0.816033293397263","0.861020607570051","1"
"Permanent","2010","Couple + C. GT 16 ","1346","0.757649279288863","0.737231703483869","0.778066855093857","1"
"Permanent","2010","Couple + C. LE 16 ","3989","0.886208818427938","0.876969537287266","0.895448099568609","1"
"Permanent","2010","Couple + C. LE and GT 16","708","0.741620785256437","0.713241939552891","0.769999630959982","1"
"Permanent","2010","Single parent ","952","0.713305823624373","0.688156019117572","0.738455628131174","1"
"Limited","2011","(Married) couple without C. ","337","0.117950319895329","0.106538741142122","0.129361898648536","2"
"Limited","2011","1-pers.-HH","222","0.164492176653735","0.144378534495944","0.184605818811527","2"
"Limited","2011","Couple + C. GT 16 ","379","0.233273499716642","0.214222151128167","0.252324848305117","2"
"Limited","2011","Couple + C. LE 16 ","593","0.112399004527839","0.103870475843172","0.120927533212507","2"
"Limited","2011","Couple + C. LE and GT 16","242","0.207423613240057","0.18442532091535","0.230421905564764","2"
"Limited","2011","Single parent ","362","0.251064640912031","0.230229983010783","0.271899298813278","2"
"Permanent","2011","(Married) couple without C. ","2732","0.882049680104671","0.870638101351464","0.893461258857878","1"
"Permanent","2011","1-pers.-HH","1083","0.835507823346264","0.815394181188473","0.855621465504056","1"
"Permanent","2011","Couple + C. GT 16 ","1514","0.766726500283358","0.747675151694883","0.785777848871833","1"
"Permanent","2011","Couple + C. LE 16 ","4676","0.887600995472161","0.879072466787493","0.896129524156828","1"
"Permanent","2011","Couple + C. LE and GT 16","952","0.792576386759943","0.769578094435236","0.81557467908465","1"
"Permanent","2011","Single parent ","1302","0.748935359087969","0.728100701186722","0.769770016989217","1"
"Limited","2012","(Married) couple without C. ","328","0.112675881135034","0.101413589209332","0.123938173060736","2"
"Limited","2012","1-pers.-HH","266","0.167454644256215","0.148321846637953","0.186587441874476","2"
"Limited","2012","Couple + C. GT 16 ","369","0.224889664621515","0.205910595458437","0.243868733784592","2"
"Limited","2012","Couple + C. LE 16 ","598","0.117938577138114","0.108980582959389","0.126896571316838","2"
"Limited","2012","Couple + C. LE and GT 16","271","0.217346996468666","0.194492014351748","0.240201978585585","2"
"Limited","2012","Single parent ","379","0.261839757762884","0.240709972339892","0.282969543185877","2"
"Permanent","2012","(Married) couple without C. ","2700","0.887324118864966","0.876061826939264","0.898586410790668","1"
"Permanent","2012","Couple + C. LE and GT 16","980","0.782653003531334","0.759798021414415","0.805507985648252","1"
"Permanent","2012","1-pers.-HH","1197","0.832545355743786","0.813412558125524","0.851678153362047","1"
"Permanent","2012","Couple + C. GT 16 ","1490","0.775110335378485","0.756131266215408","0.794089404541563","1"
"Permanent","2012","Couple + C. LE 16 ","4382","0.882061422861886","0.873103428683162","0.891019417040611","1"
"Permanent","2012","Single parent ","1284","0.738160242237116","0.717030456814123","0.759290027660108","1"
"Limited","2013","(Married) couple without C. ","437","0.119094298423571","0.108130993081114","0.130057603766029","2"
"Limited","2013","1-pers.-HH","327","0.182961200034466","0.164092944560857","0.201829455508075","2"
"Limited","2013","Couple + C. GT 16 ","431","0.218982682340391","0.201115312656776","0.236850052024007","2"
"Limited","2013","Couple + C. LE 16 ","743","0.117689537658159","0.109177968535858","0.126201106780461","2"
"Limited","2013","Couple + C. LE and GT 16","361","0.20867240641125","0.188277400464764","0.229067412357736","2"
"Limited","2013","Single parent ","427","0.259051035998022","0.238588699260567","0.279513372735478","2"
"Permanent","2013","(Married) couple without C. ","2916","0.880905701576429","0.869942396233971","0.891869006918886","1"
"Permanent","2013","1-pers.-HH","1286","0.817038799965534","0.798170544491925","0.835907055439143","1"
"Permanent","2013","Couple + C. GT 16 ","1627","0.781017317659608","0.763149947975993","0.798884687343224","1"
"Permanent","2013","Couple + C. LE 16 ","4763","0.882310462341841","0.873798893219539","0.890822031464142","1"
"Permanent","2013","Couple + C. LE and GT 16","1164","0.79132759358875","0.770932587642263","0.811722599535236","1"
"Permanent","2013","Single parent ","1334","0.740948964001978","0.720486627264522","0.761411300739433","1"
"Limited","2014","(Married) couple without C. ","393","0.123850433463776","0.112359675135207","0.135341191792344","2"
"Limited","2014","1-pers.-HH","261","0.178376163472051","0.158759242047023","0.19799308489708","2"
"Limited","2014","Couple + C. GT 16 ","378","0.223888897036132","0.204847473047831","0.242930321024433","2"
"Limited","2014","Couple + C. LE 16 ","617","0.131731520077845","0.122091427015887","0.141371613139803","2"
"Limited","2014","Couple + C. LE and GT 16","329","0.228749947889025","0.206637104964713","0.250862790813338","2"
"Limited","2014","Single parent ","365","0.272670408297514","0.249693078468195","0.295647738126833","2"
"Permanent","2014","(Married) couple without C. ","2764","0.876149566536224","0.864658808207656","0.887640324864793","1"
"Permanent","2014","1-pers.-HH","1202","0.821623836527948","0.80200691510292","0.841240757952977","1"
"Permanent","2014","Couple + C. GT 16 ","1463","0.776111102963868","0.757069678975567","0.795152526952169","1"
"Permanent","2014","Couple + C. LE 16 ","4111","0.868268479922155","0.858628386860197","0.877908572984113","1"
"Permanent","2014","Couple + C. LE and GT 16","1057","0.771250052110975","0.749137209186662","0.793362895035288","1"
"Permanent","2014","Single parent ","1078","0.727329591702486","0.704352261873167","0.750306921531805","1"
"Limited","2015","(Married) couple without C. ","427","0.111052280673931","0.100250178978668","0.121854382369194","2"
"Limited","2015","1-pers.-HH","317","0.175714091222554","0.156840705779001","0.194587476666106","2"
"Limited","2015","Couple + C. GT 16 ","383","0.224452760011249","0.205081367345136","0.243824152677363","2"
"Limited","2015","Couple + C. LE 16 ","641","0.131203127759492","0.121498038445504","0.14090821707348","2"
"Limited","2015","Couple + C. LE and GT 16","337","0.224209483548489","0.202181215971561","0.246237751125417","2"
"Limited","2015","Single parent ","352","0.286676117365428","0.263030586530105","0.310321648200751","2"
"Permanent","2015","(Married) couple without C. ","2823","0.888947719326069","0.878145617630806","0.899749821021332","1"
"Permanent","2015","1-pers.-HH","1245","0.824285908777446","0.805412523333894","0.843159294220999","1"
"Permanent","2015","Couple + C. GT 16 ","1399","0.775547239988751","0.756175847322637","0.794918632654864","1"
"Permanent","2015","Couple + C. LE 16 ","4008","0.868796872240508","0.85909178292652","0.878501961554497","1"
"Permanent","2015","Couple + C. LE and GT 16","1040","0.775790516451511","0.753762248874583","0.797818784028439","1"
"Permanent","2015","Single parent ","1053","0.713323882634572","0.689678351799249","0.736969413469895","1"
"Limited","2016","(Married) couple without C. ","432","0.12597710177332","0.114177661182049","0.137776542364591","2"
"Limited","2016","1-pers.-HH","396","0.196907786370541","0.177187113509276","0.216628459231806","2"
"Limited","2016","Couple + C. GT 16 ","381","0.243237518907825","0.222610918277408","0.263864119538243","2"
"Limited","2016","Couple + C. LE 16 ","591","0.114164610775987","0.104589118233033","0.12374010331894","2"
"Limited","2016","Couple + C. LE and GT 16","331","0.226312392262067","0.20411414148306","0.248510643041074","2"
"Limited","2016","Single parent ","351","0.272123767716092","0.248078359565012","0.296169175867171","2"
"Permanent","2016","(Married) couple without C. ","2606","0.87402289822668","0.862223457635409","0.885822338817951","1"
"Permanent","2016","1-pers.-HH","1166","0.803092213629459","0.783371540768194","0.822812886490724","1"
"Permanent","2016","Couple + C. GT 16 ","1281","0.756762481092175","0.736135880461757","0.777389081722592","1"
"Permanent","2016","Couple + C. LE 16 ","3646","0.885835389224014","0.87625989668106","0.895410881766967","1"
"Permanent","2016","Couple + C. LE and GT 16","1034","0.773687607737933","0.751489356958926","0.79588585851694","1"
"Permanent","2016","Single parent ","965","0.727876232283908","0.703830824132829","0.751921640434987","1"
"Limited","2017","(Married) couple without C. ","471","0.122149592948667","0.111480928179859","0.132818257717475","2"
"Limited","2017","1-pers.-HH","567","0.19608695094549","0.178840962530784","0.213332939360196","2"
"Limited","2017","Couple + C. LE 16 ","617","0.109410325118702","0.100318253163235","0.118502397074169","2"
"Limited","2017","Couple + C. GT 16 ","439","0.226980692581725","0.208781357831214","0.245180027332235","2"
"Limited","2017","Couple + C. LE and GT 16","349","0.211384536690111","0.190660301094007","0.232108772286215","2"
"Limited","2017","Single parent ","349","0.262259835872236","0.238856607328487","0.285663064415985","2"
"Permanent","2017","(Married) couple without C. ","3148","0.877850407051333","0.867181742282525","0.888519071820141","1"
"Permanent","2017","1-pers.-HH","1469","0.80391304905451","0.786667060639804","0.821159037469216","1"
"Permanent","2017","Couple + C. GT 16 ","1596","0.773019307418275","0.754819972667765","0.791218642168786","1"
"Permanent","2017","Couple + C. LE 16 ","3911","0.890589674881297","0.88149760292583","0.899681746836764","1"
"Permanent","2017","Couple + C. LE and GT 16","1142","0.788615463309889","0.767891227713785","0.809339698905993","1"
"Permanent","2017","Single parent ","1008","0.737740164127764","0.714336935584015","0.761143392671513","1"
"Limited","2018","(Married) couple without C. ","449","0.124062651382319","0.113153892312662","0.134971410451977","2"
"Limited","2018","1-pers.-HH","587","0.179676442012534","0.163578864248349","0.195774019776719","2"
"Limited","2018","Couple + C. LE 16 ","682","0.115986081612473","0.106471580106606","0.12550058311834","2"
"Limited","2018","Couple + C. GT 16 ","406","0.20073466521652","0.182878473435452","0.218590856997589","2"
"Limited","2018","Single parent ","367","0.275855302279863","0.252057777430945","0.299652827128782","2"
"Limited","2018","Couple + C. LE and GT 16","360","0.193006052599451","0.173013981214453","0.212998123984449","2"
"Permanent","2018","(Married) couple without C. ","3059","0.875937348617681","0.865028589548023","0.886846107687338","1"
"Permanent","2018","1-pers.-HH","1598","0.820323557987466","0.804225980223281","0.836421135751651","1"
"Permanent","2018","Couple + C. GT 16 ","1527","0.79926533478348","0.781409143002411","0.817121526564548","1"
"Permanent","2018","Couple + C. LE 16 ","3669","0.884013918387527","0.87449941688166","0.893528419893394","1"
"Permanent","2018","Couple + C. LE and GT 16","1137","0.806993947400549","0.787001876015551","0.826986018785547","1"
"Permanent","2018","Single parent ","988","0.724144697720136","0.700347172871218","0.747942222569055","1"
"Limited","2019","(Married) couple without C. ","429","0.115868049425583","0.105271987921195","0.126464110929971","2"
"Limited","2019","1-pers.-HH","590","0.171774906168536","0.156137548143816","0.187412264193256","2"
"Limited","2019","Couple + C. GT 16 ","366","0.189023247774006","0.171070098985643","0.206976396562368","2"
"Limited","2019","Couple + C. LE 16 ","626","0.114152765684098","0.104257222769059","0.124048308599138","2"
"Limited","2019","Couple + C. LE and GT 16","393","0.206200784350585","0.185915228936672","0.226486339764499","2"
"Limited","2019","Single parent ","343","0.25786232893819","0.233990294914765","0.281734362961615","2"
"Permanent","2019","(Married) couple without C. ","3076","0.884131950574417","0.873535889070029","0.894728012078805","1"
"Permanent","2019","1-pers.-HH","1645","0.828225093831464","0.812587735806744","0.843862451856184","1"
"Permanent","2019","Couple + C. GT 16 ","1461","0.810976752225994","0.793023603437632","0.828929901014357","1"
"Permanent","2019","Couple + C. LE 16 ","3341","0.885847234315902","0.875951691400862","0.895742777230941","1"
"Permanent","2019","Couple + C. LE and GT 16","1135","0.793799215649415","0.773513660235501","0.814084771063328","1"
"Permanent","2019","Single parent ","947","0.74213767106181","0.718265637038385","0.766009705085235","1"
