"plb0037_h","year","education","pgisced97","n","percent","lower_confidence","upper_confidence"
"Permanent","1993","no degree/no degree yet","in school","","","",""
"Permanent","1993","no degree/no degree yet","inadequately","15","","",""
"Permanent","1993","no degree/no degree yet","general elemantary","","","",""
"Permanent","1993","no degree/no degree yet","middle vocational","1","","",""
"Permanent","1993","no degree/no degree yet","vocational + Abi","","","",""
"Permanent","1993","no degree/no degree yet","higher vocational","","","",""
"Permanent","1993","no degree/no degree yet","higher education","","","",""
"Limited","1993","lower secondary degree","in school","","","",""
"Limited","1993","lower secondary degree","inadequately","","","",""
"Limited","1993","lower secondary degree","general elemantary","38","0.302920331456651","0.222684522034934","0.383156140878368"
"Limited","1993","lower secondary degree","middle vocational","58","0.190467057053669","0.142828890733047","0.238105223374291"
"Limited","1993","lower secondary degree","vocational + Abi","","","",""
"Limited","1993","lower secondary degree","higher vocational","2","","",""
"Limited","1993","lower secondary degree","higher education","2","","",""
"Limited","1993","secondary school degree","in school","","","",""
"Limited","1993","secondary school degree","inadequately","","","",""
"Limited","1993","secondary school degree","general elemantary","24","","",""
"Limited","1993","secondary school degree","middle vocational","62","0.173913163867615","0.135028286147179","0.212798041588052"
"Limited","1993","secondary school degree","vocational + Abi","","","",""
"Limited","1993","secondary school degree","higher vocational","8","","",""
"Limited","1993","secondary school degree","higher education","15","","",""
"Limited","1993","college entrance qualification","in school","","","",""
"Limited","1993","college entrance qualification","inadequately","","","",""
"Limited","1993","college entrance qualification","general elemantary","","","",""
"Limited","1993","college entrance qualification","middle vocational","26","","",""
"Limited","1993","college entrance qualification","vocational + Abi","8","","",""
"Limited","1993","college entrance qualification","higher vocational","","","",""
"Limited","1993","college entrance qualification","higher education","41","0.269329369007951","0.201641817972149","0.337016920043754"
"Limited","1993","Other degree","in school","","","",""
"Limited","1993","Other degree","inadequately","2","","",""
"Limited","1993","Other degree","general elemantary","6","","",""
"Limited","1993","Other degree","middle vocational","4","","",""
"Limited","1993","Other degree","vocational + Abi","","","",""
"Limited","1993","Other degree","higher vocational","","","",""
"Limited","1993","Other degree","higher education","1","","",""
"Limited","1993","no degree/no degree yet","in school","","","",""
"Limited","1993","no degree/no degree yet","inadequately","6","","",""
"Limited","1993","no degree/no degree yet","general elemantary","","","",""
"Limited","1993","no degree/no degree yet","middle vocational","3","","",""
"Limited","1993","no degree/no degree yet","vocational + Abi","","","",""
"Limited","1993","no degree/no degree yet","higher vocational","","","",""
"Limited","1993","no degree/no degree yet","higher education","","","",""
"Permanent","1994","lower secondary degree","in school","","","",""
"Permanent","1994","lower secondary degree","inadequately","","","",""
"Permanent","1994","lower secondary degree","general elemantary","58","0.549042404091441","0.456055337929835","0.642029470253048"
"Permanent","1994","lower secondary degree","middle vocational","205","0.802565972678666","0.754180744827708","0.850951200529624"
"Permanent","1994","lower secondary degree","vocational + Abi","2","","",""
"Permanent","1994","lower secondary degree","higher vocational","12","","",""
"Permanent","1994","lower secondary degree","higher education","6","","",""
"Permanent","1994","secondary school degree","in school","","","",""
"Permanent","1994","secondary school degree","inadequately","","","",""
"Permanent","1994","secondary school degree","general elemantary","28","","",""
"Permanent","1994","secondary school degree","middle vocational","219","0.780687456838285","0.732899090584408","0.828475823092161"
"Permanent","1994","secondary school degree","vocational + Abi","","","",""
"Permanent","1994","secondary school degree","higher vocational","41","0.864872969976137","0.767138797546858","0.962607142405417"
"Permanent","1994","secondary school degree","higher education","34","0.795981646852505","0.678240576368822","0.913722717336188"
"Permanent","1994","college entrance qualification","in school","","","",""
"Permanent","1994","college entrance qualification","inadequately","","","",""
"Permanent","1994","college entrance qualification","general elemantary","","","",""
"Permanent","1994","college entrance qualification","middle vocational","19","","",""
"Permanent","1994","college entrance qualification","vocational + Abi","36","0.570049697800842","0.436766425925411","0.703332969676273"
"Permanent","1994","college entrance qualification","higher vocational","9","","",""
"Permanent","1994","college entrance qualification","higher education","80","0.675248367936438","0.595058428412913","0.755438307459963"
"Permanent","1994","Other degree","in school","","","",""
"Permanent","1994","Other degree","inadequately","2","","",""
"Permanent","1994","Other degree","general elemantary","9","","",""
"Permanent","1994","Other degree","middle vocational","13","","",""
"Permanent","1994","Other degree","vocational + Abi","4","","",""
"Permanent","1994","Other degree","higher vocational","","","",""
"Permanent","1994","Other degree","higher education","2","","",""
"Permanent","1994","no degree/no degree yet","in school","2","","",""
"Permanent","1994","no degree/no degree yet","inadequately","15","","",""
"Permanent","1994","no degree/no degree yet","general elemantary","","","",""
"Permanent","1994","no degree/no degree yet","middle vocational","","","",""
"Permanent","1994","no degree/no degree yet","vocational + Abi","","","",""
"Permanent","1994","no degree/no degree yet","higher vocational","","","",""
"Permanent","1994","no degree/no degree yet","higher education","","","",""
"Limited","1994","lower secondary degree","in school","","","",""
"Limited","1994","lower secondary degree","inadequately","","","",""
"Limited","1994","lower secondary degree","general elemantary","52","0.450957595908559","0.357970529746953","0.543944662070165"
"Limited","1994","lower secondary degree","middle vocational","55","0.197434027321334","0.149048799470376","0.245819255172292"
"Limited","1994","lower secondary degree","vocational + Abi","","","",""
"Limited","1994","lower secondary degree","higher vocational","4","","",""
"Limited","1994","lower secondary degree","higher education","1","","",""
"Limited","1994","secondary school degree","in school","","","",""
"Limited","1994","secondary school degree","inadequately","","","",""
"Limited","1994","secondary school degree","general elemantary","47","0.736896512749482","0.637244973310174","0.836548052188791"
"Limited","1994","secondary school degree","middle vocational","69","0.219312543161715","0.171524176907839","0.267100909415591"
"Limited","1994","secondary school degree","vocational + Abi","","","",""
"Limited","1994","secondary school degree","higher vocational","6","","",""
"Limited","1994","secondary school degree","higher education","11","","",""
"Limited","1994","college entrance qualification","in school","","","",""
"Limited","1994","college entrance qualification","inadequately","","","",""
"Limited","1994","college entrance qualification","general elemantary","","","",""
"Limited","1994","college entrance qualification","middle vocational","39","0.651526930162047","0.528900272664415","0.774153587659679"
"Limited","1994","college entrance qualification","vocational + Abi","17","","",""
"Limited","1994","college entrance qualification","higher vocational","2","","",""
"Limited","1994","college entrance qualification","higher education","51","0.324751632063562","0.244561692540037","0.404941571587087"
"Limited","1994","Other degree","in school","","","",""
"Limited","1994","Other degree","inadequately","","","",""
"Limited","1994","Other degree","general elemantary","4","","",""
"Limited","1994","Other degree","middle vocational","13","","",""
"Limited","1994","Other degree","vocational + Abi","1","","",""
"Limited","1994","Other degree","higher vocational","","","",""
"Limited","1994","Other degree","higher education","","","",""
"Limited","1994","no degree/no degree yet","in school","","","",""
"Limited","1994","no degree/no degree yet","inadequately","10","","",""
"Limited","1994","no degree/no degree yet","general elemantary","","","",""
"Limited","1994","no degree/no degree yet","middle vocational","2","","",""
"Limited","1994","no degree/no degree yet","vocational + Abi","","","",""
"Limited","1994","no degree/no degree yet","higher vocational","","","",""
"Limited","1994","no degree/no degree yet","higher education","","","",""
"Permanent","1995","lower secondary degree","in school","","","",""
"Permanent","1995","lower secondary degree","inadequately","","","",""
"Permanent","1995","lower secondary degree","general elemantary","425","0.812000071496615","0.779106932249945","0.844893210743285"
"Permanent","1995","lower secondary degree","middle vocational","1577","0.918884328529878","0.905982042255554","0.931786614804201"
"Permanent","1995","lower secondary degree","vocational + Abi","4","","",""
"Permanent","1995","lower secondary degree","higher vocational","137","0.986298185893573","0.967041691572655","1.00555468021449"
"Permanent","1995","lower secondary degree","higher education","35","0.833403995436696","0.720714476294298","0.946093514579093"
"Permanent","1995","secondary school degree","in school","","","",""
"Permanent","1995","secondary school degree","inadequately","","","",""
"Permanent","1995","secondary school degree","general elemantary","132","0.517942592046658","0.459099105126923","0.576786078966393"
"Permanent","1995","secondary school degree","middle vocational","1443","0.926516697458395","0.913613986842132","0.939419408074659"
"Permanent","1995","secondary school degree","vocational + Abi","3","","",""
"Permanent","1995","secondary school degree","higher vocational","207","0.978570234856568","0.959213434641536","0.997927035071601"
"Permanent","1995","secondary school degree","higher education","321","0.951970086504238","0.929174157588473","0.974766015420003"
"Permanent","1995","college entrance qualification","in school","","","",""
"Permanent","1995","college entrance qualification","inadequately","","","",""
"Permanent","1995","college entrance qualification","general elemantary","","","",""
"Permanent","1995","college entrance qualification","middle vocational","79","0.55384510370985","0.476821276954806","0.630868930464894"
"Permanent","1995","college entrance qualification","vocational + Abi","184","0.847475295521496","0.7986156802234","0.896334910819592"
"Permanent","1995","college entrance qualification","higher vocational","76","0.942396423796717","0.891967151320349","0.992825696273085"
"Permanent","1995","college entrance qualification","higher education","637","0.865063668160538","0.840497231312398","0.889630105008679"
"Permanent","1995","Other degree","in school","","","",""
"Permanent","1995","Other degree","inadequately","9","","",""
"Permanent","1995","Other degree","general elemantary","247","0.891652119728535","0.854646185011488","0.928658054445582"
"Permanent","1995","Other degree","middle vocational","246","0.865627540324203","0.825318504492398","0.905936576156008"
"Permanent","1995","Other degree","vocational + Abi","59","0.85574762714823","0.770334278785477","0.941160975510984"
"Permanent","1995","Other degree","higher vocational","2","","",""
"Permanent","1995","Other degree","higher education","52","0.856501721655938","0.766277829185041","0.946725614126834"
"Permanent","1995","no degree/no degree yet","in school","3","","",""
"Permanent","1995","no degree/no degree yet","inadequately","193","0.893783015803747","0.852209199246957","0.935356832360538"
"Permanent","1995","no degree/no degree yet","general elemantary","","","",""
"Permanent","1995","no degree/no degree yet","middle vocational","35","0.867938819341261","0.760295163995544","0.975582474686979"
"Permanent","1995","no degree/no degree yet","vocational + Abi","","","",""
"Permanent","1995","no degree/no degree yet","higher vocational","3","","",""
"Permanent","1995","no degree/no degree yet","higher education","","","",""
"Limited","1995","lower secondary degree","in school","","","",""
"Limited","1995","lower secondary degree","inadequately","","","",""
"Limited","1995","lower secondary degree","general elemantary","117","0.187999928503385","0.155106789256715","0.220893067750055"
"Limited","1995","lower secondary degree","middle vocational","143","0.0811156714701222","0.0682133851957986","0.0940179577444458"
"Limited","1995","lower secondary degree","vocational + Abi","","","",""
"Limited","1995","lower secondary degree","higher vocational","3","","",""
"Limited","1995","lower secondary degree","higher education","7","","",""
"Limited","1995","secondary school degree","in school","","","",""
"Limited","1995","secondary school degree","inadequately","","","",""
"Limited","1995","secondary school degree","general elemantary","145","0.482057407953342","0.423213921033607","0.540900894873077"
"Limited","1995","secondary school degree","middle vocational","128","0.073483302541605","0.0605805919253415","0.0863860131578686"
"Limited","1995","secondary school degree","vocational + Abi","","","",""
"Limited","1995","secondary school degree","higher vocational","8","","",""
"Limited","1995","secondary school degree","higher education","17","","",""
"Limited","1995","college entrance qualification","in school","","","",""
"Limited","1995","college entrance qualification","inadequately","","","",""
"Limited","1995","college entrance qualification","general elemantary","","","",""
"Limited","1995","college entrance qualification","middle vocational","81","0.44615489629015","0.369131069535106","0.523178723045194"
"Limited","1995","college entrance qualification","vocational + Abi","24","","",""
"Limited","1995","college entrance qualification","higher vocational","6","","",""
"Limited","1995","college entrance qualification","higher education","106","0.134936331839462","0.110369894991321","0.159502768687602"
"Limited","1995","Other degree","in school","","","",""
"Limited","1995","Other degree","inadequately","5","","",""
"Limited","1995","Other degree","general elemantary","24","","",""
"Limited","1995","Other degree","middle vocational","29","","",""
"Limited","1995","Other degree","vocational + Abi","6","","",""
"Limited","1995","Other degree","higher vocational","","","",""
"Limited","1995","Other degree","higher education","6","","",""
"Limited","1995","no degree/no degree yet","in school","","","",""
"Limited","1995","no degree/no degree yet","inadequately","18","","",""
"Limited","1995","no degree/no degree yet","general elemantary","","","",""
"Limited","1995","no degree/no degree yet","middle vocational","3","","",""
"Limited","1995","no degree/no degree yet","vocational + Abi","","","",""
"Limited","1995","no degree/no degree yet","higher vocational","","","",""
"Limited","1995","no degree/no degree yet","higher education","","","",""
"Permanent","1996","lower secondary degree","in school","","","",""
"Permanent","1996","lower secondary degree","inadequately","","","",""
"Permanent","1996","lower secondary degree","general elemantary","384","0.808779298562546","0.774308959476032","0.84324963764906"
"Permanent","1996","lower secondary degree","middle vocational","1545","0.914232436125728","0.900897797883376","0.927567074368081"
"Permanent","1996","lower secondary degree","vocational + Abi","7","","",""
"Permanent","1996","lower secondary degree","higher vocational","126","0.946542433350687","0.908168548987263","0.984916317714111"
"Permanent","1996","lower secondary degree","higher education","29","","",""
"Permanent","1996","secondary school degree","in school","","","",""
"Permanent","1996","secondary school degree","inadequately","","","",""
"Permanent","1996","secondary school degree","general elemantary","121","0.49639084583138","0.43740439853157","0.55537729313119"
"Permanent","1996","secondary school degree","middle vocational","1428","0.944291207401034","0.932783583221574","0.955798831580495"
"Permanent","1996","secondary school degree","vocational + Abi","2","","",""
"Permanent","1996","secondary school degree","higher vocational","213","0.954478927231446","0.927303067773965","0.981654786688927"
"Permanent","1996","secondary school degree","higher education","312","0.9420637552466","0.916780878480406","0.967346632012793"
"Permanent","1996","college entrance qualification","in school","","","",""
"Permanent","1996","college entrance qualification","inadequately","","","",""
"Permanent","1996","college entrance qualification","general elemantary","","","",""
"Permanent","1996","college entrance qualification","middle vocational","84","0.639002304737438","0.562648668609631","0.715355940865244"
"Permanent","1996","college entrance qualification","vocational + Abi","196","0.86629625533392","0.821627827880792","0.910964682787048"
"Permanent","1996","college entrance qualification","higher vocational","83","0.964894363050499","0.925768228743541","1.00402049735746"
"Permanent","1996","college entrance qualification","higher education","650","0.892660030159004","0.870281673019428","0.915038387298581"
"Permanent","1996","Other degree","in school","","","",""
"Permanent","1996","Other degree","inadequately","7","","",""
"Permanent","1996","Other degree","general elemantary","222","0.927133636427767","0.894042732173958","0.960224540681576"
"Permanent","1996","Other degree","middle vocational","232","0.873143474356921","0.832374731384408","0.913912217329433"
"Permanent","1996","Other degree","vocational + Abi","50","0.948118011633148","0.888963112846142","1.00727291042015"
"Permanent","1996","Other degree","higher vocational","1","","",""
"Permanent","1996","Other degree","higher education","46","0.856973714728917","0.760888916338886","0.953058513118947"
"Permanent","1996","no degree/no degree yet","in school","6","","",""
"Permanent","1996","no degree/no degree yet","inadequately","176","0.817026704945887","0.762336511797487","0.871716898094288"
"Permanent","1996","no degree/no degree yet","general elemantary","","","",""
"Permanent","1996","no degree/no degree yet","middle vocational","32","0.868219983650002","0.754523168396968","0.981916798903035"
"Permanent","1996","no degree/no degree yet","vocational + Abi","","","",""
"Permanent","1996","no degree/no degree yet","higher vocational","3","","",""
"Permanent","1996","no degree/no degree yet","higher education","","","",""
"Limited","1996","lower secondary degree","in school","","","",""
"Limited","1996","lower secondary degree","inadequately","","","",""
"Limited","1996","lower secondary degree","general elemantary","116","0.191220701437454","0.15675036235094","0.225691040523968"
"Limited","1996","lower secondary degree","middle vocational","149","0.0857675638742717","0.0724329256319192","0.0991022021166242"
"Limited","1996","lower secondary degree","vocational + Abi","","","",""
"Limited","1996","lower secondary degree","higher vocational","6","","",""
"Limited","1996","lower secondary degree","higher education","5","","",""
"Limited","1996","secondary school degree","in school","","","",""
"Limited","1996","secondary school degree","inadequately","","","",""
"Limited","1996","secondary school degree","general elemantary","155","0.50360915416862","0.44462270686881","0.56259560146843"
"Limited","1996","secondary school degree","middle vocational","98","0.0557087925989656","0.0442011684195054","0.0672164167784258"
"Limited","1996","secondary school degree","vocational + Abi","1","","",""
"Limited","1996","secondary school degree","higher vocational","13","","",""
"Limited","1996","secondary school degree","higher education","16","","",""
"Limited","1996","college entrance qualification","in school","","","",""
"Limited","1996","college entrance qualification","inadequately","","","",""
"Limited","1996","college entrance qualification","general elemantary","","","",""
"Limited","1996","college entrance qualification","middle vocational","68","0.360997695262562","0.284644059134756","0.437351331390369"
"Limited","1996","college entrance qualification","vocational + Abi","27","","",""
"Limited","1996","college entrance qualification","higher vocational","2","","",""
"Limited","1996","college entrance qualification","higher education","85","0.107339969840996","0.0849616127014191","0.129718326980572"
"Limited","1996","Other degree","in school","","","",""
"Limited","1996","Other degree","inadequately","4","","",""
"Limited","1996","Other degree","general elemantary","15","","",""
"Limited","1996","Other degree","middle vocational","24","","",""
"Limited","1996","Other degree","vocational + Abi","4","","",""
"Limited","1996","Other degree","higher vocational","","","",""
"Limited","1996","Other degree","higher education","5","","",""
"Limited","1996","no degree/no degree yet","in school","","","",""
"Limited","1996","no degree/no degree yet","inadequately","16","","",""
"Limited","1996","no degree/no degree yet","general elemantary","","","",""
"Limited","1996","no degree/no degree yet","middle vocational","2","","",""
"Limited","1996","no degree/no degree yet","vocational + Abi","","","",""
"Limited","1996","no degree/no degree yet","higher vocational","","","",""
"Limited","1996","no degree/no degree yet","higher education","","","",""
"Permanent","1997","lower secondary degree","in school","","","",""
"Permanent","1997","lower secondary degree","inadequately","","","",""
"Permanent","1997","lower secondary degree","general elemantary","346","0.74382738259049","0.704938286929998","0.782716478250981"
"Permanent","1997","lower secondary degree","middle vocational","1453","0.923839220397392","0.910792939340898","0.936885501453886"
"Permanent","1997","lower secondary degree","vocational + Abi","7","","",""
"Permanent","1997","lower secondary degree","higher vocational","122","0.979836136516984","0.955293205946086","1.00437906708788"
"Permanent","1997","lower secondary degree","higher education","28","","",""
"Permanent","1997","secondary school degree","in school","","","",""
"Permanent","1997","secondary school degree","inadequately","","","",""
"Permanent","1997","secondary school degree","general elemantary","106","0.465555179717927","0.407336741000495","0.523773618435359"
"Permanent","1997","secondary school degree","middle vocational","1362","0.924559787261302","0.911113792380251","0.938005782142353"
"Permanent","1997","secondary school degree","vocational + Abi","2","","",""
"Permanent","1997","secondary school degree","higher vocational","200","0.929096350752472","0.894546606921557","0.963646094583387"
"Permanent","1997","secondary school degree","higher education","306","0.928668701968874","0.900857445493008","0.956479958444741"
"Permanent","1997","college entrance qualification","in school","","","",""
"Permanent","1997","college entrance qualification","inadequately","","","",""
"Permanent","1997","college entrance qualification","general elemantary","","","",""
"Permanent","1997","college entrance qualification","middle vocational","80","0.544751431216057","0.46660497716823","0.622897885263883"
"Permanent","1997","college entrance qualification","vocational + Abi","196","0.866278821794241","0.821607931783483","0.910949711804999"
"Permanent","1997","college entrance qualification","higher vocational","94","0.966601620341805","0.93120865492225","1.00199458576136"
"Permanent","1997","college entrance qualification","higher education","647","0.862568114445631","0.837927138097648","0.887209090793615"
"Permanent","1997","Other degree","in school","","","",""
"Permanent","1997","Other degree","inadequately","6","","",""
"Permanent","1997","Other degree","general elemantary","193","0.925307870348572","0.889143523877702","0.961472216819441"
"Permanent","1997","Other degree","middle vocational","209","0.898462082875826","0.859342487705093","0.937581678046558"
"Permanent","1997","Other degree","vocational + Abi","45","0.880234652193545","0.789323979415058","0.971145324972033"
"Permanent","1997","Other degree","higher vocational","1","","",""
"Permanent","1997","Other degree","higher education","45","0.794932638446455","0.684123280327296","0.905741996565615"
"Permanent","1997","no degree/no degree yet","in school","5","","",""
"Permanent","1997","no degree/no degree yet","inadequately","157","0.906914599784982","0.862978911736928","0.950850287833037"
"Permanent","1997","no degree/no degree yet","general elemantary","","","",""
"Permanent","1997","no degree/no degree yet","middle vocational","33","0.816822962814257","0.690466830226372","0.943179095402142"
"Permanent","1997","no degree/no degree yet","vocational + Abi","","","",""
"Permanent","1997","no degree/no degree yet","higher vocational","1","","",""
"Permanent","1997","no degree/no degree yet","higher education","","","",""
"Limited","1997","lower secondary degree","in school","","","",""
"Limited","1997","lower secondary degree","inadequately","","","",""
"Limited","1997","lower secondary degree","general elemantary","138","0.256172617409511","0.217283521749019","0.295061713070002"
"Limited","1997","lower secondary degree","middle vocational","135","0.0761607796026077","0.0631144985461138","0.0892070606591015"
"Limited","1997","lower secondary degree","vocational + Abi","2","","",""
"Limited","1997","lower secondary degree","higher vocational","4","","",""
"Limited","1997","lower secondary degree","higher education","7","","",""
"Limited","1997","secondary school degree","in school","","","",""
"Limited","1997","secondary school degree","inadequately","","","",""
"Limited","1997","secondary school degree","general elemantary","176","0.534444820282073","0.476226381564641","0.592663258999505"
"Limited","1997","secondary school degree","middle vocational","120","0.0754402127386978","0.0619942178576466","0.088886207619749"
"Limited","1997","secondary school degree","vocational + Abi","","","",""
"Limited","1997","secondary school degree","higher vocational","12","","",""
"Limited","1997","secondary school degree","higher education","23","","",""
"Limited","1997","college entrance qualification","in school","","","",""
"Limited","1997","college entrance qualification","inadequately","","","",""
"Limited","1997","college entrance qualification","general elemantary","","","",""
"Limited","1997","college entrance qualification","middle vocational","76","0.455248568783943","0.377102114736117","0.53339502283177"
"Limited","1997","college entrance qualification","vocational + Abi","27","","",""
"Limited","1997","college entrance qualification","higher vocational","5","","",""
"Limited","1997","college entrance qualification","higher education","103","0.137431885554369","0.112790909206385","0.162072861902352"
"Limited","1997","Other degree","in school","","","",""
"Limited","1997","Other degree","inadequately","7","","",""
"Limited","1997","Other degree","general elemantary","10","","",""
"Limited","1997","Other degree","middle vocational","20","","",""
"Limited","1997","Other degree","vocational + Abi","4","","",""
"Limited","1997","Other degree","higher vocational","","","",""
"Limited","1997","Other degree","higher education","6","","",""
"Limited","1997","no degree/no degree yet","in school","3","","",""
"Limited","1997","no degree/no degree yet","inadequately","11","","",""
"Limited","1997","no degree/no degree yet","general elemantary","","","",""
"Limited","1997","no degree/no degree yet","middle vocational","3","","",""
"Limited","1997","no degree/no degree yet","vocational + Abi","","","",""
"Limited","1997","no degree/no degree yet","higher vocational","","","",""
"Limited","1997","no degree/no degree yet","higher education","","","",""
"Permanent","1998","lower secondary degree","in school","","","",""
"Permanent","1998","lower secondary degree","inadequately","","","",""
"Permanent","1998","lower secondary degree","general elemantary","380","0.751850881929155","0.714902904973318","0.788798858884991"
"Permanent","1998","lower secondary degree","middle vocational","1525","0.919306638175406","0.906247666834628","0.932365609516185"
"Permanent","1998","lower secondary degree","vocational + Abi","6","","",""
"Permanent","1998","lower secondary degree","higher vocational","131","0.982792498431347","0.960855811760019","1.00472918510267"
"Permanent","1998","lower secondary degree","higher education","34","0.913012932184218","0.822207247080938","1.0038186172875"
"Permanent","1998","secondary school degree","in school","","","",""
"Permanent","1998","secondary school degree","inadequately","","","",""
"Permanent","1998","secondary school degree","general elemantary","116","0.47449042389169","0.418172237254412","0.530808610528968"
"Permanent","1998","secondary school degree","middle vocational","1522","0.923554731668664","0.910718433424361","0.936391029912967"
"Permanent","1998","secondary school degree","vocational + Abi","2","","",""
"Permanent","1998","secondary school degree","higher vocational","224","0.905444645818012","0.868655562244751","0.942233729391274"
"Permanent","1998","secondary school degree","higher education","320","0.915797443173172","0.886452638529533","0.945142247816811"
"Permanent","1998","college entrance qualification","in school","","","",""
"Permanent","1998","college entrance qualification","inadequately","","","",""
"Permanent","1998","college entrance qualification","general elemantary","","","",""
"Permanent","1998","college entrance qualification","middle vocational","89","0.537428635702402","0.462256911395202","0.612600360009602"
"Permanent","1998","college entrance qualification","vocational + Abi","235","0.871549026599615","0.831111477278916","0.911986575920314"
"Permanent","1998","college entrance qualification","higher vocational","99","0.896471738694199","0.839540647222048","0.953402830166351"
"Permanent","1998","college entrance qualification","higher education","719","0.879350268043754","0.8570155130058","0.901685023081708"
"Permanent","1998","Other degree","in school","","","",""
"Permanent","1998","Other degree","inadequately","7","","",""
"Permanent","1998","Other degree","general elemantary","177","0.915066208542966","0.875425828884066","0.954706588201866"
"Permanent","1998","Other degree","middle vocational","206","0.868855752468158","0.825512789808549","0.912198715127766"
"Permanent","1998","Other degree","vocational + Abi","49","0.94139075227834","0.878152742470763","1.00462876208592"
"Permanent","1998","Other degree","higher vocational","1","","",""
"Permanent","1998","Other degree","higher education","49","0.880642467302832","0.793358418211525","0.96792651639414"
"Permanent","1998","no degree/no degree yet","in school","10","","",""
"Permanent","1998","no degree/no degree yet","inadequately","148","0.909236657900738","0.864862629084989","0.953610686716487"
"Permanent","1998","no degree/no degree yet","general elemantary","","","",""
"Permanent","1998","no degree/no degree yet","middle vocational","33","0.965111634405086","0.90432009280511","1.02590317600506"
"Permanent","1998","no degree/no degree yet","vocational + Abi","","","",""
"Permanent","1998","no degree/no degree yet","higher vocational","1","","",""
"Permanent","1998","no degree/no degree yet","higher education","","","",""
"Limited","1998","lower secondary degree","in school","","","",""
"Limited","1998","lower secondary degree","inadequately","","","",""
"Limited","1998","lower secondary degree","general elemantary","145","0.248149118070845","0.211201141115009","0.285097095026682"
"Limited","1998","lower secondary degree","middle vocational","146","0.0806933618245936","0.067634390483815","0.0937523331653723"
"Limited","1998","lower secondary degree","vocational + Abi","","","",""
"Limited","1998","lower secondary degree","higher vocational","4","","",""
"Limited","1998","lower secondary degree","higher education","3","","",""
"Limited","1998","secondary school degree","in school","","","",""
"Limited","1998","secondary school degree","inadequately","","","",""
"Limited","1998","secondary school degree","general elemantary","186","0.52550957610831","0.469191389471032","0.581827762745588"
"Limited","1998","secondary school degree","middle vocational","124","0.0764452683313361","0.063608970087033","0.0892815665756393"
"Limited","1998","secondary school degree","vocational + Abi","","","",""
"Limited","1998","secondary school degree","higher vocational","19","","",""
"Limited","1998","secondary school degree","higher education","24","","",""
"Limited","1998","college entrance qualification","in school","","","",""
"Limited","1998","college entrance qualification","inadequately","","","",""
"Limited","1998","college entrance qualification","general elemantary","","","",""
"Limited","1998","college entrance qualification","middle vocational","80","0.462571364297598","0.387399639990398","0.537743088604798"
"Limited","1998","college entrance qualification","vocational + Abi","28","","",""
"Limited","1998","college entrance qualification","higher vocational","11","","",""
"Limited","1998","college entrance qualification","higher education","98","0.120649731956246","0.0983149769182924","0.142984486994199"
"Limited","1998","Other degree","in school","","","",""
"Limited","1998","Other degree","inadequately","10","","",""
"Limited","1998","Other degree","general elemantary","13","","",""
"Limited","1998","Other degree","middle vocational","27","","",""
"Limited","1998","Other degree","vocational + Abi","4","","",""
"Limited","1998","Other degree","higher vocational","","","",""
"Limited","1998","Other degree","higher education","4","","",""
"Limited","1998","no degree/no degree yet","in school","2","","",""
"Limited","1998","no degree/no degree yet","inadequately","13","","",""
"Limited","1998","no degree/no degree yet","general elemantary","","","",""
"Limited","1998","no degree/no degree yet","middle vocational","2","","",""
"Limited","1998","no degree/no degree yet","vocational + Abi","","","",""
"Limited","1998","no degree/no degree yet","higher vocational","","","",""
"Limited","1998","no degree/no degree yet","higher education","","","",""
"Permanent","1999","lower secondary degree","in school","","","",""
"Permanent","1999","lower secondary degree","inadequately","","","",""
"Permanent","1999","lower secondary degree","general elemantary","373","0.74480840470852","0.707372813416281","0.78224399600076"
"Permanent","1999","lower secondary degree","middle vocational","1525","0.923008655198295","0.910265174256439","0.935752136140151"
"Permanent","1999","lower secondary degree","vocational + Abi","4","","",""
"Permanent","1999","lower secondary degree","higher vocational","123","0.988889288383205","0.970586907353341","1.00719166941307"
"Permanent","1999","lower secondary degree","higher education","30","0.889978990411623","0.783216471640197","0.996741509183048"
"Permanent","1999","secondary school degree","in school","","","",""
"Permanent","1999","secondary school degree","inadequately","","","",""
"Permanent","1999","secondary school degree","general elemantary","126","0.451401846231191","0.397048161433549","0.505755531028832"
"Permanent","1999","secondary school degree","middle vocational","1510","0.901182919033677","0.886870523110062","0.915495314957293"
"Permanent","1999","secondary school degree","vocational + Abi","3","","",""
"Permanent","1999","secondary school degree","higher vocational","226","0.949272660559322","0.921682039066969","0.976863282051674"
"Permanent","1999","secondary school degree","higher education","305","0.91886401941951","0.88940464713984","0.94832339169918"
"Permanent","1999","college entrance qualification","in school","","","",""
"Permanent","1999","college entrance qualification","inadequately","","","",""
"Permanent","1999","college entrance qualification","general elemantary","","","",""
"Permanent","1999","college entrance qualification","middle vocational","106","0.559015507776971","0.489682735713998","0.628348279839945"
"Permanent","1999","college entrance qualification","vocational + Abi","247","0.927345912736501","0.896384760443009","0.958307065029994"
"Permanent","1999","college entrance qualification","higher vocational","103","0.898177959751987","0.842419474946995","0.95393644455698"
"Permanent","1999","college entrance qualification","higher education","736","0.871752000701127","0.849326562842974","0.89417743855928"
"Permanent","1999","Other degree","in school","","","",""
"Permanent","1999","Other degree","inadequately","11","","",""
"Permanent","1999","Other degree","general elemantary","161","0.948819515776579","0.91569362008397","0.981945411469188"
