"plb0037_h","year","age_gr","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"Limited","1987","16-34 y.","inadequately","9","","","","2"
"Limited","1987","16-34 y.","general elemantary","124","0.510308904357292","0.446665764917587","0.573952043796997","2"
"Limited","1987","35-65 y.","vocational + Abi","2","","","","2"
"Limited","1987","35-65 y.","higher vocational","3","","","","2"
"Limited","1987","35-65 y.","higher education","6","","","","2"
"Limited","1987","16-34 y.","middle vocational","108","0.2459107458198","0.205113923592776","0.286707568046824","2"
"Limited","1987","16-34 y.","higher vocational","10","","","","2"
"Limited","1987","35-65 y.","middle vocational","15","","","","2"
"Limited","1987","16-34 y.","in school","2","","","","2"
"Limited","1987","16-34 y.","vocational + Abi","11","","","","2"
"Limited","1987","35-65 y.","in school","","","","","2"
"Limited","1987","35-65 y.","inadequately","3","","","","2"
"Limited","1987","35-65 y.","general elemantary","6","","","","2"
"Permanent","1987","16-34 y.","in school","1","","","","1"
"Permanent","1987","16-34 y.","inadequately","16","","","","1"
"Permanent","1987","16-34 y.","general elemantary","113","0.489691095642708","0.426047956203002","0.553334235082413","1"
"Permanent","1987","16-34 y.","middle vocational","320","0.7540892541802","0.713292431953176","0.794886076407224","1"
"Permanent","1987","16-34 y.","vocational + Abi","25","","","","1"
"Permanent","1987","16-34 y.","higher vocational","34","0.795173153936876","0.675926542632517","0.914419765241234","1"
"Permanent","1987","16-34 y.","higher education","40","0.606110440999389","0.488230681701257","0.723990200297521","1"
"Permanent","1987","35-65 y.","in school","","","","","1"
"Permanent","1987","35-65 y.","inadequately","18","","","","1"
"Permanent","1987","35-65 y.","general elemantary","42","0.820592741547296","0.712047369195686","0.929138113898906","1"
"Permanent","1987","35-65 y.","middle vocational","132","0.891215574439885","0.840881258736681","0.941549890143088","1"
"Permanent","1987","35-65 y.","vocational + Abi","4","","","","1"
"Permanent","1987","35-65 y.","higher vocational","19","","","","1"
"Permanent","1987","35-65 y.","higher education","33","0.906312655538616","0.814860220353846","0.997765090723386","1"
"Permanent","1987","66 and older","in school","","","","","1"
"Permanent","1987","66 and older","inadequately","","","","","1"
"Permanent","1987","66 and older","general elemantary","","","","","1"
"Permanent","1987","66 and older","middle vocational","","","","","1"
"Permanent","1987","66 and older","vocational + Abi","","","","","1"
"Permanent","1987","66 and older","higher vocational","","","","","1"
"Permanent","1987","66 and older","higher education","","","","","1"
"Limited","1988","16-34 y.","higher vocational","8","","","","2"
"Limited","1988","16-34 y.","higher education","32","0.211184828442178","0.146722392080907","0.275647264803448","2"
"Limited","1988","66 and older","general elemantary","1","","","","2"
"Limited","1988","66 and older","higher education","1","","","","2"
"Limited","1988","66 and older","higher vocational","1","","","","2"
"Limited","1988","66 and older","in school","","","","","2"
"Limited","1988","16-34 y.","general elemantary","254","0.430466817812979","0.391955304524308","0.46897833110165","2"
"Limited","1988","66 and older","inadequately","","","","","2"
"Limited","1988","16-34 y.","vocational + Abi","19","","","","2"
"Limited","1988","16-34 y.","inadequately","24","","","","2"
"Limited","1988","66 and older","middle vocational","","","","","2"
"Limited","1988","66 and older","vocational + Abi","","","","","2"
"Limited","1988","16-34 y.","middle vocational","176","0.131779920200403","0.112760403147437","0.150799437253369","2"
"Limited","1988","16-34 y.","in school","1","","","","2"
"Limited","1988","35-65 y.","inadequately","6","","","","2"
"Limited","1988","35-65 y.","general elemantary","37","0.0785127313789587","0.0571676464898827","0.0998578162680348","2"
"Limited","1988","35-65 y.","middle vocational","36","0.0264563210971266","0.018279967206288","0.0346326749879652","2"
"Limited","1988","35-65 y.","vocational + Abi","4","","","","2"
"Limited","1988","35-65 y.","higher vocational","7","","","","2"
"Limited","1988","35-65 y.","higher education","16","","","","2"
"Limited","1988","35-65 y.","in school","","","","","2"
"Permanent","1988","16-34 y.","in school","5","","","","1"
"Permanent","1988","16-34 y.","inadequately","68","0.645623720014843","0.547882841392252","0.743364598637434","1"
"Permanent","1988","16-34 y.","general elemantary","381","0.569533182187021","0.53102166889835","0.608044695475692","1"
"Permanent","1988","16-34 y.","middle vocational","1039","0.868220079799597","0.849200562746631","0.887239596852563","1"
"Permanent","1988","16-34 y.","vocational + Abi","87","0.833248942326502","0.762288413634916","0.904209471018089","1"
"Permanent","1988","16-34 y.","higher vocational","97","0.928894569038398","0.879737266900398","0.978051871176398","1"
"Permanent","1988","16-34 y.","higher education","122","0.788815171557822","0.724352735196552","0.853277607919093","1"
"Permanent","1988","35-65 y.","in school","","","","","1"
"Permanent","1988","35-65 y.","inadequately","247","0.976446031262873","0.957758841322857","0.995133221202888","1"
"Permanent","1988","35-65 y.","general elemantary","573","0.921487268621041","0.900142183731965","0.942832353510117","1"
"Permanent","1988","35-65 y.","middle vocational","1444","0.973543678902873","0.965367325012035","0.981720032793712","1"
"Permanent","1988","35-65 y.","vocational + Abi","52","0.928895384541074","0.86158433287203","0.996206436210119","1"
"Permanent","1988","35-65 y.","higher vocational","189","0.965278408174307","0.939648552245771","0.990908264102844","1"
"Permanent","1988","35-65 y.","higher education","301","0.94994714621495","0.92594320231406","0.97395109011584","1"
"Permanent","1988","66 and older","in school","","","","","1"
"Permanent","1988","66 and older","inadequately","","","","","1"
"Permanent","1988","66 and older","general elemantary","2","","","","1"
"Permanent","1988","66 and older","middle vocational","7","","","","1"
"Permanent","1988","66 and older","vocational + Abi","","","","","1"
"Permanent","1988","66 and older","higher vocational","","","","","1"
"Permanent","1988","66 and older","higher education","1","","","","1"
"Limited","1989","16-34 y.","higher education","18","","","","2"
"Limited","1989","66 and older","in school","","","","","2"
"Limited","1989","66 and older","general elemantary","","","","","2"
"Limited","1989","66 and older","inadequately","","","","","2"
"Limited","1989","16-34 y.","higher vocational","6","","","","2"
"Limited","1989","66 and older","higher vocational","","","","","2"
"Limited","1989","66 and older","higher education","","","","","2"
"Limited","1989","16-34 y.","general elemantary","85","0.480768492969809","0.408379745153151","0.553157240786467","2"
"Limited","1989","16-34 y.","middle vocational","81","0.240883051690101","0.193126803683598","0.288639299696604","2"
"Limited","1989","16-34 y.","vocational + Abi","7","","","","2"
"Limited","1989","16-34 y.","inadequately","3","","","","2"
"Limited","1989","66 and older","middle vocational","","","","","2"
"Limited","1989","66 and older","vocational + Abi","","","","","2"
"Limited","1989","16-34 y.","in school","","","","","2"
"Limited","1989","35-65 y.","in school","","","","","2"
"Limited","1989","35-65 y.","inadequately","4","","","","2"
"Limited","1989","35-65 y.","general elemantary","14","","","","2"
"Limited","1989","35-65 y.","middle vocational","20","","","","2"
"Limited","1989","35-65 y.","vocational + Abi","2","","","","2"
"Limited","1989","35-65 y.","higher vocational","1","","","","2"
"Limited","1989","35-65 y.","higher education","4","","","","2"
"Permanent","1989","16-34 y.","in school","6","","","","1"
"Permanent","1989","16-34 y.","inadequately","18","","","","1"
"Permanent","1989","16-34 y.","general elemantary","98","0.519231507030191","0.446842759213534","0.591620254846849","1"
"Permanent","1989","16-34 y.","middle vocational","227","0.759116948309899","0.711360700303396","0.806873196316402","1"
"Permanent","1989","16-34 y.","vocational + Abi","30","0.881535607886879","0.777409155090508","0.985662060683251","1"
"Permanent","1989","16-34 y.","higher vocational","35","0.865517042971129","0.761086484720247","0.969947601222012","1"
"Permanent","1989","16-34 y.","higher education","43","0.767277912941822","0.661235812042732","0.873320013840912","1"
"Permanent","1989","35-65 y.","in school","","","","","1"
"Permanent","1989","35-65 y.","inadequately","14","","","","1"
"Permanent","1989","35-65 y.","general elemantary","36","0.75300339149727","0.63346509845632","0.87254168453822","1"
"Permanent","1989","35-65 y.","middle vocational","85","0.814360703322756","0.739990870872795","0.888730535772717","1"
"Permanent","1989","35-65 y.","vocational + Abi","7","","","","1"
"Permanent","1989","35-65 y.","higher vocational","13","","","","1"
"Permanent","1989","35-65 y.","higher education","23","","","","1"
"Permanent","1989","66 and older","in school","","","","","1"
"Permanent","1989","66 and older","inadequately","","","","","1"
"Permanent","1989","66 and older","general elemantary","","","","","1"
"Permanent","1989","66 and older","middle vocational","","","","","1"
"Permanent","1989","66 and older","vocational + Abi","","","","","1"
"Permanent","1989","66 and older","higher vocational","","","","","1"
"Permanent","1989","66 and older","higher education","","","","","1"
"Limited","1990","16-34 y.","higher education","14","","","","2"
"Limited","1990","66 and older","in school","","","","","2"
"Limited","1990","66 and older","inadequately","","","","","2"
"Limited","1990","66 and older","general elemantary","","","","","2"
"Limited","1990","16-34 y.","higher vocational","3","","","","2"
"Limited","1990","66 and older","higher education","","","","","2"
"Limited","1990","66 and older","higher vocational","","","","","2"
"Limited","1990","16-34 y.","vocational + Abi","7","","","","2"
"Limited","1990","16-34 y.","inadequately","4","","","","2"
"Limited","1990","16-34 y.","general elemantary","82","0.480204608615724","0.406183013286228","0.554226203945221","2"
"Limited","1990","16-34 y.","middle vocational","65","0.192778536157541","0.149421436696991","0.23613563561809","2"
"Limited","1990","66 and older","middle vocational","","","","","2"
"Limited","1990","66 and older","vocational + Abi","","","","","2"
"Limited","1990","16-34 y.","in school","","","","","2"
"Limited","1990","35-65 y.","in school","","","","","2"
"Limited","1990","35-65 y.","inadequately","4","","","","2"
"Limited","1990","35-65 y.","general elemantary","10","","","","2"
"Limited","1990","35-65 y.","middle vocational","19","","","","2"
"Limited","1990","35-65 y.","vocational + Abi","1","","","","2"
"Limited","1990","35-65 y.","higher vocational","2","","","","2"
"Limited","1990","35-65 y.","higher education","7","","","","2"
"Permanent","1990","16-34 y.","in school","1","","","","1"
"Permanent","1990","16-34 y.","inadequately","17","","","","1"
"Permanent","1990","16-34 y.","general elemantary","93","0.519795391384276","0.445773796054779","0.593816986713772","1"
"Permanent","1990","16-34 y.","middle vocational","253","0.80722146384246","0.76386436438191","0.850578563303009","1"
"Permanent","1990","16-34 y.","vocational + Abi","30","0.87425412979073","0.767419280772609","0.981088978808852","1"
"Permanent","1990","16-34 y.","higher vocational","26","","","","1"
"Permanent","1990","16-34 y.","higher education","42","0.731470526223353","0.61539291192726","0.847548140519446","1"
"Permanent","1990","35-65 y.","in school","","","","","1"
"Permanent","1990","35-65 y.","inadequately","14","","","","1"
"Permanent","1990","35-65 y.","general elemantary","54","0.824324893745498","0.731093446882099","0.917556340608896","1"
"Permanent","1990","35-65 y.","middle vocational","123","0.868760403077456","0.813222897248431","0.924297908906482","1"
"Permanent","1990","35-65 y.","vocational + Abi","8","","","","1"
"Permanent","1990","35-65 y.","higher vocational","9","","","","1"
"Permanent","1990","35-65 y.","higher education","20","","","","1"
"Permanent","1990","66 and older","in school","","","","","1"
"Permanent","1990","66 and older","inadequately","","","","","1"
"Permanent","1990","66 and older","general elemantary","","","","","1"
"Permanent","1990","66 and older","middle vocational","1","","","","1"
"Permanent","1990","66 and older","vocational + Abi","","","","","1"
"Permanent","1990","66 and older","higher vocational","","","","","1"
"Permanent","1990","66 and older","higher education","","","","","1"
"Limited","1991","16-34 y.","higher vocational","6","","","","2"
"Limited","1991","16-34 y.","general elemantary","81","0.423928226577122","0.354027459465747","0.493828993688496","2"
"Limited","1991","16-34 y.","vocational + Abi","14","","","","2"
"Limited","1991","16-34 y.","middle vocational","109","0.200182114432755","0.166084150511176","0.234280078354333","2"
"Limited","1991","16-34 y.","higher education","42","0.368225490460835","0.285314063605631","0.451136917316039","2"
"Limited","1991","16-34 y.","inadequately","6","","","","2"
"Limited","1991","16-34 y.","in school","2","","","","2"
"Limited","1991","66 and older","in school","","","","","2"
"Limited","1991","66 and older","higher education","","","","","2"
"Limited","1991","66 and older","inadequately","","","","","2"
"Limited","1991","66 and older","general elemantary","","","","","2"
"Limited","1991","66 and older","higher vocational","","","","","2"
"Limited","1991","66 and older","middle vocational","","","","","2"
"Limited","1991","66 and older","vocational + Abi","","","","","2"
"Limited","1991","35-65 y.","in school","","","","","2"
"Limited","1991","35-65 y.","inadequately","5","","","","2"
"Limited","1991","35-65 y.","general elemantary","9","","","","2"
"Limited","1991","35-65 y.","middle vocational","54","0.170035861267698","0.127596897631668","0.212474824903727","2"
"Limited","1991","35-65 y.","vocational + Abi","3","","","","2"
"Limited","1991","35-65 y.","higher vocational","6","","","","2"
"Limited","1991","35-65 y.","higher education","38","0.200434576225215","0.144814077770096","0.256055074680334","2"
"Permanent","1991","16-34 y.","in school","1","","","","1"
"Permanent","1991","16-34 y.","inadequately","19","","","","1"
"Permanent","1991","16-34 y.","general elemantary","111","0.576071773422879","0.506171006311504","0.645972540534253","1"
"Permanent","1991","16-34 y.","middle vocational","420","0.799817885567246","0.765719921645667","0.833915849488824","1"
"Permanent","1991","16-34 y.","vocational + Abi","39","0.770576031241063","0.657378410562591","0.883773651919535","1"
"Permanent","1991","16-34 y.","higher vocational","39","0.901528940463554","0.814475492720499","0.98858238820661","1"
"Permanent","1991","16-34 y.","higher education","88","0.631774509539165","0.548863082683962","0.714685936394369","1"
"Permanent","1991","35-65 y.","in school","","","","","1"
"Permanent","1991","35-65 y.","inadequately","21","","","","1"
"Permanent","1991","35-65 y.","general elemantary","57","0.824020481403389","0.732149958321056","0.915891004485722","1"
"Permanent","1991","35-65 y.","middle vocational","247","0.829964138732302","0.787525175096273","0.872403102368332","1"
"Permanent","1991","35-65 y.","vocational + Abi","16","","","","1"
"Permanent","1991","35-65 y.","higher vocational","39","0.913484103166653","0.83134682861396","0.995621377719347","1"
"Permanent","1991","35-65 y.","higher education","161","0.799565423774785","0.743944925319666","0.855185922229904","1"
"Permanent","1991","66 and older","in school","","","","","1"
"Permanent","1991","66 and older","inadequately","","","","","1"
"Permanent","1991","66 and older","general elemantary","","","","","1"
"Permanent","1991","66 and older","middle vocational","1","","","","1"
"Permanent","1991","66 and older","vocational + Abi","","","","","1"
"Permanent","1991","66 and older","higher vocational","1","","","","1"
"Permanent","1991","66 and older","higher education","","","","","1"
"Limited","1992","16-34 y.","general elemantary","74","0.362032215915879","0.293697046728578","0.43036738510318","2"
"Limited","1992","16-34 y.","inadequately","2","","","","2"
"Limited","1992","16-34 y.","middle vocational","113","0.25316528649075","0.214184691060373","0.292145881921128","2"
"Limited","1992","16-34 y.","higher education","37","0.347380241852411","0.263575245015821","0.431185238689001","2"
"Limited","1992","16-34 y.","vocational + Abi","10","","","","2"
"Limited","1992","16-34 y.","higher vocational","7","","","","2"
"Limited","1992","16-34 y.","in school","","","","","2"
"Limited","1992","66 and older","inadequately","","","","","2"
"Limited","1992","66 and older","in school","","","","","2"
"Limited","1992","66 and older","general elemantary","","","","","2"
"Limited","1992","66 and older","higher vocational","","","","","2"
"Limited","1992","66 and older","higher education","","","","","2"
"Limited","1992","66 and older","middle vocational","1","","","","2"
"Limited","1992","66 and older","vocational + Abi","","","","","2"
"Limited","1992","35-65 y.","in school","","","","","2"
"Limited","1992","35-65 y.","inadequately","2","","","","2"
"Limited","1992","35-65 y.","general elemantary","7","","","","2"
"Limited","1992","35-65 y.","middle vocational","83","0.212658158221374","0.170564422651161","0.254751893791587","2"
"Limited","1992","35-65 y.","vocational + Abi","3","","","","2"
"Limited","1992","35-65 y.","higher vocational","9","","","","2"
"Limited","1992","35-65 y.","higher education","37","0.182029918495913","0.127590994413792","0.236468842578033","2"
"Permanent","1992","16-34 y.","in school","4","","","","1"
"Permanent","1992","16-34 y.","inadequately","12","","","","1"
"Permanent","1992","16-34 y.","general elemantary","116","0.637967784084121","0.56963261489682","0.706302953271422","1"
"Permanent","1992","16-34 y.","middle vocational","365","0.74683471350925","0.707854118078872","0.785815308939627","1"
"Permanent","1992","16-34 y.","vocational + Abi","24","","","","1"
"Permanent","1992","16-34 y.","higher vocational","36","0.851320762967397","0.744983460781555","0.957658065153239","1"
"Permanent","1992","16-34 y.","higher education","87","0.652619758147589","0.568814761310999","0.736424754984179","1"
"Permanent","1992","35-65 y.","in school","","","","","1"
"Permanent","1992","35-65 y.","inadequately","16","","","","1"
"Permanent","1992","35-65 y.","general elemantary","47","0.893325594111309","0.810990266871648","0.975660921350969","1"
"Permanent","1992","35-65 y.","middle vocational","280","0.787341841778626","0.745248106208413","0.829435577348839","1"
"Permanent","1992","35-65 y.","vocational + Abi","13","","","","1"
"Permanent","1992","35-65 y.","higher vocational","38","0.863169414476987","0.764918007937143","0.961420821016832","1"
"Permanent","1992","35-65 y.","higher education","156","0.817970081504087","0.763531157421967","0.872409005586208","1"
"Permanent","1992","66 and older","in school","","","","","1"
"Permanent","1992","66 and older","inadequately","","","","","1"
"Permanent","1992","66 and older","general elemantary","","","","","1"
"Permanent","1992","66 and older","middle vocational","","","","","1"
"Permanent","1992","66 and older","vocational + Abi","","","","","1"
"Permanent","1992","66 and older","higher vocational","1","","","","1"
"Permanent","1992","66 and older","higher education","","","","","1"
"Limited","1993","16-34 y.","higher education","27","","","","2"
"Limited","1993","16-34 y.","middle vocational","109","0.259992873838445","0.219193332655293","0.300792415021596","2"
"Limited","1993","16-34 y.","higher vocational","2","","","","2"
"Limited","1993","16-34 y.","inadequately","5","","","","2"
"Limited","1993","16-34 y.","general elemantary","53","0.34793368952303","0.273189073642707","0.422678305403354","2"
"Limited","1993","16-34 y.","vocational + Abi","6","","","","2"
"Limited","1993","66 and older","inadequately","","","","","2"
"Limited","1993","66 and older","general elemantary","","","","","2"
"Limited","1993","16-34 y.","in school","","","","","2"
"Limited","1993","66 and older","in school","","","","","2"
"Limited","1993","66 and older","higher vocational","","","","","2"
"Limited","1993","66 and older","higher education","","","","","2"
"Limited","1993","66 and older","middle vocational","","","","","2"
"Limited","1993","66 and older","vocational + Abi","","","","","2"
"Limited","1993","35-65 y.","in school","","","","","2"
"Limited","1993","35-65 y.","inadequately","3","","","","2"
"Limited","1993","35-65 y.","general elemantary","15","","","","2"
"Limited","1993","35-65 y.","middle vocational","45","0.147425784508849","0.104900690620793","0.189950878396905","2"
"Limited","1993","35-65 y.","vocational + Abi","2","","","","2"
"Limited","1993","35-65 y.","higher vocational","8","","","","2"
"Limited","1993","35-65 y.","higher education","33","0.247791602297714","0.179157702261738","0.316425502333689","2"
"Permanent","1993","16-34 y.","in school","1","","","","1"
"Permanent","1993","16-34 y.","inadequately","6","","","","1"
"Permanent","1993","16-34 y.","general elemantary","103","0.65206631047697","0.577321694596646","0.726810926357293","1"
"Permanent","1993","16-34 y.","middle vocational","335","0.740007126161555","0.699207584978404","0.780806667344707","1"
"Permanent","1993","16-34 y.","vocational + Abi","30","0.821642132500276","0.696591950899938","0.946692314100614","1"
"Permanent","1993","16-34 y.","higher vocational","33","0.961458995874","0.897685391222965","1.02523260052504","1"
"Permanent","1993","16-34 y.","higher education","85","0.751299226394166","0.671245026997697","0.831353425790636","1"
"Permanent","1993","35-65 y.","in school","","","","","1"
"Permanent","1993","35-65 y.","inadequately","10","","","","1"
"Permanent","1993","35-65 y.","general elemantary","40","0.699316695126043","0.578129048458764","0.820504341793322","1"
"Permanent","1993","35-65 y.","middle vocational","222","0.852574215491151","0.810049121603095","0.895099309379207","1"
"Permanent","1993","35-65 y.","vocational + Abi","17","","","","1"
"Permanent","1993","35-65 y.","higher vocational","35","0.84598663696177","0.738098220968983","0.953875052954558","1"
"Permanent","1993","35-65 y.","higher education","119","0.752208397702286","0.683574497666311","0.820842297738262","1"
"Permanent","1993","66 and older","in school","","","","","1"
"Permanent","1993","66 and older","inadequately","","","","","1"
"Permanent","1993","66 and older","general elemantary","","","","","1"
"Permanent","1993","66 and older","middle vocational","","","","","1"
"Permanent","1993","66 and older","vocational + Abi","","","","","1"
"Permanent","1993","66 and older","higher vocational","","","","","1"
"Permanent","1993","66 and older","higher education","","","","","1"
"Limited","1994","16-34 y.","middle vocational","122","0.283091311807008","0.240007051805363","0.326175571808654","2"
"Limited","1994","16-34 y.","higher vocational","7","","","","2"
"Limited","1994","16-34 y.","higher education","42","0.37023088595392","0.275590807211773","0.464870964696067","2"
"Limited","1994","16-34 y.","in school","3","","","","2"
"Limited","1994","16-34 y.","general elemantary","93","0.630337075365694","0.556459005467759","0.704215145263629","2"
"Limited","1994","16-34 y.","vocational + Abi","13","","","","2"
"Limited","1994","16-34 y.","inadequately","6","","","","2"
"Limited","1994","66 and older","in school","","","","","2"
"Limited","1994","66 and older","inadequately","","","","","2"
"Limited","1994","66 and older","general elemantary","","","","","2"
"Limited","1994","66 and older","higher vocational","","","","","2"
"Limited","1994","66 and older","higher education","","","","","2"
"Limited","1994","66 and older","middle vocational","","","","","2"
"Limited","1994","66 and older","vocational + Abi","","","","","2"
"Limited","1994","35-65 y.","in school","","","","","2"
"Limited","1994","35-65 y.","inadequately","4","","","","2"
"Limited","1994","35-65 y.","general elemantary","10","","","","2"
"Limited","1994","35-65 y.","middle vocational","59","0.225669633062367","0.171169999970124","0.280169266154609","2"
"Limited","1994","35-65 y.","vocational + Abi","5","","","","2"
"Limited","1994","35-65 y.","higher vocational","7","","","","2"
"Limited","1994","35-65 y.","higher education","23","","","","2"
"Permanent","1994","35-65 y.","in school","","","","","1"
"Permanent","1994","35-65 y.","inadequately","10","","","","1"
"Permanent","1994","35-65 y.","general elemantary","24","","","","1"
"Permanent","1994","35-65 y.","middle vocational","167","0.774330366937633","0.719830733845391","0.828830000029876","1"
"Permanent","1994","35-65 y.","vocational + Abi","6","","","","1"
"Permanent","1994","35-65 y.","higher vocational","26","","","","1"
"Permanent","1994","35-65 y.","higher education","68","0.811296327930961","0.730905347419077","0.891687308442844","1"
"Permanent","1994","66 and older","in school","","","","","1"
"Permanent","1994","66 and older","inadequately","","","","","1"
"Permanent","1994","66 and older","general elemantary","","","","","1"
"Permanent","1994","66 and older","middle vocational","","","","","1"
"Permanent","1994","66 and older","vocational + Abi","","","","","1"
"Permanent","1994","66 and older","higher vocational","","","","","1"
"Permanent","1994","66 and older","higher education","","","","","1"
"Permanent","1994","16-34 y.","in school","3","","","","1"
