"plb0037_h","year","hgtyp1hh","sex","n","percent","lower_confidence","upper_confidence","value"
"Permanent","1997","Couple + C. GT 16 ","Female","448","0.790635686243393","0.757087935893073","0.824183436593713","1"
"Permanent","1997","Couple + C. GT 16 ","Male","603","0.782356819652634","0.753115811526723","0.811597827778544","1"
"Permanent","1997","Couple + C. LE 16 ","Female","593","0.906036030839876","0.883826226219804","0.928245835459948","1"
"Permanent","1997","Couple + C. LE 16 ","Male","1057","0.936700887877074","0.922459330365796","0.950942445388353","1"
"Permanent","1997","Couple + C. LE and GT 16","Male","332","0.780263571721109","0.740757526025829","0.819769617416389","1"
"Permanent","1997","Single parent ","Female","172","0.814407649970909","0.762196982298755","0.866618317643064","1"
"Permanent","1997","Single parent ","Male","95","0.727760216240924","0.652675566755256","0.802844865726593","1"
"Limited","1998","(Married) couple without C. ","Female","98","0.0902861724140628","0.0719261509055528","0.108646193922573","2"
"Limited","1998","(Married) couple without C. ","Male","67","0.0725112238512626","0.0556060039343177","0.0894164437682076","2"
"Limited","1998","Couple + C. GT 16 ","Female","107","0.176548633967335","0.146511815869788","0.206585452064882","2"
"Limited","1998","Couple + C. GT 16 ","Male","181","0.216524983391767","0.188803481992435","0.2442464847911","2"
"Limited","1998","Couple + C. LE 16 ","Female","76","0.0980112311254824","0.0760321811907997","0.119990281060165","2"
"Limited","1998","Couple + C. LE 16 ","Male","83","0.0715946708355059","0.0572851851353215","0.0859041565356903","2"
"Limited","1998","Couple + C. LE and GT 16","Female","75","0.220741681897465","0.174720932008851","0.266762431786078","2"
"Limited","1998","Couple + C. LE and GT 16","Male","104","0.225597140429513","0.186408730553363","0.264785550305664","2"
"Limited","1998","1-pers.-HH","Female","47","0.10424689229101","0.0715240207227201","0.136969763859299","2"
"Limited","1998","Single parent ","Female","53","0.230778793435109","0.177474027122338","0.284083559747879","2"
"Limited","1998","Single parent ","Male","42","0.28571931390852","0.210618448117574","0.360820179699465","2"
"Limited","1998","1-pers.-HH","Male","52","0.164991619557843","0.126913278561453","0.203069960554233","2"
"Permanent","1998","(Married) couple without C. ","Female","838","0.909713827585937","0.891353806077427","0.928073849094447","1"
"Permanent","1998","1-pers.-HH","Male","313","0.835008380442157","0.796930039445767","0.873086721438547","1"
"Permanent","1998","(Married) couple without C. ","Male","837","0.927488776148737","0.910583556231792","0.944393996065682","1"
"Permanent","1998","1-pers.-HH","Female","288","0.89575310770899","0.863030236140701","0.92847597927728","1"
"Permanent","1998","Couple + C. GT 16 ","Female","512","0.823451366032665","0.793414547935118","0.853488184130212","1"
"Permanent","1998","Couple + C. GT 16 ","Male","667","0.783475016608233","0.7557535152089","0.811196518007565","1"
"Permanent","1998","Couple + C. LE and GT 16","Female","237","0.779258318102535","0.733237568213922","0.825279067991149","1"
"Permanent","1998","Couple + C. LE 16 ","Female","627","0.901988768874518","0.880009718939835","0.9239678188092","1"
"Permanent","1998","Couple + C. LE 16 ","Male","1164","0.928405329164494","0.91409584346431","0.942714814864678","1"
"Permanent","1998","Couple + C. LE and GT 16","Male","333","0.774402859570486","0.735214449694336","0.813591269446637","1"
"Permanent","1998","Single parent ","Female","187","0.769221206564891","0.715916440252121","0.822525972877662","1"
"Permanent","1998","Single parent ","Male","97","0.714280686091481","0.639179820300535","0.789381551882426","1"
"Limited","1999","(Married) couple without C. ","Female","110","0.087859483999002","0.0699518721617408","0.105767095836263","2"
"Limited","1999","(Married) couple without C. ","Male","85","0.0807055675997608","0.0632837140798396","0.098127421119682","2"
"Limited","1999","Couple + C. GT 16 ","Female","119","0.181724505316201","0.151492663768853","0.211956346863548","2"
"Limited","1999","Couple + C. GT 16 ","Male","186","0.249357969695526","0.219745868120788","0.278970071270263","2"
"Limited","1999","Couple + C. LE 16 ","Female","85","0.0991857618863703","0.077620129496057","0.120751394276684","2"
"Limited","1999","Couple + C. LE 16 ","Male","78","0.0660515684294896","0.0522273602800319","0.0798757765789472","2"
"Limited","1999","Couple + C. LE and GT 16","Female","86","0.261325640741799","0.212338016794848","0.31031326468875","2"
"Limited","1999","Couple + C. LE and GT 16","Male","98","0.231681419312208","0.190641986984997","0.272720851639419","2"
"Limited","1999","1-pers.-HH","Female","50","0.120612775554885","0.0859953023833041","0.155230248726466","2"
"Limited","1999","1-pers.-HH","Male","70","0.182762085966025","0.143698556957725","0.221825614974325","2"
"Limited","1999","Single parent ","Female","52","0.200316764962769","0.150901006535594","0.249732523389945","2"
"Limited","1999","Single parent ","Male","54","0.356106917644551","0.278434155787544","0.433779679501558","2"
"Permanent","1999","(Married) couple without C. ","Female","850","0.912140516000998","0.894232904163737","0.930048127838259","1"
"Permanent","1999","(Married) couple without C. ","Male","854","0.919294432400239","0.901872578880318","0.93671628592016","1"
"Permanent","1999","Couple + C. LE and GT 16","Female","223","0.738674359258201","0.68968673531125","0.787661983205152","1"
"Permanent","1999","1-pers.-HH","Male","306","0.817237914033975","0.778174385025675","0.856301443042275","1"
"Permanent","1999","1-pers.-HH","Female","290","0.879387224445115","0.844769751273534","0.914004697616696","1"
"Permanent","1999","Couple + C. GT 16 ","Female","506","0.818275494683799","0.788043653136452","0.848507336231146","1"
"Permanent","1999","Couple + C. GT 16 ","Male","634","0.750642030304474","0.721029928729737","0.780254131879212","1"
"Permanent","1999","Couple + C. LE 16 ","Female","653","0.90081423811363","0.879248605723316","0.922379870503943","1"
"Permanent","1999","Couple + C. LE 16 ","Male","1162","0.93394843157051","0.920124223421053","0.947772639719968","1"
"Permanent","1999","Couple + C. LE and GT 16","Male","308","0.768318580687792","0.727279148360581","0.809358013015003","1"
"Permanent","1999","Single parent ","Female","200","0.799683235037231","0.750267476610055","0.849098993464406","1"
"Permanent","1999","Single parent ","Male","92","0.643893082355449","0.566220320498442","0.721565844212456","1"
"Limited","2000","(Married) couple without C. ","Female","156","0.0886538711906844","0.0741578647887168","0.103149877592652","2"
"Limited","2000","(Married) couple without C. ","Male","122","0.0799001598788582","0.0659105299141355","0.0938897898435809","2"
"Limited","2000","Couple + C. GT 16 ","Female","198","0.197892840893212","0.172650864280949","0.223134817505476","2"
"Limited","2000","Couple + C. GT 16 ","Male","267","0.221491678333292","0.198453340899054","0.244530015767529","2"
"Limited","2000","Couple + C. LE 16 ","Female","128","0.116626877323535","0.0979535558159902","0.135300198831081","2"
"Limited","2000","Couple + C. LE 16 ","Male","128","0.0661411065836836","0.055297746800305","0.0769844663670623","2"
"Limited","2000","Couple + C. LE and GT 16","Female","114","0.265641711157967","0.225711528466375","0.305571893849559","2"
"Limited","2000","Couple + C. LE and GT 16","Male","158","0.263655380944682","0.229249182120618","0.298061579768747","2"
"Limited","2000","1-pers.-HH","Female","96","0.152875292539216","0.12415216280336","0.181598422275073","2"
"Limited","2000","1-pers.-HH","Male","114","0.14480755867354","0.119554951671016","0.170060165676064","2"
"Limited","2000","Single parent ","Female","81","0.196432872543282","0.158705074697044","0.234160670389519","2"
"Limited","2000","Single parent ","Male","63","0.315925845302818","0.254072613902522","0.377779076703114","2"
"Permanent","2000","(Married) couple without C. ","Female","1321","0.911346128809316","0.896850122407348","0.925842135211283","1"
"Permanent","2000","Couple + C. LE and GT 16","Female","356","0.734358288842033","0.694428106150441","0.774288471533625","1"
"Permanent","2000","(Married) couple without C. ","Male","1321","0.920099840121142","0.906110210156419","0.934089470085865","1"
"Permanent","2000","1-pers.-HH","Female","507","0.847124707460784","0.818401577724927","0.87584783719664","1"
"Permanent","2000","1-pers.-HH","Male","632","0.85519244132646","0.829939834323936","0.880445048328984","1"
"Permanent","2000","Couple + C. GT 16 ","Female","759","0.802107159106788","0.776865182494524","0.827349135719051","1"
"Permanent","2000","Couple + C. GT 16 ","Male","981","0.778508321666708","0.755469984232471","0.801546659100946","1"
"Permanent","2000","Couple + C. LE 16 ","Female","1007","0.883373122676465","0.864699801168919","0.90204644418401","1"
"Permanent","2000","Couple + C. LE 16 ","Male","1890","0.933858893416316","0.923015533632938","0.944702253199695","1"
"Permanent","2000","Couple + C. LE and GT 16","Male","472","0.736344619055318","0.701938420231253","0.770750817879382","1"
"Permanent","2000","Single parent ","Female","345","0.803567127456718","0.765839329610481","0.841294925302955","1"
"Permanent","2000","Single parent ","Male","154","0.684074154697182","0.622220923296886","0.745927386097478","1"
"Limited","2001","(Married) couple without C. ","Female","123","0.0809681848073811","0.0663462493684184","0.0955901202463439","2"
"Limited","2001","(Married) couple without C. ","Male","114","0.0863791108064183","0.0710014083537999","0.101756813259037","2"
"Limited","2001","1-pers.-HH","Female","89","0.136754918783407","0.107748624913648","0.165761212653166","2"
"Limited","2001","Couple + C. GT 16 ","Female","190","0.224289418855317","0.196839533706286","0.251739304004348","2"
"Limited","2001","Couple + C. GT 16 ","Male","233","0.212805295422484","0.188640140091301","0.236970450753667","2"
"Limited","2001","Couple + C. LE 16 ","Female","123","0.115190103268593","0.096088017106466","0.13429218943072","2"
"Limited","2001","Couple + C. LE 16 ","Male","102","0.0580331862972821","0.0473588364459687","0.0687075361485955","2"
"Limited","2001","Couple + C. LE and GT 16","Female","116","0.299015709363643","0.256285999724608","0.341745419002679","2"
"Limited","2001","Couple + C. LE and GT 16","Male","146","0.260913463871262","0.225113708213694","0.296713219528829","2"
"Limited","2001","Single parent ","Female","87","0.227630883095565","0.186894831865514","0.268366934325615","2"
"Limited","2001","1-pers.-HH","Male","89","0.11247746327989","0.0887822735419148","0.136172653017866","2"
"Limited","2001","Single parent ","Male","55","0.330699011557498","0.261193548869495","0.4002044742455","2"
"Permanent","2001","Couple + C. LE and GT 16","Female","325","0.700984290636357","0.658254580997321","0.743714000275393","1"
"Permanent","2001","(Married) couple without C. ","Female","1214","0.919031815192619","0.904409879753656","0.933653750631582","1"
"Permanent","2001","(Married) couple without C. ","Male","1168","0.913620889193582","0.898243186740963","0.9289985916462","1"
"Permanent","2001","1-pers.-HH","Female","450","0.863245081216593","0.834238787346835","0.892251375086352","1"
"Permanent","2001","1-pers.-HH","Male","594","0.88752253672011","0.863827346982134","0.911217726458085","1"
"Permanent","2001","Couple + C. GT 16 ","Female","697","0.775710581144683","0.748260695995652","0.803160466293714","1"
"Permanent","2001","Couple + C. GT 16 ","Male","869","0.787194704577516","0.763029549246333","0.811359859908699","1"
"Permanent","2001","Couple + C. LE 16 ","Female","950","0.884809896731407","0.86570781056928","0.903911982893534","1"
"Permanent","2001","Couple + C. LE and GT 16","Male","432","0.739086536128738","0.703286780471171","0.774886291786306","1"
"Permanent","2001","Couple + C. LE 16 ","Male","1741","0.941966813702718","0.931292463851404","0.952641163554031","1"
"Permanent","2001","Single parent ","Female","320","0.772369116904435","0.731633065674385","0.813105168134486","1"
"Permanent","2001","Single parent ","Male","121","0.669300988442503","0.5997955257545","0.738806451130505","1"
"Limited","2002","(Married) couple without C. ","Female","118","0.0805521046464944","0.0665972604962021","0.0945069487967867","2"
"Limited","2002","(Married) couple without C. ","Male","108","0.0789875904790214","0.0649638706753509","0.093011310282692","2"
"Limited","2002","1-pers.-HH","Female","85","0.146635594747787","0.116347677361556","0.176923512134018","2"
"Limited","2002","Couple + C. GT 16 ","Female","204","0.219037722370584","0.193235090839911","0.244840353901256","2"
"Limited","2002","Couple + C. GT 16 ","Male","259","0.246229219729514","0.221669195198938","0.27078924426009","2"
"Limited","2002","Couple + C. LE 16 ","Female","107","0.0980359332781587","0.0808494732368181","0.115222393319499","2"
"Limited","2002","Couple + C. LE 16 ","Male","98","0.0520560047296561","0.0418052325643463","0.0623067768949658","2"
"Limited","2002","Couple + C. LE and GT 16","Female","121","0.319175671852562","0.277559991833586","0.360791351871538","2"
"Limited","2002","Couple + C. LE and GT 16","Male","132","0.237235815030815","0.203395139877373","0.271076490184257","2"
"Limited","2002","Single parent ","Female","92","0.218636260093458","0.178725756787317","0.258546763399599","2"
"Limited","2002","Single parent ","Male","60","0.357272086273435","0.289840969878194","0.424703202668677","2"
"Limited","2002","1-pers.-HH","Male","98","0.139058755331212","0.112780477360567","0.165337033301856","2"
"Permanent","2002","Couple + C. LE and GT 16","Female","361","0.680824328147438","0.639208648128462","0.722440008166414","1"
"Permanent","2002","(Married) couple without C. ","Female","1343","0.919447895353506","0.905493051203213","0.933402739503798","1"
"Permanent","2002","(Married) couple without C. ","Male","1313","0.921012409520979","0.906988689717308","0.935036129324649","1"
"Permanent","2002","1-pers.-HH","Female","439","0.853364405252213","0.823076487865982","0.883652322638444","1"
"Permanent","2002","1-pers.-HH","Male","568","0.860941244668788","0.834662966698144","0.887219522639433","1"
"Permanent","2002","Couple + C. GT 16 ","Female","783","0.780962277629416","0.755159646098744","0.806764909160089","1"
"Permanent","2002","Couple + C. GT 16 ","Male","923","0.753770780270486","0.72921075573991","0.778330804801062","1"
"Permanent","2002","Couple + C. LE 16 ","Female","1043","0.901964066721841","0.884777606680501","0.919150526763182","1"
"Permanent","2002","Couple + C. LE 16 ","Male","1706","0.947943995270344","0.937693223105034","0.958194767435654","1"
"Permanent","2002","Couple + C. LE and GT 16","Male","475","0.762764184969185","0.728923509815743","0.796604860122627","1"
"Permanent","2002","Single parent ","Female","320","0.781363739906542","0.741453236600401","0.821274243212683","1"
"Permanent","2002","Single parent ","Male","134","0.642727913726565","0.575296797331323","0.710159030121806","1"
"Limited","2003","(Married) couple without C. ","Female","152","0.0982380656535761","0.082757395066327","0.113718736240825","2"
"Limited","2003","(Married) couple without C. ","Male","112","0.088362667564764","0.0731264040156598","0.103598931113868","2"
"Limited","2003","Couple + C. GT 16 ","Female","187","0.213577183654163","0.187570834803047","0.239583532505279","2"
"Limited","2003","1-pers.-HH","Female","77","0.140543520535142","0.110079974987997","0.171007066082287","2"
"Limited","2003","Couple + C. GT 16 ","Male","247","0.219109505143897","0.195097891729159","0.243121118558634","2"
"Limited","2003","Couple + C. LE 16 ","Female","91","0.0984176003568025","0.0804853721639155","0.11634982854969","2"
"Limited","2003","Couple + C. LE 16 ","Male","100","0.0641259073206141","0.0522514249631051","0.0760003896781231","2"
"Limited","2003","Couple + C. LE and GT 16","Female","100","0.26934564444728","0.227941886252489","0.310749402642072","2"
"Limited","2003","Couple + C. LE and GT 16","Male","118","0.232126705279007","0.197096851290559","0.267156559267455","2"
"Limited","2003","Single parent ","Female","79","0.180890909988122","0.142589790079389","0.219192029896856","2"
"Limited","2003","Single parent ","Male","58","0.357275203807044","0.285241193152828","0.42930921446126","2"
"Limited","2003","1-pers.-HH","Male","82","0.132154630590014","0.105667760775561","0.158641500404466","2"
"Permanent","2003","(Married) couple without C. ","Female","1268","0.901761934346424","0.886281263759175","0.917242604933673","1"
"Permanent","2003","Couple + C. LE and GT 16","Female","341","0.73065435555272","0.689250597357928","0.772058113747511","1"
"Permanent","2003","(Married) couple without C. ","Male","1221","0.911637332435236","0.896401068886132","0.92687359598434","1"
"Permanent","2003","1-pers.-HH","Female","423","0.859456479464858","0.828992933917713","0.889920025012004","1"
"Permanent","2003","1-pers.-HH","Male","546","0.867845369409986","0.841358499595534","0.894332239224439","1"
"Permanent","2003","Couple + C. GT 16 ","Female","767","0.786422816345837","0.760416467494721","0.812429165196953","1"
"Permanent","2003","Couple + C. GT 16 ","Male","893","0.780890494856103","0.756878881441366","0.804902108270841","1"
"Permanent","2003","Couple + C. LE 16 ","Female","969","0.901582399643198","0.88365017145031","0.919514627836085","1"
"Permanent","2003","Couple + C. LE 16 ","Male","1535","0.935874092679386","0.923999610321877","0.947748575036895","1"
"Permanent","2003","Couple + C. LE and GT 16","Male","440","0.767873294720993","0.732843440732545","0.802903148709441","1"
"Permanent","2003","Single parent ","Female","309","0.819109090011878","0.780807970103144","0.857410209920611","1"
"Permanent","2003","Single parent ","Male","112","0.642724796192956","0.57069078553874","0.714758806847172","1"
"Limited","2004","(Married) couple without C. ","Female","160","0.111436693928858","0.0951727096845314","0.127700678173184","2"
"Limited","2004","(Married) couple without C. ","Male","107","0.0854500197366952","0.0703349479391652","0.100565091534225","2"
"Limited","2004","1-pers.-HH","Female","84","0.181040280099041","0.146806974762936","0.215273585435146","2"
"Limited","2004","Couple + C. GT 16 ","Female","189","0.223108200891063","0.196758431236752","0.249457970545374","2"
"Limited","2004","Couple + C. GT 16 ","Male","247","0.225839236025944","0.201095797421589","0.2505826746303","2"
"Limited","2004","Couple + C. LE 16 ","Female","89","0.0973391069877684","0.0789303521342184","0.115747861841318","2"
"Limited","2004","Couple + C. LE 16 ","Male","106","0.065110988640777","0.0526585447747223","0.0775634325068317","2"
"Limited","2004","Couple + C. LE and GT 16","Female","89","0.283310867736538","0.239905349373513","0.326716386099562","2"
"Limited","2004","Couple + C. LE and GT 16","Male","101","0.212783611751427","0.176981191676359","0.248586031826495","2"
"Limited","2004","Single parent ","Female","85","0.231519902256518","0.188941643847054","0.274098160665982","2"
"Limited","2004","1-pers.-HH","Male","86","0.145967916565302","0.118017798196044","0.173918034934559","2"
"Limited","2004","Single parent ","Male","66","0.440720453695361","0.36542202265825","0.516018884732472","2"
"Permanent","2004","(Married) couple without C. ","Female","1278","0.888563306071143","0.872299321826816","0.904827290315469","1"
"Permanent","2004","(Married) couple without C. ","Male","1207","0.914549980263305","0.899434908465775","0.929665052060835","1"
"Permanent","2004","Couple + C. LE and GT 16","Female","325","0.716689132263462","0.673283613900438","0.760094650626487","1"
"Permanent","2004","Couple + C. LE and GT 16","Male","401","0.787216388248573","0.751413968173505","0.823018808323641","1"
"Permanent","2004","1-pers.-HH","Female","402","0.818959719900959","0.784726414564854","0.853193025237064","1"
"Permanent","2004","1-pers.-HH","Male","527","0.854032083434698","0.826081965065441","0.881982201803956","1"
"Permanent","2004","Couple + C. GT 16 ","Female","770","0.776891799108937","0.750542029454626","0.803241568763248","1"
"Permanent","2004","Couple + C. GT 16 ","Male","850","0.774160763974056","0.749417325369701","0.798904202578411","1"
"Permanent","2004","Couple + C. LE 16 ","Female","907","0.902660893012232","0.884252138158682","0.921069647865782","1"
"Permanent","2004","Couple + C. LE 16 ","Male","1402","0.934889011359223","0.922436567493168","0.947341455225278","1"
"Permanent","2004","Single parent ","Female","292","0.768480097743482","0.725901839334018","0.811058356152947","1"
"Permanent","2004","Single parent ","Male","101","0.559279546304639","0.483981115267528","0.63457797734175","1"
"Limited","2005","(Married) couple without C. ","Female","136","0.107570127966439","0.0912170747516259","0.123923181181251","2"
"Limited","2005","(Married) couple without C. ","Male","96","0.10019364964263","0.083789510562797","0.116597788722463","2"
"Limited","2005","1-pers.-HH","Female","87","0.155549070471332","0.124155983032721","0.186942157909942","2"
"Limited","2005","Couple + C. GT 16 ","Female","157","0.193127684933911","0.16726573611727","0.218989633750552","2"
"Limited","2005","Couple + C. GT 16 ","Male","220","0.240070022271198","0.214405509022916","0.26573453551948","2"
"Limited","2005","Couple + C. LE 16 ","Female","86","0.100094914061256","0.0808058579958366","0.119383970126676","2"
"Limited","2005","Couple + C. LE 16 ","Male","85","0.0755502636671933","0.0618528139156519","0.0892477134187347","2"
"Limited","2005","Couple + C. LE and GT 16","Male","99","0.242823069734503","0.204857168795281","0.280788970673725","2"
"Limited","2005","Couple + C. LE and GT 16","Female","90","0.286105360214299","0.241194295804965","0.331016424623633","2"
"Limited","2005","1-pers.-HH","Male","80","0.122409954869689","0.0969971925299426","0.147822717209436","2"
"Limited","2005","Single parent ","Female","75","0.18416213672886","0.144878255338945","0.223446018118776","2"
"Limited","2005","Single parent ","Male","44","0.354812015576779","0.276117183403251","0.433506847750307","2"
"Permanent","2005","(Married) couple without C. ","Female","1243","0.892429872033561","0.876076818818749","0.908782925248374","1"
"Permanent","2005","(Married) couple without C. ","Male","1191","0.89980635035737","0.883402211277537","0.916210489437203","1"
"Permanent","2005","Couple + C. LE and GT 16","Female","299","0.713894639785701","0.668983575376367","0.758805704195035","1"
"Permanent","2005","Couple + C. LE and GT 16","Male","391","0.757176930265497","0.719211029326275","0.795142831204719","1"
"Permanent","2005","1-pers.-HH","Female","425","0.844450929528668","0.813057842090058","0.875844016967279","1"
"Permanent","2005","1-pers.-HH","Male","559","0.877590045130311","0.852177282790564","0.903002807470057","1"
"Permanent","2005","Couple + C. GT 16 ","Female","738","0.806872315066089","0.781010366249448","0.83273426388273","1"
"Permanent","2005","Couple + C. GT 16 ","Male","844","0.759929977728802","0.73426546448052","0.785594490977084","1"
"Permanent","2005","Couple + C. LE 16 ","Female","844","0.899905085938744","0.880616029873324","0.919194142004163","1"
"Permanent","2005","Couple + C. LE 16 ","Male","1345","0.924449736332807","0.910752286581265","0.938147186084348","1"
"Permanent","2005","Single parent ","Female","299","0.81583786327114","0.776553981881224","0.855121744661055","1"
"Permanent","2005","Single parent ","Male","98","0.645187984423221","0.566493152249693","0.723882816596749","1"
"Limited","2006","(Married) couple without C. ","Female","153","0.127236114109348","0.110527516657296","0.143944711561399","2"
"Limited","2006","(Married) couple without C. ","Male","112","0.112861608741312","0.0960384645284474","0.129684752954176","2"
"Limited","2006","1-pers.-HH","Female","96","0.191088014403261","0.15823054551809","0.223945483288432","2"
"Limited","2006","Couple + C. GT 16 ","Female","177","0.196175839876447","0.170736053820002","0.221615625932892","2"
"Limited","2006","Couple + C. GT 16 ","Male","240","0.258805100416365","0.232934467239986","0.284675733592745","2"
"Limited","2006","1-pers.-HH","Male","91","0.12739204733143","0.102496640827052","0.152287453835808","2"
"Limited","2006","Couple + C. LE 16 ","Female","108","0.105665897497761","0.0862502326653424","0.125081562330179","2"
"Limited","2006","Couple + C. LE 16 ","Male","106","0.0716682697035902","0.0584825305293808","0.0848540088777997","2"
"Limited","2006","Couple + C. LE and GT 16","Male","86","0.201242758302675","0.164957584755245","0.237527931850106","2"
"Limited","2006","Single parent ","Female","82","0.201345805990602","0.163131270099982","0.239560341881223","2"
"Limited","2006","Couple + C. LE and GT 16","Female","80","0.265410396130879","0.220600387341119","0.31022040492064","2"
"Limited","2006","Single parent ","Male","52","0.366961345123926","0.288240070128347","0.445682620119506","2"
"Permanent","2006","Couple + C. LE and GT 16","Female","293","0.734589603869121","0.68977959507936","0.779399612658881","1"
"Permanent","2006","(Married) couple without C. ","Female","1375","0.872763885890652","0.856055288438601","0.889472483342704","1"
"Permanent","2006","(Married) couple without C. ","Male","1247","0.887138391258688","0.870315247045824","0.903961535471553","1"
"Permanent","2006","Couple + C. LE and GT 16","Male","383","0.798757241697325","0.762472068149894","0.835042415244755","1"
"Permanent","2006","1-pers.-HH","Female","454","0.808911985596739","0.776054516711568","0.84176945448191","1"
"Permanent","2006","1-pers.-HH","Male","598","0.87260795266857","0.847712546164192","0.897503359172948","1"
"Permanent","2006","Couple + C. GT 16 ","Female","759","0.803824160123553","0.778384374067108","0.829263946179998","1"
"Permanent","2006","Couple + C. GT 16 ","Male","861","0.741194899583635","0.715324266407255","0.767065532760014","1"
"Permanent","2006","Couple + C. LE 16 ","Female","855","0.894334102502239","0.874918437669821","0.913749767334658","1"
"Permanent","2006","Couple + C. LE 16 ","Male","1364","0.92833173029641","0.9151459911222","0.941517469470619","1"
"Permanent","2006","Single parent ","Female","341","0.798654194009398","0.760439658118777","0.836868729900018","1"
"Permanent","2006","Single parent ","Male","92","0.633038654876074","0.554317379880494","0.711759929871653","1"
"Limited","2007","(Married) couple without C. ","Female","157","0.108847835834671","0.0925741145132703","0.125121557156072","2"
"Limited","2007","(Married) couple without C. ","Male","123","0.0902687655144393","0.0748620201386598","0.105675510890219","2"
"Limited","2007","1-pers.-HH","Female","104","0.205542910696699","0.171862917204476","0.239222904188923","2"
"Limited","2007","Couple + C. GT 16 ","Female","166","0.237015431664032","0.209581160358554","0.26444970296951","2"
"Limited","2007","Couple + C. GT 16 ","Male","222","0.234124060664691","0.208668439697604","0.259579681631778","2"
"Limited","2007","Couple + C. LE 16 ","Female","108","0.127782007265821","0.106794428829526","0.148769585702116","2"
"Limited","2007","Couple + C. LE 16 ","Male","111","0.0898453314239737","0.0747634122221227","0.104927250625825","2"
"Limited","2007","Couple + C. LE and GT 16","Male","90","0.239476627756033","0.1998699412161","0.279083314295966","2"
"Limited","2007","1-pers.-HH","Male","84","0.125451409812231","0.0999681203272824","0.150934699297179","2"
"Limited","2007","Couple + C. LE and GT 16","Female","76","0.282241895892654","0.234187520872601","0.330296270912707","2"
"Limited","2007","Single parent ","Female","79","0.214635072152692","0.173835145135053","0.255434999170331","2"
"Limited","2007","Single parent ","Male","54","0.361604117845701","0.283400685951245","0.439807549740158","2"
"Permanent","2007","Couple + C. LE and GT 16","Female","261","0.717758104107346","0.669703729087293","0.765812479127399","1"
"Permanent","2007","Couple + C. LE and GT 16","Male","356","0.760523372243967","0.720916685704034","0.8001300587839","1"
"Permanent","2007","(Married) couple without C. ","Female","1250","0.891152164165329","0.874878442843928","0.90742588548673","1"
"Permanent","2007","(Married) couple without C. ","Male","1206","0.909731234485561","0.894324489109781","0.92513797986134","1"
"Permanent","2007","1-pers.-HH","Female","449","0.794457089303301","0.760777095811077","0.828137082795524","1"
"Permanent","2007","1-pers.-HH","Male","565","0.874548590187769","0.849065300702821","0.900031879672718","1"
"Permanent","2007","Couple + C. GT 16 ","Female","757","0.762984568335968","0.73555029703049","0.790418839641446","1"
"Permanent","2007","Couple + C. GT 16 ","Male","841","0.765875939335309","0.740420318368222","0.791331560302396","1"
"Permanent","2007","Couple + C. LE 16 ","Female","864","0.872217992734179","0.851230414297884","0.893205571170474","1"
"Permanent","2007","Couple + C. LE 16 ","Male","1270","0.910154668576026","0.895072749374175","0.925236587777877","1"
"Permanent","2007","Single parent ","Female","310","0.785364927847308","0.744565000829669","0.826164854864947","1"
"Permanent","2007","Single parent ","Male","91","0.638395882154299","0.560192450259842","0.716599314048755","1"
"Limited","2008","(Married) couple without C. ","Female","170","0.138700987622509","0.120418740553891","0.156983234691127","2"
"Limited","2008","(Married) couple without C. ","Male","109","0.0951704961391589","0.0791320551699098","0.111208937108408","2"
"Limited","2008","1-pers.-HH","Female","99","0.175373131490045","0.143238951479666","0.207507311500424","2"
"Limited","2008","Couple + C. GT 16 ","Female","171","0.246863178864449","0.218276910024058","0.275449447704839","2"
"Limited","2008","Couple + C. GT 16 ","Male","214","0.233296553138589","0.20796736763681","0.258625738640367","2"
"Limited","2008","Couple + C. LE 16 ","Female","101","0.137752244448734","0.115286063426125","0.160218425471344","2"
"Limited","2008","1-pers.-HH","Male","79","0.129245814933178","0.103235016009074","0.155256613857282","2"
"Limited","2008","Couple + C. LE 16 ","Male","78","0.0693617321050718","0.0553052499233499","0.0834182142867938","2"
"Limited","2008","Couple + C. LE and GT 16","Female","68","0.206171051616331","0.161706712653015","0.250635390579648","2"
"Limited","2008","Couple + C. LE and GT 16","Male","86","0.225014711249724","0.184294540153152","0.265734882346296","2"
"Limited","2008","Single parent ","Female","99","0.271312193568701","0.22837784375174","0.314246543385661","2"
"Limited","2008","Single parent ","Male","55","0.354318872810254","0.278529456098215","0.430108289522293","2"
"Permanent","2008","(Married) couple without C. ","Female","1203","0.861299012377491","0.843016765308873","0.879581259446109","1"
"Permanent","2008","Couple + C. LE and GT 16","Female","250","0.793828948383669","0.749364609420352","0.838293287346985","1"
"Permanent","2008","Couple + C. LE and GT 16","Male","318","0.774985288750276","0.734265117653705","0.815705459846848","1"
"Permanent","2008","(Married) couple without C. ","Male","1177","0.904829503860841","0.888791062891592","0.92086794483009","1"
"Permanent","2008","1-pers.-HH","Female","439","0.824626868509955","0.792492688499576","0.856761048520334","1"
"Permanent","2008","1-pers.-HH","Male","560","0.870754185066822","0.844743386142718","0.896764983990926","1"
"Permanent","2008","Couple + C. GT 16 ","Female","703","0.753136821135551","0.724550552295161","0.781723089975941","1"
"Permanent","2008","Couple + C. GT 16 ","Male","857","0.766703446861411","0.741374261359633","0.79203263236319","1"
"Permanent","2008","Couple + C. LE 16 ","Female","803","0.862247755551266","0.839781574528656","0.884713936573875","1"
