"plb0037_h","year","age_gr","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Limited","1993","66 and older","(2b) intermediate general qualification","","","",""
"Limited","1993","66 and older","(2a) intermediate vocational","","","",""
"Limited","1993","66 and older","(2c_gen) general maturity certificate","","","",""
"Limited","1993","66 and older","(2c_voc) vocational maturity certificate","","","",""
"Limited","1993","66 and older","(3a) lower tertiary education","","","",""
"Limited","1993","66 and older","(3b) higher tertiary education","","","",""
"Permanent","1994","16-34 y.","(0) in school","2","","",""
"Permanent","1994","16-34 y.","(1a) inadequately completed","9","","",""
"Permanent","1994","16-34 y.","(1b) general elementary school","44","0.483807081500885","0.380562095939857","0.587052067061912"
"Permanent","1994","16-34 y.","(1c) basic vocational qualification","133","0.810645941989232","0.750314528741284","0.87097735523718"
"Permanent","1994","16-34 y.","(2b) intermediate general qualification","28","","",""
"Permanent","1994","16-34 y.","(2a) intermediate vocational","169","0.783984855509658","0.730093386939956","0.83787632407936"
"Permanent","1994","16-34 y.","(2c_gen) general maturity certificate","17","","",""
"Permanent","1994","16-34 y.","(2c_voc) vocational maturity certificate","42","0.657200133825004","0.532885223516395","0.781515044133614"
"Permanent","1994","16-34 y.","(3a) lower tertiary education","31","0.75161429124216","0.626752376066808","0.876476206417511"
"Permanent","1994","16-34 y.","(3b) higher tertiary education","27","","",""
"Permanent","1994","35-65 y.","(0) in school","","","",""
"Permanent","1994","35-65 y.","(1a) inadequately completed","9","","",""
"Permanent","1994","35-65 y.","(1b) general elementary school","25","","",""
"Permanent","1994","35-65 y.","(1c) basic vocational qualification","95","0.779535149282196","0.709861883548728","0.849208415015663"
"Permanent","1994","35-65 y.","(2b) intermediate general qualification","","","",""
"Permanent","1994","35-65 y.","(2a) intermediate vocational","92","0.808754580482008","0.735919102019186","0.88159005894483"
"Permanent","1994","35-65 y.","(2c_gen) general maturity certificate","3","","",""
"Permanent","1994","35-65 y.","(2c_voc) vocational maturity certificate","9","","",""
"Permanent","1994","35-65 y.","(3a) lower tertiary education","33","0.890693339060171","0.793998006469381","0.987388671650961"
"Permanent","1994","35-65 y.","(3b) higher tertiary education","35","0.727130451869194","0.604881060575174","0.849379843163214"
"Permanent","1994","66 and older","(0) in school","","","",""
"Permanent","1994","66 and older","(1a) inadequately completed","","","",""
"Permanent","1994","66 and older","(1b) general elementary school","","","",""
"Permanent","1994","66 and older","(1c) basic vocational qualification","","","",""
"Permanent","1994","66 and older","(2b) intermediate general qualification","","","",""
"Permanent","1994","66 and older","(2a) intermediate vocational","","","",""
"Permanent","1994","66 and older","(2c_gen) general maturity certificate","","","",""
"Permanent","1994","66 and older","(2c_voc) vocational maturity certificate","","","",""
"Permanent","1994","66 and older","(3a) lower tertiary education","","","",""
"Permanent","1994","66 and older","(3b) higher tertiary education","","","",""
"Limited","1994","16-34 y.","(0) in school","","","",""
"Limited","1994","16-34 y.","(1a) inadequately completed","9","","",""
"Limited","1994","16-34 y.","(1b) general elementary school","46","0.516192918499115","0.412947932938088","0.619437904060143"
"Limited","1994","16-34 y.","(1c) basic vocational qualification","29","","",""
"Limited","1994","16-34 y.","(2b) intermediate general qualification","47","0.731973677921938","0.631730710395369","0.832216645448507"
"Limited","1994","16-34 y.","(2a) intermediate vocational","55","0.216015144490342","0.16212367592064","0.269906613060044"
"Limited","1994","16-34 y.","(2c_gen) general maturity certificate","39","0.689398582239775","0.568201828506226","0.810595335973324"
"Limited","1994","16-34 y.","(2c_voc) vocational maturity certificate","14","","",""
"Limited","1994","16-34 y.","(3a) lower tertiary education","15","","",""
"Limited","1994","16-34 y.","(3b) higher tertiary education","27","","",""
"Limited","1994","35-65 y.","(0) in school","","","",""
"Limited","1994","35-65 y.","(1a) inadequately completed","6","","",""
"Limited","1994","35-65 y.","(1b) general elementary school","9","","",""
"Limited","1994","35-65 y.","(1c) basic vocational qualification","41","0.220464850717804","0.150791584984336","0.290138116451272"
"Limited","1994","35-65 y.","(2b) intermediate general qualification","1","","",""
"Limited","1994","35-65 y.","(2a) intermediate vocational","20","","",""
"Limited","1994","35-65 y.","(2c_gen) general maturity certificate","2","","",""
"Limited","1994","35-65 y.","(2c_voc) vocational maturity certificate","6","","",""
"Limited","1994","35-65 y.","(3a) lower tertiary education","7","","",""
"Limited","1994","35-65 y.","(3b) higher tertiary education","16","","",""
"Limited","1994","66 and older","(0) in school","","","",""
"Limited","1994","66 and older","(1a) inadequately completed","","","",""
"Limited","1994","66 and older","(1b) general elementary school","","","",""
"Limited","1994","66 and older","(1c) basic vocational qualification","","","",""
"Limited","1994","66 and older","(2b) intermediate general qualification","","","",""
"Limited","1994","66 and older","(2a) intermediate vocational","","","",""
"Limited","1994","66 and older","(2c_gen) general maturity certificate","","","",""
"Limited","1994","66 and older","(2c_voc) vocational maturity certificate","","","",""
"Limited","1994","66 and older","(3a) lower tertiary education","","","",""
"Limited","1994","66 and older","(3b) higher tertiary education","","","",""
"Permanent","1995","16-34 y.","(0) in school","2","","",""
"Permanent","1995","16-34 y.","(1a) inadequately completed","51","0.70170174913697","0.593751119789503","0.809652378484437"
"Permanent","1995","16-34 y.","(1b) general elementary school","231","0.62901947975486","0.577672342794575","0.680366616715146"
"Permanent","1995","16-34 y.","(1c) basic vocational qualification","593","0.876769732081832","0.851880462003751","0.901659002159912"
"Permanent","1995","16-34 y.","(2b) intermediate general qualification","99","0.393795308895278","0.332986406259123","0.454604211531432"
"Permanent","1995","16-34 y.","(2a) intermediate vocational","867","0.912330823474246","0.894375167398459","0.930286479550033"
"Permanent","1995","16-34 y.","(2c_gen) general maturity certificate","74","0.490345186330993","0.413601384121282","0.567088988540703"
"Permanent","1995","16-34 y.","(2c_voc) vocational maturity certificate","176","0.829039053524137","0.776993214548239","0.881084892500035"
"Permanent","1995","16-34 y.","(3a) lower tertiary education","152","0.928212879045585","0.888944668573765","0.967481089517405"
"Permanent","1995","16-34 y.","(3b) higher tertiary education","104","0.631787754566983","0.557969991101348","0.705605518032618"
"Permanent","1995","35-65 y.","(0) in school","1","","",""
"Permanent","1995","35-65 y.","(1a) inadequately completed","189","0.944053791730476","0.912042795135037","0.976064788325914"
"Permanent","1995","35-65 y.","(1b) general elementary school","445","0.94037642074675","0.919149156317627","0.961603685175873"
"Permanent","1995","35-65 y.","(1c) basic vocational qualification","1316","0.940056302801146","0.927630547985351","0.952482057616942"
"Permanent","1995","35-65 y.","(2b) intermediate general qualification","32","1","1","1"
"Permanent","1995","35-65 y.","(2a) intermediate vocational","789","0.960730719724196","0.947579882830988","0.973881556617404"
"Permanent","1995","35-65 y.","(2c_gen) general maturity certificate","43","0.959887621307035","0.902556394122344","1.01721884849173"
"Permanent","1995","35-65 y.","(2c_voc) vocational maturity certificate","152","0.934083298809078","0.895990329675025","0.972176267943131"
"Permanent","1995","35-65 y.","(3a) lower tertiary education","389","0.93587504164966","0.912277302222827","0.959472781076493"
"Permanent","1995","35-65 y.","(3b) higher tertiary education","407","0.903354147375306","0.875993289112545","0.930715005638067"
"Permanent","1995","66 and older","(0) in school","","","",""
"Permanent","1995","66 and older","(1a) inadequately completed","","","",""
"Permanent","1995","66 and older","(1b) general elementary school","5","","",""
"Permanent","1995","66 and older","(1c) basic vocational qualification","4","","",""
"Permanent","1995","66 and older","(2b) intermediate general qualification","1","","",""
"Permanent","1995","66 and older","(2a) intermediate vocational","2","","",""
"Permanent","1995","66 and older","(2c_gen) general maturity certificate","","","",""
"Permanent","1995","66 and older","(2c_voc) vocational maturity certificate","1","","",""
"Permanent","1995","66 and older","(3a) lower tertiary education","1","","",""
"Permanent","1995","66 and older","(3b) higher tertiary education","","","",""
"Limited","1995","16-34 y.","(0) in school","","","",""
"Limited","1995","16-34 y.","(1a) inadequately completed","18","","",""
"Limited","1995","16-34 y.","(1b) general elementary school","109","0.37098052024514","0.319633383284854","0.422327657205425"
"Limited","1995","16-34 y.","(1c) basic vocational qualification","77","0.123230267918168","0.098340997840088","0.148119537996249"
"Limited","1995","16-34 y.","(2b) intermediate general qualification","149","0.606204691104723","0.545395788468568","0.667013593740877"
"Limited","1995","16-34 y.","(2a) intermediate vocational","86","0.0876691765257542","0.0697135204499672","0.105624832601541"
"Limited","1995","16-34 y.","(2c_gen) general maturity certificate","89","0.509654813669007","0.432911011459297","0.586398615878718"
"Limited","1995","16-34 y.","(2c_voc) vocational maturity certificate","25","","",""
"Limited","1995","16-34 y.","(3a) lower tertiary education","14","","",""
"Limited","1995","16-34 y.","(3b) higher tertiary education","60","0.368212245433017","0.294394481967382","0.442030008898652"
"Limited","1995","35-65 y.","(0) in school","","","",""
"Limited","1995","35-65 y.","(1a) inadequately completed","9","","",""
"Limited","1995","35-65 y.","(1b) general elementary school","33","0.0596235792532501","0.0383963148241268","0.0808508436823734"
"Limited","1995","35-65 y.","(1c) basic vocational qualification","86","0.0599436971988535","0.0475179423830578","0.0723694520146491"
"Limited","1995","35-65 y.","(2b) intermediate general qualification","","","",""
"Limited","1995","35-65 y.","(2a) intermediate vocational","49","0.039269280275804","0.0261184433825961","0.0524201171690119"
"Limited","1995","35-65 y.","(2c_gen) general maturity certificate","2","","",""
"Limited","1995","35-65 y.","(2c_voc) vocational maturity certificate","11","","",""
"Limited","1995","35-65 y.","(3a) lower tertiary education","25","","",""
"Limited","1995","35-65 y.","(3b) higher tertiary education","41","0.0966458526246938","0.069284994361933","0.124006710887455"
"Limited","1995","66 and older","(0) in school","","","",""
"Limited","1995","66 and older","(1a) inadequately completed","","","",""
"Limited","1995","66 and older","(1b) general elementary school","","","",""
"Limited","1995","66 and older","(1c) basic vocational qualification","2","","",""
"Limited","1995","66 and older","(2b) intermediate general qualification","","","",""
"Limited","1995","66 and older","(2a) intermediate vocational","1","","",""
"Limited","1995","66 and older","(2c_gen) general maturity certificate","","","",""
"Limited","1995","66 and older","(2c_voc) vocational maturity certificate","","","",""
"Limited","1995","66 and older","(3a) lower tertiary education","","","",""
"Limited","1995","66 and older","(3b) higher tertiary education","","","",""
"Permanent","1996","16-34 y.","(0) in school","6","","",""
"Permanent","1996","16-34 y.","(1a) inadequately completed","40","0.599624181314129","0.472425047972623","0.726823314655634"
"Permanent","1996","16-34 y.","(1b) general elementary school","191","0.605715548697152","0.550598772692725","0.660832324701578"
"Permanent","1996","16-34 y.","(1c) basic vocational qualification","582","0.881802871058543","0.857060094407267","0.906545647709818"
"Permanent","1996","16-34 y.","(2b) intermediate general qualification","88","0.368120166665483","0.307355312424335","0.428885020906631"
"Permanent","1996","16-34 y.","(2a) intermediate vocational","796","0.928714312066424","0.911587332326387","0.94584129180646"
"Permanent","1996","16-34 y.","(2c_gen) general maturity certificate","80","0.565873055142218","0.48707886875418","0.644667241530257"
"Permanent","1996","16-34 y.","(2c_voc) vocational maturity certificate","181","0.85767451599618","0.809963675365102","0.905385356627257"
"Permanent","1996","16-34 y.","(3a) lower tertiary education","153","0.905952202389682","0.861681459180202","0.950222945599162"
"Permanent","1996","16-34 y.","(3b) higher tertiary education","108","0.710678290992904","0.639061515020624","0.782295066965184"
"Permanent","1996","35-65 y.","(0) in school","","","",""
"Permanent","1996","35-65 y.","(1a) inadequately completed","180","0.891673577589258","0.847009150473355","0.936338004705161"
"Permanent","1996","35-65 y.","(1b) general elementary school","419","0.947638424644514","0.926848329374319","0.968428519914708"
"Permanent","1996","35-65 y.","(1c) basic vocational qualification","1271","0.929680888803027","0.916131843951676","0.943229933654377"
"Permanent","1996","35-65 y.","(2b) intermediate general qualification","34","0.954141226773552","0.886740469503109","1.02154198404399"
"Permanent","1996","35-65 y.","(2a) intermediate vocational","850","0.960591962251105","0.947809486805913","0.973374437696297"
"Permanent","1996","35-65 y.","(2c_gen) general maturity certificate","41","0.932387834310305","0.859830737391718","1.00494493122889"
"Permanent","1996","35-65 y.","(2c_voc) vocational maturity certificate","157","0.946139927251182","0.911902508994437","0.980377345507928"
"Permanent","1996","35-65 y.","(3a) lower tertiary education","387","0.950200686199183","0.92909315895042","0.971308213447946"
"Permanent","1996","35-65 y.","(3b) higher tertiary education","394","0.895087856083436","0.86615740738172","0.924018304785153"
"Permanent","1996","66 and older","(0) in school","","","",""
"Permanent","1996","66 and older","(1a) inadequately completed","","","",""
"Permanent","1996","66 and older","(1b) general elementary school","2","","",""
"Permanent","1996","66 and older","(1c) basic vocational qualification","6","","",""
"Permanent","1996","66 and older","(2b) intermediate general qualification","","","",""
"Permanent","1996","66 and older","(2a) intermediate vocational","1","","",""
"Permanent","1996","66 and older","(2c_gen) general maturity certificate","","","",""
"Permanent","1996","66 and older","(2c_voc) vocational maturity certificate","2","","",""
"Permanent","1996","66 and older","(3a) lower tertiary education","","","",""
"Permanent","1996","66 and older","(3b) higher tertiary education","2","","",""
"Limited","1996","16-34 y.","(0) in school","","","",""
"Limited","1996","16-34 y.","(1a) inadequately completed","17","","",""
"Limited","1996","16-34 y.","(1b) general elementary school","111","0.394284451302848","0.339167675298422","0.449401227307275"
"Limited","1996","16-34 y.","(1c) basic vocational qualification","72","0.118197128941457","0.0934543522901815","0.142939905592733"
"Limited","1996","16-34 y.","(2b) intermediate general qualification","154","0.631879833334517","0.571114979093369","0.692644687575666"
"Limited","1996","16-34 y.","(2a) intermediate vocational","71","0.0712856879335764","0.0541587081935402","0.0884126676736126"
"Limited","1996","16-34 y.","(2c_gen) general maturity certificate","72","0.434126944857782","0.355332758469743","0.51292113124582"
"Limited","1996","16-34 y.","(2c_voc) vocational maturity certificate","25","","",""
"Limited","1996","16-34 y.","(3a) lower tertiary education","14","","",""
"Limited","1996","16-34 y.","(3b) higher tertiary education","46","0.289321709007096","0.217704933034816","0.360938484979376"
"Limited","1996","35-65 y.","(0) in school","","","",""
"Limited","1996","35-65 y.","(1a) inadequately completed","6","","",""
"Limited","1996","35-65 y.","(1b) general elementary school","22","","",""
"Limited","1996","35-65 y.","(1c) basic vocational qualification","97","0.0703191111969734","0.056770066345623","0.0838681560483238"
"Limited","1996","35-65 y.","(2b) intermediate general qualification","3","","",""
"Limited","1996","35-65 y.","(2a) intermediate vocational","40","0.0394080377488948","0.0266255623037028","0.0521905131940868"
"Limited","1996","35-65 y.","(2c_gen) general maturity certificate","5","","",""
"Limited","1996","35-65 y.","(2c_voc) vocational maturity certificate","10","","",""
"Limited","1996","35-65 y.","(3a) lower tertiary education","21","","",""
"Limited","1996","35-65 y.","(3b) higher tertiary education","37","0.104912143916564","0.0759816952148469","0.13384259261828"
"Limited","1996","66 and older","(0) in school","","","",""
"Limited","1996","66 and older","(1a) inadequately completed","","","",""
"Limited","1996","66 and older","(1b) general elementary school","","","",""
"Limited","1996","66 and older","(1c) basic vocational qualification","","","",""
"Limited","1996","66 and older","(2b) intermediate general qualification","","","",""
"Limited","1996","66 and older","(2a) intermediate vocational","","","",""
"Limited","1996","66 and older","(2c_gen) general maturity certificate","","","",""
"Limited","1996","66 and older","(2c_voc) vocational maturity certificate","","","",""
"Limited","1996","66 and older","(3a) lower tertiary education","","","",""
"Limited","1996","66 and older","(3b) higher tertiary education","","","",""
"Permanent","1997","16-34 y.","(0) in school","5","","",""
"Permanent","1997","16-34 y.","(1a) inadequately completed","38","0.726386404974731","0.602815627627723","0.849957182321739"
"Permanent","1997","16-34 y.","(1b) general elementary school","168","0.538380342067292","0.481779003307154","0.59498168082743"
"Permanent","1997","16-34 y.","(1c) basic vocational qualification","527","0.877210603678433","0.850728379741428","0.903692827615438"
"Permanent","1997","16-34 y.","(2b) intermediate general qualification","74","0.339028145196537","0.279993225789082","0.398063064603992"
"Permanent","1997","16-34 y.","(2a) intermediate vocational","725","0.903309297343203","0.882919076859253","0.923699517827154"
"Permanent","1997","16-34 y.","(2c_gen) general maturity certificate","72","0.499432859253932","0.4191496579398","0.579716060568065"
"Permanent","1997","16-34 y.","(2c_voc) vocational maturity certificate","189","0.863584396325527","0.818022240800369","0.909146551850685"
"Permanent","1997","16-34 y.","(3a) lower tertiary education","142","0.847321764689333","0.791935340107539","0.902708189271128"
"Permanent","1997","16-34 y.","(3b) higher tertiary education","105","0.597670504893356","0.523074443956416","0.672266565830295"
"Permanent","1997","35-65 y.","(0) in school","","","",""
"Permanent","1997","35-65 y.","(1a) inadequately completed","162","0.92232087299784","0.881965819685139","0.962675926310541"
"Permanent","1997","35-65 y.","(1b) general elementary school","372","0.906874420037688","0.878251853785451","0.935496986289924"
"Permanent","1997","35-65 y.","(1c) basic vocational qualification","1215","0.944370488514898","0.931920572393793","0.956820404636003"
"Permanent","1997","35-65 y.","(2b) intermediate general qualification","33","0.928358961305208","0.844115588806671","1.01260233380374"
"Permanent","1997","35-65 y.","(2a) intermediate vocational","846","0.944855539370524","0.929909444329627","0.95980163441142"
"Permanent","1997","35-65 y.","(2c_gen) general maturity certificate","36","0.910177592756259","0.822656732560568","0.99769845295195"
"Permanent","1997","35-65 y.","(2c_voc) vocational maturity certificate","154","0.924878479630675","0.884537105380492","0.965219853880858"
"Permanent","1997","35-65 y.","(3a) lower tertiary education","389","0.954120830059419","0.933893589257112","0.974348070861726"
"Permanent","1997","35-65 y.","(3b) higher tertiary education","395","0.898157969472686","0.869736707922201","0.926579231023171"
"Permanent","1997","66 and older","(0) in school","","","",""
"Permanent","1997","66 and older","(1a) inadequately completed","","","",""
"Permanent","1997","66 and older","(1b) general elementary school","4","","",""
"Permanent","1997","66 and older","(1c) basic vocational qualification","4","","",""
"Permanent","1997","66 and older","(2b) intermediate general qualification","","","",""
"Permanent","1997","66 and older","(2a) intermediate vocational","","","",""
"Permanent","1997","66 and older","(2c_gen) general maturity certificate","1","","",""
"Permanent","1997","66 and older","(2c_voc) vocational maturity certificate","2","","",""
"Permanent","1997","66 and older","(3a) lower tertiary education","1","","",""
"Permanent","1997","66 and older","(3b) higher tertiary education","2","","",""
"Limited","1997","16-34 y.","(0) in school","3","","",""
"Limited","1997","16-34 y.","(1a) inadequately completed","12","","",""
"Limited","1997","16-34 y.","(1b) general elementary school","130","0.461619657932708","0.40501831917257","0.518220996692846"
"Limited","1997","16-34 y.","(1c) basic vocational qualification","63","0.122789396321567","0.0963071723845621","0.149271620258572"
"Limited","1997","16-34 y.","(2b) intermediate general qualification","173","0.660971854803463","0.601936935396008","0.720006774210918"
"Limited","1997","16-34 y.","(2a) intermediate vocational","82","0.0966907026567966","0.0763004821728457","0.117080923140747"
"Limited","1997","16-34 y.","(2c_gen) general maturity certificate","77","0.500567140746068","0.420283939431935","0.5808503420602"
"Limited","1997","16-34 y.","(2c_voc) vocational maturity certificate","29","","",""
"Limited","1997","16-34 y.","(3a) lower tertiary education","20","","",""
"Limited","1997","16-34 y.","(3b) higher tertiary education","61","0.402329495106644","0.327733434169705","0.476925556043584"
"Limited","1997","35-65 y.","(0) in school","","","",""
"Limited","1997","35-65 y.","(1a) inadequately completed","7","","",""
"Limited","1997","35-65 y.","(1b) general elementary school","24","","",""
"Limited","1997","35-65 y.","(1c) basic vocational qualification","87","0.055629511485102","0.0431795953639968","0.0680794276062072"
"Limited","1997","35-65 y.","(2b) intermediate general qualification","3","","",""
"Limited","1997","35-65 y.","(2a) intermediate vocational","50","0.0551444606294764","0.0401983655885798","0.070090555670373"
"Limited","1997","35-65 y.","(2c_gen) general maturity certificate","5","","",""
"Limited","1997","35-65 y.","(2c_voc) vocational maturity certificate","10","","",""
"Limited","1997","35-65 y.","(3a) lower tertiary education","22","","",""
"Limited","1997","35-65 y.","(3b) higher tertiary education","40","0.101842030527314","0.0734207689768291","0.130263292077799"
"Limited","1997","66 and older","(0) in school","","","",""
"Limited","1997","66 and older","(1a) inadequately completed","","","",""
"Limited","1997","66 and older","(1b) general elementary school","1","","",""
"Limited","1997","66 and older","(1c) basic vocational qualification","1","","",""
"Limited","1997","66 and older","(2b) intermediate general qualification","","","",""
"Limited","1997","66 and older","(2a) intermediate vocational","1","","",""
"Limited","1997","66 and older","(2c_gen) general maturity certificate","","","",""
"Limited","1997","66 and older","(2c_voc) vocational maturity certificate","","","",""
"Limited","1997","66 and older","(3a) lower tertiary education","","","",""
"Limited","1997","66 and older","(3b) higher tertiary education","","","",""
"Permanent","1998","16-34 y.","(0) in school","9","","",""
"Permanent","1998","16-34 y.","(1a) inadequately completed","45","0.884452627365505","0.795843101153536","0.973062153577474"
"Permanent","1998","16-34 y.","(1b) general elementary school","158","0.471806744896801","0.41550483626154","0.528108653532062"
"Permanent","1998","16-34 y.","(1c) basic vocational qualification","486","0.831871963247884","0.801383713989579","0.862360212506188"
"Permanent","1998","16-34 y.","(2b) intermediate general qualification","75","0.320182321732562","0.263472756367847","0.376891887097277"
"Permanent","1998","16-34 y.","(2a) intermediate vocational","755","0.878323018027387","0.856345938745003","0.900300097309771"
"Permanent","1998","16-34 y.","(2c_gen) general maturity certificate","75","0.524318427762083","0.444925462721721","0.603711392802446"
"Permanent","1998","16-34 y.","(2c_voc) vocational maturity certificate","207","0.83386047015939","0.786770799629824","0.880950140688955"
"Permanent","1998","16-34 y.","(3a) lower tertiary education","158","0.855158706508249","0.803163738508087","0.90715367450841"
"Permanent","1998","16-34 y.","(3b) higher tertiary education","105","0.621949895958146","0.547048910146675","0.696850881769618"
"Permanent","1998","35-65 y.","(0) in school","1","","",""
"Permanent","1998","35-65 y.","(1a) inadequately completed","149","0.93318169421797","0.894368412535296","0.971994975900644"
"Permanent","1998","35-65 y.","(1b) general elementary school","401","0.944786982880477","0.923072908736356","0.966501057024598"
"Permanent","1998","35-65 y.","(1c) basic vocational qualification","1329","0.947202192863168","0.935508835594632","0.958895550131705"
"Permanent","1998","35-65 y.","(2b) intermediate general qualification","41","0.978259165177328","0.934154095067206","1.02236423528745"
"Permanent","1998","35-65 y.","(2a) intermediate vocational","999","0.957358862166554","0.945114560465837","0.96960316386727"
"Permanent","1998","35-65 y.","(2c_gen) general maturity certificate","46","0.776336618419243","0.667198476241721","0.885474760596766"
"Permanent","1998","35-65 y.","(2c_voc) vocational maturity certificate","182","0.936402444495537","0.901973721267899","0.970831167723174"
"Permanent","1998","35-65 y.","(3a) lower tertiary education","424","0.953420821605777","0.933863071639195","0.972978571572359"
"Permanent","1998","35-65 y.","(3b) higher tertiary education","447","0.908649022008249","0.883034595381302","0.934263448635196"
"Permanent","1998","66 and older","(0) in school","","","",""
"Permanent","1998","66 and older","(1a) inadequately completed","","","",""
"Permanent","1998","66 and older","(1b) general elementary school","5","","",""
"Permanent","1998","66 and older","(1c) basic vocational qualification","5","","",""
"Permanent","1998","66 and older","(2b) intermediate general qualification","","","",""
"Permanent","1998","66 and older","(2a) intermediate vocational","2","","",""
"Permanent","1998","66 and older","(2c_gen) general maturity certificate","1","","",""
"Permanent","1998","66 and older","(2c_voc) vocational maturity certificate","2","","",""
"Permanent","1998","66 and older","(3a) lower tertiary education","","","",""
"Permanent","1998","66 and older","(3b) higher tertiary education","1","","",""
"Limited","1998","16-34 y.","(0) in school","2","","",""
"Limited","1998","16-34 y.","(1a) inadequately completed","5","","",""
"Limited","1998","16-34 y.","(1b) general elementary school","144","0.528193255103199","0.471891346467938","0.58449516373846"
"Limited","1998","16-34 y.","(1c) basic vocational qualification","92","0.168128036752116","0.137639787493812","0.198616286010421"
"Limited","1998","16-34 y.","(2b) intermediate general qualification","185","0.679817678267438","0.623108112902723","0.736527243632153"
"Limited","1998","16-34 y.","(2a) intermediate vocational","95","0.121676981972613","0.0996999026902291","0.143654061254997"
"Limited","1998","16-34 y.","(2c_gen) general maturity certificate","77","0.475681572237917","0.396288607197554","0.555074537278279"
"Limited","1998","16-34 y.","(2c_voc) vocational maturity certificate","33","0.16613952984061","0.119049859311044","0.213229200370176"
"Limited","1998","16-34 y.","(3a) lower tertiary education","18","","",""
"Limited","1998","16-34 y.","(3b) higher tertiary education","56","0.378050104041854","0.303149118230383","0.452951089853325"
"Limited","1998","35-65 y.","(0) in school","","","",""
"Limited","1998","35-65 y.","(1a) inadequately completed","10","","",""
"Limited","1998","35-65 y.","(1b) general elementary school","24","","",""
"Limited","1998","35-65 y.","(1c) basic vocational qualification","76","0.0527978071368315","0.0411044498682951","0.0644911644053678"
"Limited","1998","35-65 y.","(2b) intermediate general qualification","1","","",""
"Limited","1998","35-65 y.","(2a) intermediate vocational","47","0.0426411378334461","0.0303968361327297","0.0548854395341625"
"Limited","1998","35-65 y.","(2c_gen) general maturity certificate","10","","",""
"Limited","1998","35-65 y.","(2c_voc) vocational maturity certificate","11","","",""
"Limited","1998","35-65 y.","(3a) lower tertiary education","22","","",""
"Limited","1998","35-65 y.","(3b) higher tertiary education","39","0.0913509779917508","0.0657365513648039","0.116965404618698"
"Limited","1998","66 and older","(0) in school","","","",""
"Limited","1998","66 and older","(1a) inadequately completed","","","",""
"Limited","1998","66 and older","(1b) general elementary school","","","",""
"Limited","1998","66 and older","(1c) basic vocational qualification","2","","",""
"Limited","1998","66 and older","(2b) intermediate general qualification","","","",""
"Limited","1998","66 and older","(2a) intermediate vocational","","","",""
"Limited","1998","66 and older","(2c_gen) general maturity certificate","","","",""
"Limited","1998","66 and older","(2c_voc) vocational maturity certificate","","","",""
"Limited","1998","66 and older","(3a) lower tertiary education","","","",""
"Limited","1998","66 and older","(3b) higher tertiary education","","","",""
"Permanent","1999","16-34 y.","(0) in school","21","","",""
"Permanent","1999","16-34 y.","(1a) inadequately completed","46","0.750433008948883","0.635007779375151","0.865858238522616"
"Permanent","1999","16-34 y.","(1b) general elementary school","161","0.485593937823714","0.429038140318112","0.542149735329316"
"Permanent","1999","16-34 y.","(1c) basic vocational qualification","491","0.845173190542164","0.815554441061299","0.874791940023028"
"Permanent","1999","16-34 y.","(2b) intermediate general qualification","79","0.28652401462209","0.232890413067752","0.340157616176428"
"Permanent","1999","16-34 y.","(2a) intermediate vocational","721","0.880292738468278","0.858114758798925","0.902470718137631"
"Permanent","1999","16-34 y.","(2c_gen) general maturity certificate","86","0.489139621306607","0.416315318495758","0.561963924117456"
"Permanent","1999","16-34 y.","(2c_voc) vocational maturity certificate","216","0.900594540507473","0.862974892497252","0.938214188517694"
"Permanent","1999","16-34 y.","(3a) lower tertiary education","137","0.875086507473239","0.823857225466168","0.92631578948031"
"Permanent","1999","16-34 y.","(3b) higher tertiary education","108","0.668571458070252","0.59717794963633","0.739964966504174"
"Permanent","1999","35-65 y.","(0) in school","1","","",""
"Permanent","1999","35-65 y.","(1a) inadequately completed","143","0.855696796842594","0.799833799277345","0.911559794407844"
"Permanent","1999","35-65 y.","(1b) general elementary school","381","0.94893185734576","0.927545174391379","0.970318540300142"
"Permanent","1999","35-65 y.","(1c) basic vocational qualification","1305","0.946802198689457","0.935037766365605","0.958566631013309"
"Permanent","1999","35-65 y.","(2b) intermediate general qualification","46","0.964087761071084","0.911448837698274","1.01672668444389"
"Permanent","1999","35-65 y.","(2a) intermediate vocational","1021","0.930167890223441","0.91508609532021","0.945249685126672"
"Permanent","1999","35-65 y.","(2c_gen) general maturity certificate","46","0.939368046412287","0.872546161297654","1.00618993152692"
"Permanent","1999","35-65 y.","(2c_voc) vocational maturity certificate","181","0.926396785297986","0.889840086831612","0.962953483764361"
"Permanent","1999","35-65 y.","(3a) lower tertiary education","429","0.941360752409933","0.919843461554602","0.962878043265263"
"Permanent","1999","35-65 y.","(3b) higher tertiary education","455","0.896688370720278","0.870010051619633","0.923366689820924"
"Permanent","1999","66 and older","(0) in school","","","",""
"Permanent","1999","66 and older","(1a) inadequately completed","1","","",""
"Permanent","1999","66 and older","(1b) general elementary school","3","","",""
"Permanent","1999","66 and older","(1c) basic vocational qualification","8","","",""
"Permanent","1999","66 and older","(2b) intermediate general qualification","1","","",""
"Permanent","1999","66 and older","(2a) intermediate vocational","3","","",""
"Permanent","1999","66 and older","(2c_gen) general maturity certificate","1","","",""
"Permanent","1999","66 and older","(2c_voc) vocational maturity certificate","","","",""
