"plb0037_h","year","bula_h","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Limited","1986","Berlin","(1b) general elementary school","1","","",""
"Limited","1986","Berlin","(1c) basic vocational qualification","","","",""
"Limited","1986","Berlin","(2b) intermediate general qualification","4","","",""
"Limited","1986","Berlin","(2a) intermediate vocational","","","",""
"Limited","1986","Berlin","(2c_gen) general maturity certificate","","","",""
"Limited","1986","Berlin","(2c_voc) vocational maturity certificate","","","",""
"Limited","1986","Berlin","(3a) lower tertiary education","1","","",""
"Limited","1986","Berlin","(3b) higher tertiary education","1","","",""
"Limited","1986","Brandenburg","(0) in school","","","",""
"Limited","1986","Brandenburg","(1a) inadequately completed","","","",""
"Limited","1986","Brandenburg","(1b) general elementary school","","","",""
"Limited","1986","Brandenburg","(1c) basic vocational qualification","","","",""
"Limited","1986","Brandenburg","(2b) intermediate general qualification","","","",""
"Limited","1986","Brandenburg","(2a) intermediate vocational","","","",""
"Limited","1986","Brandenburg","(2c_gen) general maturity certificate","","","",""
"Limited","1986","Brandenburg","(2c_voc) vocational maturity certificate","","","",""
"Limited","1986","Brandenburg","(3a) lower tertiary education","","","",""
"Limited","1986","Brandenburg","(3b) higher tertiary education","","","",""
"Limited","1986","Mecklenburg-Western Pomerania","(0) in school","","","",""
"Limited","1986","Mecklenburg-Western Pomerania","(1a) inadequately completed","","","",""
"Limited","1986","Mecklenburg-Western Pomerania","(1b) general elementary school","","","",""
"Limited","1986","Mecklenburg-Western Pomerania","(1c) basic vocational qualification","","","",""
"Limited","1986","Mecklenburg-Western Pomerania","(2b) intermediate general qualification","","","",""
"Limited","1986","Mecklenburg-Western Pomerania","(2a) intermediate vocational","","","",""
"Limited","1986","Mecklenburg-Western Pomerania","(2c_gen) general maturity certificate","","","",""
"Limited","1986","Mecklenburg-Western Pomerania","(2c_voc) vocational maturity certificate","","","",""
"Limited","1986","Mecklenburg-Western Pomerania","(3a) lower tertiary education","","","",""
"Limited","1986","Mecklenburg-Western Pomerania","(3b) higher tertiary education","","","",""
"Limited","1986","Saxony","(0) in school","","","",""
"Limited","1986","Saxony","(1a) inadequately completed","","","",""
"Limited","1986","Saxony","(1b) general elementary school","","","",""
"Limited","1986","Saxony","(1c) basic vocational qualification","","","",""
"Limited","1986","Saxony","(2b) intermediate general qualification","","","",""
"Limited","1986","Saxony","(2a) intermediate vocational","","","",""
"Limited","1986","Saxony","(2c_gen) general maturity certificate","","","",""
"Limited","1986","Saxony","(2c_voc) vocational maturity certificate","","","",""
"Limited","1986","Saxony","(3a) lower tertiary education","","","",""
"Limited","1986","Saxony","(3b) higher tertiary education","","","",""
"Limited","1986","Saxony-Anhalt","(0) in school","","","",""
"Limited","1986","Saxony-Anhalt","(1a) inadequately completed","","","",""
"Limited","1986","Saxony-Anhalt","(1b) general elementary school","","","",""
"Limited","1986","Saxony-Anhalt","(1c) basic vocational qualification","","","",""
"Limited","1986","Saxony-Anhalt","(2b) intermediate general qualification","","","",""
"Limited","1986","Saxony-Anhalt","(2a) intermediate vocational","","","",""
"Limited","1986","Saxony-Anhalt","(2c_gen) general maturity certificate","","","",""
"Limited","1986","Saxony-Anhalt","(2c_voc) vocational maturity certificate","","","",""
"Limited","1986","Saxony-Anhalt","(3a) lower tertiary education","","","",""
"Limited","1986","Saxony-Anhalt","(3b) higher tertiary education","","","",""
"Limited","1986","Thuringia","(0) in school","","","",""
"Limited","1986","Thuringia","(1a) inadequately completed","","","",""
"Limited","1986","Thuringia","(1b) general elementary school","","","",""
"Limited","1986","Thuringia","(1c) basic vocational qualification","","","",""
"Limited","1986","Thuringia","(2b) intermediate general qualification","","","",""
"Limited","1986","Thuringia","(2a) intermediate vocational","","","",""
"Limited","1986","Thuringia","(2c_gen) general maturity certificate","","","",""
"Limited","1986","Thuringia","(2c_voc) vocational maturity certificate","","","",""
"Limited","1986","Thuringia","(3a) lower tertiary education","","","",""
"Limited","1986","Thuringia","(3b) higher tertiary education","","","",""
"Permanent","1987","Schleswig-Holstein","(0) in school","","","",""
"Permanent","1987","Schleswig-Holstein","(1a) inadequately completed","","","",""
"Permanent","1987","Schleswig-Holstein","(1b) general elementary school","4","","",""
"Permanent","1987","Schleswig-Holstein","(1c) basic vocational qualification","12","","",""
"Permanent","1987","Schleswig-Holstein","(2b) intermediate general qualification","1","","",""
"Permanent","1987","Schleswig-Holstein","(2a) intermediate vocational","6","","",""
"Permanent","1987","Schleswig-Holstein","(2c_gen) general maturity certificate","","","",""
"Permanent","1987","Schleswig-Holstein","(2c_voc) vocational maturity certificate","3","","",""
"Permanent","1987","Schleswig-Holstein","(3a) lower tertiary education","","","",""
"Permanent","1987","Schleswig-Holstein","(3b) higher tertiary education","","","",""
"Permanent","1987","Hamburg","(0) in school","","","",""
"Permanent","1987","Hamburg","(1a) inadequately completed","","","",""
"Permanent","1987","Hamburg","(1b) general elementary school","2","","",""
"Permanent","1987","Hamburg","(1c) basic vocational qualification","3","","",""
"Permanent","1987","Hamburg","(2b) intermediate general qualification","","","",""
"Permanent","1987","Hamburg","(2a) intermediate vocational","2","","",""
"Permanent","1987","Hamburg","(2c_gen) general maturity certificate","1","","",""
"Permanent","1987","Hamburg","(2c_voc) vocational maturity certificate","1","","",""
"Permanent","1987","Hamburg","(3a) lower tertiary education","2","","",""
"Permanent","1987","Hamburg","(3b) higher tertiary education","2","","",""
"Permanent","1987","Lower Saxony","(0) in school","","","",""
"Permanent","1987","Lower Saxony","(1a) inadequately completed","2","","",""
"Permanent","1987","Lower Saxony","(1b) general elementary school","12","","",""
"Permanent","1987","Lower Saxony","(1c) basic vocational qualification","34","0.683783484894016","0.550844995412938","0.816721974375094"
"Permanent","1987","Lower Saxony","(2b) intermediate general qualification","3","","",""
"Permanent","1987","Lower Saxony","(2a) intermediate vocational","19","","",""
"Permanent","1987","Lower Saxony","(2c_gen) general maturity certificate","3","","",""
"Permanent","1987","Lower Saxony","(2c_voc) vocational maturity certificate","4","","",""
"Permanent","1987","Lower Saxony","(3a) lower tertiary education","4","","",""
"Permanent","1987","Lower Saxony","(3b) higher tertiary education","4","","",""
"Permanent","1987","Bremen","(0) in school","","","",""
"Permanent","1987","Bremen","(1a) inadequately completed","1","","",""
"Permanent","1987","Bremen","(1b) general elementary school","1","","",""
"Permanent","1987","Bremen","(1c) basic vocational qualification","3","","",""
"Permanent","1987","Bremen","(2b) intermediate general qualification","1","","",""
"Permanent","1987","Bremen","(2a) intermediate vocational","3","","",""
"Permanent","1987","Bremen","(2c_gen) general maturity certificate","","","",""
"Permanent","1987","Bremen","(2c_voc) vocational maturity certificate","1","","",""
"Permanent","1987","Bremen","(3a) lower tertiary education","","","",""
"Permanent","1987","Bremen","(3b) higher tertiary education","","","",""
"Permanent","1987","North Rhine-Westphalia","(0) in school","","","",""
"Permanent","1987","North Rhine-Westphalia","(1a) inadequately completed","13","","",""
"Permanent","1987","North Rhine-Westphalia","(1b) general elementary school","24","","",""
"Permanent","1987","North Rhine-Westphalia","(1c) basic vocational qualification","79","0.906754437884751","0.846001723656292","0.96750715211321"
"Permanent","1987","North Rhine-Westphalia","(2b) intermediate general qualification","5","","",""
"Permanent","1987","North Rhine-Westphalia","(2a) intermediate vocational","34","0.88407693863988","0.786085955594298","0.982067921685461"
"Permanent","1987","North Rhine-Westphalia","(2c_gen) general maturity certificate","9","","",""
"Permanent","1987","North Rhine-Westphalia","(2c_voc) vocational maturity certificate","17","","",""
"Permanent","1987","North Rhine-Westphalia","(3a) lower tertiary education","6","","",""
"Permanent","1987","North Rhine-Westphalia","(3b) higher tertiary education","12","","",""
"Permanent","1987","Hesse","(0) in school","1","","",""
"Permanent","1987","Hesse","(1a) inadequately completed","5","","",""
"Permanent","1987","Hesse","(1b) general elementary school","20","","",""
"Permanent","1987","Hesse","(1c) basic vocational qualification","21","","",""
"Permanent","1987","Hesse","(2b) intermediate general qualification","3","","",""
"Permanent","1987","Hesse","(2a) intermediate vocational","14","","",""
"Permanent","1987","Hesse","(2c_gen) general maturity certificate","2","","",""
"Permanent","1987","Hesse","(2c_voc) vocational maturity certificate","6","","",""
"Permanent","1987","Hesse","(3a) lower tertiary education","1","","",""
"Permanent","1987","Hesse","(3b) higher tertiary education","10","","",""
"Permanent","1987","Rhineland-Palatinate,Saarland","(0) in school","","","",""
"Permanent","1987","Rhineland-Palatinate,Saarland","(1a) inadequately completed","2","","",""
"Permanent","1987","Rhineland-Palatinate,Saarland","(1b) general elementary school","6","","",""
"Permanent","1987","Rhineland-Palatinate,Saarland","(1c) basic vocational qualification","22","","",""
"Permanent","1987","Rhineland-Palatinate,Saarland","(2b) intermediate general qualification","1","","",""
"Permanent","1987","Rhineland-Palatinate,Saarland","(2a) intermediate vocational","8","","",""
"Permanent","1987","Rhineland-Palatinate,Saarland","(2c_gen) general maturity certificate","2","","",""
"Permanent","1987","Rhineland-Palatinate,Saarland","(2c_voc) vocational maturity certificate","","","",""
"Permanent","1987","Rhineland-Palatinate,Saarland","(3a) lower tertiary education","4","","",""
"Permanent","1987","Rhineland-Palatinate,Saarland","(3b) higher tertiary education","2","","",""
"Permanent","1987","Baden-Württemberg","(0) in school","","","",""
"Permanent","1987","Baden-Württemberg","(1a) inadequately completed","8","","",""
"Permanent","1987","Baden-Württemberg","(1b) general elementary school","34","0.825914166060619","0.713874726819339","0.937953605301899"
"Permanent","1987","Baden-Württemberg","(1c) basic vocational qualification","54","0.77835963750094","0.678904947249585","0.877814327752295"
"Permanent","1987","Baden-Württemberg","(2b) intermediate general qualification","6","","",""
"Permanent","1987","Baden-Württemberg","(2a) intermediate vocational","19","","",""
"Permanent","1987","Baden-Württemberg","(2c_gen) general maturity certificate","1","","",""
"Permanent","1987","Baden-Württemberg","(2c_voc) vocational maturity certificate","7","","",""
"Permanent","1987","Baden-Württemberg","(3a) lower tertiary education","5","","",""
"Permanent","1987","Baden-Württemberg","(3b) higher tertiary education","9","","",""
"Permanent","1987","Bavaria","(0) in school","","","",""
"Permanent","1987","Bavaria","(1a) inadequately completed","2","","",""
"Permanent","1987","Bavaria","(1b) general elementary school","23","","",""
"Permanent","1987","Bavaria","(1c) basic vocational qualification","69","0.822922555496232","0.741770460836811","0.904074650155653"
"Permanent","1987","Bavaria","(2b) intermediate general qualification","5","","",""
"Permanent","1987","Bavaria","(2a) intermediate vocational","28","","",""
"Permanent","1987","Bavaria","(2c_gen) general maturity certificate","4","","",""
"Permanent","1987","Bavaria","(2c_voc) vocational maturity certificate","3","","",""
"Permanent","1987","Bavaria","(3a) lower tertiary education","4","","",""
"Permanent","1987","Bavaria","(3b) higher tertiary education","4","","",""
"Permanent","1987","Berlin","(0) in school","","","",""
"Permanent","1987","Berlin","(1a) inadequately completed","4","","",""
"Permanent","1987","Berlin","(1b) general elementary school","4","","",""
"Permanent","1987","Berlin","(1c) basic vocational qualification","12","","",""
"Permanent","1987","Berlin","(2b) intermediate general qualification","2","","",""
"Permanent","1987","Berlin","(2a) intermediate vocational","13","","",""
"Permanent","1987","Berlin","(2c_gen) general maturity certificate","4","","",""
"Permanent","1987","Berlin","(2c_voc) vocational maturity certificate","2","","",""
"Permanent","1987","Berlin","(3a) lower tertiary education","","","",""
"Permanent","1987","Berlin","(3b) higher tertiary education","4","","",""
"Permanent","1987","Brandenburg","(0) in school","","","",""
"Permanent","1987","Brandenburg","(1a) inadequately completed","","","",""
"Permanent","1987","Brandenburg","(1b) general elementary school","","","",""
"Permanent","1987","Brandenburg","(1c) basic vocational qualification","","","",""
"Permanent","1987","Brandenburg","(2b) intermediate general qualification","","","",""
"Permanent","1987","Brandenburg","(2a) intermediate vocational","","","",""
"Permanent","1987","Brandenburg","(2c_gen) general maturity certificate","","","",""
"Permanent","1987","Brandenburg","(2c_voc) vocational maturity certificate","","","",""
"Permanent","1987","Brandenburg","(3a) lower tertiary education","","","",""
"Permanent","1987","Brandenburg","(3b) higher tertiary education","","","",""
"Permanent","1987","Mecklenburg-Western Pomerania","(0) in school","","","",""
"Permanent","1987","Mecklenburg-Western Pomerania","(1a) inadequately completed","","","",""
"Permanent","1987","Mecklenburg-Western Pomerania","(1b) general elementary school","","","",""
"Permanent","1987","Mecklenburg-Western Pomerania","(1c) basic vocational qualification","","","",""
"Permanent","1987","Mecklenburg-Western Pomerania","(2b) intermediate general qualification","","","",""
"Permanent","1987","Mecklenburg-Western Pomerania","(2a) intermediate vocational","","","",""
"Permanent","1987","Mecklenburg-Western Pomerania","(2c_gen) general maturity certificate","","","",""
"Permanent","1987","Mecklenburg-Western Pomerania","(2c_voc) vocational maturity certificate","","","",""
"Permanent","1987","Mecklenburg-Western Pomerania","(3a) lower tertiary education","","","",""
"Permanent","1987","Mecklenburg-Western Pomerania","(3b) higher tertiary education","","","",""
"Permanent","1987","Saxony","(0) in school","","","",""
"Permanent","1987","Saxony","(1a) inadequately completed","","","",""
"Permanent","1987","Saxony","(1b) general elementary school","","","",""
"Permanent","1987","Saxony","(1c) basic vocational qualification","","","",""
"Permanent","1987","Saxony","(2b) intermediate general qualification","","","",""
"Permanent","1987","Saxony","(2a) intermediate vocational","","","",""
"Permanent","1987","Saxony","(2c_gen) general maturity certificate","","","",""
"Permanent","1987","Saxony","(2c_voc) vocational maturity certificate","","","",""
"Permanent","1987","Saxony","(3a) lower tertiary education","","","",""
"Permanent","1987","Saxony","(3b) higher tertiary education","","","",""
"Permanent","1987","Saxony-Anhalt","(0) in school","","","",""
"Permanent","1987","Saxony-Anhalt","(1a) inadequately completed","","","",""
"Permanent","1987","Saxony-Anhalt","(1b) general elementary school","","","",""
"Permanent","1987","Saxony-Anhalt","(1c) basic vocational qualification","","","",""
"Permanent","1987","Saxony-Anhalt","(2b) intermediate general qualification","","","",""
"Permanent","1987","Saxony-Anhalt","(2a) intermediate vocational","","","",""
"Permanent","1987","Saxony-Anhalt","(2c_gen) general maturity certificate","","","",""
"Permanent","1987","Saxony-Anhalt","(2c_voc) vocational maturity certificate","","","",""
"Permanent","1987","Saxony-Anhalt","(3a) lower tertiary education","","","",""
"Permanent","1987","Saxony-Anhalt","(3b) higher tertiary education","","","",""
"Permanent","1987","Thuringia","(0) in school","","","",""
"Permanent","1987","Thuringia","(1a) inadequately completed","","","",""
"Permanent","1987","Thuringia","(1b) general elementary school","","","",""
"Permanent","1987","Thuringia","(1c) basic vocational qualification","","","",""
"Permanent","1987","Thuringia","(2b) intermediate general qualification","","","",""
"Permanent","1987","Thuringia","(2a) intermediate vocational","","","",""
"Permanent","1987","Thuringia","(2c_gen) general maturity certificate","","","",""
"Permanent","1987","Thuringia","(2c_voc) vocational maturity certificate","","","",""
"Permanent","1987","Thuringia","(3a) lower tertiary education","","","",""
"Permanent","1987","Thuringia","(3b) higher tertiary education","","","",""
"Limited","1987","Schleswig-Holstein","(0) in school","","","",""
"Limited","1987","Schleswig-Holstein","(1a) inadequately completed","","","",""
"Limited","1987","Schleswig-Holstein","(1b) general elementary school","3","","",""
"Limited","1987","Schleswig-Holstein","(1c) basic vocational qualification","5","","",""
"Limited","1987","Schleswig-Holstein","(2b) intermediate general qualification","2","","",""
"Limited","1987","Schleswig-Holstein","(2a) intermediate vocational","2","","",""
"Limited","1987","Schleswig-Holstein","(2c_gen) general maturity certificate","","","",""
"Limited","1987","Schleswig-Holstein","(2c_voc) vocational maturity certificate","","","",""
"Limited","1987","Schleswig-Holstein","(3a) lower tertiary education","","","",""
"Limited","1987","Schleswig-Holstein","(3b) higher tertiary education","","","",""
"Limited","1987","Hamburg","(0) in school","","","",""
"Limited","1987","Hamburg","(1a) inadequately completed","","","",""
"Limited","1987","Hamburg","(1b) general elementary school","2","","",""
"Limited","1987","Hamburg","(1c) basic vocational qualification","","","",""
"Limited","1987","Hamburg","(2b) intermediate general qualification","3","","",""
"Limited","1987","Hamburg","(2a) intermediate vocational","1","","",""
"Limited","1987","Hamburg","(2c_gen) general maturity certificate","2","","",""
"Limited","1987","Hamburg","(2c_voc) vocational maturity certificate","","","",""
"Limited","1987","Hamburg","(3a) lower tertiary education","","","",""
"Limited","1987","Hamburg","(3b) higher tertiary education","","","",""
"Limited","1987","Lower Saxony","(0) in school","1","","",""
"Limited","1987","Lower Saxony","(1a) inadequately completed","","","",""
"Limited","1987","Lower Saxony","(1b) general elementary school","8","","",""
"Limited","1987","Lower Saxony","(1c) basic vocational qualification","13","","",""
"Limited","1987","Lower Saxony","(2b) intermediate general qualification","7","","",""
"Limited","1987","Lower Saxony","(2a) intermediate vocational","8","","",""
"Limited","1987","Lower Saxony","(2c_gen) general maturity certificate","2","","",""
"Limited","1987","Lower Saxony","(2c_voc) vocational maturity certificate","","","",""
"Limited","1987","Lower Saxony","(3a) lower tertiary education","","","",""
"Limited","1987","Lower Saxony","(3b) higher tertiary education","","","",""
"Limited","1987","Bremen","(0) in school","","","",""
"Limited","1987","Bremen","(1a) inadequately completed","","","",""
"Limited","1987","Bremen","(1b) general elementary school","2","","",""
"Limited","1987","Bremen","(1c) basic vocational qualification","","","",""
"Limited","1987","Bremen","(2b) intermediate general qualification","","","",""
"Limited","1987","Bremen","(2a) intermediate vocational","","","",""
"Limited","1987","Bremen","(2c_gen) general maturity certificate","","","",""
"Limited","1987","Bremen","(2c_voc) vocational maturity certificate","","","",""
"Limited","1987","Bremen","(3a) lower tertiary education","","","",""
"Limited","1987","Bremen","(3b) higher tertiary education","","","",""
"Limited","1987","North Rhine-Westphalia","(0) in school","1","","",""
"Limited","1987","North Rhine-Westphalia","(1a) inadequately completed","3","","",""
"Limited","1987","North Rhine-Westphalia","(1b) general elementary school","20","","",""
"Limited","1987","North Rhine-Westphalia","(1c) basic vocational qualification","9","","",""
"Limited","1987","North Rhine-Westphalia","(2b) intermediate general qualification","13","","",""
"Limited","1987","North Rhine-Westphalia","(2a) intermediate vocational","7","","",""
"Limited","1987","North Rhine-Westphalia","(2c_gen) general maturity certificate","12","","",""
"Limited","1987","North Rhine-Westphalia","(2c_voc) vocational maturity certificate","5","","",""
"Limited","1987","North Rhine-Westphalia","(3a) lower tertiary education","2","","",""
"Limited","1987","North Rhine-Westphalia","(3b) higher tertiary education","9","","",""
"Limited","1987","Hesse","(0) in school","","","",""
"Limited","1987","Hesse","(1a) inadequately completed","3","","",""
"Limited","1987","Hesse","(1b) general elementary school","9","","",""
"Limited","1987","Hesse","(1c) basic vocational qualification","8","","",""
"Limited","1987","Hesse","(2b) intermediate general qualification","4","","",""
"Limited","1987","Hesse","(2a) intermediate vocational","4","","",""
"Limited","1987","Hesse","(2c_gen) general maturity certificate","2","","",""
"Limited","1987","Hesse","(2c_voc) vocational maturity certificate","1","","",""
"Limited","1987","Hesse","(3a) lower tertiary education","1","","",""
"Limited","1987","Hesse","(3b) higher tertiary education","3","","",""
"Limited","1987","Rhineland-Palatinate,Saarland","(0) in school","","","",""
"Limited","1987","Rhineland-Palatinate,Saarland","(1a) inadequately completed","1","","",""
"Limited","1987","Rhineland-Palatinate,Saarland","(1b) general elementary school","5","","",""
"Limited","1987","Rhineland-Palatinate,Saarland","(1c) basic vocational qualification","6","","",""
"Limited","1987","Rhineland-Palatinate,Saarland","(2b) intermediate general qualification","1","","",""
"Limited","1987","Rhineland-Palatinate,Saarland","(2a) intermediate vocational","","","",""
"Limited","1987","Rhineland-Palatinate,Saarland","(2c_gen) general maturity certificate","2","","",""
"Limited","1987","Rhineland-Palatinate,Saarland","(2c_voc) vocational maturity certificate","2","","",""
"Limited","1987","Rhineland-Palatinate,Saarland","(3a) lower tertiary education","1","","",""
"Limited","1987","Rhineland-Palatinate,Saarland","(3b) higher tertiary education","1","","",""
"Limited","1987","Baden-Württemberg","(0) in school","","","",""
"Limited","1987","Baden-Württemberg","(1a) inadequately completed","1","","",""
"Limited","1987","Baden-Württemberg","(1b) general elementary school","10","","",""
"Limited","1987","Baden-Württemberg","(1c) basic vocational qualification","13","","",""
"Limited","1987","Baden-Württemberg","(2b) intermediate general qualification","9","","",""
"Limited","1987","Baden-Württemberg","(2a) intermediate vocational","5","","",""
"Limited","1987","Baden-Württemberg","(2c_gen) general maturity certificate","5","","",""
"Limited","1987","Baden-Württemberg","(2c_voc) vocational maturity certificate","3","","",""
"Limited","1987","Baden-Württemberg","(3a) lower tertiary education","","","",""
"Limited","1987","Baden-Württemberg","(3b) higher tertiary education","2","","",""
"Limited","1987","Bavaria","(0) in school","","","",""
"Limited","1987","Bavaria","(1a) inadequately completed","1","","",""
"Limited","1987","Bavaria","(1b) general elementary school","19","","",""
"Limited","1987","Bavaria","(1c) basic vocational qualification","16","","",""
"Limited","1987","Bavaria","(2b) intermediate general qualification","11","","",""
"Limited","1987","Bavaria","(2a) intermediate vocational","5","","",""
"Limited","1987","Bavaria","(2c_gen) general maturity certificate","4","","",""
"Limited","1987","Bavaria","(2c_voc) vocational maturity certificate","2","","",""
"Limited","1987","Bavaria","(3a) lower tertiary education","1","","",""
"Limited","1987","Bavaria","(3b) higher tertiary education","9","","",""
"Limited","1987","Berlin","(0) in school","","","",""
"Limited","1987","Berlin","(1a) inadequately completed","1","","",""
"Limited","1987","Berlin","(1b) general elementary school","1","","",""
"Limited","1987","Berlin","(1c) basic vocational qualification","","","",""
"Limited","1987","Berlin","(2b) intermediate general qualification","3","","",""
"Limited","1987","Berlin","(2a) intermediate vocational","","","",""
"Limited","1987","Berlin","(2c_gen) general maturity certificate","1","","",""
"Limited","1987","Berlin","(2c_voc) vocational maturity certificate","1","","",""
"Limited","1987","Berlin","(3a) lower tertiary education","1","","",""
"Limited","1987","Berlin","(3b) higher tertiary education","2","","",""
"Limited","1987","Brandenburg","(0) in school","","","",""
"Limited","1987","Brandenburg","(1a) inadequately completed","","","",""
"Limited","1987","Brandenburg","(1b) general elementary school","","","",""
"Limited","1987","Brandenburg","(1c) basic vocational qualification","","","",""
"Limited","1987","Brandenburg","(2b) intermediate general qualification","","","",""
"Limited","1987","Brandenburg","(2a) intermediate vocational","","","",""
"Limited","1987","Brandenburg","(2c_gen) general maturity certificate","","","",""
"Limited","1987","Brandenburg","(2c_voc) vocational maturity certificate","","","",""
"Limited","1987","Brandenburg","(3a) lower tertiary education","","","",""
"Limited","1987","Brandenburg","(3b) higher tertiary education","","","",""
"Limited","1987","Mecklenburg-Western Pomerania","(0) in school","","","",""
"Limited","1987","Mecklenburg-Western Pomerania","(1a) inadequately completed","","","",""
"Limited","1987","Mecklenburg-Western Pomerania","(1b) general elementary school","","","",""
"Limited","1987","Mecklenburg-Western Pomerania","(1c) basic vocational qualification","","","",""
"Limited","1987","Mecklenburg-Western Pomerania","(2b) intermediate general qualification","","","",""
"Limited","1987","Mecklenburg-Western Pomerania","(2a) intermediate vocational","","","",""
"Limited","1987","Mecklenburg-Western Pomerania","(2c_gen) general maturity certificate","","","",""
"Limited","1987","Mecklenburg-Western Pomerania","(2c_voc) vocational maturity certificate","","","",""
"Limited","1987","Mecklenburg-Western Pomerania","(3a) lower tertiary education","","","",""
"Limited","1987","Mecklenburg-Western Pomerania","(3b) higher tertiary education","","","",""
"Limited","1987","Saxony","(0) in school","","","",""
"Limited","1987","Saxony","(1a) inadequately completed","","","",""
"Limited","1987","Saxony","(1b) general elementary school","","","",""
"Limited","1987","Saxony","(1c) basic vocational qualification","","","",""
"Limited","1987","Saxony","(2b) intermediate general qualification","","","",""
"Limited","1987","Saxony","(2a) intermediate vocational","","","",""
"Limited","1987","Saxony","(2c_gen) general maturity certificate","","","",""
"Limited","1987","Saxony","(2c_voc) vocational maturity certificate","","","",""
"Limited","1987","Saxony","(3a) lower tertiary education","","","",""
"Limited","1987","Saxony","(3b) higher tertiary education","","","",""
"Limited","1987","Saxony-Anhalt","(0) in school","","","",""
"Limited","1987","Saxony-Anhalt","(1a) inadequately completed","","","",""
"Limited","1987","Saxony-Anhalt","(1b) general elementary school","","","",""
"Limited","1987","Saxony-Anhalt","(1c) basic vocational qualification","","","",""
"Limited","1987","Saxony-Anhalt","(2b) intermediate general qualification","","","",""
"Limited","1987","Saxony-Anhalt","(2a) intermediate vocational","","","",""
"Limited","1987","Saxony-Anhalt","(2c_gen) general maturity certificate","","","",""
"Limited","1987","Saxony-Anhalt","(2c_voc) vocational maturity certificate","","","",""
"Limited","1987","Saxony-Anhalt","(3a) lower tertiary education","","","",""
"Limited","1987","Saxony-Anhalt","(3b) higher tertiary education","","","",""
"Limited","1987","Thuringia","(0) in school","","","",""
"Limited","1987","Thuringia","(1a) inadequately completed","","","",""
"Limited","1987","Thuringia","(1b) general elementary school","","","",""
"Limited","1987","Thuringia","(1c) basic vocational qualification","","","",""
"Limited","1987","Thuringia","(2b) intermediate general qualification","","","",""
"Limited","1987","Thuringia","(2a) intermediate vocational","","","",""
"Limited","1987","Thuringia","(2c_gen) general maturity certificate","","","",""
"Limited","1987","Thuringia","(2c_voc) vocational maturity certificate","","","",""
"Limited","1987","Thuringia","(3a) lower tertiary education","","","",""
"Limited","1987","Thuringia","(3b) higher tertiary education","","","",""
"Permanent","1988","Schleswig-Holstein","(0) in school","","","",""
"Permanent","1988","Schleswig-Holstein","(1a) inadequately completed","4","","",""
"Permanent","1988","Schleswig-Holstein","(1b) general elementary school","16","","",""
"Permanent","1988","Schleswig-Holstein","(1c) basic vocational qualification","57","0.863632475917136","0.780839006182298","0.946425945651974"
"Permanent","1988","Schleswig-Holstein","(2b) intermediate general qualification","2","","",""
"Permanent","1988","Schleswig-Holstein","(2a) intermediate vocational","40","0.967512305348185","0.913244300062553","1.02178031063382"
"Permanent","1988","Schleswig-Holstein","(2c_gen) general maturity certificate","2","","",""
"Permanent","1988","Schleswig-Holstein","(2c_voc) vocational maturity certificate","5","","",""
"Permanent","1988","Schleswig-Holstein","(3a) lower tertiary education","4","","",""
"Permanent","1988","Schleswig-Holstein","(3b) higher tertiary education","3","","",""
"Permanent","1988","Hamburg","(0) in school","","","",""
"Permanent","1988","Hamburg","(1a) inadequately completed","4","","",""
"Permanent","1988","Hamburg","(1b) general elementary school","13","","",""
"Permanent","1988","Hamburg","(1c) basic vocational qualification","34","0.946458215612544","0.871880133270607","1.02103629795448"
"Permanent","1988","Hamburg","(2b) intermediate general qualification","1","","",""
"Permanent","1988","Hamburg","(2a) intermediate vocational","20","","",""
"Permanent","1988","Hamburg","(2c_gen) general maturity certificate","3","","",""
"Permanent","1988","Hamburg","(2c_voc) vocational maturity certificate","11","","",""
"Permanent","1988","Hamburg","(3a) lower tertiary education","3","","",""
"Permanent","1988","Hamburg","(3b) higher tertiary education","6","","",""
"Permanent","1988","Lower Saxony","(0) in school","1","","",""
"Permanent","1988","Lower Saxony","(1a) inadequately completed","16","","",""
"Permanent","1988","Lower Saxony","(1b) general elementary school","67","0.856349634618354","0.779492883263854","0.933206385972853"
"Permanent","1988","Lower Saxony","(1c) basic vocational qualification","184","0.903494201757268","0.863072876423922","0.943915527090613"
"Permanent","1988","Lower Saxony","(2b) intermediate general qualification","7","","",""
"Permanent","1988","Lower Saxony","(2a) intermediate vocational","90","0.897337857097743","0.83843570499382","0.956240009201665"
"Permanent","1988","Lower Saxony","(2c_gen) general maturity certificate","10","","",""
"Permanent","1988","Lower Saxony","(2c_voc) vocational maturity certificate","19","","",""
"Permanent","1988","Lower Saxony","(3a) lower tertiary education","15","","",""
"Permanent","1988","Lower Saxony","(3b) higher tertiary education","37","0.920282711128254","0.836345412696614","1.00422000955989"
"Permanent","1988","Bremen","(0) in school","","","",""
"Permanent","1988","Bremen","(1a) inadequately completed","2","","",""
"Permanent","1988","Bremen","(1b) general elementary school","8","","",""
"Permanent","1988","Bremen","(1c) basic vocational qualification","13","","",""
"Permanent","1988","Bremen","(2b) intermediate general qualification","2","","",""
"Permanent","1988","Bremen","(2a) intermediate vocational","6","","",""
"Permanent","1988","Bremen","(2c_gen) general maturity certificate","1","","",""
