"plb0037_h","year","bula_h","hgtyp1hh","n","percent","lower_confidence","upper_confidence"
"Limited","1993","Hesse","Couple + C. GT 16 ","10","","",""
"Limited","1993","Hesse","Couple + C. LE and GT 16","7","","",""
"Limited","1993","Rhineland-Palatinate,Saarland","1-pers.-HH","","","",""
"Limited","1993","Rhineland-Palatinate,Saarland","(Married) couple without C. ","3","","",""
"Limited","1993","Rhineland-Palatinate,Saarland","Single parent ","1","","",""
"Limited","1993","Rhineland-Palatinate,Saarland","Couple + C. LE 16 ","2","","",""
"Limited","1993","Rhineland-Palatinate,Saarland","Couple + C. GT 16 ","5","","",""
"Limited","1993","Rhineland-Palatinate,Saarland","Couple + C. LE and GT 16","1","","",""
"Limited","1993","Baden-Württemberg","1-pers.-HH","4","","",""
"Limited","1993","Baden-Württemberg","(Married) couple without C. ","4","","",""
"Limited","1993","Baden-Württemberg","Single parent ","3","","",""
"Limited","1993","Baden-Württemberg","Couple + C. LE 16 ","5","","",""
"Limited","1993","Baden-Württemberg","Couple + C. GT 16 ","6","","",""
"Limited","1993","Baden-Württemberg","Couple + C. LE and GT 16","6","","",""
"Limited","1993","Bavaria","1-pers.-HH","6","","",""
"Limited","1993","Bavaria","(Married) couple without C. ","7","","",""
"Limited","1993","Bavaria","Single parent ","4","","",""
"Limited","1993","Bavaria","Couple + C. LE 16 ","2","","",""
"Limited","1993","Bavaria","Couple + C. GT 16 ","9","","",""
"Limited","1993","Bavaria","Couple + C. LE and GT 16","3","","",""
"Limited","1993","Berlin","1-pers.-HH","2","","",""
"Limited","1993","Berlin","(Married) couple without C. ","3","","",""
"Limited","1993","Berlin","Single parent ","1","","",""
"Limited","1993","Berlin","Couple + C. LE 16 ","5","","",""
"Limited","1993","Berlin","Couple + C. GT 16 ","2","","",""
"Limited","1993","Berlin","Couple + C. LE and GT 16","2","","",""
"Limited","1993","Brandenburg","1-pers.-HH","","","",""
"Limited","1993","Brandenburg","(Married) couple without C. ","4","","",""
"Limited","1993","Brandenburg","Single parent ","1","","",""
"Limited","1993","Brandenburg","Couple + C. LE 16 ","5","","",""
"Limited","1993","Brandenburg","Couple + C. GT 16 ","7","","",""
"Limited","1993","Brandenburg","Couple + C. LE and GT 16","2","","",""
"Limited","1993","Mecklenburg-Western Pomerania","1-pers.-HH","1","","",""
"Limited","1993","Mecklenburg-Western Pomerania","(Married) couple without C. ","4","","",""
"Limited","1993","Mecklenburg-Western Pomerania","Single parent ","1","","",""
"Limited","1993","Mecklenburg-Western Pomerania","Couple + C. LE 16 ","3","","",""
"Limited","1993","Mecklenburg-Western Pomerania","Couple + C. GT 16 ","2","","",""
"Limited","1993","Mecklenburg-Western Pomerania","Couple + C. LE and GT 16","","","",""
"Limited","1993","Saxony","1-pers.-HH","2","","",""
"Limited","1993","Saxony","(Married) couple without C. ","10","","",""
"Limited","1993","Saxony","Single parent ","1","","",""
"Limited","1993","Saxony","Couple + C. LE 16 ","15","","",""
"Limited","1993","Saxony","Couple + C. GT 16 ","7","","",""
"Limited","1993","Saxony","Couple + C. LE and GT 16","5","","",""
"Limited","1993","Saxony-Anhalt","1-pers.-HH","","","",""
"Limited","1993","Saxony-Anhalt","(Married) couple without C. ","1","","",""
"Limited","1993","Saxony-Anhalt","Single parent ","1","","",""
"Limited","1993","Saxony-Anhalt","Couple + C. LE 16 ","8","","",""
"Limited","1993","Saxony-Anhalt","Couple + C. GT 16 ","10","","",""
"Limited","1993","Saxony-Anhalt","Couple + C. LE and GT 16","","","",""
"Limited","1993","Thuringia","1-pers.-HH","","","",""
"Limited","1993","Thuringia","(Married) couple without C. ","2","","",""
"Limited","1993","Thuringia","Single parent ","3","","",""
"Limited","1993","Thuringia","Couple + C. LE 16 ","7","","",""
"Limited","1993","Thuringia","Couple + C. GT 16 ","4","","",""
"Limited","1993","Thuringia","Couple + C. LE and GT 16","6","","",""
"Permanent","1994","Schleswig-Holstein","1-pers.-HH","5","","",""
"Permanent","1994","Schleswig-Holstein","(Married) couple without C. ","6","","",""
"Permanent","1994","Schleswig-Holstein","Single parent ","","","",""
"Permanent","1994","Schleswig-Holstein","Couple + C. LE 16 ","10","","",""
"Permanent","1994","Schleswig-Holstein","Couple + C. GT 16 ","2","","",""
"Permanent","1994","Schleswig-Holstein","Couple + C. LE and GT 16","2","","",""
"Permanent","1994","Hamburg","1-pers.-HH","2","","",""
"Permanent","1994","Hamburg","(Married) couple without C. ","2","","",""
"Permanent","1994","Hamburg","Single parent ","2","","",""
"Permanent","1994","Hamburg","Couple + C. LE 16 ","4","","",""
"Permanent","1994","Hamburg","Couple + C. GT 16 ","3","","",""
"Permanent","1994","Hamburg","Couple + C. LE and GT 16","4","","",""
"Permanent","1994","Lower Saxony","1-pers.-HH","3","","",""
"Permanent","1994","Lower Saxony","(Married) couple without C. ","17","","",""
"Permanent","1994","Lower Saxony","Single parent ","3","","",""
"Permanent","1994","Lower Saxony","Couple + C. LE 16 ","15","","",""
"Permanent","1994","Lower Saxony","Couple + C. GT 16 ","7","","",""
"Permanent","1994","Lower Saxony","Couple + C. LE and GT 16","5","","",""
"Permanent","1994","Bremen","1-pers.-HH","1","","",""
"Permanent","1994","Bremen","(Married) couple without C. ","","","",""
"Permanent","1994","Bremen","Single parent ","","","",""
"Permanent","1994","Bremen","Couple + C. LE 16 ","","","",""
"Permanent","1994","Bremen","Couple + C. GT 16 ","2","","",""
"Permanent","1994","Bremen","Couple + C. LE and GT 16","1","","",""
"Permanent","1994","North Rhine-Westphalia","1-pers.-HH","16","","",""
"Permanent","1994","North Rhine-Westphalia","(Married) couple without C. ","43","0.83207785416005","0.734176196141101","0.929979512178999"
"Permanent","1994","North Rhine-Westphalia","Single parent ","9","","",""
"Permanent","1994","North Rhine-Westphalia","Couple + C. LE 16 ","33","0.766732049187717","0.638831387451141","0.894632710924292"
"Permanent","1994","North Rhine-Westphalia","Couple + C. GT 16 ","17","","",""
"Permanent","1994","North Rhine-Westphalia","Couple + C. LE and GT 16","12","","",""
"Permanent","1994","Hesse","1-pers.-HH","5","","",""
"Permanent","1994","Hesse","(Married) couple without C. ","11","","",""
"Permanent","1994","Hesse","Single parent ","2","","",""
"Permanent","1994","Hesse","Couple + C. LE 16 ","10","","",""
"Permanent","1994","Hesse","Couple + C. GT 16 ","8","","",""
"Permanent","1994","Hesse","Couple + C. LE and GT 16","7","","",""
"Permanent","1994","Rhineland-Palatinate,Saarland","1-pers.-HH","3","","",""
"Permanent","1994","Rhineland-Palatinate,Saarland","(Married) couple without C. ","11","","",""
"Permanent","1994","Rhineland-Palatinate,Saarland","Single parent ","1","","",""
"Permanent","1994","Rhineland-Palatinate,Saarland","Couple + C. LE 16 ","11","","",""
"Permanent","1994","Rhineland-Palatinate,Saarland","Couple + C. GT 16 ","4","","",""
"Permanent","1994","Rhineland-Palatinate,Saarland","Couple + C. LE and GT 16","","","",""
"Permanent","1994","Baden-Württemberg","1-pers.-HH","9","","",""
"Permanent","1994","Baden-Württemberg","(Married) couple without C. ","33","0.964265935823479","0.902768970139338","1.02576290150762"
"Permanent","1994","Baden-Württemberg","Single parent ","4","","",""
"Permanent","1994","Baden-Württemberg","Couple + C. LE 16 ","27","","",""
"Permanent","1994","Baden-Württemberg","Couple + C. GT 16 ","19","","",""
"Permanent","1994","Baden-Württemberg","Couple + C. LE and GT 16","9","","",""
"Permanent","1994","Bavaria","1-pers.-HH","13","","",""
"Permanent","1994","Bavaria","(Married) couple without C. ","23","","",""
"Permanent","1994","Bavaria","Single parent ","5","","",""
"Permanent","1994","Bavaria","Couple + C. LE 16 ","28","","",""
"Permanent","1994","Bavaria","Couple + C. GT 16 ","12","","",""
"Permanent","1994","Bavaria","Couple + C. LE and GT 16","8","","",""
"Permanent","1994","Berlin","1-pers.-HH","7","","",""
"Permanent","1994","Berlin","(Married) couple without C. ","10","","",""
"Permanent","1994","Berlin","Single parent ","3","","",""
"Permanent","1994","Berlin","Couple + C. LE 16 ","20","","",""
"Permanent","1994","Berlin","Couple + C. GT 16 ","11","","",""
"Permanent","1994","Berlin","Couple + C. LE and GT 16","","","",""
"Permanent","1994","Brandenburg","1-pers.-HH","3","","",""
"Permanent","1994","Brandenburg","(Married) couple without C. ","8","","",""
"Permanent","1994","Brandenburg","Single parent ","1","","",""
"Permanent","1994","Brandenburg","Couple + C. LE 16 ","12","","",""
"Permanent","1994","Brandenburg","Couple + C. GT 16 ","12","","",""
"Permanent","1994","Brandenburg","Couple + C. LE and GT 16","4","","",""
"Permanent","1994","Mecklenburg-Western Pomerania","1-pers.-HH","","","",""
"Permanent","1994","Mecklenburg-Western Pomerania","(Married) couple without C. ","5","","",""
"Permanent","1994","Mecklenburg-Western Pomerania","Single parent ","2","","",""
"Permanent","1994","Mecklenburg-Western Pomerania","Couple + C. LE 16 ","14","","",""
"Permanent","1994","Mecklenburg-Western Pomerania","Couple + C. GT 16 ","7","","",""
"Permanent","1994","Mecklenburg-Western Pomerania","Couple + C. LE and GT 16","1","","",""
"Permanent","1994","Saxony","1-pers.-HH","2","","",""
"Permanent","1994","Saxony","(Married) couple without C. ","12","","",""
"Permanent","1994","Saxony","Single parent ","8","","",""
"Permanent","1994","Saxony","Couple + C. LE 16 ","33","0.797991848526955","0.676567125748171","0.919416571305738"
"Permanent","1994","Saxony","Couple + C. GT 16 ","7","","",""
"Permanent","1994","Saxony","Couple + C. LE and GT 16","9","","",""
"Permanent","1994","Saxony-Anhalt","1-pers.-HH","2","","",""
"Permanent","1994","Saxony-Anhalt","(Married) couple without C. ","8","","",""
"Permanent","1994","Saxony-Anhalt","Single parent ","2","","",""
"Permanent","1994","Saxony-Anhalt","Couple + C. LE 16 ","11","","",""
"Permanent","1994","Saxony-Anhalt","Couple + C. GT 16 ","20","","",""
"Permanent","1994","Saxony-Anhalt","Couple + C. LE and GT 16","7","","",""
"Permanent","1994","Thuringia","1-pers.-HH","5","","",""
"Permanent","1994","Thuringia","(Married) couple without C. ","7","","",""
"Permanent","1994","Thuringia","Single parent ","","","",""
"Permanent","1994","Thuringia","Couple + C. LE 16 ","23","","",""
"Permanent","1994","Thuringia","Couple + C. GT 16 ","14","","",""
"Permanent","1994","Thuringia","Couple + C. LE and GT 16","3","","",""
"Limited","1994","Schleswig-Holstein","1-pers.-HH","4","","",""
"Limited","1994","Schleswig-Holstein","(Married) couple without C. ","3","","",""
"Limited","1994","Schleswig-Holstein","Single parent ","1","","",""
"Limited","1994","Schleswig-Holstein","Couple + C. LE 16 ","1","","",""
"Limited","1994","Schleswig-Holstein","Couple + C. GT 16 ","5","","",""
"Limited","1994","Schleswig-Holstein","Couple + C. LE and GT 16","","","",""
"Limited","1994","Hamburg","1-pers.-HH","","","",""
"Limited","1994","Hamburg","(Married) couple without C. ","1","","",""
"Limited","1994","Hamburg","Single parent ","","","",""
"Limited","1994","Hamburg","Couple + C. LE 16 ","2","","",""
"Limited","1994","Hamburg","Couple + C. GT 16 ","","","",""
"Limited","1994","Hamburg","Couple + C. LE and GT 16","","","",""
"Limited","1994","Lower Saxony","1-pers.-HH","2","","",""
"Limited","1994","Lower Saxony","(Married) couple without C. ","6","","",""
"Limited","1994","Lower Saxony","Single parent ","2","","",""
"Limited","1994","Lower Saxony","Couple + C. LE 16 ","4","","",""
"Limited","1994","Lower Saxony","Couple + C. GT 16 ","11","","",""
"Limited","1994","Lower Saxony","Couple + C. LE and GT 16","3","","",""
"Limited","1994","Bremen","1-pers.-HH","","","",""
"Limited","1994","Bremen","(Married) couple without C. ","","","",""
"Limited","1994","Bremen","Single parent ","1","","",""
"Limited","1994","Bremen","Couple + C. LE 16 ","","","",""
"Limited","1994","Bremen","Couple + C. GT 16 ","1","","",""
"Limited","1994","Bremen","Couple + C. LE and GT 16","","","",""
"Limited","1994","North Rhine-Westphalia","1-pers.-HH","10","","",""
"Limited","1994","North Rhine-Westphalia","(Married) couple without C. ","13","","",""
"Limited","1994","North Rhine-Westphalia","Single parent ","6","","",""
"Limited","1994","North Rhine-Westphalia","Couple + C. LE 16 ","9","","",""
"Limited","1994","North Rhine-Westphalia","Couple + C. GT 16 ","21","","",""
"Limited","1994","North Rhine-Westphalia","Couple + C. LE and GT 16","16","","",""
"Limited","1994","Hesse","1-pers.-HH","6","","",""
"Limited","1994","Hesse","(Married) couple without C. ","2","","",""
"Limited","1994","Hesse","Single parent ","1","","",""
"Limited","1994","Hesse","Couple + C. LE 16 ","4","","",""
"Limited","1994","Hesse","Couple + C. GT 16 ","5","","",""
"Limited","1994","Hesse","Couple + C. LE and GT 16","5","","",""
"Limited","1994","Rhineland-Palatinate,Saarland","1-pers.-HH","3","","",""
"Limited","1994","Rhineland-Palatinate,Saarland","(Married) couple without C. ","1","","",""
"Limited","1994","Rhineland-Palatinate,Saarland","Single parent ","1","","",""
"Limited","1994","Rhineland-Palatinate,Saarland","Couple + C. LE 16 ","1","","",""
"Limited","1994","Rhineland-Palatinate,Saarland","Couple + C. GT 16 ","2","","",""
"Limited","1994","Rhineland-Palatinate,Saarland","Couple + C. LE and GT 16","2","","",""
"Limited","1994","Baden-Württemberg","1-pers.-HH","1","","",""
"Limited","1994","Baden-Württemberg","(Married) couple without C. ","2","","",""
"Limited","1994","Baden-Württemberg","Single parent ","1","","",""
"Limited","1994","Baden-Württemberg","Couple + C. LE 16 ","10","","",""
"Limited","1994","Baden-Württemberg","Couple + C. GT 16 ","12","","",""
"Limited","1994","Baden-Württemberg","Couple + C. LE and GT 16","10","","",""
"Limited","1994","Bavaria","1-pers.-HH","7","","",""
"Limited","1994","Bavaria","(Married) couple without C. ","5","","",""
"Limited","1994","Bavaria","Single parent ","4","","",""
"Limited","1994","Bavaria","Couple + C. LE 16 ","6","","",""
"Limited","1994","Bavaria","Couple + C. GT 16 ","6","","",""
"Limited","1994","Bavaria","Couple + C. LE and GT 16","5","","",""
"Limited","1994","Berlin","1-pers.-HH","1","","",""
"Limited","1994","Berlin","(Married) couple without C. ","2","","",""
"Limited","1994","Berlin","Single parent ","3","","",""
"Limited","1994","Berlin","Couple + C. LE 16 ","4","","",""
"Limited","1994","Berlin","Couple + C. GT 16 ","4","","",""
"Limited","1994","Berlin","Couple + C. LE and GT 16","6","","",""
"Limited","1994","Brandenburg","1-pers.-HH","1","","",""
"Limited","1994","Brandenburg","(Married) couple without C. ","6","","",""
"Limited","1994","Brandenburg","Single parent ","2","","",""
"Limited","1994","Brandenburg","Couple + C. LE 16 ","6","","",""
"Limited","1994","Brandenburg","Couple + C. GT 16 ","5","","",""
"Limited","1994","Brandenburg","Couple + C. LE and GT 16","11","","",""
"Limited","1994","Mecklenburg-Western Pomerania","1-pers.-HH","","","",""
"Limited","1994","Mecklenburg-Western Pomerania","(Married) couple without C. ","4","","",""
"Limited","1994","Mecklenburg-Western Pomerania","Single parent ","","","",""
"Limited","1994","Mecklenburg-Western Pomerania","Couple + C. LE 16 ","4","","",""
"Limited","1994","Mecklenburg-Western Pomerania","Couple + C. GT 16 ","6","","",""
"Limited","1994","Mecklenburg-Western Pomerania","Couple + C. LE and GT 16","4","","",""
"Limited","1994","Saxony","1-pers.-HH","1","","",""
"Limited","1994","Saxony","(Married) couple without C. ","4","","",""
"Limited","1994","Saxony","Single parent ","1","","",""
"Limited","1994","Saxony","Couple + C. LE 16 ","9","","",""
"Limited","1994","Saxony","Couple + C. GT 16 ","9","","",""
"Limited","1994","Saxony","Couple + C. LE and GT 16","5","","",""
"Limited","1994","Saxony-Anhalt","1-pers.-HH","2","","",""
"Limited","1994","Saxony-Anhalt","(Married) couple without C. ","5","","",""
"Limited","1994","Saxony-Anhalt","Single parent ","3","","",""
"Limited","1994","Saxony-Anhalt","Couple + C. LE 16 ","6","","",""
"Limited","1994","Saxony-Anhalt","Couple + C. GT 16 ","7","","",""
"Limited","1994","Saxony-Anhalt","Couple + C. LE and GT 16","8","","",""
"Limited","1994","Thuringia","1-pers.-HH","1","","",""
"Limited","1994","Thuringia","(Married) couple without C. ","2","","",""
"Limited","1994","Thuringia","Single parent ","1","","",""
"Limited","1994","Thuringia","Couple + C. LE 16 ","10","","",""
"Limited","1994","Thuringia","Couple + C. GT 16 ","9","","",""
"Limited","1994","Thuringia","Couple + C. LE and GT 16","7","","",""
"Permanent","1995","Schleswig-Holstein","1-pers.-HH","11","","",""
"Permanent","1995","Schleswig-Holstein","(Married) couple without C. ","36","0.880499665365471","0.783546270303695","0.977453060427247"
"Permanent","1995","Schleswig-Holstein","Single parent ","2","","",""
"Permanent","1995","Schleswig-Holstein","Couple + C. LE 16 ","40","0.970324440148592","0.919605308566619","1.02104357173056"
"Permanent","1995","Schleswig-Holstein","Couple + C. GT 16 ","15","","",""
"Permanent","1995","Schleswig-Holstein","Couple + C. LE and GT 16","12","","",""
"Permanent","1995","Hamburg","1-pers.-HH","18","","",""
"Permanent","1995","Hamburg","(Married) couple without C. ","18","","",""
"Permanent","1995","Hamburg","Single parent ","2","","",""
"Permanent","1995","Hamburg","Couple + C. LE 16 ","10","","",""
"Permanent","1995","Hamburg","Couple + C. GT 16 ","7","","",""
"Permanent","1995","Hamburg","Couple + C. LE and GT 16","6","","",""
"Permanent","1995","Lower Saxony","1-pers.-HH","47","0.915829543253444","0.839630385774651","0.992028700732238"
"Permanent","1995","Lower Saxony","(Married) couple without C. ","151","0.942352183817398","0.906680450081785","0.978023917553011"
"Permanent","1995","Lower Saxony","Single parent ","22","","",""
"Permanent","1995","Lower Saxony","Couple + C. LE 16 ","132","0.902755641049379","0.85485881469981","0.950652467398948"
"Permanent","1995","Lower Saxony","Couple + C. GT 16 ","72","0.80410852670589","0.721186128301676","0.887030925110105"
"Permanent","1995","Lower Saxony","Couple + C. LE and GT 16","29","","",""
"Permanent","1995","Bremen","1-pers.-HH","4","","",""
"Permanent","1995","Bremen","(Married) couple without C. ","11","","",""
"Permanent","1995","Bremen","Single parent ","1","","",""
"Permanent","1995","Bremen","Couple + C. LE 16 ","5","","",""
"Permanent","1995","Bremen","Couple + C. GT 16 ","9","","",""
"Permanent","1995","Bremen","Couple + C. LE and GT 16","2","","",""
"Permanent","1995","North Rhine-Westphalia","1-pers.-HH","104","0.859834296312469","0.798232065664638","0.9214365269603"
"Permanent","1995","North Rhine-Westphalia","(Married) couple without C. ","328","0.950451283572063","0.927780950841591","0.973121616302536"
"Permanent","1995","North Rhine-Westphalia","Single parent ","53","0.831315200916518","0.739570933102005","0.92305946873103"
"Permanent","1995","North Rhine-Westphalia","Couple + C. LE 16 ","368","0.957661048137964","0.937521095647728","0.9778010006282"
"Permanent","1995","North Rhine-Westphalia","Couple + C. GT 16 ","205","0.799375376724242","0.749733797728203","0.84901695572028"
"Permanent","1995","North Rhine-Westphalia","Couple + C. LE and GT 16","125","0.796635169465803","0.733473521294732","0.859796817636874"
"Permanent","1995","Hesse","1-pers.-HH","42","0.859767438490768","0.760498336724382","0.959036540257154"
"Permanent","1995","Hesse","(Married) couple without C. ","143","0.907706179575154","0.861540569912381","0.953871789237926"
"Permanent","1995","Hesse","Single parent ","20","","",""
"Permanent","1995","Hesse","Couple + C. LE 16 ","130","0.944712848111573","0.906303170967433","0.983122525255712"
"Permanent","1995","Hesse","Couple + C. GT 16 ","76","0.810732613081132","0.730688224386321","0.890777001775943"
"Permanent","1995","Hesse","Couple + C. LE and GT 16","35","0.839020125636898","0.730429150258423","0.947611101015374"
"Permanent","1995","Rhineland-Palatinate,Saarland","1-pers.-HH","19","","",""
"Permanent","1995","Rhineland-Palatinate,Saarland","(Married) couple without C. ","71","0.928636332581813","0.870759772489975","0.986512892673652"
"Permanent","1995","Rhineland-Palatinate,Saarland","Single parent ","12","","",""
"Permanent","1995","Rhineland-Palatinate,Saarland","Couple + C. LE 16 ","100","0.933852768074832","0.886313938594439","0.981391597555225"
"Permanent","1995","Rhineland-Palatinate,Saarland","Couple + C. GT 16 ","71","0.865536301571797","0.791697211751184","0.939375391392409"
"Permanent","1995","Rhineland-Palatinate,Saarland","Couple + C. LE and GT 16","16","","",""
"Permanent","1995","Baden-Württemberg","1-pers.-HH","85","0.895324289979173","0.834085638915211","0.956562941043135"
"Permanent","1995","Baden-Württemberg","(Married) couple without C. ","194","0.910832068567407","0.872379056373373","0.94928508076144"
"Permanent","1995","Baden-Württemberg","Single parent ","31","0.92241652707449","0.833790309469827","1.01104274467915"
"Permanent","1995","Baden-Württemberg","Couple + C. LE 16 ","235","0.936248256923056","0.906379092592719","0.966117421253393"
"Permanent","1995","Baden-Württemberg","Couple + C. GT 16 ","183","0.869046093122524","0.82341939100521","0.914672795239838"
"Permanent","1995","Baden-Württemberg","Couple + C. LE and GT 16","94","0.796219235659777","0.724447519325985","0.86799095199357"
"Permanent","1995","Bavaria","1-pers.-HH","87","0.818058415932709","0.74167603400517","0.894440797860248"
"Permanent","1995","Bavaria","(Married) couple without C. ","200","0.909996688733382","0.872350522671688","0.947642854795075"
"Permanent","1995","Bavaria","Single parent ","41","0.777769370340675","0.665841682434581","0.889697058246769"
"Permanent","1995","Bavaria","Couple + C. LE 16 ","229","0.959702263676272","0.934822224767705","0.984582302584839"
"Permanent","1995","Bavaria","Couple + C. GT 16 ","155","0.872671201856206","0.8237015820747","0.921640821637713"
"Permanent","1995","Bavaria","Couple + C. LE and GT 16","72","0.757227587490275","0.671459573176502","0.842995601804047"
"Permanent","1995","Berlin","1-pers.-HH","39","0.84821398590565","0.745632790696761","0.950795181114539"
"Permanent","1995","Berlin","(Married) couple without C. ","54","0.972973531983105","0.930501871832896","1.01544519213331"
"Permanent","1995","Berlin","Single parent ","13","","",""
"Permanent","1995","Berlin","Couple + C. LE 16 ","101","0.950113083343025","0.908861826737524","0.991364339948526"
"Permanent","1995","Berlin","Couple + C. GT 16 ","31","0.82004447680848","0.699480634096972","0.940608319519989"
"Permanent","1995","Berlin","Couple + C. LE and GT 16","11","","",""
"Permanent","1995","Brandenburg","1-pers.-HH","14","","",""
"Permanent","1995","Brandenburg","(Married) couple without C. ","58","0.896556713842039","0.822522673618308","0.970590754065769"
"Permanent","1995","Brandenburg","Single parent ","21","","",""
"Permanent","1995","Brandenburg","Couple + C. LE 16 ","78","0.884602299874534","0.817465432435","0.951739167314067"
"Permanent","1995","Brandenburg","Couple + C. GT 16 ","58","0.803798956070419","0.71142632955873","0.896171582582109"
"Permanent","1995","Brandenburg","Couple + C. LE and GT 16","34","0.686150085559708","0.557522636419769","0.814777534699648"
"Permanent","1995","Mecklenburg-Western Pomerania","1-pers.-HH","7","","",""
"Permanent","1995","Mecklenburg-Western Pomerania","(Married) couple without C. ","29","","",""
"Permanent","1995","Mecklenburg-Western Pomerania","Single parent ","7","","",""
"Permanent","1995","Mecklenburg-Western Pomerania","Couple + C. LE 16 ","69","0.856295771399539","0.777943894923741","0.934647647875338"
"Permanent","1995","Mecklenburg-Western Pomerania","Couple + C. GT 16 ","47","0.729812013889315","0.621860202515924","0.837763825262707"
"Permanent","1995","Mecklenburg-Western Pomerania","Couple + C. LE and GT 16","19","","",""
"Permanent","1995","Saxony","1-pers.-HH","20","","",""
"Permanent","1995","Saxony","(Married) couple without C. ","111","0.854327516384016","0.793450382789106","0.915204649978927"
"Permanent","1995","Saxony","Single parent ","22","","",""
"Permanent","1995","Saxony","Couple + C. LE 16 ","165","0.890010225685368","0.844554766352478","0.935465685018258"
"Permanent","1995","Saxony","Couple + C. GT 16 ","92","0.772951337123662","0.698308015616348","0.847594658630977"
"Permanent","1995","Saxony","Couple + C. LE and GT 16","65","0.804073514152508","0.717097890708833","0.891049137596183"
"Permanent","1995","Saxony-Anhalt","1-pers.-HH","9","","",""
"Permanent","1995","Saxony-Anhalt","(Married) couple without C. ","63","0.802134170340531","0.711364420185596","0.892903920495466"
"Permanent","1995","Saxony-Anhalt","Single parent ","9","","",""
"Permanent","1995","Saxony-Anhalt","Couple + C. LE 16 ","108","0.851059693934187","0.787622854359636","0.914496533508737"
"Permanent","1995","Saxony-Anhalt","Couple + C. GT 16 ","73","0.747683277868856","0.659408127178799","0.835958428558912"
"Permanent","1995","Saxony-Anhalt","Couple + C. LE and GT 16","34","0.705935858188697","0.579646503223016","0.832225213154377"
"Permanent","1995","Thuringia","1-pers.-HH","18","","",""
"Permanent","1995","Thuringia","(Married) couple without C. ","47","0.916075166507408","0.841426688835668","0.990723644179148"
"Permanent","1995","Thuringia","Single parent ","7","","",""
"Permanent","1995","Thuringia","Couple + C. LE 16 ","106","0.909642831149855","0.857915050535978","0.961370611763733"
"Permanent","1995","Thuringia","Couple + C. GT 16 ","61","0.764271043888279","0.670075369664247","0.858466718112312"
"Permanent","1995","Thuringia","Couple + C. LE and GT 16","34","0.746424171104933","0.619311569265181","0.873536772944684"
"Limited","1995","Schleswig-Holstein","1-pers.-HH","6","","",""
"Limited","1995","Schleswig-Holstein","(Married) couple without C. ","7","","",""
"Limited","1995","Schleswig-Holstein","Single parent ","","","",""
"Limited","1995","Schleswig-Holstein","Couple + C. LE 16 ","3","","",""
"Limited","1995","Schleswig-Holstein","Couple + C. GT 16 ","8","","",""
"Limited","1995","Schleswig-Holstein","Couple + C. LE and GT 16","1","","",""
"Limited","1995","Hamburg","1-pers.-HH","","","",""
"Limited","1995","Hamburg","(Married) couple without C. ","2","","",""
"Limited","1995","Hamburg","Single parent ","","","",""
"Limited","1995","Hamburg","Couple + C. LE 16 ","2","","",""
"Limited","1995","Hamburg","Couple + C. GT 16 ","2","","",""
"Limited","1995","Hamburg","Couple + C. LE and GT 16","1","","",""
"Limited","1995","Lower Saxony","1-pers.-HH","4","","",""
"Limited","1995","Lower Saxony","(Married) couple without C. ","13","","",""
"Limited","1995","Lower Saxony","Single parent ","3","","",""
"Limited","1995","Lower Saxony","Couple + C. LE 16 ","15","","",""
"Limited","1995","Lower Saxony","Couple + C. GT 16 ","16","","",""
"Limited","1995","Lower Saxony","Couple + C. LE and GT 16","8","","",""
"Limited","1995","Bremen","1-pers.-HH","","","",""
"Limited","1995","Bremen","(Married) couple without C. ","1","","",""
"Limited","1995","Bremen","Single parent ","","","",""
"Limited","1995","Bremen","Couple + C. LE 16 ","1","","",""
"Limited","1995","Bremen","Couple + C. GT 16 ","","","",""
"Limited","1995","Bremen","Couple + C. LE and GT 16","","","",""
"Limited","1995","North Rhine-Westphalia","1-pers.-HH","18","","",""
"Limited","1995","North Rhine-Westphalia","(Married) couple without C. ","24","","",""
"Limited","1995","North Rhine-Westphalia","Single parent ","11","","",""
"Limited","1995","North Rhine-Westphalia","Couple + C. LE 16 ","16","","",""
"Limited","1995","North Rhine-Westphalia","Couple + C. GT 16 ","45","0.200624623275758","0.15098304427972","0.250266202271797"
"Limited","1995","North Rhine-Westphalia","Couple + C. LE and GT 16","31","0.203364830534197","0.140203182363126","0.266526478705268"
"Limited","1995","Hesse","1-pers.-HH","5","","",""
"Limited","1995","Hesse","(Married) couple without C. ","8","","",""
"Limited","1995","Hesse","Single parent ","2","","",""
"Limited","1995","Hesse","Couple + C. LE 16 ","6","","",""
"Limited","1995","Hesse","Couple + C. GT 16 ","16","","",""
"Limited","1995","Hesse","Couple + C. LE and GT 16","9","","",""
"Limited","1995","Rhineland-Palatinate,Saarland","1-pers.-HH","2","","",""
"Limited","1995","Rhineland-Palatinate,Saarland","(Married) couple without C. ","5","","",""
"Limited","1995","Rhineland-Palatinate,Saarland","Single parent ","2","","",""
"Limited","1995","Rhineland-Palatinate,Saarland","Couple + C. LE 16 ","5","","",""
"Limited","1995","Rhineland-Palatinate,Saarland","Couple + C. GT 16 ","11","","",""
"Limited","1995","Rhineland-Palatinate,Saarland","Couple + C. LE and GT 16","9","","",""
"Limited","1995","Baden-Württemberg","1-pers.-HH","11","","",""
"Limited","1995","Baden-Württemberg","(Married) couple without C. ","17","","",""
"Limited","1995","Baden-Württemberg","Single parent ","4","","",""
