"plb0037_h","year","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Limited","2001","(2a) intermediate vocational","286","0.0806053605808131","0.071136250347137","0.0900744708144891"
"Limited","2001","(2c_gen) general maturity certificate","201","0.595088683928731","0.541473110129542","0.648704257727921"
"Limited","2001","(2c_voc) vocational maturity certificate","65","0.0839198769275735","0.0650909860085817","0.102748767846565"
"Limited","2001","(3a) lower tertiary education","68","0.076950699867964","0.0601004970394305","0.0938009026964975"
"Limited","2001","(3b) higher tertiary education","148","0.148581219221081","0.128465750393709","0.168696688048454"
"Permanent","2002","(0) in school","29","","",""
"Permanent","2002","(1a) inadequately completed","78","0.863879440747899","0.793033451661244","0.934725429834554"
"Permanent","2002","(1b) general elementary school","482","0.701517898671317","0.667448850638518","0.735586946704116"
"Permanent","2002","(1c) basic vocational qualification","2463","0.94172174874778","0.932756476099815","0.950687021395745"
"Permanent","2002","(2b) intermediate general qualification","102","0.287226593090928","0.240421950392142","0.334031235789715"
"Permanent","2002","(2a) intermediate vocational","3011","0.91693293248962","0.90747366645744","0.926392198521801"
"Permanent","2002","(2c_gen) general maturity certificate","133","0.418868881482778","0.366882910981667","0.470854851983888"
"Permanent","2002","(2c_voc) vocational maturity certificate","859","0.893951003379422","0.874320007732341","0.913581999026502"
"Permanent","2002","(3a) lower tertiary education","988","0.912951085966724","0.895988352715753","0.929913819217695"
"Permanent","2002","(3b) higher tertiary education","1498","0.858825747835113","0.84218528615677","0.875466209513456"
"Limited","2002","(0) in school","10","","",""
"Limited","2002","(1a) inadequately completed","12","","",""
"Limited","2002","(1b) general elementary school","211","0.298482101328683","0.264413053295884","0.332551149361482"
"Limited","2002","(1c) basic vocational qualification","160","0.05827825125222","0.049312978604255","0.067243523900185"
"Limited","2002","(2b) intermediate general qualification","257","0.712773406909072","0.665968764210285","0.759578049607858"
"Limited","2002","(2a) intermediate vocational","259","0.08306706751038","0.0736078014781995","0.0925263335425605"
"Limited","2002","(2c_gen) general maturity certificate","213","0.581131118517222","0.529145148016112","0.633117089018333"
"Limited","2002","(2c_voc) vocational maturity certificate","86","0.106048996620578","0.086418000973498","0.125679992267659"
"Limited","2002","(3a) lower tertiary education","73","0.087048914033276","0.0700861807823045","0.104011647284247"
"Limited","2002","(3b) higher tertiary education","184","0.141174252164887","0.124533790486544","0.15781471384323"
"Permanent","2003","(0) in school","22","","",""
"Permanent","2003","(1a) inadequately completed","66","0.790214028083501","0.698675930036886","0.881752126130116"
"Permanent","2003","(1b) general elementary school","444","0.686619017696978","0.650765081821916","0.722472953572039"
"Permanent","2003","(1c) basic vocational qualification","2262","0.93926204295229","0.929732042830091","0.94879204307449"
"Permanent","2003","(2b) intermediate general qualification","104","0.322790759828358","0.274017394458929","0.371564125197787"
"Permanent","2003","(2a) intermediate vocational","2851","0.925960469702019","0.916689359117864","0.935231580286173"
"Permanent","2003","(2c_gen) general maturity certificate","139","0.437494473792833","0.383808497943469","0.491180449642198"
"Permanent","2003","(2c_voc) vocational maturity certificate","811","0.868485571741253","0.846527439340322","0.890443704142184"
"Permanent","2003","(3a) lower tertiary education","926","0.927978427451397","0.911841907711532","0.944114947191263"
"Permanent","2003","(3b) higher tertiary education","1369","0.850755970302482","0.83307375077942","0.868438189825544"
"Limited","2003","(0) in school","5","","",""
"Limited","2003","(1a) inadequately completed","10","","",""
"Limited","2003","(1b) general elementary school","199","0.313380982303022","0.277527046427961","0.349234918178084"
"Limited","2003","(1c) basic vocational qualification","151","0.0607379570477098","0.0512079569255103","0.0702679571699094"
"Limited","2003","(2b) intermediate general qualification","249","0.677209240171642","0.628435874802213","0.725982605541071"
"Limited","2003","(2a) intermediate vocational","213","0.0740395302979815","0.0647684197138273","0.0833106408821356"
"Limited","2003","(2c_gen) general maturity certificate","189","0.562505526207167","0.508819550357802","0.616191502056531"
"Limited","2003","(2c_voc) vocational maturity certificate","99","0.131514428258747","0.109556295857816","0.153472560659678"
"Limited","2003","(3a) lower tertiary education","60","0.0720215725486026","0.0558850528087368","0.0881580922884685"
"Limited","2003","(3b) higher tertiary education","191","0.149244029697518","0.131561810174456","0.16692624922058"
"Permanent","2004","(0) in school","16","","",""
"Permanent","2004","(1a) inadequately completed","61","0.883818341674432","0.807089086879921","0.960547596468942"
"Permanent","2004","(1b) general elementary school","417","0.697776132163155","0.660721328207354","0.734830936118956"
"Permanent","2004","(1c) basic vocational qualification","2107","0.931582418687633","0.921194576494224","0.941970260881042"
"Permanent","2004","(2b) intermediate general qualification","102","0.351051234123375","0.30016735662664","0.40193511162011"
"Permanent","2004","(2a) intermediate vocational","2713","0.9191122059323","0.909251185005975","0.928973226858624"
"Permanent","2004","(2c_gen) general maturity certificate","146","0.436906390390322","0.383310111310306","0.490502669470338"
"Permanent","2004","(2c_voc) vocational maturity certificate","813","0.882610170602395","0.861650536743694","0.903569804461095"
"Permanent","2004","(3a) lower tertiary education","900","0.89839346827375","0.879419301256134","0.917367635291366"
"Permanent","2004","(3b) higher tertiary education","1333","0.823132035127877","0.80395670607","0.842307364185754"
"Limited","2004","(0) in school","7","","",""
"Limited","2004","(1a) inadequately completed","6","","",""
"Limited","2004","(1b) general elementary school","173","0.302223867836845","0.265169063881044","0.339278671792646"
"Limited","2004","(1c) basic vocational qualification","162","0.0684175813123671","0.0580297391189582","0.078805423505776"
"Limited","2004","(2b) intermediate general qualification","236","0.648948765876625","0.59806488837989","0.69983264337336"
"Limited","2004","(2a) intermediate vocational","224","0.0808877940677005","0.071026773141376","0.090748814994025"
"Limited","2004","(2c_gen) general maturity certificate","183","0.563093609609678","0.509497330529662","0.616689888689695"
"Limited","2004","(2c_voc) vocational maturity certificate","93","0.117389829397606","0.0964301955389048","0.138349463256306"
"Limited","2004","(3a) lower tertiary education","74","0.10160653172625","0.0826323647086337","0.120580698743866"
"Limited","2004","(3b) higher tertiary education","188","0.176867964872123","0.157692635814246","0.19604329393"
"Permanent","2005","(0) in school","16","","",""
"Permanent","2005","(1a) inadequately completed","56","0.875412997645898","0.793208588946158","0.957617406345638"
"Permanent","2005","(1b) general elementary school","377","0.714881413306356","0.675927328281535","0.753835498331176"
"Permanent","2005","(1c) basic vocational qualification","1997","0.912425013288927","0.900479178142635","0.924370848435219"
"Permanent","2005","(2b) intermediate general qualification","108","0.366082638032341","0.313383748452216","0.418781527612465"
"Permanent","2005","(2a) intermediate vocational","2662","0.91928051812297","0.909305837732804","0.929255198513137"
"Permanent","2005","(2c_gen) general maturity certificate","136","0.464580564020993","0.407375529783984","0.521785598258001"
"Permanent","2005","(2c_voc) vocational maturity certificate","839","0.91084625993691","0.892382086660699","0.92931043321312"
"Permanent","2005","(3a) lower tertiary education","892","0.953971449915478","0.940561473689068","0.967381426141889"
"Permanent","2005","(3b) higher tertiary education","1322","0.850916990825324","0.832820086168924","0.869013895481725"
"Limited","2005","(0) in school","10","","",""
"Limited","2005","(1a) inadequately completed","6","","",""
"Limited","2005","(1b) general elementary school","139","0.285118586693644","0.246164501668824","0.324072671718465"
"Limited","2005","(1c) basic vocational qualification","154","0.0875749867110732","0.0756291515647813","0.0995208218573651"
"Limited","2005","(2b) intermediate general qualification","213","0.633917361967659","0.581218472387535","0.686616251547784"
"Limited","2005","(2a) intermediate vocational","203","0.0807194818770298","0.0707448014868636","0.090694162267196"
"Limited","2005","(2c_gen) general maturity certificate","156","0.535419435979007","0.478214401741999","0.592624470216015"
"Limited","2005","(2c_voc) vocational maturity certificate","76","0.0891537400630904","0.0706895667868798","0.107617913339301"
"Limited","2005","(3a) lower tertiary education","46","0.0460285500845215","0.0326185738581105","0.0594385263109325"
"Limited","2005","(3b) higher tertiary education","166","0.149083009174676","0.130986104518275","0.167179913831076"
"Permanent","2006","(0) in school","17","","",""
"Permanent","2006","(1a) inadequately completed","47","0.88156373917905","0.794571730450592","0.968555747907507"
"Permanent","2006","(1b) general elementary school","369","0.722848600675522","0.683887939221073","0.761809262129971"
"Permanent","2006","(1c) basic vocational qualification","2073","0.917046837296436","0.905642795827178","0.928450878765694"
"Permanent","2006","(2b) intermediate general qualification","111","0.397454434137316","0.342169924240651","0.452738944033981"
"Permanent","2006","(2a) intermediate vocational","2771","0.901138603850401","0.890538934727482","0.91173827297332"
"Permanent","2006","(2c_gen) general maturity certificate","142","0.48826907054311","0.43033747162108","0.54620066946514"
"Permanent","2006","(2c_voc) vocational maturity certificate","876","0.892212020807384","0.872696442562305","0.911727599052464"
"Permanent","2006","(3a) lower tertiary education","919","0.926627234662159","0.910384824711017","0.942869644613301"
"Permanent","2006","(3b) higher tertiary education","1408","0.84022740007713","0.822229322042621","0.858225478111639"
"Limited","2006","(0) in school","6","","",""
"Limited","2006","(1a) inadequately completed","6","","",""
"Limited","2006","(1b) general elementary school","138","0.277151399324478","0.238190737870029","0.316112060778927"
"Limited","2006","(1c) basic vocational qualification","174","0.0829531627035643","0.0715491212343064","0.0943572041728221"
"Limited","2006","(2b) intermediate general qualification","190","0.602545565862684","0.547261055966019","0.657830075759349"
"Limited","2006","(2a) intermediate vocational","275","0.0988613961495989","0.0882617270266799","0.109461065272518"
"Limited","2006","(2c_gen) general maturity certificate","144","0.51173092945689","0.45379933053486","0.56966252837892"
"Limited","2006","(2c_voc) vocational maturity certificate","94","0.107787979192616","0.0882724009475364","0.127303557437695"
"Limited","2006","(3a) lower tertiary education","71","0.0733727653378406","0.0571303553866986","0.0896151752889826"
"Limited","2006","(3b) higher tertiary education","184","0.15977259992287","0.141774521888361","0.177770677957379"
"Permanent","2007","(0) in school","10","","",""
"Permanent","2007","(1a) inadequately completed","43","0.891935726651081","0.805008084519081","0.978863368783081"
"Permanent","2007","(1b) general elementary school","335","0.725752947361602","0.684805101649707","0.766700793073497"
"Permanent","2007","(1c) basic vocational qualification","1952","0.917884191968617","0.906227811977415","0.929540571959819"
"Permanent","2007","(2b) intermediate general qualification","88","0.410505847794199","0.349889850460418","0.471121845127981"
"Permanent","2007","(2a) intermediate vocational","2668","0.904029916020357","0.893362782191115","0.9146970498496"
"Permanent","2007","(2c_gen) general maturity certificate","144","0.437960524600522","0.382731402790424","0.49318964641062"
"Permanent","2007","(2c_voc) vocational maturity certificate","844","0.870626526113028","0.8492286457908","0.892024406435256"
"Permanent","2007","(3a) lower tertiary education","864","0.903342335643014","0.884391909378446","0.922292761907581"
"Permanent","2007","(3b) higher tertiary education","1334","0.852225562477032","0.834396943621061","0.870054181333003"
"Limited","2007","(0) in school","6","","",""
"Limited","2007","(1a) inadequately completed","6","","",""
"Limited","2007","(1b) general elementary school","121","0.274247052638398","0.233299206926503","0.315194898350293"
"Limited","2007","(1c) basic vocational qualification","179","0.0821158080313827","0.0704594280401809","0.0937721880225846"
"Limited","2007","(2b) intermediate general qualification","165","0.5894941522058","0.528878154872019","0.650110149539582"
"Limited","2007","(2a) intermediate vocational","261","0.0959700839796428","0.0853029501504","0.106637217808886"
"Limited","2007","(2c_gen) general maturity certificate","166","0.562039475399478","0.50681035358938","0.617268597209576"
"Limited","2007","(2c_voc) vocational maturity certificate","101","0.129373473886972","0.107975593564744","0.1507713542092"
"Limited","2007","(3a) lower tertiary education","70","0.0966576643569863","0.0777072380924188","0.115608090621554"
"Limited","2007","(3b) higher tertiary education","188","0.147774437522968","0.129945818666997","0.165603056378939"
"Permanent","2008","(0) in school","11","","",""
"Permanent","2008","(1a) inadequately completed","43","0.819253470393958","0.714663377722773","0.923843563065143"
"Permanent","2008","(1b) general elementary school","318","0.736283569487201","0.694439449340062","0.77812768963434"
"Permanent","2008","(1c) basic vocational qualification","1860","0.916787346319158","0.904721572086195","0.92885312055212"
"Permanent","2008","(2b) intermediate general qualification","82","0.367586442774539","0.30769996842706","0.427472917122018"
"Permanent","2008","(2a) intermediate vocational","2591","0.884587645611997","0.87289793586728","0.896277355356713"
"Permanent","2008","(2c_gen) general maturity certificate","118","0.441900155299285","0.382773750346182","0.501026560252387"
"Permanent","2008","(2c_voc) vocational maturity certificate","790","0.891037971568802","0.870555474272705","0.911520468864899"
"Permanent","2008","(3a) lower tertiary education","840","0.892961912385327","0.872940901930093","0.91298292284056"
"Permanent","2008","(3b) higher tertiary education","1276","0.859928951725306","0.84208991651853","0.877767986932083"
"Limited","2008","(0) in school","8","","",""
"Limited","2008","(1a) inadequately completed","9","","",""
"Limited","2008","(1b) general elementary school","108","0.263716430512799","0.22187231036566","0.305560550659938"
"Limited","2008","(1c) basic vocational qualification","153","0.0832126536808423","0.0711468794478798","0.0952784279138048"
"Limited","2008","(2b) intermediate general qualification","167","0.632413557225461","0.572527082877982","0.69230003157294"
"Limited","2008","(2a) intermediate vocational","279","0.115412354388003","0.103722644643287","0.127102064132719"
"Limited","2008","(2c_gen) general maturity certificate","153","0.558099844700715","0.498973439747612","0.617226249653818"
"Limited","2008","(2c_voc) vocational maturity certificate","99","0.108962028431198","0.0884795311351013","0.129444525727295"
"Limited","2008","(3a) lower tertiary education","76","0.107038087614673","0.0870170771594396","0.127059098069907"
"Limited","2008","(3b) higher tertiary education","178","0.140071048274694","0.122232013067917","0.15791008348147"
"Permanent","2009","(0) in school","10","","",""
"Permanent","2009","(1a) inadequately completed","35","0.940516302704152","0.867216933578707","1.0138156718296"
"Permanent","2009","(1b) general elementary school","273","0.727240359075776","0.682401192957766","0.772079525193787"
"Permanent","2009","(1c) basic vocational qualification","1651","0.918565606307622","0.905920191613615","0.931211021001629"
"Permanent","2009","(2b) intermediate general qualification","81","0.352701686506208","0.291611680786864","0.413791692225551"
"Permanent","2009","(2a) intermediate vocational","2465","0.901057422666753","0.889801193872601","0.912313651460905"
"Permanent","2009","(2c_gen) general maturity certificate","115","0.348565602551533","0.292751148320753","0.404380056782314"
"Permanent","2009","(2c_voc) vocational maturity certificate","732","0.918249920338122","0.899439702347853","0.93706013832839"
"Permanent","2009","(3a) lower tertiary education","812","0.913161518434757","0.894524424009681","0.931798612859832"
"Permanent","2009","(3b) higher tertiary education","1180","0.85437472395413","0.835641949083124","0.873107498825136"
"Limited","2009","(0) in school","10","","",""
"Limited","2009","(1a) inadequately completed","5","","",""
"Limited","2009","(1b) general elementary school","106","0.272759640924224","0.227920474806213","0.317598807042234"
"Limited","2009","(1c) basic vocational qualification","146","0.0814343936923778","0.0687889789983706","0.0940798083863849"
"Limited","2009","(2b) intermediate general qualification","154","0.647298313493792","0.586208307774449","0.708388319213136"
"Limited","2009","(2a) intermediate vocational","238","0.0989425773332471","0.0876863485390946","0.1101988061274"
"Limited","2009","(2c_gen) general maturity certificate","165","0.651434397448467","0.595619943217686","0.707248851679247"
"Limited","2009","(2c_voc) vocational maturity certificate","83","0.0817500796618782","0.0629398616716098","0.100560297652147"
"Limited","2009","(3a) lower tertiary education","65","0.0868384815652435","0.0682013871401678","0.105475575990319"
"Limited","2009","(3b) higher tertiary education","182","0.14562527604587","0.126892501174864","0.164358050916876"
"Permanent","2010","(0) in school","20","","",""
"Permanent","2010","(1a) inadequately completed","81","0.860263920413346","0.79230942018924","0.928218420637452"
"Permanent","2010","(1b) general elementary school","407","0.739647313199702","0.703653868609169","0.775640757790236"
"Permanent","2010","(1c) basic vocational qualification","2084","0.921852928469019","0.910917052208744","0.932788804729294"
"Permanent","2010","(2b) intermediate general qualification","124","0.313014898226652","0.261805581887195","0.364224214566109"
"Permanent","2010","(2a) intermediate vocational","3353","0.89620052572972","0.886408589673636","0.905992461785804"
"Permanent","2010","(2c_gen) general maturity certificate","181","0.397929520904454","0.347852117138252","0.448006924670657"
"Permanent","2010","(2c_voc) vocational maturity certificate","1153","0.89564159023619","0.878990446900459","0.912292733571921"
"Permanent","2010","(3a) lower tertiary education","1030","0.92294433624764","0.907277166593496","0.938611505901784"
"Permanent","2010","(3b) higher tertiary education","1623","0.833482029918576","0.816917070925324","0.850046988911828"
"Limited","2010","(0) in school","12","","",""
"Limited","2010","(1a) inadequately completed","19","","",""
"Limited","2010","(1b) general elementary school","164","0.260352686800298","0.224359242209764","0.296346131390831"
"Limited","2010","(1c) basic vocational qualification","230","0.0781470715309814","0.0672111952707062","0.0890829477912565"
"Limited","2010","(2b) intermediate general qualification","191","0.686985101773348","0.635775785433891","0.738194418112805"
"Limited","2010","(2a) intermediate vocational","374","0.10379947427028","0.0940075382141963","0.113591410326364"
"Limited","2010","(2c_gen) general maturity certificate","186","0.602070479095546","0.551993075329343","0.652147882861748"
"Limited","2010","(2c_voc) vocational maturity certificate","142","0.10435840976381","0.087707266428079","0.121009553099541"
"Limited","2010","(3a) lower tertiary education","83","0.0770556637523597","0.0613884940982155","0.0927228334065038"
"Limited","2010","(3b) higher tertiary education","320","0.166517970081424","0.149953011088172","0.183082929074676"
"Permanent","2011","(0) in school","15","","",""
"Permanent","2011","(1a) inadequately completed","105","0.752700174439534","0.680976322684638","0.824424026194429"
"Permanent","2011","(1b) general elementary school","502","0.769619175592299","0.73794726171114","0.801291089473457"
"Permanent","2011","(1c) basic vocational qualification","2476","0.908009443961498","0.897199719367288","0.918819168555707"
"Permanent","2011","(2b) intermediate general qualification","184","0.405491206900031","0.35731512184974","0.453667291950322"
"Permanent","2011","(2a) intermediate vocational","4041","0.889780978709129","0.880626089838981","0.898935867579277"
"Permanent","2011","(2c_gen) general maturity certificate","224","0.481812691675051","0.433739102643121","0.52988628070698"
"Permanent","2011","(2c_voc) vocational maturity certificate","1416","0.893878869047842","0.87874963889607","0.909008099199614"
"Permanent","2011","(3a) lower tertiary education","1259","0.919626806428041","0.905140401641341","0.934113211214741"
"Permanent","2011","(3b) higher tertiary education","1970","0.832736397980831","0.817585741524795","0.847887054436866"
"Limited","2011","(0) in school","13","","",""
"Limited","2011","(1a) inadequately completed","34","0.247299825560466","0.175575973805571","0.319023677315362"
"Limited","2011","(1b) general elementary school","177","0.230380824407701","0.198708910526543","0.26205273828886"
"Limited","2011","(1c) basic vocational qualification","270","0.0919905560385021","0.0811808314442925","0.102800280632712"
"Limited","2011","(2b) intermediate general qualification","215","0.594508793099969","0.546332708049678","0.64268487815026"
"Limited","2011","(2a) intermediate vocational","454","0.110219021290871","0.101064132420723","0.119373910161019"
"Limited","2011","(2c_gen) general maturity certificate","191","0.518187308324949","0.47011371929302","0.566260897356879"
"Limited","2011","(2c_voc) vocational maturity certificate","176","0.106121130952158","0.0909919008003857","0.12125036110393"
"Limited","2011","(3a) lower tertiary education","94","0.080373193571959","0.0658867887852588","0.0948595983586592"
"Limited","2011","(3b) higher tertiary education","361","0.167263602019169","0.152112945563134","0.182414258475205"
"Permanent","2012","(0) in school","25","","",""
"Permanent","2012","(1a) inadequately completed","114","0.764978768163559","0.698441643129907","0.831515893197211"
"Permanent","2012","(1b) general elementary school","534","0.759919495914353","0.729144750309196","0.790694241519511"
"Permanent","2012","(1c) basic vocational qualification","2396","0.913613136657154","0.902970997686532","0.924255275627777"
"Permanent","2012","(2b) intermediate general qualification","173","0.494535022271356","0.44491466932779","0.544155375214921"
"Permanent","2012","(2a) intermediate vocational","3987","0.893264067428177","0.884199996076592","0.902328138779762"
"Permanent","2012","(2c_gen) general maturity certificate","227","0.474238352041182","0.428607144351812","0.519869559730552"
"Permanent","2012","(2c_voc) vocational maturity certificate","1431","0.875133290595153","0.859036065400728","0.891230515789578"
"Permanent","2012","(3a) lower tertiary education","1209","0.92177710640038","0.907163479998275","0.936390732802486"
"Permanent","2012","(3b) higher tertiary education","1930","0.811340965030827","0.795323960780759","0.827357969280895"
"Limited","2012","(0) in school","15","","",""
"Limited","2012","(1a) inadequately completed","42","0.235021231836441","0.168484106802789","0.301558356870093"
"Limited","2012","(1b) general elementary school","206","0.240080504085646","0.209305758480488","0.270855249690804"
"Limited","2012","(1c) basic vocational qualification","281","0.0863868633428456","0.0757447243722234","0.0970290023134679"
"Limited","2012","(2b) intermediate general qualification","217","0.505464977728644","0.455844624785079","0.55508533067221"
"Limited","2012","(2a) intermediate vocational","471","0.106735932571823","0.0976718612202381","0.115800003923407"
"Limited","2012","(2c_gen) general maturity certificate","233","0.525761647958818","0.480130440269448","0.571392855648188"
"Limited","2012","(2c_voc) vocational maturity certificate","189","0.124866709404847","0.108769484210422","0.140963934599272"
"Limited","2012","(3a) lower tertiary education","88","0.0782228935996195","0.0636092671975137","0.0928365200017254"
"Limited","2012","(3b) higher tertiary education","362","0.188659034969173","0.172642030719105","0.204676039219241"
"Permanent","2013","(0) in school","41","0.523526818851621","0.40652630513653","0.640527332566712"
"Permanent","2013","(1a) inadequately completed","171","0.691687423076584","0.633980077571492","0.749394768581677"
"Permanent","2013","(1b) general elementary school","790","0.756210647673508","0.730951693647324","0.781469601699692"
"Permanent","2013","(1c) basic vocational qualification","2614","0.902985135974051","0.892302703772985","0.913667568175116"
"Permanent","2013","(2b) intermediate general qualification","201","0.45278731824519","0.410248989518668","0.495325646971712"
"Permanent","2013","(2a) intermediate vocational","3904","0.898090521398871","0.88911883421988","0.907062208577861"
"Permanent","2013","(2c_gen) general maturity certificate","413","0.490694611071466","0.454893050136987","0.526496172005944"
"Permanent","2013","(2c_voc) vocational maturity certificate","1670","0.872255343654193","0.857312604163234","0.887198083145152"
"Permanent","2013","(3a) lower tertiary education","1193","0.916016126568198","0.900897987402085","0.93113426573431"
"Permanent","2013","(3b) higher tertiary education","2249","0.810244998585557","0.795549841904826","0.824940155266288"
"Limited","2013","(0) in school","29","","",""
"Limited","2013","(1a) inadequately completed","75","0.308312576923416","0.250605231418323","0.366019922428508"
"Limited","2013","(1b) general elementary school","320","0.243789352326492","0.218530398300308","0.269048306352676"
"Limited","2013","(1c) basic vocational qualification","335","0.0970148640259493","0.086332431824884","0.107697296227015"
"Limited","2013","(2b) intermediate general qualification","325","0.54721268175481","0.504674353028289","0.589751010481332"
"Limited","2013","(2a) intermediate vocational","464","0.101909478601129","0.0929377914221392","0.11088116578012"
"Limited","2013","(2c_gen) general maturity certificate","336","0.509305388928534","0.473503827994056","0.545106949863013"
"Limited","2013","(2c_voc) vocational maturity certificate","247","0.127744656345807","0.112801916854848","0.142687395836766"
"Limited","2013","(3a) lower tertiary education","100","0.0839838734318024","0.0688657342656898","0.099102012597915"
"Limited","2013","(3b) higher tertiary education","486","0.189755001414443","0.175059844733712","0.204450158095174"
"Permanent","2014","(0) in school","25","","",""
"Permanent","2014","(1a) inadequately completed","131","0.755181563451687","0.691293280489439","0.819069846413934"
"Permanent","2014","(1b) general elementary school","661","0.748684037264664","0.720639410835958","0.77672866369337"
"Permanent","2014","(1c) basic vocational qualification","2311","0.91436631444871","0.903531014073355","0.925201614824065"
"Permanent","2014","(2b) intermediate general qualification","181","0.462845150521599","0.416255509720434","0.509434791322764"
"Permanent","2014","(2a) intermediate vocational","3470","0.892922709881262","0.883176929395093","0.902668490367432"
"Permanent","2014","(2c_gen) general maturity certificate","372","0.446926951205116","0.410043640247745","0.483810262162487"
"Permanent","2014","(2c_voc) vocational maturity certificate","1496","0.867824701047737","0.851786318653633","0.883863083441841"
"Permanent","2014","(3a) lower tertiary education","1070","0.889864580178815","0.872017596812947","0.907711563544684"
"Permanent","2014","(3b) higher tertiary education","2029","0.8161860979434","0.800773123205729","0.831599072681072"
"Limited","2014","(0) in school","19","","",""
"Limited","2014","(1a) inadequately completed","43","0.244818436548313","0.180930153586066","0.308706719510561"
"Limited","2014","(1b) general elementary school","258","0.251315962735336","0.22327133630663","0.279360589164042"
"Limited","2014","(1c) basic vocational qualification","251","0.0856336855512899","0.0747983851759351","0.0964689859266448"
"Limited","2014","(2b) intermediate general qualification","259","0.537154849478401","0.490565208677236","0.583744490279567"
"Limited","2014","(2a) intermediate vocational","397","0.107077290118738","0.097331509632568","0.116823070604907"
"Limited","2014","(2c_gen) general maturity certificate","326","0.553073048794884","0.516189737837513","0.589956359752255"
"Limited","2014","(2c_voc) vocational maturity certificate","217","0.132175298952263","0.116136916558159","0.148213681346367"
"Limited","2014","(3a) lower tertiary education","112","0.110135419821185","0.0922884364553162","0.127982403187053"
"Limited","2014","(3b) higher tertiary education","397","0.1838139020566","0.168400927318928","0.199226876794271"
"Permanent","2015","(0) in school","21","","",""
"Permanent","2015","(1a) inadequately completed","157","0.727767268487768","0.667708932755929","0.787825604219607"
"Permanent","2015","(1b) general elementary school","633","0.745925980504237","0.717244309378831","0.774607651629643"
"Permanent","2015","(1c) basic vocational qualification","2177","0.89037719019105","0.878003729696757","0.902750650685343"
"Permanent","2015","(2b) intermediate general qualification","181","0.491909342663007","0.443635416351894","0.540183268974119"
"Permanent","2015","(2a) intermediate vocational","3324","0.908296957635107","0.898996341347413","0.917597573922802"
"Permanent","2015","(2c_gen) general maturity certificate","409","0.514427628005304","0.478442080585052","0.550413175425555"
"Permanent","2015","(2c_voc) vocational maturity certificate","1544","0.895264938810428","0.880983414118643","0.909546463502213"
"Permanent","2015","(3a) lower tertiary education","1021","0.888368096169336","0.86982557202106","0.906910620317613"
"Permanent","2015","(3b) higher tertiary education","2158","0.817941010105132","0.803265232839813","0.832616787370451"
"Limited","2015","(0) in school","22","","",""
"Limited","2015","(1a) inadequately completed","54","0.272232731512232","0.212174395780393","0.332291067244071"
"Limited","2015","(1b) general elementary school","252","0.254074019495763","0.225392348370357","0.282755690621169"
"Limited","2015","(1c) basic vocational qualification","272","0.10962280980895","0.0972493493146572","0.121996270303243"
"Limited","2015","(2b) intermediate general qualification","231","0.508090657336993","0.459816731025881","0.556364583648106"
"Limited","2015","(2a) intermediate vocational","375","0.0917030423648927","0.0824024260771983","0.101003658652587"
"Limited","2015","(2c_gen) general maturity certificate","332","0.485572371994697","0.449586824574446","0.521557919414948"
"Limited","2015","(2c_voc) vocational maturity certificate","222","0.104735061189572","0.0904535364977874","0.119016585881356"
"Limited","2015","(3a) lower tertiary education","87","0.111631903830664","0.0930893796823867","0.13017442797894"
"Limited","2015","(3b) higher tertiary education","498","0.182058989894868","0.167383212629549","0.196734767160187"
"Permanent","2016","(0) in school","28","","",""
"Permanent","2016","(1a) inadequately completed","167","0.645977859068197","0.590938531351901","0.701017186784494"
"Permanent","2016","(1b) general elementary school","539","0.760213929882357","0.731220107308669","0.789207752456046"
"Permanent","2016","(1c) basic vocational qualification","1981","0.89645756143668","0.883854850352378","0.909060272520983"
"Permanent","2016","(2b) intermediate general qualification","159","0.459158223122609","0.408855243029623","0.509461203215596"
"Permanent","2016","(2a) intermediate vocational","3060","0.895244378460383","0.884940146384156","0.90554861053661"
"Permanent","2016","(2c_gen) general maturity certificate","370","0.500200043978399","0.463396050675263","0.537004037281535"
"Permanent","2016","(2c_voc) vocational maturity certificate","1486","0.873203461362391","0.857413902342699","0.888993020382083"
"Permanent","2016","(3a) lower tertiary education","934","0.89946102315534","0.88098822831718","0.9179338179935"
"Permanent","2016","(3b) higher tertiary education","1984","0.815771794085656","0.800486488616364","0.831057099554948"
"Limited","2016","(0) in school","10","","",""
"Limited","2016","(1a) inadequately completed","123","0.354022140931802","0.298982813215506","0.409061468648099"
"Limited","2016","(1b) general elementary school","294","0.239786070117643","0.210792247543954","0.268779892691331"
"Limited","2016","(1c) basic vocational qualification","264","0.10354243856332","0.090939727479017","0.116145149647622"
"Limited","2016","(2b) intermediate general qualification","218","0.540841776877391","0.490538796784404","0.591144756970377"
"Limited","2016","(2a) intermediate vocational","333","0.104755621539617","0.0944513894633902","0.115059853615844"
"Limited","2016","(2c_gen) general maturity certificate","339","0.499799956021601","0.462995962718465","0.536603949324737"
"Limited","2016","(2c_voc) vocational maturity certificate","220","0.126796538637609","0.111006979617917","0.142586097657301"
"Limited","2016","(3a) lower tertiary education","84","0.10053897684466","0.0820661820064995","0.11901177168282"
"Limited","2016","(3b) higher tertiary education","487","0.184228205914344","0.168942900445052","0.199513511383636"
"Permanent","2017","(0) in school","25","","",""
"Permanent","2017","(1a) inadequately completed","207","0.697456568198889","0.652156172884286","0.742756963513492"
