"plb0037_h","year","bula_h","education","n","percent","lower_confidence","upper_confidence"
"Limited","1992","Saxony","lower secondary degree","16","","",""
"Limited","1992","Saxony","secondary school degree","27","","",""
"Limited","1992","Saxony","college entrance qualification","9","","",""
"Limited","1992","Saxony","Other degree","","","",""
"Limited","1992","Saxony","no degree/no degree yet","","","",""
"Limited","1992","Saxony-Anhalt","lower secondary degree","14","","",""
"Limited","1992","Saxony-Anhalt","secondary school degree","19","","",""
"Limited","1992","Saxony-Anhalt","college entrance qualification","4","","",""
"Limited","1992","Saxony-Anhalt","Other degree","","","",""
"Limited","1992","Saxony-Anhalt","no degree/no degree yet","1","","",""
"Limited","1992","Thuringia","lower secondary degree","16","","",""
"Limited","1992","Thuringia","secondary school degree","21","","",""
"Limited","1992","Thuringia","college entrance qualification","4","","",""
"Limited","1992","Thuringia","Other degree","","","",""
"Limited","1992","Thuringia","no degree/no degree yet","","","",""
"Permanent","1993","Schleswig-Holstein","lower secondary degree","9","","",""
"Permanent","1993","Schleswig-Holstein","secondary school degree","9","","",""
"Permanent","1993","Schleswig-Holstein","college entrance qualification","5","","",""
"Permanent","1993","Schleswig-Holstein","Other degree","1","","",""
"Permanent","1993","Schleswig-Holstein","no degree/no degree yet","","","",""
"Permanent","1993","Hamburg","lower secondary degree","2","","",""
"Permanent","1993","Hamburg","secondary school degree","5","","",""
"Permanent","1993","Hamburg","college entrance qualification","6","","",""
"Permanent","1993","Hamburg","Other degree","2","","",""
"Permanent","1993","Hamburg","no degree/no degree yet","","","",""
"Permanent","1993","Lower Saxony","lower secondary degree","19","","",""
"Permanent","1993","Lower Saxony","secondary school degree","34","0.845076690702957","0.726880553150365","0.963272828255549"
"Permanent","1993","Lower Saxony","college entrance qualification","8","","",""
"Permanent","1993","Lower Saxony","Other degree","2","","",""
"Permanent","1993","Lower Saxony","no degree/no degree yet","4","","",""
"Permanent","1993","Bremen","lower secondary degree","","","",""
"Permanent","1993","Bremen","secondary school degree","1","","",""
"Permanent","1993","Bremen","college entrance qualification","1","","",""
"Permanent","1993","Bremen","Other degree","","","",""
"Permanent","1993","Bremen","no degree/no degree yet","","","",""
"Permanent","1993","North Rhine-Westphalia","lower secondary degree","55","0.820276605183211","0.730966338524716","0.909586871841707"
"Permanent","1993","North Rhine-Westphalia","secondary school degree","42","0.727495227109268","0.607624735330642","0.847365718887893"
"Permanent","1993","North Rhine-Westphalia","college entrance qualification","47","0.638883069433523","0.526362042832439","0.751404096034607"
"Permanent","1993","North Rhine-Westphalia","Other degree","9","","",""
"Permanent","1993","North Rhine-Westphalia","no degree/no degree yet","5","","",""
"Permanent","1993","Hesse","lower secondary degree","23","","",""
"Permanent","1993","Hesse","secondary school degree","17","","",""
"Permanent","1993","Hesse","college entrance qualification","15","","",""
"Permanent","1993","Hesse","Other degree","5","","",""
"Permanent","1993","Hesse","no degree/no degree yet","3","","",""
"Permanent","1993","Rhineland-Palatinate,Saarland","lower secondary degree","18","","",""
"Permanent","1993","Rhineland-Palatinate,Saarland","secondary school degree","17","","",""
"Permanent","1993","Rhineland-Palatinate,Saarland","college entrance qualification","4","","",""
"Permanent","1993","Rhineland-Palatinate,Saarland","Other degree","1","","",""
"Permanent","1993","Rhineland-Palatinate,Saarland","no degree/no degree yet","","","",""
"Permanent","1993","Baden-Württemberg","lower secondary degree","60","0.866459370892172","0.786198409767788","0.946720332016556"
"Permanent","1993","Baden-Württemberg","secondary school degree","23","","",""
"Permanent","1993","Baden-Württemberg","college entrance qualification","18","","",""
"Permanent","1993","Baden-Württemberg","Other degree","9","","",""
"Permanent","1993","Baden-Württemberg","no degree/no degree yet","3","","",""
"Permanent","1993","Bavaria","lower secondary degree","47","0.833649110025301","0.735231921132237","0.932066298918365"
"Permanent","1993","Bavaria","secondary school degree","31","0.771058432773725","0.635678840950553","0.906438024596898"
"Permanent","1993","Bavaria","college entrance qualification","19","","",""
"Permanent","1993","Bavaria","Other degree","8","","",""
"Permanent","1993","Bavaria","no degree/no degree yet","","","",""
"Permanent","1993","Berlin","lower secondary degree","14","","",""
"Permanent","1993","Berlin","secondary school degree","33","0.879139249510937","0.775499162023666","0.982779336998209"
"Permanent","1993","Berlin","college entrance qualification","16","","",""
"Permanent","1993","Berlin","Other degree","3","","",""
"Permanent","1993","Berlin","no degree/no degree yet","1","","",""
"Permanent","1993","Brandenburg","lower secondary degree","16","","",""
"Permanent","1993","Brandenburg","secondary school degree","30","0.78600453010594","0.658908229478229","0.913100830733651"
"Permanent","1993","Brandenburg","college entrance qualification","16","","",""
"Permanent","1993","Brandenburg","Other degree","","","",""
"Permanent","1993","Brandenburg","no degree/no degree yet","","","",""
"Permanent","1993","Mecklenburg-Western Pomerania","lower secondary degree","10","","",""
"Permanent","1993","Mecklenburg-Western Pomerania","secondary school degree","27","","",""
"Permanent","1993","Mecklenburg-Western Pomerania","college entrance qualification","8","","",""
"Permanent","1993","Mecklenburg-Western Pomerania","Other degree","1","","",""
"Permanent","1993","Mecklenburg-Western Pomerania","no degree/no degree yet","","","",""
"Permanent","1993","Saxony","lower secondary degree","19","","",""
"Permanent","1993","Saxony","secondary school degree","74","0.771302010357905","0.687287194537086","0.855316826178725"
"Permanent","1993","Saxony","college entrance qualification","26","","",""
"Permanent","1993","Saxony","Other degree","","","",""
"Permanent","1993","Saxony","no degree/no degree yet","","","",""
"Permanent","1993","Saxony-Anhalt","lower secondary degree","18","","",""
"Permanent","1993","Saxony-Anhalt","secondary school degree","45","0.814268780652308","0.713311647347639","0.915225913956977"
"Permanent","1993","Saxony-Anhalt","college entrance qualification","10","","",""
"Permanent","1993","Saxony-Anhalt","Other degree","1","","",""
"Permanent","1993","Saxony-Anhalt","no degree/no degree yet","","","",""
"Permanent","1993","Thuringia","lower secondary degree","10","","",""
"Permanent","1993","Thuringia","secondary school degree","52","0.812117991528726","0.717157364038944","0.907078619018507"
"Permanent","1993","Thuringia","college entrance qualification","7","","",""
"Permanent","1993","Thuringia","Other degree","2","","",""
"Permanent","1993","Thuringia","no degree/no degree yet","","","",""
"Limited","1993","Schleswig-Holstein","lower secondary degree","1","","",""
"Limited","1993","Schleswig-Holstein","secondary school degree","2","","",""
"Limited","1993","Schleswig-Holstein","college entrance qualification","1","","",""
"Limited","1993","Schleswig-Holstein","Other degree","","","",""
"Limited","1993","Schleswig-Holstein","no degree/no degree yet","1","","",""
"Limited","1993","Hamburg","lower secondary degree","","","",""
"Limited","1993","Hamburg","secondary school degree","","","",""
"Limited","1993","Hamburg","college entrance qualification","","","",""
"Limited","1993","Hamburg","Other degree","","","",""
"Limited","1993","Hamburg","no degree/no degree yet","","","",""
"Limited","1993","Lower Saxony","lower secondary degree","7","","",""
"Limited","1993","Lower Saxony","secondary school degree","2","","",""
"Limited","1993","Lower Saxony","college entrance qualification","1","","",""
"Limited","1993","Lower Saxony","Other degree","1","","",""
"Limited","1993","Lower Saxony","no degree/no degree yet","1","","",""
"Limited","1993","Bremen","lower secondary degree","","","",""
"Limited","1993","Bremen","secondary school degree","1","","",""
"Limited","1993","Bremen","college entrance qualification","","","",""
"Limited","1993","Bremen","Other degree","","","",""
"Limited","1993","Bremen","no degree/no degree yet","","","",""
"Limited","1993","North Rhine-Westphalia","lower secondary degree","16","","",""
"Limited","1993","North Rhine-Westphalia","secondary school degree","11","","",""
"Limited","1993","North Rhine-Westphalia","college entrance qualification","23","","",""
"Limited","1993","North Rhine-Westphalia","Other degree","3","","",""
"Limited","1993","North Rhine-Westphalia","no degree/no degree yet","3","","",""
"Limited","1993","Hesse","lower secondary degree","7","","",""
"Limited","1993","Hesse","secondary school degree","7","","",""
"Limited","1993","Hesse","college entrance qualification","5","","",""
"Limited","1993","Hesse","Other degree","2","","",""
"Limited","1993","Hesse","no degree/no degree yet","","","",""
"Limited","1993","Rhineland-Palatinate,Saarland","lower secondary degree","9","","",""
"Limited","1993","Rhineland-Palatinate,Saarland","secondary school degree","3","","",""
"Limited","1993","Rhineland-Palatinate,Saarland","college entrance qualification","","","",""
"Limited","1993","Rhineland-Palatinate,Saarland","Other degree","","","",""
"Limited","1993","Rhineland-Palatinate,Saarland","no degree/no degree yet","","","",""
"Limited","1993","Baden-Württemberg","lower secondary degree","9","","",""
"Limited","1993","Baden-Württemberg","secondary school degree","8","","",""
"Limited","1993","Baden-Württemberg","college entrance qualification","8","","",""
"Limited","1993","Baden-Württemberg","Other degree","4","","",""
"Limited","1993","Baden-Württemberg","no degree/no degree yet","","","",""
"Limited","1993","Bavaria","lower secondary degree","8","","",""
"Limited","1993","Bavaria","secondary school degree","6","","",""
"Limited","1993","Bavaria","college entrance qualification","13","","",""
"Limited","1993","Bavaria","Other degree","1","","",""
"Limited","1993","Bavaria","no degree/no degree yet","3","","",""
"Limited","1993","Berlin","lower secondary degree","5","","",""
"Limited","1993","Berlin","secondary school degree","5","","",""
"Limited","1993","Berlin","college entrance qualification","4","","",""
"Limited","1993","Berlin","Other degree","1","","",""
"Limited","1993","Berlin","no degree/no degree yet","","","",""
"Limited","1993","Brandenburg","lower secondary degree","7","","",""
"Limited","1993","Brandenburg","secondary school degree","10","","",""
"Limited","1993","Brandenburg","college entrance qualification","5","","",""
"Limited","1993","Brandenburg","Other degree","","","",""
"Limited","1993","Brandenburg","no degree/no degree yet","","","",""
"Limited","1993","Mecklenburg-Western Pomerania","lower secondary degree","3","","",""
"Limited","1993","Mecklenburg-Western Pomerania","secondary school degree","7","","",""
"Limited","1993","Mecklenburg-Western Pomerania","college entrance qualification","1","","",""
"Limited","1993","Mecklenburg-Western Pomerania","Other degree","1","","",""
"Limited","1993","Mecklenburg-Western Pomerania","no degree/no degree yet","","","",""
"Limited","1993","Saxony","lower secondary degree","14","","",""
"Limited","1993","Saxony","secondary school degree","22","","",""
"Limited","1993","Saxony","college entrance qualification","8","","",""
"Limited","1993","Saxony","Other degree","","","",""
"Limited","1993","Saxony","no degree/no degree yet","1","","",""
"Limited","1993","Saxony-Anhalt","lower secondary degree","5","","",""
"Limited","1993","Saxony-Anhalt","secondary school degree","12","","",""
"Limited","1993","Saxony-Anhalt","college entrance qualification","4","","",""
"Limited","1993","Saxony-Anhalt","Other degree","","","",""
"Limited","1993","Saxony-Anhalt","no degree/no degree yet","","","",""
"Limited","1993","Thuringia","lower secondary degree","9","","",""
"Limited","1993","Thuringia","secondary school degree","13","","",""
"Limited","1993","Thuringia","college entrance qualification","2","","",""
"Limited","1993","Thuringia","Other degree","","","",""
"Limited","1993","Thuringia","no degree/no degree yet","","","",""
"Permanent","1994","Schleswig-Holstein","lower secondary degree","10","","",""
"Permanent","1994","Schleswig-Holstein","secondary school degree","10","","",""
"Permanent","1994","Schleswig-Holstein","college entrance qualification","6","","",""
"Permanent","1994","Schleswig-Holstein","Other degree","","","",""
"Permanent","1994","Schleswig-Holstein","no degree/no degree yet","","","",""
"Permanent","1994","Hamburg","lower secondary degree","5","","",""
"Permanent","1994","Hamburg","secondary school degree","6","","",""
"Permanent","1994","Hamburg","college entrance qualification","5","","",""
"Permanent","1994","Hamburg","Other degree","1","","",""
"Permanent","1994","Hamburg","no degree/no degree yet","","","",""
"Permanent","1994","Lower Saxony","lower secondary degree","21","","",""
"Permanent","1994","Lower Saxony","secondary school degree","18","","",""
"Permanent","1994","Lower Saxony","college entrance qualification","10","","",""
"Permanent","1994","Lower Saxony","Other degree","2","","",""
"Permanent","1994","Lower Saxony","no degree/no degree yet","1","","",""
"Permanent","1994","Bremen","lower secondary degree","1","","",""
"Permanent","1994","Bremen","secondary school degree","","","",""
"Permanent","1994","Bremen","college entrance qualification","2","","",""
"Permanent","1994","Bremen","Other degree","","","",""
"Permanent","1994","Bremen","no degree/no degree yet","1","","",""
"Permanent","1994","North Rhine-Westphalia","lower secondary degree","48","0.827279322397527","0.735384791746514","0.919173853048539"
"Permanent","1994","North Rhine-Westphalia","secondary school degree","35","0.566093297522748","0.430072540132","0.702114054913495"
"Permanent","1994","North Rhine-Westphalia","college entrance qualification","29","","",""
"Permanent","1994","North Rhine-Westphalia","Other degree","10","","",""
"Permanent","1994","North Rhine-Westphalia","no degree/no degree yet","3","","",""
"Permanent","1994","Hesse","lower secondary degree","21","","",""
"Permanent","1994","Hesse","secondary school degree","11","","",""
"Permanent","1994","Hesse","college entrance qualification","11","","",""
"Permanent","1994","Hesse","Other degree","1","","",""
"Permanent","1994","Hesse","no degree/no degree yet","","","",""
"Permanent","1994","Rhineland-Palatinate,Saarland","lower secondary degree","14","","",""
"Permanent","1994","Rhineland-Palatinate,Saarland","secondary school degree","9","","",""
"Permanent","1994","Rhineland-Palatinate,Saarland","college entrance qualification","4","","",""
"Permanent","1994","Rhineland-Palatinate,Saarland","Other degree","2","","",""
"Permanent","1994","Rhineland-Palatinate,Saarland","no degree/no degree yet","1","","",""
"Permanent","1994","Baden-Württemberg","lower secondary degree","52","0.816495190719338","0.723110289419692","0.909880092018984"
"Permanent","1994","Baden-Württemberg","secondary school degree","23","","",""
"Permanent","1994","Baden-Württemberg","college entrance qualification","17","","",""
"Permanent","1994","Baden-Württemberg","Other degree","3","","",""
"Permanent","1994","Baden-Württemberg","no degree/no degree yet","6","","",""
"Permanent","1994","Bavaria","lower secondary degree","39","0.778988512890458","0.665111529761423","0.892865496019493"
"Permanent","1994","Bavaria","secondary school degree","25","","",""
"Permanent","1994","Bavaria","college entrance qualification","17","","",""
"Permanent","1994","Bavaria","Other degree","4","","",""
"Permanent","1994","Bavaria","no degree/no degree yet","4","","",""
"Permanent","1994","Berlin","lower secondary degree","11","","",""
"Permanent","1994","Berlin","secondary school degree","26","","",""
"Permanent","1994","Berlin","college entrance qualification","11","","",""
"Permanent","1994","Berlin","Other degree","2","","",""
"Permanent","1994","Berlin","no degree/no degree yet","","","",""
"Permanent","1994","Brandenburg","lower secondary degree","16","","",""
"Permanent","1994","Brandenburg","secondary school degree","23","","",""
"Permanent","1994","Brandenburg","college entrance qualification","2","","",""
"Permanent","1994","Brandenburg","Other degree","2","","",""
"Permanent","1994","Brandenburg","no degree/no degree yet","","","",""
"Permanent","1994","Mecklenburg-Western Pomerania","lower secondary degree","6","","",""
"Permanent","1994","Mecklenburg-Western Pomerania","secondary school degree","17","","",""
"Permanent","1994","Mecklenburg-Western Pomerania","college entrance qualification","7","","",""
"Permanent","1994","Mecklenburg-Western Pomerania","Other degree","","","",""
"Permanent","1994","Mecklenburg-Western Pomerania","no degree/no degree yet","","","",""
"Permanent","1994","Saxony","lower secondary degree","16","","",""
"Permanent","1994","Saxony","secondary school degree","48","0.757695188039146","0.652720066032415","0.862670310045878"
"Permanent","1994","Saxony","college entrance qualification","15","","",""
"Permanent","1994","Saxony","Other degree","","","",""
"Permanent","1994","Saxony","no degree/no degree yet","","","",""
"Permanent","1994","Saxony-Anhalt","lower secondary degree","15","","",""
"Permanent","1994","Saxony-Anhalt","secondary school degree","32","0.670925704885962","0.535140212772713","0.80671119699921"
"Permanent","1994","Saxony-Anhalt","college entrance qualification","3","","",""
"Permanent","1994","Saxony-Anhalt","Other degree","3","","",""
"Permanent","1994","Saxony-Anhalt","no degree/no degree yet","","","",""
"Permanent","1994","Thuringia","lower secondary degree","8","","",""
"Permanent","1994","Thuringia","secondary school degree","39","0.712344537549469","0.589309790380788","0.835379284718149"
"Permanent","1994","Thuringia","college entrance qualification","5","","",""
"Permanent","1994","Thuringia","Other degree","","","",""
"Permanent","1994","Thuringia","no degree/no degree yet","1","","",""
"Limited","1994","Schleswig-Holstein","lower secondary degree","6","","",""
"Limited","1994","Schleswig-Holstein","secondary school degree","3","","",""
"Limited","1994","Schleswig-Holstein","college entrance qualification","3","","",""
"Limited","1994","Schleswig-Holstein","Other degree","","","",""
"Limited","1994","Schleswig-Holstein","no degree/no degree yet","","","",""
"Limited","1994","Hamburg","lower secondary degree","","","",""
"Limited","1994","Hamburg","secondary school degree","","","",""
"Limited","1994","Hamburg","college entrance qualification","2","","",""
"Limited","1994","Hamburg","Other degree","","","",""
"Limited","1994","Hamburg","no degree/no degree yet","","","",""
"Limited","1994","Lower Saxony","lower secondary degree","4","","",""
"Limited","1994","Lower Saxony","secondary school degree","12","","",""
"Limited","1994","Lower Saxony","college entrance qualification","11","","",""
"Limited","1994","Lower Saxony","Other degree","","","",""
"Limited","1994","Lower Saxony","no degree/no degree yet","","","",""
"Limited","1994","Bremen","lower secondary degree","2","","",""
"Limited","1994","Bremen","secondary school degree","","","",""
"Limited","1994","Bremen","college entrance qualification","","","",""
"Limited","1994","Bremen","Other degree","","","",""
"Limited","1994","Bremen","no degree/no degree yet","","","",""
"Limited","1994","North Rhine-Westphalia","lower secondary degree","17","","",""
"Limited","1994","North Rhine-Westphalia","secondary school degree","16","","",""
"Limited","1994","North Rhine-Westphalia","college entrance qualification","28","","",""
"Limited","1994","North Rhine-Westphalia","Other degree","5","","",""
"Limited","1994","North Rhine-Westphalia","no degree/no degree yet","3","","",""
"Limited","1994","Hesse","lower secondary degree","7","","",""
"Limited","1994","Hesse","secondary school degree","8","","",""
"Limited","1994","Hesse","college entrance qualification","8","","",""
"Limited","1994","Hesse","Other degree","1","","",""
"Limited","1994","Hesse","no degree/no degree yet","2","","",""
"Limited","1994","Rhineland-Palatinate,Saarland","lower secondary degree","7","","",""
"Limited","1994","Rhineland-Palatinate,Saarland","secondary school degree","1","","",""
"Limited","1994","Rhineland-Palatinate,Saarland","college entrance qualification","3","","",""
"Limited","1994","Rhineland-Palatinate,Saarland","Other degree","","","",""
"Limited","1994","Rhineland-Palatinate,Saarland","no degree/no degree yet","1","","",""
"Limited","1994","Baden-Württemberg","lower secondary degree","14","","",""
"Limited","1994","Baden-Württemberg","secondary school degree","6","","",""
"Limited","1994","Baden-Württemberg","college entrance qualification","8","","",""
"Limited","1994","Baden-Württemberg","Other degree","7","","",""
"Limited","1994","Baden-Württemberg","no degree/no degree yet","2","","",""
"Limited","1994","Bavaria","lower secondary degree","12","","",""
"Limited","1994","Bavaria","secondary school degree","7","","",""
"Limited","1994","Bavaria","college entrance qualification","9","","",""
"Limited","1994","Bavaria","Other degree","1","","",""
"Limited","1994","Bavaria","no degree/no degree yet","1","","",""
"Limited","1994","Berlin","lower secondary degree","3","","",""
"Limited","1994","Berlin","secondary school degree","6","","",""
"Limited","1994","Berlin","college entrance qualification","8","","",""
"Limited","1994","Berlin","Other degree","1","","",""
"Limited","1994","Berlin","no degree/no degree yet","1","","",""
"Limited","1994","Brandenburg","lower secondary degree","5","","",""
"Limited","1994","Brandenburg","secondary school degree","20","","",""
"Limited","1994","Brandenburg","college entrance qualification","6","","",""
"Limited","1994","Brandenburg","Other degree","1","","",""
"Limited","1994","Brandenburg","no degree/no degree yet","","","",""
"Limited","1994","Mecklenburg-Western Pomerania","lower secondary degree","6","","",""
"Limited","1994","Mecklenburg-Western Pomerania","secondary school degree","11","","",""
"Limited","1994","Mecklenburg-Western Pomerania","college entrance qualification","2","","",""
"Limited","1994","Mecklenburg-Western Pomerania","Other degree","","","",""
"Limited","1994","Mecklenburg-Western Pomerania","no degree/no degree yet","","","",""
"Limited","1994","Saxony","lower secondary degree","11","","",""
"Limited","1994","Saxony","secondary school degree","16","","",""
"Limited","1994","Saxony","college entrance qualification","6","","",""
"Limited","1994","Saxony","Other degree","","","",""
"Limited","1994","Saxony","no degree/no degree yet","","","",""
"Limited","1994","Saxony-Anhalt","lower secondary degree","8","","",""
"Limited","1994","Saxony-Anhalt","secondary school degree","14","","",""
"Limited","1994","Saxony-Anhalt","college entrance qualification","8","","",""
"Limited","1994","Saxony-Anhalt","Other degree","1","","",""
"Limited","1994","Saxony-Anhalt","no degree/no degree yet","2","","",""
"Limited","1994","Thuringia","lower secondary degree","10","","",""
"Limited","1994","Thuringia","secondary school degree","13","","",""
"Limited","1994","Thuringia","college entrance qualification","7","","",""
"Limited","1994","Thuringia","Other degree","1","","",""
"Limited","1994","Thuringia","no degree/no degree yet","","","",""
"Permanent","1995","Schleswig-Holstein","lower secondary degree","55","0.867236365253216","0.784104713196596","0.950368017309836"
"Permanent","1995","Schleswig-Holstein","secondary school degree","38","0.853939870093689","0.751881492064464","0.955998248122915"
"Permanent","1995","Schleswig-Holstein","college entrance qualification","17","","",""
"Permanent","1995","Schleswig-Holstein","Other degree","9","","",""
"Permanent","1995","Schleswig-Holstein","no degree/no degree yet","5","","",""
"Permanent","1995","Hamburg","lower secondary degree","20","","",""
"Permanent","1995","Hamburg","secondary school degree","19","","",""
"Permanent","1995","Hamburg","college entrance qualification","13","","",""
"Permanent","1995","Hamburg","Other degree","8","","",""
"Permanent","1995","Hamburg","no degree/no degree yet","3","","",""
"Permanent","1995","Lower Saxony","lower secondary degree","186","0.952609433140251","0.923088849231472","0.982130017049031"
"Permanent","1995","Lower Saxony","secondary school degree","145","0.87531481276566","0.825507362656892","0.925122262874429"
"Permanent","1995","Lower Saxony","college entrance qualification","78","0.857307362288473","0.786222737326977","0.928391987249968"
"Permanent","1995","Lower Saxony","Other degree","49","0.854903349346449","0.761823869149036","0.947982829543862"
"Permanent","1995","Lower Saxony","no degree/no degree yet","17","","",""
"Permanent","1995","Bremen","lower secondary degree","11","","",""
"Permanent","1995","Bremen","secondary school degree","8","","",""
"Permanent","1995","Bremen","college entrance qualification","5","","",""
"Permanent","1995","Bremen","Other degree","5","","",""
"Permanent","1995","Bremen","no degree/no degree yet","1","","",""
"Permanent","1995","North Rhine-Westphalia","lower secondary degree","481","0.952375959638948","0.933928760270775","0.970823159007122"
"Permanent","1995","North Rhine-Westphalia","secondary school degree","279","0.910316068862259","0.878457792594356","0.942174345130161"
"Permanent","1995","North Rhine-Westphalia","college entrance qualification","225","0.809036814899543","0.763322955513775","0.85475067428531"
"Permanent","1995","North Rhine-Westphalia","Other degree","158","0.900439010486139","0.855430423009196","0.945447597963082"
"Permanent","1995","North Rhine-Westphalia","no degree/no degree yet","62","0.91198004847478","0.843626769266172","0.980333327683389"
"Permanent","1995","Hesse","lower secondary degree","163","0.889395705622187","0.843703480024726","0.935087931219649"
"Permanent","1995","Hesse","secondary school degree","95","0.855747869087595","0.790386576313037","0.921109161862153"
"Permanent","1995","Hesse","college entrance qualification","86","0.88460403945782","0.821022361319456","0.948185717596184"
"Permanent","1995","Hesse","Other degree","69","0.887794061649674","0.815882905689073","0.959705217610275"
"Permanent","1995","Hesse","no degree/no degree yet","31","1","1","1"
"Permanent","1995","Rhineland-Palatinate,Saarland","lower secondary degree","156","0.915232667356269","0.873606743753895","0.956858590958643"
"Permanent","1995","Rhineland-Palatinate,Saarland","secondary school degree","62","0.910978533061014","0.843785384723881","0.978171681398148"
"Permanent","1995","Rhineland-Palatinate,Saarland","college entrance qualification","38","0.895368346490641","0.803884108294612","0.986852584686669"
"Permanent","1995","Rhineland-Palatinate,Saarland","Other degree","40","0.715367566043884","0.59152503505533","0.839210097032438"
"Permanent","1995","Rhineland-Palatinate,Saarland","no degree/no degree yet","11","","",""
"Permanent","1995","Baden-Württemberg","lower secondary degree","352","0.907044487827697","0.878445387825931","0.935643587829464"
"Permanent","1995","Baden-Württemberg","secondary school degree","165","0.929231370444729","0.891975499435944","0.966487241453514"
"Permanent","1995","Baden-Württemberg","college entrance qualification","110","0.822968323255216","0.75809900682566","0.887837639684772"
"Permanent","1995","Baden-Württemberg","Other degree","151","0.905563964836489","0.861211445470574","0.949916484202404"
"Permanent","1995","Baden-Württemberg","no degree/no degree yet","70","0.926262473727963","0.868632839637922","0.983892107818004"
"Permanent","1995","Bavaria","lower secondary degree","351","0.865776101605354","0.832327392303674","0.899224810907034"
"Permanent","1995","Bavaria","secondary school degree","207","0.901492142830687","0.862726091063607","0.940258194597768"
"Permanent","1995","Bavaria","college entrance qualification","119","0.906482929381756","0.85736879785642","0.955597060907093"
"Permanent","1995","Bavaria","Other degree","101","0.883685352691098","0.823772805956259","0.943597899425937"
"Permanent","1995","Bavaria","no degree/no degree yet","27","","",""
"Permanent","1995","Berlin","lower secondary degree","66","0.973247700091779","0.93517481387319","1.01132058631037"
"Permanent","1995","Berlin","secondary school degree","114","0.901577949318697","0.850173456176724","0.95298244246067"
"Permanent","1995","Berlin","college entrance qualification","54","0.848646092857541","0.761519337894894","0.935772847820188"
"Permanent","1995","Berlin","Other degree","19","","",""
"Permanent","1995","Berlin","no degree/no degree yet","4","","",""
"Permanent","1995","Brandenburg","lower secondary degree","55","0.82645096411326","0.735767033141316","0.917134895085203"
"Permanent","1995","Brandenburg","secondary school degree","171","0.867595870750598","0.821086280836509","0.914105460664687"
"Permanent","1995","Brandenburg","college entrance qualification","46","0.85848194160708","0.765516245852666","0.951447637361495"
"Permanent","1995","Brandenburg","Other degree","2","","",""
"Permanent","1995","Brandenburg","no degree/no degree yet","1","","",""
"Permanent","1995","Mecklenburg-Western Pomerania","lower secondary degree","35","0.804175062942692","0.68416083255203","0.924189293333353"
"Permanent","1995","Mecklenburg-Western Pomerania","secondary school degree","127","0.834075192142292","0.774342344326982","0.893808039957602"
"Permanent","1995","Mecklenburg-Western Pomerania","college entrance qualification","26","","",""
"Permanent","1995","Mecklenburg-Western Pomerania","Other degree","","","",""
"Permanent","1995","Mecklenburg-Western Pomerania","no degree/no degree yet","","","",""
"Permanent","1995","Saxony","lower secondary degree","105","0.765982653610883","0.694297505908222","0.837667801313545"
"Permanent","1995","Saxony","secondary school degree","310","0.879239358348202","0.845295381206175","0.913183335490229"
"Permanent","1995","Saxony","college entrance qualification","77","0.714131298314375","0.624215798612028","0.804046798016722"
"Permanent","1995","Saxony","Other degree","","","",""
"Permanent","1995","Saxony","no degree/no degree yet","2","","",""
"Permanent","1995","Saxony-Anhalt","lower secondary degree","71","0.677268630091704","0.583746681863178","0.77079057832023"
"Permanent","1995","Saxony-Anhalt","secondary school degree","185","0.87270966499414","0.827844138541935","0.917575191446344"
"Permanent","1995","Saxony-Anhalt","college entrance qualification","49","0.759547565729907","0.654019034530199","0.865076096929616"
"Permanent","1995","Saxony-Anhalt","Other degree","2","","",""
"Permanent","1995","Saxony-Anhalt","no degree/no degree yet","","","",""
"Permanent","1995","Thuringia","lower secondary degree","71","0.881222285561398","0.812036214927473","0.950408356195323"
"Permanent","1995","Thuringia","secondary school degree","181","0.82286597551072","0.771952028880319","0.873779922141121"
"Permanent","1995","Thuringia","college entrance qualification","33","0.732377261277438","0.600051989521284","0.864702533033591"
"Permanent","1995","Thuringia","Other degree","2","","",""
"Permanent","1995","Thuringia","no degree/no degree yet","","","",""
"Limited","1995","Schleswig-Holstein","lower secondary degree","9","","",""
"Limited","1995","Schleswig-Holstein","secondary school degree","8","","",""
"Limited","1995","Schleswig-Holstein","college entrance qualification","8","","",""
"Limited","1995","Schleswig-Holstein","Other degree","","","",""
"Limited","1995","Schleswig-Holstein","no degree/no degree yet","","","",""
"Limited","1995","Hamburg","lower secondary degree","2","","",""
"Limited","1995","Hamburg","secondary school degree","","","",""
"Limited","1995","Hamburg","college entrance qualification","5","","",""
"Limited","1995","Hamburg","Other degree","","","",""
"Limited","1995","Hamburg","no degree/no degree yet","","","",""
"Limited","1995","Lower Saxony","lower secondary degree","13","","",""
"Limited","1995","Lower Saxony","secondary school degree","24","","",""
"Limited","1995","Lower Saxony","college entrance qualification","15","","",""
"Limited","1995","Lower Saxony","Other degree","6","","",""
"Limited","1995","Lower Saxony","no degree/no degree yet","1","","",""
"Limited","1995","Bremen","lower secondary degree","","","",""
"Limited","1995","Bremen","secondary school degree","","","",""
"Limited","1995","Bremen","college entrance qualification","2","","",""
"Limited","1995","Bremen","Other degree","","","",""
"Limited","1995","Bremen","no degree/no degree yet","","","",""
"Limited","1995","North Rhine-Westphalia","lower secondary degree","31","0.0476240403610515","0.0291768409928779","0.0660712397292251"
"Limited","1995","North Rhine-Westphalia","secondary school degree","30","0.0896839311377414","0.0578256548698388","0.121542207405644"
