"plb0037_h","year","age_gr","hgtyp1hh","n","percent","lower_confidence","upper_confidence","value"
"Limited","1994","66 and older","1-pers.-HH","","","","","2"
"Limited","1994","66 and older","(Married) couple without C. ","","","","","2"
"Limited","1994","66 and older","Couple + C. LE 16 ","","","","","2"
"Limited","1994","66 and older","Couple + C. GT 16 ","","","","","2"
"Limited","1994","66 and older","Couple + C. LE and GT 16","","","","","2"
"Limited","1994","66 and older","Single parent ","","","","","2"
"Permanent","1994","16-34 y.","1-pers.-HH","51","0.638788522017603","0.534820330925286","0.74275671310992","1"
"Permanent","1994","16-34 y.","(Married) couple without C. ","143","0.819848864104203","0.763231863260022","0.876465864948385","1"
"Permanent","1994","16-34 y.","Single parent ","34","0.503577949817603","0.372625700622762","0.634530199012443","1"
"Permanent","1994","16-34 y.","Couple + C. LE 16 ","142","0.748640358835066","0.686958751483501","0.810321966186631","1"
"Permanent","1994","16-34 y.","Couple + C. GT 16 ","83","0.460494183775545","0.385346624640105","0.535641742910985","1"
"Permanent","1994","35-65 y.","Single parent ","8","","","","1"
"Permanent","1994","35-65 y.","Couple + C. LE 16 ","109","0.824177396091366","0.760433954053599","0.887920838129134","1"
"Permanent","1994","35-65 y.","Couple + C. GT 16 ","62","0.783408999031518","0.692574876008714","0.874243122054322","1"
"Permanent","1994","35-65 y.","Couple + C. LE and GT 16","37","0.688881705366145","0.568697951819625","0.809065458912664","1"
"Permanent","1994","66 and older","1-pers.-HH","","","","","1"
"Permanent","1994","66 and older","(Married) couple without C. ","","","","","1"
"Permanent","1994","16-34 y.","Couple + C. LE and GT 16","35","0.39887996774007","0.30143398553739","0.49632594994275","1"
"Permanent","1994","35-65 y.","1-pers.-HH","25","","","","1"
"Permanent","1994","35-65 y.","(Married) couple without C. ","53","0.740880152798388","0.641718951562432","0.840041354034345","1"
"Permanent","1994","66 and older","Single parent ","","","","","1"
"Permanent","1994","66 and older","Couple + C. LE 16 ","","","","","1"
"Permanent","1994","66 and older","Couple + C. GT 16 ","","","","","1"
"Permanent","1994","66 and older","Couple + C. LE and GT 16","","","","","1"
"Limited","1995","16-34 y.","1-pers.-HH","61","0.208917566912136","0.163880067214664","0.253955066609608","2"
"Limited","1995","16-34 y.","(Married) couple without C. ","85","0.107297897881454","0.0851924413565818","0.129403354406326","2"
"Limited","1995","16-34 y.","Single parent ","51","0.337620382473441","0.264573285357755","0.410667479589127","2"
"Limited","1995","16-34 y.","Couple + C. LE 16 ","91","0.110262015342004","0.0899340130574206","0.130590017626587","2"
"Limited","1995","16-34 y.","Couple + C. GT 16 ","205","0.416224709926784","0.374802294015904","0.457647125837663","2"
"Limited","1995","16-34 y.","Couple + C. LE and GT 16","134","0.58627961116545","0.523445142470442","0.649114079860457","2"
"Limited","1995","35-65 y.","(Married) couple without C. ","65","0.071171193442923","0.0544200767650662","0.0879223101207798","2"
"Limited","1995","35-65 y.","Single parent ","16","","","","2"
"Limited","1995","35-65 y.","Couple + C. LE 16 ","55","0.0450412613980442","0.0328405774383294","0.0572419453577589","2"
"Limited","1995","35-65 y.","1-pers.-HH","16","","","","2"
"Limited","1995","35-65 y.","Couple + C. GT 16 ","47","0.0474302757040251","0.0332406588211421","0.0616198925869081","2"
"Limited","1995","35-65 y.","Couple + C. LE and GT 16","40","0.0617982499608513","0.0412208060478766","0.0823756938738259","2"
"Limited","1995","66 and older","1-pers.-HH","1","","","","2"
"Limited","1995","66 and older","(Married) couple without C. ","1","","","","2"
"Limited","1995","66 and older","Couple + C. LE 16 ","","","","","2"
"Limited","1995","66 and older","Couple + C. GT 16 ","1","","","","2"
"Limited","1995","66 and older","Couple + C. LE and GT 16","","","","","2"
"Limited","1995","66 and older","Single parent ","","","","","2"
"Permanent","1995","16-34 y.","1-pers.-HH","252","0.791082433087864","0.746044933390392","0.836119932785336","1"
"Permanent","1995","16-34 y.","(Married) couple without C. ","668","0.892702102118546","0.870596645593674","0.914807558643418","1"
"Permanent","1995","16-34 y.","Single parent ","110","0.662379617526559","0.589332520410873","0.735426714642245","1"
"Permanent","1995","16-34 y.","Couple + C. LE 16 ","821","0.889737984657996","0.869409982373413","0.910065986942579","1"
"Permanent","1995","16-34 y.","Couple + C. GT 16 ","339","0.583775290073216","0.542352874162337","0.625197705984096","1"
"Permanent","1995","35-65 y.","Single parent ","153","0.949683355643526","0.916726179964669","0.982640531322383","1"
"Permanent","1995","35-65 y.","Couple + C. LE 16 ","1055","0.954958738601956","0.942758054642241","0.967159422561671","1"
"Permanent","1995","35-65 y.","Couple + C. GT 16 ","815","0.952569724295975","0.938380107413092","0.966759341178858","1"
"Permanent","1995","35-65 y.","Couple + C. LE and GT 16","486","0.938201750039149","0.917624306126174","0.958779193952123","1"
"Permanent","1995","66 and older","1-pers.-HH","6","","","","1"
"Permanent","1995","66 and older","(Married) couple without C. ","6","","","","1"
"Permanent","1995","16-34 y.","Couple + C. LE and GT 16","102","0.41372038883455","0.350885920139543","0.476554857529558","1"
"Permanent","1995","35-65 y.","1-pers.-HH","266","0.924897471860554","0.894136672898448","0.95565827082266","1"
"Permanent","1995","35-65 y.","(Married) couple without C. ","840","0.928828806557077","0.91207768987922","0.945579923234934","1"
"Permanent","1995","66 and older","Single parent ","","","","","1"
"Permanent","1995","66 and older","Couple + C. LE 16 ","","","","","1"
"Permanent","1995","66 and older","Couple + C. GT 16 ","1","","","","1"
"Permanent","1995","66 and older","Couple + C. LE and GT 16","","","","","1"
"Limited","1996","16-34 y.","1-pers.-HH","49","0.16260892024203","0.122735224540528","0.202482615943532","2"
"Limited","1996","16-34 y.","(Married) couple without C. ","82","0.104440432128868","0.0820234761377633","0.126857388119974","2"
"Limited","1996","16-34 y.","Couple + C. GT 16 ","181","0.342407846887205","0.301184868622768","0.383630825151642","2"
"Limited","1996","35-65 y.","Single parent ","21","","","","2"
"Limited","1996","35-65 y.","Couple + C. LE 16 ","57","0.0610841997534819","0.046860521517915","0.0753078779890488","2"
"Limited","1996","16-34 y.","Couple + C. LE 16 ","76","0.0946446054622773","0.0746699822347485","0.114619228689806","2"
"Limited","1996","35-65 y.","(Married) couple without C. ","57","0.0563701330936285","0.0413770302956153","0.0713632358916417","2"
"Limited","1996","16-34 y.","Single parent ","53","0.358309321341556","0.286229193395633","0.430389449287479","2"
"Limited","1996","16-34 y.","Couple + C. LE and GT 16","145","0.669465633495884","0.608136571021923","0.730794695969845","2"
"Limited","1996","35-65 y.","1-pers.-HH","24","","","","2"
"Limited","1996","35-65 y.","Couple + C. GT 16 ","43","0.0527469048163895","0.0372478145337547","0.0682459950990244","2"
"Limited","1996","35-65 y.","Couple + C. LE and GT 16","35","0.0548708767145539","0.0358562057729799","0.0738855476561279","2"
"Limited","1996","66 and older","1-pers.-HH","","","","","2"
"Limited","1996","66 and older","(Married) couple without C. ","","","","","2"
"Limited","1996","66 and older","Single parent ","","","","","2"
"Limited","1996","66 and older","Couple + C. LE 16 ","","","","","2"
"Limited","1996","66 and older","Couple + C. GT 16 ","","","","","2"
"Limited","1996","66 and older","Couple + C. LE and GT 16","","","","","2"
"Permanent","1996","16-34 y.","1-pers.-HH","280","0.83739107975797","0.797517384056468","0.877264775459472","1"
"Permanent","1996","16-34 y.","(Married) couple without C. ","633","0.895559567871132","0.873142611880026","0.917976523862237","1"
"Permanent","1996","16-34 y.","Single parent ","117","0.641690678658444","0.569610550712521","0.713770806604367","1"
"Permanent","1996","16-34 y.","Couple + C. LE 16 ","749","0.905355394537723","0.885380771310194","0.925330017765251","1"
"Permanent","1996","16-34 y.","Couple + C. GT 16 ","328","0.657592153112795","0.616369174848358","0.698815131377232","1"
"Permanent","1996","35-65 y.","Single parent ","168","0.88727446078092","0.842186837775245","0.932362083786595","1"
"Permanent","1996","35-65 y.","Couple + C. LE 16 ","1032","0.938915800246518","0.924692122010951","0.953139478482085","1"
"Permanent","1996","35-65 y.","Couple + C. GT 16 ","756","0.94725309518361","0.931754004900975","0.962752185466245","1"
"Permanent","1996","35-65 y.","Couple + C. LE and GT 16","516","0.945129123285446","0.926114452343872","0.96414379422702","1"
"Permanent","1996","66 and older","1-pers.-HH","1","","","","1"
"Permanent","1996","66 and older","(Married) couple without C. ","8","","","","1"
"Permanent","1996","66 and older","Single parent ","1","","","","1"
"Permanent","1996","66 and older","Couple + C. LE 16 ","","","","","1"
"Permanent","1996","66 and older","Couple + C. GT 16 ","3","","","","1"
"Permanent","1996","66 and older","Couple + C. LE and GT 16","","","","","1"
"Permanent","1996","16-34 y.","Couple + C. LE and GT 16","81","0.330534366504116","0.269205304030155","0.391863428978077","1"
"Permanent","1996","35-65 y.","1-pers.-HH","261","0.89416837028078","0.858453995257855","0.929882745303705","1"
"Permanent","1996","35-65 y.","(Married) couple without C. ","852","0.943629866906372","0.928636764108358","0.958622969704385","1"
"Limited","1997","16-34 y.","1-pers.-HH","59","0.187041384054314","0.14509619830058","0.228986569808048","2"
"Limited","1997","16-34 y.","(Married) couple without C. ","107","0.142692647910969","0.11680109168765","0.168584204134288","2"
"Limited","1997","16-34 y.","Single parent ","64","0.395162282784821","0.318197966165668","0.472126599403974","2"
"Limited","1997","16-34 y.","Couple + C. LE 16 ","77","0.0972418725696715","0.0765941474688971","0.117889597670446","2"
"Limited","1997","16-34 y.","Couple + C. GT 16 ","231","0.477575523882767","0.434351798351867","0.520799249413666","2"
"Limited","1997","35-65 y.","(Married) couple without C. ","63","0.0617141751370649","0.0461393397528225","0.0772890105213073","2"
"Limited","1997","35-65 y.","Single parent ","17","","","","2"
"Limited","1997","35-65 y.","Couple + C. LE 16 ","59","0.0603895729203061","0.0455885598009849","0.0751905860396274","2"
"Limited","1997","16-34 y.","Couple + C. LE and GT 16","136","0.727262661452309","0.665996874459211","0.788528448445406","2"
"Limited","1997","35-65 y.","1-pers.-HH","22","","","","2"
"Limited","1997","35-65 y.","Couple + C. GT 16 ","46","0.0688871218077354","0.0514888514523848","0.0862853921630861","2"
"Limited","1997","35-65 y.","Couple + C. LE and GT 16","28","","","","2"
"Limited","1997","66 and older","1-pers.-HH","","","","","2"
"Limited","1997","66 and older","(Married) couple without C. ","1","","","","2"
"Limited","1997","66 and older","Single parent ","","","","","2"
"Limited","1997","66 and older","Couple + C. LE 16 ","","","","","2"
"Limited","1997","66 and older","Couple + C. GT 16 ","2","","","","2"
"Limited","1997","66 and older","Couple + C. LE and GT 16","","","","","2"
"Permanent","1997","16-34 y.","1-pers.-HH","273","0.812958615945686","0.771013430191952","0.85490380169942","1"
"Permanent","1997","16-34 y.","(Married) couple without C. ","594","0.857307352089031","0.831415795865712","0.88319890831235","1"
"Permanent","1997","16-34 y.","Single parent ","91","0.604837717215179","0.527873400596026","0.681802033834332","1"
"Permanent","1997","16-34 y.","Couple + C. LE 16 ","714","0.902758127430329","0.882110402329554","0.923405852531103","1"
"Permanent","1997","16-34 y.","Couple + C. GT 16 ","282","0.522424476117233","0.479200750586334","0.565648201648133","1"
"Permanent","1997","35-65 y.","Single parent ","175","0.905616094934487","0.864262000624789","0.946970189244185","1"
"Permanent","1997","35-65 y.","Couple + C. LE 16 ","936","0.939610427079694","0.924809413960373","0.954411440199015","1"
"Permanent","1997","35-65 y.","Couple + C. GT 16 ","768","0.931112878192265","0.913714607836914","0.948511148547615","1"
"Permanent","1997","35-65 y.","Couple + C. LE and GT 16","507","0.936315874928305","0.915624088522094","0.957007661334517","1"
"Permanent","1997","66 and older","1-pers.-HH","3","","","","1"
"Permanent","1997","66 and older","(Married) couple without C. ","8","","","","1"
"Permanent","1997","66 and older","Single parent ","1","","","","1"
"Permanent","1997","66 and older","Couple + C. LE 16 ","","","","","1"
"Permanent","1997","66 and older","Couple + C. GT 16 ","1","","","","1"
"Permanent","1997","66 and older","Couple + C. LE and GT 16","","","","","1"
"Permanent","1997","16-34 y.","Couple + C. LE and GT 16","67","0.272737338547691","0.211471551554594","0.334003125540788","1"
"Permanent","1997","35-65 y.","1-pers.-HH","230","0.93235653103018","0.901350101068137","0.963362960992223","1"
"Permanent","1997","35-65 y.","(Married) couple without C. ","854","0.938285824862935","0.922710989478693","0.953860660247177","1"
"Limited","1998","16-34 y.","1-pers.-HH","82","0.240811283523089","0.197877526732593","0.283745040313585","2"
"Limited","1998","16-34 y.","(Married) couple without C. ","107","0.135318822085794","0.111158104131037","0.159479540040552","2"
"Limited","1998","16-34 y.","Single parent ","73","0.429819525896511","0.353821286810712","0.505817764982311","2"
"Limited","1998","16-34 y.","Couple + C. LE 16 ","90","0.11889831751676","0.0964274520221937","0.141369183011325","2"
"Limited","1998","16-34 y.","Couple + C. GT 16 ","252","0.492550356223106","0.450499971751099","0.534600740695112","2"
"Limited","1998","35-65 y.","(Married) couple without C. ","57","0.0523845241327565","0.0389719315648465","0.0657971167006665","2"
"Limited","1998","35-65 y.","Single parent ","22","","","","2"
"Limited","1998","35-65 y.","Couple + C. LE 16 ","69","0.0602189217664296","0.0464875706234832","0.0739502729093759","2"
"Limited","1998","16-34 y.","Couple + C. LE and GT 16","143","0.689522004364114","0.625236799697749","0.753807209030478","2"
"Limited","1998","35-65 y.","1-pers.-HH","17","","","","2"
"Limited","1998","35-65 y.","Couple + C. GT 16 ","35","0.042821416159838","0.0297320886379573","0.0559107436817187","2"
"Limited","1998","35-65 y.","Couple + C. LE and GT 16","36","0.0639530742250265","0.0435052892361606","0.0844008592138924","2"
"Limited","1998","66 and older","1-pers.-HH","","","","","2"
"Limited","1998","66 and older","(Married) couple without C. ","1","","","","2"
"Limited","1998","66 and older","Single parent ","","","","","2"
"Limited","1998","66 and older","Couple + C. LE 16 ","","","","","2"
"Limited","1998","66 and older","Couple + C. GT 16 ","1","","","","2"
"Limited","1998","66 and older","Couple + C. LE and GT 16","","","","","2"
"Permanent","1998","16-34 y.","1-pers.-HH","299","0.759188716476911","0.716254959686415","0.802122473267407","1"
"Permanent","1998","16-34 y.","(Married) couple without C. ","663","0.864681177914206","0.840520459959448","0.888841895868963","1"
"Permanent","1998","16-34 y.","Single parent ","90","0.570180474103489","0.494182235017689","0.646178713189288","1"
"Permanent","1998","16-34 y.","Couple + C. LE 16 ","707","0.88110168248324","0.858630816988675","0.903572547977806","1"
"Permanent","1998","16-34 y.","Couple + C. GT 16 ","291","0.507449643776894","0.465399259304888","0.549500028248901","1"
"Permanent","1998","35-65 y.","Single parent ","194","0.876525500766435","0.832653026291734","0.920397975241136","1"
"Permanent","1998","35-65 y.","Couple + C. LE 16 ","1084","0.93978107823357","0.926049727090624","0.953512429376517","1"
"Permanent","1998","35-65 y.","Couple + C. GT 16 ","884","0.957178583840162","0.944089256318281","0.970267911362043","1"
"Permanent","1998","35-65 y.","Couple + C. LE and GT 16","514","0.936046925774973","0.915599140786107","0.956494710763839","1"
"Permanent","1998","66 and older","1-pers.-HH","4","","","","1"
"Permanent","1998","66 and older","(Married) couple without C. ","9","","","","1"
"Permanent","1998","66 and older","Single parent ","","","","","1"
"Permanent","1998","66 and older","Couple + C. LE 16 ","","","","","1"
"Permanent","1998","66 and older","Couple + C. GT 16 ","4","","","","1"
"Permanent","1998","66 and older","Couple + C. LE and GT 16","","","","","1"
"Permanent","1998","16-34 y.","Couple + C. LE and GT 16","56","0.310477995635886","0.246192790969522","0.374763200302251","1"
"Permanent","1998","35-65 y.","1-pers.-HH","298","0.95752277895943","0.935251486573235","0.979794071345624","1"
"Permanent","1998","35-65 y.","(Married) couple without C. ","1003","0.947615475867243","0.934202883299333","0.961028068435153","1"
"Limited","1999","16-34 y.","1-pers.-HH","88","0.226212252292205","0.184257090920271","0.268167413664138","2"
"Limited","1999","16-34 y.","(Married) couple without C. ","129","0.15696786677137","0.131697066253457","0.182238667289283","2"
"Limited","1999","16-34 y.","Single parent ","78","0.452986475140877","0.377714190110204","0.52825876017155","2"
"Limited","1999","16-34 y.","Couple + C. LE 16 ","88","0.104373561535919","0.0829718372969423","0.125775285774896","2"
"Limited","1999","16-34 y.","Couple + C. GT 16 ","247","0.501926911866223","0.459479495065943","0.544374328666502","2"
"Limited","1999","35-65 y.","(Married) couple without C. ","65","0.0499642051032445","0.0370242244586323","0.0629041857478566","2"
"Limited","1999","35-65 y.","Single parent ","28","","","","2"
"Limited","1999","35-65 y.","Couple + C. LE 16 ","75","0.0636471024714485","0.0498001237251543","0.0774940812177427","2"
"Limited","1999","35-65 y.","Couple + C. GT 16 ","58","0.0650383248990081","0.049025406861646","0.0810512429363701","2"
"Limited","1999","35-65 y.","Couple + C. LE and GT 16","42","0.0766655935252712","0.0535063765273476","0.0998248105231948","2"
"Limited","1999","66 and older","1-pers.-HH","2","","","","2"
"Limited","1999","66 and older","(Married) couple without C. ","1","","","","2"
"Limited","1999","16-34 y.","Couple + C. LE and GT 16","142","0.661795266354223","0.597501614726334","0.726088917982113","2"
"Limited","1999","35-65 y.","1-pers.-HH","30","0.08247400056317","0.0525669124016584","0.112381088724682","2"
"Limited","1999","66 and older","Single parent ","","","","","2"
"Limited","1999","66 and older","Couple + C. LE 16 ","","","","","2"
"Limited","1999","66 and older","Couple + C. GT 16 ","","","","","2"
"Limited","1999","66 and older","Couple + C. LE and GT 16","","","","","2"
"Permanent","1999","16-34 y.","1-pers.-HH","294","0.773787747707796","0.731832586335862","0.815742909079729","1"
"Permanent","1999","16-34 y.","(Married) couple without C. ","667","0.84303213322863","0.817761332710717","0.868302933746543","1"
"Permanent","1999","16-34 y.","Single parent ","90","0.547013524859123","0.47174123982845","0.622285809889796","1"
"Permanent","1999","16-34 y.","Couple + C. LE 16 ","696","0.895626438464081","0.874224714225104","0.917028162703058","1"
"Permanent","1999","35-65 y.","Single parent ","202","0.872410140742403","0.829292736776672","0.915527544708133","1"
"Permanent","1999","16-34 y.","Couple + C. GT 16 ","286","0.498073088133777","0.455625671333498","0.540520504934057","1"
"Permanent","1999","16-34 y.","Couple + C. LE and GT 16","66","0.338204733645777","0.273911082017887","0.402498385273666","1"
"Permanent","1999","35-65 y.","1-pers.-HH","295","0.91752599943683","0.887618911275318","0.947433087598342","1"
"Permanent","1999","35-65 y.","(Married) couple without C. ","1024","0.950035794896756","0.937095814252143","0.962975775541368","1"
"Permanent","1999","35-65 y.","Couple + C. LE 16 ","1119","0.936352897528552","0.922505918782257","0.950199876274846","1"
"Permanent","1999","35-65 y.","Couple + C. GT 16 ","853","0.934961675100992","0.91894875706363","0.950974593138354","1"
"Permanent","1999","35-65 y.","Couple + C. LE and GT 16","465","0.923334406474729","0.900175189476805","0.946493623472652","1"
"Permanent","1999","66 and older","1-pers.-HH","7","","","","1"
"Permanent","1999","66 and older","(Married) couple without C. ","13","","","","1"
"Permanent","1999","66 and older","Single parent ","","","","","1"
"Permanent","1999","66 and older","Couple + C. LE 16 ","","","","","1"
"Permanent","1999","66 and older","Couple + C. GT 16 ","1","","","","1"
"Permanent","1999","66 and older","Couple + C. LE and GT 16","","","","","1"
"Limited","2000","16-34 y.","1-pers.-HH","149","0.241325552091225","0.207644811756809","0.275006292425641","2"
"Limited","2000","16-34 y.","(Married) couple without C. ","178","0.162853510735313","0.140149607357604","0.185557414113022","2"
"Limited","2000","16-34 y.","Single parent ","106","0.414784328403298","0.354665932857743","0.474902723948852","2"
"Limited","2000","16-34 y.","Couple + C. LE 16 ","124","0.121106240224506","0.101201354270012","0.141011126178999","2"
"Limited","2000","16-34 y.","Couple + C. GT 16 ","397","0.513706559089995","0.478653224727055","0.548759893452935","2"
"Limited","2000","35-65 y.","(Married) couple without C. ","97","0.0489437957387529","0.0391989527484229","0.0586886387290828","2"
"Limited","2000","35-65 y.","Single parent ","38","0.117198124805459","0.0850682020664392","0.149328047544478","2"
"Limited","2000","35-65 y.","Couple + C. LE 16 ","131","0.0654064612788586","0.0548794684709379","0.0759334540867793","2"
"Limited","2000","35-65 y.","Couple + C. GT 16 ","68","0.0483547660013607","0.0372013414570828","0.0595081905456387","2"
"Limited","2000","35-65 y.","Couple + C. LE and GT 16","42","0.0589774373619195","0.0425079612261017","0.0754469134977373","2"
"Limited","2000","66 and older","1-pers.-HH","1","","","","2"
"Limited","2000","66 and older","(Married) couple without C. ","3","","","","2"
"Limited","2000","16-34 y.","Couple + C. LE and GT 16","230","0.752252668465977","0.704503080520826","0.800002256411127","2"
"Limited","2000","35-65 y.","1-pers.-HH","60","0.0783595247178108","0.0587436750342009","0.0979753744014207","2"
"Limited","2000","66 and older","Single parent ","","","","","2"
"Limited","2000","66 and older","Couple + C. LE 16 ","","","","","2"
"Limited","2000","66 and older","Couple + C. GT 16 ","","","","","2"
"Limited","2000","66 and older","Couple + C. LE and GT 16","","","","","2"
"Permanent","2000","16-34 y.","1-pers.-HH","471","0.758674447908775","0.724993707574359","0.792355188243191","1"
"Permanent","2000","16-34 y.","(Married) couple without C. ","838","0.837146489264687","0.814442585886978","0.859850392642396","1"
"Permanent","2000","16-34 y.","Single parent ","152","0.585215671596702","0.525097276051148","0.645334067142257","1"
"Permanent","2000","16-34 y.","Couple + C. LE 16 ","908","0.878893759775494","0.858988873821001","0.898798645729988","1"
"Permanent","2000","35-65 y.","Single parent ","347","0.882801875194541","0.850671952455522","0.914931797933561","1"
"Permanent","2000","16-34 y.","Couple + C. GT 16 ","384","0.486293440910005","0.451240106547065","0.521346775272945","1"
"Permanent","2000","16-34 y.","Couple + C. LE and GT 16","84","0.247747331534023","0.199997743588873","0.295496919479174","1"
"Permanent","2000","35-65 y.","1-pers.-HH","661","0.921640475282189","0.902024625598579","0.941256324965799","1"
"Permanent","2000","35-65 y.","(Married) couple without C. ","1786","0.951056204261247","0.941311361270917","0.960801047251577","1"
"Permanent","2000","35-65 y.","Couple + C. LE 16 ","1988","0.934593538721141","0.924066545913221","0.945120531529062","1"
"Permanent","2000","35-65 y.","Couple + C. GT 16 ","1353","0.951645233998639","0.940491809454361","0.962798658542917","1"
"Permanent","2000","35-65 y.","Couple + C. LE and GT 16","744","0.941022562638081","0.924553086502263","0.957492038773898","1"
"Permanent","2000","66 and older","1-pers.-HH","7","","","","1"
"Permanent","2000","66 and older","(Married) couple without C. ","18","","","","1"
"Permanent","2000","66 and older","Single parent ","","","","","1"
"Permanent","2000","66 and older","Couple + C. LE 16 ","","","","","1"
"Permanent","2000","66 and older","Couple + C. GT 16 ","3","","","","1"
"Permanent","2000","66 and older","Couple + C. LE and GT 16","","","","","1"
"Limited","2001","16-34 y.","1-pers.-HH","132","0.216466117867041","0.181984973830599","0.250947261903483","2"
"Limited","2001","16-34 y.","(Married) couple without C. ","149","0.167244349738963","0.142185402899177","0.19230329657875","2"
"Limited","2001","16-34 y.","Single parent ","108","0.501528682744007","0.437050902814208","0.566006462673807","2"
"Limited","2001","16-34 y.","Couple + C. LE 16 ","113","0.12480395262295","0.103494173453995","0.146113731791906","2"
"Limited","2001","16-34 y.","Couple + C. GT 16 ","362","0.533612761776902","0.496308697101149","0.570916826452655","2"
"Limited","2001","35-65 y.","(Married) couple without C. ","82","0.0494641709375487","0.0392875297161796","0.0596408121589178","2"
"Limited","2001","35-65 y.","Single parent ","34","0.0961332772956606","0.0653392966777507","0.12692725791357","2"
"Limited","2001","35-65 y.","Couple + C. LE 16 ","112","0.0568212350610148","0.046655102560705","0.0669873675613246","2"
"Limited","2001","35-65 y.","Couple + C. GT 16 ","61","0.0436105237317295","0.0325130918425544","0.0547079556209047","2"
"Limited","2001","35-65 y.","Couple + C. LE and GT 16","51","0.0695020126563733","0.0510162532982406","0.087987772014506","2"
"Limited","2001","66 and older","1-pers.-HH","","","","","2"
"Limited","2001","66 and older","(Married) couple without C. ","6","","","","2"
"Limited","2001","16-34 y.","Couple + C. LE and GT 16","211","0.719225790517859","0.667683003498346","0.770768577537372","2"
"Limited","2001","35-65 y.","1-pers.-HH","46","0.0587011573069251","0.0408486972287246","0.0765536173851256","2"
"Limited","2001","66 and older","Single parent ","","","","","2"
"Limited","2001","66 and older","Couple + C. LE 16 ","","","","","2"
"Limited","2001","66 and older","Couple + C. GT 16 ","","","","","2"
"Limited","2001","66 and older","Couple + C. LE and GT 16","","","","","2"
"Permanent","2001","16-34 y.","1-pers.-HH","416","0.783533882132959","0.749052738096517","0.818015026169401","1"
"Permanent","2001","16-34 y.","(Married) couple without C. ","703","0.832755650261037","0.80769670342125","0.857814597100823","1"
"Permanent","2001","16-34 y.","Single parent ","123","0.498471317255993","0.433993537326193","0.562949097185792","1"
"Permanent","2001","16-34 y.","Couple + C. LE 16 ","811","0.87519604737705","0.853886268208094","0.896505826546005","1"
"Permanent","2001","35-65 y.","Single parent ","318","0.90386672270434","0.87307274208643","0.934660703322249","1"
"Permanent","2001","16-34 y.","Couple + C. GT 16 ","325","0.466387238223098","0.429083173547345","0.503691302898851","1"
"Permanent","2001","16-34 y.","Couple + C. LE and GT 16","81","0.280774209482141","0.229231422462628","0.332316996501654","1"
"Permanent","2001","35-65 y.","1-pers.-HH","620","0.941298842693075","0.923446382614874","0.959151302771275","1"
"Permanent","2001","35-65 y.","(Married) couple without C. ","1662","0.950535829062451","0.940359187841082","0.96071247028382","1"
"Permanent","2001","35-65 y.","Couple + C. LE 16 ","1880","0.943178764938985","0.933012632438675","0.953344897439295","1"
"Permanent","2001","35-65 y.","Couple + C. GT 16 ","1240","0.956389476268271","0.945292044379095","0.967486908157446","1"
"Permanent","2001","35-65 y.","Couple + C. LE and GT 16","676","0.930497987343627","0.912012227985494","0.948983746701759","1"
"Permanent","2001","66 and older","1-pers.-HH","8","","","","1"
"Permanent","2001","66 and older","(Married) couple without C. ","17","","","","1"
"Permanent","2001","66 and older","Single parent ","","","","","1"
"Permanent","2001","66 and older","Couple + C. LE 16 ","","","","","1"
"Permanent","2001","66 and older","Couple + C. GT 16 ","1","","","","1"
"Permanent","2001","66 and older","Couple + C. LE and GT 16","","","","","1"
"Limited","2002","16-34 y.","1-pers.-HH","128","0.241320351344591","0.204472734658015","0.278167968031167","2"
"Limited","2002","35-65 y.","(Married) couple without C. ","88","0.038235529597401","0.0299303116367442","0.0465407475580577","2"
"Limited","2002","35-65 y.","Single parent ","37","0.102157611922435","0.0711726849091183","0.133142538935751","2"
"Limited","2002","35-65 y.","Couple + C. GT 16 ","69","0.0543099551732831","0.0426128177657996","0.0660070925807667","2"
"Limited","2002","35-65 y.","Couple + C. LE and GT 16","47","0.0798045332116376","0.0610729756071924","0.0985360908160828","2"
"Limited","2002","66 and older","1-pers.-HH","","","","","2"
"Limited","2002","66 and older","(Married) couple without C. ","5","","","","2"
"Limited","2002","16-34 y.","(Married) couple without C. ","133","0.176764456838089","0.150412693664947","0.203116220011231","2"
"Limited","2002","16-34 y.","Single parent ","115","0.497705059796316","0.434315962058606","0.561094157534026","2"
"Limited","2002","16-34 y.","Couple + C. LE 16 ","94","0.117537672811682","0.0955077414832119","0.139567604140152","2"
"Limited","2002","16-34 y.","Couple + C. GT 16 ","394","0.569863828913869","0.533800373499168","0.605927284328569","2"
"Limited","2002","16-34 y.","Couple + C. LE and GT 16","206","0.718337177165679","0.666115045355047","0.770559308976311","2"
"Limited","2002","35-65 y.","1-pers.-HH","55","0.0766922962093939","0.0564825864473622","0.0969020059714256","2"
"Limited","2002","35-65 y.","Couple + C. LE 16 ","111","0.0476876629682412","0.038641858084554","0.0567334678519284","2"
"Limited","2002","66 and older","Single parent ","","","","","2"
"Limited","2002","66 and older","Couple + C. LE 16 ","","","","","2"
"Limited","2002","66 and older","Couple + C. GT 16 ","","","","","2"
"Limited","2002","66 and older","Couple + C. LE and GT 16","","","","","2"
"Permanent","2002","16-34 y.","1-pers.-HH","390","0.758679648655409","0.721832031968833","0.795527265341985","1"
"Permanent","2002","16-34 y.","(Married) couple without C. ","672","0.823235543161911","0.796883779988769","0.849587306335053","1"
"Permanent","2002","16-34 y.","Single parent ","124","0.502294940203684","0.438905842465974","0.565684037941394","1"
