"plb0037_h","year","age_gr","sampreg","n","percent","lower_confidence","upper_confidence"
"Limited","2014","16-34 y.","West Germany","1242","0.382980812631099","0.366071962724357","0.399889662537841"
"Limited","2014","16-34 y.","East Germany","294","0.450717785947764","0.413538247989212","0.487897323906316"
"Limited","2014","35-65 y.","West Germany","740","0.0777233269522476","0.071991665028468","0.0834549888760271"
"Limited","2014","35-65 y.","East Germany","189","0.0699267074373277","0.0589591486905874","0.0808942661840679"
"Limited","2014","66 and older","West Germany","15","","",""
"Limited","2014","66 and older","East Germany","6","","",""
"Permanent","2015","16-34 y.","West Germany","1944","0.630445530612937","0.613878842117986","0.647012219107888"
"Permanent","2015","16-34 y.","East Germany","411","0.598474882805997","0.562289526322997","0.634660239288998"
"Permanent","2015","35-65 y.","West Germany","7570","0.919603522556964","0.913772138144901","0.925434906969028"
"Permanent","2015","35-65 y.","East Germany","1802","0.924679186751393","0.913028331134072","0.936330042368713"
"Permanent","2015","66 and older","West Germany","119","0.904616214183396","0.855065414421774","0.954167013945018"
"Permanent","2015","66 and older","East Germany","22","","",""
"Limited","2015","16-34 y.","West Germany","1317","0.369554469387063","0.352987780892112","0.386121157882014"
"Limited","2015","16-34 y.","East Germany","294","0.401525117194003","0.365339760711002","0.437710473677003"
"Limited","2015","35-65 y.","West Germany","782","0.0803964774430356","0.0745650930309718","0.0862278618550994"
"Limited","2015","35-65 y.","East Germany","169","0.0753208132486073","0.0636699576312868","0.0869716688659277"
"Limited","2015","66 and older","West Germany","16","","",""
"Limited","2015","66 and older","East Germany","4","","",""
"Permanent","2016","16-34 y.","West Germany","1674","0.597390890526064","0.579821130529563","0.614960650522566"
"Permanent","2016","16-34 y.","East Germany","374","0.604000891847802","0.565902018774227","0.642099764921377"
"Permanent","2016","35-65 y.","West Germany","6997","0.921906216753472","0.915952382762429","0.927860050744516"
"Permanent","2016","35-65 y.","East Germany","1749","0.911790530588982","0.899235285382776","0.924345775795187"
"Permanent","2016","66 and older","West Germany","107","0.804944541992408","0.736030414168044","0.873858669816773"
"Permanent","2016","66 and older","East Germany","18","","",""
"Limited","2016","16-34 y.","West Germany","1319","0.402609109473936","0.385039349477434","0.420178869470437"
"Limited","2016","16-34 y.","East Germany","259","0.395999108152198","0.357900235078623","0.434097981225773"
"Limited","2016","35-65 y.","West Germany","805","0.0780937832465276","0.072139949255484","0.0840476172375712"
"Limited","2016","35-65 y.","East Germany","211","0.0882094694110184","0.075654224204813","0.100764714617224"
"Limited","2016","66 and older","West Germany","20","","",""
"Limited","2016","66 and older","East Germany","7","","",""
"Permanent","2017","16-34 y.","West Germany","1961","0.612160306936552","0.596154344169396","0.628166269703708"
"Permanent","2017","16-34 y.","East Germany","428","0.669037873991173","0.634902775391081","0.703172972591265"
"Permanent","2017","35-65 y.","West Germany","7963","0.920177377238646","0.914522938455196","0.925831816022096"
"Permanent","2017","35-65 y.","East Germany","2066","0.918580499512568","0.907307989299683","0.929853009725453"
"Permanent","2017","66 and older","West Germany","141","0.880516882704004","0.82978039715766","0.931253368250349"
"Permanent","2017","66 and older","East Germany","28","","",""
"Limited","2017","16-34 y.","West Germany","1599","0.387839693063448","0.371833730296292","0.403845655830604"
"Limited","2017","16-34 y.","East Germany","302","0.330962126008827","0.296827027408735","0.365097224608919"
"Limited","2017","35-65 y.","West Germany","862","0.0798226227613542","0.0741681839779044","0.085477061544804"
"Limited","2017","35-65 y.","East Germany","195","0.0814195004874322","0.070146990274547","0.0926920107003173"
"Limited","2017","66 and older","West Germany","16","","",""
"Limited","2017","66 and older","East Germany","7","","",""
"Permanent","2018","16-34 y.","West Germany","1936","0.616327086961239","0.600411262315053","0.632242911607425"
"Permanent","2018","16-34 y.","East Germany","453","0.693668361094992","0.660589500053716","0.726747222136269"
"Permanent","2018","35-65 y.","West Germany","7649","0.923825005203035","0.91818750623985","0.929462504166219"
"Permanent","2018","35-65 y.","East Germany","2024","0.914640117688536","0.903063809587377","0.926216425789694"
"Permanent","2018","66 and older","West Germany","160","0.859308064957867","0.808653586412696","0.909962543503038"
"Permanent","2018","66 and older","East Germany","32","0.852912652478954","0.738785977213791","0.967039327744118"
"Limited","2018","16-34 y.","West Germany","1650","0.383672913038761","0.367757088392575","0.399588737684947"
"Limited","2018","16-34 y.","East Germany","293","0.306331638905008","0.273252777863731","0.339410499946284"
"Limited","2018","35-65 y.","West Germany","857","0.0761749947969654","0.070537495833781","0.0818124937601498"
"Limited","2018","35-65 y.","East Germany","214","0.0853598823114641","0.0737835742103056","0.0969361904126227"
"Limited","2018","66 and older","West Germany","21","","",""
"Limited","2018","66 and older","East Germany","5","","",""
"Permanent","2019","16-34 y.","West Germany","1855","0.629178626932347","0.612975990311461","0.645381263553234"
"Permanent","2019","16-34 y.","East Germany","402","0.68332389824334","0.648462805987559","0.718184990499121"
"Permanent","2019","35-65 y.","West Germany","7376","0.925962506952876","0.920303300999292","0.931621712906461"
"Permanent","2019","35-65 y.","East Germany","1966","0.931722515767372","0.921068627771228","0.942376403763515"
"Permanent","2019","66 and older","West Germany","185","0.899696259150652","0.858871564404797","0.940520953896506"
"Permanent","2019","66 and older","East Germany","43","0.844135479044906","0.743594571660384","0.944676386429428"
"Limited","2019","16-34 y.","West Germany","1559","0.370821373067653","0.354618736446766","0.387024009688539"
"Limited","2019","16-34 y.","East Germany","282","0.31667610175666","0.281815009500879","0.351537194012441"
"Limited","2019","35-65 y.","West Germany","847","0.0740374930471237","0.0683782870935392","0.0796966990007083"
"Limited","2019","35-65 y.","East Germany","187","0.0682774842326284","0.0576235962364847","0.0789313722287721"
"Limited","2019","66 and older","West Germany","23","","",""
"Limited","2019","66 and older","East Germany","7","","",""
