"plb0037_h","year","education","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Permanent","2010","no degree/no degree yet","(1a) inadequately completed","81","0.860263920413346","0.79230942018924","0.928218420637452"
"Permanent","2010","no degree/no degree yet","(1b) general elementary school","","","",""
"Permanent","2010","no degree/no degree yet","(1c) basic vocational qualification","","","",""
"Permanent","2010","no degree/no degree yet","(2b) intermediate general qualification","","","",""
"Permanent","2010","no degree/no degree yet","(2a) intermediate vocational","","","",""
"Permanent","2010","no degree/no degree yet","(2c_gen) general maturity certificate","","","",""
"Permanent","2010","no degree/no degree yet","(2c_voc) vocational maturity certificate","","","",""
"Permanent","2010","no degree/no degree yet","(3a) lower tertiary education","","","",""
"Permanent","2010","no degree/no degree yet","(3b) higher tertiary education","","","",""
"Limited","2010","lower secondary degree","(0) in school","","","",""
"Limited","2010","lower secondary degree","(1a) inadequately completed","","","",""
"Limited","2010","lower secondary degree","(1b) general elementary school","135","0.273693618439496","0.230745891210838","0.316641345668154"
"Limited","2010","lower secondary degree","(1c) basic vocational qualification","205","0.0778364030112491","0.0664507036483633","0.0892221023741348"
"Limited","2010","lower secondary degree","(2b) intermediate general qualification","","","",""
"Limited","2010","lower secondary degree","(2a) intermediate vocational","1","","",""
"Limited","2010","lower secondary degree","(2c_gen) general maturity certificate","","","",""
"Limited","2010","lower secondary degree","(2c_voc) vocational maturity certificate","","","",""
"Limited","2010","lower secondary degree","(3a) lower tertiary education","","","",""
"Limited","2010","lower secondary degree","(3b) higher tertiary education","1","","",""
"Limited","2010","secondary school degree","(0) in school","","","",""
"Limited","2010","secondary school degree","(1a) inadequately completed","","","",""
"Limited","2010","secondary school degree","(1b) general elementary school","","","",""
"Limited","2010","secondary school degree","(1c) basic vocational qualification","","","",""
"Limited","2010","secondary school degree","(2b) intermediate general qualification","191","0.686985101773348","0.635775785433891","0.738194418112805"
"Limited","2010","secondary school degree","(2a) intermediate vocational","373","0.103791040118451","0.093992881192218","0.113589199044684"
"Limited","2010","secondary school degree","(2c_gen) general maturity certificate","","","",""
"Limited","2010","secondary school degree","(2c_voc) vocational maturity certificate","","","",""
"Limited","2010","secondary school degree","(3a) lower tertiary education","21","","",""
"Limited","2010","secondary school degree","(3b) higher tertiary education","5","","",""
"Limited","2010","college entrance qualification","(0) in school","","","",""
"Limited","2010","college entrance qualification","(1a) inadequately completed","","","",""
"Limited","2010","college entrance qualification","(1b) general elementary school","","","",""
"Limited","2010","college entrance qualification","(1c) basic vocational qualification","","","",""
"Limited","2010","college entrance qualification","(2b) intermediate general qualification","","","",""
"Limited","2010","college entrance qualification","(2a) intermediate vocational","","","",""
"Limited","2010","college entrance qualification","(2c_gen) general maturity certificate","169","0.643515740535946","0.589938706285937","0.697092774785956"
"Limited","2010","college entrance qualification","(2c_voc) vocational maturity certificate","128","0.11379381222668","0.0955428844614538","0.132044739991907"
"Limited","2010","college entrance qualification","(3a) lower tertiary education","53","0.069923856245934","0.0519579326339748","0.0878897798578932"
"Limited","2010","college entrance qualification","(3b) higher tertiary education","263","0.156880874215639","0.139510606242263","0.174251142189016"
"Limited","2010","Other degree","(0) in school","","","",""
"Limited","2010","Other degree","(1a) inadequately completed","","","",""
"Limited","2010","Other degree","(1b) general elementary school","29","","",""
"Limited","2010","Other degree","(1c) basic vocational qualification","25","","",""
"Limited","2010","Other degree","(2b) intermediate general qualification","","","",""
"Limited","2010","Other degree","(2a) intermediate vocational","","","",""
"Limited","2010","Other degree","(2c_gen) general maturity certificate","17","","",""
"Limited","2010","Other degree","(2c_voc) vocational maturity certificate","14","","",""
"Limited","2010","Other degree","(3a) lower tertiary education","2","","",""
"Limited","2010","Other degree","(3b) higher tertiary education","38","0.227663606877948","0.163290518611845","0.292036695144052"
"Limited","2010","no degree/no degree yet","(0) in school","12","","",""
"Limited","2010","no degree/no degree yet","(1a) inadequately completed","19","","",""
"Limited","2010","no degree/no degree yet","(1b) general elementary school","","","",""
"Limited","2010","no degree/no degree yet","(1c) basic vocational qualification","","","",""
"Limited","2010","no degree/no degree yet","(2b) intermediate general qualification","","","",""
"Limited","2010","no degree/no degree yet","(2a) intermediate vocational","","","",""
"Limited","2010","no degree/no degree yet","(2c_gen) general maturity certificate","","","",""
"Limited","2010","no degree/no degree yet","(2c_voc) vocational maturity certificate","","","",""
"Limited","2010","no degree/no degree yet","(3a) lower tertiary education","","","",""
"Limited","2010","no degree/no degree yet","(3b) higher tertiary education","1","","",""
"Permanent","2011","lower secondary degree","(0) in school","","","",""
"Permanent","2011","lower secondary degree","(1a) inadequately completed","","","",""
"Permanent","2011","lower secondary degree","(1b) general elementary school","358","0.738049258201763","0.699700183262373","0.776398333141152"
"Permanent","2011","lower secondary degree","(1c) basic vocational qualification","2260","0.909955736814782","0.898719390663491","0.921192082966072"
"Permanent","2011","lower secondary degree","(2b) intermediate general qualification","","","",""
"Permanent","2011","lower secondary degree","(2a) intermediate vocational","3","","",""
"Permanent","2011","lower secondary degree","(2c_gen) general maturity certificate","4","","",""
"Permanent","2011","lower secondary degree","(2c_voc) vocational maturity certificate","11","","",""
"Permanent","2011","lower secondary degree","(3a) lower tertiary education","18","","",""
"Permanent","2011","lower secondary degree","(3b) higher tertiary education","8","","",""
"Permanent","2011","secondary school degree","(0) in school","","","",""
"Permanent","2011","secondary school degree","(1a) inadequately completed","","","",""
"Permanent","2011","secondary school degree","(1b) general elementary school","","","",""
"Permanent","2011","secondary school degree","(1c) basic vocational qualification","","","",""
"Permanent","2011","secondary school degree","(2b) intermediate general qualification","184","0.406151466760456","0.357902456165055","0.454400477355856"
"Permanent","2011","secondary school degree","(2a) intermediate vocational","4038","0.889654455801026","0.880491907084318","0.898817004517735"
"Permanent","2011","secondary school degree","(2c_gen) general maturity certificate","","","",""
"Permanent","2011","secondary school degree","(2c_voc) vocational maturity certificate","10","","",""
"Permanent","2011","secondary school degree","(3a) lower tertiary education","321","0.951824445518592","0.92902942276059","0.974619468276594"
"Permanent","2011","secondary school degree","(3b) higher tertiary education","74","0.837709178047837","0.758859111404177","0.916559244691497"
"Permanent","2011","college entrance qualification","(0) in school","","","",""
"Permanent","2011","college entrance qualification","(1a) inadequately completed","","","",""
"Permanent","2011","college entrance qualification","(1b) general elementary school","","","",""
"Permanent","2011","college entrance qualification","(1c) basic vocational qualification","","","",""
"Permanent","2011","college entrance qualification","(2b) intermediate general qualification","","","",""
"Permanent","2011","college entrance qualification","(2a) intermediate vocational","","","",""
"Permanent","2011","college entrance qualification","(2c_gen) general maturity certificate","166","0.414019129537317","0.36174066484677","0.466297594227865"
"Permanent","2011","college entrance qualification","(2c_voc) vocational maturity certificate","1283","0.89332874282649","0.877390315697309","0.909267169955672"
"Permanent","2011","college entrance qualification","(3a) lower tertiary education","888","0.907926027580538","0.889617264285819","0.926234790875256"
"Permanent","2011","college entrance qualification","(3b) higher tertiary education","1726","0.83509088573092","0.818899772443717","0.851281999018124"
"Permanent","2011","Other degree","(0) in school","","","",""
"Permanent","2011","Other degree","(1a) inadequately completed","","","",""
"Permanent","2011","Other degree","(1b) general elementary school","144","0.85122518726234","0.798348966654943","0.904101407869737"
"Permanent","2011","Other degree","(1c) basic vocational qualification","216","0.889219031962169","0.850544525252712","0.927893538671625"
"Permanent","2011","Other degree","(2b) intermediate general qualification","","","",""
"Permanent","2011","Other degree","(2a) intermediate vocational","","","",""
"Permanent","2011","Other degree","(2c_gen) general maturity certificate","54","0.772698808053862","0.674522872449301","0.870874743658423"
"Permanent","2011","Other degree","(2c_voc) vocational maturity certificate","112","0.863650266945712","0.804661065549471","0.922639468341953"
"Permanent","2011","Other degree","(3a) lower tertiary education","16","","",""
"Permanent","2011","Other degree","(3b) higher tertiary education","147","0.824323598118549","0.770496240985498","0.8781509552516"
"Permanent","2011","no degree/no degree yet","(0) in school","15","","",""
"Permanent","2011","no degree/no degree yet","(1a) inadequately completed","105","0.752700174439534","0.680976322684638","0.824424026194429"
"Permanent","2011","no degree/no degree yet","(1b) general elementary school","","","",""
"Permanent","2011","no degree/no degree yet","(1c) basic vocational qualification","","","",""
"Permanent","2011","no degree/no degree yet","(2b) intermediate general qualification","","","",""
"Permanent","2011","no degree/no degree yet","(2a) intermediate vocational","","","",""
"Permanent","2011","no degree/no degree yet","(2c_gen) general maturity certificate","","","",""
"Permanent","2011","no degree/no degree yet","(2c_voc) vocational maturity certificate","","","",""
"Permanent","2011","no degree/no degree yet","(3a) lower tertiary education","","","",""
"Permanent","2011","no degree/no degree yet","(3b) higher tertiary education","","","",""
"Limited","2011","lower secondary degree","(0) in school","","","",""
"Limited","2011","lower secondary degree","(1a) inadequately completed","","","",""
"Limited","2011","lower secondary degree","(1b) general elementary school","147","0.261950741798237","0.223601666858848","0.300299816737627"
"Limited","2011","lower secondary degree","(1c) basic vocational qualification","233","0.0900442631852183","0.0788079170339275","0.101280609336509"
"Limited","2011","lower secondary degree","(2b) intermediate general qualification","1","","",""
"Limited","2011","lower secondary degree","(2a) intermediate vocational","","","",""
"Limited","2011","lower secondary degree","(2c_gen) general maturity certificate","","","",""
"Limited","2011","lower secondary degree","(2c_voc) vocational maturity certificate","","","",""
"Limited","2011","lower secondary degree","(3a) lower tertiary education","1","","",""
"Limited","2011","lower secondary degree","(3b) higher tertiary education","","","",""
"Limited","2011","secondary school degree","(0) in school","","","",""
"Limited","2011","secondary school degree","(1a) inadequately completed","","","",""
"Limited","2011","secondary school degree","(1b) general elementary school","","","",""
"Limited","2011","secondary school degree","(1c) basic vocational qualification","","","",""
"Limited","2011","secondary school degree","(2b) intermediate general qualification","214","0.593848533239544","0.545599522644144","0.642097543834945"
"Limited","2011","secondary school degree","(2a) intermediate vocational","454","0.110345544198974","0.101182995482265","0.119508092915682"
"Limited","2011","secondary school degree","(2c_gen) general maturity certificate","","","",""
"Limited","2011","secondary school degree","(2c_voc) vocational maturity certificate","","","",""
"Limited","2011","secondary school degree","(3a) lower tertiary education","18","","",""
"Limited","2011","secondary school degree","(3b) higher tertiary education","10","","",""
"Limited","2011","college entrance qualification","(0) in school","","","",""
"Limited","2011","college entrance qualification","(1a) inadequately completed","","","",""
"Limited","2011","college entrance qualification","(1b) general elementary school","","","",""
"Limited","2011","college entrance qualification","(1c) basic vocational qualification","","","",""
"Limited","2011","college entrance qualification","(2b) intermediate general qualification","","","",""
"Limited","2011","college entrance qualification","(2a) intermediate vocational","","","",""
"Limited","2011","college entrance qualification","(2c_gen) general maturity certificate","175","0.585980870462683","0.533702405772135","0.63825933515323"
"Limited","2011","college entrance qualification","(2c_voc) vocational maturity certificate","158","0.10667125717351","0.0907328300443278","0.122609684302691"
"Limited","2011","college entrance qualification","(3a) lower tertiary education","70","0.0920739724194623","0.0737652091247436","0.110382735714181"
"Limited","2011","college entrance qualification","(3b) higher tertiary education","292","0.16490911426908","0.148718000981876","0.181100227556283"
"Limited","2011","Other degree","(0) in school","","","",""
"Limited","2011","Other degree","(1a) inadequately completed","","","",""
"Limited","2011","Other degree","(1b) general elementary school","30","0.14877481273766","0.0958985921302633","0.201651033345057"
"Limited","2011","Other degree","(1c) basic vocational qualification","37","0.110780968037831","0.0721064613283751","0.149455474747288"
"Limited","2011","Other degree","(2b) intermediate general qualification","","","",""
"Limited","2011","Other degree","(2a) intermediate vocational","","","",""
"Limited","2011","Other degree","(2c_gen) general maturity certificate","16","","",""
"Limited","2011","Other degree","(2c_voc) vocational maturity certificate","18","","",""
"Limited","2011","Other degree","(3a) lower tertiary education","2","","",""
"Limited","2011","Other degree","(3b) higher tertiary education","45","0.175676401881451","0.1218490447484","0.229503759014502"
"Limited","2011","no degree/no degree yet","(0) in school","13","","",""
"Limited","2011","no degree/no degree yet","(1a) inadequately completed","34","0.247299825560466","0.175575973805571","0.319023677315362"
"Limited","2011","no degree/no degree yet","(1b) general elementary school","","","",""
"Limited","2011","no degree/no degree yet","(1c) basic vocational qualification","","","",""
"Limited","2011","no degree/no degree yet","(2b) intermediate general qualification","","","",""
"Limited","2011","no degree/no degree yet","(2a) intermediate vocational","","","",""
"Limited","2011","no degree/no degree yet","(2c_gen) general maturity certificate","","","",""
"Limited","2011","no degree/no degree yet","(2c_voc) vocational maturity certificate","","","",""
"Limited","2011","no degree/no degree yet","(3a) lower tertiary education","","","",""
"Limited","2011","no degree/no degree yet","(3b) higher tertiary education","1","","",""
"Permanent","2012","lower secondary degree","(0) in school","","","",""
"Permanent","2012","lower secondary degree","(1a) inadequately completed","","","",""
"Permanent","2012","lower secondary degree","(1b) general elementary school","377","0.715112199770424","0.677217902356624","0.753006497184223"
"Permanent","2012","lower secondary degree","(1c) basic vocational qualification","2179","0.92087459758285","0.910126549605522","0.931622645560178"
"Permanent","2012","lower secondary degree","(2b) intermediate general qualification","","","",""
"Permanent","2012","lower secondary degree","(2a) intermediate vocational","3","","",""
"Permanent","2012","lower secondary degree","(2c_gen) general maturity certificate","3","","",""
"Permanent","2012","lower secondary degree","(2c_voc) vocational maturity certificate","7","","",""
"Permanent","2012","lower secondary degree","(3a) lower tertiary education","18","","",""
"Permanent","2012","lower secondary degree","(3b) higher tertiary education","6","","",""
"Permanent","2012","secondary school degree","(0) in school","","","",""
"Permanent","2012","secondary school degree","(1a) inadequately completed","","","",""
"Permanent","2012","secondary school degree","(1b) general elementary school","","","",""
"Permanent","2012","secondary school degree","(1c) basic vocational qualification","","","",""
"Permanent","2012","secondary school degree","(2b) intermediate general qualification","173","0.494535022271356","0.44491466932779","0.544155375214921"
"Permanent","2012","secondary school degree","(2a) intermediate vocational","3984","0.893433121606155","0.884371307867035","0.902494935345276"
"Permanent","2012","secondary school degree","(2c_gen) general maturity certificate","","","",""
"Permanent","2012","secondary school degree","(2c_voc) vocational maturity certificate","9","","",""
"Permanent","2012","secondary school degree","(3a) lower tertiary education","291","0.967256239611703","0.947413396525097","0.987099082698309"
"Permanent","2012","secondary school degree","(3b) higher tertiary education","68","0.949940230589459","0.901232792050344","0.998647669128574"
"Permanent","2012","college entrance qualification","(0) in school","","","",""
"Permanent","2012","college entrance qualification","(1a) inadequately completed","","","",""
"Permanent","2012","college entrance qualification","(1b) general elementary school","","","",""
"Permanent","2012","college entrance qualification","(1c) basic vocational qualification","","","",""
"Permanent","2012","college entrance qualification","(2b) intermediate general qualification","","","",""
"Permanent","2012","college entrance qualification","(2a) intermediate vocational","","","",""
"Permanent","2012","college entrance qualification","(2c_gen) general maturity certificate","165","0.402530675580692","0.352895478062651","0.452165873098734"
"Permanent","2012","college entrance qualification","(2c_voc) vocational maturity certificate","1284","0.871368637059085","0.854124629364663","0.888612644753506"
"Permanent","2012","college entrance qualification","(3a) lower tertiary education","869","0.910179864469291","0.891862599344732","0.928497129593851"
"Permanent","2012","college entrance qualification","(3b) higher tertiary education","1672","0.815466224423695","0.798331932746362","0.832600516101027"
"Permanent","2012","Other degree","(0) in school","","","",""
"Permanent","2012","Other degree","(1a) inadequately completed","","","",""
"Permanent","2012","Other degree","(1b) general elementary school","157","0.869238450957166","0.821918936653738","0.916557965260593"
"Permanent","2012","Other degree","(1c) basic vocational qualification","217","0.850758221309774","0.806937500380175","0.894578942239373"
"Permanent","2012","Other degree","(2b) intermediate general qualification","","","",""
"Permanent","2012","Other degree","(2a) intermediate vocational","","","",""
"Permanent","2012","Other degree","(2c_gen) general maturity certificate","59","0.738727216731528","0.643638212251121","0.833816221211935"
"Permanent","2012","Other degree","(2c_voc) vocational maturity certificate","131","0.875221043796488","0.823363094152649","0.927078993440327"
"Permanent","2012","Other degree","(3a) lower tertiary education","16","","",""
"Permanent","2012","Other degree","(3b) higher tertiary education","165","0.802469529212569","0.748232706105168","0.856706352319969"
"Permanent","2012","no degree/no degree yet","(0) in school","25","","",""
"Permanent","2012","no degree/no degree yet","(1a) inadequately completed","114","0.764978768163559","0.698441643129907","0.831515893197211"
"Permanent","2012","no degree/no degree yet","(1b) general elementary school","","","",""
"Permanent","2012","no degree/no degree yet","(1c) basic vocational qualification","","","",""
"Permanent","2012","no degree/no degree yet","(2b) intermediate general qualification","","","",""
"Permanent","2012","no degree/no degree yet","(2a) intermediate vocational","","","",""
"Permanent","2012","no degree/no degree yet","(2c_gen) general maturity certificate","","","",""
"Permanent","2012","no degree/no degree yet","(2c_voc) vocational maturity certificate","","","",""
"Permanent","2012","no degree/no degree yet","(3a) lower tertiary education","","","",""
"Permanent","2012","no degree/no degree yet","(3b) higher tertiary education","1","","",""
"Limited","2012","lower secondary degree","(0) in school","","","",""
"Limited","2012","lower secondary degree","(1a) inadequately completed","","","",""
"Limited","2012","lower secondary degree","(1b) general elementary school","168","0.284887800229576","0.246993502815777","0.322782097643376"
"Limited","2012","lower secondary degree","(1c) basic vocational qualification","244","0.0791254024171499","0.0683773544398217","0.089873450394478"
"Limited","2012","lower secondary degree","(2b) intermediate general qualification","","","",""
"Limited","2012","lower secondary degree","(2a) intermediate vocational","1","","",""
"Limited","2012","lower secondary degree","(2c_gen) general maturity certificate","","","",""
"Limited","2012","lower secondary degree","(2c_voc) vocational maturity certificate","","","",""
"Limited","2012","lower secondary degree","(3a) lower tertiary education","","","",""
"Limited","2012","lower secondary degree","(3b) higher tertiary education","","","",""
"Limited","2012","secondary school degree","(0) in school","","","",""
"Limited","2012","secondary school degree","(1a) inadequately completed","","","",""
"Limited","2012","secondary school degree","(1b) general elementary school","","","",""
"Limited","2012","secondary school degree","(1c) basic vocational qualification","","","",""
"Limited","2012","secondary school degree","(2b) intermediate general qualification","217","0.505464977728644","0.455844624785079","0.55508533067221"
"Limited","2012","secondary school degree","(2a) intermediate vocational","470","0.106566878393845","0.0975050646547243","0.115628692132965"
"Limited","2012","secondary school degree","(2c_gen) general maturity certificate","","","",""
"Limited","2012","secondary school degree","(2c_voc) vocational maturity certificate","","","",""
"Limited","2012","secondary school degree","(3a) lower tertiary education","18","","",""
"Limited","2012","secondary school degree","(3b) higher tertiary education","9","","",""
"Limited","2012","college entrance qualification","(0) in school","","","",""
"Limited","2012","college entrance qualification","(1a) inadequately completed","","","",""
"Limited","2012","college entrance qualification","(1b) general elementary school","","","",""
"Limited","2012","college entrance qualification","(1c) basic vocational qualification","","","",""
"Limited","2012","college entrance qualification","(2b) intermediate general qualification","","","",""
"Limited","2012","college entrance qualification","(2a) intermediate vocational","","","",""
"Limited","2012","college entrance qualification","(2c_gen) general maturity certificate","210","0.597469324419307","0.547834126901266","0.647104521937349"
"Limited","2012","college entrance qualification","(2c_voc) vocational maturity certificate","164","0.128631362940915","0.111387355246494","0.145875370635337"
"Limited","2012","college entrance qualification","(3a) lower tertiary education","67","0.0898201355307087","0.0715028704061491","0.108137400655268"
"Limited","2012","college entrance qualification","(3b) higher tertiary education","297","0.184533775576305","0.167399483898973","0.201668067253638"
"Limited","2012","Other degree","(0) in school","","","",""
"Limited","2012","Other degree","(1a) inadequately completed","","","",""
"Limited","2012","Other degree","(1b) general elementary school","38","0.130761549042834","0.0834420347394065","0.178081063346261"
"Limited","2012","Other degree","(1c) basic vocational qualification","37","0.149241778690226","0.105421057760627","0.193062499619825"
"Limited","2012","Other degree","(2b) intermediate general qualification","","","",""
"Limited","2012","Other degree","(2a) intermediate vocational","","","",""
"Limited","2012","Other degree","(2c_gen) general maturity certificate","23","","",""
"Limited","2012","Other degree","(2c_voc) vocational maturity certificate","25","","",""
"Limited","2012","Other degree","(3a) lower tertiary education","","","",""
"Limited","2012","Other degree","(3b) higher tertiary education","42","0.197530470787431","0.143293647680031","0.251767293894832"
"Limited","2012","no degree/no degree yet","(0) in school","15","","",""
"Limited","2012","no degree/no degree yet","(1a) inadequately completed","42","0.235021231836441","0.168484106802789","0.301558356870093"
"Limited","2012","no degree/no degree yet","(1b) general elementary school","","","",""
"Limited","2012","no degree/no degree yet","(1c) basic vocational qualification","","","",""
"Limited","2012","no degree/no degree yet","(2b) intermediate general qualification","","","",""
"Limited","2012","no degree/no degree yet","(2a) intermediate vocational","","","",""
"Limited","2012","no degree/no degree yet","(2c_gen) general maturity certificate","","","",""
"Limited","2012","no degree/no degree yet","(2c_voc) vocational maturity certificate","","","",""
"Limited","2012","no degree/no degree yet","(3a) lower tertiary education","","","",""
"Limited","2012","no degree/no degree yet","(3b) higher tertiary education","","","",""
"Permanent","2013","lower secondary degree","(0) in school","","","",""
"Permanent","2013","lower secondary degree","(1a) inadequately completed","","","",""
"Permanent","2013","lower secondary degree","(1b) general elementary school","409","0.710767821144949","0.675776896650242","0.745758745639656"
"Permanent","2013","lower secondary degree","(1c) basic vocational qualification","2160","0.908161879281493","0.896631789264751","0.919691969298234"
"Permanent","2013","lower secondary degree","(2b) intermediate general qualification","1","","",""
"Permanent","2013","lower secondary degree","(2a) intermediate vocational","4","","",""
"Permanent","2013","lower secondary degree","(2c_gen) general maturity certificate","1","","",""
"Permanent","2013","lower secondary degree","(2c_voc) vocational maturity certificate","5","","",""
"Permanent","2013","lower secondary degree","(3a) lower tertiary education","15","","",""
"Permanent","2013","lower secondary degree","(3b) higher tertiary education","5","","",""
"Permanent","2013","secondary school degree","(0) in school","","","",""
"Permanent","2013","secondary school degree","(1a) inadequately completed","","","",""
"Permanent","2013","secondary school degree","(1b) general elementary school","","","",""
"Permanent","2013","secondary school degree","(1c) basic vocational qualification","","","",""
"Permanent","2013","secondary school degree","(2b) intermediate general qualification","200","0.451942021266719","0.40937011929376","0.494513923239677"
"Permanent","2013","secondary school degree","(2a) intermediate vocational","3900","0.8979902544079","0.889010543318911","0.90696996549689"
"Permanent","2013","secondary school degree","(2c_gen) general maturity certificate","","","",""
"Permanent","2013","secondary school degree","(2c_voc) vocational maturity certificate","9","","",""
"Permanent","2013","secondary school degree","(3a) lower tertiary education","281","0.967607705364975","0.947439244740009","0.987776165989942"
"Permanent","2013","secondary school degree","(3b) higher tertiary education","66","0.890475069761518","0.819321022751199","0.961629116771837"
"Permanent","2013","college entrance qualification","(0) in school","","","",""
"Permanent","2013","college entrance qualification","(1a) inadequately completed","","","",""
"Permanent","2013","college entrance qualification","(1b) general elementary school","","","",""
"Permanent","2013","college entrance qualification","(1c) basic vocational qualification","","","",""
"Permanent","2013","college entrance qualification","(2b) intermediate general qualification","","","",""
"Permanent","2013","college entrance qualification","(2a) intermediate vocational","","","",""
"Permanent","2013","college entrance qualification","(2c_gen) general maturity certificate","201","0.404262050391163","0.359989329641935","0.448534771140392"
"Permanent","2013","college entrance qualification","(2c_voc) vocational maturity certificate","1319","0.880888037056063","0.864396465779482","0.897379608332644"
"Permanent","2013","college entrance qualification","(3a) lower tertiary education","863","0.90758591789967","0.889052324826869","0.92611951097247"
"Permanent","2013","college entrance qualification","(3b) higher tertiary education","1652","0.822667358325799","0.805800994951649","0.839533721699949"
"Permanent","2013","Other degree","(0) in school","","","",""
"Permanent","2013","Other degree","(1a) inadequately completed","","","",""
"Permanent","2013","Other degree","(1b) general elementary school","381","0.85062025820597","0.818220980558971","0.88301953585297"
"Permanent","2013","Other degree","(1c) basic vocational qualification","454","0.858219990095812","0.828771670167544","0.887668310024079"
"Permanent","2013","Other degree","(2b) intermediate general qualification","","","",""
"Permanent","2013","Other degree","(2a) intermediate vocational","","","",""
"Permanent","2013","Other degree","(2c_gen) general maturity certificate","211","0.771855501949893","0.722348508559594","0.821362495340193"
"Permanent","2013","Other degree","(2c_voc) vocational maturity certificate","337","0.835373631723728","0.799907524231914","0.870839739215542"
"Permanent","2013","Other degree","(3a) lower tertiary education","19","","",""
"Permanent","2013","Other degree","(3b) higher tertiary education","499","0.788484507637246","0.756720967341853","0.82024804793264"
"Permanent","2013","no degree/no degree yet","(0) in school","41","0.523526818851621","0.40652630513653","0.640527332566712"
"Permanent","2013","no degree/no degree yet","(1a) inadequately completed","171","0.691687423076584","0.633980077571492","0.749394768581677"
"Permanent","2013","no degree/no degree yet","(1b) general elementary school","","","",""
"Permanent","2013","no degree/no degree yet","(1c) basic vocational qualification","","","",""
"Permanent","2013","no degree/no degree yet","(2b) intermediate general qualification","","","",""
"Permanent","2013","no degree/no degree yet","(2a) intermediate vocational","","","",""
"Permanent","2013","no degree/no degree yet","(2c_gen) general maturity certificate","","","",""
"Permanent","2013","no degree/no degree yet","(2c_voc) vocational maturity certificate","","","",""
"Permanent","2013","no degree/no degree yet","(3a) lower tertiary education","","","",""
"Permanent","2013","no degree/no degree yet","(3b) higher tertiary education","3","","",""
"Limited","2013","lower secondary degree","(0) in school","","","",""
"Limited","2013","lower secondary degree","(1a) inadequately completed","","","",""
"Limited","2013","lower secondary degree","(1b) general elementary school","236","0.289232178855051","0.254241254360344","0.324223103349758"
"Limited","2013","lower secondary degree","(1c) basic vocational qualification","250","0.0918381207185075","0.080308030701766","0.103368210735249"
"Limited","2013","lower secondary degree","(2b) intermediate general qualification","","","",""
"Limited","2013","lower secondary degree","(2a) intermediate vocational","","","",""
"Limited","2013","lower secondary degree","(2c_gen) general maturity certificate","","","",""
"Limited","2013","lower secondary degree","(2c_voc) vocational maturity certificate","1","","",""
"Limited","2013","lower secondary degree","(3a) lower tertiary education","1","","",""
"Limited","2013","lower secondary degree","(3b) higher tertiary education","2","","",""
"Limited","2013","secondary school degree","(0) in school","","","",""
"Limited","2013","secondary school degree","(1a) inadequately completed","","","",""
"Limited","2013","secondary school degree","(1b) general elementary school","","","",""
"Limited","2013","secondary school degree","(1c) basic vocational qualification","","","",""
"Limited","2013","secondary school degree","(2b) intermediate general qualification","325","0.548057978733281","0.505486076760323","0.59062988070624"
"Limited","2013","secondary school degree","(2a) intermediate vocational","464","0.1020097455921","0.0930300345031101","0.110989456681089"
"Limited","2013","secondary school degree","(2c_gen) general maturity certificate","","","",""
"Limited","2013","secondary school degree","(2c_voc) vocational maturity certificate","","","",""
"Limited","2013","secondary school degree","(3a) lower tertiary education","15","","",""
"Limited","2013","secondary school degree","(3b) higher tertiary education","8","","",""
"Limited","2013","college entrance qualification","(0) in school","","","",""
"Limited","2013","college entrance qualification","(1a) inadequately completed","","","",""
"Limited","2013","college entrance qualification","(1b) general elementary school","","","",""
"Limited","2013","college entrance qualification","(1c) basic vocational qualification","","","",""
"Limited","2013","college entrance qualification","(2b) intermediate general qualification","","","",""
"Limited","2013","college entrance qualification","(2a) intermediate vocational","","","",""
"Limited","2013","college entrance qualification","(2c_gen) general maturity certificate","271","0.595737949608837","0.551465228859608","0.640010670358065"
"Limited","2013","college entrance qualification","(2c_voc) vocational maturity certificate","163","0.119111962943937","0.102620391667356","0.135603534220518"
"Limited","2013","college entrance qualification","(3a) lower tertiary education","75","0.0924140821003302","0.0738804890275296","0.110947675173131"
"Limited","2013","college entrance qualification","(3b) higher tertiary education","318","0.177332641674201","0.160466278300051","0.194199005048351"
"Limited","2013","Other degree","(0) in school","","","",""
"Limited","2013","Other degree","(1a) inadequately completed","","","",""
"Limited","2013","Other degree","(1b) general elementary school","84","0.14937974179403","0.11698046414703","0.181779019441029"
"Limited","2013","Other degree","(1c) basic vocational qualification","85","0.141780009904188","0.112331689975921","0.171228329832456"
"Limited","2013","Other degree","(2b) intermediate general qualification","","","",""
"Limited","2013","Other degree","(2a) intermediate vocational","","","",""
"Limited","2013","Other degree","(2c_gen) general maturity certificate","65","0.228144498050106","0.178637504659807","0.277651491440406"
"Limited","2013","Other degree","(2c_voc) vocational maturity certificate","83","0.164626368276272","0.129160260784458","0.200092475768086"
"Limited","2013","Other degree","(3a) lower tertiary education","5","","",""
"Limited","2013","Other degree","(3b) higher tertiary education","136","0.211515492362754","0.17975195206736","0.243279032658147"
"Limited","2013","no degree/no degree yet","(0) in school","29","","",""
"Limited","2013","no degree/no degree yet","(1a) inadequately completed","75","0.308312576923416","0.250605231418323","0.366019922428508"
"Limited","2013","no degree/no degree yet","(1b) general elementary school","","","",""
"Limited","2013","no degree/no degree yet","(1c) basic vocational qualification","","","",""
