"plb0037_h","year","hgtyp1hh","sampreg","n","percent","lower_confidence","upper_confidence"
"Limited","2009","1-pers.-HH","East Germany","52","0.221228726717109","0.16987914009381","0.272578313340409"
"Limited","2009","(Married) couple without C. ","West Germany","196","0.0980873747979382","0.0846496089189115","0.111525140676965"
"Limited","2009","(Married) couple without C. ","East Germany","68","0.135373221014924","0.108784328062015","0.161962113967833"
"Limited","2009","Single parent ","West Germany","82","0.243477942751747","0.200551679159906","0.286404206343588"
"Limited","2009","Single parent ","East Germany","49","0.420148244620477","0.337194040369498","0.503102448871456"
"Limited","2009","Couple + C. LE 16 ","West Germany","125","0.0837127684108356","0.0696454145640849","0.0977801222575862"
"Limited","2009","Couple + C. LE 16 ","East Germany","54","0.107794493405433","0.0782410122234145","0.137347974587451"
"Limited","2009","Couple + C. GT 16 ","West Germany","265","0.247679316461191","0.224436619327705","0.270922013594678"
"Limited","2009","Couple + C. GT 16 ","East Germany","110","0.249375941965395","0.212437268079067","0.286314615851722"
"Limited","2009","Couple + C. LE and GT 16","West Germany","104","0.217000803238766","0.183012052988107","0.250989553489426"
"Limited","2009","Couple + C. LE and GT 16","East Germany","36","0.291883651943875","0.216031877671981","0.36773542621577"
"Permanent","2010","1-pers.-HH","West Germany","651","0.859574959461677","0.835239958559971","0.883909960363383"
"Permanent","2010","1-pers.-HH","East Germany","191","0.753711538936349","0.699761760748772","0.807661317123926"
"Permanent","2010","(Married) couple without C. ","West Germany","1647","0.917210818872901","0.904575093007844","0.929846544737957"
"Permanent","2010","(Married) couple without C. ","East Germany","573","0.88889670877006","0.864395999150093","0.913397418390027"
"Permanent","2010","Single parent ","West Germany","764","0.730604446943437","0.702728602151279","0.758480291735595"
"Permanent","2010","Single parent ","East Germany","188","0.636502246089608","0.579021448309101","0.693983043870116"
"Permanent","2010","Couple + C. LE 16 ","West Germany","3223","0.886896780562281","0.876612059246155","0.897181501878407"
"Permanent","2010","Couple + C. LE 16 ","East Germany","766","0.882531597450139","0.861437437416867","0.903625757483411"
"Permanent","2010","Couple + C. GT 16 ","West Germany","999","0.767061006443114","0.743580932209134","0.790541080677094"
"Permanent","2010","Couple + C. GT 16 ","East Germany","347","0.715250353911221","0.67341389033522","0.757086817487222"
"Permanent","2010","Couple + C. LE and GT 16","West Germany","601","0.749560936085785","0.718717127691924","0.780404744479647"
"Permanent","2010","Couple + C. LE and GT 16","East Germany","107","0.679961264339665","0.60675821856186","0.753164310117469"
"Limited","2010","1-pers.-HH","West Germany","132","0.140425040538323","0.116090039636617","0.164760041440029"
"Limited","2010","1-pers.-HH","East Germany","54","0.246288461063651","0.192338682876074","0.300238239251228"
"Limited","2010","(Married) couple without C. ","West Germany","180","0.0827891811270995","0.0701534552620434","0.0954249069921556"
"Limited","2010","(Married) couple without C. ","East Germany","59","0.11110329122994","0.0866025816099727","0.135604000849907"
"Limited","2010","Single parent ","West Germany","209","0.269395553056563","0.241519708264405","0.297271397848721"
"Limited","2010","Single parent ","East Germany","81","0.363497753910392","0.306016956129884","0.420978551690899"
"Limited","2010","Couple + C. LE 16 ","West Germany","420","0.113103219437719","0.102818498121593","0.123387940753845"
"Limited","2010","Couple + C. LE 16 ","East Germany","129","0.117468402549861","0.0963742425165885","0.138562562583133"
"Limited","2010","Couple + C. GT 16 ","West Germany","246","0.232938993556886","0.209458919322906","0.256419067790866"
"Limited","2010","Couple + C. GT 16 ","East Germany","100","0.284749646088779","0.242913182512778","0.32658610966478"
"Limited","2010","Couple + C. LE and GT 16","West Germany","157","0.250439063914215","0.219595255520353","0.281282872308076"
"Limited","2010","Couple + C. LE and GT 16","East Germany","49","0.320038735660335","0.246835689882531","0.39324178143814"
"Permanent","2011","1-pers.-HH","West Germany","836","0.846857514383394","0.82445862498029","0.869256403786498"
"Permanent","2011","1-pers.-HH","East Germany","247","0.789943329627289","0.744743478885109","0.83514318036947"
"Permanent","2011","(Married) couple without C. ","West Germany","2055","0.881638204984226","0.868490538193797","0.894785871774654"
"Permanent","2011","(Married) couple without C. ","East Germany","677","0.883971644787117","0.861051429403763","0.906891860170472"
"Permanent","2011","Single parent ","West Germany","1066","0.760467444808188","0.737547236218223","0.783387653398152"
"Permanent","2011","Single parent ","East Germany","236","0.699576674170097","0.650263434561357","0.748889913778837"
"Permanent","2011","Couple + C. LE 16 ","West Germany","3793","0.894702227583694","0.885441593659843","0.903962861507545"
"Permanent","2011","Couple + C. LE 16 ","East Germany","883","0.853148668396695","0.831729053912648","0.874568282880741"
"Permanent","2011","Couple + C. GT 16 ","West Germany","1134","0.766201506397924","0.744218582753648","0.7881844300422"
"Permanent","2011","Couple + C. GT 16 ","East Germany","380","0.769164307240031","0.731029398442118","0.807299216037944"
"Permanent","2011","Couple + C. LE and GT 16","West Germany","817","0.801714842001794","0.777174298366999","0.826255385636588"
"Permanent","2011","Couple + C. LE and GT 16","East Germany","135","0.723969712404835","0.658664115060388","0.789275309749281"
"Limited","2011","1-pers.-HH","West Germany","157","0.153142485616606","0.130743596213502","0.17554137501971"
"Limited","2011","1-pers.-HH","East Germany","65","0.210056670372711","0.16485681963053","0.255256521114891"
"Limited","2011","(Married) couple without C. ","West Germany","264","0.118361795015774","0.105214128225346","0.131509461806203"
"Limited","2011","(Married) couple without C. ","East Germany","73","0.116028355212883","0.093108139829528","0.138948570596237"
"Limited","2011","Single parent ","West Germany","266","0.239532555191812","0.216612346601848","0.262452763781777"
"Limited","2011","Single parent ","East Germany","96","0.300423325829903","0.251110086221163","0.349736565438643"
"Limited","2011","Couple + C. LE 16 ","West Germany","427","0.105297772416306","0.0960371384924552","0.114558406340157"
"Limited","2011","Couple + C. LE 16 ","East Germany","166","0.146851331603305","0.125431717119259","0.168270946087352"
"Limited","2011","Couple + C. GT 16 ","West Germany","290","0.233798493602076","0.2118155699578","0.255781417246352"
"Limited","2011","Couple + C. GT 16 ","East Germany","89","0.230835692759969","0.192700783962056","0.268970601557882"
"Limited","2011","Couple + C. LE and GT 16","West Germany","197","0.198285157998206","0.173744614363412","0.222825701633001"
"Limited","2011","Couple + C. LE and GT 16","East Germany","45","0.276030287595165","0.210724690250719","0.341335884939612"
"Permanent","2012","1-pers.-HH","West Germany","923","0.844247614623086","0.822963140143057","0.865532089103114"
"Permanent","2012","1-pers.-HH","East Germany","274","0.785437006768074","0.742305805063637","0.82856820847251"
"Permanent","2012","(Married) couple without C. ","West Germany","2014","0.880871396948212","0.867545408237044","0.89419738565938"
"Permanent","2012","(Married) couple without C. ","East Germany","686","0.918244308109581","0.898739054122643","0.937749562096519"
"Permanent","2012","Single parent ","West Germany","1047","0.74495177711166","0.721534613275639","0.76836894094768"
"Permanent","2012","Single parent ","East Germany","237","0.706436990349008","0.657451616064053","0.755422364633963"
"Permanent","2012","Couple + C. LE 16 ","West Germany","3550","0.890373454261","0.880672099352674","0.900074809169327"
"Permanent","2012","Couple + C. LE 16 ","East Germany","832","0.840169963979101","0.817412115781119","0.862927812177084"
"Permanent","2012","Couple + C. GT 16 ","West Germany","1120","0.769378512365675","0.74743077360827","0.79132625112308"
"Permanent","2012","Couple + C. GT 16 ","East Germany","370","0.805690991855443","0.768887643925342","0.842494339785544"
"Permanent","2012","Couple + C. LE and GT 16","West Germany","844","0.787422645092317","0.76296546911466","0.811879821069974"
"Permanent","2012","Couple + C. LE and GT 16","East Germany","136","0.741503620364407","0.676822783922167","0.806184456806647"
"Limited","2012","1-pers.-HH","West Germany","192","0.155752385376914","0.134467910896886","0.177036859856943"
"Limited","2012","1-pers.-HH","East Germany","74","0.214562993231926","0.17143179152749","0.257694194936363"
"Limited","2012","(Married) couple without C. ","West Germany","256","0.119128603051788","0.10580261434062","0.132454591762956"
"Limited","2012","(Married) couple without C. ","East Germany","72","0.0817556918904192","0.0622504379034813","0.101260945877357"
"Limited","2012","Single parent ","West Germany","284","0.25504822288834","0.23163105905232","0.278465386724361"
"Limited","2012","Single parent ","East Germany","95","0.293563009650992","0.244577635366037","0.342548383935947"
"Limited","2012","Couple + C. LE 16 ","West Germany","434","0.109626545739","0.0999251908306732","0.119327900647326"
"Limited","2012","Couple + C. LE 16 ","East Germany","164","0.159830036020899","0.137072187822916","0.182587884218881"
"Limited","2012","Couple + C. GT 16 ","West Germany","295","0.230621487634325","0.20867374887692","0.252569226391729"
"Limited","2012","Couple + C. GT 16 ","East Germany","74","0.194309008144557","0.157505660214456","0.231112356074658"
"Limited","2012","Couple + C. LE and GT 16","West Germany","231","0.212577354907683","0.188120178930026","0.23703453088534"
"Limited","2012","Couple + C. LE and GT 16","East Germany","40","0.258496379635593","0.193815543193353","0.323177216077833"
"Permanent","2013","1-pers.-HH","West Germany","1009","0.820042134418747","0.7988644703763","0.841219798461194"
"Permanent","2013","1-pers.-HH","East Germany","277","0.804080012102475","0.762438702116178","0.845721322088772"
"Permanent","2013","(Married) couple without C. ","West Germany","2230","0.877194602327646","0.864532355006763","0.889856849648529"
"Permanent","2013","(Married) couple without C. ","East Germany","686","0.896506482034132","0.875019632987788","0.917993331080476"
"Permanent","2013","Single parent ","West Germany","1080","0.74338315169007","0.720585638533037","0.766180664847102"
"Permanent","2013","Single parent ","East Germany","254","0.731585714058553","0.685227152248582","0.777944275868524"
"Permanent","2013","Couple + C. LE 16 ","West Germany","3943","0.894542302320135","0.885594211147208","0.903490393493061"
"Permanent","2013","Couple + C. LE 16 ","East Germany","820","0.82117594946833","0.797183967423033","0.845167931513628"
"Permanent","2013","Couple + C. GT 16 ","West Germany","1326","0.783218581962506","0.763555885840639","0.802881278084374"
"Permanent","2013","Couple + C. GT 16 ","East Germany","301","0.769267350943812","0.726397269097874","0.81213743278975"
"Permanent","2013","Couple + C. LE and GT 16","West Germany","1015","0.790061957169058","0.768108217465488","0.812015696872628"
"Permanent","2013","Couple + C. LE and GT 16","East Germany","149","0.80106641771918","0.746151746661257","0.855981088777102"
"Limited","2013","1-pers.-HH","West Germany","255","0.179957865581254","0.158780201538807","0.2011355296237"
"Limited","2013","1-pers.-HH","East Germany","72","0.195919987897525","0.154278677911228","0.237561297883821"
"Limited","2013","(Married) couple without C. ","West Germany","351","0.122805397672354","0.110143150351471","0.135467644993237"
"Limited","2013","(Married) couple without C. ","East Germany","86","0.103493517965868","0.0820066689195239","0.124980367012212"
"Limited","2013","Single parent ","West Germany","330","0.25661684830993","0.233819335152897","0.279414361466963"
"Limited","2013","Single parent ","East Germany","97","0.268414285941447","0.222055724131476","0.314772847751418"
"Limited","2013","Couple + C. LE 16 ","West Germany","583","0.105457697679865","0.096509606506939","0.114405788852792"
"Limited","2013","Couple + C. LE 16 ","East Germany","160","0.17882405053167","0.154832068486372","0.202816032576967"
"Limited","2013","Couple + C. GT 16 ","West Germany","361","0.216781418037494","0.197118721915626","0.236444114159361"
"Limited","2013","Couple + C. GT 16 ","East Germany","70","0.230732649056188","0.18786256721025","0.273602730902126"
"Limited","2013","Couple + C. LE and GT 16","West Germany","307","0.209938042830942","0.187984303127372","0.231891782534512"
"Limited","2013","Couple + C. LE and GT 16","East Germany","54","0.19893358228082","0.144018911222898","0.253848253338743"
"Permanent","2014","1-pers.-HH","West Germany","934","0.831705242800166","0.809804174593661","0.853606311006672"
"Permanent","2014","1-pers.-HH","East Germany","268","0.781022351166073","0.737192836310569","0.824851866021578"
"Permanent","2014","(Married) couple without C. ","West Germany","2087","0.875045691942642","0.861816495889556","0.888274887995727"
"Permanent","2014","(Married) couple without C. ","East Germany","677","0.881038885064151","0.857976713293254","0.904101056835048"
"Permanent","2014","Single parent ","West Germany","877","0.723372947768832","0.697751828417156","0.748994067120508"
"Permanent","2014","Single parent ","East Germany","201","0.74585319967243","0.694112459072733","0.797593940272126"
"Permanent","2014","Couple + C. LE 16 ","West Germany","3399","0.873641319897933","0.863185518517034","0.884097121278833"
"Permanent","2014","Couple + C. LE 16 ","East Germany","712","0.841355002222473","0.816779801259781","0.865930203185164"
"Permanent","2014","Couple + C. GT 16 ","West Germany","1194","0.77660539898739","0.755603798240222","0.797606999734559"
"Permanent","2014","Couple + C. GT 16 ","East Germany","269","0.773567740614067","0.728412366336946","0.818723114891188"
"Permanent","2014","Couple + C. LE and GT 16","West Germany","920","0.773818372202218","0.750157825878908","0.797478918525529"
"Permanent","2014","Couple + C. LE and GT 16","East Germany","137","0.749595386211717","0.687164881991121","0.812025890432313"
"Limited","2014","1-pers.-HH","West Germany","187","0.168294757199834","0.146393688993328","0.190195825406339"
"Limited","2014","1-pers.-HH","East Germany","74","0.218977648833927","0.175148133978422","0.262807163689431"
"Limited","2014","(Married) couple without C. ","West Germany","313","0.124954308057358","0.111725112004273","0.138183504110444"
"Limited","2014","(Married) couple without C. ","East Germany","80","0.118961114935849","0.0958989431649516","0.142023286706746"
"Limited","2014","Single parent ","West Germany","294","0.276627052231168","0.251005932879492","0.302248171582844"
"Limited","2014","Single parent ","East Germany","71","0.25414680032757","0.202406059727874","0.305887540927267"
"Limited","2014","Couple + C. LE 16 ","West Germany","480","0.126358680102067","0.115902878721167","0.136814481482966"
"Limited","2014","Couple + C. LE 16 ","East Germany","137","0.158644997777527","0.134069796814836","0.183220198740218"
"Limited","2014","Couple + C. GT 16 ","West Germany","317","0.22339460101261","0.202393000265442","0.244396201759778"
"Limited","2014","Couple + C. GT 16 ","East Germany","61","0.226432259385933","0.181276885108812","0.271587633663054"
"Limited","2014","Couple + C. LE and GT 16","West Germany","281","0.226181627797782","0.202521081474471","0.249842174121092"
"Limited","2014","Couple + C. LE and GT 16","East Germany","48","0.250404613788283","0.187974109567687","0.312835118008879"
"Permanent","2015","1-pers.-HH","West Germany","975","0.83970916354049","0.819080136461574","0.860338190619406"
"Permanent","2015","1-pers.-HH","East Germany","270","0.763975381719698","0.719296562430541","0.808654201008854"
"Permanent","2015","(Married) couple without C. ","West Germany","2152","0.885937160385289","0.873473703611785","0.898400617158793"
"Permanent","2015","(Married) couple without C. ","East Germany","671","0.902507511090318","0.881292702687126","0.92372231949351"
"Permanent","2015","Single parent ","West Germany","854","0.70632936623286","0.679786325093502","0.732872407372219"
"Permanent","2015","Single parent ","East Germany","199","0.748273188420213","0.696884487487076","0.79966188935335"
"Permanent","2015","Couple + C. LE 16 ","West Germany","3334","0.873365242175551","0.862863064390964","0.883867419960138"
"Permanent","2015","Couple + C. LE 16 ","East Germany","674","0.846633380209914","0.82161656348324","0.871650196936588"
"Permanent","2015","Couple + C. GT 16 ","West Germany","1159","0.766589583705606","0.745125850917472","0.788053316493739"
"Permanent","2015","Couple + C. GT 16 ","East Germany","240","0.825729798996497","0.782070210606301","0.869389387386694"
"Permanent","2015","Couple + C. LE and GT 16","West Germany","898","0.777592343838179","0.753964425297165","0.801220262379193"
"Permanent","2015","Couple + C. LE and GT 16","East Germany","142","0.761919917873921","0.700875847683277","0.822963988064564"
"Limited","2015","1-pers.-HH","West Germany","240","0.16029083645951","0.139661809380594","0.180919863538426"
"Limited","2015","1-pers.-HH","East Germany","77","0.236024618280302","0.191345798991146","0.280703437569459"
"Limited","2015","(Married) couple without C. ","West Germany","347","0.114062839614711","0.101599382841207","0.126526296388215"
"Limited","2015","(Married) couple without C. ","East Germany","80","0.0974924889096822","0.0762776805064904","0.118707297312874"
"Limited","2015","Single parent ","West Germany","277","0.29367063376714","0.267127592627781","0.320213674906498"
"Limited","2015","Single parent ","East Germany","75","0.251726811579787","0.20033811064665","0.303115512512924"
"Limited","2015","Couple + C. LE 16 ","West Germany","518","0.126634757824449","0.116132580039862","0.137136935609036"
"Limited","2015","Couple + C. LE 16 ","East Germany","123","0.153366619790086","0.128349803063412","0.17838343651676"
"Limited","2015","Couple + C. GT 16 ","West Germany","333","0.233410416294394","0.211946683506261","0.254874149082528"
"Limited","2015","Couple + C. GT 16 ","East Germany","50","0.174270201003503","0.130610612613306","0.2179297893937"
"Limited","2015","Couple + C. LE and GT 16","West Germany","292","0.222407656161821","0.198779737620807","0.246035574702835"
"Limited","2015","Couple + C. LE and GT 16","East Germany","45","0.238080082126079","0.177036011935436","0.299124152316723"
"Permanent","2016","1-pers.-HH","West Germany","896","0.814947645569441","0.792993930699236","0.836901360439645"
"Permanent","2016","1-pers.-HH","East Germany","270","0.756051952102185","0.711688908525495","0.800414995678874"
"Permanent","2016","(Married) couple without C. ","West Germany","1952","0.865931111202048","0.851988084445045","0.879874137959052"
"Permanent","2016","(Married) couple without C. ","East Germany","654","0.911706195966843","0.891319155238782","0.932093236694905"
"Permanent","2016","Single parent ","West Germany","781","0.728412719939019","0.70150995513473","0.755315484743308"
"Permanent","2016","Single parent ","East Germany","184","0.725360458036815","0.671723301786752","0.778997614286877"
"Permanent","2016","Couple + C. LE 16 ","West Germany","3001","0.8963647850412","0.886239852255979","0.906489717826422"
"Permanent","2016","Couple + C. LE 16 ","East Germany","645","0.835854061159946","0.809450196812783","0.86225792550711"
"Permanent","2016","Couple + C. GT 16 ","West Germany","1083","0.744918837804399","0.722230449434426","0.767607226174372"
"Permanent","2016","Couple + C. GT 16 ","East Germany","198","0.821316115056878","0.773248669495202","0.869383560618555"
"Permanent","2016","Couple + C. LE and GT 16","West Germany","879","0.780176031412543","0.75635471240393","0.803997350421156"
"Permanent","2016","Couple + C. LE and GT 16","East Germany","155","0.72791771145865","0.666848222386288","0.788987200531013"
"Limited","2016","1-pers.-HH","West Germany","306","0.185052354430559","0.163098639560355","0.207006069300764"
"Limited","2016","1-pers.-HH","East Germany","90","0.243948047897815","0.199585004321126","0.288311091474505"
"Limited","2016","(Married) couple without C. ","West Germany","342","0.134068888797952","0.120125862040948","0.148011915554955"
"Limited","2016","(Married) couple without C. ","East Germany","90","0.0882938040331569","0.0679067633050953","0.108680844761218"
"Limited","2016","Single parent ","West Germany","269","0.271587280060981","0.244684515256692","0.29849004486527"
"Limited","2016","Single parent ","East Germany","82","0.274639541963185","0.221002385713123","0.328276698213248"
"Limited","2016","Couple + C. LE 16 ","West Germany","480","0.103635214958799","0.0935102821735777","0.113760147744021"
"Limited","2016","Couple + C. LE 16 ","East Germany","111","0.164145938840054","0.13774207449289","0.190549803187217"
"Limited","2016","Couple + C. GT 16 ","West Germany","335","0.255081162195601","0.232392773825628","0.277769550565574"
"Limited","2016","Couple + C. GT 16 ","East Germany","46","0.178683884943122","0.130616439381445","0.226751330504799"
"Limited","2016","Couple + C. LE and GT 16","West Germany","282","0.219823968587457","0.196002649578844","0.24364528759607"
"Limited","2016","Couple + C. LE and GT 16","East Germany","49","0.27208228854135","0.211012799468987","0.333151777613712"
"Permanent","2017","1-pers.-HH","West Germany","1133","0.814133889203281","0.794867504206326","0.833400274200236"
"Permanent","2017","1-pers.-HH","East Germany","336","0.764634107514123","0.726281247139443","0.802986967888804"
"Permanent","2017","(Married) couple without C. ","West Germany","2373","0.872181905569233","0.859714186871413","0.884649624267052"
"Permanent","2017","(Married) couple without C. ","East Germany","775","0.904551937369675","0.884959361703299","0.924144513036051"
"Permanent","2017","Single parent ","West Germany","815","0.734228090378977","0.708063673037456","0.760392507720497"
"Permanent","2017","Single parent ","East Germany","193","0.754152065853254","0.702013366929417","0.806290764777091"
"Permanent","2017","Couple + C. LE 16 ","West Germany","3172","0.886959586715555","0.876758244120139","0.897160929310971"
"Permanent","2017","Couple + C. LE 16 ","East Germany","739","0.907701076664133","0.887973893405219","0.927428259923046"
"Permanent","2017","Couple + C. GT 16 ","West Germany","1352","0.761680573763998","0.741627095740118","0.781734051787878"
"Permanent","2017","Couple + C. GT 16 ","East Germany","244","0.849463178474887","0.809065306048712","0.889861050901063"
"Permanent","2017","Couple + C. LE and GT 16","West Germany","954","0.788964970871522","0.766371721774145","0.811558219968898"
"Permanent","2017","Couple + C. LE and GT 16","East Germany","188","0.786255358451685","0.734173192187966","0.838337524715405"
"Limited","2017","1-pers.-HH","West Germany","433","0.185866110796719","0.166599725799764","0.205132495793674"
"Limited","2017","1-pers.-HH","East Germany","134","0.235365892485877","0.197013032111196","0.273718752860557"
"Limited","2017","(Married) couple without C. ","West Germany","382","0.127818094430767","0.115350375732948","0.140285813128587"
"Limited","2017","(Married) couple without C. ","East Germany","89","0.0954480626303246","0.0758554869639487","0.115040638296701"
"Limited","2017","Single parent ","West Germany","280","0.265771909621023","0.239607492279503","0.291936326962544"
"Limited","2017","Single parent ","East Germany","69","0.245847934146746","0.193709235222909","0.297986633070583"
"Limited","2017","Couple + C. LE 16 ","West Germany","529","0.113040413284445","0.102839070689029","0.123241755879861"
"Limited","2017","Couple + C. LE 16 ","East Germany","88","0.0922989233358674","0.0725717400769543","0.11202610659478"
"Limited","2017","Couple + C. GT 16 ","West Germany","382","0.238319426236002","0.218265948212122","0.258372904259882"
"Limited","2017","Couple + C. GT 16 ","East Germany","57","0.150536821525113","0.110138949098937","0.190934693951288"
"Limited","2017","Couple + C. LE and GT 16","West Germany","299","0.211035029128478","0.188441780031101","0.233628278225854"
"Limited","2017","Couple + C. LE and GT 16","East Germany","50","0.213744641548315","0.161662475284595","0.265826807812034"
"Permanent","2018","1-pers.-HH","West Germany","1210","0.821647788065172","0.803353429351279","0.839942146779065"
"Permanent","2018","1-pers.-HH","East Germany","388","0.815126540335232","0.781202005634277","0.849051075036187"
"Permanent","2018","(Married) couple without C. ","West Germany","2294","0.869196284255076","0.856389754027055","0.882002814483097"
"Permanent","2018","(Married) couple without C. ","East Germany","765","0.906965431677235","0.887379813788708","0.926551049565762"
"Permanent","2018","Single parent ","West Germany","794","0.725027037459706","0.698544544260399","0.751509530659012"
"Permanent","2018","Single parent ","East Germany","194","0.719704918642843","0.66542299990349","0.773986837382196"
"Permanent","2018","Couple + C. LE 16 ","West Germany","2962","0.88643636772997","0.875969803125629","0.896902932334311"
"Permanent","2018","Couple + C. LE 16 ","East Germany","707","0.872355980530505","0.849530306041701","0.89518165501931"
"Permanent","2018","Couple + C. GT 16 ","West Germany","1287","0.787539261684666","0.767754220215457","0.807324303153874"
"Permanent","2018","Couple + C. GT 16 ","East Germany","240","0.87765452479642","0.840005186239136","0.915303863353705"
"Permanent","2018","Couple + C. LE and GT 16","West Germany","956","0.812762428827567","0.791136668092756","0.834388189562377"
"Permanent","2018","Couple + C. LE and GT 16","East Germany","181","0.755677176687292","0.702091368353054","0.809262985021529"
"Limited","2018","1-pers.-HH","West Germany","472","0.178352211934828","0.160057853220935","0.196646570648721"
"Limited","2018","1-pers.-HH","East Germany","115","0.184873459664768","0.150948924963813","0.218797994365723"
"Limited","2018","(Married) couple without C. ","West Germany","369","0.130803715744924","0.117997185516903","0.143610245972945"
"Limited","2018","(Married) couple without C. ","East Germany","80","0.0930345683227647","0.0734489504342377","0.112620186211292"
"Limited","2018","Single parent ","West Germany","298","0.274972962540295","0.248490469340988","0.301455455739601"
"Limited","2018","Single parent ","East Germany","69","0.280295081357157","0.226013162617804","0.33457700009651"
"Limited","2018","Couple + C. LE 16 ","West Germany","568","0.11356363227003","0.10309706766569","0.124030196874371"
"Limited","2018","Couple + C. LE 16 ","East Germany","114","0.127644019469494","0.10481834498069","0.150469693958299"
"Limited","2018","Couple + C. GT 16 ","West Germany","355","0.212460738315334","0.192675696846126","0.232245779784543"
"Limited","2018","Couple + C. GT 16 ","East Germany","51","0.12234547520358","0.0846961366462956","0.159994813760864"
"Limited","2018","Couple + C. LE and GT 16","West Germany","294","0.187237571172433","0.165611810437623","0.208863331907244"
"Limited","2018","Couple + C. LE and GT 16","East Germany","66","0.244322823312709","0.190737014978471","0.297908631646946"
"Permanent","2019","1-pers.-HH","West Germany","1261","0.824717078981339","0.806857508884369","0.842576649078309"
"Permanent","2019","1-pers.-HH","East Germany","368","0.845463998853951","0.812889337058798","0.878038660649105"
"Permanent","2019","(Married) couple without C. ","West Germany","2296","0.875183539215428","0.862595021282646","0.88777205714821"
"Permanent","2019","(Married) couple without C. ","East Germany","769","0.923984811559645","0.906115725479577","0.941853897639713"
"Permanent","2019","Single parent ","West Germany","743","0.72834630005754","0.701102048342707","0.755590551772374"
"Permanent","2019","Single parent ","East Germany","201","0.80308682049462","0.755026256997956","0.851147383991283"
"Permanent","2019","Couple + C. LE 16 ","West Germany","2707","0.890918982876562","0.880168189240132","0.901669776512992"
"Permanent","2019","Couple + C. LE 16 ","East Germany","632","0.859003605799855","0.833843879168687","0.884163332431022"
"Permanent","2019","Couple + C. GT 16 ","West Germany","1248","0.810076780591525","0.790668424891255","0.829485136291795"
"Permanent","2019","Couple + C. GT 16 ","East Germany","212","0.824548791468801","0.77786518896053","0.871232393977073"
"Permanent","2019","Couple + C. LE and GT 16","West Germany","941","0.793294005721638","0.771031761765983","0.815556249677292"
"Permanent","2019","Couple + C. LE and GT 16","East Germany","194","0.797545749760972","0.748418462787561","0.846673036734384"
"Limited","2019","1-pers.-HH","West Germany","480","0.175282921018661","0.157423350921691","0.19314249111563"
"Limited","2019","1-pers.-HH","East Germany","105","0.154536001146049","0.121961339350895","0.187110662941202"
"Limited","2019","(Married) couple without C. ","West Germany","352","0.124816460784572","0.11222794285179","0.137404978717354"
"Limited","2019","(Married) couple without C. ","East Germany","76","0.0760151884403553","0.0581461023602876","0.0938842745204231"
"Limited","2019","Single parent ","West Germany","281","0.27165369994246","0.244409448227626","0.298897951657294"
"Limited","2019","Single parent ","East Germany","62","0.196913179505381","0.148852616008717","0.244973743002044"
"Limited","2019","Couple + C. LE 16 ","West Germany","523","0.109081017123438","0.0983302234870082","0.119831810759868"
"Limited","2019","Couple + C. LE 16 ","East Germany","103","0.140996394200145","0.115836667568978","0.166156120831313"
"Limited","2019","Couple + C. GT 16 ","West Germany","321","0.189923219408475","0.170514863708205","0.209331575108745"
"Limited","2019","Couple + C. GT 16 ","East Germany","43","0.175451208531199","0.128767606022928","0.22213481103947"
"Limited","2019","Couple + C. LE and GT 16","West Germany","330","0.206705994278362","0.184443750322708","0.228968238234017"
"Limited","2019","Couple + C. LE and GT 16","East Germany","63","0.202454250239028","0.153326963265616","0.25158153721244"
