"plb0037_h","year","bula_h","sampreg","n","percent","lower_confidence","upper_confidence"
"Limited","2004","Brandenburg","East Germany","72","0.195830438217887","0.156843379848624","0.234817496587151"
"Limited","2004","Mecklenburg-Western Pomerania","West Germany","","","",""
"Limited","2004","Mecklenburg-Western Pomerania","East Germany","45","0.167881281631895","0.120594881383163","0.215167681880627"
"Limited","2004","Saxony","West Germany","","","",""
"Limited","2004","Saxony","East Germany","121","0.161414576135864","0.134852661492776","0.187976490778953"
"Limited","2004","Saxony-Anhalt","West Germany","","","",""
"Limited","2004","Saxony-Anhalt","East Germany","70","0.172036357044075","0.136154957177235","0.207917756910914"
"Limited","2004","Thuringia","West Germany","","","",""
"Limited","2004","Thuringia","East Germany","89","0.230343729386273","0.190313301803078","0.270374156969469"
"Permanent","2005","Schleswig-Holstein","West Germany","263","0.823230076374972","0.780134802526951","0.866325350222993"
"Permanent","2005","Schleswig-Holstein","East Germany","","","",""
"Permanent","2005","Hamburg","West Germany","112","0.859112236916197","0.79998550706627","0.918238966766123"
"Permanent","2005","Hamburg","East Germany","","","",""
"Permanent","2005","Lower Saxony","West Germany","720","0.872490292482748","0.849771520685962","0.895209064279534"
"Permanent","2005","Lower Saxony","East Germany","","","",""
"Permanent","2005","Bremen","West Germany","57","0.891802777577485","0.817423294465839","0.966182260689132"
"Permanent","2005","Bremen","East Germany","","","",""
"Permanent","2005","North Rhine-Westphalia","West Germany","1790","0.863341918494006","0.848421937222757","0.878261899765256"
"Permanent","2005","North Rhine-Westphalia","East Germany","","","",""
"Permanent","2005","Hesse","West Germany","628","0.834299345930027","0.806950312659152","0.861648379200901"
"Permanent","2005","Hesse","East Germany","","","",""
"Permanent","2005","Rhineland-Palatinate,Saarland","West Germany","478","0.808936390105837","0.77628763177535","0.841585148436324"
"Permanent","2005","Rhineland-Palatinate,Saarland","East Germany","","","",""
"Permanent","2005","Baden-Württemberg","West Germany","1088","0.899147667529756","0.882318833794237","0.915976501265275"
"Permanent","2005","Baden-Württemberg","East Germany","","","",""
"Permanent","2005","Bavaria","West Germany","1262","0.880406547594195","0.863553112615539","0.897259982572851"
"Permanent","2005","Bavaria","East Germany","","","",""
"Permanent","2005","Berlin","West Germany","159","0.844212007750432","0.791668955342892","0.896755060157972"
"Permanent","2005","Berlin","East Germany","129","0.780108196233215","0.717103055159196","0.843113337307234"
"Permanent","2005","Brandenburg","West Germany","","","",""
"Permanent","2005","Brandenburg","East Germany","328","0.818250304350137","0.780363629666955","0.856136979033319"
"Permanent","2005","Mecklenburg-Western Pomerania","West Germany","","","",""
"Permanent","2005","Mecklenburg-Western Pomerania","East Germany","187","0.742738929566516","0.686850836721847","0.798627022411186"
"Permanent","2005","Saxony","West Germany","","","",""
"Permanent","2005","Saxony","East Germany","610","0.8450375310668","0.818438577386234","0.871636484747367"
"Permanent","2005","Saxony-Anhalt","West Germany","","","",""
"Permanent","2005","Saxony-Anhalt","East Germany","343","0.819740300752059","0.782302696952546","0.857177904551571"
"Permanent","2005","Thuringia","West Germany","","","",""
"Permanent","2005","Thuringia","East Germany","314","0.767872095329736","0.725084250883152","0.810659939776319"
"Limited","2005","Schleswig-Holstein","West Germany","38","0.176769923625028","0.133674649777007","0.219865197473049"
"Limited","2005","Schleswig-Holstein","East Germany","","","",""
"Limited","2005","Hamburg","West Germany","21","","",""
"Limited","2005","Hamburg","East Germany","","","",""
"Limited","2005","Lower Saxony","West Germany","108","0.127509707517252","0.104790935720466","0.150228479314038"
"Limited","2005","Lower Saxony","East Germany","","","",""
"Limited","2005","Bremen","West Germany","10","","",""
"Limited","2005","Bremen","East Germany","","","",""
"Limited","2005","North Rhine-Westphalia","West Germany","246","0.136658081505994","0.121738100234744","0.151578062777243"
"Limited","2005","North Rhine-Westphalia","East Germany","","","",""
"Limited","2005","Hesse","West Germany","82","0.165700654069974","0.138351620799099","0.193049687340848"
"Limited","2005","Hesse","East Germany","","","",""
"Limited","2005","Rhineland-Palatinate,Saarland","West Germany","79","0.191063609894163","0.158414851563675","0.22371236822465"
"Limited","2005","Rhineland-Palatinate,Saarland","East Germany","","","",""
"Limited","2005","Baden-Württemberg","West Germany","142","0.100852332470244","0.0840234987347255","0.117681166205763"
"Limited","2005","Baden-Württemberg","East Germany","","","",""
"Limited","2005","Bavaria","West Germany","162","0.119593452405805","0.102740017427149","0.136446887384461"
"Limited","2005","Bavaria","East Germany","","","",""
"Limited","2005","Berlin","West Germany","24","","",""
"Limited","2005","Berlin","East Germany","37","0.219891803766785","0.156886662692766","0.282896944840804"
"Limited","2005","Brandenburg","West Germany","","","",""
"Limited","2005","Brandenburg","East Germany","70","0.181749695649863","0.143863020966681","0.219636370333045"
"Limited","2005","Mecklenburg-Western Pomerania","West Germany","","","",""
"Limited","2005","Mecklenburg-Western Pomerania","East Germany","48","0.257261070433484","0.201372977588814","0.313149163278153"
"Limited","2005","Saxony","West Germany","","","",""
"Limited","2005","Saxony","East Germany","101","0.1549624689332","0.128363515252633","0.181561422613766"
"Limited","2005","Saxony-Anhalt","West Germany","","","",""
"Limited","2005","Saxony-Anhalt","East Germany","62","0.180259699247942","0.142822095448429","0.217697303047454"
"Limited","2005","Thuringia","West Germany","","","",""
"Limited","2005","Thuringia","East Germany","60","0.232127904670264","0.189340060223681","0.274915749116848"
"Permanent","2006","Schleswig-Holstein","West Germany","256","0.803288265125425","0.758603225764585","0.847973304486264"
"Permanent","2006","Schleswig-Holstein","East Germany","","","",""
"Permanent","2006","Hamburg","West Germany","110","0.821761563671627","0.755200565779905","0.888322561563349"
"Permanent","2006","Hamburg","East Germany","","","",""
"Permanent","2006","Lower Saxony","West Germany","780","0.89040737102145","0.86986140081562","0.910953341227281"
"Permanent","2006","Lower Saxony","East Germany","","","",""
"Permanent","2006","Bremen","West Germany","58","0.827233370701676","0.736711266101338","0.917755475302014"
"Permanent","2006","Bremen","East Germany","","","",""
"Permanent","2006","North Rhine-Westphalia","West Germany","1792","0.846372344031847","0.83088335178019","0.861861336283503"
"Permanent","2006","North Rhine-Westphalia","East Germany","","","",""
"Permanent","2006","Hesse","West Germany","643","0.837691604631408","0.811106495624002","0.864276713638814"
"Permanent","2006","Hesse","East Germany","","","",""
"Permanent","2006","Rhineland-Palatinate,Saarland","West Germany","529","0.837323672176996","0.807914739135687","0.866732605218304"
"Permanent","2006","Rhineland-Palatinate,Saarland","East Germany","","","",""
"Permanent","2006","Baden-Württemberg","West Germany","1173","0.871763215455791","0.853807547799276","0.889718883112307"
"Permanent","2006","Baden-Württemberg","East Germany","","","",""
"Permanent","2006","Bavaria","West Germany","1322","0.878457002108912","0.861865711005149","0.895048293212674"
"Permanent","2006","Bavaria","East Germany","","","",""
"Permanent","2006","Berlin","West Germany","174","0.851018411983785","0.801546655459252","0.900490168508319"
"Permanent","2006","Berlin","East Germany","122","0.754251285655263","0.687541160338979","0.820961410971546"
"Permanent","2006","Brandenburg","West Germany","","","",""
"Permanent","2006","Brandenburg","East Germany","345","0.82487991936801","0.7883130834826","0.86144675525342"
"Permanent","2006","Mecklenburg-Western Pomerania","West Germany","","","",""
"Permanent","2006","Mecklenburg-Western Pomerania","East Germany","201","0.822156203288673","0.774565866277972","0.869746540299373"
"Permanent","2006","Saxony","West Germany","","","",""
"Permanent","2006","Saxony","East Germany","609","0.793601751609746","0.764141706992807","0.823061796226686"
"Permanent","2006","Saxony-Anhalt","West Germany","","","",""
"Permanent","2006","Saxony-Anhalt","East Germany","347","0.817068436619162","0.779961628069245","0.854175245169079"
"Permanent","2006","Thuringia","West Germany","","","",""
"Permanent","2006","Thuringia","East Germany","342","0.767680316702725","0.727195408735323","0.808165224670127"
"Limited","2006","Schleswig-Holstein","West Germany","48","0.196711734874575","0.152026695513736","0.241396774235415"
"Limited","2006","Schleswig-Holstein","East Germany","","","",""
"Limited","2006","Hamburg","West Germany","17","","",""
"Limited","2006","Hamburg","East Germany","","","",""
"Limited","2006","Lower Saxony","West Germany","108","0.10959262897855","0.089046658772719","0.13013859918438"
"Limited","2006","Lower Saxony","East Germany","","","",""
"Limited","2006","Bremen","West Germany","9","","",""
"Limited","2006","Bremen","East Germany","","","",""
"Limited","2006","North Rhine-Westphalia","West Germany","290","0.153627655968153","0.138138663716497","0.16911664821981"
"Limited","2006","North Rhine-Westphalia","East Germany","","","",""
"Limited","2006","Hesse","West Germany","96","0.162308395368592","0.135723286361186","0.188893504375998"
"Limited","2006","Hesse","East Germany","","","",""
"Limited","2006","Rhineland-Palatinate,Saarland","West Germany","76","0.162676327823004","0.133267394781696","0.192085260864313"
"Limited","2006","Rhineland-Palatinate,Saarland","East Germany","","","",""
"Limited","2006","Baden-Württemberg","West Germany","159","0.128236784544209","0.110281116887693","0.146192452200724"
"Limited","2006","Baden-Württemberg","East Germany","","","",""
"Limited","2006","Bavaria","West Germany","168","0.121542997891088","0.104951706787326","0.138134288994851"
"Limited","2006","Bavaria","East Germany","","","",""
"Limited","2006","Berlin","West Germany","25","","",""
"Limited","2006","Berlin","East Germany","38","0.245748714344737","0.179038589028454","0.312458839661021"
"Limited","2006","Brandenburg","West Germany","","","",""
"Limited","2006","Brandenburg","East Germany","70","0.17512008063199","0.13855324474658","0.2116869165174"
"Limited","2006","Mecklenburg-Western Pomerania","West Germany","","","",""
"Limited","2006","Mecklenburg-Western Pomerania","East Germany","47","0.177843796711327","0.130253459700627","0.225434133722028"
"Limited","2006","Saxony","West Germany","","","",""
"Limited","2006","Saxony","East Germany","116","0.206398248390253","0.176938203773314","0.235858293007193"
"Limited","2006","Saxony-Anhalt","West Germany","","","",""
"Limited","2006","Saxony-Anhalt","East Germany","70","0.182931563380838","0.145824754830921","0.220038371930755"
"Limited","2006","Thuringia","West Germany","","","",""
"Limited","2006","Thuringia","East Germany","76","0.232319683297275","0.191834775329874","0.272804591264677"
"Permanent","2007","Schleswig-Holstein","West Germany","215","0.797001621891372","0.748664236059334","0.845339007723411"
"Permanent","2007","Schleswig-Holstein","East Germany","","","",""
"Permanent","2007","Hamburg","West Germany","109","0.810178328266816","0.744026109574833","0.876330546958799"
"Permanent","2007","Hamburg","East Germany","","","",""
"Permanent","2007","Lower Saxony","West Germany","755","0.861268229158904","0.838377837879415","0.884158620438394"
"Permanent","2007","Lower Saxony","East Germany","","","",""
"Permanent","2007","Bremen","West Germany","57","0.771248087531082","0.674228089899129","0.868268085163035"
"Permanent","2007","Bremen","East Germany","","","",""
"Permanent","2007","North Rhine-Westphalia","West Germany","1726","0.859690369474657","0.844446322254876","0.874934416694439"
"Permanent","2007","North Rhine-Westphalia","East Germany","","","",""
"Permanent","2007","Hesse","West Germany","600","0.845535555668176","0.818550788157977","0.872520323178376"
"Permanent","2007","Hesse","East Germany","","","",""
"Permanent","2007","Rhineland-Palatinate,Saarland","West Germany","482","0.833805169363936","0.802609416214153","0.865000922513719"
"Permanent","2007","Rhineland-Palatinate,Saarland","East Germany","","","",""
"Permanent","2007","Baden-Württemberg","West Germany","1088","0.869413597198666","0.850659358389564","0.888167836007767"
"Permanent","2007","Baden-Württemberg","East Germany","","","",""
"Permanent","2007","Bavaria","West Germany","1271","0.872069603378331","0.854841917591967","0.889297289164694"
"Permanent","2007","Bavaria","East Germany","","","",""
"Permanent","2007","Berlin","West Germany","161","0.800701676584481","0.744488980227878","0.856914372941084"
"Permanent","2007","Berlin","East Germany","120","0.730611747547618","0.661869971013788","0.799353524081448"
"Permanent","2007","Brandenburg","West Germany","","","",""
"Permanent","2007","Brandenburg","East Germany","312","0.815120026007384","0.775618228951079","0.854621823063689"
"Permanent","2007","Mecklenburg-Western Pomerania","West Germany","","","",""
"Permanent","2007","Mecklenburg-Western Pomerania","East Germany","188","0.796866977461258","0.745752633306858","0.847981321615657"
"Permanent","2007","Saxony","West Germany","","","",""
"Permanent","2007","Saxony","East Germany","611","0.813736800015611","0.785475649689863","0.84199795034136"
"Permanent","2007","Saxony-Anhalt","West Germany","","","",""
"Permanent","2007","Saxony-Anhalt","East Germany","337","0.806854802147081","0.768455376750479","0.845254227543683"
"Permanent","2007","Thuringia","West Germany","","","",""
"Permanent","2007","Thuringia","East Germany","334","0.772687470506068","0.732071198450269","0.813303742561867"
"Limited","2007","Schleswig-Holstein","West Germany","51","0.202998378108628","0.154660992276589","0.251335763940666"
"Limited","2007","Schleswig-Holstein","East Germany","","","",""
"Limited","2007","Hamburg","West Germany","26","","",""
"Limited","2007","Hamburg","East Germany","","","",""
"Limited","2007","Lower Saxony","West Germany","121","0.138731770841095","0.115841379561606","0.161622162120585"
"Limited","2007","Lower Saxony","East Germany","","","",""
"Limited","2007","Bremen","West Germany","15","","",""
"Limited","2007","Bremen","East Germany","","","",""
"Limited","2007","North Rhine-Westphalia","West Germany","268","0.140309630525342","0.125065583305561","0.155553677745124"
"Limited","2007","North Rhine-Westphalia","East Germany","","","",""
"Limited","2007","Hesse","West Germany","89","0.154464444331824","0.127479676821624","0.181449211842023"
"Limited","2007","Hesse","East Germany","","","",""
"Limited","2007","Rhineland-Palatinate,Saarland","West Germany","65","0.166194830636064","0.134999077486281","0.197390583785847"
"Limited","2007","Rhineland-Palatinate,Saarland","East Germany","","","",""
"Limited","2007","Baden-Württemberg","West Germany","152","0.130586402801334","0.111832163992233","0.149340641610436"
"Limited","2007","Baden-Württemberg","East Germany","","","",""
"Limited","2007","Bavaria","West Germany","173","0.12793039662167","0.110702710835306","0.145158082408033"
"Limited","2007","Bavaria","East Germany","","","",""
"Limited","2007","Berlin","West Germany","33","0.199298323415519","0.143085627058916","0.255511019772122"
"Limited","2007","Berlin","East Germany","40","0.269388252452382","0.200646475918552","0.338130028986212"
"Limited","2007","Brandenburg","West Germany","","","",""
"Limited","2007","Brandenburg","East Germany","59","0.184879973992616","0.145378176936311","0.224381771048921"
"Limited","2007","Mecklenburg-Western Pomerania","West Germany","","","",""
"Limited","2007","Mecklenburg-Western Pomerania","East Germany","50","0.203133022538742","0.152018678384343","0.254247366693142"
"Limited","2007","Saxony","West Germany","","","",""
"Limited","2007","Saxony","East Germany","118","0.186263199984389","0.15800204965864","0.214524350310137"
"Limited","2007","Saxony-Anhalt","West Germany","","","",""
"Limited","2007","Saxony-Anhalt","East Germany","69","0.193145197852919","0.154745772456317","0.231544623249521"
"Limited","2007","Thuringia","West Germany","","","",""
"Limited","2007","Thuringia","East Germany","75","0.227312529493932","0.186696257438133","0.267928801549731"
"Permanent","2008","Schleswig-Holstein","West Germany","206","0.779163063076643","0.727640382153922","0.830685743999363"
"Permanent","2008","Schleswig-Holstein","East Germany","","","",""
"Permanent","2008","Hamburg","West Germany","106","0.822855509904855","0.757724660737726","0.887986359071984"
"Permanent","2008","Hamburg","East Germany","","","",""
"Permanent","2008","Lower Saxony","West Germany","706","0.846755820645771","0.822040053162769","0.871471588128773"
"Permanent","2008","Lower Saxony","East Germany","","","",""
"Permanent","2008","Bremen","West Germany","52","0.709297097784049","0.598047902239846","0.820546293328253"
"Permanent","2008","Bremen","East Germany","","","",""
"Permanent","2008","North Rhine-Westphalia","West Germany","1625","0.843769516735262","0.82741387504192","0.860125158428603"
"Permanent","2008","North Rhine-Westphalia","East Germany","","","",""
"Permanent","2008","Hesse","West Germany","580","0.842515183386543","0.814913012213999","0.870117354559086"
"Permanent","2008","Hesse","East Germany","","","",""
"Permanent","2008","Rhineland-Palatinate,Saarland","West Germany","441","0.851838838811086","0.821066605553483","0.882611072068689"
"Permanent","2008","Rhineland-Palatinate,Saarland","East Germany","","","",""
"Permanent","2008","Baden-Württemberg","West Germany","1068","0.878269248023521","0.859876240930995","0.896662255116046"
"Permanent","2008","Baden-Württemberg","East Germany","","","",""
"Permanent","2008","Bavaria","West Germany","1208","0.855485436337392","0.837054108516742","0.873916764158041"
"Permanent","2008","Bavaria","East Germany","","","",""
"Permanent","2008","Berlin","West Germany","163","0.820254908644964","0.765512975807271","0.874996841482657"
"Permanent","2008","Berlin","East Germany","122","0.776252926913326","0.712274347076268","0.840231506750385"
"Permanent","2008","Brandenburg","West Germany","","","",""
"Permanent","2008","Brandenburg","East Germany","293","0.80721005598011","0.765339727123643","0.849080384836577"
"Permanent","2008","Mecklenburg-Western Pomerania","West Germany","","","",""
"Permanent","2008","Mecklenburg-Western Pomerania","East Germany","186","0.818799780821258","0.768911496566582","0.868688065075934"
"Permanent","2008","Saxony","West Germany","","","",""
"Permanent","2008","Saxony","East Germany","607","0.840153082454546","0.813385251047841","0.866920913861252"
"Permanent","2008","Saxony-Anhalt","West Germany","","","",""
"Permanent","2008","Saxony-Anhalt","East Germany","344","0.81838744442934","0.781024692984278","0.855750195874403"
"Permanent","2008","Thuringia","West Germany","","","",""
"Permanent","2008","Thuringia","East Germany","320","0.77305603360576","0.731854095519057","0.814257971692463"
"Limited","2008","Schleswig-Holstein","West Germany","43","0.220836936923357","0.169314256000637","0.272359617846078"
"Limited","2008","Schleswig-Holstein","East Germany","","","",""
"Limited","2008","Hamburg","West Germany","26","","",""
"Limited","2008","Hamburg","East Germany","","","",""
"Limited","2008","Lower Saxony","West Germany","110","0.153244179354229","0.128528411871227","0.177959946837231"
"Limited","2008","Lower Saxony","East Germany","","","",""
"Limited","2008","Bremen","West Germany","12","","",""
"Limited","2008","Bremen","East Germany","","","",""
"Limited","2008","North Rhine-Westphalia","West Germany","268","0.156230483264738","0.139874841571397","0.17258612495808"
"Limited","2008","North Rhine-Westphalia","East Germany","","","",""
"Limited","2008","Hesse","West Germany","89","0.157484816613457","0.129882645440914","0.185086987786001"
"Limited","2008","Hesse","East Germany","","","",""
"Limited","2008","Rhineland-Palatinate,Saarland","West Germany","71","0.148161161188914","0.117388927931311","0.178933394446517"
"Limited","2008","Rhineland-Palatinate,Saarland","East Germany","","","",""
"Limited","2008","Baden-Württemberg","West Germany","146","0.121730751976479","0.103337744883954","0.140123759069005"
"Limited","2008","Baden-Württemberg","East Germany","","","",""
"Limited","2008","Bavaria","West Germany","190","0.144514563662608","0.126083235841959","0.162945891483257"
"Limited","2008","Bavaria","East Germany","","","",""
"Limited","2008","Berlin","West Germany","26","","",""
"Limited","2008","Berlin","East Germany","41","0.223747073086674","0.159768493249615","0.287725652923732"
"Limited","2008","Brandenburg","West Germany","","","",""
"Limited","2008","Brandenburg","East Germany","48","0.19278994401989","0.150919615163423","0.234660272876357"
"Limited","2008","Mecklenburg-Western Pomerania","West Germany","","","",""
"Limited","2008","Mecklenburg-Western Pomerania","East Germany","43","0.181200219178742","0.131311934924066","0.231088503433418"
"Limited","2008","Saxony","West Germany","","","",""
"Limited","2008","Saxony","East Germany","113","0.159846917545454","0.133079086138748","0.186614748952159"
"Limited","2008","Saxony-Anhalt","West Germany","","","",""
"Limited","2008","Saxony-Anhalt","East Germany","65","0.18161255557066","0.144249804125597","0.218975307015722"
"Limited","2008","Thuringia","West Germany","","","",""
"Limited","2008","Thuringia","East Germany","77","0.22694396639424","0.185742028307537","0.268145904480943"
"Permanent","2009","Schleswig-Holstein","West Germany","192","0.812857423547781","0.762451954164492","0.863262892931069"
"Permanent","2009","Schleswig-Holstein","East Germany","","","",""
"Permanent","2009","Hamburg","West Germany","96","0.822057996143782","0.754190997520646","0.889924994766918"
"Permanent","2009","Hamburg","East Germany","","","",""
"Permanent","2009","Lower Saxony","West Germany","675","0.88589117540287","0.863390258656871","0.90839209214887"
"Permanent","2009","Lower Saxony","East Germany","","","",""
"Permanent","2009","Bremen","West Germany","44","0.810715316800951","0.703203815027482","0.91822681857442"
"Permanent","2009","Bremen","East Germany","","","",""
"Permanent","2009","North Rhine-Westphalia","West Germany","1505","0.872155039080953","0.856465430054032","0.887844648107873"
"Permanent","2009","North Rhine-Westphalia","East Germany","","","",""
"Permanent","2009","Hesse","West Germany","528","0.798584436815","0.767291930754435","0.829876942875564"
"Permanent","2009","Hesse","East Germany","","","",""
"Permanent","2009","Rhineland-Palatinate,Saarland","West Germany","420","0.843623951553171","0.811365525142481","0.87588237796386"
"Permanent","2009","Rhineland-Palatinate,Saarland","East Germany","","","",""
"Permanent","2009","Baden-Württemberg","West Germany","928","0.840172471926775","0.818428156921374","0.861916786932177"
"Permanent","2009","Baden-Württemberg","East Germany","","","",""
"Permanent","2009","Bavaria","West Germany","1158","0.870236783022698","0.852025575686968","0.888447990358429"
"Permanent","2009","Bavaria","East Germany","","","",""
"Permanent","2009","Berlin","West Germany","142","0.775376521088095","0.71336714458995","0.83738589758624"
"Permanent","2009","Berlin","East Germany","118","0.701468897831438","0.629194125438386","0.77374367022449"
"Permanent","2009","Brandenburg","West Germany","","","",""
"Permanent","2009","Brandenburg","East Germany","301","0.871381762594169","0.836055796038838","0.906707729149499"
"Permanent","2009","Mecklenburg-Western Pomerania","West Germany","","","",""
"Permanent","2009","Mecklenburg-Western Pomerania","East Germany","185","0.792801021964257","0.739724801787051","0.845877242141462"
"Permanent","2009","Saxony","West Germany","","","",""
"Permanent","2009","Saxony","East Germany","558","0.828001583277719","0.799511353562371","0.856491812993068"
"Permanent","2009","Saxony-Anhalt","West Germany","","","",""
"Permanent","2009","Saxony-Anhalt","East Germany","304","0.776117569083891","0.734039947826096","0.818195190341685"
"Permanent","2009","Thuringia","West Germany","","","",""
"Permanent","2009","Thuringia","East Germany","300","0.782807044459671","0.740792712822816","0.824821376096525"
"Limited","2009","Schleswig-Holstein","West Germany","38","0.187142576452219","0.136737107068931","0.237548045835508"
"Limited","2009","Schleswig-Holstein","East Germany","","","",""
"Limited","2009","Hamburg","West Germany","26","","",""
"Limited","2009","Hamburg","East Germany","","","",""
"Limited","2009","Lower Saxony","West Germany","92","0.11410882459713","0.0916079078511298","0.13660974134313"
"Limited","2009","Lower Saxony","East Germany","","","",""
"Limited","2009","Bremen","West Germany","7","","",""
"Limited","2009","Bremen","East Germany","","","",""
"Limited","2009","North Rhine-Westphalia","West Germany","235","0.127844960919047","0.112155351892127","0.143534569945968"
"Limited","2009","North Rhine-Westphalia","East Germany","","","",""
"Limited","2009","Hesse","West Germany","103","0.201415563185","0.170123057124436","0.232708069245565"
"Limited","2009","Hesse","East Germany","","","",""
"Limited","2009","Rhineland-Palatinate,Saarland","West Germany","67","0.156376048446829","0.12411762203614","0.188634474857518"
"Limited","2009","Rhineland-Palatinate,Saarland","East Germany","","","",""
"Limited","2009","Baden-Württemberg","West Germany","163","0.159827528073225","0.138083213067823","0.181571843078626"
"Limited","2009","Baden-Württemberg","East Germany","","","",""
"Limited","2009","Bavaria","West Germany","150","0.129763216977302","0.111552009641571","0.147974424313032"
"Limited","2009","Bavaria","East Germany","","","",""
"Limited","2009","Berlin","West Germany","32","0.224623478911905","0.16261410241376","0.28663285541005"
"Limited","2009","Berlin","East Germany","36","0.298531102168562","0.22625632977551","0.370805874561614"
"Limited","2009","Brandenburg","West Germany","","","",""
"Limited","2009","Brandenburg","East Germany","44","0.128618237405832","0.0932922708505013","0.163944203961162"
"Limited","2009","Mecklenburg-Western Pomerania","West Germany","","","",""
"Limited","2009","Mecklenburg-Western Pomerania","East Germany","39","0.207198978035743","0.154122757858538","0.260275198212949"
"Limited","2009","Saxony","West Germany","","","",""
"Limited","2009","Saxony","East Germany","116","0.171998416722281","0.143508187006932","0.200488646437629"
"Limited","2009","Saxony-Anhalt","West Germany","","","",""
"Limited","2009","Saxony-Anhalt","East Germany","73","0.223882430916109","0.181804809658315","0.265960052173904"
"Limited","2009","Thuringia","West Germany","","","",""
"Limited","2009","Thuringia","East Germany","70","0.217192955540329","0.175178623903475","0.259207287177184"
"Permanent","2010","Schleswig-Holstein","West Germany","291","0.843248104241615","0.805213524627063","0.881282683856167"
"Permanent","2010","Schleswig-Holstein","East Germany","","","",""
"Permanent","2010","Hamburg","West Germany","160","0.830107951938758","0.777126573965717","0.883089329911799"
"Permanent","2010","Hamburg","East Germany","","","",""
"Permanent","2010","Lower Saxony","West Germany","922","0.828400897083457","0.806150481773176","0.850651312393738"
"Permanent","2010","Lower Saxony","East Germany","","","",""
"Permanent","2010","Bremen","West Germany","67","0.766498660818812","0.67548440280639","0.857512918831235"
"Permanent","2010","Bremen","East Germany","","","",""
"Permanent","2010","North Rhine-Westphalia","West Germany","2060","0.860801353814713","0.846941020940376","0.87466168668905"
"Permanent","2010","North Rhine-Westphalia","East Germany","","","",""
"Permanent","2010","Hesse","West Germany","732","0.849558208576858","0.825747629185723","0.873368787967994"
"Permanent","2010","Hesse","East Germany","","","",""
"Permanent","2010","Rhineland-Palatinate,Saarland","West Germany","565","0.837705020865686","0.809764587778383","0.865645453952989"
"Permanent","2010","Rhineland-Palatinate,Saarland","East Germany","","","",""
"Permanent","2010","Baden-Württemberg","West Germany","1332","0.832219907633788","0.813688993613639","0.850750821653938"
"Permanent","2010","Baden-Württemberg","East Germany","","","",""
"Permanent","2010","Bavaria","West Germany","1643","0.870145096009356","0.854917891344419","0.885372300674293"
"Permanent","2010","Bavaria","East Germany","","","",""
"Permanent","2010","Berlin","West Germany","202","0.842412369096636","0.797515995712709","0.887308742480562"
"Permanent","2010","Berlin","East Germany","137","0.671047640729515","0.603887384241337","0.738207897217693"
"Permanent","2010","Brandenburg","West Germany","","","",""
"Permanent","2010","Brandenburg","East Germany","355","0.832016450879066","0.79676268218924","0.867270219568892"
"Permanent","2010","Mecklenburg-Western Pomerania","West Germany","","","",""
"Permanent","2010","Mecklenburg-Western Pomerania","East Germany","239","0.809227605074874","0.764006392583744","0.854448817566005"
"Permanent","2010","Saxony","West Germany","","","",""
"Permanent","2010","Saxony","East Germany","705","0.808972214684579","0.782356314769945","0.835588114599213"
"Permanent","2010","Saxony-Anhalt","West Germany","","","",""
"Permanent","2010","Saxony-Anhalt","East Germany","376","0.821595963562974","0.786533143855328","0.85665878327062"
"Permanent","2010","Thuringia","West Germany","","","",""
"Permanent","2010","Thuringia","East Germany","381","0.794723374013601","0.758129961779115","0.831316786248087"
"Limited","2010","Schleswig-Holstein","West Germany","60","0.156751895758385","0.118717316143833","0.194786475372937"
"Limited","2010","Schleswig-Holstein","East Germany","","","",""
"Limited","2010","Hamburg","West Germany","33","0.169892048061242","0.116910670088201","0.222873426034283"
"Limited","2010","Hamburg","East Germany","","","",""
"Limited","2010","Lower Saxony","West Germany","181","0.171599102916543","0.149348687606262","0.193849518226824"
"Limited","2010","Lower Saxony","East Germany","","","",""
"Limited","2010","Bremen","West Germany","16","","",""
"Limited","2010","Bremen","East Germany","","","",""
"Limited","2010","North Rhine-Westphalia","West Germany","336","0.139198646185287","0.12533831331095","0.153058979059624"
"Limited","2010","North Rhine-Westphalia","East Germany","","","",""
"Limited","2010","Hesse","West Germany","134","0.150441791423141","0.126631212032006","0.174252370814277"
"Limited","2010","Hesse","East Germany","","","",""
"Limited","2010","Rhineland-Palatinate,Saarland","West Germany","104","0.162294979134314","0.134354546047011","0.190235412221617"
"Limited","2010","Rhineland-Palatinate,Saarland","East Germany","","","",""
"Limited","2010","Baden-Württemberg","West Germany","230","0.167780092366212","0.149249178346062","0.186311006386361"
"Limited","2010","Baden-Württemberg","East Germany","","","",""
"Limited","2010","Bavaria","West Germany","229","0.129854903990644","0.114627699325707","0.145082108655581"
"Limited","2010","Bavaria","East Germany","","","",""
"Limited","2010","Berlin","West Germany","51","0.157587630903364","0.112691257519437","0.202484004287291"
"Limited","2010","Berlin","East Germany","51","0.328952359270485","0.261792102782307","0.396112615758663"
"Limited","2010","Brandenburg","West Germany","","","",""
"Limited","2010","Brandenburg","East Germany","77","0.167983549120934","0.132729780431108","0.203237317810761"
"Limited","2010","Mecklenburg-Western Pomerania","West Germany","","","",""
"Limited","2010","Mecklenburg-Western Pomerania","East Germany","51","0.190772394925126","0.145551182433995","0.235993607416256"
"Limited","2010","Saxony","West Germany","","","",""
"Limited","2010","Saxony","East Germany","133","0.191027785315421","0.164411885400787","0.217643685230055"
