"plb0037_h","year","education","sampreg","n","percent","lower_confidence","upper_confidence"
"Permanent","2002","no degree/no degree yet","East Germany","6","","",""
"Limited","2002","lower secondary degree","West Germany","272","0.0967917760280649","0.0856596883914486","0.107923863664681"
"Limited","2002","lower secondary degree","East Germany","74","0.250218504356144","0.202761516158406","0.297675492553882"
"Limited","2002","secondary school degree","West Germany","314","0.134257870437537","0.120885667064333","0.147630073810742"
"Limited","2002","secondary school degree","East Germany","226","0.152505421160602","0.134716577240134","0.17029426508107"
"Limited","2002","college entrance qualification","West Germany","357","0.155315554551556","0.14136354419152","0.169267564911592"
"Limited","2002","college entrance qualification","East Germany","128","0.212885263123863","0.181819859889751","0.243950666357975"
"Limited","2002","Other degree","West Germany","65","0.142535055772533","0.114792133480779","0.170277978064286"
"Limited","2002","Other degree","East Germany","4","","",""
"Limited","2002","no degree/no degree yet","West Germany","17","","",""
"Limited","2002","no degree/no degree yet","East Germany","5","","",""
"Permanent","2003","lower secondary degree","West Germany","2247","0.894563433016291","0.882531958225514","0.906594907807069"
"Permanent","2003","lower secondary degree","East Germany","212","0.777682153778581","0.728978975318577","0.826385332238585"
"Permanent","2003","secondary school degree","West Germany","2056","0.876239722606279","0.862914140401326","0.889565304811233"
"Permanent","2003","secondary school degree","East Germany","1284","0.855219809923659","0.837280558309583","0.873159061537735"
"Permanent","2003","college entrance qualification","West Germany","2074","0.837268058232031","0.822582790531939","0.851953325932122"
"Permanent","2003","college entrance qualification","East Germany","529","0.78784755728622","0.756466367322541","0.819228747249898"
"Permanent","2003","Other degree","West Germany","496","0.882183413578297","0.855313381360615","0.90905344579598"
"Permanent","2003","Other degree","East Germany","5","","",""
"Permanent","2003","no degree/no degree yet","West Germany","84","0.809910831288395","0.731421656379256","0.888400006197534"
"Permanent","2003","no degree/no degree yet","East Germany","5","","",""
"Limited","2003","lower secondary degree","West Germany","256","0.105436566983709","0.0934050921929316","0.117468041774486"
"Limited","2003","lower secondary degree","East Germany","68","0.222317846221419","0.173614667761415","0.271021024681423"
"Limited","2003","secondary school degree","West Germany","290","0.123760277393721","0.110434695188767","0.137085859598674"
"Limited","2003","secondary school degree","East Germany","194","0.144780190076341","0.126840938462265","0.162719441690417"
"Limited","2003","college entrance qualification","West Germany","353","0.16273194176797","0.148046674067878","0.177417209468061"
"Limited","2003","college entrance qualification","East Germany","123","0.21215244271378","0.180771252750102","0.243533632677458"
"Limited","2003","Other degree","West Germany","57","0.117816586421703","0.0909465542040201","0.144686618639386"
"Limited","2003","Other degree","East Germany","6","","",""
"Limited","2003","no degree/no degree yet","West Germany","12","","",""
"Limited","2003","no degree/no degree yet","East Germany","3","","",""
"Permanent","2004","lower secondary degree","West Germany","2101","0.889032198867571","0.876338544531335","0.901725853203806"
"Permanent","2004","lower secondary degree","East Germany","212","0.755321327501059","0.70460386910151","0.806038785900609"
"Permanent","2004","secondary school degree","West Germany","1972","0.874077916018244","0.860378769196169","0.887777062840319"
"Permanent","2004","secondary school degree","East Germany","1217","0.844677617049688","0.825858113773562","0.863497120325814"
"Permanent","2004","college entrance qualification","West Germany","2045","0.828736209086492","0.813606933072307","0.843865485100677"
"Permanent","2004","college entrance qualification","East Germany","507","0.744102508148232","0.710530668395749","0.777674347900715"
"Permanent","2004","Other degree","West Germany","469","0.880344290042078","0.852148634928722","0.908539945155434"
"Permanent","2004","Other degree","East Germany","5","","",""
"Permanent","2004","no degree/no degree yet","West Germany","70","0.877265029233774","0.805361092618687","0.94916896584886"
"Permanent","2004","no degree/no degree yet","East Germany","8","","",""
"Limited","2004","lower secondary degree","West Germany","251","0.110967801132429","0.0982741467961937","0.123661455468665"
"Limited","2004","lower secondary degree","East Germany","64","0.244678672498941","0.193961214099391","0.29539613089849"
"Limited","2004","secondary school degree","West Germany","281","0.125922083981756","0.112222937159681","0.139621230803831"
"Limited","2004","secondary school degree","East Germany","206","0.155322382950312","0.136502879674186","0.174141886226438"
"Limited","2004","college entrance qualification","West Germany","337","0.171263790913508","0.156134514899323","0.186393066927693"
"Limited","2004","college entrance qualification","East Germany","142","0.255897491851768","0.222325652099284","0.289469331604251"
"Limited","2004","Other degree","West Germany","40","0.119655709957922","0.0914600548445664","0.147851365071278"
"Limited","2004","Other degree","East Germany","6","","",""
"Limited","2004","no degree/no degree yet","West Germany","10","","",""
"Limited","2004","no degree/no degree yet","East Germany","3","","",""
"Permanent","2005","lower secondary degree","West Germany","1988","0.890586734818869","0.877584069531487","0.903589400106252"
"Permanent","2005","lower secondary degree","East Germany","178","0.726315177246108","0.666994494497442","0.785635859994775"
"Permanent","2005","secondary school degree","West Germany","1932","0.872704802642348","0.858767691771251","0.886641913513445"
"Permanent","2005","secondary school degree","East Germany","1196","0.85149381426296","0.832656916203652","0.870330712322268"
"Permanent","2005","college entrance qualification","West Germany","2061","0.861057912710822","0.847037560363789","0.875078265057855"
"Permanent","2005","college entrance qualification","East Germany","515","0.761433412681804","0.728413275119956","0.794453550243651"
"Permanent","2005","Other degree","West Germany","449","0.875670932107684","0.846426010127565","0.904915854087804"
"Permanent","2005","Other degree","East Germany","7","","",""
"Permanent","2005","no degree/no degree yet","West Germany","68","0.848063840187772","0.770370103283748","0.925757577091797"
"Permanent","2005","no degree/no degree yet","East Germany","5","","",""
"Limited","2005","lower secondary degree","West Germany","226","0.109413265181131","0.096410599893748","0.122415930468513"
"Limited","2005","lower secondary degree","East Germany","39","0.273684822753892","0.214364140005225","0.333005505502558"
"Limited","2005","secondary school degree","West Germany","265","0.127295197357652","0.113358086486555","0.141232308228749"
"Limited","2005","secondary school degree","East Germany","173","0.14850618573704","0.129669287677732","0.167343083796348"
"Limited","2005","college entrance qualification","West Germany","277","0.138942087289178","0.124921734942145","0.152962439636211"
"Limited","2005","college entrance qualification","East Germany","125","0.238566587318196","0.205546449756349","0.271586724880044"
"Limited","2005","Other degree","West Germany","40","0.124329067892316","0.0950841459121964","0.153573989872435"
"Limited","2005","Other degree","East Germany","5","","",""
"Limited","2005","no degree/no degree yet","West Germany","14","","",""
"Limited","2005","no degree/no degree yet","East Germany","2","","",""
"Permanent","2006","lower secondary degree","West Germany","2073","0.887733675461657","0.874843080773061","0.900624270150253"
"Permanent","2006","lower secondary degree","East Germany","174","0.784818112605001","0.730760237723422","0.83887598748658"
"Permanent","2006","secondary school degree","West Germany","2018","0.864246947592457","0.850278896015704","0.87821499916921"
"Permanent","2006","secondary school degree","East Germany","1235","0.834904970380255","0.815755797636449","0.85405414312406"
"Permanent","2006","college entrance qualification","West Germany","2174","0.848151898794139","0.834061750167501","0.862242047420777"
"Permanent","2006","college entrance qualification","East Germany","538","0.764144383184743","0.731533059957376","0.79675570641211"
"Permanent","2006","Other degree","West Germany","440","0.883402972900317","0.854928129332601","0.911877816468034"
"Permanent","2006","Other degree","East Germany","7","","",""
"Permanent","2006","no degree/no degree yet","West Germany","65","0.850370320358181","0.768542764164062","0.9321978765523"
"Permanent","2006","no degree/no degree yet","East Germany","1","","",""
"Limited","2006","lower secondary degree","West Germany","231","0.112266324538343","0.0993757298497473","0.125156919226939"
"Limited","2006","lower secondary degree","East Germany","48","0.215181887394999","0.16112401251342","0.269239762276578"
"Limited","2006","secondary school degree","West Germany","292","0.135753052407543","0.12178500083079","0.149721103984296"
"Limited","2006","secondary school degree","East Germany","209","0.165095029619745","0.14594585687594","0.184244202363551"
"Limited","2006","college entrance qualification","West Germany","318","0.151848101205861","0.137757952579223","0.165938249832499"
"Limited","2006","college entrance qualification","East Germany","113","0.235855616815257","0.20324429358789","0.268466940042624"
"Limited","2006","Other degree","West Germany","48","0.116597027099683","0.0881221835319662","0.145071870667399"
"Limited","2006","Other degree","East Germany","9","","",""
"Limited","2006","no degree/no degree yet","West Germany","8","","",""
"Limited","2006","no degree/no degree yet","East Germany","4","","",""
"Permanent","2007","lower secondary degree","West Germany","1965","0.891799374439073","0.878780538114052","0.904818210764094"
"Permanent","2007","lower secondary degree","East Germany","151","0.748962841622392","0.688868686447718","0.809056996797066"
"Permanent","2007","secondary school degree","West Germany","1904","0.872546131509895","0.858528035481545","0.886564227538244"
"Permanent","2007","secondary school degree","East Germany","1189","0.838468160102633","0.819001780859464","0.857934539345803"
"Permanent","2007","college entrance qualification","West Germany","2073","0.83166992752655","0.816719395978611","0.846620459074489"
"Permanent","2007","college entrance qualification","East Germany","541","0.790847960197943","0.759936834581347","0.821759085814539"
"Permanent","2007","Other degree","West Germany","390","0.849599388443275","0.816461393593759","0.882737383292791"
"Permanent","2007","Other degree","East Germany","5","","",""
"Permanent","2007","no degree/no degree yet","West Germany","52","0.843474724899875","0.753030566735976","0.933918883063774"
"Permanent","2007","no degree/no degree yet","East Germany","1","","",""
"Limited","2007","lower secondary degree","West Germany","222","0.108200625560927","0.0951817892359062","0.121219461885948"
"Limited","2007","lower secondary degree","East Germany","49","0.251037158377608","0.190943003202934","0.311131313552282"
"Limited","2007","secondary school degree","West Germany","270","0.127453868490105","0.113435772461756","0.141471964518455"
"Limited","2007","secondary school degree","East Germany","184","0.161531839897367","0.142065460654197","0.180998219140536"
"Limited","2007","college entrance qualification","West Germany","333","0.16833007247345","0.153379540925511","0.183280604021389"
"Limited","2007","college entrance qualification","East Germany","124","0.209152039802057","0.178240914185461","0.240063165418653"
"Limited","2007","Other degree","West Germany","57","0.150400611556725","0.117262616707209","0.183538606406241"
"Limited","2007","Other degree","East Germany","7","","",""
"Limited","2007","no degree/no degree yet","West Germany","10","","",""
"Limited","2007","no degree/no degree yet","East Germany","2","","",""
"Permanent","2008","lower secondary degree","West Germany","1858","0.8915179899232","0.878088534614154","0.904947445232245"
"Permanent","2008","lower secondary degree","East Germany","157","0.831962274276929","0.77934813861131","0.884576409942549"
"Permanent","2008","secondary school degree","West Germany","1821","0.843108949480444","0.827579475036917","0.85863842392397"
"Permanent","2008","secondary school degree","East Germany","1181","0.849747572085437","0.830778072318699","0.868717071852176"
"Permanent","2008","college entrance qualification","West Germany","1970","0.837833367845293","0.822756132141382","0.852910603549203"
"Permanent","2008","college entrance qualification","East Germany","508","0.786826568511414","0.754769753815884","0.818883383206943"
"Permanent","2008","Other degree","West Germany","358","0.868601891146285","0.835577105523462","0.901626676769107"
"Permanent","2008","Other degree","East Germany","9","","",""
"Permanent","2008","no degree/no degree yet","West Germany","53","0.781339671537271","0.684510992551848","0.878168350522693"
"Permanent","2008","no degree/no degree yet","East Germany","1","","",""
"Limited","2008","lower secondary degree","West Germany","202","0.1084820100768","0.0950525547677547","0.121911465385846"
"Limited","2008","lower secondary degree","East Germany","37","0.168037725723071","0.115423590057451","0.22065186138869"
"Limited","2008","secondary school degree","West Germany","286","0.156891050519556","0.14136157607603","0.172420524963083"
"Limited","2008","secondary school degree","East Germany","182","0.150252427914563","0.131282928147824","0.169221927681301"
"Limited","2008","college entrance qualification","West Germany","326","0.162166632154707","0.147089396450796","0.177243867858618"
"Limited","2008","college entrance qualification","East Germany","119","0.213173431488586","0.181116616793057","0.245230246184116"
"Limited","2008","Other degree","West Germany","44","0.131398108853715","0.0983733232308929","0.164422894476538"
"Limited","2008","Other degree","East Germany","10","","",""
"Limited","2008","no degree/no degree yet","West Germany","17","","",""
"Limited","2008","no degree/no degree yet","East Germany","","","",""
"Permanent","2009","lower secondary degree","West Germany","1678","0.893824956160698","0.879843701842534","0.907806210478862"
"Permanent","2009","lower secondary degree","East Germany","130","0.799328863396731","0.73964866716749","0.859009059625973"
"Permanent","2009","secondary school degree","West Germany","1745","0.86766636311668","0.852748460396289","0.88258426583707"
"Permanent","2009","secondary school degree","East Germany","1112","0.850309690309468","0.830795479747107","0.869823900871829"
"Permanent","2009","college entrance qualification","West Germany","1836","0.824468918535169","0.8084923571807","0.840445479889639"
"Permanent","2009","college entrance qualification","East Germany","490","0.766612189183685","0.732710257504216","0.800514120863153"
"Permanent","2009","Other degree","West Germany","296","0.893199653873554","0.859926444160201","0.926472863586908"
"Permanent","2009","Other degree","East Germany","7","","",""
"Permanent","2009","no degree/no degree yet","West Germany","42","0.87382775863812","0.785266039474758","0.962389477801482"
"Permanent","2009","no degree/no degree yet","East Germany","3","","",""
"Limited","2009","lower secondary degree","West Germany","187","0.106175043839302","0.0921937895211376","0.120156298157466"
"Limited","2009","lower secondary degree","East Germany","43","0.200671136603269","0.140990940374027","0.26035133283251"
"Limited","2009","secondary school degree","West Germany","237","0.132333636883321","0.11741573416293","0.147251539603711"
"Limited","2009","secondary school degree","East Germany","172","0.149690309690532","0.130176099128171","0.169204520252893"
"Limited","2009","college entrance qualification","West Germany","342","0.175531081464831","0.159554520110361","0.1915076428193"
"Limited","2009","college entrance qualification","East Germany","108","0.233387810816315","0.199485879136847","0.267289742495783"
"Limited","2009","Other degree","West Germany","35","0.106800346126446","0.0735271364130922","0.140073555839799"
"Limited","2009","Other degree","East Germany","7","","",""
"Limited","2009","no degree/no degree yet","West Germany","12","","",""
"Limited","2009","no degree/no degree yet","East Germany","3","","",""
"Permanent","2010","lower secondary degree","West Germany","2076","0.898144482132691","0.885959796025043","0.910329168240339"
"Permanent","2010","lower secondary degree","East Germany","174","0.795069166875333","0.742326396168191","0.847811937582476"
"Permanent","2010","secondary school degree","West Germany","2454","0.856078343305288","0.843116269272013","0.869040417338563"
"Permanent","2010","secondary school degree","East Germany","1353","0.838738340579132","0.820604142391586","0.856872538766678"
"Permanent","2010","college entrance qualification","West Germany","2699","0.834601228613171","0.821657276925583","0.847545180300758"
"Permanent","2010","college entrance qualification","East Germany","616","0.75239547778354","0.721769624581671","0.783021330985408"
"Permanent","2010","Other degree","West Germany","542","0.830262118377888","0.801556797447114","0.858967439308662"
"Permanent","2010","Other degree","East Germany","23","","",""
"Permanent","2010","no degree/no degree yet","West Germany","96","0.83356970074008","0.767476720888025","0.899662680592134"
"Permanent","2010","no degree/no degree yet","East Germany","5","","",""
"Limited","2010","lower secondary degree","West Germany","291","0.101855517867309","0.0896708317596605","0.114040203974957"
"Limited","2010","lower secondary degree","East Germany","51","0.204930833124667","0.152188062417524","0.257673603831809"
"Limited","2010","secondary school degree","West Germany","363","0.143921656694712","0.130959582661437","0.156883730727988"
"Limited","2010","secondary school degree","East Germany","227","0.161261659420868","0.143127461233322","0.179395857608414"
"Limited","2010","college entrance qualification","West Germany","466","0.165398771386829","0.152454819699242","0.178342723074417"
"Limited","2010","college entrance qualification","East Germany","147","0.24760452221646","0.216978669014592","0.278230375418329"
"Limited","2010","Other degree","West Germany","115","0.169737881622112","0.141032560691338","0.198443202552885"
"Limited","2010","Other degree","East Germany","10","","",""
"Limited","2010","no degree/no degree yet","West Germany","26","","",""
"Limited","2010","no degree/no degree yet","East Germany","6","","",""
"Permanent","2011","lower secondary degree","West Germany","2466","0.892823872746401","0.881335264558636","0.904312480934167"
"Permanent","2011","lower secondary degree","East Germany","196","0.754849991363146","0.702460462529493","0.807239520196798"
"Permanent","2011","secondary school degree","West Germany","3053","0.852633257827782","0.840876384223167","0.864390131432398"
"Permanent","2011","secondary school degree","East Germany","1574","0.852835025864594","0.836608009941091","0.869062041788097"
"Permanent","2011","college entrance qualification","West Germany","3321","0.829594468422964","0.817737859238872","0.841451077607055"
"Permanent","2011","college entrance qualification","East Germany","742","0.800913304169373","0.774752538739673","0.827074069599073"
"Permanent","2011","Other degree","West Germany","657","0.854038524136119","0.829464892090959","0.878612156181278"
"Permanent","2011","Other degree","East Germany","32","0.816110883130046","0.701645451303624","0.930576314956469"
"Permanent","2011","no degree/no degree yet","West Germany","111","0.686127342086042","0.611362686160858","0.760891998011225"
"Permanent","2011","no degree/no degree yet","East Germany","9","","",""
"Limited","2011","lower secondary degree","West Germany","319","0.107176127253599","0.095687519065833","0.118664735441365"
"Limited","2011","lower secondary degree","East Germany","63","0.245150008636854","0.192760479803202","0.297539537470507"
"Limited","2011","secondary school degree","West Germany","439","0.147366742172218","0.135609868567602","0.159123615776833"
"Limited","2011","secondary school degree","East Germany","257","0.147164974135406","0.130937958211903","0.163391990058909"
"Limited","2011","college entrance qualification","West Germany","542","0.170405531577036","0.158548922392945","0.182262140761128"
"Limited","2011","college entrance qualification","East Germany","153","0.199086695830627","0.172925930400927","0.225247461260327"
"Limited","2011","Other degree","West Germany","136","0.145961475863881","0.121387843818722","0.170535107909041"
"Limited","2011","Other degree","East Germany","12","","",""
"Limited","2011","no degree/no degree yet","West Germany","37","0.313872657913958","0.239108001988775","0.388637313839142"
"Limited","2011","no degree/no degree yet","East Germany","11","","",""
"Permanent","2012","lower secondary degree","West Germany","2388","0.894649166614992","0.883120212571951","0.906178120658032"
"Permanent","2012","lower secondary degree","East Germany","205","0.733662594778638","0.68206994807436","0.785255241482916"
"Permanent","2012","secondary school degree","West Germany","2971","0.859221771423503","0.847619765522834","0.870823777324172"
"Permanent","2012","secondary school degree","East Germany","1554","0.883324139989412","0.868439567353334","0.89820871262549"
"Permanent","2012","college entrance qualification","West Germany","3250","0.813868480142484","0.801535651859824","0.826201308425145"
"Permanent","2012","college entrance qualification","East Germany","740","0.7876090971584","0.760917894692112","0.814300299624688"
"Permanent","2012","Other degree","West Germany","716","0.837526462422836","0.812900963098487","0.862151961747186"
"Permanent","2012","Other degree","East Germany","29","","",""
"Permanent","2012","no degree/no degree yet","West Germany","131","0.769010456669129","0.707094815791531","0.830926097546727"
"Permanent","2012","no degree/no degree yet","East Germany","9","","",""
"Limited","2012","lower secondary degree","West Germany","336","0.105350833385008","0.0938218793419676","0.116879787428049"
"Limited","2012","lower secondary degree","East Germany","77","0.266337405221362","0.214744758517084","0.31793005192564"
"Limited","2012","secondary school degree","West Germany","481","0.140778228576497","0.129176222675828","0.152380234477166"
"Limited","2012","secondary school degree","East Germany","233","0.116675860010588","0.10179128737451","0.131560432646666"
"Limited","2012","college entrance qualification","West Germany","576","0.186131519857515","0.173798691574855","0.198464348140176"
"Limited","2012","college entrance qualification","East Germany","162","0.2123909028416","0.185699700375312","0.239082105307888"
"Limited","2012","Other degree","West Germany","146","0.162473537577164","0.137848038252814","0.187099036901513"
"Limited","2012","Other degree","East Germany","19","","",""
"Limited","2012","no degree/no degree yet","West Germany","47","0.230989543330871","0.169073902453273","0.292905184208469"
"Limited","2012","no degree/no degree yet","East Germany","10","","",""
"Permanent","2013","lower secondary degree","West Germany","2403","0.878749833681743","0.866706592445512","0.890793074917974"
"Permanent","2013","lower secondary degree","East Germany","197","0.758596245967592","0.707362271402709","0.809830220532474"
"Permanent","2013","secondary school degree","West Germany","2991","0.853133636134667","0.841538488528874","0.86472878374046"
"Permanent","2013","secondary school degree","East Germany","1465","0.883265812969344","0.867947652595376","0.898583973343313"
"Permanent","2013","college entrance qualification","West Germany","3333","0.816962617070466","0.804992426795917","0.828932807345016"
"Permanent","2013","college entrance qualification","East Germany","702","0.781620782772163","0.753895417461634","0.809346148082691"
"Permanent","2013","Other degree","West Germany","1780","0.831085180642826","0.815349852683279","0.846820508602373"
"Permanent","2013","Other degree","East Germany","121","0.684962158078249","0.617287907535428","0.75263640862107"
"Permanent","2013","no degree/no degree yet","West Germany","205","0.684643283687875","0.631529450622174","0.737757116753575"
"Permanent","2013","no degree/no degree yet","East Germany","10","","",""
"Limited","2013","lower secondary degree","West Germany","419","0.121250166318257","0.109206925082026","0.133293407554488"
"Limited","2013","lower secondary degree","East Germany","71","0.241403754032408","0.190169779467526","0.292637728597291"
"Limited","2013","secondary school degree","West Germany","589","0.146866363865333","0.13527121625954","0.158461511471126"
"Limited","2013","secondary school degree","East Germany","223","0.116734187030656","0.101416026656687","0.132052347404624"
"Limited","2013","college entrance qualification","West Germany","676","0.183037382929534","0.171067192654984","0.195007573204083"
"Limited","2013","college entrance qualification","East Germany","151","0.218379217227837","0.190653851917309","0.246104582538365"
"Limited","2013","Other degree","West Germany","398","0.168914819357174","0.153179491397627","0.184650147316721"
"Limited","2013","Other degree","East Germany","60","0.315037841921751","0.24736359137893","0.382712092464572"
"Limited","2013","no degree/no degree yet","West Germany","89","0.315356716312125","0.262242883246425","0.368470549377826"
"Limited","2013","no degree/no degree yet","East Germany","17","","",""
"Permanent","2014","lower secondary degree","West Germany","2161","0.888587998666028","0.876202142363078","0.900973854968978"
"Permanent","2014","lower secondary degree","East Germany","182","0.775838682618906","0.72329669982973","0.828380665408081"
"Permanent","2014","secondary school degree","West Germany","2641","0.844182789314976","0.831501279551452","0.856864299078501"
"Permanent","2014","secondary school degree","East Germany","1323","0.880813853453781","0.8644498123117","0.897177894595862"
"Permanent","2014","college entrance qualification","West Germany","3083","0.803022855844161","0.790250917186249","0.815794794502074"
"Permanent","2014","college entrance qualification","East Germany","633","0.77592666494633","0.746739259759448","0.805114070133211"
"Permanent","2014","Other degree","West Germany","1418","0.824259257990336","0.806241081897508","0.842277434083163"
"Permanent","2014","Other degree","East Germany","100","0.678186340181878","0.601075525601654","0.755297154762101"
"Permanent","2014","no degree/no degree yet","West Germany","154","0.779419770712897","0.723205840675859","0.835633700749936"
"Permanent","2014","no degree/no degree yet","East Germany","5","","",""
"Limited","2014","lower secondary degree","West Germany","318","0.111412001333972","0.0990261450310221","0.123797857636922"
"Limited","2014","lower secondary degree","East Germany","60","0.224161317381094","0.171619334591919","0.27670330017027"
"Limited","2014","secondary school degree","West Germany","501","0.155817210685024","0.143135700921499","0.168498720448548"
"Limited","2014","secondary school degree","East Germany","183","0.119186146546219","0.102822105404138","0.1355501876883"
"Limited","2014","college entrance qualification","West Germany","642","0.196977144155839","0.184205205497927","0.209749082813751"
"Limited","2014","college entrance qualification","East Germany","151","0.22407333505367","0.194885929866789","0.253260740240552"
"Limited","2014","Other degree","West Germany","296","0.175740742009664","0.157722565916836","0.193758918102492"
"Limited","2014","Other degree","East Germany","41","0.321813659818122","0.244702845237899","0.398924474398345"
"Limited","2014","no degree/no degree yet","West Germany","55","0.220580229287103","0.164366299250064","0.276794159324141"
"Limited","2014","no degree/no degree yet","East Germany","7","","",""
"Permanent","2015","lower secondary degree","West Germany","1960","0.874998655346167","0.861399718318451","0.888597592373882"
"Permanent","2015","lower secondary degree","East Germany","169","0.766133370478843","0.710947208739723","0.821319532217964"
"Permanent","2015","secondary school degree","West Germany","2531","0.862865806639587","0.850583129591882","0.875148483687292"
"Permanent","2015","secondary school degree","East Germany","1273","0.895618027900223","0.879715063704448","0.911520992095999"
"Permanent","2015","college entrance qualification","West Germany","2992","0.826280991535423","0.813844270987936","0.83871771208291"
"Permanent","2015","college entrance qualification","East Germany","609","0.777721285884122","0.747945165418965","0.807497406349278"
"Permanent","2015","Other degree","West Germany","1737","0.812813438104509","0.796514116763577","0.829112759445441"
"Permanent","2015","Other degree","East Germany","135","0.60088139931734","0.533180345847131","0.668582452787549"
"Permanent","2015","no degree/no degree yet","West Germany","174","0.668861526343949","0.609444283008619","0.72827876967928"
"Permanent","2015","no degree/no degree yet","East Germany","8","","",""
"Limited","2015","lower secondary degree","West Germany","312","0.125001344653833","0.111402407626118","0.138600281681549"
"Limited","2015","lower secondary degree","East Germany","57","0.233866629521157","0.178680467782036","0.289052791260277"
"Limited","2015","secondary school degree","West Germany","482","0.137134193360413","0.124851516312707","0.149416870408118"
"Limited","2015","secondary school degree","East Germany","147","0.104381972099776","0.0884790079040005","0.120284936295552"
"Limited","2015","college entrance qualification","West Germany","573","0.173719008464577","0.16128228791709","0.186155729012064"
"Limited","2015","college entrance qualification","East Germany","140","0.222278714115878","0.192502593650722","0.252054834581035"
"Limited","2015","Other degree","West Germany","463","0.187186561895491","0.170887240554559","0.203485883236423"
"Limited","2015","Other degree","East Germany","66","0.39911860068266","0.331417547212451","0.466819654152869"
"Limited","2015","no degree/no degree yet","West Germany","67","0.331138473656051","0.27172123032072","0.390555716991381"
"Limited","2015","no degree/no degree yet","East Germany","9","","",""
"Permanent","2016","lower secondary degree","West Germany","1795","0.879102523220262","0.865195558397865","0.893009488042658"
"Permanent","2016","lower secondary degree","East Germany","168","0.809214454384055","0.75657083331891","0.8618580754492"
"Permanent","2016","secondary school degree","West Germany","2326","0.846720885635557","0.833229278005718","0.860212493265397"
"Permanent","2016","secondary school degree","East Germany","1157","0.879900213412256","0.862389980300879","0.897410446523632"
"Permanent","2016","college entrance qualification","West Germany","2825","0.819910517178657","0.806954205133487","0.832866829223827"
"Permanent","2016","college entrance qualification","East Germany","619","0.777827677714486","0.748096316303892","0.807559039125079"
"Permanent","2016","Other degree","West Germany","1448","0.799424507848676","0.781728570443216","0.817120445254136"
"Permanent","2016","Other degree","East Germany","129","0.730677628169367","0.669502973460305","0.79185228287843"
"Permanent","2016","no degree/no degree yet","West Germany","182","0.693356331365857","0.641178898550894","0.74553376418082"
"Permanent","2016","no degree/no degree yet","East Germany","16","","",""
"Limited","2016","lower secondary degree","West Germany","316","0.120897476779738","0.106990511957342","0.134804441602135"
"Limited","2016","lower secondary degree","East Germany","46","0.190785545615945","0.1381419245508","0.24342916668109"
"Limited","2016","secondary school degree","West Germany","413","0.153279114364443","0.139787506734603","0.166770721994282"
"Limited","2016","secondary school degree","East Germany","167","0.120099786587745","0.102589553476368","0.137610019699121"
"Limited","2016","college entrance qualification","West Germany","554","0.180089482821343","0.167133170776173","0.193045794866513"
"Limited","2016","college entrance qualification","East Germany","132","0.222172322285514","0.192440960874921","0.251903683696108"
"Limited","2016","Other degree","West Germany","519","0.200575492151324","0.182879554745864","0.218271429556784"
"Limited","2016","Other degree","East Germany","73","0.269322371830633","0.20814771712157","0.330497026539695"
"Limited","2016","no degree/no degree yet","West Germany","118","0.306643668634143","0.25446623581918","0.358821101449106"
"Limited","2016","no degree/no degree yet","East Germany","16","","",""
"Permanent","2017","lower secondary degree","West Germany","2000","0.890149609290238","0.877400482975084","0.902898735605393"
"Permanent","2017","lower secondary degree","East Germany","197","0.813383832614877","0.765751271844722","0.861016393385032"
"Permanent","2017","secondary school degree","West Germany","2794","0.86572603765637","0.853931478388846","0.877520596923893"
"Permanent","2017","secondary school degree","East Germany","1385","0.887452258759014","0.871744154121386","0.903160363396642"
"Permanent","2017","college entrance qualification","West Germany","3343","0.812036936264194","0.800047593181561","0.824026279346826"
"Permanent","2017","college entrance qualification","East Germany","720","0.836765197569708","0.81202142794964","0.861508967189777"
"Permanent","2017","Other degree","West Germany","1475","0.805704984313232","0.788639959739353","0.822770008887111"
"Permanent","2017","Other degree","East Germany","145","0.780704987362412","0.72460887010378","0.836801104621043"
"Permanent","2017","no degree/no degree yet","West Germany","212","0.689292365783822","0.643769401493517","0.734815330074127"
"Permanent","2017","no degree/no degree yet","East Germany","22","","",""
"Limited","2017","lower secondary degree","West Germany","311","0.109850390709762","0.0971012643946072","0.122599517024916"
"Limited","2017","lower secondary degree","East Germany","60","0.186616167385123","0.138983606614969","0.234248728155278"
"Limited","2017","secondary school degree","West Germany","416","0.13427396234363","0.122479403076107","0.146068521611154"
"Limited","2017","secondary school degree","East Germany","170","0.112547741240986","0.096839636603358","0.128255845878614"
"Limited","2017","college entrance qualification","West Germany","736","0.187963063735806","0.175973720653174","0.199952406818439"
"Limited","2017","college entrance qualification","East Germany","137","0.163234802430292","0.138491032810223","0.18797857205036"
"Limited","2017","Other degree","West Germany","590","0.194295015686768","0.177229991112889","0.211360040260647"
"Limited","2017","Other degree","East Germany","64","0.219295012637588","0.163198895378957","0.27539112989622"
"Limited","2017","no degree/no degree yet","West Germany","185","0.310707634216178","0.265184669925873","0.356230598506483"
"Limited","2017","no degree/no degree yet","East Germany","23","","",""
"Permanent","2018","lower secondary degree","West Germany","1823","0.888568813691344","0.87517739258334","0.901960234799348"
"Permanent","2018","lower secondary degree","East Germany","175","0.797752970210687","0.746934947707209","0.848570992714164"
"Permanent","2018","secondary school degree","West Germany","2636","0.87385950121806","0.862028173618642","0.885690828817478"
"Permanent","2018","secondary school degree","East Germany","1351","0.918596508538073","0.904781099348853","0.932411917727293"
