"plb0037_h","year","bula_h","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"Permanent","1994","Baden-Württemberg","middle vocational","61","0.842945268646824","0.759478834152705","0.926411703140944","1"
"Permanent","1994","Baden-Württemberg","vocational + Abi","7","","","","1"
"Permanent","1994","Baden-Württemberg","higher vocational","3","","","","1"
"Permanent","1994","Baden-Württemberg","higher education","11","","","","1"
"Permanent","1994","Bavaria","in school","","","","","1"
"Permanent","1994","Bavaria","inadequately","4","","","","1"
"Permanent","1994","Bavaria","general elemantary","12","","","","1"
"Permanent","1994","Bavaria","middle vocational","49","0.789931909922284","0.690902022562934","0.888961797281633","1"
"Permanent","1994","Bavaria","vocational + Abi","8","","","","1"
"Permanent","1994","Bavaria","higher vocational","9","","","","1"
"Permanent","1994","Bavaria","higher education","11","","","","1"
"Permanent","1994","Berlin","in school","","","","","1"
"Permanent","1994","Berlin","inadequately","","","","","1"
"Permanent","1994","Berlin","general elemantary","7","","","","1"
"Permanent","1994","Berlin","middle vocational","28","","","","1"
"Permanent","1994","Berlin","vocational + Abi","3","","","","1"
"Permanent","1994","Berlin","higher vocational","5","","","","1"
"Permanent","1994","Berlin","higher education","7","","","","1"
"Permanent","1994","Brandenburg","in school","","","","","1"
"Permanent","1994","Brandenburg","inadequately","","","","","1"
"Permanent","1994","Brandenburg","general elemantary","4","","","","1"
"Permanent","1994","Brandenburg","middle vocational","32","0.740083426374362","0.613339691390362","0.866827161358363","1"
"Permanent","1994","Brandenburg","vocational + Abi","1","","","","1"
"Permanent","1994","Brandenburg","higher vocational","4","","","","1"
"Permanent","1994","Brandenburg","higher education","2","","","","1"
"Permanent","1994","Mecklenburg-Western Pomerania","in school","","","","","1"
"Permanent","1994","Mecklenburg-Western Pomerania","inadequately","","","","","1"
"Permanent","1994","Mecklenburg-Western Pomerania","general elemantary","2","","","","1"
"Permanent","1994","Mecklenburg-Western Pomerania","middle vocational","16","","","","1"
"Permanent","1994","Mecklenburg-Western Pomerania","vocational + Abi","2","","","","1"
"Permanent","1994","Mecklenburg-Western Pomerania","higher vocational","3","","","","1"
"Permanent","1994","Mecklenburg-Western Pomerania","higher education","8","","","","1"
"Permanent","1994","Saxony","in school","","","","","1"
"Permanent","1994","Saxony","inadequately","","","","","1"
"Permanent","1994","Saxony","general elemantary","4","","","","1"
"Permanent","1994","Saxony","middle vocational","43","0.724519033655684","0.611476166468119","0.837561900843249","1"
"Permanent","1994","Saxony","vocational + Abi","1","","","","1"
"Permanent","1994","Saxony","higher vocational","7","","","","1"
"Permanent","1994","Saxony","higher education","24","","","","1"
"Permanent","1994","Saxony-Anhalt","in school","","","","","1"
"Permanent","1994","Saxony-Anhalt","inadequately","","","","","1"
"Permanent","1994","Saxony-Anhalt","general elemantary","6","","","","1"
"Permanent","1994","Saxony-Anhalt","middle vocational","30","0.636369615700148","0.500283984329031","0.772455247071264","1"
"Permanent","1994","Saxony-Anhalt","vocational + Abi","","","","","1"
"Permanent","1994","Saxony-Anhalt","higher vocational","6","","","","1"
"Permanent","1994","Saxony-Anhalt","higher education","11","","","","1"
"Permanent","1994","Thuringia","in school","1","","","","1"
"Permanent","1994","Thuringia","inadequately","1","","","","1"
"Permanent","1994","Thuringia","general elemantary","3","","","","1"
"Permanent","1994","Thuringia","middle vocational","36","0.668344595020274","0.541592859065917","0.795096330974632","1"
"Permanent","1994","Thuringia","vocational + Abi","1","","","","1"
"Permanent","1994","Thuringia","higher vocational","4","","","","1"
"Permanent","1994","Thuringia","higher education","9","","","","1"
"Limited","1995","Schleswig-Holstein","in school","","","","","2"
"Limited","1995","Schleswig-Holstein","inadequately","","","","","2"
"Limited","1995","Schleswig-Holstein","general elemantary","8","","","","2"
"Limited","1995","Schleswig-Holstein","middle vocational","13","","","","2"
"Limited","1995","Schleswig-Holstein","vocational + Abi","","","","","2"
"Limited","1995","Schleswig-Holstein","higher vocational","","","","","2"
"Limited","1995","Schleswig-Holstein","higher education","5","","","","2"
"Limited","1995","Hamburg","in school","","","","","2"
"Limited","1995","Hamburg","inadequately","","","","","2"
"Limited","1995","Hamburg","general elemantary","1","","","","2"
"Limited","1995","Hamburg","middle vocational","3","","","","2"
"Limited","1995","Hamburg","vocational + Abi","1","","","","2"
"Limited","1995","Hamburg","higher vocational","","","","","2"
"Limited","1995","Hamburg","higher education","2","","","","2"
"Limited","1995","Lower Saxony","in school","","","","","2"
"Limited","1995","Lower Saxony","inadequately","1","","","","2"
"Limited","1995","Lower Saxony","general elemantary","19","","","","2"
"Limited","1995","Lower Saxony","middle vocational","28","","","","2"
"Limited","1995","Lower Saxony","vocational + Abi","3","","","","2"
"Limited","1995","Bavaria","in school","","","","","2"
"Limited","1995","Bavaria","inadequately","4","","","","2"
"Limited","1995","Bavaria","general elemantary","44","0.312061272916782","0.241364280906276","0.382758264927288","2"
"Limited","1995","Bavaria","middle vocational","39","0.0993265090657177","0.073594085681526","0.125058932449909","2"
"Limited","1995","Bavaria","vocational + Abi","1","","","","2"
"Limited","1995","Bavaria","higher vocational","2","","","","2"
"Limited","1995","Saxony-Anhalt","middle vocational","41","0.23907040709946","0.181107311535743","0.297033502663177","2"
"Limited","1995","Saxony-Anhalt","vocational + Abi","3","","","","2"
"Limited","1995","Saxony-Anhalt","higher vocational","1","","","","2"
"Limited","1995","Saxony-Anhalt","higher education","6","","","","2"
"Limited","1995","Thuringia","in school","1","","","","2"
"Limited","1995","Thuringia","inadequately","1","","","","2"
"Limited","1995","Thuringia","general elemantary","21","","","","2"
"Limited","1995","Thuringia","middle vocational","28","","","","2"
"Limited","1995","Thuringia","vocational + Abi","1","","","","2"
"Limited","1995","Thuringia","higher vocational","","","","","2"
"Limited","1995","Thuringia","higher education","9","","","","2"
"Limited","1995","Hesse","middle vocational","26","","","","2"
"Limited","1995","Hesse","vocational + Abi","2","","","","2"
"Limited","1995","Hesse","higher vocational","1","","","","2"
"Limited","1995","Hesse","higher education","5","","","","2"
"Limited","1995","Rhineland-Palatinate,Saarland","in school","","","","","2"
"Limited","1995","Rhineland-Palatinate,Saarland","inadequately","2","","","","2"
"Limited","1995","Rhineland-Palatinate,Saarland","general elemantary","17","","","","2"
"Limited","1995","Rhineland-Palatinate,Saarland","middle vocational","14","","","","2"
"Limited","1995","Rhineland-Palatinate,Saarland","vocational + Abi","","","","","2"
"Limited","1995","Rhineland-Palatinate,Saarland","higher vocational","","","","","2"
"Limited","1995","Rhineland-Palatinate,Saarland","higher education","6","","","","2"
"Limited","1995","Baden-Württemberg","in school","","","","","2"
"Limited","1995","Baden-Württemberg","inadequately","9","","","","2"
"Limited","1995","Baden-Württemberg","general elemantary","42","0.176116241456218","0.125666527447884","0.226565955464553","2"
"Limited","1995","Baden-Württemberg","middle vocational","39","0.0813358663596055","0.0567795034143583","0.105892229304853","2"
"Limited","1995","Baden-Württemberg","vocational + Abi","8","","","","2"
"Limited","1995","Baden-Württemberg","higher vocational","","","","","2"
"Limited","1995","Baden-Württemberg","higher education","12","","","","2"
"Limited","1995","Mecklenburg-Western Pomerania","vocational + Abi","2","","","","2"
"Limited","1995","Mecklenburg-Western Pomerania","higher vocational","","","","","2"
"Limited","1995","Mecklenburg-Western Pomerania","higher education","8","","","","2"
"Limited","1995","Saxony","in school","1","","","","2"
"Limited","1995","Saxony","inadequately","","","","","2"
"Limited","1995","Saxony","general elemantary","28","","","","2"
"Limited","1995","Saxony","middle vocational","42","0.149416390128509","0.111241015087737","0.187591765169281","2"
"Limited","1995","Saxony","vocational + Abi","1","","","","2"
"Limited","1995","Saxony","higher vocational","3","","","","2"
"Limited","1995","Saxony","higher education","19","","","","2"
"Limited","1995","Saxony-Anhalt","in school","1","","","","2"
"Limited","1995","Saxony-Anhalt","inadequately","2","","","","2"
"Limited","1995","Saxony-Anhalt","general elemantary","17","","","","2"
"Limited","1995","Lower Saxony","higher vocational","2","","","","2"
"Limited","1995","Lower Saxony","higher education","7","","","","2"
"Limited","1995","Bremen","in school","","","","","2"
"Limited","1995","Bremen","inadequately","","","","","2"
"Limited","1995","Bremen","general elemantary","","","","","2"
"Limited","1995","Bremen","middle vocational","","","","","2"
"Limited","1995","Bremen","vocational + Abi","","","","","2"
"Limited","1995","Bremen","higher vocational","","","","","2"
"Limited","1995","Bremen","higher education","2","","","","2"
"Limited","1995","North Rhine-Westphalia","in school","","","","","2"
"Limited","1995","North Rhine-Westphalia","inadequately","4","","","","2"
"Limited","1995","North Rhine-Westphalia","general elemantary","42","0.212852142178038","0.160406750412444","0.265297533943632","2"
"Limited","1995","North Rhine-Westphalia","middle vocational","51","0.0601720646391073","0.0426056393468323","0.0777384899313822","2"
"Limited","1995","North Rhine-Westphalia","vocational + Abi","8","","","","2"
"Limited","1995","North Rhine-Westphalia","higher vocational","4","","","","2"
"Limited","1995","North Rhine-Westphalia","higher education","32","0.14326922524335","0.0947144740378779","0.191823976448821","2"
"Limited","1995","Hesse","in school","","","","","2"
"Limited","1995","Hesse","inadequately","","","","","2"
"Limited","1995","Hesse","general elemantary","16","","","","2"
"Limited","1995","Bavaria","higher education","10","","","","2"
"Limited","1995","Berlin","in school","","","","","2"
"Limited","1995","Berlin","inadequately","","","","","2"
"Limited","1995","Berlin","general elemantary","5","","","","2"
"Limited","1995","Berlin","middle vocational","17","","","","2"
"Limited","1995","Berlin","vocational + Abi","","","","","2"
"Limited","1995","Berlin","higher vocational","1","","","","2"
"Limited","1995","Berlin","higher education","10","","","","2"
"Limited","1995","Brandenburg","in school","1","","","","2"
"Limited","1995","Brandenburg","inadequately","","","","","2"
"Limited","1995","Brandenburg","general elemantary","18","","","","2"
"Limited","1995","Brandenburg","middle vocational","28","","","","2"
"Limited","1995","Brandenburg","vocational + Abi","","","","","2"
"Limited","1995","Brandenburg","higher vocational","3","","","","2"
"Limited","1995","Brandenburg","higher education","7","","","","2"
"Limited","1995","Mecklenburg-Western Pomerania","in school","1","","","","2"
"Limited","1995","Mecklenburg-Western Pomerania","inadequately","","","","","2"
"Limited","1995","Mecklenburg-Western Pomerania","general elemantary","8","","","","2"
"Limited","1995","Mecklenburg-Western Pomerania","middle vocational","24","","","","2"
"Permanent","1995","Schleswig-Holstein","in school","","","","","1"
"Permanent","1995","Schleswig-Holstein","inadequately","3","","","","1"
"Permanent","1995","Schleswig-Holstein","general elemantary","14","","","","1"
"Permanent","1995","Schleswig-Holstein","middle vocational","78","0.867556700634659","0.797911479022229","0.937201922247089","1"
"Permanent","1995","Schleswig-Holstein","vocational + Abi","5","","","","1"
"Permanent","1995","Schleswig-Holstein","higher vocational","12","","","","1"
"Permanent","1995","Schleswig-Holstein","higher education","13","","","","1"
"Permanent","1995","Hamburg","in school","","","","","1"
"Permanent","1995","Hamburg","inadequately","3","","","","1"
"Permanent","1995","Hamburg","general elemantary","8","","","","1"
"Permanent","1995","Hamburg","middle vocational","35","0.953340058111923","0.886281793464163","1.02039832275968","1"
"Permanent","1995","Hamburg","vocational + Abi","5","","","","1"
"Permanent","1995","Hamburg","higher vocational","3","","","","1"
"Permanent","1995","Hamburg","higher education","10","","","","1"
"Permanent","1995","Lower Saxony","in school","","","","","1"
"Permanent","1995","Lower Saxony","inadequately","15","","","","1"
"Permanent","1995","Lower Saxony","general elemantary","70","0.816263335776754","0.735805907598467","0.896720763955041","1"
"Permanent","1995","Lower Saxony","middle vocational","265","0.925481432366494","0.895411643058545","0.955551221674444","1"
"Permanent","1995","Lower Saxony","vocational + Abi","22","","","","1"
"Permanent","1995","Lower Saxony","higher vocational","41","0.958630352016307","0.899107961660603","1.01815274237201","1"
"Permanent","1995","Lower Saxony","higher education","64","0.87378646112928","0.796540720010859","0.951032202247702","1"
"Permanent","1995","Bremen","in school","","","","","1"
"Permanent","1995","Bremen","inadequately","1","","","","1"
"Permanent","1995","Bremen","general elemantary","6","","","","1"
"Permanent","1995","Bremen","middle vocational","17","","","","1"
"Permanent","1995","Bremen","vocational + Abi","3","","","","1"
"Permanent","1995","Bremen","higher vocational","2","","","","1"
"Permanent","1995","Bremen","higher education","2","","","","1"
"Permanent","1995","North Rhine-Westphalia","in school","","","","","1"
"Permanent","1995","North Rhine-Westphalia","inadequately","54","0.906352814651126","0.831375461910742","0.98133016739151","1"
"Permanent","1995","North Rhine-Westphalia","general elemantary","192","0.787147857821962","0.734702466056368","0.839593249587556","1"
"Permanent","1995","North Rhine-Westphalia","middle vocational","653","0.939827935360893","0.922261510068618","0.957394360653168","1"
"Permanent","1995","North Rhine-Westphalia","vocational + Abi","61","0.788683479446213","0.692357897133651","0.885009061758775","1"
"Permanent","1995","North Rhine-Westphalia","higher vocational","90","0.974193697720066","0.942140621808418","1.00624677363172","1"
"Permanent","1995","North Rhine-Westphalia","higher education","168","0.85673077475665","0.808176023551179","0.905285525962122","1"
"Permanent","1995","Hesse","in school","1","","","","1"
"Permanent","1995","Hesse","inadequately","21","","","","1"
"Permanent","1995","Hesse","general elemantary","83","0.796799453045658","0.717537011908838","0.876061894182477","1"
"Permanent","1995","Hesse","middle vocational","237","0.88330947249621","0.84450833458639","0.922110610406029","1"
"Permanent","1995","Hesse","vocational + Abi","24","","","","1"
"Permanent","1995","Hesse","higher vocational","22","","","","1"
"Permanent","1995","Hesse","higher education","65","0.92762331863595","0.866923941774561","0.988322695497338","1"
"Permanent","1995","Rhineland-Palatinate,Saarland","in school","1","","","","1"
"Permanent","1995","Rhineland-Palatinate,Saarland","inadequately","11","","","","1"
"Permanent","1995","Rhineland-Palatinate,Saarland","general elemantary","61","0.767839904705332","0.67414199212564","0.861537817285024","1"
"Permanent","1995","Rhineland-Palatinate,Saarland","middle vocational","179","0.936847320990517","0.902531077918294","0.97116356406274","1"
"Permanent","1995","Rhineland-Palatinate,Saarland","vocational + Abi","10","","","","1"
"Permanent","1995","Rhineland-Palatinate,Saarland","higher vocational","19","","","","1"
"Permanent","1995","Rhineland-Palatinate,Saarland","higher education","29","","","","1"
"Permanent","1995","Baden-Württemberg","in school","1","","","","1"
"Permanent","1995","Baden-Württemberg","inadequately","67","0.926229024358047","0.867460707653823","0.984997341062271","1"
"Permanent","1995","Baden-Württemberg","general elemantary","177","0.823883758543782","0.773434044535447","0.874333472552116","1"
"Permanent","1995","Baden-Württemberg","middle vocational","437","0.918664133640395","0.894107770695147","0.943220496585642","1"
"Permanent","1995","Baden-Württemberg","vocational + Abi","42","0.831405205059872","0.727630492380443","0.935179917739302","1"
"Permanent","1995","Baden-Württemberg","higher vocational","58","1","1","1","1"
"Permanent","1995","Baden-Württemberg","higher education","82","0.863863476315802","0.794537810583471","0.933189142048134","1"
"Permanent","1995","Bavaria","in school","","","","","1"
"Permanent","1995","Bavaria","inadequately","25","","","","1"
"Permanent","1995","Bavaria","general elemantary","121","0.687938727083218","0.617241735072713","0.758635719093724","1"
"Permanent","1995","Bavaria","middle vocational","480","0.900673490934282","0.874941067550091","0.926405914318474","1"
"Permanent","1995","Bavaria","vocational + Abi","37","0.971363562516035","0.918335386254977","1.02439173877709","1"
"Permanent","1995","Bavaria","higher vocational","51","0.971854769260558","0.927328813747104","1.01638072477401","1"
"Permanent","1995","Bavaria","higher education","103","0.928430641060611","0.880902900860554","0.975958381260668","1"
"Permanent","1995","Berlin","in school","","","","","1"
"Permanent","1995","Berlin","inadequately","4","","","","1"
"Permanent","1995","Berlin","general elemantary","23","","","","1"
"Permanent","1995","Berlin","middle vocational","133","0.896959790936246","0.848308730098663","0.945610851773829","1"
"Permanent","1995","Berlin","vocational + Abi","8","","","","1"
"Permanent","1995","Berlin","higher vocational","22","","","","1"
"Permanent","1995","Berlin","higher education","71","0.871284431654867","0.798355290707253","0.944213572602482","1"
"Permanent","1995","Brandenburg","in school","","","","","1"
"Permanent","1995","Brandenburg","inadequately","","","","","1"
"Permanent","1995","Brandenburg","general elemantary","8","","","","1"
"Permanent","1995","Brandenburg","middle vocational","149","0.862185567463578","0.811403639767184","0.912967495159972","1"
"Permanent","1995","Brandenburg","vocational + Abi","6","","","","1"
"Permanent","1995","Brandenburg","higher vocational","26","","","","1"
"Permanent","1995","Brandenburg","higher education","86","0.923552425640682","0.869549256307601","0.977555594973762","1"
"Permanent","1995","Mecklenburg-Western Pomerania","in school","","","","","1"
"Permanent","1995","Mecklenburg-Western Pomerania","inadequately","","","","","1"
"Permanent","1995","Mecklenburg-Western Pomerania","general elemantary","3","","","","1"
"Permanent","1995","Mecklenburg-Western Pomerania","middle vocational","119","0.804892900122386","0.739941927736976","0.869843872507797","1"
"Permanent","1995","Mecklenburg-Western Pomerania","vocational + Abi","1","","","","1"
"Permanent","1995","Mecklenburg-Western Pomerania","higher vocational","15","","","","1"
"Permanent","1995","Mecklenburg-Western Pomerania","higher education","51","0.802903889470908","0.701397613900392","0.904410165041424","1"
"Permanent","1995","Saxony","in school","","","","","1"
"Permanent","1995","Saxony","inadequately","1","","","","1"
"Permanent","1995","Saxony","general elemantary","18","","","","1"
"Permanent","1995","Saxony","middle vocational","293","0.850583609871491","0.812408234830719","0.888758984912263","1"
"Permanent","1995","Saxony","vocational + Abi","16","","","","1"
"Permanent","1995","Saxony","higher vocational","26","","","","1"
"Permanent","1995","Saxony","higher education","140","0.848424099381254","0.79268356787004","0.904164630892468","1"
"Permanent","1995","Saxony-Anhalt","in school","","","","","1"
"Permanent","1995","Saxony-Anhalt","inadequately","","","","","1"
"Permanent","1995","Saxony-Anhalt","general elemantary","12","","","","1"
"Permanent","1995","Saxony-Anhalt","middle vocational","167","0.76092959290054","0.702966497336823","0.818892688464257","1"
"Permanent","1995","Saxony-Anhalt","vocational + Abi","5","","","","1"
"Permanent","1995","Saxony-Anhalt","higher vocational","30","0.9900524542029","0.955117971234613","1.02498693717119","1"
"Permanent","1995","Saxony-Anhalt","higher education","94","0.929943566708325","0.879917034438332","0.979970098978318","1"
"Permanent","1995","Thuringia","in school","2","","","","1"
"Permanent","1995","Thuringia","inadequately","","","","","1"
"Permanent","1995","Thuringia","general elemantary","8","","","","1"
"Permanent","1995","Thuringia","middle vocational","185","0.882116553346016","0.838810591608418","0.925422515083615","1"
"Permanent","1995","Thuringia","vocational + Abi","5","","","","1"
"Permanent","1995","Thuringia","higher vocational","15","","","","1"
"Permanent","1995","Thuringia","higher education","75","0.913679896651768","0.853623197531561","0.973736595771975","1"
"Limited","1996","Schleswig-Holstein","in school","","","","","2"
"Limited","1996","Schleswig-Holstein","inadequately","","","","","2"
"Limited","1996","Schleswig-Holstein","general elemantary","10","","","","2"
"Limited","1996","Schleswig-Holstein","middle vocational","11","","","","2"
"Limited","1996","Schleswig-Holstein","vocational + Abi","3","","","","2"
"Limited","1996","Schleswig-Holstein","higher vocational","2","","","","2"
"Limited","1996","Schleswig-Holstein","higher education","","","","","2"
"Limited","1996","Hamburg","in school","","","","","2"
"Limited","1996","Hamburg","inadequately","","","","","2"
"Limited","1996","Hamburg","general elemantary","4","","","","2"
"Limited","1996","Hamburg","middle vocational","1","","","","2"
"Limited","1996","Hamburg","vocational + Abi","","","","","2"
"Limited","1996","Hamburg","higher vocational","","","","","2"
"Limited","1996","Hamburg","higher education","2","","","","2"
"Limited","1996","Lower Saxony","in school","","","","","2"
"Limited","1996","Lower Saxony","inadequately","3","","","","2"
"Limited","1996","Lower Saxony","general elemantary","17","","","","2"
"Limited","1996","Lower Saxony","middle vocational","22","","","","2"
"Limited","1996","Lower Saxony","vocational + Abi","6","","","","2"
"Limited","1996","Bavaria","in school","","","","","2"
"Limited","1996","Bavaria","inadequately","3","","","","2"
"Limited","1996","Bavaria","general elemantary","38","0.28884536530881","0.216556011694603","0.361134718923016","2"
"Limited","1996","Bavaria","middle vocational","47","0.0994478716966622","0.0738976331953933","0.124998110197931","2"
"Limited","1996","Bavaria","vocational + Abi","2","","","","2"
"Limited","1996","Bavaria","higher vocational","3","","","","2"
"Limited","1996","Saxony-Anhalt","middle vocational","39","0.18503067322471","0.13024563957899","0.23981570687043","2"
"Limited","1996","Saxony-Anhalt","vocational + Abi","4","","","","2"
"Limited","1996","Saxony-Anhalt","higher vocational","1","","","","2"
"Limited","1996","Saxony-Anhalt","higher education","8","","","","2"
"Limited","1996","Thuringia","in school","3","","","","2"
"Limited","1996","Thuringia","inadequately","1","","","","2"
"Limited","1996","Thuringia","general elemantary","19","","","","2"
"Limited","1996","Thuringia","middle vocational","28","","","","2"
"Limited","1996","Thuringia","vocational + Abi","2","","","","2"
"Limited","1996","Thuringia","higher vocational","3","","","","2"
"Limited","1996","Thuringia","higher education","4","","","","2"
"Limited","1996","Hesse","middle vocational","11","","","","2"
"Limited","1996","Hesse","vocational + Abi","1","","","","2"
"Limited","1996","Hesse","higher vocational","2","","","","2"
"Limited","1996","Hesse","higher education","6","","","","2"
"Limited","1996","Rhineland-Palatinate,Saarland","in school","","","","","2"
"Limited","1996","Rhineland-Palatinate,Saarland","inadequately","","","","","2"
"Limited","1996","Rhineland-Palatinate,Saarland","general elemantary","18","","","","2"
"Limited","1996","Rhineland-Palatinate,Saarland","middle vocational","15","","","","2"
"Limited","1996","Rhineland-Palatinate,Saarland","vocational + Abi","1","","","","2"
"Limited","1996","Rhineland-Palatinate,Saarland","higher vocational","1","","","","2"
"Limited","1996","Rhineland-Palatinate,Saarland","higher education","5","","","","2"
"Limited","1996","Baden-Württemberg","in school","","","","","2"
"Limited","1996","Baden-Württemberg","inadequately","7","","","","2"
"Limited","1996","Baden-Württemberg","general elemantary","33","0.193768945163406","0.136966966063313","0.250570924263499","2"
"Limited","1996","Baden-Württemberg","middle vocational","37","0.0694596480300751","0.0461250908253133","0.0927942052348368","2"
"Limited","1996","Baden-Württemberg","vocational + Abi","4","","","","2"
"Limited","1996","Baden-Württemberg","higher vocational","4","","","","2"
"Limited","1996","Baden-Württemberg","higher education","7","","","","2"
"Limited","1996","Mecklenburg-Western Pomerania","vocational + Abi","2","","","","2"
"Limited","1996","Mecklenburg-Western Pomerania","higher vocational","1","","","","2"
"Limited","1996","Mecklenburg-Western Pomerania","higher education","6","","","","2"
"Limited","1996","Saxony","in school","1","","","","2"
"Limited","1996","Saxony","inadequately","","","","","2"
"Limited","1996","Saxony","general elemantary","24","","","","2"
"Limited","1996","Saxony","middle vocational","43","0.156358772334379","0.117696420795124","0.195021123873634","2"
"Limited","1996","Saxony","vocational + Abi","","","","","2"
"Limited","1996","Saxony","higher vocational","2","","","","2"
"Limited","1996","Saxony","higher education","21","","","","2"
"Limited","1996","Saxony-Anhalt","in school","1","","","","2"
"Limited","1996","Saxony-Anhalt","inadequately","2","","","","2"
"Limited","1996","Saxony-Anhalt","general elemantary","15","","","","2"
"Limited","1996","Lower Saxony","higher vocational","","","","","2"
"Limited","1996","Lower Saxony","higher education","8","","","","2"
"Limited","1996","Bremen","in school","","","","","2"
"Limited","1996","Bremen","inadequately","","","","","2"
"Limited","1996","Bremen","general elemantary","2","","","","2"
"Limited","1996","Bremen","middle vocational","2","","","","2"
"Limited","1996","Bremen","vocational + Abi","","","","","2"
"Limited","1996","Bremen","higher vocational","","","","","2"
"Limited","1996","Bremen","higher education","","","","","2"
"Limited","1996","North Rhine-Westphalia","in school","","","","","2"
"Limited","1996","North Rhine-Westphalia","inadequately","2","","","","2"
"Limited","1996","North Rhine-Westphalia","general elemantary","57","0.238557787566061","0.182868443086832","0.29424713204529","2"
"Limited","1996","North Rhine-Westphalia","middle vocational","58","0.0808256990990093","0.0606340057216993","0.101017392476319","2"
"Limited","1996","North Rhine-Westphalia","vocational + Abi","7","","","","2"
"Limited","1996","North Rhine-Westphalia","higher vocational","1","","","","2"
"Limited","1996","North Rhine-Westphalia","higher education","30","0.145046180794377","0.0948417940758459","0.195250567512908","2"
"Limited","1996","Hesse","in school","","","","","2"
"Limited","1996","Hesse","inadequately","1","","","","2"
"Limited","1996","Hesse","general elemantary","10","","","","2"
"Limited","1996","Bavaria","higher education","5","","","","2"
"Limited","1996","Berlin","in school","","","","","2"
"Limited","1996","Berlin","inadequately","","","","","2"
"Limited","1996","Berlin","general elemantary","6","","","","2"
"Limited","1996","Berlin","middle vocational","7","","","","2"
"Limited","1996","Berlin","vocational + Abi","","","","","2"
"Limited","1996","Berlin","higher vocational","1","","","","2"
"Limited","1996","Berlin","higher education","9","","","","2"
"Limited","1996","Brandenburg","in school","","","","","2"
"Limited","1996","Brandenburg","inadequately","","","","","2"
"Limited","1996","Brandenburg","general elemantary","19","","","","2"
"Limited","1996","Brandenburg","middle vocational","17","","","","2"
"Limited","1996","Brandenburg","vocational + Abi","","","","","2"
"Limited","1996","Brandenburg","higher vocational","","","","","2"
"Limited","1996","Brandenburg","higher education","7","","","","2"
"Limited","1996","Mecklenburg-Western Pomerania","in school","","","","","2"
"Limited","1996","Mecklenburg-Western Pomerania","inadequately","1","","","","2"
"Limited","1996","Mecklenburg-Western Pomerania","general elemantary","14","","","","2"
"Limited","1996","Mecklenburg-Western Pomerania","middle vocational","14","","","","2"
"Permanent","1996","Schleswig-Holstein","in school","","","","","1"
"Permanent","1996","Schleswig-Holstein","inadequately","2","","","","1"
"Permanent","1996","Schleswig-Holstein","general elemantary","9","","","","1"
"Permanent","1996","Schleswig-Holstein","middle vocational","86","0.883818364780847","0.820048943309774","0.947587786251921","1"
"Permanent","1996","Schleswig-Holstein","vocational + Abi","4","","","","1"
"Permanent","1996","Schleswig-Holstein","higher vocational","12","","","","1"
"Permanent","1996","Schleswig-Holstein","higher education","15","","","","1"
"Permanent","1996","Hamburg","in school","","","","","1"
"Permanent","1996","Hamburg","inadequately","3","","","","1"
"Permanent","1996","Hamburg","general elemantary","9","","","","1"
"Permanent","1996","Hamburg","middle vocational","36","0.998374258978759","0.985392916774755","1.01135560118276","1"
"Permanent","1996","Hamburg","vocational + Abi","4","","","","1"
"Permanent","1996","Hamburg","higher vocational","3","","","","1"
"Permanent","1996","Hamburg","higher education","8","","","","1"
"Permanent","1996","Lower Saxony","in school","1","","","","1"
"Permanent","1996","Lower Saxony","inadequately","13","","","","1"
"Permanent","1996","Lower Saxony","general elemantary","63","0.809978886522124","0.724010084269723","0.895947688774525","1"
"Permanent","1996","Lower Saxony","middle vocational","273","0.930836412704253","0.901882149347352","0.959790676061155","1"
"Permanent","1996","Lower Saxony","vocational + Abi","22","","","","1"
"Permanent","1996","Lower Saxony","higher vocational","43","1","1","1","1"
"Permanent","1996","Lower Saxony","higher education","66","0.892014795140941","0.821301611851497","0.962727978430386","1"
"Permanent","1996","Bremen","in school","","","","","1"
"Permanent","1996","Bremen","inadequately","1","","","","1"
"Permanent","1996","Bremen","general elemantary","6","","","","1"
"Permanent","1996","Bremen","middle vocational","17","","","","1"
"Permanent","1996","Bremen","vocational + Abi","4","","","","1"
"Permanent","1996","Bremen","higher vocational","1","","","","1"
"Permanent","1996","Bremen","higher education","3","","","","1"
"Permanent","1996","North Rhine-Westphalia","in school","2","","","","1"
"Permanent","1996","North Rhine-Westphalia","inadequately","52","0.944565235962419","0.883533139041752","1.00559733288309","1"
"Permanent","1996","North Rhine-Westphalia","general elemantary","168","0.761442212433939","0.70575286795471","0.817131556913168","1"
"Permanent","1996","North Rhine-Westphalia","middle vocational","642","0.919174300900991","0.898982607523681","0.939365994278301","1"
"Permanent","1996","North Rhine-Westphalia","vocational + Abi","61","0.847565511301515","0.762133251931843","0.932997770671187","1"
"Permanent","1996","North Rhine-Westphalia","higher vocational","89","0.997809726614042","0.988151444964826","1.00746800826326","1"
"Permanent","1996","North Rhine-Westphalia","higher education","159","0.854953819205623","0.804749432487092","0.905158205924154","1"
"Permanent","1996","Hesse","in school","","","","","1"
"Permanent","1996","Hesse","inadequately","24","","","","1"
"Permanent","1996","Hesse","general elemantary","75","0.814226934345484","0.73154650285738","0.896907365833587","1"
"Permanent","1996","Hesse","middle vocational","235","0.959902722605156","0.935386610887651","0.98441883432266","1"
