"plb0037_h","year","bula_h","e11103","n","percent","lower_confidence","upper_confidence","value"
"Permanent","1992","Mecklenburg-Western Pomerania","Not Working","1","","","","1"
"Permanent","1992","Saxony","Full Time","96","0.718390348469382","0.640164507160992","0.796616189777772","1"
"Permanent","1992","Saxony","Part Time","34","0.629741241791949","0.499741079510773","0.759741404073126","1"
"Permanent","1992","Lower Saxony","Part Time","28","","","","1"
"Permanent","1992","Lower Saxony","Not Working","4","","","","1"
"Permanent","1992","Bremen","Full Time","3","","","","1"
"Permanent","1992","Bremen","Part Time","3","","","","1"
"Permanent","1992","Bremen","Not Working","","","","","1"
"Permanent","1992","North Rhine-Westphalia","Full Time","88","0.845556927108057","0.775768225009434","0.915345629206681","1"
"Permanent","1992","North Rhine-Westphalia","Part Time","74","0.631141357365348","0.540974890974996","0.721307823755699","1"
"Permanent","1992","North Rhine-Westphalia","Not Working","7","","","","1"
"Permanent","1992","Hesse","Full Time","41","0.793992303603633","0.681890407565286","0.90609419964198","1"
"Permanent","1992","Hesse","Part Time","25","","","","1"
"Permanent","1992","Saxony","Not Working","","","","","1"
"Permanent","1992","Saxony-Anhalt","Full Time","71","0.739325606695234","0.649619659292054","0.829031554098413","1"
"Permanent","1992","Saxony-Anhalt","Part Time","26","","","","1"
"Permanent","1992","Saxony-Anhalt","Not Working","1","","","","1"
"Permanent","1992","Thuringia","Full Time","69","0.800004334361794","0.716431868455396","0.883576800268191","1"
"Permanent","1992","Thuringia","Part Time","24","","","","1"
"Permanent","1992","Thuringia","Not Working","","","","","1"
"Limited","1993","Schleswig-Holstein","Part Time","3","","","","2"
"Limited","1993","Schleswig-Holstein","Not Working","","","","","2"
"Limited","1993","Schleswig-Holstein","Full Time","2","","","","2"
"Limited","1993","Hamburg","Full Time","","","","","2"
"Limited","1993","Hamburg","Part Time","","","","","2"
"Limited","1993","Hamburg","Not Working","","","","","2"
"Limited","1993","Lower Saxony","Full Time","4","","","","2"
"Limited","1993","Lower Saxony","Part Time","8","","","","2"
"Limited","1993","Hesse","Part Time","14","","","","2"
"Limited","1993","Hesse","Not Working","2","","","","2"
"Limited","1993","Rhineland-Palatinate,Saarland","Part Time","5","","","","2"
"Limited","1993","Rhineland-Palatinate,Saarland","Not Working","1","","","","2"
"Limited","1993","Baden-Württemberg","Full Time","8","","","","2"
"Limited","1993","Bavaria","Full Time","6","","","","2"
"Limited","1993","Lower Saxony","Not Working","1","","","","2"
"Limited","1993","Bremen","Full Time","1","","","","2"
"Limited","1993","Bremen","Part Time","","","","","2"
"Limited","1993","Bremen","Not Working","","","","","2"
"Limited","1993","North Rhine-Westphalia","Full Time","16","","","","2"
"Limited","1993","North Rhine-Westphalia","Part Time","42","0.458948719766195","0.35978255443864","0.55811488509375","2"
"Limited","1993","North Rhine-Westphalia","Not Working","4","","","","2"
"Limited","1993","Hesse","Full Time","6","","","","2"
"Limited","1993","Rhineland-Palatinate,Saarland","Full Time","6","","","","2"
"Limited","1993","Baden-Württemberg","Part Time","18","","","","2"
"Limited","1993","Baden-Württemberg","Not Working","4","","","","2"
"Limited","1993","Bavaria","Part Time","27","","","","2"
"Limited","1993","Bavaria","Not Working","2","","","","2"
"Limited","1993","Berlin","Full Time","6","","","","2"
"Limited","1993","Berlin","Part Time","6","","","","2"
"Limited","1993","Berlin","Not Working","3","","","","2"
"Limited","1993","Brandenburg","Full Time","11","","","","2"
"Limited","1993","Brandenburg","Part Time","7","","","","2"
"Limited","1993","Brandenburg","Not Working","4","","","","2"
"Limited","1993","Mecklenburg-Western Pomerania","Full Time","6","","","","2"
"Limited","1993","Mecklenburg-Western Pomerania","Part Time","5","","","","2"
"Limited","1993","Mecklenburg-Western Pomerania","Not Working","1","","","","2"
"Limited","1993","Saxony","Full Time","15","","","","2"
"Limited","1993","Saxony-Anhalt","Full Time","9","","","","2"
"Limited","1993","Saxony-Anhalt","Part Time","11","","","","2"
"Limited","1993","Saxony","Part Time","25","","","","2"
"Limited","1993","Saxony","Not Working","5","","","","2"
"Limited","1993","Saxony-Anhalt","Not Working","1","","","","2"
"Limited","1993","Thuringia","Full Time","7","","","","2"
"Limited","1993","Thuringia","Part Time","16","","","","2"
"Limited","1993","Thuringia","Not Working","1","","","","2"
"Permanent","1993","Schleswig-Holstein","Full Time","15","","","","1"
"Permanent","1993","Schleswig-Holstein","Part Time","6","","","","1"
"Permanent","1993","Schleswig-Holstein","Not Working","3","","","","1"
"Permanent","1993","Hamburg","Full Time","9","","","","1"
"Permanent","1993","Hamburg","Part Time","5","","","","1"
"Permanent","1993","Hamburg","Not Working","1","","","","1"
"Permanent","1993","Rhineland-Palatinate,Saarland","Not Working","","","","","1"
"Permanent","1993","Baden-Württemberg","Full Time","69","0.877466195490513","0.804226608846838","0.950705782134187","1"
"Permanent","1993","Baden-Württemberg","Part Time","39","0.690353517417356","0.570326363101271","0.810380671733441","1"
"Permanent","1993","Baden-Württemberg","Not Working","6","","","","1"
"Permanent","1993","Bavaria","Full Time","63","0.948713417006379","0.896666746859542","1.00076008715322","1"
"Permanent","1993","Bavaria","Part Time","44","0.539030670696364","0.423083095563856","0.654978245828871","1"
"Permanent","1993","Bavaria","Not Working","4","","","","1"
"Permanent","1993","Berlin","Full Time","43","0.883515726022632","0.793692046465987","0.973339405579277","1"
"Permanent","1993","Berlin","Part Time","23","","","","1"
"Permanent","1993","Berlin","Not Working","4","","","","1"
"Permanent","1993","Brandenburg","Full Time","48","0.841808161420324","0.748692938351786","0.934923384488861","1"
"Permanent","1993","Brandenburg","Part Time","13","","","","1"
"Permanent","1993","Brandenburg","Not Working","2","","","","1"
"Permanent","1993","Lower Saxony","Full Time","43","0.81353837823239","0.702190251942473","0.924886504522307","1"
"Permanent","1993","Lower Saxony","Part Time","24","","","","1"
"Permanent","1993","Lower Saxony","Not Working","2","","","","1"
"Permanent","1993","Bremen","Full Time","3","","","","1"
"Permanent","1993","Bremen","Part Time","","","","","1"
"Permanent","1993","Hesse","Not Working","3","","","","1"
"Permanent","1993","Rhineland-Palatinate,Saarland","Full Time","24","","","","1"
"Permanent","1993","Rhineland-Palatinate,Saarland","Part Time","16","","","","1"
"Permanent","1993","Mecklenburg-Western Pomerania","Full Time","34","0.825995671955759","0.708509431524388","0.94348191238713","1"
"Permanent","1993","Mecklenburg-Western Pomerania","Part Time","12","","","","1"
"Permanent","1993","Mecklenburg-Western Pomerania","Not Working","","","","","1"
"Permanent","1993","Saxony","Full Time","88","0.848277790074152","0.778995360858086","0.917560219290218","1"
"Permanent","1993","Saxony","Part Time","23","","","","1"
"Permanent","1993","Bremen","Not Working","","","","","1"
"Permanent","1993","North Rhine-Westphalia","Full Time","98","0.836580195874303","0.768706453155114","0.904453938593492","1"
"Permanent","1993","North Rhine-Westphalia","Part Time","55","0.541051280233805","0.441885114906251","0.64021744556136","1"
"Permanent","1993","North Rhine-Westphalia","Not Working","14","","","","1"
"Permanent","1993","Hesse","Full Time","30","0.857159964320181","0.742858247208992","0.97146168143137","1"
"Permanent","1993","Hesse","Part Time","32","0.810224028465504","0.69690773870928","0.923540318221728","1"
"Permanent","1993","Saxony","Not Working","8","","","","1"
"Permanent","1993","Saxony-Anhalt","Full Time","53","0.85617599611111","0.76882870163567","0.943523290586549","1"
"Permanent","1993","Saxony-Anhalt","Part Time","19","","","","1"
"Permanent","1993","Saxony-Anhalt","Not Working","4","","","","1"
"Permanent","1993","Thuringia","Full Time","43","0.859123302252633","0.762693690178065","0.955552914327201","1"
"Permanent","1993","Thuringia","Part Time","25","","","","1"
"Permanent","1993","Thuringia","Not Working","4","","","","1"
"Limited","1994","Schleswig-Holstein","Full Time","3","","","","2"
"Limited","1994","Schleswig-Holstein","Part Time","8","","","","2"
"Limited","1994","Schleswig-Holstein","Not Working","3","","","","2"
"Limited","1994","Hamburg","Full Time","1","","","","2"
"Limited","1994","Hamburg","Part Time","1","","","","2"
"Limited","1994","Hamburg","Not Working","1","","","","2"
"Limited","1994","Lower Saxony","Full Time","7","","","","2"
"Limited","1994","Hesse","Part Time","17","","","","2"
"Limited","1994","Rhineland-Palatinate,Saarland","Part Time","8","","","","2"
"Limited","1994","Rhineland-Palatinate,Saarland","Not Working","3","","","","2"
"Limited","1994","Bavaria","Full Time","18","","","","2"
"Limited","1994","Lower Saxony","Part Time","16","","","","2"
"Limited","1994","Lower Saxony","Not Working","5","","","","2"
"Limited","1994","Bremen","Full Time","","","","","2"
"Limited","1994","Bremen","Part Time","","","","","2"
"Limited","1994","Bremen","Not Working","2","","","","2"
"Limited","1994","North Rhine-Westphalia","Part Time","51","0.559160591077888","0.464644959283214","0.653676222872562","2"
"Limited","1994","North Rhine-Westphalia","Not Working","14","","","","2"
"Limited","1994","Hesse","Full Time","6","","","","2"
"Limited","1994","Hesse","Not Working","3","","","","2"
"Limited","1994","Rhineland-Palatinate,Saarland","Full Time","2","","","","2"
"Limited","1994","Baden-Württemberg","Full Time","6","","","","2"
"Limited","1994","Baden-Württemberg","Part Time","28","","","","2"
"Limited","1994","Baden-Württemberg","Not Working","7","","","","2"
"Limited","1994","North Rhine-Westphalia","Full Time","14","","","","2"
"Limited","1994","Bavaria","Part Time","15","","","","2"
"Limited","1994","Bavaria","Not Working","1","","","","2"
"Limited","1994","Berlin","Full Time","8","","","","2"
"Limited","1994","Berlin","Part Time","11","","","","2"
"Limited","1994","Berlin","Not Working","2","","","","2"
"Limited","1994","Brandenburg","Full Time","6","","","","2"
"Limited","1994","Brandenburg","Part Time","25","","","","2"
"Limited","1994","Brandenburg","Not Working","3","","","","2"
"Limited","1994","Mecklenburg-Western Pomerania","Full Time","5","","","","2"
"Limited","1994","Mecklenburg-Western Pomerania","Part Time","14","","","","2"
"Limited","1994","Mecklenburg-Western Pomerania","Not Working","","","","","2"
"Limited","1994","Saxony","Full Time","10","","","","2"
"Limited","1994","Saxony-Anhalt","Full Time","7","","","","2"
"Limited","1994","Saxony-Anhalt","Part Time","24","","","","2"
"Limited","1994","Saxony","Part Time","21","","","","2"
"Limited","1994","Saxony","Not Working","2","","","","2"
"Limited","1994","Saxony-Anhalt","Not Working","3","","","","2"
"Limited","1994","Thuringia","Full Time","6","","","","2"
"Limited","1994","Thuringia","Part Time","23","","","","2"
"Limited","1994","Thuringia","Not Working","3","","","","2"
"Permanent","1994","Schleswig-Holstein","Full Time","16","","","","1"
"Permanent","1994","Schleswig-Holstein","Part Time","8","","","","1"
"Permanent","1994","Schleswig-Holstein","Not Working","2","","","","1"
"Permanent","1994","Hamburg","Full Time","8","","","","1"
"Permanent","1994","Hamburg","Part Time","8","","","","1"
"Permanent","1994","Hamburg","Not Working","1","","","","1"
"Permanent","1994","Lower Saxony","Full Time","28","","","","1"
"Permanent","1994","Lower Saxony","Part Time","25","","","","1"
"Permanent","1994","Rhineland-Palatinate,Saarland","Not Working","5","","","","1"
"Permanent","1994","Baden-Württemberg","Full Time","53","0.910999762378695","0.838342873095924","0.983656651661466","1"
"Permanent","1994","Baden-Württemberg","Part Time","46","0.661836344239642","0.554048198154393","0.769624490324892","1"
"Permanent","1994","Baden-Württemberg","Not Working","9","","","","1"
"Permanent","1994","Bavaria","Full Time","50","0.712504064911934","0.604931094207395","0.820077035616472","1"
"Permanent","1994","Bavaria","Part Time","40","0.765791497341322","0.653867465834224","0.877715528848421","1"
"Permanent","1994","Bavaria","Not Working","7","","","","1"
"Permanent","1994","Berlin","Full Time","23","","","","1"
"Permanent","1994","Berlin","Part Time","30","0.773815919806425","0.64575812765352","0.90187371195933","1"
"Permanent","1994","Berlin","Not Working","","","","","1"
"Permanent","1994","Brandenburg","Full Time","27","","","","1"
"Permanent","1994","Brandenburg","Part Time","16","","","","1"
"Permanent","1994","Brandenburg","Not Working","","","","","1"
"Permanent","1994","Mecklenburg-Western Pomerania","Full Time","15","","","","1"
"Permanent","1994","Mecklenburg-Western Pomerania","Part Time","15","","","","1"
"Permanent","1994","Mecklenburg-Western Pomerania","Not Working","1","","","","1"
"Permanent","1994","Saxony","Full Time","55","0.880944584302518","0.802214578110824","0.959674590494213","1"
"Permanent","1994","Lower Saxony","Not Working","2","","","","1"
"Permanent","1994","Bremen","Full Time","1","","","","1"
"Permanent","1994","Bremen","Part Time","3","","","","1"
"Permanent","1994","Hesse","Not Working","3","","","","1"
"Permanent","1994","Rhineland-Palatinate,Saarland","Full Time","12","","","","1"
"Permanent","1994","Rhineland-Palatinate,Saarland","Part Time","14","","","","1"
"Permanent","1994","Saxony","Part Time","22","","","","1"
"Permanent","1994","Saxony","Not Working","2","","","","1"
"Permanent","1994","Saxony-Anhalt","Full Time","34","0.821625789050061","0.704444242268682","0.938807335831439","1"
"Permanent","1994","Saxony-Anhalt","Part Time","18","","","","1"
"Permanent","1994","Saxony-Anhalt","Not Working","1","","","","1"
"Permanent","1994","Bremen","Not Working","","","","","1"
"Permanent","1994","North Rhine-Westphalia","Full Time","71","0.876452809842009","0.806497717639784","0.946407902044233","1"
"Permanent","1994","North Rhine-Westphalia","Part Time","55","0.440839408922112","0.346323777127438","0.535355040716786","1"
"Permanent","1994","North Rhine-Westphalia","Not Working","9","","","","1"
"Permanent","1994","Hesse","Full Time","19","","","","1"
"Permanent","1994","Hesse","Part Time","26","","","","1"
"Permanent","1994","Thuringia","Full Time","32","0.866663698618609","0.758581095055431","0.974746302181787","1"
"Permanent","1994","Thuringia","Part Time","22","","","","1"
"Permanent","1994","Thuringia","Not Working","1","","","","1"
"Limited","1995","Schleswig-Holstein","Full Time","17","","","","2"
"Limited","1995","Schleswig-Holstein","Part Time","8","","","","2"
"Limited","1995","Schleswig-Holstein","Not Working","1","","","","2"
"Limited","1995","Hamburg","Full Time","3","","","","2"
"Limited","1995","Hamburg","Part Time","4","","","","2"
"Limited","1995","Hamburg","Not Working","","","","","2"
"Limited","1995","Lower Saxony","Full Time","38","0.0809088360488451","0.0541852111319798","0.10763246096571","2"
"Limited","1995","Hesse","Part Time","26","","","","2"
"Limited","1995","Rhineland-Palatinate,Saarland","Part Time","18","","","","2"
"Limited","1995","Rhineland-Palatinate,Saarland","Not Working","3","","","","2"
"Limited","1995","Baden-Württemberg","Full Time","77","0.0791817060057546","0.0597266884118055","0.0986367235997037","2"
"Limited","1995","Baden-Württemberg","Part Time","36","0.150706726621372","0.105999709119467","0.195413744123277","2"
"Limited","1995","Baden-Württemberg","Not Working","8","","","","2"
"Limited","1995","Bavaria","Full Time","59","0.0847800726885484","0.0637817614238196","0.105778383953277","2"
"Limited","1995","Bavaria","Part Time","39","0.197756238206515","0.147573000393362","0.247939476019668","2"
"Limited","1995","Lower Saxony","Part Time","21","","","","2"
"Limited","1995","Lower Saxony","Not Working","3","","","","2"
"Limited","1995","Bremen","Full Time","1","","","","2"
"Limited","1995","Bremen","Part Time","1","","","","2"
"Limited","1995","Bremen","Not Working","","","","","2"
"Limited","1995","North Rhine-Westphalia","Part Time","78","0.182040340233446","0.14403450684619","0.220046173620703","2"
"Limited","1995","North Rhine-Westphalia","Not Working","8","","","","2"
"Limited","1995","Hesse","Full Time","20","","","","2"
"Limited","1995","Hesse","Not Working","5","","","","2"
"Limited","1995","Rhineland-Palatinate,Saarland","Full Time","19","","","","2"
"Limited","1995","Bavaria","Not Working","9","","","","2"
"Limited","1995","Berlin","Full Time","17","","","","2"
"Limited","1995","Berlin","Part Time","15","","","","2"
"Limited","1995","North Rhine-Westphalia","Full Time","67","0.0718285166788783","0.0555544004423504","0.0881026329154063","2"
"Limited","1995","Berlin","Not Working","3","","","","2"
"Limited","1995","Brandenburg","Full Time","27","","","","2"
"Limited","1995","Brandenburg","Part Time","21","","","","2"
"Limited","1995","Brandenburg","Not Working","9","","","","2"
"Limited","1995","Mecklenburg-Western Pomerania","Full Time","19","","","","2"
"Limited","1995","Mecklenburg-Western Pomerania","Part Time","23","","","","2"
"Limited","1995","Mecklenburg-Western Pomerania","Not Working","2","","","","2"
"Limited","1995","Saxony","Full Time","47","0.113260518172446","0.0840770914827882","0.142443944862104","2"
"Limited","1995","Saxony-Anhalt","Part Time","31","0.433607955560662","0.324327690793226","0.542888220328098","2"
"Limited","1995","Saxony","Part Time","42","0.387306651947489","0.301909744172738","0.47270355972224","2"
"Limited","1995","Saxony","Not Working","5","","","","2"
"Limited","1995","Saxony-Anhalt","Full Time","33","0.103175923567339","0.0682860434400876","0.13806580369459","2"
"Limited","1995","Saxony-Anhalt","Not Working","8","","","","2"
"Limited","1995","Thuringia","Full Time","26","","","","2"
"Limited","1995","Thuringia","Part Time","26","","","","2"
"Limited","1995","Thuringia","Not Working","9","","","","2"
"Permanent","1995","Schleswig-Holstein","Full Time","83","0.824497912639542","0.749941669776486","0.899054155502597","1"
"Permanent","1995","Schleswig-Holstein","Part Time","41","0.897108271559145","0.812040958979569","0.982175584138721","1"
"Permanent","1995","Schleswig-Holstein","Not Working","2","","","","1"
"Permanent","1995","Hamburg","Full Time","49","0.943433537017717","0.880644823290962","1.00622225074447","1"
"Permanent","1995","Hamburg","Part Time","14","","","","1"
"Permanent","1995","Hamburg","Not Working","2","","","","1"
"Permanent","1995","Lower Saxony","Full Time","362","0.919091163951155","0.89236753903429","0.94581478886802","1"
"Permanent","1995","Lower Saxony","Part Time","118","0.846404762980911","0.786464504086269","0.906345021875553","1"
"Permanent","1995","Lower Saxony","Not Working","6","","","","1"
"Permanent","1995","Bremen","Full Time","24","","","","1"
"Permanent","1995","Rhineland-Palatinate,Saarland","Not Working","2","","","","1"
"Permanent","1995","Baden-Württemberg","Full Time","663","0.920818293994245","0.901363276400296","0.940273311588194","1"
"Permanent","1995","Baden-Württemberg","Part Time","210","0.849293273378628","0.804586255876723","0.894000290880533","1"
"Permanent","1995","Baden-Württemberg","Not Working","13","","","","1"
"Permanent","1995","Bavaria","Full Time","617","0.915219927311452","0.894221616046723","0.93621823857618","1"
"Permanent","1995","Bavaria","Part Time","203","0.802243761793485","0.752060523980332","0.852426999606638","1"
"Permanent","1995","Bavaria","Not Working","13","","","","1"
"Permanent","1995","Berlin","Full Time","208","0.940402526984519","0.909469127621921","0.971335926347117","1"
"Permanent","1995","Berlin","Part Time","55","0.760347491944792","0.660348385554656","0.860346598334928","1"
"Permanent","1995","Berlin","Not Working","2","","","","1"
"Permanent","1995","Brandenburg","Full Time","240","0.911199072726973","0.877079165213694","0.945318980240251","1"
"Permanent","1995","Brandenburg","Part Time","33","0.622966416385366","0.493703620126443","0.75222921264429","1"
"Permanent","1995","Brandenburg","Not Working","5","","","","1"
"Permanent","1995","Mecklenburg-Western Pomerania","Full Time","158","0.884252039072126","0.83712109193946","0.931382986204792","1"
"Permanent","1995","Mecklenburg-Western Pomerania","Part Time","31","0.575957157146424","0.444146304449383","0.707768009843466","1"
"Permanent","1995","Mecklenburg-Western Pomerania","Not Working","1","","","","1"
"Permanent","1995","Saxony","Full Time","406","0.886739481827554","0.857556055137896","0.915922908517212","1"
"Permanent","1995","Bremen","Part Time","9","","","","1"
"Permanent","1995","Bremen","Not Working","","","","","1"
"Permanent","1995","North Rhine-Westphalia","Full Time","900","0.928171483321122","0.911897367084594","0.94444559955765","1"
"Permanent","1995","North Rhine-Westphalia","Part Time","318","0.817959659766554","0.779953826379297","0.85596549315381","1"
"Permanent","1995","North Rhine-Westphalia","Not Working","22","","","","1"
"Permanent","1995","Hesse","Not Working","10","","","","1"
"Permanent","1995","Rhineland-Palatinate,Saarland","Full Time","233","0.919908087064113","0.88639500481945","0.953421169308776","1"
"Permanent","1995","Rhineland-Palatinate,Saarland","Part Time","79","0.816929686074592","0.739969957735038","0.893889414414145","1"
"Permanent","1995","Saxony","Part Time","83","0.612693348052511","0.52729644027776","0.698090255827262","1"
"Permanent","1995","Saxony","Not Working","8","","","","1"
"Permanent","1995","Saxony-Anhalt","Full Time","259","0.896824076432661","0.861934196305411","0.931713956559912","1"
"Permanent","1995","Saxony-Anhalt","Part Time","48","0.566392044439338","0.457111779671902","0.675672309206774","1"
"Permanent","1995","Saxony-Anhalt","Not Working","2","","","","1"
"Permanent","1995","Hesse","Full Time","331","0.949710760009208","0.926848047873896","0.97257347214452","1"
"Permanent","1995","Hesse","Part Time","121","0.78684198587792","0.720638017997421","0.85304595375842","1"
"Permanent","1995","Thuringia","Full Time","239","0.90554534735476","0.870333246796031","0.940757447913489","1"
"Permanent","1995","Thuringia","Part Time","49","0.718485800795889","0.61670245877509","0.820269142816689","1"
"Permanent","1995","Thuringia","Not Working","3","","","","1"
"Limited","1996","Schleswig-Holstein","Full Time","14","","","","2"
"Limited","1996","Schleswig-Holstein","Part Time","10","","","","2"
"Limited","1996","Schleswig-Holstein","Not Working","4","","","","2"
"Limited","1996","Hamburg","Full Time","2","","","","2"
"Limited","1996","Hamburg","Part Time","3","","","","2"
"Limited","1996","Hamburg","Not Working","2","","","","2"
"Limited","1996","Rhineland-Palatinate,Saarland","Part Time","17","","","","2"
"Limited","1996","Rhineland-Palatinate,Saarland","Not Working","5","","","","2"
"Limited","1996","Baden-Württemberg","Part Time","35","0.126668442705866","0.0879861048911584","0.165350780520574","2"
"Limited","1996","Baden-Württemberg","Not Working","12","","","","2"
"Limited","1996","Bavaria","Full Time","60","0.0898341166766805","0.0680520028403365","0.111616230513024","2"
"Limited","1996","Lower Saxony","Full Time","26","","","","2"
"Limited","1996","Lower Saxony","Part Time","31","0.175462903768736","0.12005055494269","0.230875252594782","2"
"Limited","1996","Lower Saxony","Not Working","1","","","","2"
"Limited","1996","Bremen","Full Time","1","","","","2"
"Limited","1996","Bremen","Part Time","3","","","","2"
"Limited","1996","North Rhine-Westphalia","Part Time","69","0.168274594396544","0.132367577712405","0.204181611080683","2"
"Limited","1996","North Rhine-Westphalia","Not Working","7","","","","2"
"Limited","1996","Hesse","Full Time","17","","","","2"
"Limited","1996","Hesse","Part Time","13","","","","2"
"Limited","1996","Hesse","Not Working","3","","","","2"
"Limited","1996","Rhineland-Palatinate,Saarland","Full Time","19","","","","2"
"Limited","1996","Baden-Württemberg","Full Time","51","0.0900184353338735","0.0674898317468083","0.112547038920939","2"
"Limited","1996","Bavaria","Part Time","36","0.18430520991159","0.134837165759947","0.233773254063233","2"
"Limited","1996","Bavaria","Not Working","4","","","","2"
"Limited","1996","Berlin","Full Time","9","","","","2"
"Limited","1996","Berlin","Part Time","14","","","","2"
"Limited","1996","Bremen","Not Working","","","","","2"
"Limited","1996","North Rhine-Westphalia","Full Time","86","0.0863980225789461","0.0682533685087141","0.104542676649178","2"
"Limited","1996","Berlin","Not Working","1","","","","2"
"Limited","1996","Brandenburg","Full Time","25","","","","2"
"Limited","1996","Brandenburg","Part Time","18","","","","2"
"Limited","1996","Brandenburg","Not Working","2","","","","2"
"Limited","1996","Mecklenburg-Western Pomerania","Full Time","16","","","","2"
"Limited","1996","Mecklenburg-Western Pomerania","Part Time","18","","","","2"
"Limited","1996","Mecklenburg-Western Pomerania","Not Working","4","","","","2"
"Limited","1996","Saxony","Full Time","49","0.115249797686964","0.0863501804456413","0.144149414928287","2"
"Limited","1996","Saxony-Anhalt","Part Time","21","","","","2"
"Limited","1996","Saxony","Part Time","35","0.330333005749191","0.24474270977461","0.415923301723773","2"
"Limited","1996","Saxony","Not Working","9","","","","2"
"Limited","1996","Saxony-Anhalt","Full Time","47","0.159351763536469","0.116859364497821","0.201844162575117","2"
"Limited","1996","Saxony-Anhalt","Not Working","5","","","","2"
"Limited","1996","Thuringia","Full Time","31","0.0921704585685239","0.0582886093907222","0.126052307746326","2"
"Limited","1996","Thuringia","Part Time","23","","","","2"
"Limited","1996","Thuringia","Not Working","9","","","","2"
"Permanent","1996","Schleswig-Holstein","Full Time","91","0.87608510957452","0.813063667076275","0.939106552072765","1"
"Permanent","1996","Schleswig-Holstein","Part Time","36","0.81320148792759","0.700571259797936","0.925831716057245","1"
"Permanent","1996","Schleswig-Holstein","Not Working","2","","","","1"
"Permanent","1996","Hamburg","Full Time","44","0.969266359089239","0.919389654505814","1.01914306367266","1"
"Permanent","1996","Hamburg","Part Time","19","","","","1"
"Permanent","1996","Hamburg","Not Working","1","","","","1"
"Permanent","1996","Lower Saxony","Full Time","337","0.941237475957251","0.917044204148086","0.965430747766417","1"
"Permanent","1996","Lower Saxony","Part Time","150","0.824537096231264","0.769124747405219","0.87994944505731","1"
"Permanent","1996","Baden-Württemberg","Not Working","15","","","","1"
"Permanent","1996","Bavaria","Full Time","602","0.910165883323319","0.888383769486976","0.931947997159663","1"
"Permanent","1996","Bavaria","Part Time","200","0.81569479008841","0.766226745936767","0.865162834240053","1"
"Permanent","1996","Bavaria","Not Working","14","","","","1"
"Permanent","1996","Berlin","Full Time","207","0.968283922968149","0.944913729484528","0.99165411645177","1"
"Permanent","1996","Berlin","Part Time","43","0.681807812320137","0.560891078927809","0.802724545712465","1"
"Permanent","1996","Berlin","Not Working","5","","","","1"
"Permanent","1996","Brandenburg","Full Time","223","0.902161688825564","0.865185775118465","0.939137602532663","1"
"Permanent","1996","Brandenburg","Part Time","44","0.683328684005817","0.567538582293679","0.799118785717956","1"
"Permanent","1996","Brandenburg","Not Working","1","","","","1"
"Permanent","1996","Mecklenburg-Western Pomerania","Full Time","145","0.914787064373486","0.871660195930213","0.957913932816758","1"
"Permanent","1996","Mecklenburg-Western Pomerania","Part Time","25","","","","1"
"Permanent","1996","Mecklenburg-Western Pomerania","Not Working","3","","","","1"
"Permanent","1996","Lower Saxony","Not Working","4","","","","1"
"Permanent","1996","Bremen","Full Time","26","","","","1"
"Permanent","1996","Rhineland-Palatinate,Saarland","Not Working","6","","","","1"
"Permanent","1996","Baden-Württemberg","Full Time","569","0.909981564666126","0.887452961079061","0.932510168253192","1"
"Permanent","1996","Baden-Württemberg","Part Time","249","0.873331557294134","0.834649219479426","0.912013895108842","1"
"Permanent","1996","Saxony","Full Time","420","0.884750202313036","0.855850585071713","0.913649819554359","1"
"Permanent","1996","Saxony","Part Time","81","0.669666994250809","0.584076698276227","0.75525729022539","1"
"Permanent","1996","Saxony","Not Working","5","","","","1"
"Permanent","1996","Saxony-Anhalt","Full Time","238","0.840648236463531","0.798155837424883","0.883140635502179","1"
"Permanent","1996","Saxony-Anhalt","Part Time","51","0.748477379734058","0.648256154681584","0.848698604786532","1"
"Permanent","1996","Bremen","Part Time","8","","","","1"
"Permanent","1996","Bremen","Not Working","","","","","1"
"Permanent","1996","North Rhine-Westphalia","Full Time","835","0.913601977421054","0.895457323350822","0.931746631491286","1"
"Permanent","1996","North Rhine-Westphalia","Part Time","348","0.831725405603456","0.795818388919317","0.867632422287595","1"
"Permanent","1996","North Rhine-Westphalia","Not Working","11","","","","1"
"Permanent","1996","Hesse","Not Working","2","","","","1"
"Permanent","1996","Rhineland-Palatinate,Saarland","Full Time","226","0.916837118869708","0.88226102679051","0.951413210948906","1"
"Permanent","1996","Rhineland-Palatinate,Saarland","Part Time","89","0.895547901155091","0.83732442188166","0.953771380428521","1"
"Permanent","1996","Saxony-Anhalt","Not Working","2","","","","1"
"Permanent","1996","Thuringia","Full Time","249","0.907829541431476","0.873947692253674","0.941711390609278","1"
"Permanent","1996","Thuringia","Part Time","40","0.704974107135332","0.592359567427906","0.817588646842758","1"
"Permanent","1996","Thuringia","Not Working","2","","","","1"
"Permanent","1996","Hesse","Full Time","335","0.948016685239444","0.924825831632174","0.971207538846715","1"
"Permanent","1996","Hesse","Part Time","122","0.878212814962969","0.823045494792285","0.933380135133653","1"
"Limited","1997","Schleswig-Holstein","Full Time","14","","","","2"
"Limited","1997","Schleswig-Holstein","Part Time","3","","","","2"
"Limited","1997","Schleswig-Holstein","Not Working","1","","","","2"
"Limited","1997","Hamburg","Full Time","6","","","","2"
"Limited","1997","Hamburg","Part Time","3","","","","2"
"Limited","1997","Hamburg","Not Working","","","","","2"
