"plb0037_h","year","e11103","regtyp","n","percent","lower_confidence","upper_confidence","value"
"Permanent","2010","Part Time","Rural Area","1053","0.734632088304794","0.711105533021869","0.75815864358772","1"
"Permanent","2010","Part Time","Urban Area","2076","0.774810372638903","0.758900708746837","0.790720036530969","1"
"Limited","2011","Full Time","Rural Area","373","0.130009946248453","0.118433186542911","0.141586705953996","2"
"Limited","2011","Full Time","Urban Area","628","0.116899807915619","0.108669167652845","0.125130448178393","2"
"Limited","2011","Not Working","Rural Area","62","0.541359370407517","0.454698045934786","0.628020694880248","2"
"Limited","2011","Not Working","Urban Area","84","0.433516447004479","0.368620059260044","0.498412834748913","2"
"Limited","2011","Part Time","Rural Area","363","0.233242056684823","0.213700233367649","0.252783880001996","2"
"Limited","2011","Part Time","Urban Area","669","0.233679206517181","0.219364324926109","0.247994088108253","2"
"Permanent","2011","Full Time","Rural Area","2869","0.869990053751547","0.858413294046005","0.881566813457089","1"
"Permanent","2011","Full Time","Urban Area","5226","0.883100192084381","0.874869551821608","0.891330832347155","1"
"Permanent","2011","Not Working","Rural Area","65","0.458640629592483","0.371979305119752","0.545301954065214","1"
"Permanent","2011","Not Working","Urban Area","140","0.566483552995521","0.501587165251087","0.631379940739956","1"
"Permanent","2011","Part Time","Rural Area","1436","0.766757943315177","0.747216119998004","0.78629976663235","1"
"Permanent","2011","Part Time","Urban Area","2688","0.766320793482819","0.752005911891747","0.780635675073891","1"
"Limited","2012","Full Time","Rural Area","401","0.128045592040277","0.116622663919754","0.1394685201608","2"
"Limited","2012","Full Time","Urban Area","654","0.122075356141992","0.113557191199698","0.130593521084285","2"
"Limited","2012","Not Working","Rural Area","54","0.33510795520519","0.259316037801416","0.410899872608964","2"
"Limited","2012","Not Working","Urban Area","86","0.379006604429158","0.316172239575331","0.441840969282985","2"
"Limited","2012","Part Time","Rural Area","354","0.192891216766534","0.174519975729242","0.211262457803826","2"
"Limited","2012","Part Time","Urban Area","714","0.247287123603901","0.232670883823485","0.261903363384317","2"
"Permanent","2012","Full Time","Rural Area","2886","0.871954407959723","0.8605314798392","0.883377336080246","1"
"Permanent","2012","Part Time","Rural Area","1418","0.807108783233466","0.788737542196174","0.825480024270758","1"
"Permanent","2012","Full Time","Urban Area","5020","0.877924643858009","0.869406478915715","0.886442808800302","1"
"Permanent","2012","Not Working","Rural Area","95","0.66489204479481","0.589100127391036","0.740683962198584","1"
"Permanent","2012","Not Working","Urban Area","143","0.620993395570842","0.558159030717015","0.683827760424669","1"
"Permanent","2012","Part Time","Urban Area","2633","0.752712876396099","0.738096636615683","0.767329116176515","1"
"Limited","2013","Full Time","Rural Area","358","0.105633758211368","0.094553370909281","0.116714145513455","2"
"Limited","2013","Full Time","Urban Area","650","0.130564156569625","0.121465082803241","0.13966323033601","2"
"Limited","2013","Not Working","Rural Area","205","0.256050290792526","0.224979814264908","0.287120767320144","2"
"Limited","2013","Not Working","Urban Area","665","0.279326013149346","0.261567239470067","0.297084786828624","2"
"Limited","2013","Part Time","Rural Area","329","0.199743274715801","0.181075356561984","0.218411192869618","2"
"Limited","2013","Part Time","Urban Area","693","0.232390876585042","0.217676534961672","0.247105218208413","2"
"Permanent","2013","Full Time","Rural Area","2598","0.894366241788632","0.883285854486545","0.905446629090719","1"
"Permanent","2013","Full Time","Urban Area","4617","0.869435843430375","0.860336769663991","0.878534917196759","1"
"Permanent","2013","Not Working","Rural Area","553","0.743949709207474","0.712879232679856","0.775020185735092","1"
"Permanent","2013","Not Working","Urban Area","1787","0.720673986850654","0.702915213171376","0.738432760529933","1"
"Permanent","2013","Part Time","Rural Area","1433","0.800256725284199","0.781588807130382","0.818924643438016","1"
"Permanent","2013","Part Time","Urban Area","2472","0.767609123414958","0.752894781791587","0.782323465038329","1"
"Limited","2014","Full Time","Rural Area","341","0.112309950330906","0.100979132486665","0.123640768175147","2"
"Limited","2014","Full Time","Urban Area","735","0.126610669847159","0.118008039949871","0.135213299744446","2"
"Limited","2014","Not Working","Rural Area","73","0.399482698199068","0.32812833195826","0.470837064439876","2"
"Limited","2014","Not Working","Urban Area","162","0.525879379903561","0.473417244743521","0.578341515063601","2"
"Limited","2014","Part Time","Rural Area","367","0.226555159533468","0.206948361741325","0.246161957325611","2"
"Limited","2014","Part Time","Urban Area","808","0.262437618911054","0.247769526164654","0.277105711657454","2"
"Permanent","2014","Full Time","Rural Area","2642","0.887690049669094","0.876359231824853","0.899020867513335","1"
"Permanent","2014","Full Time","Urban Area","5005","0.873389330152841","0.864786700255554","0.881991960050129","1"
"Permanent","2014","Not Working","Rural Area","108","0.600517301800932","0.529162935560124","0.67187166804174","1"
"Permanent","2014","Not Working","Urban Area","186","0.474120620096439","0.421658484936399","0.526582755256479","1"
"Permanent","2014","Part Time","Rural Area","1384","0.773444840466532","0.753838042674389","0.793051638258675","1"
"Permanent","2014","Part Time","Urban Area","2648","0.737562381088946","0.722894288342546","0.752230473835346","1"
"Limited","2015","Full Time","Rural Area","326","0.108349717551321","0.0968839318759025","0.11981550322674","2"
"Limited","2015","Full Time","Urban Area","671","0.123856916967273","0.115009103950683","0.132704729983862","2"
"Limited","2015","Not Working","Rural Area","136","0.423660103078506","0.374492350864504","0.472827855292507","2"
"Limited","2015","Not Working","Urban Area","355","0.396699383085941","0.365769089346511","0.427629676825371","2"
"Limited","2015","Part Time","Rural Area","350","0.193231876623476","0.174572479038506","0.211891274208446","2"
"Limited","2015","Part Time","Urban Area","744","0.251462292965132","0.236507220710542","0.266417365219723","2"
"Permanent","2015","Full Time","Rural Area","2497","0.891650282448679","0.88018449677326","0.903116068124098","1"
"Permanent","2015","Full Time","Urban Area","4654","0.876143083032727","0.867295270016138","0.884990896049317","1"
"Permanent","2015","Not Working","Rural Area","252","0.576339896921494","0.527172144707493","0.625507649135496","1"
"Permanent","2015","Not Working","Urban Area","606","0.603300616914059","0.572370323174629","0.634230910653489","1"
"Permanent","2015","Part Time","Rural Area","1370","0.806768123376524","0.788108725791554","0.825427520961494","1"
"Permanent","2015","Part Time","Urban Area","2489","0.748537707034868","0.733582634780277","0.763492779289458","1"
"Limited","2016","Full Time","Rural Area","327","0.106956374637959","0.0953096413390421","0.118603107936877","2"
"Limited","2016","Full Time","Urban Area","667","0.119655738600322","0.110808742125667","0.128502735074976","2"
"Limited","2016","Not Working","Rural Area","161","0.490598657162887","0.42695323986533","0.554244074460443","2"
"Limited","2016","Not Working","Urban Area","320","0.544284099882903","0.501144806704939","0.587423393060867","2"
"Limited","2016","Part Time","Rural Area","357","0.212890166913397","0.193268973234967","0.232511360591827","2"
"Limited","2016","Part Time","Urban Area","787","0.290621247932722","0.274991774183241","0.306250721682204","2"
"Permanent","2016","Full Time","Rural Area","2378","0.893043625362041","0.881396892063123","0.904690358660958","1"
"Permanent","2016","Full Time","Urban Area","4503","0.880344261399678","0.871497264925024","0.889191257874333","1"
"Permanent","2016","Not Working","Rural Area","76","0.509401342837113","0.445755925539557","0.57304676013467","1"
"Permanent","2016","Not Working","Urban Area","192","0.455715900117097","0.412576606939133","0.498855193295061","1"
"Permanent","2016","Part Time","Rural Area","1315","0.787109833086603","0.767488639408172","0.806731026765033","1"
"Permanent","2016","Part Time","Urban Area","2455","0.709378752067278","0.693749278317796","0.725008225816759","1"
"Limited","2017","Full Time","Rural Area","420","0.11995686936205","0.10882402894682","0.13108970977728","2"
"Limited","2017","Full Time","Urban Area","705","0.123130486909494","0.11465655865677","0.131604415162218","2"
"Limited","2017","Not Working","Urban Area","434","0.523598130727045","0.484994480080855","0.562201781373236","2"
"Limited","2017","Not Working","Rural Area","197","0.537339968992934","0.481925463661034","0.592754474324835","2"
"Limited","2017","Part Time","Rural Area","367","0.185759178265014","0.168202433712516","0.203315922817511","2"
"Limited","2017","Part Time","Urban Area","858","0.252115934802268","0.238088363974579","0.266143505629956","2"
"Permanent","2017","Full Time","Rural Area","2852","0.88004313063795","0.86891029022272","0.89117597105318","1"
"Permanent","2017","Full Time","Urban Area","5071","0.876869513090506","0.868395584837782","0.88534344134323","1"
"Permanent","2017","Not Working","Rural Area","114","0.462660031007066","0.407245525675165","0.518074536338966","1"
"Permanent","2017","Not Working","Urban Area","209","0.476401869272955","0.437798218626765","0.515005519919145","1"
"Permanent","2017","Part Time","Rural Area","1518","0.814240821734986","0.796684077182489","0.831797566287484","1"
"Permanent","2017","Part Time","Urban Area","2823","0.747884065197732","0.733856494370044","0.761911636025421","1"
"Limited","2018","Full Time","Rural Area","365","0.097766615280829","0.0872845793803274","0.108248651181331","2"
"Limited","2018","Full Time","Urban Area","716","0.114173344657676","0.105872853757063","0.12247383555829","2"
"Limited","2018","Not Working","Urban Area","464","0.594728791378891","0.557159887086486","0.632297695671296","2"
"Limited","2018","Not Working","Rural Area","193","0.567889014818545","0.511360643804911","0.624417385832179","2"
"Limited","2018","Part Time","Urban Area","911","0.263791356998806","0.249616576146496","0.277966137851115","2"
"Limited","2018","Part Time","Rural Area","391","0.192909044296646","0.175199382009102","0.210618706584189","2"
"Permanent","2018","Full Time","Rural Area","2719","0.902233384719171","0.891751348818669","0.912715420619673","1"
"Permanent","2018","Full Time","Urban Area","4923","0.885826655342324","0.87752616444171","0.894127146242937","1"
"Permanent","2018","Not Working","Rural Area","102","0.432110985181455","0.375582614167821","0.488639356195089","1"
"Permanent","2018","Not Working","Urban Area","192","0.405271208621109","0.367702304328704","0.442840112913514","1"
"Permanent","2018","Part Time","Rural Area","1516","0.807090955703354","0.789381293415811","0.824800617990898","1"
"Permanent","2018","Part Time","Urban Area","2802","0.736208643001194","0.722033862148885","0.750383423853504","1"
"Limited","2019","Full Time","Rural Area","372","0.093688006190593","0.083135168288282","0.104240844092904","2"
"Limited","2019","Full Time","Urban Area","640","0.11712202073849","0.108174775694002","0.126069265782978","2"
"Limited","2019","Not Working","Rural Area","165","0.401878660667191","0.347124786387765","0.456632534946618","2"
"Limited","2019","Not Working","Urban Area","382","0.462569085121703","0.423131207954567","0.502006962288838","2"
"Limited","2019","Part Time","Rural Area","334","0.187926734072505","0.169681043605121","0.206172424539889","2"
"Limited","2019","Part Time","Urban Area","810","0.222309888782448","0.208246485714243","0.236373291850653","2"
"Permanent","2019","Full Time","Rural Area","2557","0.906311993809407","0.895759155907096","0.916864831711718","1"
"Permanent","2019","Full Time","Urban Area","4322","0.88287797926151","0.873930734217022","0.891825224305998","1"
"Permanent","2019","Not Working","Rural Area","143","0.598121339332809","0.543367465053382","0.652875213612235","1"
"Permanent","2019","Not Working","Urban Area","232","0.537430914878298","0.497993037711162","0.576868792045433","1"
"Permanent","2019","Part Time","Rural Area","1427","0.812073265927495","0.793827575460111","0.830318956394879","1"
"Permanent","2019","Part Time","Urban Area","2548","0.777690111217552","0.763626708149347","0.791753514285757","1"
