"plb0037_h","year","pgisced97","sex","n","percent","lower_confidence","upper_confidence","value"
"Permanent","2011","higher education","Female","1503","0.836230317922174","0.818995030989839","0.853465604854509","1"
"Permanent","2011","inadequately","Female","31","0.73468177471324","0.607095972043399","0.862267577383082","1"
"Permanent","2011","in school","Male","6","","","","1"
"Permanent","2011","vocational + Abi","Male","412","0.906065046102298","0.879491415286151","0.932638676918444","1"
"Permanent","2011","higher education","Male","1726","0.890873165170488","0.876900980273447","0.90484535006753","1"
"Permanent","2011","in school","Female","9","","","","1"
"Permanent","2011","inadequately","Male","55","0.710586335922738","0.607953719359286","0.81321895248619","1"
"Permanent","2011","higher vocational","Male","608","0.935992327634866","0.917117456569762","0.954867198699969","1"
"Permanent","2011","higher vocational","Female","362","0.886974275612576","0.855828654261235","0.918119896963917","1"
"Permanent","2011","vocational + Abi","Female","715","0.86828007832549","0.845076302453317","0.891483854197664","1"
"Limited","2012","in school","Male","9","","","","2"
"Limited","2012","in school","Female","6","","","","2"
"Limited","2012","inadequately","Male","24","","","","2"
"Limited","2012","inadequately","Female","20","","","","2"
"Limited","2012","general elemantary","Male","221","0.36788191479188","0.326788372242268","0.408975457341493","2"
"Limited","2012","general elemantary","Female","192","0.28445112575707","0.247607672479993","0.321294579034146","2"
"Limited","2012","middle vocational","Male","417","0.128688292328254","0.117449304644762","0.139927280011747","2"
"Limited","2012","middle vocational","Female","569","0.151929603223324","0.140302129137415","0.163557077309232","2"
"Limited","2012","vocational + Abi","Male","55","0.126842820815645","0.0968830780242797","0.15680256360701","2"
"Limited","2012","vocational + Abi","Female","111","0.147227381988389","0.123237009013061","0.171217754963717","2"
"Limited","2012","higher vocational","Male","38","0.0623893675857147","0.043397371103516","0.0813813640679134","2"
"Limited","2012","higher vocational","Female","24","","","","2"
"Limited","2012","higher education","Male","180","0.118958176532015","0.104109316410064","0.133807036653965","2"
"Limited","2012","higher education","Female","270","0.181065433092756","0.163090623019395","0.199040243166117","2"
"Permanent","2012","general elemantary","Male","308","0.63211808520812","0.591024542658507","0.673211627757732","1"
"Permanent","2012","general elemantary","Female","384","0.71554887424293","0.678705420965854","0.752392327520007","1"
"Permanent","2012","middle vocational","Male","2993","0.871311707671745","0.860072719988253","0.882550695355238","1"
"Permanent","2012","middle vocational","Female","3092","0.848070396776676","0.836442922690768","0.859697870862585","1"
"Permanent","2012","higher education","Female","1493","0.818934566907244","0.800959756833883","0.836909376980605","1"
"Permanent","2012","inadequately","Female","39","0.709473231653137","0.593626664512539","0.825319798793734","1"
"Permanent","2012","in school","Male","14","","","","1"
"Permanent","2012","vocational + Abi","Male","419","0.873157179184355","0.84319743639299","0.90311692197572","1"
"Permanent","2012","higher education","Male","1646","0.881041823467985","0.866192963346035","0.895890683589936","1"
"Permanent","2012","in school","Female","8","","","","1"
"Permanent","2012","higher vocational","Male","585","0.937610632414285","0.918618635932087","0.956602628896484","1"
"Permanent","2012","inadequately","Male","59","0.760691624482317","0.668902270889972","0.852480978074661","1"
"Permanent","2012","higher vocational","Female","363","0.913831994500235","0.885874463931718","0.941789525068752","1"
"Permanent","2012","vocational + Abi","Female","727","0.852772618011611","0.828782245036283","0.876762990986939","1"
"Limited","2013","in school","Male","13","","","","2"
"Limited","2013","in school","Female","15","","","","2"
"Limited","2013","inadequately","Male","44","0.384863954105984","0.300572739233944","0.469155168978024","2"
"Limited","2013","inadequately","Female","30","0.223948715064187","0.140986235717691","0.306911194410684","2"
"Limited","2013","general elemantary","Male","342","0.37704032558948","0.343909210700276","0.410171440478684","2"
"Limited","2013","general elemantary","Female","291","0.311465318917604","0.279111281539342","0.343819356295865","2"
"Limited","2013","middle vocational","Male","502","0.138056052720979","0.126872709892924","0.149239395549034","2"
"Limited","2013","middle vocational","Female","643","0.15117062475104","0.139986840564934","0.162354408937147","2"
"Limited","2013","vocational + Abi","Male","78","0.113248351763664","0.0881621563527323","0.138334547174597","2"
"Limited","2013","vocational + Abi","Female","143","0.135286956768078","0.114098710062179","0.156475203473978","2"
"Limited","2013","higher vocational","Male","33","0.0690098320289878","0.0486432739241463","0.0893763901338294","2"
"Limited","2013","higher vocational","Female","30","0.105017014001645","0.0737789254676132","0.136255102535677","2"
"Limited","2013","higher education","Male","239","0.132513295503996","0.117680071824442","0.14734651918355","2"
"Limited","2013","higher education","Female","347","0.173630954518021","0.157116450650938","0.190145458385104","2"
"Permanent","2013","general elemantary","Male","480","0.62295967441052","0.589828559521316","0.656090789299724","1"
"Permanent","2013","general elemantary","Female","496","0.688534681082396","0.656180643704135","0.720888718460658","1"
"Permanent","2013","middle vocational","Male","3153","0.861943947279021","0.850760604450966","0.873127290107076","1"
"Permanent","2013","middle vocational","Female","3298","0.84882937524896","0.837645591062853","0.860013159435066","1"
"Permanent","2013","higher education","Female","1674","0.826369045481979","0.809854541614896","0.842883549349062","1"
"Permanent","2013","in school","Male","13","","","","1"
"Permanent","2013","inadequately","Female","67","0.776051284935813","0.693088805589316","0.859013764282309","1"
"Permanent","2013","vocational + Abi","Male","535","0.886751648236335","0.861665452825403","0.911837843647268","1"
"Permanent","2013","in school","Female","26","","","","1"
"Permanent","2013","inadequately","Male","84","0.615136045894016","0.530844831021976","0.699427260766056","1"
"Permanent","2013","higher education","Male","1768","0.867486704496004","0.85265348081645","0.882319928175558","1"
"Permanent","2013","higher vocational","Male","562","0.930990167971012","0.910623609866171","0.951356726075854","1"
"Permanent","2013","higher vocational","Female","340","0.894982985998355","0.863744897464323","0.926221074532387","1"
"Permanent","2013","vocational + Abi","Female","858","0.864713043231922","0.843524796526023","0.885901289937821","1"
"Limited","2014","in school","Male","5","","","","2"
"Limited","2014","in school","Female","13","","","","2"
"Limited","2014","inadequately","Male","22","","","","2"
"Limited","2014","inadequately","Female","25","","","","2"
"Limited","2014","general elemantary","Male","277","0.394736597458452","0.357944110196106","0.431529084720797","2"
"Limited","2014","general elemantary","Female","228","0.292538133591738","0.257698770905366","0.327377496278111","2"
"Limited","2014","middle vocational","Male","425","0.152482895472862","0.140068158303491","0.164897632642233","2"
"Limited","2014","middle vocational","Female","562","0.15563932802709","0.143603655249302","0.167675000804877","2"
"Limited","2014","vocational + Abi","Male","74","0.165590860323087","0.134610017182569","0.196571703463605","2"
"Limited","2014","vocational + Abi","Female","127","0.130997188947383","0.108705224910833","0.153289152983933","2"
"Limited","2014","higher vocational","Male","22","","","","2"
"Limited","2014","higher vocational","Female","21","","","","2"
"Limited","2014","higher education","Male","195","0.127202378884643","0.111710333138174","0.142694424631111","2"
"Limited","2014","higher education","Female","314","0.191428390458576","0.173407911200186","0.209448869716967","2"
"Permanent","2014","general elemantary","Male","401","0.605263402541548","0.568470915279203","0.642055889803894","1"
"Permanent","2014","general elemantary","Female","427","0.707461866408262","0.672622503721889","0.742301229094634","1"
"Permanent","2014","middle vocational","Male","2796","0.847517104527138","0.835102367357767","0.859931841696508","1"
"Permanent","2014","middle vocational","Female","2923","0.84436067197291","0.832324999195123","0.856396344750698","1"
"Permanent","2014","higher education","Female","1517","0.808571609541424","0.790551130283033","0.826592088799814","1"
"Permanent","2014","vocational + Abi","Male","479","0.834409139676913","0.803428296536395","0.865389982817431","1"
"Permanent","2014","vocational + Abi","Female","753","0.869002811052617","0.846710847016067","0.891294775089166","1"
"Permanent","2014","in school","Male","10","","","","1"
"Permanent","2014","inadequately","Female","47","0.79249282146945","0.698823780446399","0.886161862492502","1"
"Permanent","2014","higher vocational","Male","511","0.960822439908692","0.944351258594251","0.977293621223133","1"
"Permanent","2014","higher education","Male","1582","0.872797621115357","0.857305575368889","0.888289666861826","1"
"Permanent","2014","in school","Female","14","","","","1"
"Permanent","2014","inadequately","Male","71","0.727001987615227","0.636459138070538","0.817544837159916","1"
"Permanent","2014","higher vocational","Female","320","0.933667455393013","0.907253688493636","0.96008122229239","1"
"Limited","2015","in school","Male","10","","","","2"
"Limited","2015","in school","Female","12","","","","2"
"Limited","2015","inadequately","Male","21","","","","2"
"Limited","2015","inadequately","Female","30","0.303596665212857","0.206976587116046","0.400216743309669","2"
"Limited","2015","general elemantary","Male","263","0.396525941338857","0.359650277400966","0.433401605276747","2"
"Limited","2015","general elemantary","Female","210","0.271499576857764","0.235884477313431","0.307114676402097","2"
"Limited","2015","middle vocational","Male","426","0.128523785128044","0.116774830874834","0.140272739381255","2"
"Limited","2015","middle vocational","Female","576","0.166219932140103","0.153699147231982","0.178740717048224","2"
"Limited","2015","vocational + Abi","Male","79","0.120997707051018","0.0948153624047123","0.147180051697323","2"
"Limited","2015","vocational + Abi","Female","130","0.123936000802927","0.102300054495715","0.145571947110138","2"
"Limited","2015","higher vocational","Male","17","","","","2"
"Limited","2015","higher vocational","Female","16","","","","2"
"Limited","2015","higher education","Male","237","0.140012317516586","0.124174444002811","0.155850191030362","2"
"Limited","2015","higher education","Female","348","0.178358334132081","0.161235115274347","0.195481552989815","2"
"Permanent","2015","general elemantary","Male","413","0.603474058661143","0.566598394723253","0.640349722599034","1"
"Permanent","2015","general elemantary","Female","389","0.728500423142236","0.692885323597903","0.764115522686569","1"
"Permanent","2015","middle vocational","Male","2691","0.871476214871956","0.859727260618745","0.883225169125166","1"
"Permanent","2015","middle vocational","Female","2820","0.833780067859897","0.821259282951776","0.846300852768018","1"
"Permanent","2015","higher education","Female","1572","0.821641665867919","0.804518447010185","0.838764884725653","1"
"Permanent","2015","vocational + Abi","Male","517","0.879002292948982","0.852819948302677","0.905184637595288","1"
"Permanent","2015","vocational + Abi","Female","761","0.876063999197073","0.854428052889862","0.897699945504285","1"
"Permanent","2015","higher vocational","Male","498","0.963915328163731","0.947807933505254","0.980022722822207","1"
"Permanent","2015","in school","Male","10","","","","1"
"Permanent","2015","inadequately","Female","57","0.696403334787143","0.599783256690331","0.793023412883954","1"
"Permanent","2015","higher education","Male","1607","0.859987682483414","0.844149808969638","0.875825555997189","1"
"Permanent","2015","in school","Female","9","","","","1"
"Permanent","2015","inadequately","Male","81","0.772272586000384","0.690888222422017","0.853656949578751","1"
"Permanent","2015","higher vocational","Female","317","0.975937652500413","0.959478555361908","0.992396749638918","1"
"Limited","2016","in school","Male","4","","","","2"
"Limited","2016","in school","Female","6","","","","2"
"Limited","2016","inadequately","Male","87","0.394076013416357","0.320403784090519","0.467748242742195","2"
"Limited","2016","inadequately","Female","29","","","","2"
"Limited","2016","general elemantary","Male","304","0.425165286111977","0.386744174512291","0.463586397711663","2"
"Limited","2016","general elemantary","Female","199","0.259860482432385","0.223341377451393","0.296379587413376","2"
"Limited","2016","middle vocational","Male","440","0.152368782408382","0.139170130701844","0.16556743411492","2"
"Limited","2016","middle vocational","Female","515","0.159684862211687","0.146973101266437","0.172396623156937","2"
"Limited","2016","vocational + Abi","Male","86","0.135692913613352","0.107798230642073","0.163587596584631","2"
"Limited","2016","vocational + Abi","Female","116","0.141604482722777","0.118397388597081","0.164811576848473","2"
"Limited","2016","higher vocational","Male","22","","","","2"
"Limited","2016","higher vocational","Female","28","","","","2"
"Limited","2016","higher education","Male","253","0.13608784398862","0.119817263900533","0.152358424076706","2"
"Limited","2016","higher education","Female","318","0.179505466539714","0.161691972827965","0.197318960251463","2"
"Permanent","2016","general elemantary","Male","332","0.574834713888023","0.536413602288337","0.613255825487709","1"
"Permanent","2016","general elemantary","Female","355","0.740139517567616","0.703620412586624","0.776658622548607","1"
"Permanent","2016","middle vocational","Male","2408","0.847631217591618","0.83443256588508","0.860829869298156","1"
"Permanent","2016","middle vocational","Female","2675","0.840315137788313","0.827603376843063","0.853026898733563","1"
"Permanent","2016","inadequately","Female","51","0.712039324935757","0.61281419440018","0.811264455471334","1"
"Permanent","2016","higher education","Female","1465","0.820494533460286","0.802681039748537","0.838308027172035","1"
"Permanent","2016","in school","Female","17","","","","1"
"Permanent","2016","vocational + Abi","Male","493","0.864307086386648","0.836412403415369","0.892201769357927","1"
"Permanent","2016","inadequately","Male","82","0.605923986583643","0.532251757257805","0.67959621590948","1"
"Permanent","2016","vocational + Abi","Female","751","0.858395517277223","0.835188423151527","0.881602611402919","1"
"Permanent","2016","higher vocational","Male","437","0.938901530850002","0.916990291835439","0.960812769864565","1"
"Permanent","2016","in school","Male","11","","","","1"
"Permanent","2016","higher education","Male","1453","0.86391215601138","0.847641575923294","0.880182736099467","1"
"Permanent","2016","higher vocational","Female","292","0.937963126334546","0.911533505275387","0.964392747393705","1"
"Limited","2017","in school","Male","9","","","","2"
"Limited","2017","in school","Female","11","","","","2"
"Limited","2017","inadequately","Male","146","0.322447310401408","0.266170941192927","0.378723679609888","2"
"Limited","2017","inadequately","Female","33","0.253395047173449","0.165930755641368","0.340859338705531","2"
"Limited","2017","general elemantary","Male","331","0.33742316309825","0.303561151591742","0.371285174604759","2"
"Limited","2017","general elemantary","Female","232","0.272400986342518","0.238176116796428","0.306625855888608","2"
"Limited","2017","middle vocational","Male","525","0.13608909042388","0.124413374819297","0.147764806028464","2"
"Limited","2017","middle vocational","Female","551","0.150778463501173","0.139091096366084","0.162465830636262","2"
"Limited","2017","vocational + Abi","Male","94","0.141425708496431","0.114150539997521","0.16870087699534","2"
"Limited","2017","vocational + Abi","Female","113","0.115957679830477","0.095798517180259","0.136116842480695","2"
"Limited","2017","higher vocational","Male","23","","","","2"
"Limited","2017","higher vocational","Female","27","","","","2"
"Limited","2017","higher education","Male","326","0.152064983842521","0.136452135743863","0.16767783194118","2"
"Limited","2017","higher education","Female","348","0.186840171845124","0.169846468954469","0.203833874735779","2"
"Permanent","2017","general elemantary","Male","418","0.66257683690175","0.628714825395242","0.696438848408258","1"
"Permanent","2017","general elemantary","Female","418","0.727599013657482","0.693374144111392","0.761823883203572","1"
"Permanent","2017","middle vocational","Male","2788","0.86391090957612","0.852235193971536","0.875586625180703","1"
"Permanent","2017","middle vocational","Female","3050","0.849221536498827","0.837534169363738","0.860908903633916","1"
"Permanent","2017","inadequately","Female","62","0.74660495282655","0.659140661294469","0.834069244358632","1"
"Permanent","2017","higher education","Female","1673","0.813159828154876","0.796166125264221","0.830153531045531","1"
"Permanent","2017","in school","Female","15","","","","1"
"Permanent","2017","vocational + Abi","Male","533","0.858574291503569","0.83129912300466","0.885849460002479","1"
"Permanent","2017","vocational + Abi","Female","856","0.884042320169523","0.863883157519305","0.904201482819741","1"
"Permanent","2017","higher vocational","Male","497","0.962688268802837","0.946398611081716","0.978977926523957","1"
"Permanent","2017","inadequately","Male","119","0.677552689598592","0.621276320390112","0.733829058807073","1"
"Permanent","2017","in school","Male","10","","","","1"
"Permanent","2017","higher education","Male","1706","0.847935016157479","0.83232216805882","0.863547864256137","1"
"Permanent","2017","higher vocational","Female","324","0.937564614077415","0.912253542214337","0.962875685940492","1"
"Limited","2018","in school","Male","5","","","","2"
"Limited","2018","in school","Female","7","","","","2"
"Limited","2018","inadequately","Male","183","0.323939868811725","0.272825262657786","0.375054474965664","2"
"Limited","2018","inadequately","Female","41","0.182285998742472","0.1080851634205","0.256486834064444","2"
"Limited","2018","general elemantary","Male","375","0.372384938673925","0.339030467770384","0.405739409577466","2"
"Limited","2018","general elemantary","Female","228","0.278311316190918","0.243147485805395","0.313475146576442","2"
"Limited","2018","middle vocational","Male","543","0.132002803108657","0.120151957694172","0.143853648523142","2"
"Limited","2018","middle vocational","Female","499","0.137975095970409","0.126462117085813","0.149488074855005","2"
"Limited","2018","vocational + Abi","Male","89","0.130281695380804","0.103699628829288","0.15686376193232","2"
"Limited","2018","vocational + Abi","Female","106","0.111643903480083","0.0913708449691962","0.131916961990969","2"
"Limited","2018","higher vocational","Male","24","","","","2"
"Limited","2018","higher vocational","Female","21","","","","2"
"Limited","2018","higher education","Male","342","0.162056095996531","0.145873671734924","0.178238520258137","2"
"Limited","2018","higher education","Female","317","0.162982257833087","0.146692972232116","0.179271543434058","2"
"Permanent","2018","general elemantary","Male","432","0.627615061326075","0.594260590422534","0.660969532229616","1"
"Permanent","2018","general elemantary","Female","396","0.721688683809082","0.686524853423558","0.756852514194605","1"
"Permanent","2018","middle vocational","Male","2591","0.867997196891343","0.856146351476858","0.879848042305828","1"
"Permanent","2018","middle vocational","Female","2948","0.862024904029591","0.850511925144995","0.873537882914187","1"
"Permanent","2018","inadequately","Female","63","0.817714001257528","0.743513165935556","0.8919148365795","1"
"Permanent","2018","higher education","Female","1658","0.837017742166913","0.820728456565942","0.853307027767884","1"
"Permanent","2018","in school","Female","13","","","","1"
"Permanent","2018","inadequately","Male","139","0.676060131188275","0.624945525034336","0.727174737342214","1"
"Permanent","2018","vocational + Abi","Female","821","0.888356096519917","0.868083038009031","0.908629155030804","1"
"Permanent","2018","vocational + Abi","Male","527","0.869718304619196","0.84313623806768","0.896300371170711","1"
"Permanent","2018","in school","Male","11","","","","1"
"Permanent","2018","higher vocational","Male","459","0.923065739086012","0.89930003230473","0.946831445867295","1"
"Permanent","2018","higher education","Male","1650","0.837943904003469","0.821761479741863","0.854126328265076","1"
"Permanent","2018","higher vocational","Female","312","0.966518090677815","0.947196802598901","0.985839378756729","1"
"Limited","2019","in school","Male","10","","","","2"
"Limited","2019","in school","Female","11","","","","2"
"Limited","2019","inadequately","Male","234","0.292072652495932","0.247343298096191","0.336802006895673","2"
"Limited","2019","inadequately","Female","51","0.232454855190012","0.155587777304157","0.309321933075867","2"
"Limited","2019","general elemantary","Male","349","0.342248672332482","0.30856089498219","0.375936449682774","2"
"Limited","2019","general elemantary","Female","215","0.286129394238674","0.24905952752172","0.323199260955629","2"
"Limited","2019","middle vocational","Male","489","0.142118693267954","0.129390602893047","0.154846783642861","2"
"Limited","2019","middle vocational","Female","473","0.131736869085271","0.120114747670171","0.143358990500371","2"
"Limited","2019","vocational + Abi","Male","73","0.0995022508934746","0.0751204052459018","0.123884096541047","2"
"Limited","2019","vocational + Abi","Female","105","0.107011900326965","0.0870039639812039","0.127019836672726","2"
"Limited","2019","higher vocational","Male","17","","","","2"
"Limited","2019","higher vocational","Female","19","","","","2"
"Limited","2019","higher education","Male","339","0.136309973554592","0.121276223839284","0.1513437232699","2"
"Limited","2019","higher education","Female","305","0.164442576766395","0.148140093743677","0.180745059789112","2"
"Permanent","2019","general elemantary","Male","413","0.657751327667518","0.624063550317226","0.69143910501781","1"
"Permanent","2019","general elemantary","Female","356","0.713870605761326","0.676800739044371","0.75094047247828","1"
"Permanent","2019","middle vocational","Male","2402","0.857881306732046","0.845153216357139","0.870609397106953","1"
"Permanent","2019","middle vocational","Female","2780","0.868263130914729","0.856641009499629","0.879885252329829","1"
"Permanent","2019","in school","Male","17","","","","1"
"Permanent","2019","inadequately","Female","65","0.767545144809988","0.690678066924133","0.844412222695843","1"
"Permanent","2019","in school","Female","17","","","","1"
"Permanent","2019","inadequately","Male","163","0.707927347504068","0.663197993104327","0.752656701903809","1"
"Permanent","2019","higher education","Female","1681","0.835557423233605","0.819254940210888","0.851859906256323","1"
"Permanent","2019","higher vocational","Female","312","0.972330929702585","0.954660853276265","0.990001006128905","1"
"Permanent","2019","higher vocational","Male","469","0.941821040732894","0.921009840645364","0.962632240820424","1"
"Permanent","2019","vocational + Abi","Female","812","0.892988099673035","0.872980163327274","0.912996036018796","1"
"Permanent","2019","higher education","Male","1662","0.863690026445408","0.8486562767301","0.878723776160716","1"
"Permanent","2019","vocational + Abi","Male","506","0.900497749106525","0.876115903458953","0.924879594754098","1"
