"plb0037_h","year","age_gr","bula_h","n","percent","lower_confidence","upper_confidence","value"
"Permanent","1993","35-65 y.","Mecklenburg-Western Pomerania","31","0.878199654847376","0.769848147018476","0.986551162676275","1"
"Permanent","1993","35-65 y.","Saxony","59","0.699430011134648","0.601957182956658","0.796902839312638","1"
"Permanent","1993","35-65 y.","Saxony-Anhalt","38","0.787770249808689","0.669609811191298","0.905930688426081","1"
"Permanent","1993","35-65 y.","Thuringia","30","0.702693615812346","0.56278602307757","0.842601208547123","1"
"Permanent","1993","66 and older","Schleswig-Holstein","","","","","1"
"Permanent","1993","66 and older","Hamburg","","","","","1"
"Permanent","1993","66 and older","Lower Saxony","","","","","1"
"Permanent","1993","16-34 y.","Rhineland-Palatinate,Saarland","28","","","","1"
"Permanent","1993","16-34 y.","Baden-Württemberg","77","0.749614457980715","0.666350888991186","0.832878026970244","1"
"Permanent","1993","16-34 y.","Bavaria","72","0.713827332007438","0.625242624884842","0.802412039130035","1"
"Permanent","1993","16-34 y.","Berlin","32","0.786600781531037","0.664142696911912","0.909058866150163","1"
"Permanent","1993","16-34 y.","Brandenburg","25","","","","1"
"Permanent","1993","35-65 y.","Lower Saxony","19","","","","1"
"Permanent","1993","35-65 y.","Bremen","2","","","","1"
"Permanent","1993","35-65 y.","North Rhine-Westphalia","54","0.732558030155288","0.633693950834814","0.831422109475762","1"
"Permanent","1993","66 and older","Bremen","","","","","1"
"Permanent","1993","66 and older","North Rhine-Westphalia","","","","","1"
"Permanent","1993","66 and older","Hesse","","","","","1"
"Permanent","1993","66 and older","Rhineland-Palatinate,Saarland","","","","","1"
"Permanent","1993","66 and older","Baden-Württemberg","","","","","1"
"Permanent","1993","16-34 y.","Mecklenburg-Western Pomerania","15","","","","1"
"Permanent","1993","16-34 y.","Saxony","60","0.765868136599984","0.672490730237334","0.859245542962633","1"
"Permanent","1993","16-34 y.","Saxony-Anhalt","38","0.801862905648175","0.692468286767295","0.911257524529054","1"
"Permanent","1993","16-34 y.","Thuringia","42","0.770400712106941","0.659250485506759","0.881550938707123","1"
"Permanent","1993","35-65 y.","Schleswig-Holstein","9","","","","1"
"Permanent","1993","35-65 y.","Hamburg","9","","","","1"
"Permanent","1993","66 and older","Bavaria","","","","","1"
"Permanent","1993","66 and older","Berlin","","","","","1"
"Permanent","1993","66 and older","Brandenburg","","","","","1"
"Permanent","1993","66 and older","Mecklenburg-Western Pomerania","","","","","1"
"Permanent","1993","66 and older","Saxony","","","","","1"
"Permanent","1993","66 and older","Saxony-Anhalt","","","","","1"
"Permanent","1993","66 and older","Thuringia","","","","","1"
"Limited","1994","16-34 y.","Schleswig-Holstein","13","","","","2"
"Limited","1994","16-34 y.","Hamburg","2","","","","2"
"Limited","1994","16-34 y.","Lower Saxony","25","","","","2"
"Limited","1994","16-34 y.","Bremen","2","","","","2"
"Limited","1994","16-34 y.","North Rhine-Westphalia","63","0.405376227261501","0.329301855950382","0.48145059857262","2"
"Limited","1994","16-34 y.","Hesse","22","","","","2"
"Limited","1994","16-34 y.","Rhineland-Palatinate,Saarland","7","","","","2"
"Limited","1994","35-65 y.","Hamburg","1","","","","2"
"Limited","1994","35-65 y.","North Rhine-Westphalia","16","","","","2"
"Limited","1994","35-65 y.","Hesse","4","","","","2"
"Limited","1994","35-65 y.","Berlin","14","","","","2"
"Limited","1994","16-34 y.","Baden-Württemberg","34","0.26087782192471","0.182958552383296","0.338797091466124","2"
"Limited","1994","16-34 y.","Bavaria","31","0.299749513174227","0.211271485767052","0.388227540581403","2"
"Limited","1994","16-34 y.","Berlin","7","","","","2"
"Limited","1994","16-34 y.","Brandenburg","22","","","","2"
"Limited","1994","16-34 y.","Mecklenburg-Western Pomerania","11","","","","2"
"Limited","1994","16-34 y.","Saxony-Anhalt","23","","","","2"
"Limited","1994","16-34 y.","Thuringia","21","","","","2"
"Limited","1994","35-65 y.","Schleswig-Holstein","1","","","","2"
"Limited","1994","35-65 y.","Lower Saxony","3","","","","2"
"Limited","1994","35-65 y.","Bremen","","","","","2"
"Limited","1994","35-65 y.","Rhineland-Palatinate,Saarland","6","","","","2"
"Limited","1994","35-65 y.","Baden-Württemberg","7","","","","2"
"Limited","1994","35-65 y.","Bavaria","3","","","","2"
"Limited","1994","16-34 y.","Saxony","20","","","","2"
"Limited","1994","35-65 y.","Brandenburg","12","","","","2"
"Limited","1994","35-65 y.","Mecklenburg-Western Pomerania","8","","","","2"
"Limited","1994","35-65 y.","Saxony","13","","","","2"
"Limited","1994","35-65 y.","Saxony-Anhalt","11","","","","2"
"Limited","1994","35-65 y.","Thuringia","11","","","","2"
"Limited","1994","66 and older","Schleswig-Holstein","","","","","2"
"Limited","1994","66 and older","Hamburg","","","","","2"
"Limited","1994","66 and older","Lower Saxony","","","","","2"
"Limited","1994","66 and older","Bremen","","","","","2"
"Limited","1994","66 and older","North Rhine-Westphalia","","","","","2"
"Limited","1994","66 and older","Hesse","","","","","2"
"Limited","1994","66 and older","Rhineland-Palatinate,Saarland","","","","","2"
"Limited","1994","66 and older","Berlin","","","","","2"
"Limited","1994","66 and older","Brandenburg","","","","","2"
"Limited","1994","66 and older","Baden-Württemberg","","","","","2"
"Limited","1994","66 and older","Bavaria","","","","","2"
"Limited","1994","66 and older","Mecklenburg-Western Pomerania","","","","","2"
"Limited","1994","66 and older","Saxony","","","","","2"
"Limited","1994","66 and older","Saxony-Anhalt","","","","","2"
"Limited","1994","66 and older","Thuringia","","","","","2"
"Permanent","1994","16-34 y.","Schleswig-Holstein","21","","","","1"
"Permanent","1994","16-34 y.","Hamburg","8","","","","1"
"Permanent","1994","16-34 y.","Lower Saxony","43","0.562414873912223","0.444504149030607","0.680325598793838","1"
"Permanent","1994","16-34 y.","Bremen","2","","","","1"
"Permanent","1994","16-34 y.","North Rhine-Westphalia","97","0.594623772738499","0.51854940142738","0.670698144049618","1"
"Permanent","1994","16-34 y.","Hesse","33","0.576386237319698","0.445796641373545","0.706975833265851","1"
"Permanent","1994","16-34 y.","Rhineland-Palatinate,Saarland","20","","","","1"
"Permanent","1994","16-34 y.","Baden-Württemberg","88","0.73912217807529","0.661202908533876","0.817041447616704","1"
"Permanent","1994","35-65 y.","Hesse","15","","","","1"
"Permanent","1994","35-65 y.","Rhineland-Palatinate,Saarland","11","","","","1"
"Permanent","1994","35-65 y.","Baden-Württemberg","20","","","","1"
"Permanent","1994","35-65 y.","Bavaria","25","","","","1"
"Permanent","1994","35-65 y.","Berlin","22","","","","1"
"Permanent","1994","35-65 y.","Brandenburg","25","","","","1"
"Permanent","1994","35-65 y.","Mecklenburg-Western Pomerania","18","","","","1"
"Permanent","1994","35-65 y.","Saxony","42","0.75875554785918","0.645685818300473","0.871825277417887","1"
"Permanent","1994","35-65 y.","Saxony-Anhalt","33","0.777090282139296","0.654113820567412","0.90006674371118","1"
"Permanent","1994","35-65 y.","Thuringia","29","","","","1"
"Permanent","1994","66 and older","Schleswig-Holstein","","","","","1"
"Permanent","1994","66 and older","Hamburg","","","","","1"
"Permanent","1994","66 and older","Lower Saxony","","","","","1"
"Permanent","1994","66 and older","Bremen","","","","","1"
"Permanent","1994","66 and older","North Rhine-Westphalia","","","","","1"
"Permanent","1994","66 and older","Hesse","","","","","1"
"Permanent","1994","66 and older","Rhineland-Palatinate,Saarland","","","","","1"
"Permanent","1994","16-34 y.","Bavaria","72","0.700250486825773","0.611772459418597","0.788728514232948","1"
"Permanent","1994","16-34 y.","Berlin","31","0.850675195284422","0.737355824298534","0.96399456627031","1"
"Permanent","1994","16-34 y.","Brandenburg","18","","","","1"
"Permanent","1994","35-65 y.","Lower Saxony","12","","","","1"
"Permanent","1994","35-65 y.","Bremen","2","","","","1"
"Permanent","1994","35-65 y.","North Rhine-Westphalia","38","0.779855692860988","0.669343024775647","0.89036836094633","1"
"Permanent","1994","66 and older","Baden-Württemberg","","","","","1"
"Permanent","1994","66 and older","Bavaria","","","","","1"
"Permanent","1994","66 and older","Berlin","","","","","1"
"Permanent","1994","66 and older","Brandenburg","","","","","1"
"Permanent","1994","66 and older","Mecklenburg-Western Pomerania","","","","","1"
"Permanent","1994","16-34 y.","Mecklenburg-Western Pomerania","13","","","","1"
"Permanent","1994","16-34 y.","Saxony","37","0.693605031622852","0.573928885545515","0.81328117770019","1"
"Permanent","1994","16-34 y.","Saxony-Anhalt","20","","","","1"
"Permanent","1994","16-34 y.","Thuringia","26","","","","1"
"Permanent","1994","35-65 y.","Schleswig-Holstein","5","","","","1"
"Permanent","1994","35-65 y.","Hamburg","9","","","","1"
"Permanent","1994","66 and older","Saxony","","","","","1"
"Permanent","1994","66 and older","Saxony-Anhalt","","","","","1"
"Permanent","1994","66 and older","Thuringia","","","","","1"
"Limited","1995","16-34 y.","Schleswig-Holstein","21","","","","2"
"Limited","1995","16-34 y.","Hamburg","6","","","","2"
"Limited","1995","16-34 y.","Lower Saxony","48","0.198792064192191","0.150467317287715","0.247116811096667","2"
"Limited","1995","16-34 y.","Bremen","2","","","","2"
"Limited","1995","16-34 y.","North Rhine-Westphalia","127","0.239945247045157","0.205190621822248","0.274699872268067","2"
"Limited","1995","16-34 y.","Hesse","35","0.205987065618045","0.15115826926848","0.260815861967611","2"
"Limited","1995","16-34 y.","Rhineland-Palatinate,Saarland","29","","","","2"
"Limited","1995","35-65 y.","Hamburg","1","","","","2"
"Limited","1995","35-65 y.","North Rhine-Westphalia","26","","","","2"
"Limited","1995","35-65 y.","Hesse","16","","","","2"
"Limited","1995","35-65 y.","Rhineland-Palatinate,Saarland","11","","","","2"
"Limited","1995","35-65 y.","Baden-Württemberg","25","","","","2"
"Limited","1995","35-65 y.","Bavaria","21","","","","2"
"Limited","1995","35-65 y.","Berlin","17","","","","2"
"Limited","1995","35-65 y.","Brandenburg","19","","","","2"
"Limited","1995","16-34 y.","Baden-Württemberg","95","0.194952912168165","0.159585761134432","0.230320063201899","2"
"Limited","1995","16-34 y.","Bavaria","84","0.184415116052404","0.148897141305962","0.219933090798847","2"
"Limited","1995","16-34 y.","Berlin","18","","","","2"
"Limited","1995","16-34 y.","Brandenburg","38","0.267130410667107","0.189873411567519","0.344387409766694","2"
"Limited","1995","16-34 y.","Mecklenburg-Western Pomerania","28","","","","2"
"Limited","1995","16-34 y.","Saxony-Anhalt","46","0.269172106093699","0.197956112055029","0.340388100132368","2"
"Limited","1995","16-34 y.","Thuringia","43","0.300784435210725","0.225881287618332","0.375687582803117","2"
"Limited","1995","35-65 y.","Schleswig-Holstein","5","","","","2"
"Limited","1995","35-65 y.","Lower Saxony","14","","","","2"
"Limited","1995","35-65 y.","Bremen","","","","","2"
"Limited","1995","35-65 y.","Mecklenburg-Western Pomerania","16","","","","2"
"Limited","1995","35-65 y.","Saxony","44","0.138955580627531","0.103174649211948","0.174736512043114","2"
"Limited","1995","35-65 y.","Saxony-Anhalt","26","","","","2"
"Limited","1995","16-34 y.","Saxony","50","0.229137704212648","0.175057194107771","0.283218214317524","2"
"Limited","1995","35-65 y.","Thuringia","18","","","","2"
"Limited","1995","66 and older","Schleswig-Holstein","","","","","2"
"Limited","1995","66 and older","Hamburg","","","","","2"
"Limited","1995","66 and older","Lower Saxony","","","","","2"
"Limited","1995","66 and older","Bremen","","","","","2"
"Limited","1995","66 and older","North Rhine-Westphalia","","","","","2"
"Limited","1995","66 and older","Hesse","","","","","2"
"Limited","1995","66 and older","Rhineland-Palatinate,Saarland","","","","","2"
"Limited","1995","66 and older","Brandenburg","","","","","2"
"Limited","1995","66 and older","Baden-Württemberg","1","","","","2"
"Limited","1995","66 and older","Bavaria","2","","","","2"
"Limited","1995","66 and older","Berlin","","","","","2"
"Limited","1995","66 and older","Mecklenburg-Western Pomerania","","","","","2"
"Limited","1995","66 and older","Saxony","","","","","2"
"Limited","1995","66 and older","Saxony-Anhalt","","","","","2"
"Limited","1995","66 and older","Thuringia","","","","","2"
"Permanent","1995","16-34 y.","Schleswig-Holstein","49","0.756639091493471","0.656115298392979","0.857162884593963","1"
"Permanent","1995","16-34 y.","Hamburg","23","","","","1"
"Permanent","1995","16-34 y.","Lower Saxony","214","0.801207935807809","0.752883188903333","0.849532682712285","1"
"Permanent","1995","16-34 y.","Bremen","16","","","","1"
"Permanent","1995","16-34 y.","North Rhine-Westphalia","453","0.760054752954843","0.725300127731933","0.794809378177752","1"
"Permanent","1995","16-34 y.","Hesse","174","0.794012934381955","0.739184138032389","0.84884173073152","1"
"Permanent","1995","16-34 y.","Rhineland-Palatinate,Saarland","132","0.807887395985971","0.747033484465217","0.868741307506724","1"
"Permanent","1995","16-34 y.","Baden-Württemberg","387","0.805047087831835","0.769679936798101","0.840414238865568","1"
"Permanent","1995","16-34 y.","Bavaria","374","0.815584883947596","0.780066909201153","0.851102858694038","1"
"Permanent","1995","16-34 y.","Berlin","88","0.842258179315856","0.772869087782346","0.911647270849365","1"
"Permanent","1995","35-65 y.","Hesse","288","0.932362883640667","0.90413382933383","0.960591937947504","1"
"Permanent","1995","35-65 y.","Rhineland-Palatinate,Saarland","182","0.94694638085984","0.915324358714682","0.978568403004999","1"
"Permanent","1995","35-65 y.","Baden-Württemberg","492","0.959859235156699","0.942939271923331","0.976779198390066","1"
"Permanent","1995","35-65 y.","Bavaria","458","0.941726087490401","0.92074733187794","0.962704843102863","1"
"Permanent","1995","35-65 y.","Berlin","176","0.922654222228255","0.884965863172952","0.960342581283558","1"
"Permanent","1995","35-65 y.","Brandenburg","190","0.917039188441825","0.879644889859738","0.954433487023912","1"
"Permanent","1995","35-65 y.","Mecklenburg-Western Pomerania","119","0.87105216429164","0.814518085808378","0.927586242774902","1"
"Permanent","1995","35-65 y.","Saxony","315","0.861044419372469","0.825263487956886","0.896825350788052","1"
"Permanent","1995","35-65 y.","Saxony-Anhalt","206","0.837275032431821","0.789778132377612","0.884771932486031","1"
"Permanent","1995","35-65 y.","Thuringia","190","0.921945757029783","0.885489895458151","0.958401618601415","1"
"Permanent","1995","66 and older","Schleswig-Holstein","","","","","1"
"Permanent","1995","66 and older","Hamburg","2","","","","1"
"Permanent","1995","66 and older","Lower Saxony","","","","","1"
"Permanent","1995","66 and older","Bremen","","","","","1"
"Permanent","1995","66 and older","North Rhine-Westphalia","3","","","","1"
"Permanent","1995","66 and older","Hesse","","","","","1"
"Permanent","1995","66 and older","Rhineland-Palatinate,Saarland","","","","","1"
"Permanent","1995","16-34 y.","Brandenburg","88","0.732869589332893","0.655612590233306","0.810126588432481","1"
"Permanent","1995","16-34 y.","Mecklenburg-Western Pomerania","71","0.703590600827764","0.613633283868381","0.793547917787146","1"
"Permanent","1995","16-34 y.","Saxony","182","0.770862295787352","0.716781785682476","0.824942805892229","1"
"Permanent","1995","16-34 y.","Saxony-Anhalt","103","0.730827893906301","0.659611899867632","0.802043887944971","1"
"Permanent","1995","16-34 y.","Thuringia","101","0.699215564789275","0.624312417196883","0.774118712381668","1"
"Permanent","1995","35-65 y.","Lower Saxony","272","0.96306911846975","0.941212214702217","0.984926022237282","1"
"Permanent","1995","35-65 y.","Bremen","17","","","","1"
"Permanent","1995","35-65 y.","North Rhine-Westphalia","784","0.967714324174475","0.95554170297899","0.979886945369961","1"
"Permanent","1995","66 and older","Baden-Württemberg","7","","","","1"
"Permanent","1995","66 and older","Bavaria","1","","","","1"
"Permanent","1995","66 and older","Berlin","1","","","","1"
"Permanent","1995","66 and older","Brandenburg","","","","","1"
"Permanent","1995","66 and older","Mecklenburg-Western Pomerania","","","","","1"
"Permanent","1995","35-65 y.","Schleswig-Holstein","77","0.918646597201568","0.859476366619467","0.977816827783669","1"
"Permanent","1995","35-65 y.","Hamburg","40","0.951037919310595","0.884986065362739","1.01708977325845","1"
"Permanent","1995","66 and older","Saxony","","","","","1"
"Permanent","1995","66 and older","Saxony-Anhalt","","","","","1"
"Permanent","1995","66 and older","Thuringia","","","","","1"
"Limited","1996","16-34 y.","Schleswig-Holstein","19","","","","2"
"Limited","1996","16-34 y.","Hamburg","6","","","","2"
"Limited","1996","16-34 y.","Lower Saxony","51","0.184031818367516","0.137637610433997","0.230426026301035","2"
"Limited","1996","16-34 y.","Bremen","1","","","","2"
"Limited","1996","16-34 y.","North Rhine-Westphalia","124","0.251375391184169","0.215088033289664","0.287662749078673","2"
"Limited","1996","16-34 y.","Hesse","24","","","","2"
"Limited","1996","35-65 y.","North Rhine-Westphalia","38","0.0405335331714419","0.0269020786883494","0.0541649876545344","2"
"Limited","1996","35-65 y.","Hesse","9","","","","2"
"Limited","1996","35-65 y.","Baden-Württemberg","18","","","","2"
"Limited","1996","35-65 y.","Bavaria","23","","","","2"
"Limited","1996","35-65 y.","Berlin","11","","","","2"
"Limited","1996","16-34 y.","Rhineland-Palatinate,Saarland","28","","","","2"
"Limited","1996","16-34 y.","Baden-Württemberg","80","0.204014554222967","0.165566443479866","0.242462664966068","2"
"Limited","1996","16-34 y.","Bavaria","77","0.180905106236124","0.144521446184003","0.217288766288245","2"
"Limited","1996","16-34 y.","Berlin","13","","","","2"
"Limited","1996","16-34 y.","Brandenburg","33","0.260907732172745","0.181337987493642","0.340477476851849","2"
"Limited","1996","16-34 y.","Saxony-Anhalt","40","0.22806954736307","0.155942334209182","0.300196760516958","2"
"Limited","1996","16-34 y.","Thuringia","46","0.276917395609718","0.203057683468519","0.350777107750917","2"
"Limited","1996","35-65 y.","Schleswig-Holstein","9","","","","2"
"Limited","1996","35-65 y.","Hamburg","1","","","","2"
"Limited","1996","35-65 y.","Lower Saxony","7","","","","2"
"Limited","1996","35-65 y.","Bremen","3","","","","2"
"Limited","1996","35-65 y.","Rhineland-Palatinate,Saarland","13","","","","2"
"Limited","1996","35-65 y.","Brandenburg","12","","","","2"
"Limited","1996","35-65 y.","Mecklenburg-Western Pomerania","13","","","","2"
"Limited","1996","35-65 y.","Saxony","39","0.133229681981459","0.0983196770470792","0.168139686915839","2"
"Limited","1996","35-65 y.","Saxony-Anhalt","33","0.164556274673215","0.116845120477578","0.212267428868852","2"
"Limited","1996","16-34 y.","Mecklenburg-Western Pomerania","25","","","","2"
"Limited","1996","16-34 y.","Saxony","54","0.225885301785071","0.172307263853453","0.279463339716688","2"
"Limited","1996","35-65 y.","Thuringia","17","","","","2"
"Limited","1996","66 and older","Schleswig-Holstein","","","","","2"
"Limited","1996","66 and older","Hamburg","","","","","2"
"Limited","1996","66 and older","Lower Saxony","","","","","2"
"Limited","1996","66 and older","Bremen","","","","","2"
"Limited","1996","66 and older","North Rhine-Westphalia","","","","","2"
"Limited","1996","66 and older","Hesse","","","","","2"
"Limited","1996","66 and older","Rhineland-Palatinate,Saarland","","","","","2"
"Limited","1996","66 and older","Brandenburg","","","","","2"
"Limited","1996","66 and older","Baden-Württemberg","","","","","2"
"Limited","1996","66 and older","Bavaria","","","","","2"
"Limited","1996","66 and older","Berlin","","","","","2"
"Limited","1996","66 and older","Mecklenburg-Western Pomerania","","","","","2"
"Limited","1996","66 and older","Saxony","","","","","2"
"Limited","1996","66 and older","Saxony-Anhalt","","","","","2"
"Limited","1996","66 and older","Thuringia","","","","","2"
"Permanent","1996","16-34 y.","Schleswig-Holstein","53","0.748116002850488","0.647847021371887","0.848384984329088","1"
"Permanent","1996","16-34 y.","Hamburg","24","","","","1"
"Permanent","1996","16-34 y.","Lower Saxony","217","0.815968181632484","0.769573973698965","0.862362389566003","1"
"Permanent","1996","16-34 y.","Bremen","18","","","","1"
"Permanent","1996","16-34 y.","North Rhine-Westphalia","425","0.748624608815832","0.712337250921327","0.784911966710336","1"
"Permanent","1996","16-34 y.","Hesse","170","0.849848909743031","0.799581983228051","0.900115836258011","1"
"Permanent","1996","16-34 y.","Rhineland-Palatinate,Saarland","142","0.860645845839748","0.808586844994447","0.912704846685049","1"
"Permanent","1996","16-34 y.","Baden-Württemberg","342","0.795985445777033","0.757537335033932","0.834433556520134","1"
"Permanent","1996","35-65 y.","Bavaria","460","0.927137931863543","0.90395878497891","0.950317078748175","1"
"Permanent","1996","35-65 y.","Berlin","168","0.925023893859199","0.886444136502563","0.963603651215835","1"
"Permanent","1996","35-65 y.","Brandenburg","184","0.930042935315199","0.894333141405187","0.965752729225212","1"
"Permanent","1996","35-65 y.","Mecklenburg-Western Pomerania","117","0.864371678732315","0.805514170451876","0.923229187012754","1"
"Permanent","1996","35-65 y.","Saxony","325","0.866770318018541","0.831860313084161","0.901680322952921","1"
"Permanent","1996","35-65 y.","Saxony-Anhalt","199","0.835443725326785","0.787732571131148","0.883154879522422","1"
"Permanent","1996","35-65 y.","Thuringia","196","0.927781760452638","0.893019768618354","0.962543752286921","1"
"Permanent","1996","66 and older","Schleswig-Holstein","","","","","1"
"Permanent","1996","66 and older","Hamburg","","","","","1"
"Permanent","1996","66 and older","Lower Saxony","1","","","","1"
"Permanent","1996","66 and older","Bremen","","","","","1"
"Permanent","1996","66 and older","North Rhine-Westphalia","3","","","","1"
"Permanent","1996","66 and older","Hesse","1","","","","1"
"Permanent","1996","16-34 y.","Bavaria","353","0.819094893763876","0.782711233711755","0.855478553815997","1"
"Permanent","1996","16-34 y.","Berlin","87","0.884464253344678","0.821810596915561","0.947117909773795","1"
"Permanent","1996","35-65 y.","Hesse","288","0.96790524545518","0.947860372066922","0.987950118843437","1"
"Permanent","1996","35-65 y.","Rhineland-Palatinate,Saarland","179","0.900803497767017","0.858520994803581","0.943086000730453","1"
"Permanent","1996","35-65 y.","Baden-Württemberg","489","0.946106884599644","0.926451531165379","0.965762238033908","1"
"Permanent","1996","66 and older","Rhineland-Palatinate,Saarland","","","","","1"
"Permanent","1996","66 and older","Baden-Württemberg","2","","","","1"
"Permanent","1996","66 and older","Bavaria","3","","","","1"
"Permanent","1996","66 and older","Berlin","","","","","1"
"Permanent","1996","66 and older","Brandenburg","","","","","1"
"Permanent","1996","16-34 y.","Brandenburg","84","0.739092267827255","0.659522523148151","0.818662012506358","1"
"Permanent","1996","16-34 y.","Mecklenburg-Western Pomerania","56","0.778405124161157","0.687959349784753","0.868850898537561","1"
"Permanent","1996","16-34 y.","Saxony","180","0.77411469821493","0.720536660283312","0.827692736146547","1"
"Permanent","1996","16-34 y.","Saxony-Anhalt","90","0.77193045263693","0.699803239483042","0.844057665790818","1"
"Permanent","1996","16-34 y.","Thuringia","95","0.723082604390282","0.649222892249083","0.796942316531481","1"
"Permanent","1996","35-65 y.","Lower Saxony","273","0.966478368267933","0.94539559589875","0.987561140637115","1"
"Permanent","1996","35-65 y.","Bremen","16","","","","1"
"Permanent","1996","35-65 y.","North Rhine-Westphalia","766","0.959466466828558","0.945835012345466","0.973097921311651","1"
"Permanent","1996","66 and older","Mecklenburg-Western Pomerania","","","","","1"
"Permanent","1996","66 and older","Saxony","1","","","","1"
"Permanent","1996","66 and older","Saxony-Anhalt","2","","","","1"
"Permanent","1996","66 and older","Thuringia","","","","","1"
"Permanent","1996","35-65 y.","Schleswig-Holstein","76","0.904697070441767","0.842274256018371","0.967119884865162","1"
"Permanent","1996","35-65 y.","Hamburg","40","0.953421638706042","0.888917026674665","1.01792625073742","1"
"Limited","1997","16-34 y.","Schleswig-Holstein","16","","","","2"
"Limited","1997","16-34 y.","Hamburg","8","","","","2"
"Limited","1997","16-34 y.","Lower Saxony","61","0.243612085533847","0.191333971181047","0.295890199886647","2"
"Limited","1997","16-34 y.","Bremen","2","","","","2"
"Limited","1997","16-34 y.","North Rhine-Westphalia","144","0.281851809463957","0.244045342856346","0.319658276071569","2"
"Limited","1997","16-34 y.","Hesse","33","0.231222364080544","0.169458157815298","0.29298657034579","2"
"Limited","1997","16-34 y.","Rhineland-Palatinate,Saarland","36","0.240967958591177","0.174907002190181","0.307028914992172","2"
"Limited","1997","16-34 y.","Baden-Württemberg","110","0.280770091407203","0.238685770178445","0.322854412635961","2"
"Limited","1997","16-34 y.","Bavaria","66","0.159633724390428","0.124050318272324","0.195217130508532","2"
"Limited","1997","16-34 y.","Berlin","20","","","","2"
"Limited","1997","16-34 y.","Brandenburg","43","0.317951952937861","0.235318403279574","0.400585502596148","2"
"Limited","1997","35-65 y.","North Rhine-Westphalia","52","0.0624128617861605","0.0455229317305648","0.0793027918417561","2"
"Limited","1997","35-65 y.","Hesse","8","","","","2"
"Limited","1997","35-65 y.","Baden-Württemberg","20","","","","2"
"Limited","1997","35-65 y.","Bavaria","20","","","","2"
"Limited","1997","35-65 y.","Berlin","18","","","","2"
"Limited","1997","16-34 y.","Mecklenburg-Western Pomerania","26","","","","2"
"Limited","1997","16-34 y.","Saxony","61","0.242821752878228","0.185237843138286","0.30040566261817","2"
"Limited","1997","16-34 y.","Saxony-Anhalt","41","0.263296466629682","0.186698873652327","0.339894059607037","2"
"Limited","1997","16-34 y.","Thuringia","43","0.276807065105427","0.199296879134817","0.354317251076036","2"
"Limited","1997","35-65 y.","Schleswig-Holstein","2","","","","2"
"Limited","1997","35-65 y.","Hamburg","1","","","","2"
"Limited","1997","35-65 y.","Lower Saxony","20","","","","2"
"Limited","1997","35-65 y.","Bremen","2","","","","2"
"Limited","1997","35-65 y.","Rhineland-Palatinate,Saarland","8","","","","2"
"Limited","1997","35-65 y.","Brandenburg","12","","","","2"
"Limited","1997","35-65 y.","Mecklenburg-Western Pomerania","11","","","","2"
"Limited","1997","35-65 y.","Saxony","37","0.131958700238635","0.0969975228848428","0.166919877592428","2"
"Limited","1997","35-65 y.","Saxony-Anhalt","20","","","","2"
"Limited","1997","35-65 y.","Thuringia","19","","","","2"
"Limited","1997","66 and older","Schleswig-Holstein","","","","","2"
"Limited","1997","66 and older","Hamburg","","","","","2"
"Limited","1997","66 and older","Lower Saxony","","","","","2"
"Limited","1997","66 and older","Bremen","","","","","2"
"Limited","1997","66 and older","North Rhine-Westphalia","","","","","2"
"Limited","1997","66 and older","Hesse","","","","","2"
"Limited","1997","66 and older","Rhineland-Palatinate,Saarland","","","","","2"
"Limited","1997","66 and older","Brandenburg","1","","","","2"
"Limited","1997","66 and older","Baden-Württemberg","","","","","2"
"Limited","1997","66 and older","Bavaria","2","","","","2"
"Limited","1997","66 and older","Berlin","","","","","2"
"Limited","1997","66 and older","Mecklenburg-Western Pomerania","","","","","2"
"Limited","1997","66 and older","Saxony","","","","","2"
"Limited","1997","66 and older","Saxony-Anhalt","","","","","2"
"Limited","1997","66 and older","Thuringia","","","","","2"
"Permanent","1997","16-34 y.","Schleswig-Holstein","48","0.709313808413032","0.598066499975076","0.820561116850987","1"
"Permanent","1997","16-34 y.","Hamburg","18","","","","1"
"Permanent","1997","16-34 y.","Lower Saxony","198","0.756387914466153","0.704109800113353","0.808666028818954","1"
"Permanent","1997","16-34 y.","Bremen","13","","","","1"
"Permanent","1997","16-34 y.","North Rhine-Westphalia","400","0.718148190536043","0.680341723928431","0.755954657143654","1"
"Permanent","1997","16-34 y.","Hesse","146","0.768777635919456","0.70701342965421","0.830541842184702","1"
"Permanent","1997","16-34 y.","Rhineland-Palatinate,Saarland","125","0.759032041408824","0.692971085007828","0.825092997809819","1"
"Permanent","1997","16-34 y.","Baden-Württemberg","328","0.719229908592797","0.677145587364039","0.761314229821555","1"
"Permanent","1997","16-34 y.","Bavaria","341","0.840366275609572","0.804782869491468","0.875949681727676","1"
"Permanent","1997","35-65 y.","Bavaria","451","0.961843659255923","0.944542578237897","0.979144740273949","1"
"Permanent","1997","35-65 y.","Berlin","155","0.897953577186556","0.852845857329132","0.94306129704398","1"
"Permanent","1997","35-65 y.","Brandenburg","182","0.914300833844839","0.874911368844705","0.953690298844972","1"
"Permanent","1997","35-65 y.","Mecklenburg-Western Pomerania","113","0.922200311415227","0.875054967300086","0.969345655530367","1"
"Permanent","1997","35-65 y.","Saxony","323","0.868041299761364","0.833080122407572","0.903002477115157","1"
"Permanent","1997","35-65 y.","Saxony-Anhalt","197","0.901040199376993","0.861310094313705","0.940770304440281","1"
