"plb0037_h","year","pgisced97","sampreg","n","percent","lower_confidence","upper_confidence"
"Limited","1999","general elemantary","East Germany","118","0.690354351264852","0.618937010190219","0.761771692339484"
"Limited","1999","middle vocational","West Germany","279","0.0993899896870258","0.0883003045621323","0.110479674811919"
"Limited","1999","middle vocational","East Germany","173","0.153935101950351","0.132421857379556","0.175448346521146"
"Limited","1999","vocational + Abi","West Germany","25","","",""
"Limited","1999","vocational + Abi","East Germany","7","","",""
"Limited","1999","higher vocational","West Germany","16","","",""
"Limited","1999","higher vocational","East Germany","17","","",""
"Limited","1999","higher education","West Germany","95","0.120407795903621","0.0973010603319334","0.143514531475308"
"Limited","1999","higher education","East Germany","61","0.125881500971514","0.0975335723251101","0.154229429617918"
"Permanent","2000","in school","West Germany","15","","",""
"Permanent","2000","in school","East Germany","1","","",""
"Permanent","2000","inadequately","West Germany","94","0.801301441336236","0.72805424841586","0.874548634256612"
"Permanent","2000","inadequately","East Germany","4","","",""
"Permanent","2000","general elemantary","West Germany","718","0.664106626780782","0.636093834774232","0.692119418787332"
"Permanent","2000","general elemantary","East Germany","25","","",""
"Permanent","2000","middle vocational","West Germany","4275","0.897359841996155","0.88872100887848","0.90599867511383"
"Permanent","2000","middle vocational","East Germany","1295","0.851302989402764","0.833510132697582","0.869095846107947"
"Permanent","2000","vocational + Abi","West Germany","513","0.88548902179915","0.859551769768139","0.911426273830162"
"Permanent","2000","vocational + Abi","East Germany","63","0.75989141108517","0.666869512938665","0.852913309231676"
"Permanent","2000","higher vocational","West Germany","748","0.955850539333966","0.941498341211287","0.970202737456644"
"Permanent","2000","higher vocational","East Germany","217","0.905292677062454","0.868401144938422","0.942184209186487"
"Permanent","2000","higher education","West Germany","1370","0.870116861587131","0.853391812080365","0.886841911093897"
"Permanent","2000","higher education","East Germany","697","0.879701730005087","0.856842810071958","0.902560649938216"
"Limited","2000","in school","West Germany","5","","",""
"Limited","2000","in school","East Germany","1","","",""
"Limited","2000","inadequately","West Germany","20","","",""
"Limited","2000","inadequately","East Germany","4","","",""
"Limited","2000","general elemantary","West Germany","374","0.335893373219218","0.307880581212668","0.363906165225768"
"Limited","2000","general elemantary","East Germany","163","0.839676676764576","0.787229324931363","0.892124028597789"
"Limited","2000","middle vocational","West Germany","466","0.102640158003845","0.0940013248861696","0.11127899112152"
"Limited","2000","middle vocational","East Germany","241","0.148697010597236","0.130904153892053","0.166489867302418"
"Limited","2000","vocational + Abi","West Germany","66","0.11451097820085","0.0885737261698381","0.140448230231861"
"Limited","2000","vocational + Abi","East Germany","18","","",""
"Limited","2000","higher vocational","West Germany","39","0.0441494606660345","0.029797262543356","0.058501658788713"
"Limited","2000","higher vocational","East Germany","25","","",""
"Limited","2000","higher education","West Germany","182","0.12988313841287","0.113158088906104","0.146608187919636"
"Limited","2000","higher education","East Germany","81","0.120298269994913","0.0974393500617836","0.143157189928042"
"Permanent","2001","in school","West Germany","25","","",""
"Permanent","2001","in school","East Germany","4","","",""
"Permanent","2001","inadequately","West Germany","89","0.883987214509908","0.820905075259341","0.947069353760476"
"Permanent","2001","inadequately","East Germany","2","","",""
"Permanent","2001","general elemantary","West Germany","614","0.620824340320611","0.590369917256103","0.65127876338512"
"Permanent","2001","general elemantary","East Germany","34","0.199996973362225","0.140902171096306","0.259091775628143"
"Permanent","2001","middle vocational","West Germany","3852","0.911232176838856","0.902675547649601","0.919788806028111"
"Permanent","2001","middle vocational","East Germany","1170","0.830701285236273","0.811189088550957","0.85021348192159"
"Permanent","2001","vocational + Abi","West Germany","504","0.907248762748739","0.883005571119168","0.931491954378309"
"Permanent","2001","vocational + Abi","East Germany","56","0.802850915607036","0.707587636745224","0.898114194468848"
"Permanent","2001","higher vocational","West Germany","655","0.955598504144736","0.940217842745089","0.970979165544382"
"Permanent","2001","higher vocational","East Germany","187","0.898979213625819","0.858508721384469","0.939449705867168"
"Permanent","2001","higher education","West Germany","1280","0.880809439734788","0.863998266817902","0.897620612651674"
"Permanent","2001","higher education","East Germany","666","0.885797572902609","0.862803847986013","0.908791297819205"
"Limited","2001","in school","West Germany","9","","",""
"Limited","2001","in school","East Germany","2","","",""
"Limited","2001","inadequately","West Germany","10","","",""
"Limited","2001","inadequately","East Germany","3","","",""
"Limited","2001","general elemantary","West Germany","361","0.379175659679389","0.34872123661488","0.409630082743897"
"Limited","2001","general elemantary","East Germany","142","0.800003026637775","0.740908224371857","0.859097828903693"
"Limited","2001","middle vocational","West Germany","392","0.0887678231611441","0.0802111939718891","0.097324452350399"
"Limited","2001","middle vocational","East Germany","249","0.169298714763727","0.149786518078411","0.188810911449043"
"Limited","2001","vocational + Abi","West Germany","46","0.0927512372512613","0.0685080456216909","0.116994428880832"
"Limited","2001","vocational + Abi","East Germany","11","","",""
"Limited","2001","higher vocational","West Germany","34","0.0444014958552641","0.0290208344556178","0.0597821572549104"
"Limited","2001","higher vocational","East Germany","26","","",""
"Limited","2001","higher education","West Germany","147","0.119190560265212","0.102379387348326","0.136001733182098"
"Limited","2001","higher education","East Germany","69","0.114202427097391","0.0912087021807945","0.137196152013987"
"Permanent","2002","in school","West Germany","26","","",""
"Permanent","2002","in school","East Germany","3","","",""
"Permanent","2002","inadequately","West Germany","69","0.853819703092678","0.776883085781047","0.930756320404309"
"Permanent","2002","inadequately","East Germany","2","","",""
"Permanent","2002","general elemantary","West Germany","548","0.621162607291259","0.589166524577006","0.653158690005512"
"Permanent","2002","general elemantary","East Germany","25","","",""
"Permanent","2002","middle vocational","West Germany","3837","0.914397589295305","0.905960421814078","0.922834756776532"
"Permanent","2002","middle vocational","East Germany","1130","0.842294141738418","0.822750717248868","0.861837566227968"
"Permanent","2002","vocational + Abi","West Germany","554","0.880952513440724","0.855420197002842","0.906484829878606"
"Permanent","2002","vocational + Abi","East Germany","71","0.858709016042196","0.783773227616696","0.933644804467696"
"Permanent","2002","higher vocational","West Germany","700","0.935446226602959","0.917680840447945","0.953211612757973"
"Permanent","2002","higher vocational","East Germany","200","0.923653914287862","0.888240382526323","0.9590674460494"
"Permanent","2002","higher education","West Germany","1775","0.876848319044477","0.862318867444151","0.891377770644803"
"Permanent","2002","higher education","East Germany","711","0.899024972987409","0.877853495874413","0.920196450100405"
"Limited","2002","in school","West Germany","6","","",""
"Limited","2002","in school","East Germany","4","","",""
"Limited","2002","inadequately","West Germany","12","","",""
"Limited","2002","inadequately","East Germany","2","","",""
"Limited","2002","general elemantary","West Germany","335","0.378837392708741","0.346841309994488","0.410833475422994"
"Limited","2002","general elemantary","East Germany","130","0.8560949945472","0.800838774693055","0.911351214401344"
"Limited","2002","middle vocational","West Germany","387","0.0856024107046952","0.0771652432234685","0.0940395781859219"
"Limited","2002","middle vocational","East Germany","206","0.157705858261582","0.138162433772032","0.177249282751132"
"Limited","2002","vocational + Abi","West Germany","64","0.119047486559276","0.0935151701213937","0.144579802997158"
"Limited","2002","vocational + Abi","East Germany","12","","",""
"Limited","2002","higher vocational","West Germany","35","0.0645537733970414","0.0467883872420273","0.0823191595520555"
"Limited","2002","higher vocational","East Germany","16","","",""
"Limited","2002","higher education","West Germany","190","0.123151680955523","0.108622229355197","0.137681132555849"
"Limited","2002","higher education","East Germany","67","0.100975027012591","0.0798035498995948","0.122146504125587"
"Permanent","2003","in school","West Germany","20","","",""
"Permanent","2003","in school","East Germany","2","","",""
"Permanent","2003","inadequately","West Germany","63","0.79116288414132","0.69791833425793","0.884407434024709"
"Permanent","2003","inadequately","East Germany","1","","",""
"Permanent","2003","general elemantary","West Germany","508","0.60311021072101","0.570044078598392","0.636176342843628"
"Permanent","2003","general elemantary","East Germany","28","","",""
"Permanent","2003","middle vocational","West Germany","3599","0.918307484685303","0.909762727539687","0.926852241830919"
"Permanent","2003","middle vocational","East Germany","1063","0.851294794650067","0.831507320179673","0.871082269120462"
"Permanent","2003","vocational + Abi","West Germany","524","0.844087355989669","0.814938334943197","0.87323637703614"
"Permanent","2003","vocational + Abi","East Germany","69","0.848855976060519","0.771328854404177","0.926383097716862"
"Permanent","2003","higher vocational","West Germany","638","0.935877854773957","0.917370081694737","0.954385627853176"
"Permanent","2003","higher vocational","East Germany","196","0.933534955093455","0.899436625536489","0.967633284650421"
"Permanent","2003","higher education","West Germany","1618","0.884864781706704","0.870090700028073","0.899638863385335"
"Permanent","2003","higher education","East Germany","677","0.876772785516276","0.853295523374206","0.900250047658346"
"Limited","2003","in school","West Germany","2","","",""
"Limited","2003","in school","East Germany","3","","",""
"Limited","2003","inadequately","West Germany","10","","",""
"Limited","2003","inadequately","East Germany","2","","",""
"Limited","2003","general elemantary","West Germany","333","0.39688978927899","0.363823657156372","0.429955921401608"
"Limited","2003","general elemantary","East Germany","112","0.766954922762766","0.696924143397313","0.83698570212822"
"Limited","2003","middle vocational","West Germany","348","0.0816925153146971","0.0731477581690812","0.090237272460313"
"Limited","2003","middle vocational","East Germany","179","0.148705205349933","0.128917730879538","0.168492679820328"
"Limited","2003","vocational + Abi","West Germany","71","0.155912644010331","0.12676362296386","0.185061665056803"
"Limited","2003","vocational + Abi","East Germany","13","","",""
"Limited","2003","higher vocational","West Germany","35","0.0641221452260435","0.0456143721468244","0.0826299183052626"
"Limited","2003","higher vocational","East Germany","9","","",""
"Limited","2003","higher education","West Germany","175","0.115135218293296","0.100361136614665","0.129909299971926"
"Limited","2003","higher education","East Germany","76","0.123227214483724","0.0997499523416541","0.146704476625794"
"Permanent","2004","in school","West Germany","11","","",""
"Permanent","2004","in school","East Germany","5","","",""
"Permanent","2004","inadequately","West Germany","57","0.832710331975982","0.743340235663073","0.92208042828889"
"Permanent","2004","inadequately","East Germany","1","","",""
"Permanent","2004","general elemantary","West Germany","486","0.636271434717403","0.6025539916924","0.669988877742405"
"Permanent","2004","general elemantary","East Germany","23","","",""
"Permanent","2004","middle vocational","West Germany","3374","0.906883927672131","0.897559468674725","0.916208386669537"
"Permanent","2004","middle vocational","East Germany","1021","0.840187705296172","0.819583626274522","0.860791784317822"
"Permanent","2004","vocational + Abi","West Germany","533","0.871771162629945","0.844792762790759","0.89874956246913"
"Permanent","2004","vocational + Abi","East Germany","68","0.698612054632281","0.604334486525537","0.792889622739026"
"Permanent","2004","higher vocational","West Germany","630","0.947569896447493","0.930577941553333","0.964561851341654"
"Permanent","2004","higher vocational","East Germany","187","0.946416836892555","0.915207215824406","0.977626457960705"
"Permanent","2004","higher education","West Germany","1587","0.851642397558295","0.835068930999379","0.868215864117212"
"Permanent","2004","higher education","East Germany","646","0.86870947870198","0.844177285977259","0.893241671426701"
"Limited","2004","in school","West Germany","4","","",""
"Limited","2004","in school","East Germany","3","","",""
"Limited","2004","inadequately","West Germany","10","","",""
"Limited","2004","inadequately","East Germany","2","","",""
"Limited","2004","general elemantary","West Germany","296","0.363728565282597","0.330011122257595","0.3974460083076"
"Limited","2004","general elemantary","East Germany","106","0.801487958064279","0.732655201053217","0.87032071507534"
"Limited","2004","middle vocational","West Germany","357","0.0931160723278689","0.0837916133304629","0.102440531325275"
"Limited","2004","middle vocational","East Germany","194","0.159812294703828","0.139208215682178","0.180416373725478"
"Limited","2004","vocational + Abi","West Germany","57","0.128228837370055","0.10125043753087","0.155207237209241"
"Limited","2004","vocational + Abi","East Germany","23","","",""
"Limited","2004","higher vocational","West Germany","31","0.0524301035525066","0.0354381486583461","0.069422058446667"
"Limited","2004","higher vocational","East Germany","13","","",""
"Limited","2004","higher education","West Germany","180","0.148357602441705","0.131784135882788","0.164931069000621"
"Limited","2004","higher education","East Germany","82","0.13129052129802","0.106758328573299","0.155822714022741"
"Permanent","2005","in school","West Germany","14","","",""
"Permanent","2005","in school","East Germany","2","","",""
"Permanent","2005","inadequately","West Germany","50","0.772091323560901","0.666822943677056","0.877359703444746"
"Permanent","2005","inadequately","East Germany","","","",""
"Permanent","2005","general elemantary","West Germany","451","0.646526878647005","0.611163721993815","0.681890035300195"
"Permanent","2005","general elemantary","East Germany","27","","",""
"Permanent","2005","middle vocational","West Germany","3286","0.895184582294269","0.885237690650731","0.905131473937807"
"Permanent","2005","middle vocational","East Germany","975","0.8390602940658","0.817539055269772","0.860581532861827"
"Permanent","2005","vocational + Abi","West Germany","541","0.901785983007386","0.877772201071716","0.925799764943055"
"Permanent","2005","vocational + Abi","East Germany","83","0.795028840541862","0.715908907392714","0.874148773691011"
"Permanent","2005","higher vocational","West Germany","613","0.95200223204584","0.935402240033534","0.968602224058146"
"Permanent","2005","higher vocational","East Germany","180","0.910717756079114","0.870488325364788","0.950947186793439"
"Permanent","2005","higher education","West Germany","1576","0.896876872488132","0.882470963679202","0.911282781297062"
"Permanent","2005","higher education","East Germany","638","0.881742610144573","0.85805702905341","0.905428191235735"
"Limited","2005","in school","West Germany","8","","",""
"Limited","2005","in school","East Germany","2","","",""
"Limited","2005","inadequately","West Germany","11","","",""
"Limited","2005","inadequately","East Germany","4","","",""
"Limited","2005","general elemantary","West Germany","251","0.353473121352995","0.318109964699805","0.388836278006185"
"Limited","2005","general elemantary","East Germany","91","0.80919164230423","0.738294051355814","0.880089233252646"
"Limited","2005","middle vocational","West Germany","357","0.104815417705731","0.0948685260621926","0.114762309349269"
"Limited","2005","middle vocational","East Germany","145","0.1609397059342","0.139418467138173","0.182460944730228"
"Limited","2005","vocational + Abi","West Germany","49","0.0982140169926143","0.0742002350569449","0.122227798928284"
"Limited","2005","vocational + Abi","East Germany","17","","",""
"Limited","2005","higher vocational","West Germany","24","","",""
"Limited","2005","higher vocational","East Germany","13","","",""
"Limited","2005","higher education","West Germany","136","0.103123127511868","0.0887172187029381","0.117529036320798"
"Limited","2005","higher education","East Germany","76","0.118257389855427","0.094571808764265","0.14194297094659"
"Permanent","2006","in school","West Germany","16","","",""
"Permanent","2006","in school","East Germany","","","",""
"Permanent","2006","inadequately","West Germany","43","0.778593911089374","0.664644185245063","0.892543636933684"
"Permanent","2006","inadequately","East Germany","","","",""
"Permanent","2006","general elemantary","West Germany","448","0.665582344081918","0.629885294161865","0.701279394001971"
"Permanent","2006","general elemantary","East Germany","25","","",""
"Permanent","2006","middle vocational","West Germany","3426","0.886122640593493","0.876075370218413","0.896169910968574"
"Permanent","2006","middle vocational","East Germany","1027","0.835544116221021","0.81454454551945","0.856543686922591"
"Permanent","2006","vocational + Abi","West Germany","556","0.87008790381634","0.843729783077314","0.896446024555365"
"Permanent","2006","vocational + Abi","East Germany","93","0.826406194631403","0.755301424665324","0.897510964597482"
"Permanent","2006","higher vocational","West Germany","637","0.958846605025047","0.943805210892022","0.973887999158071"
"Permanent","2006","higher vocational","East Germany","179","0.965728581579283","0.939653788549599","0.991803374608966"
"Permanent","2006","higher education","West Germany","1689","0.884386962983478","0.869831775733767","0.898942150233188"
"Permanent","2006","higher education","East Germany","638","0.832805177475687","0.805699171987641","0.859911182963732"
"Limited","2006","in school","West Germany","4","","",""
"Limited","2006","in school","East Germany","2","","",""
"Limited","2006","inadequately","West Germany","8","","",""
"Limited","2006","inadequately","East Germany","9","","",""
"Limited","2006","general elemantary","West Germany","223","0.334417655918082","0.298720605998029","0.370114705838135"
"Limited","2006","general elemantary","East Germany","93","0.769749334103976","0.693789816895271","0.845708851312682"
"Limited","2006","middle vocational","West Germany","414","0.113877359406507","0.103830089031426","0.123924629781587"
"Limited","2006","middle vocational","East Germany","170","0.16445588377898","0.143456313077409","0.18545545448055"
"Limited","2006","vocational + Abi","West Germany","69","0.12991209618366","0.103553975444635","0.156270216922686"
"Limited","2006","vocational + Abi","East Germany","16","","",""
"Limited","2006","higher vocational","West Germany","33","0.0411533949749534","0.0261120008419291","0.0561947891079776"
"Limited","2006","higher vocational","East Germany","8","","",""
"Limited","2006","higher education","West Germany","165","0.115613037016522","0.101057849766811","0.130168224266233"
"Limited","2006","higher education","East Germany","90","0.167194822524313","0.140088817036268","0.194300828012359"
"Permanent","2007","in school","West Germany","10","","",""
"Permanent","2007","in school","East Germany","","","",""
"Permanent","2007","inadequately","West Germany","40","0.84964057916779","0.747456765483676","0.951824392851905"
"Permanent","2007","inadequately","East Germany","1","","",""
"Permanent","2007","general elemantary","West Germany","396","0.675198397167155","0.637664619057941","0.712732175276369"
"Permanent","2007","general elemantary","East Germany","19","","",""
"Permanent","2007","middle vocational","West Germany","3291","0.883749442295087","0.87344386470879","0.894055019881384"
"Permanent","2007","middle vocational","East Germany","990","0.828076141837283","0.806391041097413","0.849761242577153"
"Permanent","2007","vocational + Abi","West Germany","534","0.85482864407064","0.826734900017042","0.882922388124238"
"Permanent","2007","vocational + Abi","East Germany","104","0.878897494708896","0.8210061213109","0.936788868106893"
"Permanent","2007","higher vocational","West Germany","578","0.932183178711035","0.912343946773047","0.952022410649022"
"Permanent","2007","higher vocational","East Germany","173","0.928485337656268","0.890945371672124","0.966025303640413"
"Permanent","2007","higher education","West Germany","1588","0.87603354094334","0.860620146214112","0.891446935672567"
"Permanent","2007","higher education","East Germany","610","0.857573020303704","0.831683097344637","0.883462943262771"
"Limited","2007","in school","West Germany","4","","",""
"Limited","2007","in school","East Germany","2","","",""
"Limited","2007","inadequately","West Germany","7","","",""
"Limited","2007","inadequately","East Germany","5","","",""
"Limited","2007","general elemantary","West Germany","202","0.324801602832845","0.287267824723631","0.362335380942059"
"Limited","2007","general elemantary","East Germany","77","0.805296484592469","0.726086984467999","0.88450598471694"
"Limited","2007","middle vocational","West Germany","425","0.116250557704913","0.105944980118616","0.12655613529121"
"Limited","2007","middle vocational","East Germany","173","0.171923858162717","0.150238757422847","0.193608958902587"
"Limited","2007","vocational + Abi","West Germany","70","0.14517135592936","0.117077611875762","0.173265099982958"
"Limited","2007","vocational + Abi","East Germany","18","","",""
"Limited","2007","higher vocational","West Germany","39","0.0678168212889652","0.0479775893509776","0.0876560532269529"
"Limited","2007","higher vocational","East Germany","8","","",""
"Limited","2007","higher education","West Germany","168","0.12396645905666","0.108553064327433","0.139379853785887"
"Limited","2007","higher education","East Germany","90","0.142426979696296","0.116537056737229","0.168316902655363"
"Permanent","2008","in school","West Germany","10","","",""
"Permanent","2008","in school","East Germany","1","","",""
"Permanent","2008","inadequately","West Germany","39","0.758673322888707","0.638866893731264","0.87847975204615"
"Permanent","2008","inadequately","East Germany","2","","",""
"Permanent","2008","general elemantary","West Germany","359","0.646433542208525","0.606837521033289","0.686029563383761"
"Permanent","2008","general elemantary","East Germany","34","0.423006054831634","0.32568889772677","0.520323211936499"
"Permanent","2008","middle vocational","West Germany","3152","0.874739807422929","0.863860200673996","0.885619414171863"
"Permanent","2008","middle vocational","East Germany","974","0.833962212474335","0.812417910015119","0.85550651493355"
"Permanent","2008","vocational + Abi","West Germany","514","0.892534345286487","0.86735135269099","0.917717337881983"
"Permanent","2008","vocational + Abi","East Germany","93","0.804428260127237","0.731935292257441","0.876921227997033"
"Permanent","2008","higher vocational","West Germany","537","0.911541226084712","0.888331352018864","0.934751100150559"
"Permanent","2008","higher vocational","East Germany","161","0.952437134564387","0.920252719867509","0.984621549261265"
"Permanent","2008","higher education","West Germany","1513","0.875594942830851","0.859840975311719","0.891348910349983"
"Permanent","2008","higher education","East Germany","603","0.86055129004662","0.834590633558428","0.886511946534812"
"Limited","2008","in school","West Germany","8","","",""
"Limited","2008","in school","East Germany","","","",""
"Limited","2008","inadequately","West Germany","10","","",""
"Limited","2008","inadequately","East Germany","6","","",""
"Limited","2008","general elemantary","West Germany","201","0.353566457791475","0.313970436616239","0.393162478966711"
"Limited","2008","general elemantary","East Germany","65","0.576993945168365","0.479676788063501","0.67431110227323"
"Limited","2008","middle vocational","West Germany","404","0.125260192577071","0.114380585828137","0.136139799326004"
"Limited","2008","middle vocational","East Germany","172","0.166037787525665","0.14449348506645","0.187582089984881"
"Limited","2008","vocational + Abi","West Germany","67","0.107465654713513","0.0822826621180166","0.13264864730901"
"Limited","2008","vocational + Abi","East Germany","22","","",""
"Limited","2008","higher vocational","West Germany","38","0.0884587739152883","0.065248899849441","0.111668647981136"
"Limited","2008","higher vocational","East Germany","7","","",""
"Limited","2008","higher education","West Germany","173","0.124405057169149","0.108651089650017","0.140159024688281"
"Limited","2008","higher education","East Germany","81","0.13944870995338","0.113488053465188","0.165409366441572"
"Permanent","2009","in school","West Germany","8","","",""
"Permanent","2009","in school","East Germany","2","","",""
"Permanent","2009","inadequately","West Germany","31","0.820107306386435","0.697984044524111","0.942230568248758"
"Permanent","2009","inadequately","East Germany","1","","",""
"Permanent","2009","general elemantary","West Germany","319","0.639736083940624","0.598029943017345","0.681442224863903"
"Permanent","2009","general elemantary","East Germany","30","0.3534653427166","0.254148612817507","0.452782072615693"
"Permanent","2009","middle vocational","West Germany","2910","0.874262709705002","0.862907492011507","0.885617927398498"
"Permanent","2009","middle vocational","East Germany","923","0.818954215923774","0.796116072744273","0.841792359103275"
"Permanent","2009","vocational + Abi","West Germany","486","0.916105570928029","0.892679671378404","0.939531470477654"
"Permanent","2009","vocational + Abi","East Germany","76","0.824483310813738","0.748387172480712","0.900579449146765"
"Permanent","2009","higher vocational","West Germany","492","0.930929619602667","0.909321120460727","0.952538118744608"
"Permanent","2009","higher vocational","East Germany","155","0.944937107820202","0.910748532988686","0.979125682651718"
"Permanent","2009","higher education","West Germany","1417","0.882437272147726","0.866615566214","0.898258978081451"
"Permanent","2009","higher education","East Germany","575","0.854785406819223","0.827637919964615","0.881932893673831"
"Limited","2009","in school","West Germany","9","","",""
"Limited","2009","in school","East Germany","1","","",""
"Limited","2009","inadequately","West Germany","7","","",""
"Limited","2009","inadequately","East Germany","6","","",""
"Limited","2009","general elemantary","West Germany","190","0.360263916059376","0.318557775136097","0.401970056982655"
"Limited","2009","general elemantary","East Germany","59","0.6465346572834","0.547217927384307","0.745851387182493"
"Limited","2009","middle vocational","West Germany","365","0.125737290294998","0.114382072601502","0.137092507988493"
"Limited","2009","middle vocational","East Germany","169","0.181045784076226","0.158207640896725","0.203883927255727"
"Limited","2009","vocational + Abi","West Germany","52","0.0838944290719712","0.0604685295223462","0.107320328621596"
"Limited","2009","vocational + Abi","East Germany","20","","",""
"Limited","2009","higher vocational","West Germany","37","0.0690703803973326","0.0474618812553917","0.0906788795392735"
"Limited","2009","higher vocational","East Germany","16","","",""
"Limited","2009","higher education","West Germany","175","0.117562727852274","0.101741021918549","0.133384433786"
"Limited","2009","higher education","East Germany","72","0.145214593180776","0.118067106326168","0.172362080035384"
"Permanent","2010","in school","West Germany","19","","",""
"Permanent","2010","in school","East Germany","1","","",""
"Permanent","2010","inadequately","West Germany","66","0.779654343597449","0.693055906664752","0.866252780530147"
"Permanent","2010","inadequately","East Germany","3","","",""
"Permanent","2010","general elemantary","West Germany","482","0.623850463704766","0.5894105692861","0.658290358123432"
"Permanent","2010","general elemantary","East Germany","41","0.357804871817481","0.266978319264006","0.448631424370956"
"Permanent","2010","middle vocational","West Germany","3942","0.876953313340852","0.86733748016701","0.886569146514694"
"Permanent","2010","middle vocational","East Germany","1177","0.812013568593782","0.791627687858671","0.832399449328892"
"Permanent","2010","vocational + Abi","West Germany","793","0.916195188080979","0.897897820284864","0.934492555877093"
"Permanent","2010","vocational + Abi","East Germany","124","0.709811590081129","0.638131374106574","0.781491806055684"
"Permanent","2010","higher vocational","West Germany","637","0.934038749254009","0.915504911028915","0.952572587479104"
"Permanent","2010","higher vocational","East Germany","184","0.912680097440034","0.873653025086468","0.951707169793599"
"Permanent","2010","higher education","West Germany","1995","0.867531464812963","0.853662126858657","0.881400802767269"
"Permanent","2010","higher education","East Germany","658","0.874235386329276","0.850676802305058","0.897793970353494"
"Limited","2010","in school","West Germany","11","","",""
"Limited","2010","in school","East Germany","1","","",""
"Limited","2010","inadequately","West Germany","22","","",""
"Limited","2010","inadequately","East Germany","5","","",""
"Limited","2010","general elemantary","West Germany","278","0.376149536295234","0.341709641876569","0.4105894307139"
"Limited","2010","general elemantary","East Germany","66","0.642195128182519","0.551368575629044","0.733021680735994"
"Limited","2010","middle vocational","West Germany","541","0.123046686659148","0.113430853485306","0.13266251983299"
"Limited","2010","middle vocational","East Germany","234","0.187986431406218","0.167600550671108","0.208372312141329"
"Limited","2010","vocational + Abi","West Germany","88","0.0838048119190212","0.0655074441229068","0.102102179715136"
"Limited","2010","vocational + Abi","East Germany","30","0.290188409918871","0.218508193944316","0.361868625893426"
"Limited","2010","higher vocational","West Germany","52","0.0659612507459907","0.0474274125208962","0.0844950889710851"
"Limited","2010","higher vocational","East Germany","17","","",""
"Limited","2010","higher education","West Germany","300","0.132468535187037","0.118599197232731","0.146337873141342"
"Limited","2010","higher education","East Germany","103","0.125764613670724","0.102206029646506","0.149323197694942"
"Permanent","2011","in school","West Germany","14","","",""
"Permanent","2011","in school","East Germany","1","","",""
"Permanent","2011","inadequately","West Germany","81","0.744769756750116","0.662921030425768","0.826618483074465"
"Permanent","2011","inadequately","East Germany","5","","",""
"Permanent","2011","general elemantary","West Germany","615","0.661858134139675","0.631453586632939","0.692262681646412"
"Permanent","2011","general elemantary","East Germany","59","0.423973272157316","0.338025071778237","0.509921472536394"
"Permanent","2011","middle vocational","West Germany","4793","0.866646472281778","0.857610150955747","0.87568279360781"
"Permanent","2011","middle vocational","East Germany","1388","0.831942938659897","0.813922909436564","0.84996296788323"
"Permanent","2011","vocational + Abi","West Germany","975","0.891233592756076","0.872809422310512","0.909657763201641"
"Permanent","2011","vocational + Abi","East Germany","152","0.836859470750122","0.783178594274065","0.890540347226179"
"Permanent","2011","higher vocational","West Germany","767","0.934306747300853","0.917256024679081","0.951357469922625"
"Permanent","2011","higher vocational","East Germany","203","0.854446344822301","0.809067017409699","0.899825672234902"
"Permanent","2011","higher education","West Germany","2464","0.863666268793383","0.850987978722175","0.876344558864591"
"Permanent","2011","higher education","East Germany","765","0.879916474848888","0.858316616476875","0.901516333220901"
"Limited","2011","in school","West Germany","11","","",""
"Limited","2011","in school","East Germany","2","","",""
"Limited","2011","inadequately","West Germany","28","","",""
"Limited","2011","inadequately","East Germany","7","","",""
"Limited","2011","general elemantary","West Germany","315","0.338141865860325","0.307737318353588","0.368546413367061"
"Limited","2011","general elemantary","East Germany","68","0.576026727842684","0.490078527463606","0.661974928221763"
"Limited","2011","middle vocational","West Germany","644","0.133353527718222","0.12431720639219","0.142389849044253"
"Limited","2011","middle vocational","East Germany","266","0.168057061340103","0.15003703211677","0.186077090563436"
"Limited","2011","vocational + Abi","West Germany","122","0.108766407243924","0.0903422367983591","0.127190577689488"
"Limited","2011","vocational + Abi","East Germany","30","0.163140529249878","0.109459652773821","0.216821405725935"
"Limited","2011","higher vocational","West Germany","44","0.0656932526991472","0.048642530077375","0.0827439753209194"
"Limited","2011","higher vocational","East Germany","29","","",""
"Limited","2011","higher education","West Germany","350","0.136333731206617","0.123655441135409","0.149012021277825"
"Limited","2011","higher education","East Germany","105","0.120083525151112","0.0984836667790986","0.141683383523125"
"Permanent","2012","in school","West Germany","21","","",""
"Permanent","2012","in school","East Germany","1","","",""
"Permanent","2012","inadequately","West Germany","93","0.778811321854748","0.706626846328898","0.850995797380598"
"Permanent","2012","inadequately","East Germany","5","","",""
"Permanent","2012","general elemantary","West Germany","643","0.69097396771932","0.662232969845501","0.719714965593139"
"Permanent","2012","general elemantary","East Germany","49","0.477831868470173","0.385323330629747","0.570340406310598"
"Permanent","2012","middle vocational","West Germany","4693","0.863427948227411","0.854263916416675","0.872591980038147"
"Permanent","2012","middle vocational","East Germany","1392","0.847129890012967","0.829906531111518","0.864353248914416"
"Permanent","2012","vocational + Abi","West Germany","981","0.867830877328074","0.847907215836854","0.887754538819294"
"Permanent","2012","vocational + Abi","East Germany","165","0.817419586273121","0.764144762773889","0.870694409772353"
"Permanent","2012","higher vocational","West Germany","730","0.931228845224655","0.913480660407189","0.948977030042121"
"Permanent","2012","higher vocational","East Germany","218","0.920038830142545","0.884909246861691","0.955168413423399"
