"plb0037_h","year","e11102","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Limited","2002","Employed","(3b) higher tertiary education","171","0.132197981944765","0.115919095000311","0.148476868889219"
"Permanent","2003","Not Employed","(0) in school","2","","",""
"Permanent","2003","Not Employed","(1a) inadequately completed","","","",""
"Permanent","2003","Not Employed","(1b) general elementary school","3","","",""
"Permanent","2003","Not Employed","(1c) basic vocational qualification","12","","",""
"Permanent","2003","Not Employed","(2b) intermediate general qualification","","","",""
"Permanent","2003","Not Employed","(2a) intermediate vocational","17","","",""
"Permanent","2003","Not Employed","(2c_gen) general maturity certificate","2","","",""
"Permanent","2003","Not Employed","(2c_voc) vocational maturity certificate","9","","",""
"Permanent","2003","Not Employed","(3a) lower tertiary education","3","","",""
"Permanent","2003","Not Employed","(3b) higher tertiary education","4","","",""
"Permanent","2003","Employed","(0) in school","20","","",""
"Permanent","2003","Employed","(1a) inadequately completed","66","0.790214028083501","0.698675930036886","0.881752126130116"
"Permanent","2003","Employed","(1b) general elementary school","441","0.694344175745828","0.658313533337236","0.730374818154419"
"Permanent","2003","Employed","(1c) basic vocational qualification","2250","0.940458926886452","0.930983845924356","0.949934007848547"
"Permanent","2003","Employed","(2b) intermediate general qualification","104","0.333811411346818","0.283905704046716","0.383717118646921"
"Permanent","2003","Employed","(2a) intermediate vocational","2834","0.930045623497421","0.920971006274389","0.939120240720453"
"Permanent","2003","Employed","(2c_gen) general maturity certificate","137","0.445095486723153","0.390213662567648","0.499977310878657"
"Permanent","2003","Employed","(2c_voc) vocational maturity certificate","802","0.880618655914006","0.85938834965427","0.901848962173743"
"Permanent","2003","Employed","(3a) lower tertiary education","923","0.931099298126466","0.915225220992923","0.946973375260008"
"Permanent","2003","Employed","(3b) higher tertiary education","1365","0.855592489910172","0.838082294825185","0.873102684995159"
"Limited","2003","Not Employed","(0) in school","","","",""
"Limited","2003","Not Employed","(1a) inadequately completed","","","",""
"Limited","2003","Not Employed","(1b) general elementary school","12","","",""
"Limited","2003","Not Employed","(1c) basic vocational qualification","5","","",""
"Limited","2003","Not Employed","(2b) intermediate general qualification","10","","",""
"Limited","2003","Not Employed","(2a) intermediate vocational","12","","",""
"Limited","2003","Not Employed","(2c_gen) general maturity certificate","11","","",""
"Limited","2003","Not Employed","(2c_voc) vocational maturity certificate","5","","",""
"Limited","2003","Not Employed","(3a) lower tertiary education","5","","",""
"Limited","2003","Not Employed","(3b) higher tertiary education","8","","",""
"Limited","2003","Employed","(0) in school","5","","",""
"Limited","2003","Employed","(1a) inadequately completed","10","","",""
"Limited","2003","Employed","(1b) general elementary school","187","0.305655824254172","0.269625181845581","0.341686466662764"
"Limited","2003","Employed","(1c) basic vocational qualification","146","0.0595410731135484","0.0500659921514529","0.069016154075644"
"Limited","2003","Employed","(2b) intermediate general qualification","239","0.666188588653182","0.616282881353079","0.716094295953284"
"Limited","2003","Employed","(2a) intermediate vocational","201","0.0699543765025789","0.060879759279547","0.0790289937256109"
"Limited","2003","Employed","(2c_gen) general maturity certificate","178","0.554904513276847","0.500022689121343","0.609786337432352"
"Limited","2003","Employed","(2c_voc) vocational maturity certificate","94","0.119381344085994","0.0981510378262568","0.14061165034573"
"Limited","2003","Employed","(3a) lower tertiary education","55","0.0689007018735342","0.0530266247399915","0.0847747790070768"
"Limited","2003","Employed","(3b) higher tertiary education","183","0.144407510089828","0.126897315004842","0.161917705174815"
"Permanent","2004","Not Employed","(0) in school","","","",""
"Permanent","2004","Not Employed","(1a) inadequately completed","","","",""
"Permanent","2004","Not Employed","(1b) general elementary school","4","","",""
"Permanent","2004","Not Employed","(1c) basic vocational qualification","8","","",""
"Permanent","2004","Not Employed","(2b) intermediate general qualification","","","",""
"Permanent","2004","Not Employed","(2a) intermediate vocational","15","","",""
"Permanent","2004","Not Employed","(2c_gen) general maturity certificate","5","","",""
"Permanent","2004","Not Employed","(2c_voc) vocational maturity certificate","10","","",""
"Permanent","2004","Not Employed","(3a) lower tertiary education","5","","",""
"Permanent","2004","Not Employed","(3b) higher tertiary education","4","","",""
"Permanent","2004","Employed","(0) in school","16","","",""
"Permanent","2004","Employed","(1a) inadequately completed","61","0.883818341674432","0.807089086879921","0.960547596468942"
"Permanent","2004","Employed","(1b) general elementary school","413","0.707477002503511","0.670325787607152","0.744628217399871"
"Permanent","2004","Employed","(1c) basic vocational qualification","2099","0.937015970643929","0.92697800860496","0.947053932682899"
"Permanent","2004","Employed","(2b) intermediate general qualification","102","0.365597813876767","0.313077058899405","0.418118568854129"
"Permanent","2004","Employed","(2a) intermediate vocational","2698","0.92113696962372","0.911347678531831","0.93092626071561"
"Permanent","2004","Employed","(2c_gen) general maturity certificate","141","0.435056143960665","0.380221053399248","0.489891234522082"
"Permanent","2004","Employed","(2c_voc) vocational maturity certificate","803","0.884691854868186","0.863743574922676","0.905640134813696"
"Permanent","2004","Employed","(3a) lower tertiary education","895","0.90027032314554","0.881365043433278","0.919175602857802"
"Permanent","2004","Employed","(3b) higher tertiary education","1329","0.82758768220599","0.808528922904288","0.846646441507692"
"Limited","2004","Not Employed","(0) in school","1","","",""
"Limited","2004","Not Employed","(1a) inadequately completed","","","",""
"Limited","2004","Not Employed","(1b) general elementary school","10","","",""
"Limited","2004","Not Employed","(1c) basic vocational qualification","11","","",""
"Limited","2004","Not Employed","(2b) intermediate general qualification","15","","",""
"Limited","2004","Not Employed","(2a) intermediate vocational","10","","",""
"Limited","2004","Not Employed","(2c_gen) general maturity certificate","10","","",""
"Limited","2004","Not Employed","(2c_voc) vocational maturity certificate","3","","",""
"Limited","2004","Not Employed","(3a) lower tertiary education","4","","",""
"Limited","2004","Not Employed","(3b) higher tertiary education","8","","",""
"Limited","2004","Employed","(0) in school","6","","",""
"Limited","2004","Employed","(1a) inadequately completed","6","","",""
"Limited","2004","Employed","(1b) general elementary school","163","0.292522997496489","0.255371782600129","0.329674212392848"
"Limited","2004","Employed","(1c) basic vocational qualification","151","0.0629840293560705","0.0529460673171009","0.0730219913950401"
"Limited","2004","Employed","(2b) intermediate general qualification","221","0.634402186123233","0.581881431145871","0.686922941100595"
"Limited","2004","Employed","(2a) intermediate vocational","214","0.07886303037628","0.0690737392843906","0.0886523214681693"
"Limited","2004","Employed","(2c_gen) general maturity certificate","173","0.564943856039335","0.510108765477918","0.619778946600752"
"Limited","2004","Employed","(2c_voc) vocational maturity certificate","90","0.115308145131814","0.0943598651863043","0.136256425077324"
"Limited","2004","Employed","(3a) lower tertiary education","70","0.0997296768544598","0.0808243971421981","0.118634956566721"
"Limited","2004","Employed","(3b) higher tertiary education","180","0.172412317794011","0.153353558492308","0.191471077095713"
"Permanent","2005","Not Employed","(0) in school","","","",""
"Permanent","2005","Not Employed","(1a) inadequately completed","","","",""
"Permanent","2005","Not Employed","(1b) general elementary school","4","","",""
"Permanent","2005","Not Employed","(1c) basic vocational qualification","10","","",""
"Permanent","2005","Not Employed","(2b) intermediate general qualification","2","","",""
"Permanent","2005","Not Employed","(2a) intermediate vocational","12","","",""
"Permanent","2005","Not Employed","(2c_gen) general maturity certificate","1","","",""
"Permanent","2005","Not Employed","(2c_voc) vocational maturity certificate","8","","",""
"Permanent","2005","Not Employed","(3a) lower tertiary education","6","","",""
"Permanent","2005","Not Employed","(3b) higher tertiary education","5","","",""
"Permanent","2005","Employed","(0) in school","16","","",""
"Permanent","2005","Employed","(1a) inadequately completed","56","0.883594965082978","0.803113537282347","0.964076392883609"
"Permanent","2005","Employed","(1b) general elementary school","373","0.731091986274281","0.692227675254217","0.769956297294345"
"Permanent","2005","Employed","(1c) basic vocational qualification","1987","0.917557809772396","0.905883103322822","0.92923251622197"
"Permanent","2005","Employed","(2b) intermediate general qualification","106","0.371771834420628","0.317711858595446","0.42583181024581"
"Permanent","2005","Employed","(2a) intermediate vocational","2650","0.923487023475448","0.913714223689888","0.933259823261009"
"Permanent","2005","Employed","(2c_gen) general maturity certificate","135","0.475612571845329","0.417221327608177","0.534003816082481"
"Permanent","2005","Employed","(2c_voc) vocational maturity certificate","831","0.911878168188146","0.893409568469435","0.930346767906858"
"Permanent","2005","Employed","(3a) lower tertiary education","886","0.954581666452583","0.94120661711271","0.967956715792455"
"Permanent","2005","Employed","(3b) higher tertiary education","1317","0.852465084463261","0.834360646149124","0.870569522777398"
"Limited","2005","Not Employed","(0) in school","1","","",""
"Limited","2005","Not Employed","(1a) inadequately completed","1","","",""
"Limited","2005","Not Employed","(1b) general elementary school","12","","",""
"Limited","2005","Not Employed","(1c) basic vocational qualification","9","","",""
"Limited","2005","Not Employed","(2b) intermediate general qualification","12","","",""
"Limited","2005","Not Employed","(2a) intermediate vocational","11","","",""
"Limited","2005","Not Employed","(2c_gen) general maturity certificate","10","","",""
"Limited","2005","Not Employed","(2c_voc) vocational maturity certificate","2","","",""
"Limited","2005","Not Employed","(3a) lower tertiary education","1","","",""
"Limited","2005","Not Employed","(3b) higher tertiary education","9","","",""
"Limited","2005","Employed","(0) in school","9","","",""
"Limited","2005","Employed","(1a) inadequately completed","5","","",""
"Limited","2005","Employed","(1b) general elementary school","127","0.268908013725719","0.230043702705656","0.307772324745783"
"Limited","2005","Employed","(1c) basic vocational qualification","145","0.0824421902276039","0.0707674837780299","0.0941168966771778"
"Limited","2005","Employed","(2b) intermediate general qualification","201","0.628228165579372","0.57416818975419","0.682288141404554"
"Limited","2005","Employed","(2a) intermediate vocational","192","0.0765129765245518","0.0667401767389912","0.0862857763101124"
"Limited","2005","Employed","(2c_gen) general maturity certificate","146","0.524387428154671","0.465996183917519","0.582778672391823"
"Limited","2005","Employed","(2c_voc) vocational maturity certificate","74","0.0881218318118535","0.0696532320931421","0.106590431530565"
"Limited","2005","Employed","(3a) lower tertiary education","45","0.0454183335474175","0.0320432842075452","0.0587933828872898"
"Limited","2005","Employed","(3b) higher tertiary education","157","0.147534915536739","0.129430477222602","0.165639353850876"
"Permanent","2006","Not Employed","(0) in school","","","",""
"Permanent","2006","Not Employed","(1a) inadequately completed","","","",""
"Permanent","2006","Not Employed","(1b) general elementary school","6","","",""
"Permanent","2006","Not Employed","(1c) basic vocational qualification","13","","",""
"Permanent","2006","Not Employed","(2b) intermediate general qualification","2","","",""
"Permanent","2006","Not Employed","(2a) intermediate vocational","22","","",""
"Permanent","2006","Not Employed","(2c_gen) general maturity certificate","1","","",""
"Permanent","2006","Not Employed","(2c_voc) vocational maturity certificate","5","","",""
"Permanent","2006","Not Employed","(3a) lower tertiary education","6","","",""
"Permanent","2006","Not Employed","(3b) higher tertiary education","9","","",""
"Permanent","2006","Employed","(0) in school","17","","",""
"Permanent","2006","Employed","(1a) inadequately completed","47","0.89379366612883","0.809235248322435","0.978352083935226"
"Permanent","2006","Employed","(1b) general elementary school","363","0.730515902397318","0.691270502990228","0.769761301804409"
"Permanent","2006","Employed","(1c) basic vocational qualification","2060","0.921854604118307","0.910687196917254","0.93302201131936"
"Permanent","2006","Employed","(2b) intermediate general qualification","109","0.40549667081596","0.349277417546334","0.461715924085585"
"Permanent","2006","Employed","(2a) intermediate vocational","2749","0.909813112572494","0.899567964960276","0.920058260184712"
"Permanent","2006","Employed","(2c_gen) general maturity certificate","141","0.501184413679493","0.442409164513504","0.559959662845483"
"Permanent","2006","Employed","(2c_voc) vocational maturity certificate","871","0.894052892370992","0.874604365390346","0.913501419351638"
"Permanent","2006","Employed","(3a) lower tertiary education","913","0.934061079066431","0.918531054481104","0.949591103651758"
"Permanent","2006","Employed","(3b) higher tertiary education","1399","0.843747255634659","0.825815292988478","0.86167921828084"
"Limited","2006","Not Employed","(0) in school","","","",""
"Limited","2006","Not Employed","(1a) inadequately completed","2","","",""
"Limited","2006","Not Employed","(1b) general elementary school","10","","",""
"Limited","2006","Not Employed","(1c) basic vocational qualification","15","","",""
"Limited","2006","Not Employed","(2b) intermediate general qualification","6","","",""
"Limited","2006","Not Employed","(2a) intermediate vocational","21","","",""
"Limited","2006","Not Employed","(2c_gen) general maturity certificate","7","","",""
"Limited","2006","Not Employed","(2c_voc) vocational maturity certificate","3","","",""
"Limited","2006","Not Employed","(3a) lower tertiary education","3","","",""
"Limited","2006","Not Employed","(3b) higher tertiary education","8","","",""
"Limited","2006","Employed","(0) in school","6","","",""
"Limited","2006","Employed","(1a) inadequately completed","4","","",""
"Limited","2006","Employed","(1b) general elementary school","128","0.269484097602681","0.230238698195591","0.308729497009772"
"Limited","2006","Employed","(1c) basic vocational qualification","159","0.0781453958816925","0.0669779886806395","0.0893128030827456"
"Limited","2006","Employed","(2b) intermediate general qualification","184","0.59450332918404","0.538284075914415","0.650722582453666"
"Limited","2006","Employed","(2a) intermediate vocational","254","0.0901868874275061","0.0799417398152882","0.100432035039724"
"Limited","2006","Employed","(2c_gen) general maturity certificate","137","0.498815586320507","0.440040337154517","0.557590835486496"
"Limited","2006","Employed","(2c_voc) vocational maturity certificate","91","0.105947107629008","0.0864985806483616","0.125395634609654"
"Limited","2006","Employed","(3a) lower tertiary education","68","0.0659389209335692","0.0504088963482422","0.0814689455188961"
"Limited","2006","Employed","(3b) higher tertiary education","176","0.156252744365341","0.13832078171916","0.174184707011522"
"Permanent","2007","Not Employed","(0) in school","","","",""
"Permanent","2007","Not Employed","(1a) inadequately completed","","","",""
"Permanent","2007","Not Employed","(1b) general elementary school","6","","",""
"Permanent","2007","Not Employed","(1c) basic vocational qualification","13","","",""
"Permanent","2007","Not Employed","(2b) intermediate general qualification","","","",""
"Permanent","2007","Not Employed","(2a) intermediate vocational","20","","",""
"Permanent","2007","Not Employed","(2c_gen) general maturity certificate","6","","",""
"Permanent","2007","Not Employed","(2c_voc) vocational maturity certificate","6","","",""
"Permanent","2007","Not Employed","(3a) lower tertiary education","3","","",""
"Permanent","2007","Not Employed","(3b) higher tertiary education","12","","",""
"Permanent","2007","Employed","(0) in school","10","","",""
"Permanent","2007","Employed","(1a) inadequately completed","43","0.913872662851426","0.834505505538723","0.99323982016413"
"Permanent","2007","Employed","(1b) general elementary school","329","0.741064991386681","0.700181090108388","0.781948892664974"
"Permanent","2007","Employed","(1c) basic vocational qualification","1939","0.923690848290873","0.912343873554351","0.935037823027395"
"Permanent","2007","Employed","(2b) intermediate general qualification","88","0.415496034070074","0.354038265611638","0.47695380252851"
"Permanent","2007","Employed","(2a) intermediate vocational","2648","0.913128946917274","0.902855213382541","0.923402680452006"
"Permanent","2007","Employed","(2c_gen) general maturity certificate","138","0.440066608411574","0.383516996696651","0.496616220126497"
"Permanent","2007","Employed","(2c_voc) vocational maturity certificate","838","0.873846175500608","0.852541497499532","0.895150853501685"
"Permanent","2007","Employed","(3a) lower tertiary education","861","0.914006930166975","0.895940027891868","0.932073832442081"
"Permanent","2007","Employed","(3b) higher tertiary education","1322","0.852325215330789","0.834407136346711","0.870243294314867"
"Limited","2007","Not Employed","(0) in school","","","",""
"Limited","2007","Not Employed","(1a) inadequately completed","1","","",""
"Limited","2007","Not Employed","(1b) general elementary school","9","","",""
"Limited","2007","Not Employed","(1c) basic vocational qualification","15","","",""
"Limited","2007","Not Employed","(2b) intermediate general qualification","6","","",""
"Limited","2007","Not Employed","(2a) intermediate vocational","22","","",""
"Limited","2007","Not Employed","(2c_gen) general maturity certificate","8","","",""
"Limited","2007","Not Employed","(2c_voc) vocational maturity certificate","6","","",""
"Limited","2007","Not Employed","(3a) lower tertiary education","6","","",""
"Limited","2007","Not Employed","(3b) higher tertiary education","4","","",""
"Limited","2007","Employed","(0) in school","6","","",""
"Limited","2007","Employed","(1a) inadequately completed","5","","",""
"Limited","2007","Employed","(1b) general elementary school","112","0.258935008613319","0.218051107335026","0.299818909891612"
"Limited","2007","Employed","(1c) basic vocational qualification","164","0.0763091517091271","0.0649621769726049","0.0876561264456494"
"Limited","2007","Employed","(2b) intermediate general qualification","159","0.584503965929926","0.523046197471491","0.645961734388362"
"Limited","2007","Employed","(2a) intermediate vocational","239","0.0868710530827262","0.0765973195479937","0.0971447866174586"
"Limited","2007","Employed","(2c_gen) general maturity certificate","158","0.559933391588426","0.503383779873503","0.616483003303349"
"Limited","2007","Employed","(2c_voc) vocational maturity certificate","95","0.126153824499392","0.104849146498315","0.147458502500468"
"Limited","2007","Employed","(3a) lower tertiary education","64","0.0859930698330253","0.067926167557919","0.104059972108132"
"Limited","2007","Employed","(3b) higher tertiary education","184","0.147674784669211","0.129756705685133","0.165592863653288"
"Permanent","2008","Not Employed","(0) in school","2","","",""
"Permanent","2008","Not Employed","(1a) inadequately completed","","","",""
"Permanent","2008","Not Employed","(1b) general elementary school","4","","",""
"Permanent","2008","Not Employed","(1c) basic vocational qualification","15","","",""
"Permanent","2008","Not Employed","(2b) intermediate general qualification","","","",""
"Permanent","2008","Not Employed","(2a) intermediate vocational","13","","",""
"Permanent","2008","Not Employed","(2c_gen) general maturity certificate","5","","",""
"Permanent","2008","Not Employed","(2c_voc) vocational maturity certificate","10","","",""
"Permanent","2008","Not Employed","(3a) lower tertiary education","6","","",""
"Permanent","2008","Not Employed","(3b) higher tertiary education","8","","",""
"Permanent","2008","Employed","(0) in school","9","","",""
"Permanent","2008","Employed","(1a) inadequately completed","43","0.860339508735428","0.765205736164104","0.955473281306751"
"Permanent","2008","Employed","(1b) general elementary school","314","0.757883557655957","0.716520477895432","0.799246637416482"
"Permanent","2008","Employed","(1c) basic vocational qualification","1845","0.919858376674199","0.907944140841003","0.931772612507395"
"Permanent","2008","Employed","(2b) intermediate general qualification","82","0.379192588673106","0.317809203268642","0.440575974077571"
"Permanent","2008","Employed","(2a) intermediate vocational","2578","0.892285493493372","0.88087352474565","0.903697462241095"
"Permanent","2008","Employed","(2c_gen) general maturity certificate","113","0.449374067687331","0.388558626281141","0.510189509093521"
"Permanent","2008","Employed","(2c_voc) vocational maturity certificate","780","0.892008018005374","0.871466694167751","0.912549341842997"
"Permanent","2008","Employed","(3a) lower tertiary education","834","0.898295140751734","0.878569768901194","0.918020512602274"
"Permanent","2008","Employed","(3b) higher tertiary education","1268","0.865121416439791","0.847459828956322","0.882783003923259"
"Limited","2008","Not Employed","(0) in school","1","","",""
"Limited","2008","Not Employed","(1a) inadequately completed","1","","",""
"Limited","2008","Not Employed","(1b) general elementary school","10","","",""
"Limited","2008","Not Employed","(1c) basic vocational qualification","3","","",""
"Limited","2008","Not Employed","(2b) intermediate general qualification","9","","",""
"Limited","2008","Not Employed","(2a) intermediate vocational","22","","",""
"Limited","2008","Not Employed","(2c_gen) general maturity certificate","9","","",""
"Limited","2008","Not Employed","(2c_voc) vocational maturity certificate","2","","",""
"Limited","2008","Not Employed","(3a) lower tertiary education","8","","",""
"Limited","2008","Not Employed","(3b) higher tertiary education","9","","",""
"Limited","2008","Employed","(0) in school","7","","",""
"Limited","2008","Employed","(1a) inadequately completed","8","","",""
"Limited","2008","Employed","(1b) general elementary school","98","0.242116442344043","0.200753362583518","0.283479522104568"
"Limited","2008","Employed","(1c) basic vocational qualification","150","0.080141623325801","0.0682273874926053","0.0920558591589967"
"Limited","2008","Employed","(2b) intermediate general qualification","158","0.620807411326894","0.559424025922429","0.682190796731358"
"Limited","2008","Employed","(2a) intermediate vocational","257","0.107714506506627","0.0963025377589047","0.11912647525435"
"Limited","2008","Employed","(2c_gen) general maturity certificate","144","0.550625932312669","0.489810490906479","0.611441373718859"
"Limited","2008","Employed","(2c_voc) vocational maturity certificate","97","0.107991981994626","0.0874506581570027","0.128533305832249"
"Limited","2008","Employed","(3a) lower tertiary education","68","0.101704859248266","0.0819794873977259","0.121430231098806"
"Limited","2008","Employed","(3b) higher tertiary education","169","0.134878583560209","0.117216996076741","0.152540171043678"
"Permanent","2009","Not Employed","(0) in school","2","","",""
"Permanent","2009","Not Employed","(1a) inadequately completed","","","",""
"Permanent","2009","Not Employed","(1b) general elementary school","5","","",""
"Permanent","2009","Not Employed","(1c) basic vocational qualification","8","","",""
"Permanent","2009","Not Employed","(2b) intermediate general qualification","","","",""
"Permanent","2009","Not Employed","(2a) intermediate vocational","18","","",""
"Permanent","2009","Not Employed","(2c_gen) general maturity certificate","1","","",""
"Permanent","2009","Not Employed","(2c_voc) vocational maturity certificate","5","","",""
"Permanent","2009","Not Employed","(3a) lower tertiary education","2","","",""
"Permanent","2009","Not Employed","(3b) higher tertiary education","7","","",""
"Permanent","2009","Employed","(0) in school","8","","",""
"Permanent","2009","Employed","(1a) inadequately completed","35","0.940516302704152","0.867216933578707","1.0138156718296"
"Permanent","2009","Employed","(1b) general elementary school","268","0.728620662185153","0.683433428855288","0.773807895515019"
"Permanent","2009","Employed","(1c) basic vocational qualification","1643","0.918925282025583","0.906259456844006","0.931591107207159"
"Permanent","2009","Employed","(2b) intermediate general qualification","81","0.356533573268401","0.294900012279247","0.418167134257555"
"Permanent","2009","Employed","(2a) intermediate vocational","2447","0.902149074208963","0.890889866754457","0.91340828166347"
"Permanent","2009","Employed","(2c_gen) general maturity certificate","114","0.352187246447778","0.295527017257211","0.408847475638345"
"Permanent","2009","Employed","(2c_voc) vocational maturity certificate","727","0.932665723710463","0.915343598514037","0.949987848906889"
"Permanent","2009","Employed","(3a) lower tertiary education","810","0.913915384133079","0.895309224783688","0.93252154348247"
"Permanent","2009","Employed","(3b) higher tertiary education","1173","0.862055249341943","0.843632870851088","0.880477627832798"
"Limited","2009","Not Employed","(0) in school","2","","",""
"Limited","2009","Not Employed","(1a) inadequately completed","","","",""
"Limited","2009","Not Employed","(1b) general elementary school","2","","",""
"Limited","2009","Not Employed","(1c) basic vocational qualification","5","","",""
"Limited","2009","Not Employed","(2b) intermediate general qualification","3","","",""
"Limited","2009","Not Employed","(2a) intermediate vocational","10","","",""
"Limited","2009","Not Employed","(2c_gen) general maturity certificate","6","","",""
"Limited","2009","Not Employed","(2c_voc) vocational maturity certificate","6","","",""
"Limited","2009","Not Employed","(3a) lower tertiary education","2","","",""
"Limited","2009","Not Employed","(3b) higher tertiary education","9","","",""
"Limited","2009","Employed","(0) in school","8","","",""
"Limited","2009","Employed","(1a) inadequately completed","5","","",""
"Limited","2009","Employed","(1b) general elementary school","104","0.271379337814847","0.226192104484981","0.316566571144712"
"Limited","2009","Employed","(1c) basic vocational qualification","141","0.0810747179744173","0.0684088927928406","0.0937405431559941"
"Limited","2009","Employed","(2b) intermediate general qualification","151","0.643466426731599","0.581832865742445","0.705099987720753"
"Limited","2009","Employed","(2a) intermediate vocational","228","0.0978509257910369","0.0865917183365303","0.109110133245543"
"Limited","2009","Employed","(2c_gen) general maturity certificate","159","0.647812753552222","0.591152524361655","0.704472982742789"
"Limited","2009","Employed","(2c_voc) vocational maturity certificate","77","0.0673342762895369","0.0500121510931109","0.084656401485963"
"Limited","2009","Employed","(3a) lower tertiary education","63","0.0860846158669207","0.0674784565175299","0.104690775216312"
"Limited","2009","Employed","(3b) higher tertiary education","173","0.137944750658057","0.119522372167202","0.156367129148912"
"Permanent","2010","Not Employed","(0) in school","3","","",""
"Permanent","2010","Not Employed","(1a) inadequately completed","2","","",""
"Permanent","2010","Not Employed","(1b) general elementary school","11","","",""
"Permanent","2010","Not Employed","(1c) basic vocational qualification","22","","",""
"Permanent","2010","Not Employed","(2b) intermediate general qualification","5","","",""
"Permanent","2010","Not Employed","(2a) intermediate vocational","63","0.599721191429546","0.499603650471851","0.69983873238724"
"Permanent","2010","Not Employed","(2c_gen) general maturity certificate","4","","",""
"Permanent","2010","Not Employed","(2c_voc) vocational maturity certificate","21","","",""
"Permanent","2010","Not Employed","(3a) lower tertiary education","11","","",""
"Permanent","2010","Not Employed","(3b) higher tertiary education","19","","",""
"Permanent","2010","Employed","(0) in school","17","","",""
"Permanent","2010","Employed","(1a) inadequately completed","79","0.891071489251322","0.827752543711582","0.954390434791063"
"Permanent","2010","Employed","(1b) general elementary school","396","0.74565677729634","0.70926139245446","0.78205216213822"
"Permanent","2010","Employed","(1c) basic vocational qualification","2062","0.927239553156108","0.91655680039824","0.937922305913977"
"Permanent","2010","Employed","(2b) intermediate general qualification","119","0.311400739277441","0.259087942529233","0.36371353602565"
"Permanent","2010","Employed","(2a) intermediate vocational","3290","0.900908020708315","0.891194976581859","0.910621064834771"
"Permanent","2010","Employed","(2c_gen) general maturity certificate","177","0.406899565813721","0.354986508809184","0.458812622818258"
"Permanent","2010","Employed","(2c_voc) vocational maturity certificate","1132","0.89889883657724","0.882240130860284","0.915557542294196"
"Permanent","2010","Employed","(3a) lower tertiary education","1019","0.927959676400886","0.912666443557082","0.94325290924469"
"Permanent","2010","Employed","(3b) higher tertiary education","1604","0.8404726858574","0.824068433073587","0.856876938641212"
"Limited","2010","Not Employed","(0) in school","1","","",""
"Limited","2010","Not Employed","(1a) inadequately completed","5","","",""
"Limited","2010","Not Employed","(1b) general elementary school","10","","",""
"Limited","2010","Not Employed","(1c) basic vocational qualification","21","","",""
"Limited","2010","Not Employed","(2b) intermediate general qualification","9","","",""
"Limited","2010","Not Employed","(2a) intermediate vocational","29","","",""
"Limited","2010","Not Employed","(2c_gen) general maturity certificate","19","","",""
"Limited","2010","Not Employed","(2c_voc) vocational maturity certificate","16","","",""
"Limited","2010","Not Employed","(3a) lower tertiary education","4","","",""
"Limited","2010","Not Employed","(3b) higher tertiary education","10","","",""
"Limited","2010","Employed","(0) in school","11","","",""
"Limited","2010","Employed","(1a) inadequately completed","14","","",""
"Limited","2010","Employed","(1b) general elementary school","154","0.25434322270366","0.21794783786178","0.290738607545541"
"Limited","2010","Employed","(1c) basic vocational qualification","209","0.0727604468438916","0.0620776940860234","0.0834431996017599"
"Limited","2010","Employed","(2b) intermediate general qualification","182","0.688599260722559","0.63628646397435","0.740912057470767"
"Limited","2010","Employed","(2a) intermediate vocational","345","0.0990919792916851","0.0893789351652288","0.108805023418141"
"Limited","2010","Employed","(2c_gen) general maturity certificate","167","0.593100434186278","0.541187377181741","0.645013491190815"
"Limited","2010","Employed","(2c_voc) vocational maturity certificate","126","0.10110116342276","0.0844424577058043","0.117759869139716"
"Limited","2010","Employed","(3a) lower tertiary education","79","0.0720403235991141","0.0567470907553099","0.0873335564429183"
"Limited","2010","Employed","(3b) higher tertiary education","310","0.1595273141426","0.143123061358788","0.175931566926413"
"Permanent","2011","Not Employed","(0) in school","3","","",""
"Permanent","2011","Not Employed","(1a) inadequately completed","7","","",""
"Permanent","2011","Not Employed","(1b) general elementary school","14","","",""
"Permanent","2011","Not Employed","(1c) basic vocational qualification","31","0.483720711408797","0.346568537439222","0.620872885378371"
"Permanent","2011","Not Employed","(2b) intermediate general qualification","3","","",""
"Permanent","2011","Not Employed","(2a) intermediate vocational","62","0.588000746151227","0.490051888067362","0.685949604235092"
"Permanent","2011","Not Employed","(2c_gen) general maturity certificate","2","","",""
"Permanent","2011","Not Employed","(2c_voc) vocational maturity certificate","28","","",""
"Permanent","2011","Not Employed","(3a) lower tertiary education","14","","",""
"Permanent","2011","Not Employed","(3b) higher tertiary education","34","0.721468037248434","0.602996830055559","0.839939244441309"
"Permanent","2011","Employed","(0) in school","12","","",""
"Permanent","2011","Employed","(1a) inadequately completed","98","0.75593890919281","0.681528150950146","0.830349667435475"
"Permanent","2011","Employed","(1b) general elementary school","488","0.774402038802313","0.7423190276514","0.806485049953226"
"Permanent","2011","Employed","(1c) basic vocational qualification","2445","0.912397003246554","0.901723177395103","0.923070829098005"
"Permanent","2011","Employed","(2b) intermediate general qualification","181","0.418142780143008","0.368872135867145","0.467413424418871"
"Permanent","2011","Employed","(2a) intermediate vocational","3979","0.894309060000598","0.885222841548136","0.903395278453061"
"Permanent","2011","Employed","(2c_gen) general maturity certificate","222","0.504753472167553","0.455695225739394","0.553811718595712"
"Permanent","2011","Employed","(2c_voc) vocational maturity certificate","1388","0.894528708686123","0.879266845082391","0.909790572289855"
"Permanent","2011","Employed","(3a) lower tertiary education","1245","0.922119095832174","0.907711397692391","0.936526793971956"
