"plb0037_h","year","e11103","sampreg","n","percent","lower_confidence","upper_confidence","value"
"Limited","2012","Not Working","West Germany","83","0.347271115418047","0.290056363463472","0.404485867372623","2"
"Limited","2012","Full Time","East Germany","245","0.120713171790303","0.106644370513495","0.134781973067111","2"
"Limited","2012","Part Time","West Germany","835","0.223614054532771","0.210990294206631","0.236237814858912","2"
"Limited","2012","Part Time","East Germany","233","0.272550381269101","0.243994240764413","0.301106521773788","2"
"Limited","2012","Not Working","East Germany","57","0.412167217247037","0.321007555717977","0.503326878776096","2"
"Permanent","2012","Full Time","West Germany","6091","0.875235839357551","0.867439341778129","0.883032336936973","1"
"Permanent","2012","Full Time","East Germany","1815","0.879286828209697","0.865218026932889","0.893355629486505","1"
"Permanent","2012","Part Time","West Germany","3350","0.776385945467229","0.763762185141088","0.789009705793369","1"
"Permanent","2012","Part Time","East Germany","701","0.727449618730899","0.698893478226212","0.756005759235587","1"
"Permanent","2012","Not Working","West Germany","183","0.652728884581953","0.595514132627377","0.709943636536528","1"
"Permanent","2012","Not Working","East Germany","55","0.587832782752963","0.496673121223904","0.678992444282023","1"
"Limited","2013","Full Time","West Germany","782","0.123862023692073","0.115759569830093","0.131964477554052","2"
"Limited","2013","Full Time","East Germany","226","0.116328867201607","0.10180881138575","0.130848923017464","2"
"Limited","2013","Part Time","West Germany","787","0.20694395841807","0.194370671353176","0.219517245482964","2"
"Limited","2013","Part Time","East Germany","235","0.2881758624984","0.259207066128094","0.317144658868706","2"
"Limited","2013","Not Working","West Germany","768","0.271113149245349","0.255006089158967","0.28722020933173","2"
"Limited","2013","Not Working","East Germany","102","0.316757885415061","0.262652567579104","0.370863203251019","2"
"Permanent","2013","Full Time","West Germany","5568","0.876137976307927","0.868035522445948","0.884240430169907","1"
"Permanent","2013","Full Time","East Germany","1647","0.883671132798393","0.869151076982535","0.89819118861425","1"
"Permanent","2013","Part Time","West Germany","3201","0.79305604158193","0.780482754517036","0.805629328646824","1"
"Permanent","2013","Part Time","East Germany","704","0.7118241375016","0.682855341131294","0.740792933871906","1"
"Permanent","2013","Not Working","West Germany","2158","0.728886850754651","0.71277979066827","0.744993910841033","1"
"Permanent","2013","Not Working","East Germany","182","0.683242114584939","0.629136796748981","0.737347432420896","1"
"Limited","2014","Full Time","West Germany","854","0.120480899678368","0.112807900670214","0.128153898686521","2"
"Limited","2014","Full Time","East Germany","222","0.12918029601398","0.113724510974643","0.144636081053318","2"
"Limited","2014","Part Time","West Germany","949","0.245988555099455","0.233138526012497","0.258838584186414","2"
"Limited","2014","Part Time","East Germany","226","0.280038595706045","0.250572050706256","0.309505140705835","2"
"Limited","2014","Not Working","West Germany","194","0.487432299403202","0.440886660306067","0.533977938500337","2"
"Limited","2014","Not Working","East Germany","41","0.473610458222451","0.368083569615209","0.579137346829693","2"
"Permanent","2014","Full Time","West Germany","6060","0.879519100321632","0.871846101313479","0.887192099329786","1"
"Permanent","2014","Full Time","East Germany","1587","0.87081970398602","0.855363918946682","0.886275489025357","1"
"Permanent","2014","Part Time","West Germany","3366","0.754011444900545","0.741161415813586","0.766861473987503","1"
"Permanent","2014","Part Time","East Germany","666","0.719961404293955","0.690494859294165","0.749427949293744","1"
"Permanent","2014","Not Working","West Germany","249","0.512567700596798","0.466022061499663","0.559113339693933","1"
"Permanent","2014","Not Working","East Germany","45","0.526389541777549","0.420862653170307","0.631916430384791","1"
"Limited","2015","Full Time","West Germany","796","0.120833027846147","0.112883136204853","0.12878291948744","2"
"Limited","2015","Full Time","East Germany","201","0.110109115035914","0.0951895451712517","0.125028684900576","2"
"Limited","2015","Part Time","West Germany","895","0.228091835206121","0.215240187113732","0.24094348329851","2"
"Limited","2015","Part Time","East Germany","199","0.259666636414158","0.230328928254722","0.289004344573594","2"
"Limited","2015","Not Working","West Germany","424","0.378961042915858","0.35146696199377","0.406455123837946","2"
"Limited","2015","Not Working","East Germany","67","0.54781601446239","0.468952282222472","0.626679746702307","2"
"Permanent","2015","Full Time","West Germany","5661","0.879166972153853","0.87121708051256","0.887116863795147","1"
"Permanent","2015","Full Time","East Germany","1490","0.889890884964086","0.874971315099424","0.904810454828748","1"
"Permanent","2015","Part Time","West Germany","3200","0.771908164793879","0.75905651670149","0.784759812886268","1"
"Permanent","2015","Part Time","East Germany","659","0.740333363585842","0.710995655426406","0.769671071745278","1"
"Permanent","2015","Not Working","West Germany","772","0.621038957084142","0.593544876162054","0.64853303800623","1"
"Permanent","2015","Not Working","East Germany","86","0.45218398553761","0.373320253297693","0.531047717777528","1"
"Limited","2016","Full Time","West Germany","808","0.117646505561477","0.109633819130745","0.125659191992208","2"
"Limited","2016","Full Time","East Germany","186","0.107015256799539","0.092162184381634","0.121868329217445","2"
"Limited","2016","Part Time","West Germany","937","0.260355641333796","0.246897031748078","0.273814250919514","2"
"Limited","2016","Part Time","East Germany","207","0.303389488869508","0.272113984539798","0.334664993199217","2"
"Limited","2016","Not Working","West Germany","397","0.513836495284472","0.474652227762854","0.553020762806091","2"
"Limited","2016","Not Working","East Germany","84","0.653207483514167","0.569435715220477","0.736979251807858","2"
"Permanent","2016","Full Time","West Germany","5403","0.882353494438523","0.874340808007792","0.890366180869255","1"
"Permanent","2016","Full Time","East Germany","1478","0.892984743200461","0.878131670782555","0.907837815618366","1"
"Permanent","2016","Part Time","West Germany","3147","0.739644358666204","0.726185749080486","0.753102968251922","1"
"Permanent","2016","Part Time","East Germany","623","0.696610511130492","0.665335006800783","0.727886015460201","1"
"Permanent","2016","Not Working","West Germany","228","0.486163504715528","0.446979237193909","0.525347772237146","1"
"Permanent","2016","Not Working","East Germany","40","0.346792516485833","0.263020748192142","0.430564284779523","1"
"Limited","2017","Full Time","West Germany","905","0.125955916077112","0.118225560916476","0.133686271237747","2"
"Limited","2017","Full Time","East Germany","220","0.104727447639977","0.0912094404383247","0.118245454841629","2"
"Limited","2017","Part Time","West Germany","1006","0.231461559739218","0.219297084976242","0.243626034502195","2"
"Limited","2017","Part Time","East Germany","219","0.23760117503408","0.210508036133825","0.264694313934335","2"
"Limited","2017","Not Working","West Germany","566","0.529136029471234","0.495520668193268","0.5627513907492","2"
"Limited","2017","Not Working","East Germany","65","0.522185843097335","0.427540716713896","0.616830969480775","2"
"Permanent","2017","Full Time","West Germany","6172","0.874044083922888","0.866313728762253","0.881774439083524","1"
"Permanent","2017","Full Time","East Germany","1751","0.895272552360023","0.88175454515837","0.908790559561675","1"
"Permanent","2017","Part Time","East Germany","729","0.76239882496592","0.735305686065665","0.789491963866175","1"
"Permanent","2017","Part Time","West Germany","3612","0.768538440260782","0.756373965497805","0.780702915023758","1"
"Permanent","2017","Not Working","West Germany","281","0.470863970528766","0.4372486092508","0.504479331806732","1"
"Permanent","2017","Not Working","East Germany","42","0.477814156902665","0.383169030519225","0.572459283286104","1"
"Limited","2018","Full Time","West Germany","880","0.114174197004281","0.106628719508572","0.121719674499991","2"
"Limited","2018","Full Time","East Germany","201","0.0853263341685312","0.0727613993420375","0.097891268995025","2"
"Limited","2018","Part Time","West Germany","1072","0.244067832421395","0.231692749969165","0.256442914873625","2"
"Limited","2018","Part Time","East Germany","230","0.228690077433558","0.202554603798838","0.254825551068277","2"
"Limited","2018","Not Working","West Germany","576","0.555241009843249","0.52124878052643","0.589233239160068","2"
"Limited","2018","Not Working","East Germany","81","0.742555133478706","0.667395805989443","0.817714460967969","2"
"Permanent","2018","Full Time","West Germany","5944","0.885825802995719","0.878280325500009","0.893371280491428","1"
"Permanent","2018","Full Time","East Germany","1698","0.914673665831469","0.902108731004975","0.927238600657963","1"
"Permanent","2018","Part Time","East Germany","762","0.771309922566442","0.745174448931723","0.797445396201162","1"
"Permanent","2018","Part Time","West Germany","3556","0.755932167578605","0.743557085126375","0.768307250030835","1"
"Permanent","2018","Not Working","East Germany","49","0.257444866521294","0.182285539032031","0.332604194010557","1"
"Permanent","2018","Not Working","West Germany","245","0.444758990156751","0.410766760839932","0.47875121947357","1"
"Limited","2019","Full Time","West Germany","872","0.11770892080823","0.109883611476952","0.125534230139508","2"
"Limited","2019","Full Time","East Germany","204","0.0848028727965257","0.0720354322330092","0.0975703133600423","2"
"Limited","2019","Part Time","West Germany","1062","0.218976629334628","0.206920447996692","0.231032810672563","2"
"Limited","2019","Part Time","East Germany","188","0.214204217102464","0.187385555501325","0.241022878703603","2"
"Limited","2019","Not Working","West Germany","495","0.466916097112611","0.432558499483044","0.501273694742179","2"
"Limited","2019","Not Working","East Germany","84","0.449846651047","0.372520987549485","0.527172314544515","2"
"Permanent","2019","Full Time","West Germany","5643","0.88229107919177","0.874465769860492","0.890116388523048","1"
"Permanent","2019","Full Time","East Germany","1625","0.915197127203474","0.902429686639958","0.927964567766991","1"
"Permanent","2019","Part Time","West Germany","3458","0.781023370665372","0.768967189327437","0.793079552003308","1"
"Permanent","2019","Part Time","East Germany","711","0.785795782897536","0.758977121296397","0.812614444498675","1"
"Permanent","2019","Not Working","West Germany","315","0.533083902887389","0.498726305257821","0.567441500516956","1"
"Permanent","2019","Not Working","East Germany","75","0.550153348953","0.472827685455485","0.627479012450515","1"
