"plb0037_h","year","hgtyp1hh","migback","n","percent","lower_confidence","upper_confidence"
"Permanent","2003","Couple + C. LE 16 ","direct migration background","340","0.870735065445651","0.836958781377548","0.904511349513754"
"Permanent","2003","Couple + C. LE 16 ","indirect migration background","90","0.96184498660647","0.923322471301502","1.00036750191144"
"Permanent","2003","Couple + C. GT 16 ","no migration background","1423","0.803049537450269","0.784589945779465","0.821509129121074"
"Permanent","2003","Couple + C. GT 16 ","direct migration background","185","0.77643150769196","0.720740415461623","0.832122599922297"
"Permanent","2003","Couple + C. GT 16 ","indirect migration background","52","0.473672965008373","0.373792716866958","0.573553213149788"
"Permanent","2003","Couple + C. LE and GT 16","no migration background","636","0.771410417928518","0.742128095924876","0.800692739932159"
"Permanent","2003","Couple + C. LE and GT 16","direct migration background","125","0.785417462339971","0.720788124435175","0.850046800244766"
"Permanent","2003","Couple + C. LE and GT 16","indirect migration background","20","","",""
"Limited","2003","1-pers.-HH","no migration background","133","0.125746323424797","0.105134269000772","0.146358377848822"
"Limited","2003","1-pers.-HH","direct migration background","15","","",""
"Limited","2003","1-pers.-HH","indirect migration background","11","","",""
"Limited","2003","(Married) couple without C. ","no migration background","231","0.0945931818344132","0.0829549733984988","0.106231390270328"
"Limited","2003","(Married) couple without C. ","direct migration background","25","","",""
"Limited","2003","(Married) couple without C. ","indirect migration background","8","","",""
"Limited","2003","Single parent ","no migration background","106","0.221273169544061","0.182962762389081","0.259583576699041"
"Limited","2003","Single parent ","direct migration background","18","","",""
"Limited","2003","Single parent ","indirect migration background","13","","",""
"Limited","2003","Couple + C. LE 16 ","no migration background","147","0.0674427064827517","0.0570128323264114","0.0778725806390919"
"Limited","2003","Couple + C. LE 16 ","direct migration background","39","0.129264934554349","0.0954886504862457","0.163041218622452"
"Limited","2003","Couple + C. LE 16 ","indirect migration background","5","","",""
"Limited","2003","Couple + C. GT 16 ","no migration background","360","0.196950462549731","0.178490870878926","0.215410054220535"
"Limited","2003","Couple + C. GT 16 ","direct migration background","30","0.22356849230804","0.167877400077703","0.279259584538377"
"Limited","2003","Couple + C. GT 16 ","indirect migration background","44","0.526327034991627","0.426446786850212","0.626207283133043"
"Limited","2003","Couple + C. LE and GT 16","no migration background","154","0.228589582071482","0.199307260067841","0.257871904075124"
"Limited","2003","Couple + C. LE and GT 16","direct migration background","30","0.214582537660029","0.149953199755234","0.279211875564825"
"Limited","2003","Couple + C. LE and GT 16","indirect migration background","34","0.611724291137113","0.481737511357235","0.741711070916992"
"Permanent","2004","1-pers.-HH","no migration background","826","0.858305821129828","0.83637092867463","0.880240713585027"
"Permanent","2004","1-pers.-HH","direct migration background","63","0.689598615162078","0.586924538707416","0.79227269161674"
"Permanent","2004","1-pers.-HH","indirect migration background","40","0.67593418236924","0.546206725115543","0.805661639622936"
"Permanent","2004","(Married) couple without C. ","no migration background","2206","0.901802680325873","0.889990316413346","0.913615044238401"
"Permanent","2004","(Married) couple without C. ","direct migration background","216","0.905466907576779","0.868375154125076","0.942558661028481"
"Permanent","2004","(Married) couple without C. ","indirect migration background","63","0.870669087710418","0.794724786107544","0.946613389313292"
"Permanent","2004","Single parent ","no migration background","327","0.711725895507576","0.669921781863309","0.753530009151844"
"Permanent","2004","Single parent ","direct migration background","52","0.82050866406446","0.725745152209519","0.915272175919401"
"Permanent","2004","Single parent ","indirect migration background","14","","",""
"Permanent","2004","Couple + C. LE 16 ","no migration background","1897","0.929584955460042","0.91852600765739","0.940643903262694"
"Permanent","2004","Couple + C. LE 16 ","direct migration background","319","0.907958044165354","0.877585282750372","0.938330805580336"
"Permanent","2004","Couple + C. LE 16 ","indirect migration background","93","0.848707778931037","0.778475706851997","0.918939851010078"
"Permanent","2004","Couple + C. GT 16 ","no migration background","1384","0.783407304506132","0.764162767439164","0.8026518415731"
"Permanent","2004","Couple + C. GT 16 ","direct migration background","187","0.834175103328387","0.783752132775874","0.884598073880901"
"Permanent","2004","Couple + C. GT 16 ","indirect migration background","49","0.465268413254549","0.360457098483551","0.570079728025546"
"Permanent","2004","Couple + C. LE and GT 16","no migration background","580","0.771351196422744","0.74071816068359","0.801984232161898"
"Permanent","2004","Couple + C. LE and GT 16","direct migration background","125","0.839235032666201","0.778390496632395","0.900079568700007"
"Permanent","2004","Couple + C. LE and GT 16","indirect migration background","21","","",""
"Limited","2004","1-pers.-HH","no migration background","145","0.141694178870172","0.119759286414973","0.16362907132537"
"Limited","2004","1-pers.-HH","direct migration background","15","","",""
"Limited","2004","1-pers.-HH","indirect migration background","10","","",""
"Limited","2004","(Married) couple without C. ","no migration background","232","0.0981973196741266","0.0863849557615993","0.110009683586654"
"Limited","2004","(Married) couple without C. ","direct migration background","23","","",""
"Limited","2004","(Married) couple without C. ","indirect migration background","12","","",""
"Limited","2004","Single parent ","no migration background","124","0.288274104492424","0.246469990848157","0.330078218136691"
"Limited","2004","Single parent ","direct migration background","11","","",""
"Limited","2004","Single parent ","indirect migration background","16","","",""
"Limited","2004","Couple + C. LE 16 ","no migration background","159","0.0704150445399577","0.0593560967373056","0.0814739923426097"
"Limited","2004","Couple + C. LE 16 ","direct migration background","29","","",""
"Limited","2004","Couple + C. LE 16 ","indirect migration background","7","","",""
"Limited","2004","Couple + C. GT 16 ","no migration background","376","0.216592695493868","0.1973481584269","0.235837232560836"
"Limited","2004","Couple + C. GT 16 ","direct migration background","22","","",""
"Limited","2004","Couple + C. GT 16 ","indirect migration background","38","0.534731586745451","0.429920271974454","0.639542901516449"
"Limited","2004","Couple + C. LE and GT 16","no migration background","142","0.228648803577256","0.198015767838102","0.25928183931641"
"Limited","2004","Couple + C. LE and GT 16","direct migration background","15","","",""
"Limited","2004","Couple + C. LE and GT 16","indirect migration background","33","0.68490467914815","0.561000129157817","0.808809229138483"
"Permanent","2005","1-pers.-HH","no migration background","882","0.877641284007546","0.857579842500583","0.897702725514509"
"Permanent","2005","1-pers.-HH","direct migration background","59","0.773812739060561","0.674376281764902","0.873249196356219"
"Permanent","2005","1-pers.-HH","indirect migration background","43","0.705889467046614","0.58862734906872","0.823151585024508"
"Permanent","2005","(Married) couple without C. ","no migration background","2173","0.896648606401671","0.88440309178149","0.908894121021852"
"Permanent","2005","(Married) couple without C. ","direct migration background","203","0.909687096967846","0.871725283381544","0.947648910554148"
"Permanent","2005","(Married) couple without C. ","indirect migration background","58","0.812669929177185","0.72316488636149","0.90217497199288"
"Permanent","2005","Single parent ","no migration background","327","0.781105691838225","0.741747304230729","0.82046407944572"
"Permanent","2005","Single parent ","direct migration background","49","0.79066166445244","0.685959943815645","0.895363385089235"
"Permanent","2005","Single parent ","indirect migration background","21","","",""
"Permanent","2005","Couple + C. LE 16 ","no migration background","1811","0.921358683006805","0.90939908922932","0.93331827678429"
"Permanent","2005","Couple + C. LE 16 ","direct migration background","283","0.885341258938871","0.849987977513862","0.92069454036388"
"Permanent","2005","Couple + C. LE 16 ","indirect migration background","95","0.91516155674761","0.861086966811184","0.969236146684037"
"Permanent","2005","Couple + C. GT 16 ","no migration background","1342","0.780511733581934","0.760612884711966","0.800410582451903"
"Permanent","2005","Couple + C. GT 16 ","direct migration background","190","0.881726758170223","0.837840688894624","0.925612827445822"
"Permanent","2005","Couple + C. GT 16 ","indirect migration background","50","0.495518025010826","0.391644315088181","0.599391734933471"
"Permanent","2005","Couple + C. LE and GT 16","no migration background","549","0.758264558380881","0.726388690610448","0.790140426151313"
"Permanent","2005","Couple + C. LE and GT 16","direct migration background","122","0.753164449380263","0.682741273620032","0.823587625140495"
"Permanent","2005","Couple + C. LE and GT 16","indirect migration background","19","","",""
"Limited","2005","1-pers.-HH","no migration background","143","0.122358715992454","0.102297274485491","0.142420157499417"
"Limited","2005","1-pers.-HH","direct migration background","9","","",""
"Limited","2005","1-pers.-HH","indirect migration background","15","","",""
"Limited","2005","(Married) couple without C. ","no migration background","201","0.103351393598329","0.0911058789781479","0.11559690821851"
"Limited","2005","(Married) couple without C. ","direct migration background","16","","",""
"Limited","2005","(Married) couple without C. ","indirect migration background","15","","",""
"Limited","2005","Single parent ","no migration background","97","0.218894308161775","0.17953592055428","0.258252695769271"
"Limited","2005","Single parent ","direct migration background","9","","",""
"Limited","2005","Single parent ","indirect migration background","13","","",""
"Limited","2005","Couple + C. LE 16 ","no migration background","135","0.078641316993195","0.0666817232157103","0.0906009107706798"
"Limited","2005","Couple + C. LE 16 ","direct migration background","29","","",""
"Limited","2005","Couple + C. LE 16 ","indirect migration background","7","","",""
"Limited","2005","Couple + C. GT 16 ","no migration background","320","0.219488266418066","0.199589417548097","0.239387115288034"
"Limited","2005","Couple + C. GT 16 ","direct migration background","18","","",""
"Limited","2005","Couple + C. GT 16 ","indirect migration background","39","0.504481974989174","0.400608265066529","0.608355684911819"
"Limited","2005","Couple + C. LE and GT 16","no migration background","144","0.241735441619119","0.209859573848687","0.273611309389552"
"Limited","2005","Couple + C. LE and GT 16","direct migration background","22","","",""
"Limited","2005","Couple + C. LE and GT 16","indirect migration background","23","","",""
"Permanent","2006","1-pers.-HH","no migration background","941","0.85432764254434","0.833499137617348","0.875156147471332"
"Permanent","2006","1-pers.-HH","direct migration background","70","0.8456554924501","0.766488267076057","0.924822717824143"
"Permanent","2006","1-pers.-HH","indirect migration background","41","0.680050920969158","0.558957147712163","0.801144694226153"
"Permanent","2006","(Married) couple without C. ","no migration background","2327","0.881535435270918","0.869004982684652","0.894065887857183"
"Permanent","2006","(Married) couple without C. ","direct migration background","227","0.900047504355301","0.862566598844063","0.93752840986654"
"Permanent","2006","(Married) couple without C. ","indirect migration background","68","0.766535515711584","0.677127713826099","0.855943317597069"
"Permanent","2006","Single parent ","no migration background","358","0.787223490770429","0.749741192324239","0.824705789216619"
"Permanent","2006","Single parent ","direct migration background","55","0.730561574334621","0.628081360774136","0.833041787895105"
"Permanent","2006","Single parent ","indirect migration background","20","","",""
"Permanent","2006","Couple + C. LE 16 ","no migration background","1862","0.915671343078289","0.90360404669227","0.927738639464308"
"Permanent","2006","Couple + C. LE 16 ","direct migration background","267","0.914946960215606","0.883167602560729","0.946726317870482"
"Permanent","2006","Couple + C. LE 16 ","indirect migration background","90","0.927590924794175","0.876795705814284","0.978386143774067"
"Permanent","2006","Couple + C. GT 16 ","no migration background","1417","0.787852014038228","0.768757430335774","0.806946597740681"
"Permanent","2006","Couple + C. GT 16 ","direct migration background","164","0.797975896519258","0.741183008036929","0.854768785001587"
"Permanent","2006","Couple + C. GT 16 ","indirect migration background","39","0.395392525201009","0.290834004199852","0.499951046202166"
"Permanent","2006","Couple + C. LE and GT 16","no migration background","542","0.806513600072619","0.776376102189312","0.836651097955925"
"Permanent","2006","Couple + C. LE and GT 16","direct migration background","117","0.762277124944225","0.692013513946077","0.832540735942372"
"Permanent","2006","Couple + C. LE and GT 16","indirect migration background","17","","",""
"Limited","2006","1-pers.-HH","no migration background","161","0.14567235745566","0.124843852528668","0.166500862382652"
"Limited","2006","1-pers.-HH","direct migration background","10","","",""
"Limited","2006","1-pers.-HH","indirect migration background","16","","",""
"Limited","2006","(Married) couple without C. ","no migration background","228","0.118464564729082","0.105934112142817","0.130995017315348"
"Limited","2006","(Married) couple without C. ","direct migration background","19","","",""
"Limited","2006","(Married) couple without C. ","indirect migration background","18","","",""
"Limited","2006","Single parent ","no migration background","100","0.212776509229571","0.175294210783381","0.250258807675761"
"Limited","2006","Single parent ","direct migration background","17","","",""
"Limited","2006","Single parent ","indirect migration background","17","","",""
"Limited","2006","Couple + C. LE 16 ","no migration background","175","0.0843286569217108","0.0722613605356916","0.0963959533077301"
"Limited","2006","Couple + C. LE 16 ","direct migration background","29","","",""
"Limited","2006","Couple + C. LE 16 ","indirect migration background","10","","",""
"Limited","2006","Couple + C. GT 16 ","no migration background","344","0.212147985961772","0.193053402259319","0.231242569664226"
"Limited","2006","Couple + C. GT 16 ","direct migration background","28","","",""
"Limited","2006","Couple + C. GT 16 ","indirect migration background","45","0.604607474798991","0.500048953797834","0.709165995800148"
"Limited","2006","Couple + C. LE and GT 16","no migration background","118","0.193486399927381","0.163348902044075","0.223623897810688"
"Limited","2006","Couple + C. LE and GT 16","direct migration background","24","","",""
"Limited","2006","Couple + C. LE and GT 16","indirect migration background","24","","",""
"Permanent","2007","1-pers.-HH","no migration background","909","0.851016226628268","0.829641139483435","0.872391313773102"
"Permanent","2007","1-pers.-HH","direct migration background","54","0.80671237860736","0.712857896841318","0.900566860373403"
"Permanent","2007","1-pers.-HH","indirect migration background","51","0.724686151859878","0.618520838924352","0.830851464795405"
"Permanent","2007","(Married) couple without C. ","no migration background","2181","0.898787524118287","0.886783198652512","0.910791849584061"
"Permanent","2007","(Married) couple without C. ","direct migration background","198","0.941832458360569","0.910546026015798","0.97311889070534"
"Permanent","2007","(Married) couple without C. ","indirect migration background","77","0.812416722366468","0.734326086069071","0.890507358663865"
"Permanent","2007","Single parent ","no migration background","337","0.768210283360109","0.728781907015359","0.80763865970486"
"Permanent","2007","Single parent ","direct migration background","45","0.730860461130465","0.617691306696063","0.844029615564867"
"Permanent","2007","Single parent ","indirect migration background","19","","",""
"Permanent","2007","Couple + C. LE 16 ","no migration background","1795","0.907108204476372","0.894263715931469","0.919952693021275"
"Permanent","2007","Couple + C. LE 16 ","direct migration background","247","0.84050610145029","0.797848410318347","0.883163792582234"
"Permanent","2007","Couple + C. LE 16 ","indirect migration background","92","0.874537452694941","0.812065875531726","0.937009029858155"
"Permanent","2007","Couple + C. GT 16 ","no migration background","1398","0.777282833592139","0.757608370217925","0.796957296966352"
"Permanent","2007","Couple + C. GT 16 ","direct migration background","156","0.826610176581627","0.771608671605369","0.881611681557886"
"Permanent","2007","Couple + C. GT 16 ","indirect migration background","44","0.456817860846351","0.351538523229929","0.562097198462772"
"Permanent","2007","Couple + C. LE and GT 16","no migration background","503","0.765921157925361","0.732752031169435","0.799090284681286"
"Permanent","2007","Couple + C. LE and GT 16","direct migration background","98","0.763972713187085","0.687677965528015","0.840267460846155"
"Permanent","2007","Couple + C. LE and GT 16","indirect migration background","16","","",""
"Limited","2007","1-pers.-HH","no migration background","157","0.148983773371732","0.127608686226898","0.170358860516565"
"Limited","2007","1-pers.-HH","direct migration background","14","","",""
"Limited","2007","1-pers.-HH","indirect migration background","17","","",""
"Limited","2007","(Married) couple without C. ","no migration background","244","0.101212475881713","0.0892081504159387","0.113216801347488"
"Limited","2007","(Married) couple without C. ","direct migration background","17","","",""
"Limited","2007","(Married) couple without C. ","indirect migration background","19","","",""
"Limited","2007","Single parent ","no migration background","103","0.231789716639891","0.19236134029514","0.271218092984641"
"Limited","2007","Single parent ","direct migration background","14","","",""
"Limited","2007","Single parent ","indirect migration background","16","","",""
"Limited","2007","Couple + C. LE 16 ","no migration background","167","0.0928917955236279","0.0800473069787248","0.105736284068531"
"Limited","2007","Couple + C. LE 16 ","direct migration background","36","0.15949389854971","0.116836207417766","0.202151589681653"
"Limited","2007","Couple + C. LE 16 ","indirect migration background","16","","",""
"Limited","2007","Couple + C. GT 16 ","no migration background","320","0.222717166407861","0.203042703033648","0.242391629782075"
"Limited","2007","Couple + C. GT 16 ","direct migration background","26","","",""
"Limited","2007","Couple + C. GT 16 ","indirect migration background","42","0.543182139153649","0.437902801537228","0.648461476770071"
"Limited","2007","Couple + C. LE and GT 16","no migration background","123","0.234078842074639","0.200909715318714","0.267247968830565"
"Limited","2007","Couple + C. LE and GT 16","direct migration background","21","","",""
"Limited","2007","Couple + C. LE and GT 16","indirect migration background","22","","",""
"Permanent","2008","1-pers.-HH","no migration background","903","0.860830617307531","0.839954639093262","0.881706595521799"
"Permanent","2008","1-pers.-HH","direct migration background","51","0.771849909331658","0.670609737211534","0.873090081451782"
"Permanent","2008","1-pers.-HH","indirect migration background","45","0.790069637155235","0.682438715193241","0.897700559117229"
"Permanent","2008","(Married) couple without C. ","no migration background","2132","0.882331381264933","0.869367190512591","0.895295572017276"
"Permanent","2008","(Married) couple without C. ","direct migration background","170","0.929320136705824","0.89258701717768","0.966053256233967"
"Permanent","2008","(Married) couple without C. ","indirect migration background","78","0.785601832959372","0.704758860797236","0.866444805121508"
"Permanent","2008","Single parent ","no migration background","335","0.683066778596966","0.6406855970934","0.725447960100531"
"Permanent","2008","Single parent ","direct migration background","48","0.851583636536977","0.760090473663976","0.943076799409978"
"Permanent","2008","Single parent ","indirect migration background","28","","",""
"Permanent","2008","Couple + C. LE 16 ","no migration background","1653","0.915574402229712","0.902701899826948","0.928446904632476"
"Permanent","2008","Couple + C. LE 16 ","direct migration background","232","0.855107061450828","0.812321693263779","0.897892429637878"
"Permanent","2008","Couple + C. LE 16 ","indirect migration background","95","0.892839990519025","0.834231654542828","0.951448326495221"
"Permanent","2008","Couple + C. GT 16 ","no migration background","1355","0.779378402615103","0.759466682077851","0.799290123152355"
"Permanent","2008","Couple + C. GT 16 ","direct migration background","157","0.797641527347974","0.740212198485767","0.855070856210181"
"Permanent","2008","Couple + C. GT 16 ","indirect migration background","48","0.505188387515272","0.402463892242596","0.607912882787948"
"Permanent","2008","Couple + C. LE and GT 16","no migration background","461","0.78839696028252","0.755127770013923","0.821666150551117"
"Permanent","2008","Couple + C. LE and GT 16","direct migration background","89","0.862270760114101","0.795718258651828","0.928823261576374"
"Permanent","2008","Couple + C. LE and GT 16","indirect migration background","18","","",""
"Limited","2008","1-pers.-HH","no migration background","153","0.139169382692469","0.118293404478201","0.160045360906738"
"Limited","2008","1-pers.-HH","direct migration background","15","","",""
"Limited","2008","1-pers.-HH","indirect migration background","10","","",""
"Limited","2008","(Married) couple without C. ","no migration background","241","0.117668618735067","0.104704427982724","0.130632809487409"
"Limited","2008","(Married) couple without C. ","direct migration background","17","","",""
"Limited","2008","(Married) couple without C. ","indirect migration background","21","","",""
"Limited","2008","Single parent ","no migration background","128","0.316933221403034","0.274552039899469","0.3593144029066"
"Limited","2008","Single parent ","direct migration background","10","","",""
"Limited","2008","Single parent ","indirect migration background","16","","",""
"Limited","2008","Couple + C. LE 16 ","no migration background","139","0.0844255977702882","0.0715530953675241","0.0972981001730523"
"Limited","2008","Couple + C. LE 16 ","direct migration background","28","","",""
"Limited","2008","Couple + C. LE 16 ","indirect migration background","12","","",""
"Limited","2008","Couple + C. GT 16 ","no migration background","311","0.220621597384897","0.200709876847645","0.240533317922149"
"Limited","2008","Couple + C. GT 16 ","direct migration background","31","0.202358472652026","0.144929143789819","0.259787801514233"
"Limited","2008","Couple + C. GT 16 ","indirect migration background","43","0.494811612484728","0.392087117212052","0.597536107757404"
"Limited","2008","Couple + C. LE and GT 16","no migration background","118","0.21160303971748","0.178333849448883","0.244872229986077"
"Limited","2008","Couple + C. LE and GT 16","direct migration background","14","","",""
"Limited","2008","Couple + C. LE and GT 16","indirect migration background","22","","",""
"Permanent","2009","1-pers.-HH","no migration background","843","0.846534089847828","0.824172071165829","0.868896108529827"
"Permanent","2009","1-pers.-HH","direct migration background","44","0.767137180552883","0.655437138134483","0.878837222971283"
"Permanent","2009","1-pers.-HH","indirect migration background","43","0.819914759101735","0.715474045183161","0.924355473020308"
"Permanent","2009","(Married) couple without C. ","no migration background","2048","0.893425419570604","0.880767827256948","0.906083011884261"
"Permanent","2009","(Married) couple without C. ","direct migration background","143","0.937338060364022","0.899184744783026","0.975491375945019"
"Permanent","2009","(Married) couple without C. ","indirect migration background","63","0.835927824572019","0.754774754070565","0.917080895073473"
"Permanent","2009","Single parent ","no migration background","326","0.705658905519412","0.662929166908504","0.74838864413032"
"Permanent","2009","Single parent ","direct migration background","37","0.934857265156291","0.858381515521855","1.01133301479073"
"Permanent","2009","Single parent ","indirect migration background","26","","",""
"Permanent","2009","Couple + C. LE 16 ","no migration background","1453","0.921740182207703","0.908567648778431","0.934912715636976"
"Permanent","2009","Couple + C. LE 16 ","direct migration background","182","0.88775020405291","0.844431926681287","0.931068481424532"
"Permanent","2009","Couple + C. LE 16 ","indirect migration background","98","0.869292127794834","0.806584503536332","0.931999752053336"
"Permanent","2009","Couple + C. GT 16 ","no migration background","1289","0.770009329438271","0.74935043693749","0.790668221939053"
"Permanent","2009","Couple + C. GT 16 ","direct migration background","142","0.805108333099911","0.746081588038115","0.864135078161707"
"Permanent","2009","Couple + C. GT 16 ","indirect migration background","46","0.491152062177259","0.384874735022198","0.597429389332319"
"Permanent","2009","Couple + C. LE and GT 16","no migration background","449","0.792856109634889","0.759109786444259","0.826602432825519"
"Permanent","2009","Couple + C. LE and GT 16","direct migration background","92","0.832879687673284","0.761856376933842","0.903902998412726"
"Permanent","2009","Couple + C. LE and GT 16","indirect migration background","22","","",""
"Limited","2009","1-pers.-HH","no migration background","155","0.153465910152172","0.131103891470173","0.175827928834171"
"Limited","2009","1-pers.-HH","direct migration background","11","","",""
"Limited","2009","1-pers.-HH","indirect migration background","9","","",""
"Limited","2009","(Married) couple without C. ","no migration background","235","0.106574580429396","0.0939169881157395","0.119232172743052"
"Limited","2009","(Married) couple without C. ","direct migration background","12","","",""
"Limited","2009","(Married) couple without C. ","indirect migration background","17","","",""
"Limited","2009","Single parent ","no migration background","111","0.294341094480588","0.25161135586968","0.337070833091496"
"Limited","2009","Single parent ","direct migration background","3","","",""
"Limited","2009","Single parent ","indirect migration background","17","","",""
"Limited","2009","Couple + C. LE 16 ","no migration background","144","0.0782598177922965","0.0650872843630238","0.0914323512215693"
"Limited","2009","Couple + C. LE 16 ","direct migration background","22","","",""
"Limited","2009","Couple + C. LE 16 ","indirect migration background","13","","",""
"Limited","2009","Couple + C. GT 16 ","no migration background","305","0.229990670561729","0.209331778060947","0.25064956306251"
"Limited","2009","Couple + C. GT 16 ","direct migration background","31","0.194891666900089","0.135864921838293","0.253918411961884"
"Limited","2009","Couple + C. GT 16 ","indirect migration background","39","0.508847937822741","0.402570610667681","0.615125264977802"
"Limited","2009","Couple + C. LE and GT 16","no migration background","105","0.207143890365111","0.17339756717448","0.240890213555741"
"Limited","2009","Couple + C. LE and GT 16","direct migration background","14","","",""
"Limited","2009","Couple + C. LE and GT 16","indirect migration background","21","","",""
"Permanent","2010","1-pers.-HH","no migration background","770","0.843521923938752","0.820247169753432","0.866796678124073"
"Permanent","2010","1-pers.-HH","direct migration background","34","0.848105849181937","0.740828158130849","0.955383540233024"
"Permanent","2010","1-pers.-HH","indirect migration background","38","0.74213466625728","0.619648260453415","0.864621072061146"
"Permanent","2010","(Married) couple without C. ","no migration background","2034","0.913032665275166","0.901365955328793","0.92469937522154"
"Permanent","2010","(Married) couple without C. ","direct migration background","131","0.926914699026957","0.884695832669242","0.969133565384672"
"Permanent","2010","(Married) couple without C. ","indirect migration background","55","0.844480267974692","0.760771809246593","0.928188726702792"
"Permanent","2010","Single parent ","no migration background","835","0.721402034288844","0.694763440513476","0.748040628064212"
"Permanent","2010","Single parent ","direct migration background","68","0.689862744611869","0.590946695037398","0.78877879418634"
"Permanent","2010","Single parent ","indirect migration background","49","0.659324136691289","0.548299530605124","0.770348742777453"
"Permanent","2010","Couple + C. LE 16 ","no migration background","3190","0.907043889476482","0.897538790712684","0.916548988240279"
"Permanent","2010","Couple + C. LE 16 ","direct migration background","560","0.811743151690464","0.782296327379808","0.84118997600112"
"Permanent","2010","Couple + C. LE 16 ","indirect migration background","239","0.895321523121439","0.859204515582266","0.931438530660612"
"Permanent","2010","Couple + C. GT 16 ","no migration background","1174","0.765870042438506","0.744171430034165","0.787568654842846"
"Permanent","2010","Couple + C. GT 16 ","direct migration background","128","0.802735168243578","0.739264861732812","0.866205474754344"
"Permanent","2010","Couple + C. GT 16 ","indirect migration background","44","0.535419668792106","0.424737321756955","0.646102015827257"
"Permanent","2010","Couple + C. LE and GT 16","no migration background","558","0.74203870042411","0.709697138909201","0.77438026193902"
"Permanent","2010","Couple + C. LE and GT 16","direct migration background","123","0.839714778659674","0.781959074799651","0.897470482519697"
"Permanent","2010","Couple + C. LE and GT 16","indirect migration background","27","","",""
"Limited","2010","1-pers.-HH","no migration background","166","0.156478076061248","0.133203321875927","0.179752830246568"
"Limited","2010","1-pers.-HH","direct migration background","9","","",""
"Limited","2010","1-pers.-HH","indirect migration background","11","","",""
"Limited","2010","(Married) couple without C. ","no migration background","207","0.086967334724834","0.0753006247784606","0.0986340446712073"
"Limited","2010","(Married) couple without C. ","direct migration background","15","","",""
"Limited","2010","(Married) couple without C. ","indirect migration background","17","","",""
"Limited","2010","Single parent ","no migration background","253","0.278597965711156","0.251959371935788","0.305236559486524"
"Limited","2010","Single parent ","direct migration background","16","","",""
"Limited","2010","Single parent ","indirect migration background","21","","",""
"Limited","2010","Couple + C. LE 16 ","no migration background","395","0.0929561105235185","0.0834510117597207","0.102461209287316"
"Limited","2010","Couple + C. LE 16 ","direct migration background","117","0.188256848309536","0.15881002399888","0.217703672620191"
"Limited","2010","Couple + C. LE 16 ","indirect migration background","37","0.104678476878561","0.0685614693393879","0.140795484417734"
"Limited","2010","Couple + C. GT 16 ","no migration background","289","0.234129957561494","0.212431345157154","0.255828569965835"
"Limited","2010","Couple + C. GT 16 ","direct migration background","23","","",""
"Limited","2010","Couple + C. GT 16 ","indirect migration background","34","0.464580331207894","0.353897984172743","0.575262678243045"
"Limited","2010","Couple + C. LE and GT 16","no migration background","145","0.257961299575889","0.22561973806098","0.290302861090799"
"Limited","2010","Couple + C. LE and GT 16","direct migration background","32","0.160285221340326","0.102529517480303","0.218040925200349"
"Limited","2010","Couple + C. LE and GT 16","indirect migration background","29","","",""
"Permanent","2011","1-pers.-HH","no migration background","978","0.844228117602742","0.82345775474111","0.864998480464373"
"Permanent","2011","1-pers.-HH","direct migration background","61","0.851469621924916","0.769890526897163","0.933048716952668"
"Permanent","2011","1-pers.-HH","indirect migration background","44","0.644658205968072","0.524550443485024","0.764765968451119"
"Permanent","2011","(Married) couple without C. ","no migration background","2489","0.891988286388526","0.880425032751932","0.903551540025119"
"Permanent","2011","(Married) couple without C. ","direct migration background","172","0.880029570027739","0.835331804566733","0.924727335488744"
"Permanent","2011","(Married) couple without C. ","indirect migration background","71","0.657050995922028","0.563067982665855","0.751034009178201"
"Permanent","2011","Single parent ","no migration background","1132","0.760318769662554","0.738247131105766","0.782390408219342"
"Permanent","2011","Single parent ","direct migration background","91","0.713498512237618","0.633919741704974","0.793077282770262"
"Permanent","2011","Single parent ","indirect migration background","79","0.677824328535874","0.587576985219086","0.768071671852661"
"Permanent","2011","Couple + C. LE 16 ","no migration background","3814","0.908285222235374","0.899607926299195","0.916962518171553"
"Permanent","2011","Couple + C. LE 16 ","direct migration background","578","0.795237619544383","0.765280141812045","0.825195097276722"
"Permanent","2011","Couple + C. LE 16 ","indirect migration background","284","0.910179751061953","0.878949831395328","0.941409670728577"
"Permanent","2011","Couple + C. GT 16 ","no migration background","1310","0.763229989906156","0.742567679566222","0.78389230024609"
"Permanent","2011","Couple + C. GT 16 ","direct migration background","152","0.864513740202686","0.813807355888962","0.91522012451641"
"Permanent","2011","Couple + C. GT 16 ","indirect migration background","52","0.597601132974548","0.497396394692245","0.697805871256851"
"Permanent","2011","Couple + C. LE and GT 16","no migration background","747","0.782010479732487","0.755489024820236","0.808531934644739"
"Permanent","2011","Couple + C. LE and GT 16","direct migration background","165","0.871073266144179","0.824276718918742","0.917869813369616"
"Permanent","2011","Couple + C. LE and GT 16","indirect migration background","40","0.613833746153501","0.496374106790936","0.731293385516065"
"Limited","2011","1-pers.-HH","no migration background","193","0.155771882397258","0.135001519535627","0.17654224525889"
"Limited","2011","1-pers.-HH","direct migration background","12","","",""
"Limited","2011","1-pers.-HH","indirect migration background","17","","",""
"Limited","2011","(Married) couple without C. ","no migration background","279","0.108011713611475","0.0964484599748807","0.119574967248068"
"Limited","2011","(Married) couple without C. ","direct migration background","31","0.119970429972261","0.0752726645112562","0.164668195433267"
"Limited","2011","(Married) couple without C. ","indirect migration background","27","","",""
