"plb0037_h","year","e11103","education","n","percent","lower_confidence","upper_confidence"
"Limited","1997","Not Working","lower secondary degree","19","","",""
"Limited","1997","Not Working","secondary school degree","32","0.493142405992439","0.35725613748064","0.629028674504239"
"Limited","1997","Not Working","college entrance qualification","11","","",""
"Limited","1997","Not Working","Other degree","5","","",""
"Limited","1997","Not Working","no degree/no degree yet","5","","",""
"Permanent","1998","Full Time","lower secondary degree","1483","0.921219273552774","0.908161151881136","0.934277395224412"
"Permanent","1998","Full Time","secondary school degree","1659","0.906041127041554","0.892702283064566","0.919379971018541"
"Permanent","1998","Full Time","college entrance qualification","892","0.886682609377034","0.867065726345588","0.90629949240848"
"Permanent","1998","Full Time","Other degree","329","0.905781026272008","0.875477387724103","0.936084664819913"
"Permanent","1998","Full Time","no degree/no degree yet","115","0.954650053866103","0.917576357022187","0.99172375071002"
"Permanent","1998","Part Time","lower secondary degree","579","0.834268411866489","0.806781498440714","0.861755325292265"
"Permanent","1998","Part Time","secondary school degree","511","0.801373050974936","0.77095833158426","0.831787770365612"
"Permanent","1998","Part Time","college entrance qualification","239","0.756825974666757","0.710257083489064","0.80339486584445"
"Permanent","1998","Part Time","Other degree","152","0.832470903076329","0.777609394583695","0.887332411568962"
"Permanent","1998","Part Time","no degree/no degree yet","74","0.83116968494848","0.75106120135048","0.911278168546479"
"Permanent","1998","Not Working","lower secondary degree","14","","",""
"Permanent","1998","Not Working","secondary school degree","14","","",""
"Permanent","1998","Not Working","college entrance qualification","11","","",""
"Permanent","1998","Not Working","Other degree","8","","",""
"Permanent","1998","Not Working","no degree/no degree yet","3","","",""
"Limited","1998","Full Time","lower secondary degree","152","0.0787807264472264","0.0657226047755884","0.0918388481188644"
"Limited","1998","Full Time","secondary school degree","179","0.0939588729584464","0.0806200289814591","0.107297716935434"
"Limited","1998","Full Time","college entrance qualification","111","0.113317390622966","0.0937005075915204","0.132934273654412"
"Limited","1998","Full Time","Other degree","28","","",""
"Limited","1998","Full Time","no degree/no degree yet","6","","",""
"Limited","1998","Part Time","lower secondary degree","124","0.165731588133511","0.138244674707735","0.193218501559287"
"Limited","1998","Part Time","secondary school degree","150","0.198626949025064","0.168212229634388","0.22904166841574"
"Limited","1998","Part Time","college entrance qualification","87","0.243174025333243","0.19660513415555","0.289742916510936"
"Limited","1998","Part Time","Other degree","26","","",""
"Limited","1998","Part Time","no degree/no degree yet","10","","",""
"Limited","1998","Not Working","lower secondary degree","22","","",""
"Limited","1998","Not Working","secondary school degree","24","","",""
"Limited","1998","Not Working","college entrance qualification","19","","",""
"Limited","1998","Not Working","Other degree","4","","",""
"Limited","1998","Not Working","no degree/no degree yet","1","","",""
"Permanent","1999","Full Time","lower secondary degree","1448","0.920347953910303","0.907106068837044","0.933589838983562"
"Permanent","1999","Full Time","secondary school degree","1601","0.881041877379621","0.866193020168103","0.895890734591139"
"Permanent","1999","Full Time","college entrance qualification","927","0.90200366755952","0.883917003291099","0.920090331827941"
"Permanent","1999","Full Time","Other degree","332","0.902805832754076","0.872499573185658","0.933112092322495"
"Permanent","1999","Full Time","no degree/no degree yet","114","0.829120169902059","0.762600562520481","0.895639777283638"
"Permanent","1999","Part Time","lower secondary degree","584","0.847536434040125","0.821261243696186","0.873811624384063"
"Permanent","1999","Part Time","secondary school degree","549","0.796832510782045","0.767131983345926","0.826533038218164"
"Permanent","1999","Part Time","college entrance qualification","254","0.70093524813366","0.654346321907953","0.747524174359367"
"Permanent","1999","Part Time","Other degree","113","0.815659666310526","0.75000579037301","0.881313542248043"
"Permanent","1999","Part Time","no degree/no degree yet","83","0.862623855428891","0.791895462729531","0.93335224812825"
"Permanent","1999","Not Working","lower secondary degree","23","","",""
"Permanent","1999","Not Working","secondary school degree","20","","",""
"Permanent","1999","Not Working","college entrance qualification","11","","",""
"Permanent","1999","Not Working","Other degree","5","","",""
"Permanent","1999","Not Working","no degree/no degree yet","7","","",""
"Limited","1999","Full Time","lower secondary degree","158","0.0796520460896971","0.0664101610164376","0.0928939311629565"
"Limited","1999","Full Time","secondary school degree","225","0.118958122620379","0.104109265408861","0.133806979831897"
"Limited","1999","Full Time","college entrance qualification","111","0.0979963324404797","0.0799096681720589","0.1160829967089"
"Limited","1999","Full Time","Other degree","35","0.0971941672459237","0.0668879076775054","0.127500426814342"
"Limited","1999","Full Time","no degree/no degree yet","9","","",""
"Limited","1999","Part Time","lower secondary degree","135","0.152463565959875","0.126188375615937","0.178738756303814"
"Limited","1999","Part Time","secondary school degree","156","0.203167489217955","0.173466961781836","0.232868016654074"
"Limited","1999","Part Time","college entrance qualification","117","0.29906475186634","0.252475825640633","0.345653678092047"
"Limited","1999","Part Time","Other degree","21","","",""
"Limited","1999","Part Time","no degree/no degree yet","8","","",""
"Limited","1999","Not Working","lower secondary degree","18","","",""
"Limited","1999","Not Working","secondary school degree","17","","",""
"Limited","1999","Not Working","college entrance qualification","14","","",""
"Limited","1999","Not Working","Other degree","1","","",""
"Limited","1999","Not Working","no degree/no degree yet","2","","",""
"Permanent","2000","Full Time","lower secondary degree","2397","0.909536700093694","0.898625760407869","0.920447639779519"
"Permanent","2000","Full Time","secondary school degree","2750","0.884919166079202","0.873741275394866","0.896097056763538"
"Permanent","2000","Full Time","college entrance qualification","1842","0.896705117463605","0.883543414097942","0.909866820829269"
"Permanent","2000","Full Time","Other degree","428","0.887891370954433","0.85948875387911","0.916293988029756"
"Permanent","2000","Full Time","no degree/no degree yet","79","0.872620003814907","0.80296217190945","0.942277835720364"
"Permanent","2000","Part Time","lower secondary degree","904","0.841970863689539","0.820316174391893","0.863625552987184"
"Permanent","2000","Part Time","secondary school degree","854","0.80477673423438","0.781071216578808","0.828482251889952"
"Permanent","2000","Part Time","college entrance qualification","445","0.695437728886236","0.660003110219295","0.730872347553176"
"Permanent","2000","Part Time","Other degree","193","0.783047569812295","0.730124325060067","0.835970814564524"
"Permanent","2000","Part Time","no degree/no degree yet","44","0.823786291546335","0.723094545418108","0.924478037674561"
"Permanent","2000","Not Working","lower secondary degree","32","0.564227231869699","0.437701414844922","0.690753048894477"
"Permanent","2000","Not Working","secondary school degree","33","0.416363626655934","0.310312176551563","0.522415076760306"
"Permanent","2000","Not Working","college entrance qualification","17","","",""
"Permanent","2000","Not Working","Other degree","8","","",""
"Permanent","2000","Not Working","no degree/no degree yet","5","","",""
"Limited","2000","Full Time","lower secondary degree","258","0.0904632999063059","0.0795523602204806","0.101374239592131"
"Limited","2000","Full Time","secondary school degree","381","0.115080833920798","0.103902943236462","0.126258724605134"
"Limited","2000","Full Time","college entrance qualification","212","0.103294882536394","0.0901331791707313","0.116456585902058"
"Limited","2000","Full Time","Other degree","46","0.112108629045567","0.0837060119702438","0.14051124612089"
"Limited","2000","Full Time","no degree/no degree yet","9","","",""
"Limited","2000","Part Time","lower secondary degree","186","0.158029136310461","0.136374447012816","0.179683825608107"
"Limited","2000","Part Time","secondary school degree","220","0.19522326576562","0.171517748110048","0.218928783421192"
"Limited","2000","Part Time","college entrance qualification","203","0.304562271113764","0.269127652446824","0.339996889780705"
"Limited","2000","Part Time","Other degree","40","0.216952430187705","0.164029185435476","0.269875674939934"
"Limited","2000","Part Time","no degree/no degree yet","11","","",""
"Limited","2000","Not Working","lower secondary degree","27","","",""
"Limited","2000","Not Working","secondary school degree","50","0.583636373344066","0.477584923239694","0.689687823448437"
"Limited","2000","Not Working","college entrance qualification","25","","",""
"Limited","2000","Not Working","Other degree","10","","",""
"Limited","2000","Not Working","no degree/no degree yet","6","","",""
"Permanent","2001","Full Time","lower secondary degree","2096","0.913767796239231","0.902333083468277","0.925202509010184"
"Permanent","2001","Full Time","secondary school degree","2530","0.885255992037275","0.873616037275759","0.89689594679879"
"Permanent","2001","Full Time","college entrance qualification","1688","0.899630034637133","0.886043191506998","0.913216877767269"
"Permanent","2001","Full Time","Other degree","400","0.898402860366712","0.869913511651906","0.926892209081519"
"Permanent","2001","Full Time","no degree/no degree yet","64","0.814023812083241","0.725966650044027","0.902080974122456"
"Permanent","2001","Part Time","lower secondary degree","768","0.836143463953546","0.812341515055416","0.859945412851676"
"Permanent","2001","Part Time","secondary school degree","807","0.804879198060877","0.7803904694433","0.829367926678453"
"Permanent","2001","Part Time","college entrance qualification","458","0.713788815314967","0.679148057299093","0.74842957333084"
"Permanent","2001","Part Time","Other degree","183","0.815359097346256","0.763615140819576","0.867103053872937"
"Permanent","2001","Part Time","no degree/no degree yet","56","0.873882527730012","0.793790317208086","0.953974738251937"
"Permanent","2001","Not Working","lower secondary degree","26","","",""
"Permanent","2001","Not Working","secondary school degree","31","0.457064014344631","0.343564223881631","0.570563804807631"
"Permanent","2001","Not Working","college entrance qualification","15","","",""
"Permanent","2001","Not Working","Other degree","6","","",""
"Permanent","2001","Not Working","no degree/no degree yet","5","","",""
"Limited","2001","Full Time","lower secondary degree","219","0.0862322037607695","0.0747974909898158","0.0976669165317231"
"Limited","2001","Full Time","secondary school degree","350","0.114744007962725","0.10310405320121","0.126383962724241"
"Limited","2001","Full Time","college entrance qualification","191","0.100369965362867","0.0867831222327307","0.113956808493002"
"Limited","2001","Full Time","Other degree","32","0.101597139633288","0.0731077909184813","0.130086488348094"
"Limited","2001","Full Time","no degree/no degree yet","11","","",""
"Limited","2001","Part Time","lower secondary degree","161","0.163856536046454","0.140054587148324","0.187658484944584"
"Limited","2001","Part Time","secondary school degree","199","0.195120801939123","0.170632073321547","0.2196095305567"
"Limited","2001","Part Time","college entrance qualification","196","0.286211184685033","0.25157042666916","0.320851942700907"
"Limited","2001","Part Time","Other degree","33","0.184640902653744","0.132896946127063","0.236384859180424"
"Limited","2001","Part Time","no degree/no degree yet","10","","",""
"Limited","2001","Not Working","lower secondary degree","26","","",""
"Limited","2001","Not Working","secondary school degree","43","0.542935985655369","0.429436195192369","0.656435776118369"
"Limited","2001","Not Working","college entrance qualification","22","","",""
"Limited","2001","Not Working","Other degree","6","","",""
"Limited","2001","Not Working","no degree/no degree yet","1","","",""
"Permanent","2002","Full Time","lower secondary degree","1935","0.914218914348149","0.902323457370882","0.926114371325416"
"Permanent","2002","Full Time","secondary school degree","2560","0.881270174382313","0.86941522987214","0.893125118892486"
"Permanent","2002","Full Time","college entrance qualification","2144","0.890868315266821","0.878351981035247","0.903384649498395"
"Permanent","2002","Full Time","Other degree","379","0.892565790504766","0.862700655639237","0.922430925370296"
"Permanent","2002","Full Time","no degree/no degree yet","52","0.843703005154483","0.751818437168788","0.935587573140178"
"Permanent","2002","Part Time","lower secondary degree","733","0.851587705068832","0.827882656392056","0.875292753745607"
"Permanent","2002","Part Time","secondary school degree","940","0.829826405490962","0.808050571847722","0.851602239134202"
"Permanent","2002","Part Time","college entrance qualification","612","0.704162378256838","0.673204729850598","0.735120026663077"
"Permanent","2002","Part Time","Other degree","168","0.8094270341742","0.754301820683796","0.864552247664605"
"Permanent","2002","Part Time","no degree/no degree yet","52","0.770131548725375","0.667050163433063","0.873212934017687"
"Permanent","2002","Not Working","lower secondary degree","16","","",""
"Permanent","2002","Not Working","secondary school degree","26","","",""
"Permanent","2002","Not Working","college entrance qualification","15","","",""
"Permanent","2002","Not Working","Other degree","3","","",""
"Permanent","2002","Not Working","no degree/no degree yet","4","","",""
"Limited","2002","Full Time","lower secondary degree","194","0.085781085651851","0.0738856286745837","0.0976765426291183"
"Limited","2002","Full Time","secondary school degree","300","0.118729825617687","0.106874881107514","0.13058477012786"
"Limited","2002","Full Time","college entrance qualification","240","0.109131684733179","0.0966153505016051","0.121648018964753"
"Limited","2002","Full Time","Other degree","34","0.107434209495234","0.0775690746297041","0.137299344360763"
"Limited","2002","Full Time","no degree/no degree yet","8","","",""
"Limited","2002","Part Time","lower secondary degree","131","0.148412294931168","0.124707246254393","0.172117343607944"
"Limited","2002","Part Time","secondary school degree","204","0.170173594509038","0.148397760865798","0.191949428152278"
"Limited","2002","Part Time","college entrance qualification","223","0.295837621743162","0.264879973336923","0.326795270149402"
"Limited","2002","Part Time","Other degree","27","","",""
"Limited","2002","Part Time","no degree/no degree yet","12","","",""
"Limited","2002","Not Working","lower secondary degree","21","","",""
"Limited","2002","Not Working","secondary school degree","36","0.597813612629084","0.475760508302907","0.719866716955261"
"Limited","2002","Not Working","college entrance qualification","22","","",""
"Limited","2002","Not Working","Other degree","8","","",""
"Limited","2002","Not Working","no degree/no degree yet","2","","",""
"Permanent","2003","Full Time","lower secondary degree","1750","0.905850885519248","0.892825414692167","0.918876356346328"
"Permanent","2003","Full Time","secondary school degree","2398","0.897228908779506","0.885712998834452","0.908744818724561"
"Permanent","2003","Full Time","college entrance qualification","1998","0.876859182128551","0.863281589450462","0.89043677480664"
"Permanent","2003","Full Time","Other degree","337","0.924052596492823","0.896837980514331","0.951267212471315"
"Permanent","2003","Full Time","no degree/no degree yet","45","0.834092740942436","0.731998118365963","0.936187363518908"
"Permanent","2003","Part Time","lower secondary degree","695","0.849831790274502","0.825410552596858","0.874253027952145"
"Permanent","2003","Part Time","secondary school degree","924","0.821589804478657","0.799056770419238","0.844122838538077"
"Permanent","2003","Part Time","college entrance qualification","591","0.72406337250974","0.692933419462891","0.755193325556589"
"Permanent","2003","Part Time","Other degree","160","0.814468467445279","0.759626195237314","0.869310739653245"
"Permanent","2003","Part Time","no degree/no degree yet","42","0.747546141557385","0.628319582146411","0.866772700968359"
"Permanent","2003","Not Working","lower secondary degree","14","","",""
"Permanent","2003","Not Working","secondary school degree","18","","",""
"Permanent","2003","Not Working","college entrance qualification","14","","",""
"Permanent","2003","Not Working","Other degree","4","","",""
"Permanent","2003","Not Working","no degree/no degree yet","2","","",""
"Limited","2003","Full Time","lower secondary degree","181","0.0941491144807524","0.081123643653672","0.107174585307833"
"Limited","2003","Full Time","secondary school degree","273","0.102771091220494","0.0912551812754388","0.114287001165548"
"Limited","2003","Full Time","college entrance qualification","252","0.123140817871449","0.10956322519336","0.136718410549538"
"Limited","2003","Full Time","Other degree","27","","",""
"Limited","2003","Full Time","no degree/no degree yet","6","","",""
"Limited","2003","Part Time","lower secondary degree","127","0.150168209725498","0.125746972047855","0.174589447403141"
"Limited","2003","Part Time","secondary school degree","185","0.178410195521342","0.155877161461923","0.200943229580762"
"Limited","2003","Part Time","college entrance qualification","201","0.27593662749026","0.244806674443411","0.307066580537109"
"Limited","2003","Part Time","Other degree","33","0.185531532554721","0.130689260346755","0.240373804762686"
"Limited","2003","Part Time","no degree/no degree yet","9","","",""
"Limited","2003","Not Working","lower secondary degree","16","","",""
"Limited","2003","Not Working","secondary school degree","26","","",""
"Limited","2003","Not Working","college entrance qualification","23","","",""
"Limited","2003","Not Working","Other degree","3","","",""
"Limited","2003","Not Working","no degree/no degree yet","","","",""
"Permanent","2004","Full Time","lower secondary degree","1601","0.902583916754441","0.888777678632511","0.916390154876372"
"Permanent","2004","Full Time","secondary school degree","2285","0.888830545653335","0.876670439132989","0.900990652173682"
"Permanent","2004","Full Time","college entrance qualification","1948","0.875712307035679","0.861841139479242","0.889583474592117"
"Permanent","2004","Full Time","Other degree","308","0.893575672266808","0.860253272671085","0.926898071862531"
"Permanent","2004","Full Time","no degree/no degree yet","39","0.82729609011306","0.714317686455376","0.940274493770744"
"Permanent","2004","Part Time","lower secondary degree","703","0.852365225581465","0.828188218913543","0.876542232249387"
"Permanent","2004","Part Time","secondary school degree","888","0.816935172399758","0.793731211013224","0.840139133786291"
"Permanent","2004","Part Time","college entrance qualification","585","0.677311582273844","0.645274173755681","0.709348990792007"
"Permanent","2004","Part Time","Other degree","159","0.85398876830294","0.802402863759868","0.905574672846013"
"Permanent","2004","Part Time","no degree/no degree yet","39","0.934655331148655","0.864002432122337","1.00530823017497"
"Permanent","2004","Not Working","lower secondary degree","9","","",""
"Permanent","2004","Not Working","secondary school degree","16","","",""
"Permanent","2004","Not Working","college entrance qualification","19","","",""
"Permanent","2004","Not Working","Other degree","7","","",""
"Permanent","2004","Not Working","no degree/no degree yet","","","",""
"Limited","2004","Full Time","lower secondary degree","171","0.0974160832455586","0.0836098451236279","0.111222321367489"
"Limited","2004","Full Time","secondary school degree","282","0.111169454346665","0.0990093478263178","0.123329560867011"
"Limited","2004","Full Time","college entrance qualification","225","0.12428769296432","0.110416525407883","0.138158860520758"
"Limited","2004","Full Time","Other degree","21","","",""
"Limited","2004","Full Time","no degree/no degree yet","4","","",""
"Limited","2004","Part Time","lower secondary degree","124","0.147634774418535","0.123457767750613","0.171811781086457"
"Limited","2004","Part Time","secondary school degree","179","0.183064827600242","0.159860866213709","0.206268788986776"
"Limited","2004","Part Time","college entrance qualification","233","0.322688417726156","0.290651009207993","0.354725826244319"
"Limited","2004","Part Time","Other degree","21","","",""
"Limited","2004","Part Time","no degree/no degree yet","8","","",""
"Limited","2004","Not Working","lower secondary degree","20","","",""
"Limited","2004","Not Working","secondary school degree","26","","",""
"Limited","2004","Not Working","college entrance qualification","21","","",""
"Limited","2004","Not Working","Other degree","4","","",""
"Limited","2004","Not Working","no degree/no degree yet","1","","",""
"Permanent","2005","Full Time","lower secondary degree","1537","0.909760237710357","0.896022275635459","0.923498199785255"
"Permanent","2005","Full Time","secondary school degree","2238","0.900363295349737","0.888565758581003","0.912160832118471"
"Permanent","2005","Full Time","college entrance qualification","1938","0.903118273567638","0.890541713384472","0.915694833750804"
"Permanent","2005","Full Time","Other degree","315","0.899922849157724","0.867738482791502","0.932107215523946"
"Permanent","2005","Full Time","no degree/no degree yet","42","0.916081613029409","0.835957207175214","0.996206018883604"
"Permanent","2005","Part Time","lower secondary degree","618","0.836277292819614","0.809453572423756","0.863101013215471"
"Permanent","2005","Part Time","secondary school degree","874","0.79512713511917","0.770726156709576","0.819528113528764"
"Permanent","2005","Part Time","college entrance qualification","622","0.722330944947884","0.691584058913455","0.753077830982313"
"Permanent","2005","Part Time","Other degree","136","0.80631726282445","0.744891866846117","0.867742658802783"
"Permanent","2005","Part Time","no degree/no degree yet","31","0.760370658390538","0.62971180737704","0.891029509404036"
"Permanent","2005","Not Working","lower secondary degree","11","","",""
"Permanent","2005","Not Working","secondary school degree","16","","",""
"Permanent","2005","Not Working","college entrance qualification","16","","",""
"Permanent","2005","Not Working","Other degree","5","","",""
"Permanent","2005","Not Working","no degree/no degree yet","","","",""
"Limited","2005","Full Time","lower secondary degree","134","0.0902397622896427","0.0765018002147448","0.103977724364541"
"Limited","2005","Full Time","secondary school degree","238","0.0996367046502629","0.0878391678815291","0.111434241418997"
"Limited","2005","Full Time","college entrance qualification","187","0.0968817264323621","0.0843051662491963","0.109458286615528"
"Limited","2005","Full Time","Other degree","19","","",""
"Limited","2005","Full Time","no degree/no degree yet","4","","",""
"Limited","2005","Part Time","lower secondary degree","113","0.163722707180386","0.136898986784529","0.190546427576244"
"Limited","2005","Part Time","secondary school degree","177","0.20487286488083","0.180471886471236","0.229273843290424"
"Limited","2005","Part Time","college entrance qualification","193","0.277669055052116","0.246922169017687","0.308415941086545"
"Limited","2005","Part Time","Other degree","23","","",""
"Limited","2005","Part Time","no degree/no degree yet","10","","",""
"Limited","2005","Not Working","lower secondary degree","18","","",""
"Limited","2005","Not Working","secondary school degree","23","","",""
"Limited","2005","Not Working","college entrance qualification","22","","",""
"Limited","2005","Not Working","Other degree","3","","",""
"Limited","2005","Not Working","no degree/no degree yet","2","","",""
"Permanent","2006","Full Time","lower secondary degree","1594","0.915939778932643","0.902830271319566","0.92904928654572"
"Permanent","2006","Full Time","secondary school degree","2279","0.889930066874296","0.877765764636546","0.902094369112046"
"Permanent","2006","Full Time","college entrance qualification","2052","0.890199065613274","0.877343520033684","0.903054611192864"
"Permanent","2006","Full Time","Other degree","304","0.935210128458737","0.908323997144583","0.962096259772891"
"Permanent","2006","Full Time","no degree/no degree yet","38","0.798638229857675","0.678777361095716","0.918499098619634"
"Permanent","2006","Part Time","lower secondary degree","638","0.82042326532079","0.793259221152882","0.847587309488699"
"Permanent","2006","Part Time","secondary school degree","949","0.804549510662094","0.781709906127052","0.827389115197135"
"Permanent","2006","Part Time","college entrance qualification","642","0.698657319377728","0.667591092331013","0.729723546424443"
"Permanent","2006","Part Time","Other degree","137","0.770324681541379","0.707095479577447","0.83355388350531"
"Permanent","2006","Part Time","no degree/no degree yet","28","","",""
"Permanent","2006","Not Working","lower secondary degree","15","","",""
"Permanent","2006","Not Working","secondary school degree","25","","",""
"Permanent","2006","Not Working","college entrance qualification","18","","",""
"Permanent","2006","Not Working","Other degree","6","","",""
"Permanent","2006","Not Working","no degree/no degree yet","","","",""
"Limited","2006","Full Time","lower secondary degree","127","0.0840602210673568","0.0709507134542795","0.0971697286804341"
"Limited","2006","Full Time","secondary school degree","264","0.110069933125704","0.0979056308879539","0.122234235363454"
"Limited","2006","Full Time","college entrance qualification","220","0.109800934386726","0.0969453888071359","0.122656479966315"
"Limited","2006","Full Time","Other degree","18","","",""
"Limited","2006","Full Time","no degree/no degree yet","5","","",""
"Limited","2006","Part Time","lower secondary degree","129","0.17957673467921","0.152412690511302","0.206740778847118"
"Limited","2006","Part Time","secondary school degree","209","0.195450489337906","0.172610884802865","0.218290093872948"
"Limited","2006","Part Time","college entrance qualification","196","0.301342680622272","0.270276453575557","0.332408907668987"
"Limited","2006","Part Time","Other degree","33","0.229675318458621","0.16644611649469","0.292904520422553"
"Limited","2006","Part Time","no degree/no degree yet","5","","",""
"Limited","2006","Not Working","lower secondary degree","23","","",""
"Limited","2006","Not Working","secondary school degree","28","","",""
"Limited","2006","Not Working","college entrance qualification","15","","",""
"Limited","2006","Not Working","Other degree","6","","",""
"Limited","2006","Not Working","no degree/no degree yet","2","","",""
"Permanent","2007","Full Time","lower secondary degree","1483","0.917427842225002","0.904012682251055","0.930843002198948"
"Permanent","2007","Full Time","secondary school degree","2146","0.891538885218472","0.87908246660124","0.903995303835703"
"Permanent","2007","Full Time","college entrance qualification","1964","0.879150714725553","0.86549611668293","0.892805312768175"
"Permanent","2007","Full Time","Other degree","263","0.891377632519405","0.855502817715814","0.927252447322996"
"Permanent","2007","Full Time","no degree/no degree yet","28","","",""
"Permanent","2007","Part Time","lower secondary degree","615","0.829000874200804","0.801725734114112","0.856276014287497"
"Permanent","2007","Part Time","secondary school degree","926","0.815351944663549","0.792453538231718","0.83825035109538"
"Permanent","2007","Part Time","college entrance qualification","627","0.709623447874966","0.678852583002936","0.740394312746997"
"Permanent","2007","Part Time","Other degree","128","0.733819502926483","0.665762420904275","0.801876584948691"
"Permanent","2007","Part Time","no degree/no degree yet","25","","",""
"Permanent","2007","Not Working","lower secondary degree","18","","",""
"Permanent","2007","Not Working","secondary school degree","21","","",""
"Permanent","2007","Not Working","college entrance qualification","23","","",""
"Permanent","2007","Not Working","Other degree","4","","",""
"Permanent","2007","Not Working","no degree/no degree yet","","","",""
"Limited","2007","Full Time","lower secondary degree","134","0.0825721577749983","0.069156997801052","0.0959873177489446"
"Limited","2007","Full Time","secondary school degree","248","0.108461114781528","0.0960046961642969","0.12091753339876"
"Limited","2007","Full Time","college entrance qualification","225","0.120849285274447","0.107194687231824","0.134503883317069"
"Limited","2007","Full Time","Other degree","26","","",""
"Limited","2007","Full Time","no degree/no degree yet","3","","",""
"Limited","2007","Part Time","lower secondary degree","117","0.170999125799196","0.143723985712503","0.198274265885888"
"Limited","2007","Part Time","secondary school degree","177","0.184648055336451","0.16174964890462","0.207546461768282"
"Limited","2007","Part Time","college entrance qualification","209","0.290376552125033","0.259605687253003","0.321147416997064"
"Limited","2007","Part Time","Other degree","34","0.266180497073517","0.198123415051309","0.334237579095724"
"Limited","2007","Part Time","no degree/no degree yet","8","","",""
"Limited","2007","Not Working","lower secondary degree","20","","",""
"Limited","2007","Not Working","secondary school degree","29","","",""
"Limited","2007","Not Working","college entrance qualification","23","","",""
"Limited","2007","Not Working","Other degree","4","","",""
"Limited","2007","Not Working","no degree/no degree yet","1","","",""
"Permanent","2008","Full Time","lower secondary degree","1425","0.927805376821605","0.914875045578417","0.940735708064793"
"Permanent","2008","Full Time","secondary school degree","2139","0.87852735928915","0.865427793570822","0.891626925007479"
"Permanent","2008","Full Time","college entrance qualification","1845","0.895168936501023","0.881898455421243","0.908439417580803"
"Permanent","2008","Full Time","Other degree","242","0.893328740101126","0.85616199582808","0.930495484374173"
"Permanent","2008","Full Time","no degree/no degree yet","25","","",""
"Permanent","2008","Part Time","lower secondary degree","575","0.816783444545288","0.787898316288002","0.845668572802573"
"Permanent","2008","Part Time","secondary school degree","848","0.786663543002421","0.76168167086235","0.811645415142491"
"Permanent","2008","Part Time","college entrance qualification","607","0.689160123593567","0.657615614717923","0.720704632469211"
"Permanent","2008","Part Time","Other degree","120","0.795260189747406","0.729807509914729","0.860712869580082"
"Permanent","2008","Part Time","no degree/no degree yet","27","","",""
"Permanent","2008","Not Working","lower secondary degree","15","","",""
"Permanent","2008","Not Working","secondary school degree","15","","",""
"Permanent","2008","Not Working","college entrance qualification","26","","",""
"Permanent","2008","Not Working","Other degree","5","","",""
"Permanent","2008","Not Working","no degree/no degree yet","2","","",""
"Limited","2008","Full Time","lower secondary degree","114","0.0721946231783949","0.0592642919352069","0.0851249544215829"
"Limited","2008","Full Time","secondary school degree","250","0.12147264071085","0.108373074992521","0.134572206429178"
"Limited","2008","Full Time","college entrance qualification","202","0.104831063498977","0.0915605824191966","0.118101544578757"
"Limited","2008","Full Time","Other degree","23","","",""
"Limited","2008","Full Time","no degree/no degree yet","6","","",""
"Limited","2008","Part Time","lower secondary degree","114","0.183216555454712","0.154331427197427","0.212101683711997"
"Limited","2008","Part Time","secondary school degree","185","0.213336456997579","0.188354584857509","0.23831832913765"
"Limited","2008","Part Time","college entrance qualification","220","0.310839876406433","0.279295367530789","0.342384385282077"
"Limited","2008","Part Time","Other degree","26","","",""
"Limited","2008","Part Time","no degree/no degree yet","9","","",""
"Limited","2008","Not Working","lower secondary degree","11","","",""
"Limited","2008","Not Working","secondary school degree","33","0.798733546589115","0.685307150929243","0.912159942248987"
"Limited","2008","Not Working","college entrance qualification","23","","",""
"Limited","2008","Not Working","Other degree","5","","",""
"Limited","2008","Not Working","no degree/no degree yet","2","","",""
"Permanent","2009","Full Time","lower secondary degree","1260","0.922879053457633","0.908726319743902","0.937031787171365"
"Permanent","2009","Full Time","secondary school degree","2013","0.900436091926677","0.888033899682059","0.912838284171295"
"Permanent","2009","Full Time","college entrance qualification","1734","0.895125538761753","0.881452695898324","0.908798381625182"
"Permanent","2009","Full Time","Other degree","195","0.926012893499963","0.890611123019678","0.961414663980248"
"Permanent","2009","Full Time","no degree/no degree yet","26","","",""
"Permanent","2009","Part Time","lower secondary degree","536","0.813725864716883","0.783887531807609","0.843564197626156"
"Permanent","2009","Part Time","secondary school degree","824","0.775861658553234","0.749924422831063","0.801798894275404"
"Permanent","2009","Part Time","college entrance qualification","582","0.654232886807435","0.621619560898867","0.686846212716004"
"Permanent","2009","Part Time","Other degree","104","0.809396588125652","0.741616948448494","0.877176227802809"
"Permanent","2009","Part Time","no degree/no degree yet","17","","",""
"Permanent","2009","Not Working","lower secondary degree","12","","",""
"Permanent","2009","Not Working","secondary school degree","20","","",""
"Permanent","2009","Not Working","college entrance qualification","10","","",""
"Permanent","2009","Not Working","Other degree","4","","",""
"Permanent","2009","Not Working","no degree/no degree yet","2","","",""
"Limited","2009","Full Time","lower secondary degree","105","0.0771209465423669","0.0629682128286354","0.0912736802560984"
"Limited","2009","Full Time","secondary school degree","226","0.0995639080733228","0.0871617158287046","0.111966100317941"
"Limited","2009","Full Time","college entrance qualification","195","0.104874461238247","0.0912016183748185","0.118547304101676"
"Limited","2009","Full Time","Other degree","15","","",""
"Limited","2009","Full Time","no degree/no degree yet","3","","",""
"Limited","2009","Part Time","lower secondary degree","118","0.186274135283117","0.156435802373844","0.216112468192391"
