"plb0037_h","year","e11103","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"Limited","2004","Full Time","middle vocational","266","0.0790427261656183","0.0698678761501824","0.0882175761810541","2"
"Limited","2004","Full Time","vocational + Abi","36","0.0777517504070628","0.053200761035838","0.102302739778288","2"
"Limited","2004","Full Time","higher vocational","23","","","","2"
"Limited","2004","Full Time","higher education","131","0.102884530421791","0.0892454259638607","0.116523634879721","2"
"Limited","2004","Part Time","in school","5","","","","2"
"Limited","2004","Part Time","inadequately","3","","","","2"
"Limited","2004","Part Time","general elemantary","130","0.37904215923925","0.326777405258377","0.431306913220122","2"
"Limited","2004","Part Time","middle vocational","255","0.148760772145304","0.131158517830645","0.166363026459962","2"
"Limited","2004","Part Time","vocational + Abi","42","0.266170431273766","0.207231979533115","0.325108883014418","2"
"Limited","2004","Part Time","higher vocational","19","","","","2"
"Limited","2004","Part Time","higher education","119","0.266030105699698","0.229690648169104","0.302369563230292","2"
"Permanent","2004","Part Time","in school","16","","","","1"
"Permanent","2004","Part Time","inadequately","21","","","","1"
"Permanent","2004","Part Time","general elemantary","201","0.62095784076075","0.568693086779878","0.673222594741623","1"
"Permanent","2004","Part Time","middle vocational","1315","0.851239227854697","0.833636973540038","0.868841482169355","1"
"Permanent","2004","Part Time","vocational + Abi","174","0.733829568726234","0.674891116985582","0.792768020466885","1"
"Permanent","2004","Part Time","higher vocational","205","0.894280203619067","0.854014151682757","0.934546255555377","1"
"Permanent","2004","Part Time","higher education","449","0.733969894300302","0.697630436769708","0.770309351830896","1"
"Permanent","2004","Full Time","in school","","","","","1"
"Permanent","2004","Full Time","inadequately","35","0.730842197670249","0.596708239602017","0.864976155738481","1"
"Permanent","2004","Full Time","general elemantary","306","0.591752824275689","0.550861293976959","0.632644354574419","1"
"Permanent","2004","Full Time","middle vocational","3056","0.920957273834382","0.911782423818946","0.930132123849817","1"
"Permanent","2004","Full Time","vocational + Abi","421","0.922248249592937","0.897697260221712","0.946799238964162","1"
"Permanent","2004","Full Time","higher vocational","604","0.964672467475822","0.950222698126084","0.97912223682556","1"
"Permanent","2004","Full Time","higher education","1775","0.897115469578209","0.883476365120279","0.910754574036139","1"
"Permanent","2004","Not Working","in school","","","","","1"
"Permanent","2004","Not Working","inadequately","2","","","","1"
"Permanent","2004","Not Working","general elemantary","2","","","","1"
"Permanent","2004","Not Working","middle vocational","24","","","","1"
"Permanent","2004","Not Working","vocational + Abi","6","","","","1"
"Permanent","2004","Not Working","higher vocational","8","","","","1"
"Permanent","2004","Not Working","higher education","9","","","","1"
"Limited","2005","Not Working","higher vocational","","","","","2"
"Limited","2005","Not Working","higher education","10","","","","2"
"Limited","2005","Not Working","in school","1","","","","2"
"Limited","2005","Not Working","inadequately","3","","","","2"
"Limited","2005","Not Working","general elemantary","21","","","","2"
"Limited","2005","Not Working","middle vocational","31","0.643830930398697","0.509750909078214","0.77791095171918","2"
"Limited","2005","Not Working","vocational + Abi","2","","","","2"
"Limited","2005","Full Time","in school","2","","","","2"
"Limited","2005","Full Time","inadequately","6","","","","2"
"Limited","2005","Full Time","general elemantary","200","0.371494378630079","0.328970001680976","0.414018755579181","2"
"Limited","2005","Full Time","middle vocational","232","0.0824395618108995","0.07295467817268","0.0919244454491189","2"
"Limited","2005","Full Time","vocational + Abi","29","","","","2"
"Limited","2005","Full Time","higher vocational","22","","","","2"
"Limited","2005","Full Time","higher education","103","0.067175082266905","0.0557185654197179","0.0786315991140921","2"
"Limited","2005","Part Time","in school","7","","","","2"
"Limited","2005","Part Time","inadequately","6","","","","2"
"Limited","2005","Part Time","general elemantary","121","0.418802173363786","0.362692683455173","0.474911663272398","2"
"Limited","2005","Part Time","middle vocational","239","0.172249379320581","0.153037947630655","0.191460811010507","2"
"Limited","2005","Part Time","vocational + Abi","35","0.220483153928385","0.164677189303097","0.276289118553674","2"
"Limited","2005","Part Time","higher vocational","15","","","","2"
"Limited","2005","Part Time","higher education","99","0.221229141646481","0.187183929091013","0.255274354201949","2"
"Permanent","2005","Part Time","in school","15","","","","1"
"Permanent","2005","Part Time","inadequately","12","","","","1"
"Permanent","2005","Part Time","general elemantary","176","0.581197826636214","0.525088336727602","0.637307316544827","1"
"Permanent","2005","Part Time","middle vocational","1245","0.827750620679419","0.808539188989493","0.846962052369345","1"
"Permanent","2005","Part Time","vocational + Abi","177","0.779516846071615","0.723710881446326","0.835322810696904","1"
"Permanent","2005","Part Time","higher vocational","189","0.903108426219577","0.862515911248202","0.943700941190953","1"
"Permanent","2005","Part Time","higher education","472","0.778770858353519","0.744725645798051","0.812816070908987","1"
"Permanent","2005","Full Time","in school","1","","","","1"
"Permanent","2005","Full Time","inadequately","38","0.85341505811202","0.748907768829343","0.957922347394697","1"
"Permanent","2005","Full Time","general elemantary","296","0.628505621369921","0.585981244420819","0.671029998319024","1"
"Permanent","2005","Full Time","middle vocational","2998","0.9175604381891","0.908075554550881","0.92704532182732","1"
"Permanent","2005","Full Time","vocational + Abi","441","0.947564739528832","0.927412870929974","0.96771660812769","1"
"Permanent","2005","Full Time","higher vocational","597","0.956449985297802","0.940372132360177","0.972527838235426","1"
"Permanent","2005","Full Time","higher education","1731","0.932824917733095","0.921368400885908","0.944281434580282","1"
"Permanent","2005","Not Working","in school","","","","","1"
"Permanent","2005","Not Working","inadequately","","","","","1"
"Permanent","2005","Not Working","general elemantary","6","","","","1"
"Permanent","2005","Not Working","middle vocational","18","","","","1"
"Permanent","2005","Not Working","vocational + Abi","6","","","","1"
"Permanent","2005","Not Working","higher vocational","7","","","","1"
"Permanent","2005","Not Working","higher education","11","","","","1"
"Limited","2006","Not Working","higher vocational","","","","","2"
"Limited","2006","Not Working","higher education","11","","","","2"
"Limited","2006","Not Working","in school","","","","","2"
"Limited","2006","Not Working","inadequately","2","","","","2"
"Limited","2006","Not Working","general elemantary","15","","","","2"
"Limited","2006","Not Working","middle vocational","45","0.610541131591371","0.502325735811577","0.718756527371164","2"
"Limited","2006","Not Working","vocational + Abi","3","","","","2"
"Limited","2006","Full Time","in school","3","","","","2"
"Limited","2006","Full Time","inadequately","7","","","","2"
"Limited","2006","Full Time","general elemantary","180","0.358080999917134","0.31426830885478","0.401893690979487","2"
"Limited","2006","Full Time","middle vocational","250","0.0779486279103794","0.068871620838802","0.0870256349819568","2"
"Limited","2006","Full Time","vocational + Abi","46","0.0899247496315715","0.064849725512538","0.114999773750605","2"
"Limited","2006","Full Time","higher vocational","23","","","","2"
"Limited","2006","Full Time","higher education","135","0.0823787964829472","0.0702347149452589","0.0945228780206354","2"
"Limited","2006","Part Time","in school","3","","","","2"
"Limited","2006","Part Time","inadequately","8","","","","2"
"Limited","2006","Part Time","general elemantary","121","0.391754042722768","0.337060791989283","0.446447293456252","2"
"Limited","2006","Part Time","middle vocational","289","0.197746731171377","0.178278994056143","0.21721446828661","2"
"Limited","2006","Part Time","vocational + Abi","36","0.221771588467654","0.167608880946725","0.275934295988583","2"
"Limited","2006","Part Time","higher vocational","18","","","","2"
"Limited","2006","Part Time","higher education","109","0.253546850335658","0.218353596023354","0.288740104647962","2"
"Permanent","2006","Part Time","in school","16","","","","1"
"Permanent","2006","Part Time","inadequately","9","","","","1"
"Permanent","2006","Part Time","general elemantary","185","0.608245957277232","0.553552706543748","0.662939208010716","1"
"Permanent","2006","Part Time","middle vocational","1319","0.802253268828623","0.78278553171339","0.821721005943857","1"
"Permanent","2006","Part Time","vocational + Abi","190","0.778228411532346","0.724065704011417","0.832391119053275","1"
"Permanent","2006","Part Time","higher vocational","202","0.924532104691258","0.889627809880814","0.959436399501701","1"
"Permanent","2006","Part Time","higher education","478","0.746453149664342","0.711259895352038","0.781646403976646","1"
"Permanent","2006","Full Time","general elemantary","280","0.641919000082866","0.598106309020513","0.68573169114522","1"
"Permanent","2006","Full Time","middle vocational","3101","0.922051372089621","0.912974365018043","0.931128379161198","1"
"Permanent","2006","Full Time","vocational + Abi","454","0.910075250368429","0.885000226249395","0.935150274487462","1"
"Permanent","2006","Full Time","higher vocational","611","0.969628275840087","0.956270294840776","0.982986256839398","1"
"Permanent","2006","Full Time","higher education","1834","0.917621203517053","0.905477121979364","0.929765285054741","1"
"Permanent","2006","Full Time","in school","","","","","1"
"Permanent","2006","Full Time","inadequately","34","0.723940346488634","0.587101620349045","0.860779072628222","1"
"Permanent","2006","Not Working","in school","","","","","1"
"Permanent","2006","Not Working","inadequately","","","","","1"
"Permanent","2006","Not Working","general elemantary","8","","","","1"
"Permanent","2006","Not Working","middle vocational","33","0.389458868408629","0.281243472628835","0.497674264188423","1"
"Permanent","2006","Not Working","vocational + Abi","5","","","","1"
"Permanent","2006","Not Working","higher vocational","3","","","","1"
"Permanent","2006","Not Working","higher education","15","","","","1"
"Limited","2007","Not Working","higher vocational","5","","","","2"
"Limited","2007","Not Working","higher education","10","","","","2"
"Limited","2007","Not Working","in school","","","","","2"
"Limited","2007","Not Working","inadequately","1","","","","2"
"Limited","2007","Not Working","general elemantary","15","","","","2"
"Limited","2007","Not Working","middle vocational","42","0.654614264391403","0.547712167054661","0.761516361728145","2"
"Limited","2007","Not Working","vocational + Abi","5","","","","2"
"Limited","2007","Full Time","in school","","","","","2"
"Limited","2007","Full Time","inadequately","6","","","","2"
"Limited","2007","Full Time","general elemantary","150","0.331924309893415","0.285426516323501","0.378422103463329","2"
"Limited","2007","Full Time","middle vocational","288","0.0890035954524613","0.0791927611346293","0.0988144297702934","2"
"Limited","2007","Full Time","vocational + Abi","45","0.111942908564241","0.0842510467127297","0.139634770415752","2"
"Limited","2007","Full Time","higher vocational","25","","","","2"
"Limited","2007","Full Time","higher education","143","0.0859491484087259","0.0731803259206278","0.098717970896824","2"
"Limited","2007","Part Time","in school","6","","","","2"
"Limited","2007","Part Time","inadequately","5","","","","2"
"Limited","2007","Part Time","general elemantary","114","0.399865827360094","0.342487167686045","0.457244487034143","2"
"Limited","2007","Part Time","middle vocational","268","0.181570476941284","0.162483952465314","0.200657001417253","2"
"Limited","2007","Part Time","vocational + Abi","38","0.204488127573591","0.151192186825513","0.25778406832167","2"
"Limited","2007","Part Time","higher vocational","17","","","","2"
"Limited","2007","Part Time","higher education","105","0.245901927868446","0.21085669288805","0.280947162848842","2"
"Permanent","2007","Part Time","in school","10","","","","1"
"Permanent","2007","Part Time","inadequately","14","","","","1"
"Permanent","2007","Part Time","general elemantary","166","0.600134172639906","0.542755512965857","0.657512832313955","1"
"Permanent","2007","Part Time","middle vocational","1299","0.818429523058717","0.799342998582747","0.837516047534686","1"
"Permanent","2007","Part Time","vocational + Abi","182","0.795511872426409","0.74221593167833","0.848807813174487","1"
"Permanent","2007","Part Time","higher vocational","190","0.896825806086541","0.855387450882161","0.938264161290922","1"
"Permanent","2007","Part Time","higher education","475","0.754098072131554","0.719052837151158","0.78914330711195","1"
"Permanent","2007","Full Time","general elemantary","244","0.668075690106585","0.621577896536671","0.714573483676499","1"
"Permanent","2007","Full Time","middle vocational","2948","0.910996404547539","0.901185570229707","0.920807238865371","1"
"Permanent","2007","Full Time","vocational + Abi","453","0.888057091435759","0.860365229584248","0.91574895328727","1"
"Permanent","2007","Full Time","higher vocational","553","0.945879458951177","0.927434268925446","0.964324648976908","1"
"Permanent","2007","Full Time","higher education","1708","0.914050851591274","0.901282029103176","0.926819674079372","1"
"Permanent","2007","Full Time","in school","","","","","1"
"Permanent","2007","Full Time","inadequately","26","","","","1"
"Permanent","2007","Not Working","in school","","","","","1"
"Permanent","2007","Not Working","inadequately","1","","","","1"
"Permanent","2007","Not Working","middle vocational","34","0.345385735608597","0.238483638271855","0.452287832945339","1"
"Permanent","2007","Not Working","vocational + Abi","3","","","","1"
"Permanent","2007","Not Working","higher vocational","8","","","","1"
"Permanent","2007","Not Working","general elemantary","5","","","","1"
"Permanent","2007","Not Working","higher education","15","","","","1"
"Limited","2008","Not Working","in school","1","","","","2"
"Limited","2008","Not Working","inadequately","4","","","","2"
"Limited","2008","Not Working","general elemantary","16","","","","2"
"Limited","2008","Not Working","middle vocational","33","0.540313845906557","0.420979776845582","0.659647914967531","2"
"Limited","2008","Not Working","vocational + Abi","2","","","","2"
"Limited","2008","Not Working","higher vocational","1","","","","2"
"Limited","2008","Not Working","higher education","17","","","","2"
"Limited","2008","Full Time","in school","1","","","","2"
"Limited","2008","Full Time","inadequately","7","","","","2"
"Limited","2008","Full Time","general elemantary","145","0.332922570081148","0.286151691270307","0.37969344889199","2"
"Limited","2008","Full Time","middle vocational","266","0.0918301429902799","0.0817755812953751","0.101884704685185","2"
"Limited","2008","Full Time","vocational + Abi","42","0.0917365479945746","0.0651845454585739","0.118288550530575","2"
"Limited","2008","Full Time","higher vocational","24","","","","2"
"Limited","2008","Full Time","higher education","130","0.0770756139139477","0.0646363609879719","0.0895148668399235","2"
"Limited","2008","Part Time","in school","6","","","","2"
"Limited","2008","Part Time","inadequately","5","","","","2"
"Limited","2008","Part Time","general elemantary","105","0.401690429939917","0.340798865142909","0.462581994736925","2"
"Limited","2008","Part Time","middle vocational","277","0.203996285989747","0.183368634597163","0.224623937382332","2"
"Limited","2008","Part Time","vocational + Abi","45","0.163558941389251","0.116066450563906","0.211051432214596","2"
"Limited","2008","Part Time","higher vocational","20","","","","2"
"Limited","2008","Part Time","higher education","107","0.274277196771524","0.237747083755265","0.310807309787782","2"
"Permanent","2008","Part Time","in school","9","","","","1"
"Permanent","2008","Part Time","inadequately","15","","","","1"
"Permanent","2008","Part Time","general elemantary","144","0.598309570060083","0.537418005263075","0.659201134857092","1"
"Permanent","2008","Part Time","middle vocational","1189","0.796003714010253","0.775376062617668","0.816631365402838","1"
"Permanent","2008","Part Time","vocational + Abi","188","0.836441058610749","0.788948567785404","0.883933549436094","1"
"Permanent","2008","Part Time","higher vocational","175","0.811109381621872","0.756171021498257","0.866047741745487","1"
"Permanent","2008","Part Time","higher education","466","0.725722803228476","0.689192690212218","0.762252916244735","1"
"Permanent","2008","Full Time","general elemantary","245","0.667077429918852","0.62030655110801","0.713848308729693","1"
"Permanent","2008","Full Time","middle vocational","2903","0.90816985700972","0.898115295314815","0.918224418704625","1"
"Permanent","2008","Full Time","vocational + Abi","412","0.908263452005425","0.881711449469425","0.934815454541426","1"
"Permanent","2008","Full Time","higher vocational","519","0.954569021875056","0.937053306153872","0.97208473759624","1"
"Permanent","2008","Full Time","higher education","1636","0.922924386086052","0.910485133160077","0.935363639012028","1"
"Permanent","2008","Full Time","in school","","","","","1"
"Permanent","2008","Full Time","inadequately","26","","","","1"
"Permanent","2008","Not Working","in school","2","","","","1"
"Permanent","2008","Not Working","inadequately","","","","","1"
"Permanent","2008","Not Working","general elemantary","4","","","","1"
"Permanent","2008","Not Working","middle vocational","34","0.459686154093444","0.340352085032469","0.579020223154418","1"
"Permanent","2008","Not Working","vocational + Abi","7","","","","1"
"Permanent","2008","Not Working","higher vocational","4","","","","1"
"Permanent","2008","Not Working","higher education","14","","","","1"
"Limited","2009","Not Working","in school","2","","","","2"
"Limited","2009","Not Working","inadequately","","","","","2"
"Limited","2009","Not Working","general elemantary","5","","","","2"
"Limited","2009","Not Working","middle vocational","21","","","","2"
"Limited","2009","Not Working","vocational + Abi","5","","","","2"
"Limited","2009","Not Working","higher vocational","1","","","","2"
"Limited","2009","Not Working","higher education","11","","","","2"
"Limited","2009","Full Time","in school","1","","","","2"
"Limited","2009","Full Time","inadequately","6","","","","2"
"Limited","2009","Full Time","general elemantary","152","0.346185267734345","0.296903279596478","0.395467255872212","2"
"Limited","2009","Full Time","middle vocational","227","0.0841304255131065","0.0740048886815548","0.0942559623446582","2"
"Limited","2009","Full Time","vocational + Abi","36","0.0699084449944937","0.0454927691097378","0.0943241208792496","2"
"Limited","2009","Full Time","higher vocational","22","","","","2"
"Limited","2009","Full Time","higher education","118","0.0683049081566662","0.0561621124727265","0.0804477038406058","2"
"Limited","2009","Part Time","in school","7","","","","2"
"Limited","2009","Part Time","inadequately","7","","","","2"
"Limited","2009","Part Time","general elemantary","92","0.43810325505312","0.374121139007636","0.502085371098604","2"
"Limited","2009","Part Time","middle vocational","286","0.24148667921413","0.219342971709001","0.263630386719259","2"
"Limited","2009","Part Time","vocational + Abi","31","0.0908893248652555","0.0515401184589374","0.130238531271574","2"
"Limited","2009","Part Time","higher vocational","30","0.131548961050082","0.0839865779372801","0.179111344162884","2"
"Limited","2009","Part Time","higher education","118","0.267767262020682","0.231126038225266","0.304408485816097","2"
"Permanent","2009","Part Time","in school","8","","","","1"
"Permanent","2009","Part Time","inadequately","5","","","","1"
"Permanent","2009","Part Time","general elemantary","139","0.56189674494688","0.497914628901396","0.625878860992364","1"
"Permanent","2009","Part Time","middle vocational","1149","0.75851332078587","0.736369613280741","0.780657028290999","1"
"Permanent","2009","Part Time","vocational + Abi","174","0.909110675134745","0.869761468728426","0.948459881541063","1"
"Permanent","2009","Part Time","higher vocational","164","0.868451038949918","0.820888655837116","0.91601342206272","1"
"Permanent","2009","Part Time","higher education","443","0.732232737979318","0.695591514183903","0.768873961774734","1"
"Permanent","2009","Full Time","general elemantary","206","0.653814732265655","0.604532744127788","0.703096720403522","1"
"Permanent","2009","Full Time","middle vocational","2660","0.915869574486894","0.905744037655342","0.925995111318445","1"
"Permanent","2009","Full Time","in school","","","","","1"
"Permanent","2009","Full Time","inadequately","26","","","","1"
"Permanent","2009","Full Time","vocational + Abi","383","0.930091555005506","0.90567587912075","0.954507230890262","1"
"Permanent","2009","Full Time","higher vocational","478","0.954818536444461","0.936612992592652","0.97302408029627","1"
"Permanent","2009","Full Time","higher education","1540","0.931695091843334","0.919552296159394","0.943837887527273","1"
"Permanent","2009","Not Working","in school","2","","","","1"
"Permanent","2009","Not Working","inadequately","1","","","","1"
"Permanent","2009","Not Working","general elemantary","4","","","","1"
"Permanent","2009","Not Working","higher vocational","5","","","","1"
"Permanent","2009","Not Working","middle vocational","24","","","","1"
"Permanent","2009","Not Working","vocational + Abi","5","","","","1"
"Permanent","2009","Not Working","higher education","9","","","","1"
"Limited","2010","Not Working","in school","1","","","","2"
"Limited","2010","Not Working","inadequately","6","","","","2"
"Limited","2010","Not Working","general elemantary","17","","","","2"
"Limited","2010","Not Working","middle vocational","68","0.476412208212705","0.398038212523275","0.554786203902135","2"
"Limited","2010","Not Working","vocational + Abi","15","","","","2"
"Limited","2010","Not Working","higher vocational","3","","","","2"
"Limited","2010","Not Working","higher education","14","","","","2"
"Limited","2010","Full Time","in school","2","","","","2"
"Limited","2010","Full Time","inadequately","10","","","","2"
"Limited","2010","Full Time","general elemantary","186","0.39298966808009","0.349432149192551","0.43654718696763","2"
"Limited","2010","Full Time","middle vocational","314","0.0950403868368526","0.0855740878168097","0.104506685856896","2"
"Limited","2010","Full Time","vocational + Abi","49","0.0768136778524856","0.0555059850729355","0.0981213706320358","2"
"Limited","2010","Full Time","higher vocational","34","0.0467083846949737","0.0303984239649904","0.0630183454249571","2"
"Limited","2010","Full Time","higher education","196","0.0893602432079596","0.0773524299139694","0.10136805650195","2"
"Limited","2010","Part Time","in school","9","","","","2"
"Limited","2010","Part Time","inadequately","11","","","","2"
"Limited","2010","Part Time","general elemantary","141","0.411443003676798","0.359962399278122","0.462923608075475","2"
"Limited","2010","Part Time","middle vocational","393","0.206098996713178","0.188593018846148","0.223604974580209","2"
"Limited","2010","Part Time","vocational + Abi","54","0.158586920134306","0.122878274673523","0.194295565595089","2"
"Limited","2010","Part Time","higher vocational","32","0.145901733561587","0.101053663515155","0.190749803608018","2"
"Limited","2010","Part Time","higher education","193","0.234284988039423","0.205710222251856","0.26285975382699","2"
"Permanent","2010","Part Time","in school","16","","","","1"
"Permanent","2010","Part Time","inadequately","26","","","","1"
"Permanent","2010","Part Time","general elemantary","210","0.588556996323202","0.537076391924525","0.640037600721878","1"
"Permanent","2010","Part Time","middle vocational","1658","0.793901003286821","0.776395025419791","0.811406981153852","1"
"Permanent","2010","Part Time","vocational + Abi","348","0.841413079865694","0.805704434404911","0.877121725326477","1"
"Permanent","2010","Part Time","higher vocational","206","0.854098266438413","0.809250196391982","0.898946336484845","1"
"Permanent","2010","Part Time","higher education","651","0.765715011960577","0.73714024617301","0.794289777748144","1"
"Permanent","2010","Full Time","general elemantary","297","0.60701033191991","0.56345281303237","0.650567850807449","1"
"Permanent","2010","Full Time","middle vocational","3373","0.904959613163147","0.895493314143104","0.91442591218319","1"
"Permanent","2010","Full Time","in school","1","","","","1"
"Permanent","2010","Full Time","inadequately","42","0.873109182001519","0.782641014080122","0.963577349922917","1"
"Permanent","2010","Full Time","vocational + Abi","551","0.923186322147514","0.901878629367964","0.944494014927064","1"
"Permanent","2010","Full Time","higher vocational","609","0.953291615305026","0.936981654575043","0.96960157603501","1"
"Permanent","2010","Full Time","higher education","1972","0.91063975679204","0.89863194349805","0.922647570086031","1"
"Permanent","2010","Not Working","higher vocational","6","","","","1"
"Permanent","2010","Not Working","general elemantary","16","","","","1"
"Permanent","2010","Not Working","vocational + Abi","18","","","","1"
"Permanent","2010","Not Working","higher education","30","0.3232210207338","0.185025176909892","0.461416864557709","1"
"Permanent","2010","Not Working","in school","3","","","","1"
"Permanent","2010","Not Working","inadequately","1","","","","1"
"Permanent","2010","Not Working","middle vocational","88","0.523587791787295","0.445213796097865","0.601961787476725","1"
"Limited","2011","Full Time","in school","5","","","","2"
"Limited","2011","Full Time","inadequately","9","","","","2"
"Limited","2011","Full Time","general elemantary","211","0.366365802102488","0.327389035471252","0.405342568733724","2"
"Limited","2011","Full Time","middle vocational","365","0.100195149931458","0.091153084822636","0.109237215040281","2"
"Limited","2011","Full Time","vocational + Abi","66","0.103118197941793","0.0807802457199167","0.12545615016367","2"
"Limited","2011","Full Time","higher vocational","36","0.040992063931416","0.0267832350073199","0.0552008928555121","2"
"Limited","2011","Full Time","higher education","231","0.0989460021511486","0.0874087407494549","0.110483263552842","2"
"Limited","2011","Part Time","in school","7","","","","2"
"Limited","2011","Part Time","inadequately","23","","","","2"
"Limited","2011","Part Time","general elemantary","150","0.331557369205187","0.287112578199912","0.376002160210463","2"
"Limited","2011","Part Time","middle vocational","474","0.203074324341757","0.187874881788881","0.218273766894634","2"
"Limited","2011","Part Time","vocational + Abi","78","0.141587226695201","0.111990436779384","0.171184016611019","2"
"Limited","2011","Part Time","higher vocational","35","0.199299612867848","0.152921410867732","0.245677814867965","2"
"Limited","2011","Part Time","higher education","193","0.22805913100103","0.202460072538642","0.253658189463418","2"
"Limited","2011","Not Working","in school","1","","","","2"
"Limited","2011","Not Working","inadequately","3","","","","2"
"Limited","2011","Not Working","general elemantary","22","","","","2"
"Limited","2011","Not Working","middle vocational","71","0.551802981832065","0.475691063176356","0.627914900487773","2"
"Limited","2011","Not Working","vocational + Abi","8","","","","2"
"Limited","2011","Not Working","higher vocational","2","","","","2"
"Limited","2011","Not Working","higher education","31","0.304145616253472","0.202699713842079","0.405591518664866","2"
"Permanent","2011","Part Time","in school","12","","","","1"
"Permanent","2011","Part Time","inadequately","33","0.503606044987827","0.372653848657345","0.63455824131831","1"
"Permanent","2011","Part Time","general elemantary","281","0.668442630794813","0.623997839789537","0.712887421800088","1"
"Permanent","2011","Part Time","middle vocational","2217","0.796925675658243","0.781726233105366","0.812125118211119","1"
"Permanent","2011","Part Time","vocational + Abi","455","0.858412773304799","0.828815983388981","0.888009563220616","1"
"Permanent","2011","Part Time","higher vocational","250","0.800700387132152","0.754322185132035","0.847078589132268","1"
"Permanent","2011","Part Time","higher education","839","0.77194086899897","0.746341810536582","0.797539927461358","1"
"Permanent","2011","Full Time","general elemantary","376","0.633634197897512","0.594657431266276","0.672610964528748","1"
"Permanent","2011","Full Time","middle vocational","3871","0.899804850068542","0.890762784959719","0.908846915177364","1"
"Permanent","2011","Full Time","in school","","","","","1"
"Permanent","2011","Full Time","inadequately","49","0.917568521298794","0.846790259560373","0.988346783037216","1"
"Permanent","2011","Full Time","higher education","2342","0.901053997848851","0.889516736447158","0.912591259250545","1"
"Permanent","2011","Not Working","higher education","48","0.695854383746528","0.594408481335134","0.797300286157921","1"
"Permanent","2011","Full Time","vocational + Abi","646","0.896881802058207","0.87454384983633","0.919219754280083","1"
"Permanent","2011","Full Time","higher vocational","712","0.959007936068584","0.944799107144488","0.97321676499268","1"
"Permanent","2011","Not Working","general elemantary","17","","","","1"
"Permanent","2011","Not Working","vocational + Abi","26","","","","1"
"Permanent","2011","Not Working","higher vocational","8","","","","1"
"Permanent","2011","Not Working","inadequately","4","","","","1"
"Permanent","2011","Not Working","middle vocational","93","0.448197018167936","0.372085099512227","0.524308936823644","1"
"Permanent","2011","Not Working","in school","3","","","","1"
"Limited","2012","Full Time","in school","","","","","2"
"Limited","2012","Full Time","inadequately","19","","","","2"
"Limited","2012","Full Time","general elemantary","226","0.326891634115183","0.289544595029065","0.3642386732013","2"
"Limited","2012","Full Time","middle vocational","409","0.100422557843353","0.0913445534607713","0.109500562225934","2"
"Limited","2012","Full Time","vocational + Abi","73","0.123791500755068","0.0999167664404122","0.147666235069724","2"
"Limited","2012","Full Time","higher vocational","39","0.05566798208718","0.0393350089379904","0.0720009552363695","2"
"Limited","2012","Full Time","higher education","224","0.108505673346329","0.0962944384041202","0.120716908288538","2"
"Limited","2012","Part Time","in school","12","","","","2"
"Limited","2012","Part Time","inadequately","20","","","","2"
"Limited","2012","Part Time","general elemantary","165","0.319192572643719","0.276264882444948","0.362120262842489","2"
"Limited","2012","Part Time","middle vocational","503","0.207405131639133","0.192011720776589","0.222798542501676","2"
"Limited","2012","Part Time","vocational + Abi","82","0.147792226093581","0.117969510814337","0.177614941372824","2"
"Limited","2012","Part Time","higher vocational","22","","","","2"
"Limited","2012","Part Time","higher education","207","0.248475227101512","0.222136121697211","0.274814332505814","2"
"Limited","2012","Not Working","in school","3","","","","2"
"Limited","2012","Not Working","inadequately","5","","","","2"
"Limited","2012","Not Working","general elemantary","22","","","","2"
"Limited","2012","Not Working","middle vocational","74","0.333551166933845","0.267375942413489","0.3997263914542","2"
"Limited","2012","Not Working","vocational + Abi","11","","","","2"
"Limited","2012","Not Working","higher vocational","1","","","","2"
"Limited","2012","Not Working","higher education","19","","","","2"
"Permanent","2012","Part Time","in school","21","","","","1"
"Permanent","2012","Part Time","inadequately","42","0.610396568866395","0.489010268644576","0.731782869088214","1"
"Permanent","2012","Part Time","general elemantary","288","0.680807427356281","0.637879737157511","0.723735117555051","1"
"Permanent","2012","Part Time","middle vocational","2162","0.792594868360867","0.777201457498324","0.807988279223411","1"
"Permanent","2012","Part Time","vocational + Abi","462","0.852207773906419","0.822385058627176","0.882030489185663","1"
"Permanent","2012","Part Time","higher vocational","216","0.859121279880581","0.814922574426734","0.903319985334428","1"
"Permanent","2012","Part Time","higher education","827","0.751524772898488","0.725185667494186","0.777863878302789","1"
"Permanent","2012","Full Time","general elemantary","380","0.673108365884817","0.635761326798699","0.710455404970935","1"
"Permanent","2012","Full Time","middle vocational","3802","0.899577442156647","0.890499437774066","0.908655446539229","1"
"Permanent","2012","Full Time","in school","","","","","1"
"Permanent","2012","Full Time","inadequately","52","0.831630771870628","0.744591439237709","0.918670104503547","1"
"Permanent","2012","Full Time","vocational + Abi","658","0.876208499244932","0.852333764930276","0.900083233559588","1"
"Permanent","2012","Full Time","higher education","2268","0.891494326653671","0.879283091711462","0.90370556159588","1"
"Permanent","2012","Full Time","higher vocational","718","0.94433201791282","0.92799904476363","0.96066499106201","1"
"Permanent","2012","Not Working","higher education","44","0.601949403281949","0.481077057640708","0.722821748923191","1"
"Permanent","2012","Not Working","inadequately","4","","","","1"
"Permanent","2012","Not Working","general elemantary","24","","","","1"
"Permanent","2012","Not Working","in school","1","","","","1"
"Permanent","2012","Not Working","middle vocational","121","0.666448833066155","0.6002736085458","0.732624057586511","1"
