"plb0037_h","year","e11102","hgtyp1hh","n","percent","lower_confidence","upper_confidence","value"
"Limited","2012","Employed","Single parent ","350","0.257459267342787","0.236088531584942","0.278830003100632","2"
"Limited","2012","Employed","Couple + C. LE 16 ","545","0.11331923047454","0.104346295318935","0.122292165630145","2"
"Limited","2012","Not Employed","1-pers.-HH","16","","","","2"
"Limited","2012","Not Employed","(Married) couple without C. ","11","","","","2"
"Limited","2012","Employed","Couple + C. GT 16 ","356","0.220407397213055","0.201415450460737","0.239399343965373","2"
"Limited","2012","Not Employed","Single parent ","29","","","","2"
"Limited","2012","Not Employed","Couple + C. LE 16 ","53","0.285969735327867","0.221030082033775","0.350909388621959","2"
"Limited","2012","Not Employed","Couple + C. GT 16 ","13","","","","2"
"Limited","2012","Not Employed","Couple + C. LE and GT 16","17","","","","2"
"Limited","2012","Employed","1-pers.-HH","250","0.16189926982261","0.142793939896127","0.181004599749094","2"
"Limited","2012","Employed","(Married) couple without C. ","317","0.110801234834838","0.0995654347726957","0.122037034896981","2"
"Limited","2012","Employed","Couple + C. LE and GT 16","254","0.212776458102417","0.189773052992714","0.235779863212121","2"
"Permanent","2012","Not Employed","1-pers.-HH","19","","","","1"
"Permanent","2012","Not Employed","(Married) couple without C. ","19","","","","1"
"Permanent","2012","Not Employed","Single parent ","26","","","","1"
"Permanent","2012","Not Employed","Couple + C. LE 16 ","133","0.714030264672133","0.649090611378041","0.778969917966225","1"
"Permanent","2012","Not Employed","Couple + C. LE and GT 16","18","","","","1"
"Permanent","2012","Employed","1-pers.-HH","1178","0.83810073017739","0.818995400250906","0.857206060103873","1"
"Permanent","2012","Employed","(Married) couple without C. ","2681","0.889198765165162","0.877962965103019","0.900434565227304","1"
"Permanent","2012","Employed","Single parent ","1258","0.742540732657213","0.721169996899368","0.763911468415058","1"
"Permanent","2012","Employed","Couple + C. LE 16 ","4249","0.88668076952546","0.877707834369855","0.895653704681065","1"
"Permanent","2012","Not Employed","Couple + C. GT 16 ","16","","","","1"
"Permanent","2012","Employed","Couple + C. LE and GT 16","962","0.787223541897583","0.764220136787879","0.810226947007286","1"
"Permanent","2012","Employed","Couple + C. GT 16 ","1474","0.779592602786945","0.760600656034627","0.798584549539263","1"
"Limited","2013","Not Employed","1-pers.-HH","84","0.348495102753759","0.290239364349502","0.406750841158016","2"
"Limited","2013","Employed","Single parent ","343","0.237233483512241","0.216070054501204","0.258396912523278","2"
"Limited","2013","Employed","Couple + C. LE 16 ","500","0.100664823456643","0.0917541466029461","0.109575500310339","2"
"Limited","2013","Not Employed","(Married) couple without C. ","118","0.223609472441708","0.18840140676162","0.258817538121795","2"
"Limited","2013","Not Employed","Single parent ","84","0.429770502521256","0.362655735076686","0.496885269965827","2"
"Limited","2013","Not Employed","Couple + C. LE 16 ","243","0.209302886194438","0.185541510498264","0.233064261890611","2"
"Limited","2013","Not Employed","Couple + C. GT 16 ","120","0.25319103555835","0.21125358853148","0.29512848258522","2"
"Limited","2013","Not Employed","Couple + C. LE and GT 16","108","0.296133704495767","0.247097710995296","0.345169697996238","2"
"Limited","2013","Employed","1-pers.-HH","243","0.167707698365667","0.147822373776045","0.18759302295529","2"
"Limited","2013","Employed","(Married) couple without C. ","319","0.110252494013813","0.0986824105386189","0.121822577489008","2"
"Limited","2013","Employed","Couple + C. GT 16 ","311","0.215805816629027","0.195926176365993","0.23568545689206","2"
"Limited","2013","Employed","Couple + C. LE and GT 16","253","0.195494054954875","0.172980640335392","0.218007469574358","2"
"Permanent","2013","Not Employed","1-pers.-HH","173","0.651504897246241","0.593249158841984","0.709760635650498","1"
"Permanent","2013","Not Employed","(Married) couple without C. ","420","0.776390527558293","0.741182461878205","0.81159859323838","1"
"Permanent","2013","Not Employed","Single parent ","125","0.570229497478744","0.503114730034173","0.637344264923314","1"
"Permanent","2013","Not Employed","Couple + C. LE 16 ","883","0.790697113805562","0.766935738109389","0.814458489501736","1"
"Permanent","2013","Not Employed","Couple + C. LE and GT 16","225","0.703866295504233","0.654830302003762","0.752902289004704","1"
"Permanent","2013","Employed","1-pers.-HH","1113","0.832292301634333","0.81240697704471","0.852177626223955","1"
"Permanent","2013","Employed","(Married) couple without C. ","2496","0.889747505986186","0.878177422510992","0.901317589461381","1"
"Permanent","2013","Employed","Single parent ","1209","0.762766516487759","0.741603087476723","0.783929945498796","1"
"Permanent","2013","Employed","Couple + C. LE 16 ","3880","0.899335176543357","0.890424499689661","0.908245853397054","1"
"Permanent","2013","Not Employed","Couple + C. GT 16 ","293","0.74680896444165","0.70487151741478","0.78874641146852","1"
"Permanent","2013","Employed","Couple + C. LE and GT 16","939","0.804505945045125","0.781992530425642","0.827019359664608","1"
"Permanent","2013","Employed","Couple + C. GT 16 ","1334","0.784194183370973","0.76431454310794","0.804073823634007","1"
"Limited","2014","Not Employed","1-pers.-HH","14","","","","2"
"Limited","2014","Not Employed","(Married) couple without C. ","37","0.500991276267106","0.391426174019282","0.610556378514929","2"
"Limited","2014","Employed","Single parent ","321","0.256440069575929","0.233376206400648","0.279503932751211","2"
"Limited","2014","Employed","Couple + C. LE 16 ","556","0.120077510021599","0.110627458135323","0.129527561907875","2"
"Limited","2014","Not Employed","Single parent ","44","0.653378991535809","0.538567291646458","0.768190691425159","2"
"Limited","2014","Not Employed","Couple + C. LE 16 ","61","0.383244671195222","0.312805041550413","0.453684300840031","2"
"Limited","2014","Not Employed","Couple + C. GT 16 ","32","0.561819772283406","0.441200609210916","0.682438935355895","2"
"Limited","2014","Not Employed","Couple + C. LE and GT 16","29","","","","2"
"Limited","2014","Employed","1-pers.-HH","247","0.173905533661368","0.154260551919368","0.193550515403368","2"
"Limited","2014","Employed","(Married) couple without C. ","356","0.11639898176572","0.105067491309675","0.127730472221765","2"
"Limited","2014","Employed","Couple + C. GT 16 ","346","0.212748031256809","0.193714636155213","0.231781426358405","2"
"Limited","2014","Employed","Couple + C. LE and GT 16","300","0.21781342705836","0.195571845222375","0.240055008894346","2"
"Permanent","2014","Not Employed","1-pers.-HH","19","","","","1"
"Permanent","2014","Not Employed","(Married) couple without C. ","43","0.499008723732894","0.389443621485071","0.608573825980718","1"
"Permanent","2014","Not Employed","Single parent ","22","","","","1"
"Permanent","2014","Not Employed","Couple + C. LE 16 ","122","0.616755328804778","0.546315699159969","0.687194958449587","1"
"Permanent","2014","Not Employed","Couple + C. LE and GT 16","34","0.561247808588783","0.438711499520201","0.683784117657366","1"
"Permanent","2014","Employed","1-pers.-HH","1183","0.826094466338632","0.806449484596632","0.845739448080632","1"
"Permanent","2014","Employed","(Married) couple without C. ","2721","0.88360101823428","0.872269527778235","0.894932508690325","1"
"Permanent","2014","Employed","Couple + C. LE 16 ","3989","0.879922489978401","0.870472438092125","0.889372541864677","1"
"Permanent","2014","Employed","Single parent ","1056","0.743559930424071","0.720496067248789","0.766623793599352","1"
"Permanent","2014","Not Employed","Couple + C. GT 16 ","33","0.438180227716595","0.317561064644105","0.558799390789084","1"
"Permanent","2014","Employed","Couple + C. GT 16 ","1430","0.787251968743191","0.768218573641595","0.806285363844787","1"
"Permanent","2014","Employed","Couple + C. LE and GT 16","1023","0.78218657294164","0.759944991105654","0.804428154777625","1"
"Limited","2015","Not Employed","1-pers.-HH","70","0.398160978038301","0.327621580585002","0.468700375491601","2"
"Limited","2015","Not Employed","(Married) couple without C. ","116","0.333128612571216","0.285360365992066","0.380896859150367","2"
"Limited","2015","Employed","Single parent ","307","0.265100365779424","0.241298233671817","0.288902497887032","2"
"Limited","2015","Employed","Couple + C. LE 16 ","504","0.119019009543442","0.109228360082311","0.128809659004573","2"
"Limited","2015","Not Employed","Single parent ","45","0.620566646281591","0.516796981185811","0.72433631137737","2"
"Limited","2015","Not Employed","Couple + C. LE 16 ","137","0.325553924112678","0.282114964729849","0.368992883495507","2"
"Limited","2015","Not Employed","Couple + C. GT 16 ","37","0.547010266294588","0.433594312467582","0.660426220121595","2"
"Limited","2015","Not Employed","Couple + C. LE and GT 16","47","0.590523576182589","0.485365769466696","0.695681382898483","2"
"Limited","2015","Employed","1-pers.-HH","247","0.165193140806582","0.145578961980684","0.184807319632479","2"
"Limited","2015","Employed","(Married) couple without C. ","311","0.0996708596309869","0.0887227684546608","0.110618950807313","2"
"Limited","2015","Employed","Couple + C. GT 16 ","346","0.218326614218218","0.198735002704053","0.237918225732384","2"
"Limited","2015","Employed","Couple + C. LE and GT 16","290","0.2099101230688","0.18771263818492","0.232107607952679","2"
"Permanent","2015","Not Employed","1-pers.-HH","115","0.601839021961699","0.5312996245084","0.672378419414999","1"
"Permanent","2015","Not Employed","(Married) couple without C. ","258","0.666871387428784","0.619103140849633","0.714639634007934","1"
"Permanent","2015","Not Employed","Single parent ","39","0.379433353718409","0.27566368862263","0.483203018814189","1"
"Permanent","2015","Not Employed","Couple + C. LE 16 ","310","0.674446075887322","0.631007116504493","0.717885035270151","1"
"Permanent","2015","Not Employed","Couple + C. LE and GT 16","37","0.409476423817411","0.304318617101518","0.514634230533304","1"
"Permanent","2015","Employed","1-pers.-HH","1130","0.834806859193418","0.815192680367521","0.854421038019316","1"
"Permanent","2015","Employed","(Married) couple without C. ","2565","0.900329140369013","0.889381049192687","0.911277231545339","1"
"Permanent","2015","Employed","Couple + C. LE 16 ","3698","0.880980990456558","0.871190340995427","0.890771639917689","1"
"Permanent","2015","Employed","Single parent ","1014","0.734899634220576","0.711097502112968","0.758701766328183","1"
"Permanent","2015","Not Employed","Couple + C. GT 16 ","37","0.452989733705412","0.339573779878405","0.566405687532418","1"
"Permanent","2015","Employed","Couple + C. LE and GT 16","1003","0.7900898769312","0.767892392047321","0.81228736181508","1"
"Permanent","2015","Employed","Couple + C. GT 16 ","1362","0.781673385781782","0.762081774267616","0.801264997295947","1"
"Limited","2016","Not Employed","1-pers.-HH","124","0.787589807039877","0.725556122725452","0.849623491354302","2"
"Limited","2016","Not Employed","(Married) couple without C. ","39","0.617402389926688","0.501025708380052","0.733779071473324","2"
"Limited","2016","Employed","Single parent ","295","0.249171504830357","0.225048346184884","0.273294663475831","2"
"Limited","2016","Employed","Couple + C. LE 16 ","455","0.108173090644844","0.0985320285844885","0.1178141527052","2"
"Limited","2016","Employed","Couple + C. GT 16 ","356","0.23749935217366","0.216783256561957","0.258215447785363","2"
"Limited","2016","Employed","Couple + C. LE and GT 16","277","0.218277248827511","0.195665472024033","0.240889025630989","2"
"Limited","2016","Not Employed","Single parent ","56","0.611563273360304","0.5054214796263","0.717705067094307","2"
"Limited","2016","Not Employed","Couple + C. LE 16 ","136","0.273277128986174","0.218035796717328","0.32851846125502","2"
"Limited","2016","Not Employed","Couple + C. GT 16 ","25","","","","2"
"Limited","2016","Not Employed","Couple + C. LE and GT 16","54","0.422304734142766","0.316044339596904","0.528565128688627","2"
"Limited","2016","Employed","1-pers.-HH","272","0.184703729457541","0.164340036161121","0.20506742275396","2"
"Limited","2016","Employed","(Married) couple without C. ","393","0.117738460641132","0.1061492297469","0.129327691535364","2"
"Permanent","2016","Not Employed","1-pers.-HH","43","0.212410192960123","0.150376508645698","0.274443877274548","1"
"Permanent","2016","Not Employed","(Married) couple without C. ","28","","","","1"
"Permanent","2016","Not Employed","Single parent ","25","","","","1"
"Permanent","2016","Not Employed","Couple + C. LE 16 ","114","0.726722871013826","0.67148153874498","0.781964203282672","1"
"Permanent","2016","Not Employed","Couple + C. LE and GT 16","29","","","","1"
"Permanent","2016","Not Employed","Couple + C. GT 16 ","16","","","","1"
"Permanent","2016","Employed","1-pers.-HH","1123","0.815296270542459","0.79493257724604","0.835659963838878","1"
"Permanent","2016","Employed","(Married) couple without C. ","2578","0.882261539358868","0.870672308464636","0.8938507702531","1"
"Permanent","2016","Employed","Couple + C. LE 16 ","3532","0.891826909355156","0.8821858472948","0.901467971415511","1"
"Permanent","2016","Employed","Single parent ","940","0.750828495169642","0.726705336524169","0.774951653815116","1"
"Permanent","2016","Employed","Couple + C. GT 16 ","1265","0.76250064782634","0.741784552214637","0.783216743438043","1"
"Permanent","2016","Employed","Couple + C. LE and GT 16","1005","0.781722751172489","0.759110974369011","0.804334527975967","1"
"Limited","2017","Not Employed","1-pers.-HH","197","0.650722562552828","0.592322769644392","0.709122355461264","2"
"Limited","2017","Not Employed","(Married) couple without C. ","51","0.509144865448123","0.412600522324312","0.605689208571935","2"
"Limited","2017","Employed","Single parent ","292","0.246474413721254","0.222819143061706","0.270129684380802","2"
"Limited","2017","Employed","Couple + C. LE 16 ","455","0.098884738136703","0.0899060496802825","0.107863426593123","2"
"Limited","2017","Employed","Couple + C. GT 16 ","406","0.22176856095792","0.203479111156048","0.240058010759792","2"
"Limited","2017","Employed","Couple + C. LE and GT 16","293","0.205082492179436","0.184000195588309","0.226164788770563","2"
"Limited","2017","Not Employed","Single parent ","57","0.60290427558584","0.497000132091953","0.708808419079728","2"
"Limited","2017","Not Employed","Couple + C. LE 16 ","162","0.403170537393706","0.345918221660886","0.460422853126525","2"
"Limited","2017","Not Employed","Couple + C. GT 16 ","33","0.500005528966937","0.365394649857396","0.634616408076477","2"
"Limited","2017","Not Employed","Couple + C. LE and GT 16","56","0.409436782571669","0.303005869082613","0.515867696060726","2"
"Limited","2017","Employed","1-pers.-HH","370","0.179601967444713","0.161769725831361","0.197434209058065","2"
"Limited","2017","Employed","(Married) couple without C. ","420","0.11389981002412","0.103398908820174","0.124400711228065","2"
"Permanent","2017","Not Employed","1-pers.-HH","59","0.349277437447172","0.290877644538736","0.407677230355608","1"
"Permanent","2017","Not Employed","(Married) couple without C. ","52","0.490855134551876","0.394310791428065","0.587399477675688","1"
"Permanent","2017","Not Employed","Single parent ","25","","","","1"
"Permanent","2017","Not Employed","Couple + C. LE 16 ","120","0.596829462606294","0.539577146873475","0.654081778339114","1"
"Permanent","2017","Not Employed","Couple + C. LE and GT 16","26","","","","1"
"Permanent","2017","Employed","1-pers.-HH","1410","0.820398032555287","0.802565790941935","0.838230274168639","1"
"Permanent","2017","Employed","(Married) couple without C. ","3096","0.88610018997588","0.875599288771935","0.896601091179826","1"
"Permanent","2017","Not Employed","Couple + C. GT 16 ","20","","","","1"
"Permanent","2017","Employed","Couple + C. LE 16 ","3791","0.901115261863297","0.892136573406876","0.910093950319717","1"
"Permanent","2017","Employed","Single parent ","983","0.753525586278746","0.729870315619198","0.777180856938294","1"
"Permanent","2017","Employed","Couple + C. GT 16 ","1576","0.77823143904208","0.759941989240209","0.796520888843952","1"
"Permanent","2017","Employed","Couple + C. LE and GT 16","1116","0.794917507820564","0.773835211229437","0.815999804411691","1"
"Limited","2018","Not Employed","1-pers.-HH","184","0.635641615859747","0.575746308787355","0.69553692293214","2"
"Limited","2018","Not Employed","(Married) couple without C. ","37","0.498728037311465","0.377176624313365","0.620279450309564","2"
"Limited","2018","Not Employed","Single parent ","61","0.665587639576596","0.568654745462638","0.762520533690554","2"
"Limited","2018","Not Employed","Couple + C. LE 16 ","202","0.552804416160437","0.496820756914157","0.608788075406717","2"
"Limited","2018","Not Employed","Couple + C. GT 16 ","26","","","","2"
"Limited","2018","Not Employed","Couple + C. LE and GT 16","83","0.669644406992561","0.583305087712788","0.755983726272334","2"
"Limited","2018","Employed","1-pers.-HH","403","0.164039470227249","0.147548342858998","0.180530597595501","2"
"Limited","2018","Employed","(Married) couple without C. ","412","0.119909349361381","0.10905834828367","0.130760350439091","2"
"Limited","2018","Employed","Single parent ","306","0.254347810649182","0.230339770727869","0.278355850570496","2"
"Limited","2018","Employed","Couple + C. LE 16 ","480","0.104586481072206","0.0951593957433223","0.114013566401089","2"
"Limited","2018","Employed","Couple + C. GT 16 ","380","0.1974412508101","0.179494966132709","0.215387535487491","2"
"Limited","2018","Employed","Couple + C. LE and GT 16","277","0.181911015760782","0.161579639726649","0.202242391794916","2"
"Permanent","2018","Not Employed","1-pers.-HH","64","0.364358384140253","0.30446307706786","0.424253691212645","1"
"Permanent","2018","Not Employed","(Married) couple without C. ","28","","","","1"
"Permanent","2018","Not Employed","Single parent ","30","0.334412360423404","0.237479466309446","0.431345254537362","1"
"Permanent","2018","Not Employed","Couple + C. LE and GT 16","31","0.330355593007439","0.244016273727666","0.416694912287212","1"
"Permanent","2018","Not Employed","Couple + C. LE 16 ","101","0.447195583839563","0.391211924593283","0.503179243085843","1"
"Permanent","2018","Employed","1-pers.-HH","1534","0.835960529772751","0.8194694024045","0.852451657141002","1"
"Permanent","2018","Not Employed","Couple + C. GT 16 ","17","","","","1"
"Permanent","2018","Employed","(Married) couple without C. ","3031","0.880090650638619","0.869239649560909","0.89094165171633","1"
"Permanent","2018","Employed","Single parent ","958","0.745652189350818","0.721644149429504","0.769660229272131","1"
"Permanent","2018","Employed","Couple + C. LE 16 ","3568","0.895413518927794","0.885986433598911","0.904840604256678","1"
"Permanent","2018","Employed","Couple + C. GT 16 ","1510","0.8025587491899","0.784612464512509","0.820505033867291","1"
"Permanent","2018","Employed","Couple + C. LE and GT 16","1106","0.818088984239217","0.797757608205084","0.838420360273351","1"
"Limited","2019","Not Employed","1-pers.-HH","136","0.585268339177384","0.516816887349074","0.653719791005693","2"
"Limited","2019","Not Employed","(Married) couple without C. ","35","0.264047489054693","0.176321526817435","0.351773451291952","2"
"Limited","2019","Not Employed","Single parent ","66","0.655684164524906","0.562088369054779","0.749279959995033","2"
"Limited","2019","Not Employed","Couple + C. LE 16 ","165","0.407983819617407","0.350926164567075","0.465041474667738","2"
"Limited","2019","Not Employed","Couple + C. GT 16 ","40","0.460322559014643","0.351102763467303","0.569542354561983","2"
"Limited","2019","Not Employed","Couple + C. LE and GT 16","88","0.598601605380416","0.517692893139057","0.679510317621774","2"
"Limited","2019","Employed","1-pers.-HH","454","0.157723654292157","0.141891685626912","0.173555622957402","2"
"Limited","2019","Employed","(Married) couple without C. ","394","0.111088320457175","0.10053809344464","0.121638547469709","2"
"Limited","2019","Employed","Single parent ","277","0.237150850209293","0.212994913305867","0.261306787112719","2"
"Limited","2019","Employed","Couple + C. LE 16 ","461","0.105313947348808","0.0953991354774963","0.11522875922012","2"
"Limited","2019","Employed","Couple + C. GT 16 ","326","0.180160305639234","0.162138609435145","0.198182001843323","2"
"Limited","2019","Employed","Couple + C. LE and GT 16","305","0.190499499846573","0.169833075570922","0.211165924122223","2"
"Permanent","2019","Not Employed","1-pers.-HH","63","0.414731660822617","0.346280208994307","0.483183112650926","1"
"Permanent","2019","Not Employed","(Married) couple without C. ","62","0.735952510945307","0.648226548708048","0.823678473182565","1"
"Permanent","2019","Not Employed","Single parent ","33","0.344315835475094","0.250720040004967","0.437911630945221","1"
"Permanent","2019","Not Employed","Couple + C. LE 16 ","120","0.592016180382593","0.534958525332261","0.649073835432925","1"
"Permanent","2019","Not Employed","Couple + C. LE and GT 16","53","0.401398394619584","0.320489682378226","0.482307106860943","1"
"Permanent","2019","Employed","1-pers.-HH","1582","0.842276345707843","0.826444377042598","0.858108314373088","1"
"Permanent","2019","Employed","(Married) couple without C. ","3014","0.888911679542825","0.878361452530291","0.89946190655536","1"
"Permanent","2019","Employed","Single parent ","914","0.762849149790708","0.738693212887282","0.787005086694134","1"
"Permanent","2019","Not Employed","Couple + C. GT 16 ","40","0.539677440985357","0.430457645438017","0.648897236532697","1"
"Permanent","2019","Employed","Couple + C. LE 16 ","3221","0.894686052651192","0.88477124077988","0.904600864522504","1"
"Permanent","2019","Employed","Couple + C. GT 16 ","1421","0.819839694360766","0.801817998156677","0.837861390564855","1"
"Permanent","2019","Employed","Couple + C. LE and GT 16","1082","0.809500500153427","0.788834075877777","0.830166924429078","1"
