"plh0178","year","regtyp","sex","n","percent","lower_confidence","upper_confidence","value"
"2 on Scale 1 to 10","1991","Rural Area","Male","100","0.0378752591717785","0.0299699732956779","0.045780545047879","2"
"2 on Scale 1 to 10","1991","Rural Area","Female","108","0.0421398609764441","0.034075080227483","0.0502046417254052","2"
"3 on Scale 1 to 10","1991","Rural Area","Male","155","0.0660101209394971","0.055727580382829","0.0762926614961652","3"
"3 on Scale 1 to 10","1991","Rural Area","Female","161","0.0529034088301597","0.0439180809258589","0.0618887367344605","3"
"3 on Scale 1 to 10","1991","Urban Area","Female","273","0.0492695309385696","0.0429739170521256","0.0555651448250136","3"
"3 on Scale 1 to 10","1991","Urban Area","Male","231","0.0468801055076041","0.040598487540841","0.0531617234743672","3"
"4 on Scale 1 to 10","1991","Rural Area","Male","122","0.0526818250007535","0.0434305322876712","0.0619331177138358","4"
"4 on Scale 1 to 10","1991","Rural Area","Female","162","0.062335206060534","0.0526304310764208","0.0720399810446473","4"
"4 on Scale 1 to 10","1991","Urban Area","Female","305","0.0589827121052557","0.0521297025916135","0.0658357216188978","4"
"4 on Scale 1 to 10","1991","Urban Area","Male","256","0.0571768167481532","0.0502771426841755","0.0640764908121308","4"
"5 on Scale 1 to 10","1991","Urban Area","Male","519","0.11568216958465","0.106177415914503","0.125186923254797","5"
"5 on Scale 1 to 10","1991","Urban Area","Female","613","0.125240714683223","0.115612689584116","0.13486873978233","5"
"5 on Scale 1 to 10","1991","Rural Area","Male","301","0.118078351173015","0.104714727915686","0.131441974430345","5"
"5 on Scale 1 to 10","1991","Rural Area","Female","339","0.124026372164145","0.110795224952704","0.137257519375586","5"
"6 on Scale 1 to 10","1991","Urban Area","Female","441","0.0881119066941969","0.079866572995679","0.0963572403927149","6"
"6 on Scale 1 to 10","1991","Rural Area","Male","208","0.0910640775750203","0.0791498946959626","0.102978260454078","6"
"6 on Scale 1 to 10","1991","Rural Area","Female","222","0.0833938776421644","0.0722956551679658","0.0944921001163629","6"
"6 on Scale 1 to 10","1991","Urban Area","Male","459","0.0980307234856615","0.0891942202923174","0.106867226679006","6"
"7 on Scale 1 to 10","1991","Rural Area","Male","320","0.141796782886448","0.127350625576202","0.156242940196693","7"
"7 on Scale 1 to 10","1991","Urban Area","Female","642","0.134120983398181","0.124208165302797","0.144033801493565","7"
"7 on Scale 1 to 10","1991","Urban Area","Male","676","0.15215842324296","0.14148487500779","0.16283197147813","7"
"7 on Scale 1 to 10","1991","Rural Area","Female","310","0.130451021672484","0.116931362837044","0.143970680507923","7"
"8 on Scale 1 to 10","1991","Urban Area","Male","904","0.20855863972821","0.196485313752605","0.220631965703814","8"
"8 on Scale 1 to 10","1991","Rural Area","Male","449","0.205627457674738","0.18889049116943","0.222364424180047","8"
"8 on Scale 1 to 10","1991","Urban Area","Female","851","0.199731224140028","0.188101723079111","0.211360725200945","8"
"8 on Scale 1 to 10","1991","Rural Area","Female","459","0.20241193977373","0.186283128843353","0.218540750704107","8"
"9 on Scale 1 to 10","1991","Rural Area","Male","213","0.115368257084811","0.102138602443292","0.128597911726331","9"
"9 on Scale 1 to 10","1991","Rural Area","Female","231","0.116556006891646","0.103674940852631","0.129437072930662","9"
"9 on Scale 1 to 10","1991","Urban Area","Female","467","0.122073204478953","0.112550517925844","0.131595891032062","9"
"9 on Scale 1 to 10","1991","Urban Area","Male","458","0.113311792035384","0.103892321695183","0.122731262375584","9"
"0 Completely dissatisfied","1992","Rural Area","Male","35","0.0119052506000446","0.00729705562802703","0.0165134455720622","0"
"0 Completely dissatisfied","1992","Rural Area","Female","27","","","","0"
"0 Completely dissatisfied","1992","Urban Area","Female","50","0.00798476582064356","0.00538556902656777","0.0105839626147194","0"
"0 Completely dissatisfied","1992","Urban Area","Male","47","0.010410705408523","0.00736594876643619","0.0134554620506097","0"
"1 on Scale 1 to 10","1992","Rural Area","Female","37","0.012800275109528","0.00819418695333993","0.017406363265716","1"
"1 on Scale 1 to 10","1992","Rural Area","Male","32","0.011464946478531","0.00694176167496238","0.0159881312820997","1"
"1 on Scale 1 to 10","1992","Urban Area","Female","67","0.0117535725645701","0.00860606724286702","0.0149010778862732","1"
"1 on Scale 1 to 10","1992","Urban Area","Male","45","0.00948052517308341","0.00657360757655569","0.0123874427696111","1"
"10 Completely satisfied","1992","Urban Area","Male","550","0.15030612458041","0.139585882409379","0.16102636675144","10"
"10 Completely satisfied","1992","Urban Area","Female","617","0.176665497673422","0.165527351111863","0.187803644234981","10"
"10 Completely satisfied","1992","Rural Area","Male","223","0.131939938118394","0.117561049984501","0.146318826252287","10"
"10 Completely satisfied","1992","Rural Area","Female","245","0.136238101643833","0.122181951286191","0.150294252001476","10"
"2 on Scale 1 to 10","1992","Urban Area","Male","136","0.0302233796091352","0.0250877655214269","0.0353589936968436","2"
"2 on Scale 1 to 10","1992","Urban Area","Female","152","0.0265586257139517","0.021862858059729","0.0312543933681744","2"
"2 on Scale 1 to 10","1992","Rural Area","Male","103","0.0389741876721474","0.0307514139077855","0.0471969614365094","2"
"2 on Scale 1 to 10","1992","Rural Area","Female","80","0.0293031663343352","0.0223925121245947","0.0362138205440757","2"
"3 on Scale 1 to 10","1992","Rural Area","Male","110","0.0478329421956576","0.0387655499597445","0.0569003344315706","3"
"3 on Scale 1 to 10","1992","Rural Area","Female","165","0.0525619777211366","0.0434180805242128","0.0617058749180604","3"
"3 on Scale 1 to 10","1992","Urban Area","Female","242","0.0427450975209867","0.0368375686084306","0.0486526264335427","3"
"3 on Scale 1 to 10","1992","Urban Area","Male","212","0.047846852899706","0.0414441241118592","0.0542495816875529","3"
"4 on Scale 1 to 10","1992","Rural Area","Female","146","0.0566483725443932","0.0471761781743753","0.0661205669144111","4"
"4 on Scale 1 to 10","1992","Rural Area","Male","140","0.0617296314969273","0.0515044006395495","0.071954862354305","4"
"4 on Scale 1 to 10","1992","Urban Area","Female","313","0.0633094861983019","0.0561976563820866","0.0704213160145172","4"
"4 on Scale 1 to 10","1992","Urban Area","Male","257","0.0557108572843929","0.0488305563748913","0.0625911581938946","4"
"5 on Scale 1 to 10","1992","Rural Area","Male","287","0.120521500243106","0.106688793903551","0.13435420658266","5"
"5 on Scale 1 to 10","1992","Urban Area","Male","509","0.113091726122196","0.10359137223082","0.122592080013571","5"
"5 on Scale 1 to 10","1992","Urban Area","Female","592","0.117453977400495","0.108051301967039","0.126856652833952","5"
"5 on Scale 1 to 10","1992","Rural Area","Female","317","0.120011295834925","0.106695421369085","0.133327170300764","5"
"6 on Scale 1 to 10","1992","Rural Area","Male","236","0.113687661793823","0.100200755378147","0.127174568209499","6"
"6 on Scale 1 to 10","1992","Rural Area","Female","260","0.101946078115835","0.0895479377365881","0.114344218495083","6"
"6 on Scale 1 to 10","1992","Urban Area","Female","444","0.0868732734936952","0.0786478641414667","0.0950986828459237","6"
"6 on Scale 1 to 10","1992","Urban Area","Male","473","0.099850788857902","0.0908575109022075","0.108844066813597","6"
"7 on Scale 1 to 10","1992","Rural Area","Male","343","0.158853262931943","0.143322376948218","0.174384148915668","7"
"7 on Scale 1 to 10","1992","Rural Area","Female","353","0.153168780705271","0.138411591730224","0.167925969680319","7"
"7 on Scale 1 to 10","1992","Urban Area","Female","636","0.14172927268401","0.131543573884067","0.151914971483953","7"
"7 on Scale 1 to 10","1992","Urban Area","Male","704","0.162076266861759","0.151021566594052","0.173130967129466","7"
"8 on Scale 1 to 10","1992","Rural Area","Male","414","0.197444366555268","0.18053130511589","0.214357427994647","8"
"8 on Scale 1 to 10","1992","Rural Area","Female","459","0.22478418403777","0.207679531018104","0.241888837057437","8"
"8 on Scale 1 to 10","1992","Urban Area","Male","896","0.218914814639818","0.206510528089234","0.231319101190403","8"
"8 on Scale 1 to 10","1992","Urban Area","Female","924","0.210620374077452","0.198712285773935","0.222528462380968","8"
"9 on Scale 1 to 10","1992","Rural Area","Female","199","0.103128784008028","0.0906671476927138","0.115590420323343","9"
"9 on Scale 1 to 10","1992","Rural Area","Male","205","0.105646311914158","0.0925862841378736","0.118706339690443","9"
"9 on Scale 1 to 10","1992","Urban Area","Female","467","0.114306056852471","0.105013711134513","0.12359840257043","9"
"9 on Scale 1 to 10","1992","Urban Area","Male","440","0.102087958563075","0.0930057980908525","0.111170119035298","9"
"0 Completely dissatisfied","1993","Rural Area","Male","36","0.0119880378899471","0.00734546074367846","0.0166306150362157","0"
"0 Completely dissatisfied","1993","Rural Area","Female","38","0.0127130266380051","0.0081042958064533","0.0173217574695569","0"
"0 Completely dissatisfied","1993","Urban Area","Male","60","0.013182321824898","0.00975291394844985","0.0166117297013462","0"
"0 Completely dissatisfied","1993","Urban Area","Female","58","0.0133828753135563","0.0100146991615409","0.0167510514655717","0"
"1 on Scale 1 to 10","1993","Rural Area","Male","35","0.0176452036231295","0.0120288881233716","0.0232615191228874","1"
"1 on Scale 1 to 10","1993","Rural Area","Female","42","0.0148479745872558","0.00987266170394435","0.0198232874705673","1"
"1 on Scale 1 to 10","1993","Urban Area","Female","56","0.00908260009917059","0.0063018012197959","0.0118633989785453","1"
"1 on Scale 1 to 10","1993","Urban Area","Male","51","0.0121449608852352","0.00885152361822671","0.0154383981522437","1"
"10 Completely satisfied","1993","Urban Area","Female","587","0.160081199418128","0.149333028297897","0.170829370538359","10"
"10 Completely satisfied","1993","Rural Area","Male","245","0.13597509124078","0.121353427730228","0.150596754751333","10"
"10 Completely satisfied","1993","Rural Area","Female","259","0.153785673178712","0.138945694109853","0.168625652247571","10"
"10 Completely satisfied","1993","Urban Area","Male","532","0.141210459790581","0.130739619579474","0.151681300001688","10"
"2 on Scale 1 to 10","1993","Urban Area","Male","130","0.0276517432169449","0.022721402836966","0.0325820835969237","2"
"2 on Scale 1 to 10","1993","Urban Area","Female","179","0.0329986331194526","0.0277625410375254","0.0382347252013798","2"
"2 on Scale 1 to 10","1993","Rural Area","Male","90","0.0385015062253796","0.0302938881645738","0.0467091242861855","2"
"2 on Scale 1 to 10","1993","Rural Area","Female","104","0.0329269258430659","0.0255861763974842","0.0402676752886477","2"
"3 on Scale 1 to 10","1993","Rural Area","Male","144","0.0615383671572187","0.0512869190015494","0.0717898153128879","3"
"3 on Scale 1 to 10","1993","Rural Area","Female","135","0.0454781251687957","0.0369071668808182","0.0540490834567733","3"
"3 on Scale 1 to 10","1993","Urban Area","Female","264","0.0492803433396584","0.0429356760165148","0.0556250106628021","3"
"3 on Scale 1 to 10","1993","Urban Area","Male","242","0.0531718444876688","0.0464253033884359","0.0599183855869018","3"
"4 on Scale 1 to 10","1993","Rural Area","Female","144","0.0613102289556377","0.0514414669864892","0.0711789909247861","4"
"4 on Scale 1 to 10","1993","Rural Area","Male","113","0.0511027405159344","0.0417090625850271","0.0604964184468417","4"
"4 on Scale 1 to 10","1993","Urban Area","Female","272","0.0534043982426264","0.0468139263811184","0.0599948701041343","4"
"4 on Scale 1 to 10","1993","Urban Area","Male","275","0.0621765029133427","0.0549158040267354","0.06943720179995","4"
"5 on Scale 1 to 10","1993","Rural Area","Male","301","0.118212301557705","0.10443965733775","0.131984945777661","5"
"5 on Scale 1 to 10","1993","Urban Area","Male","518","0.117291634193878","0.10761672571603","0.126966542671726","5"
"5 on Scale 1 to 10","1993","Urban Area","Female","615","0.132072177294992","0.122148029345615","0.141996325244369","5"
"5 on Scale 1 to 10","1993","Rural Area","Female","333","0.135584326372003","0.121501130397133","0.149667522346873","5"
"6 on Scale 1 to 10","1993","Rural Area","Male","212","0.0965259384682979","0.0839284538997591","0.109123423036837","6"
"6 on Scale 1 to 10","1993","Rural Area","Female","252","0.0984918620746015","0.0862338466846415","0.110749877464562","6"
"6 on Scale 1 to 10","1993","Urban Area","Female","447","0.0940351752007371","0.0854796516107754","0.102590698790699","6"
"6 on Scale 1 to 10","1993","Urban Area","Male","463","0.101769595830597","0.0926786802252733","0.110860511435921","6"
"7 on Scale 1 to 10","1993","Rural Area","Male","304","0.14406028908802","0.129080775777962","0.159039802398077","7"
"7 on Scale 1 to 10","1993","Rural Area","Female","353","0.147781167953571","0.133182263267229","0.162380072639913","7"
"7 on Scale 1 to 10","1993","Urban Area","Female","673","0.140527257864017","0.130340356621278","0.150714159106756","7"
"7 on Scale 1 to 10","1993","Urban Area","Male","689","0.160377461777093","0.149343831242205","0.171411092311981","7"
"8 on Scale 1 to 10","1993","Rural Area","Male","433","0.215493425948612","0.197953842263953","0.233033009633272","8"
"8 on Scale 1 to 10","1993","Rural Area","Female","420","0.194604939718468","0.178318859365985","0.210891020070952","8"
"8 on Scale 1 to 10","1993","Urban Area","Male","903","0.217679166017211","0.20527105684438","0.230087275190042","8"
"8 on Scale 1 to 10","1993","Urban Area","Female","905","0.211717019733833","0.199742317663964","0.223691721803703","8"
"9 on Scale 1 to 10","1993","Rural Area","Male","198","0.108957098284975","0.0956653825030148","0.122248814066935","9"
"9 on Scale 1 to 10","1993","Rural Area","Female","190","0.102475749509884","0.0899999378449574","0.11495156117481","9"
"9 on Scale 1 to 10","1993","Urban Area","Female","415","0.103418320373828","0.0944926791409836","0.112343961606672","9"
"9 on Scale 1 to 10","1993","Urban Area","Male","386","0.0933443090625509","0.084597093199941","0.102091524925161","9"
"0 Completely dissatisfied","1994","Urban Area","Male","50","0.0120289577257202","0.00870782306696546","0.015350092384475","0"
"0 Completely dissatisfied","1994","Urban Area","Female","49","0.00957007743677703","0.00670315574786445","0.0124369991256896","0"
"0 Completely dissatisfied","1994","Rural Area","Male","36","0.0128387878631503","0.00798787025274595","0.0176897054735548","0"
"0 Completely dissatisfied","1994","Rural Area","Female","35","0.0102795991009643","0.00607810621231582","0.0144810919896129","0"
"1 on Scale 1 to 10","1994","Urban Area","Female","70","0.0163307672834191","0.0125984885791928","0.0200630459876455","1"
"1 on Scale 1 to 10","1994","Urban Area","Male","55","0.0111700472478556","0.0079682878755044","0.0143718066202068","1"
"1 on Scale 1 to 10","1994","Rural Area","Male","36","0.013019519770184","0.00813502543578852","0.0179040141045795","1"
"1 on Scale 1 to 10","1994","Rural Area","Female","36","0.0104294333626939","0.00619775136197042","0.0146611153634174","1"
"10 Completely satisfied","1994","Urban Area","Male","475","0.124467392380526","0.114410487651969","0.134524297109083","10"
"10 Completely satisfied","1994","Urban Area","Female","594","0.169152718161966","0.158113296548023","0.18019213977591","10"
"10 Completely satisfied","1994","Rural Area","Male","216","0.132217238389009","0.117621791532763","0.146812685245255","10"
"10 Completely satisfied","1994","Rural Area","Female","229","0.139625106781421","0.125187842510553","0.154062371052288","10"
"2 on Scale 1 to 10","1994","Urban Area","Male","162","0.034136000052436","0.0286042228181518","0.0396677772867202","2"
"2 on Scale 1 to 10","1994","Urban Area","Female","194","0.0381581969293459","0.0325167309364846","0.0437996629222072","2"
"2 on Scale 1 to 10","1994","Rural Area","Male","84","0.03455821450234","0.0266876380928529","0.0424287909118271","2"
"2 on Scale 1 to 10","1994","Rural Area","Female","89","0.0324965727423931","0.0251106575090856","0.0398824879757005","2"
"3 on Scale 1 to 10","1994","Rural Area","Male","132","0.0595856081853888","0.0493856552616368","0.0697855611091408","3"
"3 on Scale 1 to 10","1994","Rural Area","Female","160","0.0573691842624937","0.0476826273000142","0.0670557412249732","3"
"3 on Scale 1 to 10","1994","Urban Area","Male","241","0.0571074548210889","0.0500381309080235","0.0641767787341543","3"
"3 on Scale 1 to 10","1994","Urban Area","Female","282","0.0551579119216654","0.0484354283159531","0.0618803955273776","3"
"4 on Scale 1 to 10","1994","Rural Area","Male","135","0.0525976524014418","0.0429789108816009","0.0622163939212827","4"
"4 on Scale 1 to 10","1994","Rural Area","Female","142","0.059337032771922","0.0494960330706081","0.0691780324732359","4"
"4 on Scale 1 to 10","1994","Urban Area","Female","278","0.0562797712440905","0.0494932998656275","0.0630662426225536","4"
"4 on Scale 1 to 10","1994","Urban Area","Male","259","0.0576684491476949","0.0505666010302327","0.0647702972651572","4"
"5 on Scale 1 to 10","1994","Urban Area","Male","498","0.115710460605235","0.10596541372271","0.125455507487759","5"
"5 on Scale 1 to 10","1994","Urban Area","Female","591","0.122209259457896","0.112564447121323","0.131854071794469","5"
"5 on Scale 1 to 10","1994","Rural Area","Female","329","0.134466128183614","0.120255680278425","0.148676576088802","5"
"5 on Scale 1 to 10","1994","Rural Area","Male","278","0.125588203840874","0.111309122282264","0.139867285399484","5"
"6 on Scale 1 to 10","1994","Rural Area","Male","252","0.116658423791443","0.102826256470959","0.130490591111927","6"
"6 on Scale 1 to 10","1994","Rural Area","Female","237","0.0966074332026065","0.0843018327260749","0.108913033679138","6"
"6 on Scale 1 to 10","1994","Urban Area","Female","441","0.0925535681556314","0.0840195549649371","0.101087581346326","6"
"6 on Scale 1 to 10","1994","Urban Area","Male","430","0.0953702045554496","0.086421870702357","0.104318538408542","6"
"7 on Scale 1 to 10","1994","Urban Area","Female","639","0.132252388393414","0.122276657998732","0.142228118788096","7"
"7 on Scale 1 to 10","1994","Rural Area","Male","312","0.14885757974212","0.133520084520015","0.164195074964224","7"
"7 on Scale 1 to 10","1994","Rural Area","Female","343","0.155644556143748","0.14054414040475","0.170744971882745","7"
"7 on Scale 1 to 10","1994","Urban Area","Male","721","0.1698491892936","0.158409595192015","0.181288783395186","7"
"8 on Scale 1 to 10","1994","Rural Area","Male","384","0.181609895568269","0.164998053835871","0.198221737300667","8"
"8 on Scale 1 to 10","1994","Rural Area","Female","420","0.197776911259793","0.181185067233801","0.214368755285785","8"
"8 on Scale 1 to 10","1994","Urban Area","Male","820","0.204692250203468","0.192400359635805","0.216984140771131","8"
"8 on Scale 1 to 10","1994","Urban Area","Female","853","0.200855493406073","0.189057701158603","0.212653285653543","8"
"9 on Scale 1 to 10","1994","Rural Area","Male","204","0.122468875945781","0.108343110975971","0.136594640915592","9"
"9 on Scale 1 to 10","1994","Rural Area","Female","194","0.105968042188351","0.0931470020543165","0.118789082322386","9"
"9 on Scale 1 to 10","1994","Urban Area","Female","439","0.107479847609721","0.0983593451592461","0.116600350060197","9"
"9 on Scale 1 to 10","1994","Urban Area","Male","428","0.117799593966926","0.107978589665767","0.127620598268085","9"
"0 Completely dissatisfied","1995","Urban Area","Male","","","","","0"
"0 Completely dissatisfied","1995","Urban Area","Female","","","","","0"
"0 Completely dissatisfied","1995","Rural Area","Male","","","","","0"
"0 Completely dissatisfied","1995","Rural Area","Female","","","","","0"
"1 on Scale 1 to 10","1995","Urban Area","Male","","","","","1"
"1 on Scale 1 to 10","1995","Urban Area","Female","","","","","1"
"1 on Scale 1 to 10","1995","Rural Area","Male","","","","","1"
"1 on Scale 1 to 10","1995","Rural Area","Female","","","","","1"
"10 Completely satisfied","1995","Urban Area","Male","","","","","10"
"10 Completely satisfied","1995","Urban Area","Female","","","","","10"
"10 Completely satisfied","1995","Rural Area","Male","","","","","10"
"10 Completely satisfied","1995","Rural Area","Female","","","","","10"
"2 on Scale 1 to 10","1995","Urban Area","Male","","","","","2"
"2 on Scale 1 to 10","1995","Urban Area","Female","","","","","2"
"2 on Scale 1 to 10","1995","Rural Area","Male","","","","","2"
"2 on Scale 1 to 10","1995","Rural Area","Female","","","","","2"
"3 on Scale 1 to 10","1995","Urban Area","Male","","","","","3"
"3 on Scale 1 to 10","1995","Urban Area","Female","","","","","3"
"3 on Scale 1 to 10","1995","Rural Area","Male","","","","","3"
"3 on Scale 1 to 10","1995","Rural Area","Female","","","","","3"
"4 on Scale 1 to 10","1995","Urban Area","Male","","","","","4"
"4 on Scale 1 to 10","1995","Urban Area","Female","","","","","4"
"4 on Scale 1 to 10","1995","Rural Area","Male","","","","","4"
"4 on Scale 1 to 10","1995","Rural Area","Female","","","","","4"
"5 on Scale 1 to 10","1995","Urban Area","Male","","","","","5"
"5 on Scale 1 to 10","1995","Urban Area","Female","","","","","5"
"5 on Scale 1 to 10","1995","Rural Area","Male","","","","","5"
"5 on Scale 1 to 10","1995","Rural Area","Female","","","","","5"
"6 on Scale 1 to 10","1995","Urban Area","Male","","","","","6"
"6 on Scale 1 to 10","1995","Urban Area","Female","","","","","6"
"6 on Scale 1 to 10","1995","Rural Area","Male","","","","","6"
"6 on Scale 1 to 10","1995","Rural Area","Female","","","","","6"
"7 on Scale 1 to 10","1995","Urban Area","Male","","","","","7"
"7 on Scale 1 to 10","1995","Urban Area","Female","","","","","7"
"7 on Scale 1 to 10","1995","Rural Area","Male","","","","","7"
"7 on Scale 1 to 10","1995","Rural Area","Female","","","","","7"
"8 on Scale 1 to 10","1995","Urban Area","Male","","","","","8"
"8 on Scale 1 to 10","1995","Urban Area","Female","","","","","8"
"8 on Scale 1 to 10","1995","Rural Area","Male","","","","","8"
"8 on Scale 1 to 10","1995","Rural Area","Female","","","","","8"
"9 on Scale 1 to 10","1995","Urban Area","Male","","","","","9"
"9 on Scale 1 to 10","1995","Urban Area","Female","","","","","9"
"9 on Scale 1 to 10","1995","Rural Area","Male","","","","","9"
"9 on Scale 1 to 10","1995","Rural Area","Female","","","","","9"
"0 Completely dissatisfied","1996","Urban Area","Male","39","0.00842915568880732","0.00564665689138565","0.011211654486229","0"
"0 Completely dissatisfied","1996","Urban Area","Female","48","0.00862609409167409","0.00592450420498652","0.0113276839783617","0"
"0 Completely dissatisfied","1996","Rural Area","Male","17","","","","0"
"0 Completely dissatisfied","1996","Rural Area","Female","24","","","","0"
"1 on Scale 1 to 10","1996","Urban Area","Male","47","0.00943969888280807","0.00649662880571877","0.0123827689598974","1"
"1 on Scale 1 to 10","1996","Urban Area","Female","61","0.0141458136433868","0.010695854966084","0.0175957723206896","1"
"1 on Scale 1 to 10","1996","Rural Area","Male","35","0.013718725095305","0.00879959596516894","0.0186378542254412","1"
"1 on Scale 1 to 10","1996","Rural Area","Female","33","0.012188865633061","0.00767792640283669","0.0166998048632853","1"
"10 Completely satisfied","1996","Urban Area","Male","548","0.1486837761057","0.137855524974041","0.159512027237359","10"
"10 Completely satisfied","1996","Urban Area","Female","640","0.174417350715694","0.163331508171334","0.185503193260053","10"
"10 Completely satisfied","1996","Rural Area","Female","255","0.14303414458061","0.128641188708523","0.157427100452697","10"
"10 Completely satisfied","1996","Rural Area","Male","219","0.126236438967383","0.112191486150598","0.140281391784169","10"
"2 on Scale 1 to 10","1996","Urban Area","Female","134","0.0196760655129852","0.0156186683844623","0.0237334626415081","2"
"2 on Scale 1 to 10","1996","Urban Area","Male","126","0.0298198961389461","0.0246431088721678","0.0349966834057243","2"
"2 on Scale 1 to 10","1996","Rural Area","Female","75","0.0239213485385956","0.0176395557067532","0.030203141370438","2"
"2 on Scale 1 to 10","1996","Rural Area","Male","67","0.0323277627007793","0.0248480844252223","0.0398074409763363","2"
"3 on Scale 1 to 10","1996","Urban Area","Male","192","0.039180007159829","0.0332748107843858","0.0450852035352721","3"
"3 on Scale 1 to 10","1996","Urban Area","Female","217","0.0421062210595679","0.036239095343678","0.0479733467754577","3"
"3 on Scale 1 to 10","1996","Rural Area","Male","117","0.0427648185285796","0.0342085659726874","0.0513210710844718","3"
"3 on Scale 1 to 10","1996","Rural Area","Female","122","0.0392814359686808","0.0312952367023961","0.0472676352349655","3"
"4 on Scale 1 to 10","1996","Urban Area","Male","225","0.0538005278226753","0.0469335492495114","0.0606675063958392","4"
"4 on Scale 1 to 10","1996","Urban Area","Female","251","0.0519057501409243","0.0454249731573045","0.0583865271245441","4"
"4 on Scale 1 to 10","1996","Rural Area","Male","118","0.0513857815433123","0.0420489988604627","0.0607225642261619","4"
"4 on Scale 1 to 10","1996","Rural Area","Female","138","0.0545790373129358","0.045240606133784","0.0639174684920876","4"
"5 on Scale 1 to 10","1996","Urban Area","Female","563","0.114027062023733","0.104741508875363","0.123312615172103","5"
"5 on Scale 1 to 10","1996","Urban Area","Male","504","0.123216241607793","0.113212526841106","0.133219956374479","5"
"5 on Scale 1 to 10","1996","Rural Area","Male","262","0.116291852653894","0.102734964075547","0.129848741232242","5"
"5 on Scale 1 to 10","1996","Rural Area","Female","296","0.121086177466806","0.107674941461557","0.134497413472054","5"
"6 on Scale 1 to 10","1996","Urban Area","Male","439","0.0973960918497","0.0883720636574106","0.10642012004199","6"
"6 on Scale 1 to 10","1996","Urban Area","Female","447","0.0827883829708951","0.0747380645651818","0.0908387013766084","6"
"6 on Scale 1 to 10","1996","Rural Area","Male","254","0.113857130785831","0.100424442285827","0.127289819285835","6"
"6 on Scale 1 to 10","1996","Rural Area","Female","241","0.101292878749905","0.088889302475139","0.113696455024671","6"
"7 on Scale 1 to 10","1996","Urban Area","Male","671","0.149178141843472","0.138335053671127","0.160021230015816","7"
"7 on Scale 1 to 10","1996","Urban Area","Female","685","0.149538164717581","0.139119860799565","0.159956468635597","7"
"7 on Scale 1 to 10","1996","Rural Area","Male","345","0.156472223374079","0.141108401145837","0.171836045602322","7"
"7 on Scale 1 to 10","1996","Rural Area","Female","333","0.138935217242097","0.124716105769139","0.153154328715054","7"
"8 on Scale 1 to 10","1996","Urban Area","Male","906","0.227137552441393","0.214385601092053","0.239889503790733","8"
"8 on Scale 1 to 10","1996","Urban Area","Female","941","0.213838721090386","0.201860492867415","0.225816949313357","8"
"8 on Scale 1 to 10","1996","Rural Area","Male","483","0.222876301112766","0.205276491294614","0.240476110930917","8"
"8 on Scale 1 to 10","1996","Rural Area","Female","512","0.23016125884399","0.212856547210777","0.247465970477202","8"
"9 on Scale 1 to 10","1996","Urban Area","Male","450","0.113718910458877","0.104056551672678","0.123381269245076","9"
"9 on Scale 1 to 10","1996","Urban Area","Female","514","0.128930374033173","0.119140037038947","0.1387207110274","9"
"9 on Scale 1 to 10","1996","Rural Area","Male","231","0.118455559382172","0.104789894013377","0.132121224750968","9"
"9 on Scale 1 to 10","1996","Rural Area","Female","244","0.123909631353251","0.110364745215906","0.137454517490596","9"
"0 Completely dissatisfied","1997","Urban Area","Male","42","0.010617149353186","0.00747803388840083","0.0137562648179713","0"
"0 Completely dissatisfied","1997","Urban Area","Female","58","0.0107911043113931","0.0077393420356171","0.0138428665871692","0"
"0 Completely dissatisfied","1997","Rural Area","Male","22","","","","0"
"0 Completely dissatisfied","1997","Rural Area","Female","24","","","","0"
"1 on Scale 1 to 10","1997","Urban Area","Female","56","0.0103970594183677","0.00740093737516461","0.0133931814615707","1"
"1 on Scale 1 to 10","1997","Urban Area","Male","47","0.00935913274092161","0.00640998138787521","0.012308284093968","1"
"1 on Scale 1 to 10","1997","Rural Area","Male","19","","","","1"
"1 on Scale 1 to 10","1997","Rural Area","Female","30","0.0236177883753417","0.0173249780499546","0.0299105987007288","1"
"10 Completely satisfied","1997","Urban Area","Male","518","0.139621712478617","0.129006166415315","0.15023725854192","10"
"10 Completely satisfied","1997","Urban Area","Female","576","0.17570525019374","0.16446418712417","0.186946313263311","10"
"10 Completely satisfied","1997","Rural Area","Male","226","0.129140391633974","0.114793857524534","0.143486925743413","10"
"10 Completely satisfied","1997","Rural Area","Female","236","0.136711486227563","0.122475236993637","0.15094773546149","10"
"2 on Scale 1 to 10","1997","Urban Area","Male","113","0.0245332079058838","0.0197951043084055","0.029271311503362","2"
"2 on Scale 1 to 10","1997","Rural Area","Male","59","0.031555284702374","0.024076770203634","0.0390337992011141","2"
"2 on Scale 1 to 10","1997","Rural Area","Female","85","0.034136197343656","0.0266116459214176","0.0416607487658945","2"
"2 on Scale 1 to 10","1997","Urban Area","Female","143","0.0316908531790434","0.0265165993331848","0.0368651070249019","2"
"3 on Scale 1 to 10","1997","Urban Area","Male","238","0.0553484026011925","0.0483449931926725","0.0623518120097126","3"
"3 on Scale 1 to 10","1997","Urban Area","Female","239","0.0473204445668683","0.0410489423661878","0.0535919467675489","3"
"3 on Scale 1 to 10","1997","Rural Area","Male","123","0.0594952480844867","0.0493756443018282","0.0696148518671452","3"
